ball,Commentary Text,innings,match_no,team_a,team_b,team_a_11,team_b_11,team_a_subs,team_b_subs,series,season,venue,date,toss
 18.2 ," Holder to Pooran, FOUR, 135kph, Holder goes very full but strays another one on the pads, flicked away to the right of short fine leg ",LSG Inns,26t,Rajasthan Royals,Lucknow Super Giants,"Rajasthan Royals (Playing XI): Jos Buttler, Yashasvi Jaiswal, Sanju Samson(w/c), Riyan Parag, Shimron Hetmyer, Dhruv Jurel, Ravichandran Ashwin, Jason Holder, Trent Boult, Sandeep Sharma, Yuzvendra Chahal","Lucknow Super Giants (Playing XI): KL Rahul(c), Kyle Mayers, Deepak Hooda, Marcus Stoinis, Krunal Pandya, Nicholas Pooran(w), Ayush Badoni, Naveen-ul-Haq, Avesh Khan, Yudhvir Singh Charak, Ravi Bishnoi","Rajasthan Royals Subs: Devdutt Padikkal, Murugan Ashwin, Donavon Ferreira, Navdeep Saini, Akash Vasisht","Lucknow Super Giants Subs: Amit Mishra, Jaydev Unadkat, Krishnappa Gowtham, Prerak Mankad, Daniel Sams",IPL,2023,"Sawai Mansingh Stadium,Jaipur","Apr 19,2023",Rajasthan Royals have won the toss and have opted to field
 18.1 ," Holder to Pooran, SIX, swung away for six! 121.9kph, poor delivery from Holder. Length ball straying onto the pads, big back-lift and Pooran dispatches it over long leg ",LSG Inns,26t,Rajasthan Royals,Lucknow Super Giants,"Rajasthan Royals (Playing XI): Jos Buttler, Yashasvi Jaiswal, Sanju Samson(w/c), Riyan Parag, Shimron Hetmyer, Dhruv Jurel, Ravichandran Ashwin, Jason Holder, Trent Boult, Sandeep Sharma, Yuzvendra Chahal","Lucknow Super Giants (Playing XI): KL Rahul(c), Kyle Mayers, Deepak Hooda, Marcus Stoinis, Krunal Pandya, Nicholas Pooran(w), Ayush Badoni, Naveen-ul-Haq, Avesh Khan, Yudhvir Singh Charak, Ravi Bishnoi","Rajasthan Royals Subs: Devdutt Padikkal, Murugan Ashwin, Donavon Ferreira, Navdeep Saini, Akash Vasisht","Lucknow Super Giants Subs: Amit Mishra, Jaydev Unadkat, Krishnappa Gowtham, Prerak Mankad, Daniel Sams",IPL,2023,"Sawai Mansingh Stadium,Jaipur","Apr 19,2023",Rajasthan Royals have won the toss and have opted to field
 17.6 ,"Ashwin to Pooran, 1 run, 99.2kph, pushed watchfully towards point off the back foot. Just 6 runs off the over and Ashwin finishes with 2/23! Very good performance from the spinner",LSG Inns,26t,Rajasthan Royals,Lucknow Super Giants,"Rajasthan Royals (Playing XI): Jos Buttler, Yashasvi Jaiswal, Sanju Samson(w/c), Riyan Parag, Shimron Hetmyer, Dhruv Jurel, Ravichandran Ashwin, Jason Holder, Trent Boult, Sandeep Sharma, Yuzvendra Chahal","Lucknow Super Giants (Playing XI): KL Rahul(c), Kyle Mayers, Deepak Hooda, Marcus Stoinis, Krunal Pandya, Nicholas Pooran(w), Ayush Badoni, Naveen-ul-Haq, Avesh Khan, Yudhvir Singh Charak, Ravi Bishnoi","Rajasthan Royals Subs: Devdutt Padikkal, Murugan Ashwin, Donavon Ferreira, Navdeep Saini, Akash Vasisht","Lucknow Super Giants Subs: Amit Mishra, Jaydev Unadkat, Krishnappa Gowtham, Prerak Mankad, Daniel Sams",IPL,2023,"Sawai Mansingh Stadium,Jaipur","Apr 19,2023",Rajasthan Royals have won the toss and have opted to field
 17.5 ," Ashwin to Pooran, 2 runs, 98.2kph, Pooran comes down the track and is beaten in the flight. Looks to loft over extra cover and gets it off the lower part of the bat. Fortunately for him, the ball falls between the two converging fielders - long-off and deep cover ",LSG Inns,26t,Rajasthan Royals,Lucknow Super Giants,"Rajasthan Royals (Playing XI): Jos Buttler, Yashasvi Jaiswal, Sanju Samson(w/c), Riyan Parag, Shimron Hetmyer, Dhruv Jurel, Ravichandran Ashwin, Jason Holder, Trent Boult, Sandeep Sharma, Yuzvendra Chahal","Lucknow Super Giants (Playing XI): KL Rahul(c), Kyle Mayers, Deepak Hooda, Marcus Stoinis, Krunal Pandya, Nicholas Pooran(w), Ayush Badoni, Naveen-ul-Haq, Avesh Khan, Yudhvir Singh Charak, Ravi Bishnoi","Rajasthan Royals Subs: Devdutt Padikkal, Murugan Ashwin, Donavon Ferreira, Navdeep Saini, Akash Vasisht","Lucknow Super Giants Subs: Amit Mishra, Jaydev Unadkat, Krishnappa Gowtham, Prerak Mankad, Daniel Sams",IPL,2023,"Sawai Mansingh Stadium,Jaipur","Apr 19,2023",Rajasthan Royals have won the toss and have opted to field
 17.4 ," Ashwin to Stoinis, 1 run, 101kph, almost in the yorker length, Stoinis clears his front leg to flick it to mid-wicket ",LSG Inns,26t,Rajasthan Royals,Lucknow Super Giants,"Rajasthan Royals (Playing XI): Jos Buttler, Yashasvi Jaiswal, Sanju Samson(w/c), Riyan Parag, Shimron Hetmyer, Dhruv Jurel, Ravichandran Ashwin, Jason Holder, Trent Boult, Sandeep Sharma, Yuzvendra Chahal","Lucknow Super Giants (Playing XI): KL Rahul(c), Kyle Mayers, Deepak Hooda, Marcus Stoinis, Krunal Pandya, Nicholas Pooran(w), Ayush Badoni, Naveen-ul-Haq, Avesh Khan, Yudhvir Singh Charak, Ravi Bishnoi","Rajasthan Royals Subs: Devdutt Padikkal, Murugan Ashwin, Donavon Ferreira, Navdeep Saini, Akash Vasisht","Lucknow Super Giants Subs: Amit Mishra, Jaydev Unadkat, Krishnappa Gowtham, Prerak Mankad, Daniel Sams",IPL,2023,"Sawai Mansingh Stadium,Jaipur","Apr 19,2023",Rajasthan Royals have won the toss and have opted to field
 17.3 ," Ashwin to Pooran, 1 run, 97kph, push-driven to long-off ",LSG Inns,26t,Rajasthan Royals,Lucknow Super Giants,"Rajasthan Royals (Playing XI): Jos Buttler, Yashasvi Jaiswal, Sanju Samson(w/c), Riyan Parag, Shimron Hetmyer, Dhruv Jurel, Ravichandran Ashwin, Jason Holder, Trent Boult, Sandeep Sharma, Yuzvendra Chahal","Lucknow Super Giants (Playing XI): KL Rahul(c), Kyle Mayers, Deepak Hooda, Marcus Stoinis, Krunal Pandya, Nicholas Pooran(w), Ayush Badoni, Naveen-ul-Haq, Avesh Khan, Yudhvir Singh Charak, Ravi Bishnoi","Rajasthan Royals Subs: Devdutt Padikkal, Murugan Ashwin, Donavon Ferreira, Navdeep Saini, Akash Vasisht","Lucknow Super Giants Subs: Amit Mishra, Jaydev Unadkat, Krishnappa Gowtham, Prerak Mankad, Daniel Sams",IPL,2023,"Sawai Mansingh Stadium,Jaipur","Apr 19,2023",Rajasthan Royals have won the toss and have opted to field
 17.2 ," Ashwin to Stoinis, 1 run, 96.3kph, length ball, punched down to long-on ",LSG Inns,26t,Rajasthan Royals,Lucknow Super Giants,"Rajasthan Royals (Playing XI): Jos Buttler, Yashasvi Jaiswal, Sanju Samson(w/c), Riyan Parag, Shimron Hetmyer, Dhruv Jurel, Ravichandran Ashwin, Jason Holder, Trent Boult, Sandeep Sharma, Yuzvendra Chahal","Lucknow Super Giants (Playing XI): KL Rahul(c), Kyle Mayers, Deepak Hooda, Marcus Stoinis, Krunal Pandya, Nicholas Pooran(w), Ayush Badoni, Naveen-ul-Haq, Avesh Khan, Yudhvir Singh Charak, Ravi Bishnoi","Rajasthan Royals Subs: Devdutt Padikkal, Murugan Ashwin, Donavon Ferreira, Navdeep Saini, Akash Vasisht","Lucknow Super Giants Subs: Amit Mishra, Jaydev Unadkat, Krishnappa Gowtham, Prerak Mankad, Daniel Sams",IPL,2023,"Sawai Mansingh Stadium,Jaipur","Apr 19,2023",Rajasthan Royals have won the toss and have opted to field
 17.1 ," Ashwin to Stoinis, no run, 96.8kph, flat and quick, Stoinis gets hit on the pad as misses the reverse sweep. Pitched outside leg ",LSG Inns,26t,Rajasthan Royals,Lucknow Super Giants,"Rajasthan Royals (Playing XI): Jos Buttler, Yashasvi Jaiswal, Sanju Samson(w/c), Riyan Parag, Shimron Hetmyer, Dhruv Jurel, Ravichandran Ashwin, Jason Holder, Trent Boult, Sandeep Sharma, Yuzvendra Chahal","Lucknow Super Giants (Playing XI): KL Rahul(c), Kyle Mayers, Deepak Hooda, Marcus Stoinis, Krunal Pandya, Nicholas Pooran(w), Ayush Badoni, Naveen-ul-Haq, Avesh Khan, Yudhvir Singh Charak, Ravi Bishnoi","Rajasthan Royals Subs: Devdutt Padikkal, Murugan Ashwin, Donavon Ferreira, Navdeep Saini, Akash Vasisht","Lucknow Super Giants Subs: Amit Mishra, Jaydev Unadkat, Krishnappa Gowtham, Prerak Mankad, Daniel Sams",IPL,2023,"Sawai Mansingh Stadium,Jaipur","Apr 19,2023",Rajasthan Royals have won the toss and have opted to field
 16.6 ,"Sandeep Sharma to Pooran, 2 runs, very full delivery on the pads, flicked to deep backward square leg",LSG Inns,26t,Rajasthan Royals,Lucknow Super Giants,"Rajasthan Royals (Playing XI): Jos Buttler, Yashasvi Jaiswal, Sanju Samson(w/c), Riyan Parag, Shimron Hetmyer, Dhruv Jurel, Ravichandran Ashwin, Jason Holder, Trent Boult, Sandeep Sharma, Yuzvendra Chahal","Lucknow Super Giants (Playing XI): KL Rahul(c), Kyle Mayers, Deepak Hooda, Marcus Stoinis, Krunal Pandya, Nicholas Pooran(w), Ayush Badoni, Naveen-ul-Haq, Avesh Khan, Yudhvir Singh Charak, Ravi Bishnoi","Rajasthan Royals Subs: Devdutt Padikkal, Murugan Ashwin, Donavon Ferreira, Navdeep Saini, Akash Vasisht","Lucknow Super Giants Subs: Amit Mishra, Jaydev Unadkat, Krishnappa Gowtham, Prerak Mankad, Daniel Sams",IPL,2023,"Sawai Mansingh Stadium,Jaipur","Apr 19,2023",Rajasthan Royals have won the toss and have opted to field
 16.5 ,"Sandeep Sharma to Pooran, no run, Pooran jogs down the track and gets low to swing over mid-wicket. However, he yorks himself and can only jam it to the left of the bowler",LSG Inns,26t,Rajasthan Royals,Lucknow Super Giants,"Rajasthan Royals (Playing XI): Jos Buttler, Yashasvi Jaiswal, Sanju Samson(w/c), Riyan Parag, Shimron Hetmyer, Dhruv Jurel, Ravichandran Ashwin, Jason Holder, Trent Boult, Sandeep Sharma, Yuzvendra Chahal","Lucknow Super Giants (Playing XI): KL Rahul(c), Kyle Mayers, Deepak Hooda, Marcus Stoinis, Krunal Pandya, Nicholas Pooran(w), Ayush Badoni, Naveen-ul-Haq, Avesh Khan, Yudhvir Singh Charak, Ravi Bishnoi","Rajasthan Royals Subs: Devdutt Padikkal, Murugan Ashwin, Donavon Ferreira, Navdeep Saini, Akash Vasisht","Lucknow Super Giants Subs: Amit Mishra, Jaydev Unadkat, Krishnappa Gowtham, Prerak Mankad, Daniel Sams",IPL,2023,"Sawai Mansingh Stadium,Jaipur","Apr 19,2023",Rajasthan Royals have won the toss and have opted to field
