ball,Commentary Text,innings,match_no,team_a,team_b,team_a_11,team_b_11,team_a_subs,team_b_subs,series,season,venue,date,toss,winner,player_of_the_match,toss_winner,toss_choosen,batting_team,bowling_team,Batsman,Bowler,runs,extra,ball_length,ball_line,ball_destination,shot_name,ball_speed,out_type
19.6,"SN Thakur to Chawla, out Kuldeep Yadav Run Out!! Swinging in yorker and a run-out as the keeper lobbed the ball to the bowler who whipped the bails off with the non-stiker stranded in the middle of the crease. Chawla almost fell down failing to wood the yorker and Dhoni behind the sticks did the rest. KKR has derailed pretty badly here. Kuldeep Yadav run out (Dhoni/SN Thakur) 0(0)",1st Inns,29th,Kolkata Knight Riders,Chennai Super Kings,"Kolkata Knight Riders (Playing XI): Sunil Narine, Chris Lynn, Robin Uthappa, Nitish Rana, Dinesh Karthik(w/c), Andre Russell, Shubman Gill, Piyush Chawla, Kuldeep Yadav, Prasidh Krishna, Harry Gurney","Chennai Super Kings (Playing XI): Shane Watson, Faf du Plessis, Suresh Raina, Ambati Rayudu, Kedar Jadhav, MS Dhoni(w/c), Ravindra Jadeja, Mitchell Santner, Deepak Chahar, Shardul Thakur, Imran Tahir",,,IPL,2019,"Eden Gardens,Kolkata","Apr 14,2019",Chennai Super Kings have won the toss and have opted to field,Chennai Super Kings won by 5 wkts,Imran Tahir,CSK,field,KKR,CSK,Chawla,SN Thakur,out,out,yorker,stump line,keeper,,,"run out ,(Dhoni/SN Thakur)"
19.5," SN Thakur to Shubman Gill, out Caught by Jadeja!! And a tough learning curve for Shubman Gill is over. Slaps a shortish ball straight down the throat of the man at deep mid. That was slower and Shubman Gill despite timing it found the fielder. KKR have lost the plot here. Shubman Gill c Jadeja b SN Thakur 15(20) ",1st Inns,29th,Kolkata Knight Riders,Chennai Super Kings,"Kolkata Knight Riders (Playing XI): Sunil Narine, Chris Lynn, Robin Uthappa, Nitish Rana, Dinesh Karthik(w/c), Andre Russell, Shubman Gill, Piyush Chawla, Kuldeep Yadav, Prasidh Krishna, Harry Gurney","Chennai Super Kings (Playing XI): Shane Watson, Faf du Plessis, Suresh Raina, Ambati Rayudu, Kedar Jadhav, MS Dhoni(w/c), Ravindra Jadeja, Mitchell Santner, Deepak Chahar, Shardul Thakur, Imran Tahir",,,IPL,2019,"Eden Gardens,Kolkata","Apr 14,2019",Chennai Super Kings have won the toss and have opted to field,Chennai Super Kings won by 5 wkts,Imran Tahir,CSK,field,KKR,CSK,Shubman Gill, SN Thakur,out,out,Short,,straight,,,"Catch out , jadeja"
19.4," SN Thakur to Shubman Gill, no run, slaps a length ball down to mid-off. No runs as the man at mid-off picked it up and had a shy at the bowler's end ",1st Inns,29th,Kolkata Knight Riders,Chennai Super Kings,"Kolkata Knight Riders (Playing XI): Sunil Narine, Chris Lynn, Robin Uthappa, Nitish Rana, Dinesh Karthik(w/c), Andre Russell, Shubman Gill, Piyush Chawla, Kuldeep Yadav, Prasidh Krishna, Harry Gurney","Chennai Super Kings (Playing XI): Shane Watson, Faf du Plessis, Suresh Raina, Ambati Rayudu, Kedar Jadhav, MS Dhoni(w/c), Ravindra Jadeja, Mitchell Santner, Deepak Chahar, Shardul Thakur, Imran Tahir",,,IPL,2019,"Eden Gardens,Kolkata","Apr 14,2019",Chennai Super Kings have won the toss and have opted to field,Chennai Super Kings won by 5 wkts,Imran Tahir,CSK,field,KKR,CSK,Shubman Gill, SN Thakur,0,0,Good,,mid-off,,,
19.3," SN Thakur to Shubman Gill, 2 runs, slices a length ball and has been fielded at deep cover. The throw was a loopy one and they take the second ",1st Inns,29th,Kolkata Knight Riders,Chennai Super Kings,"Kolkata Knight Riders (Playing XI): Sunil Narine, Chris Lynn, Robin Uthappa, Nitish Rana, Dinesh Karthik(w/c), Andre Russell, Shubman Gill, Piyush Chawla, Kuldeep Yadav, Prasidh Krishna, Harry Gurney","Chennai Super Kings (Playing XI): Shane Watson, Faf du Plessis, Suresh Raina, Ambati Rayudu, Kedar Jadhav, MS Dhoni(w/c), Ravindra Jadeja, Mitchell Santner, Deepak Chahar, Shardul Thakur, Imran Tahir",,,IPL,2019,"Eden Gardens,Kolkata","Apr 14,2019",Chennai Super Kings have won the toss and have opted to field,Chennai Super Kings won by 5 wkts,Imran Tahir,CSK,field,KKR,CSK,Shubman Gill, SN Thakur,2,0,Good,,deep cover,,,
19.2," SN Thakur to Shubman Gill, no run, can I put it down as a drop? Length ball and clattered down the ground for the bowler to his right palm on it. Most importantly a dot ball ",1st Inns,29th,Kolkata Knight Riders,Chennai Super Kings,"Kolkata Knight Riders (Playing XI): Sunil Narine, Chris Lynn, Robin Uthappa, Nitish Rana, Dinesh Karthik(w/c), Andre Russell, Shubman Gill, Piyush Chawla, Kuldeep Yadav, Prasidh Krishna, Harry Gurney","Chennai Super Kings (Playing XI): Shane Watson, Faf du Plessis, Suresh Raina, Ambati Rayudu, Kedar Jadhav, MS Dhoni(w/c), Ravindra Jadeja, Mitchell Santner, Deepak Chahar, Shardul Thakur, Imran Tahir",,,IPL,2019,"Eden Gardens,Kolkata","Apr 14,2019",Chennai Super Kings have won the toss and have opted to field,Chennai Super Kings won by 5 wkts,Imran Tahir,CSK,field,KKR,CSK,Shubman Gill, SN Thakur,0,0,Good,,,,,
19.1," SN Thakur to Chawla, 1 run, off the gloves and into the on-side for a single. That was short, at the body and Chawla was cramped for the pull shot. Jabbed away in the end ",1st Inns,29th,Kolkata Knight Riders,Chennai Super Kings,"Kolkata Knight Riders (Playing XI): Sunil Narine, Chris Lynn, Robin Uthappa, Nitish Rana, Dinesh Karthik(w/c), Andre Russell, Shubman Gill, Piyush Chawla, Kuldeep Yadav, Prasidh Krishna, Harry Gurney","Chennai Super Kings (Playing XI): Shane Watson, Faf du Plessis, Suresh Raina, Ambati Rayudu, Kedar Jadhav, MS Dhoni(w/c), Ravindra Jadeja, Mitchell Santner, Deepak Chahar, Shardul Thakur, Imran Tahir",,,IPL,2019,"Eden Gardens,Kolkata","Apr 14,2019",Chennai Super Kings have won the toss and have opted to field,Chennai Super Kings won by 5 wkts,Imran Tahir,CSK,field,KKR,CSK,Chawla, SN Thakur,1,0,Short,,,pull shot,,
19.1," SN Thakur to Chawla, wide, angles it across, too wide though and has been wided this time. Right decision ",1st Inns,29th,Kolkata Knight Riders,Chennai Super Kings,"Kolkata Knight Riders (Playing XI): Sunil Narine, Chris Lynn, Robin Uthappa, Nitish Rana, Dinesh Karthik(w/c), Andre Russell, Shubman Gill, Piyush Chawla, Kuldeep Yadav, Prasidh Krishna, Harry Gurney","Chennai Super Kings (Playing XI): Shane Watson, Faf du Plessis, Suresh Raina, Ambati Rayudu, Kedar Jadhav, MS Dhoni(w/c), Ravindra Jadeja, Mitchell Santner, Deepak Chahar, Shardul Thakur, Imran Tahir",,,IPL,2019,"Eden Gardens,Kolkata","Apr 14,2019",Chennai Super Kings have won the toss and have opted to field,Chennai Super Kings won by 5 wkts,Imran Tahir,CSK,field,KKR,CSK,Chawla, SN Thakur,wide,1,,wide,,wide,,
18.6," Chahar to Chawla, 1 run, make it 15 off the last 3 overs. This is poor from KKR and excellent from CSK. Shortish delivery outside off and has been dragged away to deep square for a single. 8 off the last 2 overs ",1st Inns,29th,Kolkata Knight Riders,Chennai Super Kings,"Kolkata Knight Riders (Playing XI): Sunil Narine, Chris Lynn, Robin Uthappa, Nitish Rana, Dinesh Karthik(w/c), Andre Russell, Shubman Gill, Piyush Chawla, Kuldeep Yadav, Prasidh Krishna, Harry Gurney","Chennai Super Kings (Playing XI): Shane Watson, Faf du Plessis, Suresh Raina, Ambati Rayudu, Kedar Jadhav, MS Dhoni(w/c), Ravindra Jadeja, Mitchell Santner, Deepak Chahar, Shardul Thakur, Imran Tahir",,,IPL,2019,"Eden Gardens,Kolkata","Apr 14,2019",Chennai Super Kings have won the toss and have opted to field,Chennai Super Kings won by 5 wkts,Imran Tahir,CSK,field,KKR,CSK,Chawla, Chahar,1,0,Short,off side,deep square,,,
18.5," Chahar to Shubman Gill, 1 run, bangs the deck on a length outside off and has been dragged away to deep mid. They took the first one quickly but had to settle for a single ",1st Inns,29th,Kolkata Knight Riders,Chennai Super Kings,"Kolkata Knight Riders (Playing XI): Sunil Narine, Chris Lynn, Robin Uthappa, Nitish Rana, Dinesh Karthik(w/c), Andre Russell, Shubman Gill, Piyush Chawla, Kuldeep Yadav, Prasidh Krishna, Harry Gurney","Chennai Super Kings (Playing XI): Shane Watson, Faf du Plessis, Suresh Raina, Ambati Rayudu, Kedar Jadhav, MS Dhoni(w/c), Ravindra Jadeja, Mitchell Santner, Deepak Chahar, Shardul Thakur, Imran Tahir",,,IPL,2019,"Eden Gardens,Kolkata","Apr 14,2019",Chennai Super Kings have won the toss and have opted to field,Chennai Super Kings won by 5 wkts,Imran Tahir,CSK,field,KKR,CSK,Shubman Gill, Chahar,1,0,Good,off side,,,,
18.4," Chahar to Shubman Gill, no run, top bowling this! Right up there! Shubman Gill almost missed it. The toe-end of the bat saves him ",1st Inns,29th,Kolkata Knight Riders,Chennai Super Kings,"Kolkata Knight Riders (Playing XI): Sunil Narine, Chris Lynn, Robin Uthappa, Nitish Rana, Dinesh Karthik(w/c), Andre Russell, Shubman Gill, Piyush Chawla, Kuldeep Yadav, Prasidh Krishna, Harry Gurney","Chennai Super Kings (Playing XI): Shane Watson, Faf du Plessis, Suresh Raina, Ambati Rayudu, Kedar Jadhav, MS Dhoni(w/c), Ravindra Jadeja, Mitchell Santner, Deepak Chahar, Shardul Thakur, Imran Tahir",,,IPL,2019,"Eden Gardens,Kolkata","Apr 14,2019",Chennai Super Kings have won the toss and have opted to field,Chennai Super Kings won by 5 wkts,Imran Tahir,CSK,field,KKR,CSK,Shubman Gill, Chahar,0,0,,,,beaten,,
