ball,Commentary Text,innings,match_no,team_a,team_b,team_a_11,team_b_11,team_a_subs,team_b_subs,series,season,venue,date,toss,winner,player_of_the_match,toss_winner,toss_choosen,batting_team,bowling_team,Batsman,Bowler,runs,extra,ball_length,ball_line
19.6," Basil Thampi to Morgan, out Caught by Manish Pandey!! A wicket off the last ball, but KKR won't mind this. Thampi bowled this well wide of off and asked Morgan to fetch it from there, the KKR skipper looked to flat bat it but doesn't quite get the elevation. Hits it flat and straight to the incoming fielder at long-off. Easy pickings for Manish Pandey. Morgan c Manish Pandey b Basil Thampi 34(23) [4s-3 6s-1] ",1st Inns,35t,Sunrisers Hyderabad,Kolkata Knight Riders,"Sunrisers Hyderabad (Playing XI): David Warner(c), Jonny Bairstow(w), Manish Pandey, Kane Williamson, Priyam Garg, Vijay Shankar, Abdul Samad, Rashid Khan, Sandeep Sharma, T Natarajan, Basil Thampi","Kolkata Knight Riders (Playing XI): Rahul Tripathi, Shubman Gill, Nitish Rana, Dinesh Karthik(w), Eoin Morgan(c), Andre Russell, Pat Cummins, Shivam Mavi, Kuldeep Yadav, Lockie Ferguson, Varun Chakravarthy",,,IPL,2020,"Sheikh Zayed Stadium,Abu Dhabi","Oct 18,2020",Sunrisers Hyderabad have won the toss and have opted to field,Match tied (Kolkata Knight Riders won the Super Over),Lockie Ferguson,SRH,field,KKR,SRH,Morgan, Basil Thampi,out,out,,wide
19.5," Basil Thampi to Morgan, 2 runs, gets the yorker right the blockhole and Morgan does well to squeeze it into the mid-wicket area where there's no fielder, allowing the duo to complete another easy double ",1st Inns,35t,Sunrisers Hyderabad,Kolkata Knight Riders,"Sunrisers Hyderabad (Playing XI): David Warner(c), Jonny Bairstow(w), Manish Pandey, Kane Williamson, Priyam Garg, Vijay Shankar, Abdul Samad, Rashid Khan, Sandeep Sharma, T Natarajan, Basil Thampi","Kolkata Knight Riders (Playing XI): Rahul Tripathi, Shubman Gill, Nitish Rana, Dinesh Karthik(w), Eoin Morgan(c), Andre Russell, Pat Cummins, Shivam Mavi, Kuldeep Yadav, Lockie Ferguson, Varun Chakravarthy",,,IPL,2020,"Sheikh Zayed Stadium,Abu Dhabi","Oct 18,2020",Sunrisers Hyderabad have won the toss and have opted to field,Match tied (Kolkata Knight Riders won the Super Over),Lockie Ferguson,SRH,field,KKR,SRH,Morgan, Basil Thampi,2,0,yorker,
19.4," Basil Thampi to Morgan, SIX, Morgan likes it there. Full and on the pads, and he deposits Thampi for a 79-metre maximum over deep square, got it right out of the screws and had plenty of bottom hand power on that ",1st Inns,35t,Sunrisers Hyderabad,Kolkata Knight Riders,"Sunrisers Hyderabad (Playing XI): David Warner(c), Jonny Bairstow(w), Manish Pandey, Kane Williamson, Priyam Garg, Vijay Shankar, Abdul Samad, Rashid Khan, Sandeep Sharma, T Natarajan, Basil Thampi","Kolkata Knight Riders (Playing XI): Rahul Tripathi, Shubman Gill, Nitish Rana, Dinesh Karthik(w), Eoin Morgan(c), Andre Russell, Pat Cummins, Shivam Mavi, Kuldeep Yadav, Lockie Ferguson, Varun Chakravarthy",,,IPL,2020,"Sheikh Zayed Stadium,Abu Dhabi","Oct 18,2020",Sunrisers Hyderabad have won the toss and have opted to field,Match tied (Kolkata Knight Riders won the Super Over),Lockie Ferguson,SRH,field,KKR,SRH,Morgan, Basil Thampi,6,0,Full,stump line
19.3," Basil Thampi to Morgan, 2 runs, heaves the length ball into the deep mid-wicket pocket and Vijay Shankar does well to keep it down to two. Ran all the way from long-on and pushed the ball back while crossing the ropes with deep mid-wicket doing the mopping up work ",1st Inns,35t,Sunrisers Hyderabad,Kolkata Knight Riders,"Sunrisers Hyderabad (Playing XI): David Warner(c), Jonny Bairstow(w), Manish Pandey, Kane Williamson, Priyam Garg, Vijay Shankar, Abdul Samad, Rashid Khan, Sandeep Sharma, T Natarajan, Basil Thampi","Kolkata Knight Riders (Playing XI): Rahul Tripathi, Shubman Gill, Nitish Rana, Dinesh Karthik(w), Eoin Morgan(c), Andre Russell, Pat Cummins, Shivam Mavi, Kuldeep Yadav, Lockie Ferguson, Varun Chakravarthy",,,IPL,2020,"Sheikh Zayed Stadium,Abu Dhabi","Oct 18,2020",Sunrisers Hyderabad have won the toss and have opted to field,Match tied (Kolkata Knight Riders won the Super Over),Lockie Ferguson,SRH,field,KKR,SRH,Morgan, Basil Thampi,2,0,Good,
19.2," Basil Thampi to Morgan, FOUR, pitches it full and in the lofting zone for Morgan, he lifts the drive straight down the ground and the effort from long-off doesn't quite prevent the boundary. Manish Pandey dives full length to his left and as he tried to force the ball back, his left boot was in contact with the ropes which is why it's been signalled a boundary ",1st Inns,35t,Sunrisers Hyderabad,Kolkata Knight Riders,"Sunrisers Hyderabad (Playing XI): David Warner(c), Jonny Bairstow(w), Manish Pandey, Kane Williamson, Priyam Garg, Vijay Shankar, Abdul Samad, Rashid Khan, Sandeep Sharma, T Natarajan, Basil Thampi","Kolkata Knight Riders (Playing XI): Rahul Tripathi, Shubman Gill, Nitish Rana, Dinesh Karthik(w), Eoin Morgan(c), Andre Russell, Pat Cummins, Shivam Mavi, Kuldeep Yadav, Lockie Ferguson, Varun Chakravarthy",,,IPL,2020,"Sheikh Zayed Stadium,Abu Dhabi","Oct 18,2020",Sunrisers Hyderabad have won the toss and have opted to field,Match tied (Kolkata Knight Riders won the Super Over),Lockie Ferguson,SRH,field,KKR,SRH,Morgan, Basil Thampi,4,0,Full,
19.1," Basil Thampi to Morgan, 2 runs, pacy full toss and Morgan went too hard on the slog, gets it off the inside half wide of mid-wicket and comes back to complete a risky second ",1st Inns,35t,Sunrisers Hyderabad,Kolkata Knight Riders,"Sunrisers Hyderabad (Playing XI): David Warner(c), Jonny Bairstow(w), Manish Pandey, Kane Williamson, Priyam Garg, Vijay Shankar, Abdul Samad, Rashid Khan, Sandeep Sharma, T Natarajan, Basil Thampi","Kolkata Knight Riders (Playing XI): Rahul Tripathi, Shubman Gill, Nitish Rana, Dinesh Karthik(w), Eoin Morgan(c), Andre Russell, Pat Cummins, Shivam Mavi, Kuldeep Yadav, Lockie Ferguson, Varun Chakravarthy",,,IPL,2020,"Sheikh Zayed Stadium,Abu Dhabi","Oct 18,2020",Sunrisers Hyderabad have won the toss and have opted to field,Match tied (Kolkata Knight Riders won the Super Over),Lockie Ferguson,SRH,field,KKR,SRH,Morgan, Basil Thampi,2,0,Full,wide
18.6," T Natarajan to Karthik, SIX, clean as a whistle! Gets across his off-stump and smites the length ball with a strong bottom hand, it seemed to have hung in the air for an eternity, but always had the power behind it to go all the way over Warner at long-on ",1st Inns,35t,Sunrisers Hyderabad,Kolkata Knight Riders,"Sunrisers Hyderabad (Playing XI): David Warner(c), Jonny Bairstow(w), Manish Pandey, Kane Williamson, Priyam Garg, Vijay Shankar, Abdul Samad, Rashid Khan, Sandeep Sharma, T Natarajan, Basil Thampi","Kolkata Knight Riders (Playing XI): Rahul Tripathi, Shubman Gill, Nitish Rana, Dinesh Karthik(w), Eoin Morgan(c), Andre Russell, Pat Cummins, Shivam Mavi, Kuldeep Yadav, Lockie Ferguson, Varun Chakravarthy",,,IPL,2020,"Sheikh Zayed Stadium,Abu Dhabi","Oct 18,2020",Sunrisers Hyderabad have won the toss and have opted to field,Match tied (Kolkata Knight Riders won the Super Over),Lockie Ferguson,SRH,field,KKR,SRH,Karthik, T Natarajan,6,0,Good,
18.5," T Natarajan to Morgan, leg byes, 1 run, 134ks dishes this into the pads from round the wicket and Morgan had no room as he tried to swipe it over mid-wicket, gets hurried on the shot and the ball deflects to point off the pads ",1st Inns,35t,Sunrisers Hyderabad,Kolkata Knight Riders,"Sunrisers Hyderabad (Playing XI): David Warner(c), Jonny Bairstow(w), Manish Pandey, Kane Williamson, Priyam Garg, Vijay Shankar, Abdul Samad, Rashid Khan, Sandeep Sharma, T Natarajan, Basil Thampi","Kolkata Knight Riders (Playing XI): Rahul Tripathi, Shubman Gill, Nitish Rana, Dinesh Karthik(w), Eoin Morgan(c), Andre Russell, Pat Cummins, Shivam Mavi, Kuldeep Yadav, Lockie Ferguson, Varun Chakravarthy",,,IPL,2020,"Sheikh Zayed Stadium,Abu Dhabi","Oct 18,2020",Sunrisers Hyderabad have won the toss and have opted to field,Match tied (Kolkata Knight Riders won the Super Over),Lockie Ferguson,SRH,field,KKR,SRH,Morgan, T Natarajan,byes,1,,
18.4," T Natarajan to Morgan, 2 runs, full and straight from Natarajan, gets it right in the blockhole and Morgan biffs it straight to steal a couple of crucial runs ",1st Inns,35t,Sunrisers Hyderabad,Kolkata Knight Riders,"Sunrisers Hyderabad (Playing XI): David Warner(c), Jonny Bairstow(w), Manish Pandey, Kane Williamson, Priyam Garg, Vijay Shankar, Abdul Samad, Rashid Khan, Sandeep Sharma, T Natarajan, Basil Thampi","Kolkata Knight Riders (Playing XI): Rahul Tripathi, Shubman Gill, Nitish Rana, Dinesh Karthik(w), Eoin Morgan(c), Andre Russell, Pat Cummins, Shivam Mavi, Kuldeep Yadav, Lockie Ferguson, Varun Chakravarthy",,,IPL,2020,"Sheikh Zayed Stadium,Abu Dhabi","Oct 18,2020",Sunrisers Hyderabad have won the toss and have opted to field,Match tied (Kolkata Knight Riders won the Super Over),Lockie Ferguson,SRH,field,KKR,SRH,Morgan, T Natarajan,2,0,Full,
18.3," T Natarajan to Karthik, 1 run, slower short ball wide of off, DK is early into his hoick and ends up skewing it off the inside-edge over mid-wicket ",1st Inns,35t,Sunrisers Hyderabad,Kolkata Knight Riders,"Sunrisers Hyderabad (Playing XI): David Warner(c), Jonny Bairstow(w), Manish Pandey, Kane Williamson, Priyam Garg, Vijay Shankar, Abdul Samad, Rashid Khan, Sandeep Sharma, T Natarajan, Basil Thampi","Kolkata Knight Riders (Playing XI): Rahul Tripathi, Shubman Gill, Nitish Rana, Dinesh Karthik(w), Eoin Morgan(c), Andre Russell, Pat Cummins, Shivam Mavi, Kuldeep Yadav, Lockie Ferguson, Varun Chakravarthy",,,IPL,2020,"Sheikh Zayed Stadium,Abu Dhabi","Oct 18,2020",Sunrisers Hyderabad have won the toss and have opted to field,Match tied (Kolkata Knight Riders won the Super Over),Lockie Ferguson,SRH,field,KKR,SRH,Karthik, T Natarajan,1,0,Short,wide
