ball,Commentary Text,innings,match_no,team_a,team_b,team_a_11,team_b_11,team_a_subs,team_b_subs,series,season,venue,date,toss,winner,player_of_the_match,toss_winner,toss_choosen,batting_team,bowling_team,Batsman,Bowler,runs,extra,ball_length,ball_line,ball_destination,shot_name,ball_speed,out_type
19.6," Bhuvneshwar to Jadeja, 2 runs, low full toss, slaps it wide of long-on for two ",1st Inns,33r,Sunrisers Hyderabad,Chennai Super Kings,"Sunrisers Hyderabad (Playing XI): David Warner, Jonny Bairstow(w), Kane Williamson(c), Vijay Shankar, Yusuf Pathan, Deepak Hooda, Rashid Khan, Shahbaz Nadeem, Bhuvneshwar Kumar, Sandeep Sharma, K Khaleel Ahmed","Chennai Super Kings (Playing XI): Shane Watson, Faf du Plessis, Suresh Raina(c), Sam Billings(w), Ambati Rayudu, Kedar Jadhav, Ravindra Jadeja, Karn Sharma, Deepak Chahar, Shardul Thakur, Imran Tahir",,,IPL,2019,"Rajiv Gandhi International Stadium,Hyderabad","Apr 17,2019",Chennai Super Kings have won the toss and have opted to bat,Sunrisers Hyderabad won by 6 wkts,David Warner,CSK,bat,CSK,SRH,Jadeja, Bhuvneshwar,2,0,Full,wide,long-on,,,
19.5," Bhuvneshwar to Jadeja, no run, now, now, now. An argument about a no-ball with Ulhas Gandhe involved. Banged in short, beats Jadeja on the pull and is given as one bouncer for the over. Jadeja thought the previous one had been signalled as such. Nevertheless, he gets on with it, ready for the next ball ",1st Inns,33r,Sunrisers Hyderabad,Chennai Super Kings,"Sunrisers Hyderabad (Playing XI): David Warner, Jonny Bairstow(w), Kane Williamson(c), Vijay Shankar, Yusuf Pathan, Deepak Hooda, Rashid Khan, Shahbaz Nadeem, Bhuvneshwar Kumar, Sandeep Sharma, K Khaleel Ahmed","Chennai Super Kings (Playing XI): Shane Watson, Faf du Plessis, Suresh Raina(c), Sam Billings(w), Ambati Rayudu, Kedar Jadhav, Ravindra Jadeja, Karn Sharma, Deepak Chahar, Shardul Thakur, Imran Tahir",,,IPL,2019,"Rajiv Gandhi International Stadium,Hyderabad","Apr 17,2019",Chennai Super Kings have won the toss and have opted to bat,Sunrisers Hyderabad won by 6 wkts,David Warner,CSK,bat,CSK,SRH,Jadeja, Bhuvneshwar,0,0,Short,,,pull shot,,
19.4," Bhuvneshwar to Jadeja, no run, slower short ball outside off, Jadeja lets it go thinking it's too high but it isn't. Not according to Ian Gould at square leg anyway ",1st Inns,33r,Sunrisers Hyderabad,Chennai Super Kings,"Sunrisers Hyderabad (Playing XI): David Warner, Jonny Bairstow(w), Kane Williamson(c), Vijay Shankar, Yusuf Pathan, Deepak Hooda, Rashid Khan, Shahbaz Nadeem, Bhuvneshwar Kumar, Sandeep Sharma, K Khaleel Ahmed","Chennai Super Kings (Playing XI): Shane Watson, Faf du Plessis, Suresh Raina(c), Sam Billings(w), Ambati Rayudu, Kedar Jadhav, Ravindra Jadeja, Karn Sharma, Deepak Chahar, Shardul Thakur, Imran Tahir",,,IPL,2019,"Rajiv Gandhi International Stadium,Hyderabad","Apr 17,2019",Chennai Super Kings have won the toss and have opted to bat,Sunrisers Hyderabad won by 6 wkts,David Warner,CSK,bat,CSK,SRH,Jadeja, Bhuvneshwar,0,0,Short,off side,square leg,,,
19.3," Bhuvneshwar to Rayudu, 1 run, came down the track, only to get too close to the pitch of it. Can't get under the length, so squeezes it down to long-on ",1st Inns,33r,Sunrisers Hyderabad,Chennai Super Kings,"Sunrisers Hyderabad (Playing XI): David Warner, Jonny Bairstow(w), Kane Williamson(c), Vijay Shankar, Yusuf Pathan, Deepak Hooda, Rashid Khan, Shahbaz Nadeem, Bhuvneshwar Kumar, Sandeep Sharma, K Khaleel Ahmed","Chennai Super Kings (Playing XI): Shane Watson, Faf du Plessis, Suresh Raina(c), Sam Billings(w), Ambati Rayudu, Kedar Jadhav, Ravindra Jadeja, Karn Sharma, Deepak Chahar, Shardul Thakur, Imran Tahir",,,IPL,2019,"Rajiv Gandhi International Stadium,Hyderabad","Apr 17,2019",Chennai Super Kings have won the toss and have opted to bat,Sunrisers Hyderabad won by 6 wkts,David Warner,CSK,bat,CSK,SRH,Rayudu, Bhuvneshwar,1,0,Good,,long-on,,,
19.2," Bhuvneshwar to Jadeja, 1 run, finds the blockhole outside off, Jadeja jams it towards long-off ",1st Inns,33r,Sunrisers Hyderabad,Chennai Super Kings,"Sunrisers Hyderabad (Playing XI): David Warner, Jonny Bairstow(w), Kane Williamson(c), Vijay Shankar, Yusuf Pathan, Deepak Hooda, Rashid Khan, Shahbaz Nadeem, Bhuvneshwar Kumar, Sandeep Sharma, K Khaleel Ahmed","Chennai Super Kings (Playing XI): Shane Watson, Faf du Plessis, Suresh Raina(c), Sam Billings(w), Ambati Rayudu, Kedar Jadhav, Ravindra Jadeja, Karn Sharma, Deepak Chahar, Shardul Thakur, Imran Tahir",,,IPL,2019,"Rajiv Gandhi International Stadium,Hyderabad","Apr 17,2019",Chennai Super Kings have won the toss and have opted to bat,Sunrisers Hyderabad won by 6 wkts,David Warner,CSK,bat,CSK,SRH,Jadeja, Bhuvneshwar,1,0,,off side,long-off,defend,,
19.1," Bhuvneshwar to Rayudu, 1 run, low full toss, swept sans timing to square leg. Rayudu struggling with his fitness. He hobbles across for the single, and doesn't even make a stretch for the crease. Would've been gone with a direct-hit ",1st Inns,33r,Sunrisers Hyderabad,Chennai Super Kings,"Sunrisers Hyderabad (Playing XI): David Warner, Jonny Bairstow(w), Kane Williamson(c), Vijay Shankar, Yusuf Pathan, Deepak Hooda, Rashid Khan, Shahbaz Nadeem, Bhuvneshwar Kumar, Sandeep Sharma, K Khaleel Ahmed","Chennai Super Kings (Playing XI): Shane Watson, Faf du Plessis, Suresh Raina(c), Sam Billings(w), Ambati Rayudu, Kedar Jadhav, Ravindra Jadeja, Karn Sharma, Deepak Chahar, Shardul Thakur, Imran Tahir",,,IPL,2019,"Rajiv Gandhi International Stadium,Hyderabad","Apr 17,2019",Chennai Super Kings have won the toss and have opted to bat,Sunrisers Hyderabad won by 6 wkts,David Warner,CSK,bat,CSK,SRH,Rayudu, Bhuvneshwar,1,0,Full,,square leg,,,
18.6," Sandeep Sharma to Rayudu, 1 run, another fine yorker, this time tailing in on leg to hit Rayudu's boot. May have been some bat. They run through for the single ",1st Inns,33r,Sunrisers Hyderabad,Chennai Super Kings,"Sunrisers Hyderabad (Playing XI): David Warner, Jonny Bairstow(w), Kane Williamson(c), Vijay Shankar, Yusuf Pathan, Deepak Hooda, Rashid Khan, Shahbaz Nadeem, Bhuvneshwar Kumar, Sandeep Sharma, K Khaleel Ahmed","Chennai Super Kings (Playing XI): Shane Watson, Faf du Plessis, Suresh Raina(c), Sam Billings(w), Ambati Rayudu, Kedar Jadhav, Ravindra Jadeja, Karn Sharma, Deepak Chahar, Shardul Thakur, Imran Tahir",,,IPL,2019,"Rajiv Gandhi International Stadium,Hyderabad","Apr 17,2019",Chennai Super Kings have won the toss and have opted to bat,Sunrisers Hyderabad won by 6 wkts,David Warner,CSK,bat,CSK,SRH,Rayudu, Sandeep Sharma,1,0,yorker,leg side,,,,
18.5," Sandeep Sharma to Rayudu, no run, tries to be too fancy with a reverse-swipe, but Sandeep nails the yorker outside off and beats him ",1st Inns,33r,Sunrisers Hyderabad,Chennai Super Kings,"Sunrisers Hyderabad (Playing XI): David Warner, Jonny Bairstow(w), Kane Williamson(c), Vijay Shankar, Yusuf Pathan, Deepak Hooda, Rashid Khan, Shahbaz Nadeem, Bhuvneshwar Kumar, Sandeep Sharma, K Khaleel Ahmed","Chennai Super Kings (Playing XI): Shane Watson, Faf du Plessis, Suresh Raina(c), Sam Billings(w), Ambati Rayudu, Kedar Jadhav, Ravindra Jadeja, Karn Sharma, Deepak Chahar, Shardul Thakur, Imran Tahir",,,IPL,2019,"Rajiv Gandhi International Stadium,Hyderabad","Apr 17,2019",Chennai Super Kings have won the toss and have opted to bat,Sunrisers Hyderabad won by 6 wkts,David Warner,CSK,bat,CSK,SRH,Rayudu, Sandeep Sharma,0,0,yorker,off side,,,,
18.4," Sandeep Sharma to Jadeja, 1 run, low full toss on off, slugged to deep midwicket ",1st Inns,33r,Sunrisers Hyderabad,Chennai Super Kings,"Sunrisers Hyderabad (Playing XI): David Warner, Jonny Bairstow(w), Kane Williamson(c), Vijay Shankar, Yusuf Pathan, Deepak Hooda, Rashid Khan, Shahbaz Nadeem, Bhuvneshwar Kumar, Sandeep Sharma, K Khaleel Ahmed","Chennai Super Kings (Playing XI): Shane Watson, Faf du Plessis, Suresh Raina(c), Sam Billings(w), Ambati Rayudu, Kedar Jadhav, Ravindra Jadeja, Karn Sharma, Deepak Chahar, Shardul Thakur, Imran Tahir",,,IPL,2019,"Rajiv Gandhi International Stadium,Hyderabad","Apr 17,2019",Chennai Super Kings have won the toss and have opted to bat,Sunrisers Hyderabad won by 6 wkts,David Warner,CSK,bat,CSK,SRH,Jadeja, Sandeep Sharma,1,0,Full,off side,deep midwicket,,,
18.4," Sandeep Sharma to Jadeja, wide, close call on the wide. Sandeep slanted this well wide after spotting Jadeja's charge, and it was left alone more out of helplessness than conviction of getting the umpire's decision in his favour ",1st Inns,33r,Sunrisers Hyderabad,Chennai Super Kings,"Sunrisers Hyderabad (Playing XI): David Warner, Jonny Bairstow(w), Kane Williamson(c), Vijay Shankar, Yusuf Pathan, Deepak Hooda, Rashid Khan, Shahbaz Nadeem, Bhuvneshwar Kumar, Sandeep Sharma, K Khaleel Ahmed","Chennai Super Kings (Playing XI): Shane Watson, Faf du Plessis, Suresh Raina(c), Sam Billings(w), Ambati Rayudu, Kedar Jadhav, Ravindra Jadeja, Karn Sharma, Deepak Chahar, Shardul Thakur, Imran Tahir",,,IPL,2019,"Rajiv Gandhi International Stadium,Hyderabad","Apr 17,2019",Chennai Super Kings have won the toss and have opted to bat,Sunrisers Hyderabad won by 6 wkts,David Warner,CSK,bat,CSK,SRH,Jadeja, Sandeep Sharma,wide,1,,wide,,wide,,
