ball,Commentary Text,innings,match_no,team_a,team_b,team_a_11,team_b_11,team_a_subs,team_b_subs,series,season,venue,date,toss,winner,player_of_the_match,toss_winner,toss_choosen,batting_team,bowling_team
19.6," Viljoen to Stoinis, SIX, 27 runs off the final over! Poor bowling from Viljoen. Another length delivery, sits up nicely for Stoinis, who swings his bat hard and deposits it over long-on ",1st Inns,42n,Royal Challengers Bangalore,Kings XI Punjab,"Royal Challengers Bangalore (Playing XI): Parthiv Patel(w), Virat Kohli(c), AB de Villiers, Marcus Stoinis, Akshdeep Nath, Moeen Ali, Washington Sundar, Tim Southee, Navdeep Saini, Umesh Yadav, Yuzvendra Chahal","Kings XI Punjab (Playing XI): Lokesh Rahul, Chris Gayle, Mayank Agarwal, David Miller, Mandeep Singh, Nicholas Pooran(w), Ravichandran Ashwin(c), Hardus Viljoen, Murugan Ashwin, Ankit Rajpoot, Mohammed Shami",,,IPL,2019,"M.Chinnaswamy Stadium,Bengaluru","Apr 24,2019",Kings XI Punjab have won the toss and have opted to field,Royal Challengers Bangalore won by 17 runs,AB de Villiers,PBKS,field,RCB,PBKS
19.5," Viljoen to Stoinis, FOUR, high full toss - just below waist - and sliding down leg. Stoinis helps it on its way to the fine leg fence ",1st Inns,42n,Royal Challengers Bangalore,Kings XI Punjab,"Royal Challengers Bangalore (Playing XI): Parthiv Patel(w), Virat Kohli(c), AB de Villiers, Marcus Stoinis, Akshdeep Nath, Moeen Ali, Washington Sundar, Tim Southee, Navdeep Saini, Umesh Yadav, Yuzvendra Chahal","Kings XI Punjab (Playing XI): Lokesh Rahul, Chris Gayle, Mayank Agarwal, David Miller, Mandeep Singh, Nicholas Pooran(w), Ravichandran Ashwin(c), Hardus Viljoen, Murugan Ashwin, Ankit Rajpoot, Mohammed Shami",,,IPL,2019,"M.Chinnaswamy Stadium,Bengaluru","Apr 24,2019",Kings XI Punjab have won the toss and have opted to field,Royal Challengers Bangalore won by 17 runs,AB de Villiers,PBKS,field,RCB,PBKS
19.4," Viljoen to Stoinis, SIX, 17 off the over with two balls to go! In the slot and Stoinis has smoked it over long-on ",1st Inns,42n,Royal Challengers Bangalore,Kings XI Punjab,"Royal Challengers Bangalore (Playing XI): Parthiv Patel(w), Virat Kohli(c), AB de Villiers, Marcus Stoinis, Akshdeep Nath, Moeen Ali, Washington Sundar, Tim Southee, Navdeep Saini, Umesh Yadav, Yuzvendra Chahal","Kings XI Punjab (Playing XI): Lokesh Rahul, Chris Gayle, Mayank Agarwal, David Miller, Mandeep Singh, Nicholas Pooran(w), Ravichandran Ashwin(c), Hardus Viljoen, Murugan Ashwin, Ankit Rajpoot, Mohammed Shami",,,IPL,2019,"M.Chinnaswamy Stadium,Bengaluru","Apr 24,2019",Kings XI Punjab have won the toss and have opted to field,Royal Challengers Bangalore won by 17 runs,AB de Villiers,PBKS,field,RCB,PBKS
19.3," Viljoen to Stoinis, FOUR, full toss and Stoinis has flicked it away through backward square leg. RCB nearing 200! ",1st Inns,42n,Royal Challengers Bangalore,Kings XI Punjab,"Royal Challengers Bangalore (Playing XI): Parthiv Patel(w), Virat Kohli(c), AB de Villiers, Marcus Stoinis, Akshdeep Nath, Moeen Ali, Washington Sundar, Tim Southee, Navdeep Saini, Umesh Yadav, Yuzvendra Chahal","Kings XI Punjab (Playing XI): Lokesh Rahul, Chris Gayle, Mayank Agarwal, David Miller, Mandeep Singh, Nicholas Pooran(w), Ravichandran Ashwin(c), Hardus Viljoen, Murugan Ashwin, Ankit Rajpoot, Mohammed Shami",,,IPL,2019,"M.Chinnaswamy Stadium,Bengaluru","Apr 24,2019",Kings XI Punjab have won the toss and have opted to field,Royal Challengers Bangalore won by 17 runs,AB de Villiers,PBKS,field,RCB,PBKS
19.2," Viljoen to de Villiers, 1 run, shortish ball, pulled towards deep square leg off the inside half. They take a single and AB will be off-strike ",1st Inns,42n,Royal Challengers Bangalore,Kings XI Punjab,"Royal Challengers Bangalore (Playing XI): Parthiv Patel(w), Virat Kohli(c), AB de Villiers, Marcus Stoinis, Akshdeep Nath, Moeen Ali, Washington Sundar, Tim Southee, Navdeep Saini, Umesh Yadav, Yuzvendra Chahal","Kings XI Punjab (Playing XI): Lokesh Rahul, Chris Gayle, Mayank Agarwal, David Miller, Mandeep Singh, Nicholas Pooran(w), Ravichandran Ashwin(c), Hardus Viljoen, Murugan Ashwin, Ankit Rajpoot, Mohammed Shami",,,IPL,2019,"M.Chinnaswamy Stadium,Bengaluru","Apr 24,2019",Kings XI Punjab have won the toss and have opted to field,Royal Challengers Bangalore won by 17 runs,AB de Villiers,PBKS,field,RCB,PBKS
19.1," Viljoen to de Villiers, SIX, de Villiers moves into the 80s. Viljoen bowls length - a crime at this stage and AB slogs it over cow corner for another sixer ",1st Inns,42n,Royal Challengers Bangalore,Kings XI Punjab,"Royal Challengers Bangalore (Playing XI): Parthiv Patel(w), Virat Kohli(c), AB de Villiers, Marcus Stoinis, Akshdeep Nath, Moeen Ali, Washington Sundar, Tim Southee, Navdeep Saini, Umesh Yadav, Yuzvendra Chahal","Kings XI Punjab (Playing XI): Lokesh Rahul, Chris Gayle, Mayank Agarwal, David Miller, Mandeep Singh, Nicholas Pooran(w), Ravichandran Ashwin(c), Hardus Viljoen, Murugan Ashwin, Ankit Rajpoot, Mohammed Shami",,,IPL,2019,"M.Chinnaswamy Stadium,Bengaluru","Apr 24,2019",Kings XI Punjab have won the toss and have opted to field,Royal Challengers Bangalore won by 17 runs,AB de Villiers,PBKS,field,RCB,PBKS
18.6," Shami to de Villiers, leg byes, 1 run, pacy length ball on leg, de Villiers doesn't make contact and the ball rolls towards backward point off his pad ",1st Inns,42n,Royal Challengers Bangalore,Kings XI Punjab,"Royal Challengers Bangalore (Playing XI): Parthiv Patel(w), Virat Kohli(c), AB de Villiers, Marcus Stoinis, Akshdeep Nath, Moeen Ali, Washington Sundar, Tim Southee, Navdeep Saini, Umesh Yadav, Yuzvendra Chahal","Kings XI Punjab (Playing XI): Lokesh Rahul, Chris Gayle, Mayank Agarwal, David Miller, Mandeep Singh, Nicholas Pooran(w), Ravichandran Ashwin(c), Hardus Viljoen, Murugan Ashwin, Ankit Rajpoot, Mohammed Shami",,,IPL,2019,"M.Chinnaswamy Stadium,Bengaluru","Apr 24,2019",Kings XI Punjab have won the toss and have opted to field,Royal Challengers Bangalore won by 17 runs,AB de Villiers,PBKS,field,RCB,PBKS
18.5," Shami to de Villiers, SIX, make that three in a row! This one's landed on the roof! An above-waist full toss - not called a no-ball though. de Villiers, surprised by the height of the ball, takes his eyes off the ball, but managed to heave it over long leg. Incredible! Gayle, meanwhile, suggests that it was a fair delivery. Another non-no-ball controversy at the Chinnaswamy? ",1st Inns,42n,Royal Challengers Bangalore,Kings XI Punjab,"Royal Challengers Bangalore (Playing XI): Parthiv Patel(w), Virat Kohli(c), AB de Villiers, Marcus Stoinis, Akshdeep Nath, Moeen Ali, Washington Sundar, Tim Southee, Navdeep Saini, Umesh Yadav, Yuzvendra Chahal","Kings XI Punjab (Playing XI): Lokesh Rahul, Chris Gayle, Mayank Agarwal, David Miller, Mandeep Singh, Nicholas Pooran(w), Ravichandran Ashwin(c), Hardus Viljoen, Murugan Ashwin, Ankit Rajpoot, Mohammed Shami",,,IPL,2019,"M.Chinnaswamy Stadium,Bengaluru","Apr 24,2019",Kings XI Punjab have won the toss and have opted to field,Royal Challengers Bangalore won by 17 runs,AB de Villiers,PBKS,field,RCB,PBKS
18.4," Shami to de Villiers, SIX, back-to-back sixes! Almost an action replay off the previous ball. de Villiers was clearing his front leg, Shami bowls another slower delivery and AB smokes it over long-off ",1st Inns,42n,Royal Challengers Bangalore,Kings XI Punjab,"Royal Challengers Bangalore (Playing XI): Parthiv Patel(w), Virat Kohli(c), AB de Villiers, Marcus Stoinis, Akshdeep Nath, Moeen Ali, Washington Sundar, Tim Southee, Navdeep Saini, Umesh Yadav, Yuzvendra Chahal","Kings XI Punjab (Playing XI): Lokesh Rahul, Chris Gayle, Mayank Agarwal, David Miller, Mandeep Singh, Nicholas Pooran(w), Ravichandran Ashwin(c), Hardus Viljoen, Murugan Ashwin, Ankit Rajpoot, Mohammed Shami",,,IPL,2019,"M.Chinnaswamy Stadium,Bengaluru","Apr 24,2019",Kings XI Punjab have won the toss and have opted to field,Royal Challengers Bangalore won by 17 runs,AB de Villiers,PBKS,field,RCB,PBKS
18.3," Shami to de Villiers, SIX, slower ball at 124.2kph, it was wider outside off and de Villiers had to reach out for it. Slightly bends his back leg and lofts it over long-off ",1st Inns,42n,Royal Challengers Bangalore,Kings XI Punjab,"Royal Challengers Bangalore (Playing XI): Parthiv Patel(w), Virat Kohli(c), AB de Villiers, Marcus Stoinis, Akshdeep Nath, Moeen Ali, Washington Sundar, Tim Southee, Navdeep Saini, Umesh Yadav, Yuzvendra Chahal","Kings XI Punjab (Playing XI): Lokesh Rahul, Chris Gayle, Mayank Agarwal, David Miller, Mandeep Singh, Nicholas Pooran(w), Ravichandran Ashwin(c), Hardus Viljoen, Murugan Ashwin, Ankit Rajpoot, Mohammed Shami",,,IPL,2019,"M.Chinnaswamy Stadium,Bengaluru","Apr 24,2019",Kings XI Punjab have won the toss and have opted to field,Royal Challengers Bangalore won by 17 runs,AB de Villiers,PBKS,field,RCB,PBKS
18.2," Shami to Stoinis, byes, 1 run, slower ball bouncer, Stoinis moves leg-side to carve it away, but misses it - courtesy the extra bounce. Once again Pooran can't gather it cleanly, hits his pads and rolls away for the batters to sneak a bye ",1st Inns,42n,Royal Challengers Bangalore,Kings XI Punjab,"Royal Challengers Bangalore (Playing XI): Parthiv Patel(w), Virat Kohli(c), AB de Villiers, Marcus Stoinis, Akshdeep Nath, Moeen Ali, Washington Sundar, Tim Southee, Navdeep Saini, Umesh Yadav, Yuzvendra Chahal","Kings XI Punjab (Playing XI): Lokesh Rahul, Chris Gayle, Mayank Agarwal, David Miller, Mandeep Singh, Nicholas Pooran(w), Ravichandran Ashwin(c), Hardus Viljoen, Murugan Ashwin, Ankit Rajpoot, Mohammed Shami",,,IPL,2019,"M.Chinnaswamy Stadium,Bengaluru","Apr 24,2019",Kings XI Punjab have won the toss and have opted to field,Royal Challengers Bangalore won by 17 runs,AB de Villiers,PBKS,field,RCB,PBKS
18.1," Shami to de Villiers, byes, 1 run, swing and a miss! A length ball at 130.2kph and de Villiers is beaten by the lack of bounce. Pooran fails to gather it cleanly and that allows the batters to rotate strike ",1st Inns,42n,Royal Challengers Bangalore,Kings XI Punjab,"Royal Challengers Bangalore (Playing XI): Parthiv Patel(w), Virat Kohli(c), AB de Villiers, Marcus Stoinis, Akshdeep Nath, Moeen Ali, Washington Sundar, Tim Southee, Navdeep Saini, Umesh Yadav, Yuzvendra Chahal","Kings XI Punjab (Playing XI): Lokesh Rahul, Chris Gayle, Mayank Agarwal, David Miller, Mandeep Singh, Nicholas Pooran(w), Ravichandran Ashwin(c), Hardus Viljoen, Murugan Ashwin, Ankit Rajpoot, Mohammed Shami",,,IPL,2019,"M.Chinnaswamy Stadium,Bengaluru","Apr 24,2019",Kings XI Punjab have won the toss and have opted to field,Royal Challengers Bangalore won by 17 runs,AB de Villiers,PBKS,field,RCB,PBKS
17.6," Viljoen to Stoinis, 2 runs, Sam Curran runs back from backward point, dives and parries it to the short third man fielder. It was a pitched up delivery wide of off and Stoinis somehow managed to squirt it between those two fielders inside the 30-yard circle off the outside part of the bat. 16 off the over! ",1st Inns,42n,Royal Challengers Bangalore,Kings XI Punjab,"Royal Challengers Bangalore (Playing XI): Parthiv Patel(w), Virat Kohli(c), AB de Villiers, Marcus Stoinis, Akshdeep Nath, Moeen Ali, Washington Sundar, Tim Southee, Navdeep Saini, Umesh Yadav, Yuzvendra Chahal","Kings XI Punjab (Playing XI): Lokesh Rahul, Chris Gayle, Mayank Agarwal, David Miller, Mandeep Singh, Nicholas Pooran(w), Ravichandran Ashwin(c), Hardus Viljoen, Murugan Ashwin, Ankit Rajpoot, Mohammed Shami",,,IPL,2019,"M.Chinnaswamy Stadium,Bengaluru","Apr 24,2019",Kings XI Punjab have won the toss and have opted to field,Royal Challengers Bangalore won by 17 runs,AB de Villiers,PBKS,field,RCB,PBKS
