ball,Commentary Text,innings,match_no,team_a,team_b,team_a_11,team_b_11,team_a_subs,team_b_subs,series,season,venue,date,toss,winner,player_of_the_match,toss_winner,toss_choosen,batting_team,bowling_team,Batsman,Bowler,runs,extra,ball_length,ball_line
19.6," Tye to Uthappa, FOUR, oh that's a fantastic shot! Tries backing away towards the on-side initially, then steps across shaping up to scoop, and then moves back again, only to steer that back of a length slower delivery in the channel late, with an open face, wide of backward point towards the deep backward point fence for four to finish off the innings... ",1st Inns,6th,Kolkata Knight Riders,Kings XI Punjab,"Kolkata Knight Riders (Playing XI): Chris Lynn, Sunil Narine, Nitish Rana, Robin Uthappa, Dinesh Karthik(w/c), Shubman Gill, Andre Russell, Piyush Chawla, Kuldeep Yadav, Lockie Ferguson, Prasidh Krishna","Kings XI Punjab (Playing XI): Lokesh Rahul(w), Chris Gayle, Mayank Agarwal, Sarfaraz Khan, David Miller, Mandeep Singh, Hardus Viljoen, Ravichandran Ashwin(c), Varun Chakravarthy, Mohammed Shami, Andrew Tye",,,IPL,2019,"Eden Gardens,Kolkata","Mar 27,2019",Kings XI Punjab have won the toss and have opted to field,Kolkata Knight Riders won by 28 runs,Andre Russell,PBKS,field,KKR,PBKS,Uthappa, Tye,4,0,Back of Length,wide
19.5," Tye to Karthik, 1 run, length delivery on off-stump, Karthik carts it flat down to long-on for a single ",1st Inns,6th,Kolkata Knight Riders,Kings XI Punjab,"Kolkata Knight Riders (Playing XI): Chris Lynn, Sunil Narine, Nitish Rana, Robin Uthappa, Dinesh Karthik(w/c), Shubman Gill, Andre Russell, Piyush Chawla, Kuldeep Yadav, Lockie Ferguson, Prasidh Krishna","Kings XI Punjab (Playing XI): Lokesh Rahul(w), Chris Gayle, Mayank Agarwal, Sarfaraz Khan, David Miller, Mandeep Singh, Hardus Viljoen, Ravichandran Ashwin(c), Varun Chakravarthy, Mohammed Shami, Andrew Tye",,,IPL,2019,"Eden Gardens,Kolkata","Mar 27,2019",Kings XI Punjab have won the toss and have opted to field,Kolkata Knight Riders won by 28 runs,Andre Russell,PBKS,field,KKR,PBKS,Karthik, Tye,1,0,Good,off side
19.4,"Tye to A Russell, out Caught by Agarwal! Short ball angling in but still outside off, Russell needs no distance parameter to get leverage on that - the force is more than enough - but then, Agarwal at the cow corner fence, hops up to take a magnificent catch. Absolute carnage once again, and he's done his job, has DreRuss. Misses out on a fifty for the second time in a row. A Russell c Agarwal b Tye 48(17) [4s-3 6s-5]",1st Inns,6th,Kolkata Knight Riders,Kings XI Punjab,"Kolkata Knight Riders (Playing XI): Chris Lynn, Sunil Narine, Nitish Rana, Robin Uthappa, Dinesh Karthik(w/c), Shubman Gill, Andre Russell, Piyush Chawla, Kuldeep Yadav, Lockie Ferguson, Prasidh Krishna","Kings XI Punjab (Playing XI): Lokesh Rahul(w), Chris Gayle, Mayank Agarwal, Sarfaraz Khan, David Miller, Mandeep Singh, Hardus Viljoen, Ravichandran Ashwin(c), Varun Chakravarthy, Mohammed Shami, Andrew Tye",,,IPL,2019,"Eden Gardens,Kolkata","Mar 27,2019",Kings XI Punjab have won the toss and have opted to field,Kolkata Knight Riders won by 28 runs,Andre Russell,PBKS,field,KKR,PBKS,A Russell,Tye,out,out,Short,off side
19.3," Tye to Uthappa, 1 run, a slower bouncer @114.3km/h, Uthappa is early into the pull, checks it to backward square leg for a single. In the air for a while, but safe... ",1st Inns,6th,Kolkata Knight Riders,Kings XI Punjab,"Kolkata Knight Riders (Playing XI): Chris Lynn, Sunil Narine, Nitish Rana, Robin Uthappa, Dinesh Karthik(w/c), Shubman Gill, Andre Russell, Piyush Chawla, Kuldeep Yadav, Lockie Ferguson, Prasidh Krishna","Kings XI Punjab (Playing XI): Lokesh Rahul(w), Chris Gayle, Mayank Agarwal, Sarfaraz Khan, David Miller, Mandeep Singh, Hardus Viljoen, Ravichandran Ashwin(c), Varun Chakravarthy, Mohammed Shami, Andrew Tye",,,IPL,2019,"Eden Gardens,Kolkata","Mar 27,2019",Kings XI Punjab have won the toss and have opted to field,Kolkata Knight Riders won by 28 runs,Andre Russell,PBKS,field,KKR,PBKS,Uthappa, Tye,1,0,,
19.2," Tye to A Russell, 1 run, slower delivery wide outside off, a tad short, Russell goes for a pull across the line, gets it off a thick under-edge to long-on for a single ",1st Inns,6th,Kolkata Knight Riders,Kings XI Punjab,"Kolkata Knight Riders (Playing XI): Chris Lynn, Sunil Narine, Nitish Rana, Robin Uthappa, Dinesh Karthik(w/c), Shubman Gill, Andre Russell, Piyush Chawla, Kuldeep Yadav, Lockie Ferguson, Prasidh Krishna","Kings XI Punjab (Playing XI): Lokesh Rahul(w), Chris Gayle, Mayank Agarwal, Sarfaraz Khan, David Miller, Mandeep Singh, Hardus Viljoen, Ravichandran Ashwin(c), Varun Chakravarthy, Mohammed Shami, Andrew Tye",,,IPL,2019,"Eden Gardens,Kolkata","Mar 27,2019",Kings XI Punjab have won the toss and have opted to field,Kolkata Knight Riders won by 28 runs,Andre Russell,PBKS,field,KKR,PBKS,A Russell, Tye,1,0,Short,wide
19.1," Tye to Uthappa, 1 run, very full delivery on the pads, clippde away to deep square leg for a quick single ",1st Inns,6th,Kolkata Knight Riders,Kings XI Punjab,"Kolkata Knight Riders (Playing XI): Chris Lynn, Sunil Narine, Nitish Rana, Robin Uthappa, Dinesh Karthik(w/c), Shubman Gill, Andre Russell, Piyush Chawla, Kuldeep Yadav, Lockie Ferguson, Prasidh Krishna","Kings XI Punjab (Playing XI): Lokesh Rahul(w), Chris Gayle, Mayank Agarwal, Sarfaraz Khan, David Miller, Mandeep Singh, Hardus Viljoen, Ravichandran Ashwin(c), Varun Chakravarthy, Mohammed Shami, Andrew Tye",,,IPL,2019,"Eden Gardens,Kolkata","Mar 27,2019",Kings XI Punjab have won the toss and have opted to field,Kolkata Knight Riders won by 28 runs,Andre Russell,PBKS,field,KKR,PBKS,Uthappa, Tye,1,0,Full,stump line
18.6,"Shami to A Russell, FOUR, looks like he's just streamed that 2011 flick ""Carnage"" before getting to the ground, has DreRuss. A wide half-volley this time, clearly indicating that Shami has lost the plot, and Russell has absolutely smoked that through deep extra cover for four. Gaps? The fielders can't see that whizzing projectile - such is the power. That's the second 25-run over in the innings.",1st Inns,6th,Kolkata Knight Riders,Kings XI Punjab,"Kolkata Knight Riders (Playing XI): Chris Lynn, Sunil Narine, Nitish Rana, Robin Uthappa, Dinesh Karthik(w/c), Shubman Gill, Andre Russell, Piyush Chawla, Kuldeep Yadav, Lockie Ferguson, Prasidh Krishna","Kings XI Punjab (Playing XI): Lokesh Rahul(w), Chris Gayle, Mayank Agarwal, Sarfaraz Khan, David Miller, Mandeep Singh, Hardus Viljoen, Ravichandran Ashwin(c), Varun Chakravarthy, Mohammed Shami, Andrew Tye",,,IPL,2019,"Eden Gardens,Kolkata","Mar 27,2019",Kings XI Punjab have won the toss and have opted to field,Kolkata Knight Riders won by 28 runs,Andre Russell,PBKS,field,KKR,PBKS,A Russell,Shami,4,0,,wide
18.5," Shami to A Russell, SIX, another full-toss, 142.9km/h, from round the wicket, misses the yorker by a long way, clearly holding the ball too tight, Russell follows that algorithm of opening up that stance for a trigger and carts it over deep mid-wicket for six ",1st Inns,6th,Kolkata Knight Riders,Kings XI Punjab,"Kolkata Knight Riders (Playing XI): Chris Lynn, Sunil Narine, Nitish Rana, Robin Uthappa, Dinesh Karthik(w/c), Shubman Gill, Andre Russell, Piyush Chawla, Kuldeep Yadav, Lockie Ferguson, Prasidh Krishna","Kings XI Punjab (Playing XI): Lokesh Rahul(w), Chris Gayle, Mayank Agarwal, Sarfaraz Khan, David Miller, Mandeep Singh, Hardus Viljoen, Ravichandran Ashwin(c), Varun Chakravarthy, Mohammed Shami, Andrew Tye",,,IPL,2019,"Eden Gardens,Kolkata","Mar 27,2019",Kings XI Punjab have won the toss and have opted to field,Kolkata Knight Riders won by 28 runs,Andre Russell,PBKS,field,KKR,PBKS,A Russell, Shami,6,0,Full toss,
18.4," Shami to A Russell, SIX, attempts another yorker, errs on the fuller side this time, a full-toss in the slot, Russell swings across the line, clubs a gigantic six over cow corner - spectators of Bengal, watch out! ",1st Inns,6th,Kolkata Knight Riders,Kings XI Punjab,"Kolkata Knight Riders (Playing XI): Chris Lynn, Sunil Narine, Nitish Rana, Robin Uthappa, Dinesh Karthik(w/c), Shubman Gill, Andre Russell, Piyush Chawla, Kuldeep Yadav, Lockie Ferguson, Prasidh Krishna","Kings XI Punjab (Playing XI): Lokesh Rahul(w), Chris Gayle, Mayank Agarwal, Sarfaraz Khan, David Miller, Mandeep Singh, Hardus Viljoen, Ravichandran Ashwin(c), Varun Chakravarthy, Mohammed Shami, Andrew Tye",,,IPL,2019,"Eden Gardens,Kolkata","Mar 27,2019",Kings XI Punjab have won the toss and have opted to field,Kolkata Knight Riders won by 28 runs,Andre Russell,PBKS,field,KKR,PBKS,A Russell, Shami,6,0,yorker,
18.3," Shami to A Russell, SIX, 143.1km/h, an inch too short for the yorker length = half-volley, Russell opens up his stance, clears the front-leg, and absolutely clouts that over long-off for six ",1st Inns,6th,Kolkata Knight Riders,Kings XI Punjab,"Kolkata Knight Riders (Playing XI): Chris Lynn, Sunil Narine, Nitish Rana, Robin Uthappa, Dinesh Karthik(w/c), Shubman Gill, Andre Russell, Piyush Chawla, Kuldeep Yadav, Lockie Ferguson, Prasidh Krishna","Kings XI Punjab (Playing XI): Lokesh Rahul(w), Chris Gayle, Mayank Agarwal, Sarfaraz Khan, David Miller, Mandeep Singh, Hardus Viljoen, Ravichandran Ashwin(c), Varun Chakravarthy, Mohammed Shami, Andrew Tye",,,IPL,2019,"Eden Gardens,Kolkata","Mar 27,2019",Kings XI Punjab have won the toss and have opted to field,Kolkata Knight Riders won by 28 runs,Andre Russell,PBKS,field,KKR,PBKS,A Russell, Shami,6,0,Short,
18.2," Shami to Uthappa, 1 run, nearly finds the yorker length again on off-stump, Uthappa stays on leg-stump and drives it towards Miller's left who picks it up at mid-off but can't prevent a sharp single ",1st Inns,6th,Kolkata Knight Riders,Kings XI Punjab,"Kolkata Knight Riders (Playing XI): Chris Lynn, Sunil Narine, Nitish Rana, Robin Uthappa, Dinesh Karthik(w/c), Shubman Gill, Andre Russell, Piyush Chawla, Kuldeep Yadav, Lockie Ferguson, Prasidh Krishna","Kings XI Punjab (Playing XI): Lokesh Rahul(w), Chris Gayle, Mayank Agarwal, Sarfaraz Khan, David Miller, Mandeep Singh, Hardus Viljoen, Ravichandran Ashwin(c), Varun Chakravarthy, Mohammed Shami, Andrew Tye",,,IPL,2019,"Eden Gardens,Kolkata","Mar 27,2019",Kings XI Punjab have won the toss and have opted to field,Kolkata Knight Riders won by 28 runs,Andre Russell,PBKS,field,KKR,PBKS,Uthappa, Shami,1,0,yorker,off side
18.1," Shami to Uthappa, 2 runs, right into the blockhole on middle and off, Uthappa backs away into the on-side and steers it away square of the wicket for a couple towards deep point ",1st Inns,6th,Kolkata Knight Riders,Kings XI Punjab,"Kolkata Knight Riders (Playing XI): Chris Lynn, Sunil Narine, Nitish Rana, Robin Uthappa, Dinesh Karthik(w/c), Shubman Gill, Andre Russell, Piyush Chawla, Kuldeep Yadav, Lockie Ferguson, Prasidh Krishna","Kings XI Punjab (Playing XI): Lokesh Rahul(w), Chris Gayle, Mayank Agarwal, Sarfaraz Khan, David Miller, Mandeep Singh, Hardus Viljoen, Ravichandran Ashwin(c), Varun Chakravarthy, Mohammed Shami, Andrew Tye",,,IPL,2019,"Eden Gardens,Kolkata","Mar 27,2019",Kings XI Punjab have won the toss and have opted to field,Kolkata Knight Riders won by 28 runs,Andre Russell,PBKS,field,KKR,PBKS,Uthappa, Shami,2,0,,stump line
17.6," Tye to A Russell, SIX, length ball, a sin at this point, right in the arc, and Russell opens up to cart that over long-on for six ",1st Inns,6th,Kolkata Knight Riders,Kings XI Punjab,"Kolkata Knight Riders (Playing XI): Chris Lynn, Sunil Narine, Nitish Rana, Robin Uthappa, Dinesh Karthik(w/c), Shubman Gill, Andre Russell, Piyush Chawla, Kuldeep Yadav, Lockie Ferguson, Prasidh Krishna","Kings XI Punjab (Playing XI): Lokesh Rahul(w), Chris Gayle, Mayank Agarwal, Sarfaraz Khan, David Miller, Mandeep Singh, Hardus Viljoen, Ravichandran Ashwin(c), Varun Chakravarthy, Mohammed Shami, Andrew Tye",,,IPL,2019,"Eden Gardens,Kolkata","Mar 27,2019",Kings XI Punjab have won the toss and have opted to field,Kolkata Knight Riders won by 28 runs,Andre Russell,PBKS,field,KKR,PBKS,A Russell, Tye,6,0,Good,
17.5," Tye to A Russell, FOUR, to give you an idea of how high it went, the camera did well to follow it, but it did seem clouded by the - well, clouds for a moment. A tad short, Russell swats across the line, gets another massive top-edge, and it is absolutely skied. So high, that even Rahul, the 'keeper, has reached the fine leg fence and tries to pull it back but it beats him, one bounce, to the fence ",1st Inns,6th,Kolkata Knight Riders,Kings XI Punjab,"Kolkata Knight Riders (Playing XI): Chris Lynn, Sunil Narine, Nitish Rana, Robin Uthappa, Dinesh Karthik(w/c), Shubman Gill, Andre Russell, Piyush Chawla, Kuldeep Yadav, Lockie Ferguson, Prasidh Krishna","Kings XI Punjab (Playing XI): Lokesh Rahul(w), Chris Gayle, Mayank Agarwal, Sarfaraz Khan, David Miller, Mandeep Singh, Hardus Viljoen, Ravichandran Ashwin(c), Varun Chakravarthy, Mohammed Shami, Andrew Tye",,,IPL,2019,"Eden Gardens,Kolkata","Mar 27,2019",Kings XI Punjab have won the toss and have opted to field,Kolkata Knight Riders won by 28 runs,Andre Russell,PBKS,field,KKR,PBKS,A Russell, Tye,4,0,Short,
17.4," Tye to A Russell, FOUR, short one, slow, well-directed, but he's picked it - Russell waits for it and absolutely smites that pull to the deep mid-wicket boundary for four ",1st Inns,6th,Kolkata Knight Riders,Kings XI Punjab,"Kolkata Knight Riders (Playing XI): Chris Lynn, Sunil Narine, Nitish Rana, Robin Uthappa, Dinesh Karthik(w/c), Shubman Gill, Andre Russell, Piyush Chawla, Kuldeep Yadav, Lockie Ferguson, Prasidh Krishna","Kings XI Punjab (Playing XI): Lokesh Rahul(w), Chris Gayle, Mayank Agarwal, Sarfaraz Khan, David Miller, Mandeep Singh, Hardus Viljoen, Ravichandran Ashwin(c), Varun Chakravarthy, Mohammed Shami, Andrew Tye",,,IPL,2019,"Eden Gardens,Kolkata","Mar 27,2019",Kings XI Punjab have won the toss and have opted to field,Kolkata Knight Riders won by 28 runs,Andre Russell,PBKS,field,KKR,PBKS,A Russell, Tye,4,0,Short,
17.3," Tye to A Russell, SIX, are ya kiddin' me? A slower one aimed at the body, into the ribcage, Russell just twists into a pull, gets a massive top-edge that sails over fine leg for six - speaking of laws of the game, what happened to the bat-laws? ",1st Inns,6th,Kolkata Knight Riders,Kings XI Punjab,"Kolkata Knight Riders (Playing XI): Chris Lynn, Sunil Narine, Nitish Rana, Robin Uthappa, Dinesh Karthik(w/c), Shubman Gill, Andre Russell, Piyush Chawla, Kuldeep Yadav, Lockie Ferguson, Prasidh Krishna","Kings XI Punjab (Playing XI): Lokesh Rahul(w), Chris Gayle, Mayank Agarwal, Sarfaraz Khan, David Miller, Mandeep Singh, Hardus Viljoen, Ravichandran Ashwin(c), Varun Chakravarthy, Mohammed Shami, Andrew Tye",,,IPL,2019,"Eden Gardens,Kolkata","Mar 27,2019",Kings XI Punjab have won the toss and have opted to field,Kolkata Knight Riders won by 28 runs,Andre Russell,PBKS,field,KKR,PBKS,A Russell, Tye,6,0,,
17.2," Tye to Uthappa, 1 run, shortish delivery, clubbed away with a pull off the frontfoot to deep mid-wicket for a single ",1st Inns,6th,Kolkata Knight Riders,Kings XI Punjab,"Kolkata Knight Riders (Playing XI): Chris Lynn, Sunil Narine, Nitish Rana, Robin Uthappa, Dinesh Karthik(w/c), Shubman Gill, Andre Russell, Piyush Chawla, Kuldeep Yadav, Lockie Ferguson, Prasidh Krishna","Kings XI Punjab (Playing XI): Lokesh Rahul(w), Chris Gayle, Mayank Agarwal, Sarfaraz Khan, David Miller, Mandeep Singh, Hardus Viljoen, Ravichandran Ashwin(c), Varun Chakravarthy, Mohammed Shami, Andrew Tye",,,IPL,2019,"Eden Gardens,Kolkata","Mar 27,2019",Kings XI Punjab have won the toss and have opted to field,Kolkata Knight Riders won by 28 runs,Andre Russell,PBKS,field,KKR,PBKS,Uthappa, Tye,1,0,Short,
17.1," Tye to A Russell, 1 run, spears in a leg-stump yorker length delivery that keeps following him who drags his foot away into the on-side, squeezes it towards square leg for a quick single - nearly loses his balance, does DreRuss ",1st Inns,6th,Kolkata Knight Riders,Kings XI Punjab,"Kolkata Knight Riders (Playing XI): Chris Lynn, Sunil Narine, Nitish Rana, Robin Uthappa, Dinesh Karthik(w/c), Shubman Gill, Andre Russell, Piyush Chawla, Kuldeep Yadav, Lockie Ferguson, Prasidh Krishna","Kings XI Punjab (Playing XI): Lokesh Rahul(w), Chris Gayle, Mayank Agarwal, Sarfaraz Khan, David Miller, Mandeep Singh, Hardus Viljoen, Ravichandran Ashwin(c), Varun Chakravarthy, Mohammed Shami, Andrew Tye",,,IPL,2019,"Eden Gardens,Kolkata","Mar 27,2019",Kings XI Punjab have won the toss and have opted to field,Kolkata Knight Riders won by 28 runs,Andre Russell,PBKS,field,KKR,PBKS,A Russell, Tye,1,0,yorker,
16.6," Shami to A Russell, 1 run, free-hit! A full-toss from round the wicket, clubbed straight and flat to Tye at deep mid-wicket, who stops it but doesn't catch it - doesn't have to, because it is a free-hit ",1st Inns,6th,Kolkata Knight Riders,Kings XI Punjab,"Kolkata Knight Riders (Playing XI): Chris Lynn, Sunil Narine, Nitish Rana, Robin Uthappa, Dinesh Karthik(w/c), Shubman Gill, Andre Russell, Piyush Chawla, Kuldeep Yadav, Lockie Ferguson, Prasidh Krishna","Kings XI Punjab (Playing XI): Lokesh Rahul(w), Chris Gayle, Mayank Agarwal, Sarfaraz Khan, David Miller, Mandeep Singh, Hardus Viljoen, Ravichandran Ashwin(c), Varun Chakravarthy, Mohammed Shami, Andrew Tye",,,IPL,2019,"Eden Gardens,Kolkata","Mar 27,2019",Kings XI Punjab have won the toss and have opted to field,Kolkata Knight Riders won by 28 runs,Andre Russell,PBKS,field,KKR,PBKS,A Russell, Shami,1,0,Full toss,
16.6," Shami to A Russell, no ball, in terms of context, and in terms of execution, this may well be the turning moment of the match. They're checking for the no-ball - and oh well, three fielders inside the ring, and hence, a no-ball! A fantastic yorker right into the blockhole @138km/h, gets under his bat, and knocks him over, but it has been called a no-ball! Ashwin is appalled, as is Shami! Russell can't believe his luck! ",1st Inns,6th,Kolkata Knight Riders,Kings XI Punjab,"Kolkata Knight Riders (Playing XI): Chris Lynn, Sunil Narine, Nitish Rana, Robin Uthappa, Dinesh Karthik(w/c), Shubman Gill, Andre Russell, Piyush Chawla, Kuldeep Yadav, Lockie Ferguson, Prasidh Krishna","Kings XI Punjab (Playing XI): Lokesh Rahul(w), Chris Gayle, Mayank Agarwal, Sarfaraz Khan, David Miller, Mandeep Singh, Hardus Viljoen, Ravichandran Ashwin(c), Varun Chakravarthy, Mohammed Shami, Andrew Tye",,,IPL,2019,"Eden Gardens,Kolkata","Mar 27,2019",Kings XI Punjab have won the toss and have opted to field,Kolkata Knight Riders won by 28 runs,Andre Russell,PBKS,field,KKR,PBKS,A Russell, Shami,no ball,1,yorker,
16.5," Shami to Uthappa, 1 run, low full-toss on the pads, 140.7km/h, whipped away expertly to deep square leg for a single ",1st Inns,6th,Kolkata Knight Riders,Kings XI Punjab,"Kolkata Knight Riders (Playing XI): Chris Lynn, Sunil Narine, Nitish Rana, Robin Uthappa, Dinesh Karthik(w/c), Shubman Gill, Andre Russell, Piyush Chawla, Kuldeep Yadav, Lockie Ferguson, Prasidh Krishna","Kings XI Punjab (Playing XI): Lokesh Rahul(w), Chris Gayle, Mayank Agarwal, Sarfaraz Khan, David Miller, Mandeep Singh, Hardus Viljoen, Ravichandran Ashwin(c), Varun Chakravarthy, Mohammed Shami, Andrew Tye",,,IPL,2019,"Eden Gardens,Kolkata","Mar 27,2019",Kings XI Punjab have won the toss and have opted to field,Kolkata Knight Riders won by 28 runs,Andre Russell,PBKS,field,KKR,PBKS,Uthappa, Shami,1,0,Full toss,stump line
16.4," Shami to Uthappa, FOUR, very full delivery on the pads, 143km/h, whipped away to the backward square leg fence for four where Chakravarthy puts in the dive but fails to cut it off - a little slow to start, Varun, and the practice pitch didn't help ",1st Inns,6th,Kolkata Knight Riders,Kings XI Punjab,"Kolkata Knight Riders (Playing XI): Chris Lynn, Sunil Narine, Nitish Rana, Robin Uthappa, Dinesh Karthik(w/c), Shubman Gill, Andre Russell, Piyush Chawla, Kuldeep Yadav, Lockie Ferguson, Prasidh Krishna","Kings XI Punjab (Playing XI): Lokesh Rahul(w), Chris Gayle, Mayank Agarwal, Sarfaraz Khan, David Miller, Mandeep Singh, Hardus Viljoen, Ravichandran Ashwin(c), Varun Chakravarthy, Mohammed Shami, Andrew Tye",,,IPL,2019,"Eden Gardens,Kolkata","Mar 27,2019",Kings XI Punjab have won the toss and have opted to field,Kolkata Knight Riders won by 28 runs,Andre Russell,PBKS,field,KKR,PBKS,Uthappa, Shami,4,0,Full,stump line
16.3," Shami to A Russell, 1 run, almost into the blockhole @141.3km/h, very low full-toss, Russell sets up for the big heave-ho, manages to toe-end it away towards long-on for a single. He's been held at bay by Shami - so far ",1st Inns,6th,Kolkata Knight Riders,Kings XI Punjab,"Kolkata Knight Riders (Playing XI): Chris Lynn, Sunil Narine, Nitish Rana, Robin Uthappa, Dinesh Karthik(w/c), Shubman Gill, Andre Russell, Piyush Chawla, Kuldeep Yadav, Lockie Ferguson, Prasidh Krishna","Kings XI Punjab (Playing XI): Lokesh Rahul(w), Chris Gayle, Mayank Agarwal, Sarfaraz Khan, David Miller, Mandeep Singh, Hardus Viljoen, Ravichandran Ashwin(c), Varun Chakravarthy, Mohammed Shami, Andrew Tye",,,IPL,2019,"Eden Gardens,Kolkata","Mar 27,2019",Kings XI Punjab have won the toss and have opted to field,Kolkata Knight Riders won by 28 runs,Andre Russell,PBKS,field,KKR,PBKS,A Russell, Shami,1,0,Full toss,
16.2," Shami to Uthappa, 1 run, very full in length, on the boot, clipped off the closed face towards backward square leg for a quick single ",1st Inns,6th,Kolkata Knight Riders,Kings XI Punjab,"Kolkata Knight Riders (Playing XI): Chris Lynn, Sunil Narine, Nitish Rana, Robin Uthappa, Dinesh Karthik(w/c), Shubman Gill, Andre Russell, Piyush Chawla, Kuldeep Yadav, Lockie Ferguson, Prasidh Krishna","Kings XI Punjab (Playing XI): Lokesh Rahul(w), Chris Gayle, Mayank Agarwal, Sarfaraz Khan, David Miller, Mandeep Singh, Hardus Viljoen, Ravichandran Ashwin(c), Varun Chakravarthy, Mohammed Shami, Andrew Tye",,,IPL,2019,"Eden Gardens,Kolkata","Mar 27,2019",Kings XI Punjab have won the toss and have opted to field,Kolkata Knight Riders won by 28 runs,Andre Russell,PBKS,field,KKR,PBKS,Uthappa, Shami,1,0,Full,
16.1," Shami to A Russell, 1 run, round the wicket, low full-toss, attempted yorker length delivery, Russell opens up his stance and slugs it away towards long-on for a single ",1st Inns,6th,Kolkata Knight Riders,Kings XI Punjab,"Kolkata Knight Riders (Playing XI): Chris Lynn, Sunil Narine, Nitish Rana, Robin Uthappa, Dinesh Karthik(w/c), Shubman Gill, Andre Russell, Piyush Chawla, Kuldeep Yadav, Lockie Ferguson, Prasidh Krishna","Kings XI Punjab (Playing XI): Lokesh Rahul(w), Chris Gayle, Mayank Agarwal, Sarfaraz Khan, David Miller, Mandeep Singh, Hardus Viljoen, Ravichandran Ashwin(c), Varun Chakravarthy, Mohammed Shami, Andrew Tye",,,IPL,2019,"Eden Gardens,Kolkata","Mar 27,2019",Kings XI Punjab have won the toss and have opted to field,Kolkata Knight Riders won by 28 runs,Andre Russell,PBKS,field,KKR,PBKS,A Russell, Shami,1,0,Full toss,
15.6," Viljoen to Uthappa, FOUR, 24th IPL fifty for Robin Uthappa! Gets there with a boundary, perhaps the easiest ball faced in his entire IPL career. A full ball slanting down leg, Uthappa just needed to meet that and meet that he did. Clean and quick into the fine leg fence ",1st Inns,6th,Kolkata Knight Riders,Kings XI Punjab,"Kolkata Knight Riders (Playing XI): Chris Lynn, Sunil Narine, Nitish Rana, Robin Uthappa, Dinesh Karthik(w/c), Shubman Gill, Andre Russell, Piyush Chawla, Kuldeep Yadav, Lockie Ferguson, Prasidh Krishna","Kings XI Punjab (Playing XI): Lokesh Rahul(w), Chris Gayle, Mayank Agarwal, Sarfaraz Khan, David Miller, Mandeep Singh, Hardus Viljoen, Ravichandran Ashwin(c), Varun Chakravarthy, Mohammed Shami, Andrew Tye",,,IPL,2019,"Eden Gardens,Kolkata","Mar 27,2019",Kings XI Punjab have won the toss and have opted to field,Kolkata Knight Riders won by 28 runs,Andre Russell,PBKS,field,KKR,PBKS,Uthappa, Viljoen,4,0,Full,
15.5," Viljoen to A Russell, 1 run, slower ball outside off, Russell sits on the back foot and taps the ball into the off-side for a quick single ",1st Inns,6th,Kolkata Knight Riders,Kings XI Punjab,"Kolkata Knight Riders (Playing XI): Chris Lynn, Sunil Narine, Nitish Rana, Robin Uthappa, Dinesh Karthik(w/c), Shubman Gill, Andre Russell, Piyush Chawla, Kuldeep Yadav, Lockie Ferguson, Prasidh Krishna","Kings XI Punjab (Playing XI): Lokesh Rahul(w), Chris Gayle, Mayank Agarwal, Sarfaraz Khan, David Miller, Mandeep Singh, Hardus Viljoen, Ravichandran Ashwin(c), Varun Chakravarthy, Mohammed Shami, Andrew Tye",,,IPL,2019,"Eden Gardens,Kolkata","Mar 27,2019",Kings XI Punjab have won the toss and have opted to field,Kolkata Knight Riders won by 28 runs,Andre Russell,PBKS,field,KKR,PBKS,A Russell, Viljoen,1,0,,off side
15.4," Viljoen to A Russell, no run, greets Andre Russell with a bumper aimed at the head. Russell moves across and swings wildly without having a sight at the delivery, misses and clonks the back of his helmet before deflecting towards the keeper ",1st Inns,6th,Kolkata Knight Riders,Kings XI Punjab,"Kolkata Knight Riders (Playing XI): Chris Lynn, Sunil Narine, Nitish Rana, Robin Uthappa, Dinesh Karthik(w/c), Shubman Gill, Andre Russell, Piyush Chawla, Kuldeep Yadav, Lockie Ferguson, Prasidh Krishna","Kings XI Punjab (Playing XI): Lokesh Rahul(w), Chris Gayle, Mayank Agarwal, Sarfaraz Khan, David Miller, Mandeep Singh, Hardus Viljoen, Ravichandran Ashwin(c), Varun Chakravarthy, Mohammed Shami, Andrew Tye",,,IPL,2019,"Eden Gardens,Kolkata","Mar 27,2019",Kings XI Punjab have won the toss and have opted to field,Kolkata Knight Riders won by 28 runs,Andre Russell,PBKS,field,KKR,PBKS,A Russell, Viljoen,0,0,Back of Length,
15.3," Viljoen to Uthappa, 1 run, another full bunger and this time Uthappa brings his bat down straight to push a single down to long-off ",1st Inns,6th,Kolkata Knight Riders,Kings XI Punjab,"Kolkata Knight Riders (Playing XI): Chris Lynn, Sunil Narine, Nitish Rana, Robin Uthappa, Dinesh Karthik(w/c), Shubman Gill, Andre Russell, Piyush Chawla, Kuldeep Yadav, Lockie Ferguson, Prasidh Krishna","Kings XI Punjab (Playing XI): Lokesh Rahul(w), Chris Gayle, Mayank Agarwal, Sarfaraz Khan, David Miller, Mandeep Singh, Hardus Viljoen, Ravichandran Ashwin(c), Varun Chakravarthy, Mohammed Shami, Andrew Tye",,,IPL,2019,"Eden Gardens,Kolkata","Mar 27,2019",Kings XI Punjab have won the toss and have opted to field,Kolkata Knight Riders won by 28 runs,Andre Russell,PBKS,field,KKR,PBKS,Uthappa, Viljoen,1,0,Full,
