ball,Commentary Text,innings,match_no,team_a,team_b,team_a_11,team_b_11,team_a_subs,team_b_subs,series,season,venue,date,toss,winner,player_of_the_match,toss_winner,toss_choosen,batting_team,bowling_team,Batsman,Bowler,runs,extra
18.2," Chris Morris to A Russell, out Caught by Rabada!! Massive wicket! Good planning from DC for this wicket. Morris went round the wicket and wanted to execute the wide yorker from that angle. Didn't get it fully right and was a low full toss but induced the slice from Russell who didn't get the desired connection. It's flat and towards deep backward point where Rabada accepts it with glee. This wicket will definitely make a difference of 15-20 runs to the eventual total and DC know it. A Russell c Rabada b Chris Morris 45(21) [4s-3 6s-4] ",1st Inns,26t,Kolkata Knight Riders,Delhi Capitals,"Kolkata Knight Riders (Playing XI): Joe Denly, Robin Uthappa, Nitish Rana, Dinesh Karthik(w/c), Shubman Gill, Andre Russell, Carlos Brathwaite, Piyush Chawla, Kuldeep Yadav, Lockie Ferguson, Prasidh Krishna","Delhi Capitals (Playing XI): Prithvi Shaw, Shikhar Dhawan, Shreyas Iyer(c), Rishabh Pant(w), Colin Ingram, Chris Morris, Axar Patel, Rahul Tewatia, Keemo Paul, Kagiso Rabada, Ishant Sharma",,,IPL,2019,"Eden Gardens,Kolkata","Apr 12,2019",Delhi Capitals have won the toss and have opted to field,Delhi Capitals won by 7 wkts,Shikhar Dhawan,DC,field,KKR,DC,A Russell, Chris Morris,out,out
18.1," Chris Morris to Brathwaite, 1 run, slower ball, around middle and leg, clipped away to deep mid-wicket ",1st Inns,26t,Kolkata Knight Riders,Delhi Capitals,"Kolkata Knight Riders (Playing XI): Joe Denly, Robin Uthappa, Nitish Rana, Dinesh Karthik(w/c), Shubman Gill, Andre Russell, Carlos Brathwaite, Piyush Chawla, Kuldeep Yadav, Lockie Ferguson, Prasidh Krishna","Delhi Capitals (Playing XI): Prithvi Shaw, Shikhar Dhawan, Shreyas Iyer(c), Rishabh Pant(w), Colin Ingram, Chris Morris, Axar Patel, Rahul Tewatia, Keemo Paul, Kagiso Rabada, Ishant Sharma",,,IPL,2019,"Eden Gardens,Kolkata","Apr 12,2019",Delhi Capitals have won the toss and have opted to field,Delhi Capitals won by 7 wkts,Shikhar Dhawan,DC,field,KKR,DC,Brathwaite, Chris Morris,1,0
17.6," Rabada to A Russell, no run, Russell is on the ground and in severe pain! Was a juicy full toss and he wanted to smash this out of the ground probably. Went really hard but only get an inside edge onto the thigh and this has surely stung. He is down and wincing in discomfort ",1st Inns,26t,Kolkata Knight Riders,Delhi Capitals,"Kolkata Knight Riders (Playing XI): Joe Denly, Robin Uthappa, Nitish Rana, Dinesh Karthik(w/c), Shubman Gill, Andre Russell, Carlos Brathwaite, Piyush Chawla, Kuldeep Yadav, Lockie Ferguson, Prasidh Krishna","Delhi Capitals (Playing XI): Prithvi Shaw, Shikhar Dhawan, Shreyas Iyer(c), Rishabh Pant(w), Colin Ingram, Chris Morris, Axar Patel, Rahul Tewatia, Keemo Paul, Kagiso Rabada, Ishant Sharma",,,IPL,2019,"Eden Gardens,Kolkata","Apr 12,2019",Delhi Capitals have won the toss and have opted to field,Delhi Capitals won by 7 wkts,Shikhar Dhawan,DC,field,KKR,DC,A Russell, Rabada,0,0
17.5," Rabada to Brathwaite, 1 run, low full toss once again, Brathwaite continues to calmly take the singles. Knocks this down to long-on ",1st Inns,26t,Kolkata Knight Riders,Delhi Capitals,"Kolkata Knight Riders (Playing XI): Joe Denly, Robin Uthappa, Nitish Rana, Dinesh Karthik(w/c), Shubman Gill, Andre Russell, Carlos Brathwaite, Piyush Chawla, Kuldeep Yadav, Lockie Ferguson, Prasidh Krishna","Delhi Capitals (Playing XI): Prithvi Shaw, Shikhar Dhawan, Shreyas Iyer(c), Rishabh Pant(w), Colin Ingram, Chris Morris, Axar Patel, Rahul Tewatia, Keemo Paul, Kagiso Rabada, Ishant Sharma",,,IPL,2019,"Eden Gardens,Kolkata","Apr 12,2019",Delhi Capitals have won the toss and have opted to field,Delhi Capitals won by 7 wkts,Shikhar Dhawan,DC,field,KKR,DC,Brathwaite, Rabada,1,0
17.4," Rabada to A Russell, 1 run, goes for the yorker now, ends up as a low full toss and Russell jabs it down to long-on ",1st Inns,26t,Kolkata Knight Riders,Delhi Capitals,"Kolkata Knight Riders (Playing XI): Joe Denly, Robin Uthappa, Nitish Rana, Dinesh Karthik(w/c), Shubman Gill, Andre Russell, Carlos Brathwaite, Piyush Chawla, Kuldeep Yadav, Lockie Ferguson, Prasidh Krishna","Delhi Capitals (Playing XI): Prithvi Shaw, Shikhar Dhawan, Shreyas Iyer(c), Rishabh Pant(w), Colin Ingram, Chris Morris, Axar Patel, Rahul Tewatia, Keemo Paul, Kagiso Rabada, Ishant Sharma",,,IPL,2019,"Eden Gardens,Kolkata","Apr 12,2019",Delhi Capitals have won the toss and have opted to field,Delhi Capitals won by 7 wkts,Shikhar Dhawan,DC,field,KKR,DC,A Russell, Rabada,1,0
17.3," Rabada to A Russell, SIX, he's got a big piece of this one alright! Short ball again, right approach but Russell backs away and blasts the pull over deep square leg. Again not off the middle of the bat but these trivial things don't matter for Russell ",1st Inns,26t,Kolkata Knight Riders,Delhi Capitals,"Kolkata Knight Riders (Playing XI): Joe Denly, Robin Uthappa, Nitish Rana, Dinesh Karthik(w/c), Shubman Gill, Andre Russell, Carlos Brathwaite, Piyush Chawla, Kuldeep Yadav, Lockie Ferguson, Prasidh Krishna","Delhi Capitals (Playing XI): Prithvi Shaw, Shikhar Dhawan, Shreyas Iyer(c), Rishabh Pant(w), Colin Ingram, Chris Morris, Axar Patel, Rahul Tewatia, Keemo Paul, Kagiso Rabada, Ishant Sharma",,,IPL,2019,"Eden Gardens,Kolkata","Apr 12,2019",Delhi Capitals have won the toss and have opted to field,Delhi Capitals won by 7 wkts,Shikhar Dhawan,DC,field,KKR,DC,A Russell, Rabada,6,0
17.2," Rabada to A Russell, 2 runs, very full and attacking the stumps, punched down the ground towards the deep. Another couple ",1st Inns,26t,Kolkata Knight Riders,Delhi Capitals,"Kolkata Knight Riders (Playing XI): Joe Denly, Robin Uthappa, Nitish Rana, Dinesh Karthik(w/c), Shubman Gill, Andre Russell, Carlos Brathwaite, Piyush Chawla, Kuldeep Yadav, Lockie Ferguson, Prasidh Krishna","Delhi Capitals (Playing XI): Prithvi Shaw, Shikhar Dhawan, Shreyas Iyer(c), Rishabh Pant(w), Colin Ingram, Chris Morris, Axar Patel, Rahul Tewatia, Keemo Paul, Kagiso Rabada, Ishant Sharma",,,IPL,2019,"Eden Gardens,Kolkata","Apr 12,2019",Delhi Capitals have won the toss and have opted to field,Delhi Capitals won by 7 wkts,Shikhar Dhawan,DC,field,KKR,DC,A Russell, Rabada,2,0
17.1," Rabada to A Russell, SIX, top-edge but it's six! And he's not even looking at the ball while connecting here, yet gets a maximum. How Dre Russ? How? Was rushed by the pacy bumper which was well-directed, wanted to duck but couldn't and the fat top edge sails over fine leg. Whoa! ",1st Inns,26t,Kolkata Knight Riders,Delhi Capitals,"Kolkata Knight Riders (Playing XI): Joe Denly, Robin Uthappa, Nitish Rana, Dinesh Karthik(w/c), Shubman Gill, Andre Russell, Carlos Brathwaite, Piyush Chawla, Kuldeep Yadav, Lockie Ferguson, Prasidh Krishna","Delhi Capitals (Playing XI): Prithvi Shaw, Shikhar Dhawan, Shreyas Iyer(c), Rishabh Pant(w), Colin Ingram, Chris Morris, Axar Patel, Rahul Tewatia, Keemo Paul, Kagiso Rabada, Ishant Sharma",,,IPL,2019,"Eden Gardens,Kolkata","Apr 12,2019",Delhi Capitals have won the toss and have opted to field,Delhi Capitals won by 7 wkts,Shikhar Dhawan,DC,field,KKR,DC,A Russell, Rabada,6,0
16.6," Chris Morris to A Russell, 1 run, very full and outside off, jammed out towards the off-side for a quick single ",1st Inns,26t,Kolkata Knight Riders,Delhi Capitals,"Kolkata Knight Riders (Playing XI): Joe Denly, Robin Uthappa, Nitish Rana, Dinesh Karthik(w/c), Shubman Gill, Andre Russell, Carlos Brathwaite, Piyush Chawla, Kuldeep Yadav, Lockie Ferguson, Prasidh Krishna","Delhi Capitals (Playing XI): Prithvi Shaw, Shikhar Dhawan, Shreyas Iyer(c), Rishabh Pant(w), Colin Ingram, Chris Morris, Axar Patel, Rahul Tewatia, Keemo Paul, Kagiso Rabada, Ishant Sharma",,,IPL,2019,"Eden Gardens,Kolkata","Apr 12,2019",Delhi Capitals have won the toss and have opted to field,Delhi Capitals won by 7 wkts,Shikhar Dhawan,DC,field,KKR,DC,A Russell, Chris Morris,1,0
16.5," Chris Morris to A Russell, SIX, high full toss and Russell clobbers this over deep square leg. Meaty hit and it's goes deep into the crowd. Not given a no ball and Russell is livid! Maybe DK should walk out into the field? No such drama this time but to be honest, this is another of the countless umpiring howlers we've had this IPL ",1st Inns,26t,Kolkata Knight Riders,Delhi Capitals,"Kolkata Knight Riders (Playing XI): Joe Denly, Robin Uthappa, Nitish Rana, Dinesh Karthik(w/c), Shubman Gill, Andre Russell, Carlos Brathwaite, Piyush Chawla, Kuldeep Yadav, Lockie Ferguson, Prasidh Krishna","Delhi Capitals (Playing XI): Prithvi Shaw, Shikhar Dhawan, Shreyas Iyer(c), Rishabh Pant(w), Colin Ingram, Chris Morris, Axar Patel, Rahul Tewatia, Keemo Paul, Kagiso Rabada, Ishant Sharma",,,IPL,2019,"Eden Gardens,Kolkata","Apr 12,2019",Delhi Capitals have won the toss and have opted to field,Delhi Capitals won by 7 wkts,Shikhar Dhawan,DC,field,KKR,DC,A Russell, Chris Morris,6,0
16.4," Chris Morris to A Russell, no run, ouch, ouch ouch! This was smashed really hard by Russell and Brathwaite couldn't get out of the way. Bears the blow. No real harm done in the end ",1st Inns,26t,Kolkata Knight Riders,Delhi Capitals,"Kolkata Knight Riders (Playing XI): Joe Denly, Robin Uthappa, Nitish Rana, Dinesh Karthik(w/c), Shubman Gill, Andre Russell, Carlos Brathwaite, Piyush Chawla, Kuldeep Yadav, Lockie Ferguson, Prasidh Krishna","Delhi Capitals (Playing XI): Prithvi Shaw, Shikhar Dhawan, Shreyas Iyer(c), Rishabh Pant(w), Colin Ingram, Chris Morris, Axar Patel, Rahul Tewatia, Keemo Paul, Kagiso Rabada, Ishant Sharma",,,IPL,2019,"Eden Gardens,Kolkata","Apr 12,2019",Delhi Capitals have won the toss and have opted to field,Delhi Capitals won by 7 wkts,Shikhar Dhawan,DC,field,KKR,DC,A Russell, Chris Morris,0,0
16.3," Chris Morris to Brathwaite, 1 run, fullish and around off, Brathwaite is happy feeding the strike to Russell for now. Taps this towards cover ",1st Inns,26t,Kolkata Knight Riders,Delhi Capitals,"Kolkata Knight Riders (Playing XI): Joe Denly, Robin Uthappa, Nitish Rana, Dinesh Karthik(w/c), Shubman Gill, Andre Russell, Carlos Brathwaite, Piyush Chawla, Kuldeep Yadav, Lockie Ferguson, Prasidh Krishna","Delhi Capitals (Playing XI): Prithvi Shaw, Shikhar Dhawan, Shreyas Iyer(c), Rishabh Pant(w), Colin Ingram, Chris Morris, Axar Patel, Rahul Tewatia, Keemo Paul, Kagiso Rabada, Ishant Sharma",,,IPL,2019,"Eden Gardens,Kolkata","Apr 12,2019",Delhi Capitals have won the toss and have opted to field,Delhi Capitals won by 7 wkts,Shikhar Dhawan,DC,field,KKR,DC,Brathwaite, Chris Morris,1,0
16.2," Chris Morris to A Russell, 1 run, absolutely belted by Russell but it's straight down the ground towards long-off. Was a cutter from Morris and the West Indian threw everything he had, onto the shot ",1st Inns,26t,Kolkata Knight Riders,Delhi Capitals,"Kolkata Knight Riders (Playing XI): Joe Denly, Robin Uthappa, Nitish Rana, Dinesh Karthik(w/c), Shubman Gill, Andre Russell, Carlos Brathwaite, Piyush Chawla, Kuldeep Yadav, Lockie Ferguson, Prasidh Krishna","Delhi Capitals (Playing XI): Prithvi Shaw, Shikhar Dhawan, Shreyas Iyer(c), Rishabh Pant(w), Colin Ingram, Chris Morris, Axar Patel, Rahul Tewatia, Keemo Paul, Kagiso Rabada, Ishant Sharma",,,IPL,2019,"Eden Gardens,Kolkata","Apr 12,2019",Delhi Capitals have won the toss and have opted to field,Delhi Capitals won by 7 wkts,Shikhar Dhawan,DC,field,KKR,DC,A Russell, Chris Morris,1,0
16.1," Chris Morris to Brathwaite, 1 run, very full and angling in on off stump, pushed softly towards point ",1st Inns,26t,Kolkata Knight Riders,Delhi Capitals,"Kolkata Knight Riders (Playing XI): Joe Denly, Robin Uthappa, Nitish Rana, Dinesh Karthik(w/c), Shubman Gill, Andre Russell, Carlos Brathwaite, Piyush Chawla, Kuldeep Yadav, Lockie Ferguson, Prasidh Krishna","Delhi Capitals (Playing XI): Prithvi Shaw, Shikhar Dhawan, Shreyas Iyer(c), Rishabh Pant(w), Colin Ingram, Chris Morris, Axar Patel, Rahul Tewatia, Keemo Paul, Kagiso Rabada, Ishant Sharma",,,IPL,2019,"Eden Gardens,Kolkata","Apr 12,2019",Delhi Capitals have won the toss and have opted to field,Delhi Capitals won by 7 wkts,Shikhar Dhawan,DC,field,KKR,DC,Brathwaite, Chris Morris,1,0
15.6," Rabada to Brathwaite, 1 run, low full toss on the pads, glanced away down to fine leg ",1st Inns,26t,Kolkata Knight Riders,Delhi Capitals,"Kolkata Knight Riders (Playing XI): Joe Denly, Robin Uthappa, Nitish Rana, Dinesh Karthik(w/c), Shubman Gill, Andre Russell, Carlos Brathwaite, Piyush Chawla, Kuldeep Yadav, Lockie Ferguson, Prasidh Krishna","Delhi Capitals (Playing XI): Prithvi Shaw, Shikhar Dhawan, Shreyas Iyer(c), Rishabh Pant(w), Colin Ingram, Chris Morris, Axar Patel, Rahul Tewatia, Keemo Paul, Kagiso Rabada, Ishant Sharma",,,IPL,2019,"Eden Gardens,Kolkata","Apr 12,2019",Delhi Capitals have won the toss and have opted to field,Delhi Capitals won by 7 wkts,Shikhar Dhawan,DC,field,KKR,DC,Brathwaite, Rabada,1,0
15.5," Rabada to A Russell, 1 run, very full and attacking the stumps, jammed out towards deep square leg ",1st Inns,26t,Kolkata Knight Riders,Delhi Capitals,"Kolkata Knight Riders (Playing XI): Joe Denly, Robin Uthappa, Nitish Rana, Dinesh Karthik(w/c), Shubman Gill, Andre Russell, Carlos Brathwaite, Piyush Chawla, Kuldeep Yadav, Lockie Ferguson, Prasidh Krishna","Delhi Capitals (Playing XI): Prithvi Shaw, Shikhar Dhawan, Shreyas Iyer(c), Rishabh Pant(w), Colin Ingram, Chris Morris, Axar Patel, Rahul Tewatia, Keemo Paul, Kagiso Rabada, Ishant Sharma",,,IPL,2019,"Eden Gardens,Kolkata","Apr 12,2019",Delhi Capitals have won the toss and have opted to field,Delhi Capitals won by 7 wkts,Shikhar Dhawan,DC,field,KKR,DC,A Russell, Rabada,1,0
15.4," Rabada to A Russell, SIX, length ball, boom! Slower ball from Rabada but misses his length, right down Russell's street and he clears his front leg to dump this over wide long-on. First maximum for the big man ",1st Inns,26t,Kolkata Knight Riders,Delhi Capitals,"Kolkata Knight Riders (Playing XI): Joe Denly, Robin Uthappa, Nitish Rana, Dinesh Karthik(w/c), Shubman Gill, Andre Russell, Carlos Brathwaite, Piyush Chawla, Kuldeep Yadav, Lockie Ferguson, Prasidh Krishna","Delhi Capitals (Playing XI): Prithvi Shaw, Shikhar Dhawan, Shreyas Iyer(c), Rishabh Pant(w), Colin Ingram, Chris Morris, Axar Patel, Rahul Tewatia, Keemo Paul, Kagiso Rabada, Ishant Sharma",,,IPL,2019,"Eden Gardens,Kolkata","Apr 12,2019",Delhi Capitals have won the toss and have opted to field,Delhi Capitals won by 7 wkts,Shikhar Dhawan,DC,field,KKR,DC,A Russell, Rabada,6,0
15.3," Rabada to A Russell, no run, pacy short ball this time, tucks up Russell who was backing away for the pull but bailed out of the shot eventually. Went over his head, no wide given though ",1st Inns,26t,Kolkata Knight Riders,Delhi Capitals,"Kolkata Knight Riders (Playing XI): Joe Denly, Robin Uthappa, Nitish Rana, Dinesh Karthik(w/c), Shubman Gill, Andre Russell, Carlos Brathwaite, Piyush Chawla, Kuldeep Yadav, Lockie Ferguson, Prasidh Krishna","Delhi Capitals (Playing XI): Prithvi Shaw, Shikhar Dhawan, Shreyas Iyer(c), Rishabh Pant(w), Colin Ingram, Chris Morris, Axar Patel, Rahul Tewatia, Keemo Paul, Kagiso Rabada, Ishant Sharma",,,IPL,2019,"Eden Gardens,Kolkata","Apr 12,2019",Delhi Capitals have won the toss and have opted to field,Delhi Capitals won by 7 wkts,Shikhar Dhawan,DC,field,KKR,DC,A Russell, Rabada,0,0
15.2," Rabada to A Russell, FOUR, clever from Russell. Was winding up for the big hit but sensed the slower ball, adjusted and opened the bat face ever so late. Split the diving backward point fielder and it was wide of short third man too ",1st Inns,26t,Kolkata Knight Riders,Delhi Capitals,"Kolkata Knight Riders (Playing XI): Joe Denly, Robin Uthappa, Nitish Rana, Dinesh Karthik(w/c), Shubman Gill, Andre Russell, Carlos Brathwaite, Piyush Chawla, Kuldeep Yadav, Lockie Ferguson, Prasidh Krishna","Delhi Capitals (Playing XI): Prithvi Shaw, Shikhar Dhawan, Shreyas Iyer(c), Rishabh Pant(w), Colin Ingram, Chris Morris, Axar Patel, Rahul Tewatia, Keemo Paul, Kagiso Rabada, Ishant Sharma",,,IPL,2019,"Eden Gardens,Kolkata","Apr 12,2019",Delhi Capitals have won the toss and have opted to field,Delhi Capitals won by 7 wkts,Shikhar Dhawan,DC,field,KKR,DC,A Russell, Rabada,4,0
