ball,Commentary Text,innings,match_no,team_a,team_b,team_a_11,team_b_11,team_a_subs,team_b_subs,series,season,venue,date,toss,winner,player_of_the_match,toss_winner,toss_choosen,batting_team,bowling_team,Batsman,Bowler,runs,extra
19.6," Boult to Riyan Parag, out Caught by Rutherford!! Riyan Parag will find the fielder. He is disappointed with himself. But cheer up young man, you have just played a special innings for your team. It was on a fuller length again, Riyan Parag wanted to dispatch it over long-off, he wasn't balanced at the point of contact. And lost his shape, it comes off the bottom half of the willow and Rutherford makes no mistake at long-off. Riyan Parag c Rutherford b Boult 50(49) [4s-4 6s-2] ",1st Inns,53r,Delhi Capitals,Rajasthan Royals,"Delhi Capitals (Playing XI): Prithvi Shaw, Shikhar Dhawan, Shreyas Iyer(c), Rishabh Pant(w), Colin Ingram, Sherfane Rutherford, Keemo Paul, Axar Patel, Amit Mishra, Ishant Sharma, Trent Boult","Rajasthan Royals (Playing XI): Sanju Samson(w), Liam Livingstone, Ajinkya Rahane(c), Riyan Parag, Stuart Binny, Mahipal Lomror, Krishnappa Gowtham, Shreyas Gopal, Ish Sodhi, Varun Aaron, Oshane Thomas",,,IPL,2019,"Arun Jaitley Stadium,Delhi","May 04,2019",Rajasthan Royals have won the toss and have opted to bat,Delhi Capitals won by 5 wkts,Amit Mishra,RR,bat,RR,DC,Riyan Parag, Boult,out,out
19.5," Boult to Riyan Parag, no run, yorker well wide of off, Riyan Parag tries his best to reach it but fails to do so. Umpire strangely reckons it is not a wide ",1st Inns,53r,Delhi Capitals,Rajasthan Royals,"Delhi Capitals (Playing XI): Prithvi Shaw, Shikhar Dhawan, Shreyas Iyer(c), Rishabh Pant(w), Colin Ingram, Sherfane Rutherford, Keemo Paul, Axar Patel, Amit Mishra, Ishant Sharma, Trent Boult","Rajasthan Royals (Playing XI): Sanju Samson(w), Liam Livingstone, Ajinkya Rahane(c), Riyan Parag, Stuart Binny, Mahipal Lomror, Krishnappa Gowtham, Shreyas Gopal, Ish Sodhi, Varun Aaron, Oshane Thomas",,,IPL,2019,"Arun Jaitley Stadium,Delhi","May 04,2019",Rajasthan Royals have won the toss and have opted to bat,Delhi Capitals won by 5 wkts,Amit Mishra,RR,bat,RR,DC,Riyan Parag, Boult,0,0
19.5," Boult to Riyan Parag, wide, well wide of off, wide called ",1st Inns,53r,Delhi Capitals,Rajasthan Royals,"Delhi Capitals (Playing XI): Prithvi Shaw, Shikhar Dhawan, Shreyas Iyer(c), Rishabh Pant(w), Colin Ingram, Sherfane Rutherford, Keemo Paul, Axar Patel, Amit Mishra, Ishant Sharma, Trent Boult","Rajasthan Royals (Playing XI): Sanju Samson(w), Liam Livingstone, Ajinkya Rahane(c), Riyan Parag, Stuart Binny, Mahipal Lomror, Krishnappa Gowtham, Shreyas Gopal, Ish Sodhi, Varun Aaron, Oshane Thomas",,,IPL,2019,"Arun Jaitley Stadium,Delhi","May 04,2019",Rajasthan Royals have won the toss and have opted to bat,Delhi Capitals won by 5 wkts,Amit Mishra,RR,bat,RR,DC,Riyan Parag, Boult,wide,1
19.4,"Boult to Riyan Parag, SIX, gets his maiden IPL fifty in style with a maximum. He becomes the youngest cricketer in the IPL to score a fifty!  Gee! This young man has some power. And he has flaunted that on this delivery. It was in the slot on a fuller length, he swings his willow, gets it off the sweet spot and it went a long way back into the stands. And boy, isn't he pumped!",1st Inns,53r,Delhi Capitals,Rajasthan Royals,"Delhi Capitals (Playing XI): Prithvi Shaw, Shikhar Dhawan, Shreyas Iyer(c), Rishabh Pant(w), Colin Ingram, Sherfane Rutherford, Keemo Paul, Axar Patel, Amit Mishra, Ishant Sharma, Trent Boult","Rajasthan Royals (Playing XI): Sanju Samson(w), Liam Livingstone, Ajinkya Rahane(c), Riyan Parag, Stuart Binny, Mahipal Lomror, Krishnappa Gowtham, Shreyas Gopal, Ish Sodhi, Varun Aaron, Oshane Thomas",,,IPL,2019,"Arun Jaitley Stadium,Delhi","May 04,2019",Rajasthan Royals have won the toss and have opted to bat,Delhi Capitals won by 5 wkts,Amit Mishra,RR,bat,RR,DC,Riyan Parag,Boult,6,0
19.3," Boult to Aaron, 1 run, drives it to long-off and he will take a run ",1st Inns,53r,Delhi Capitals,Rajasthan Royals,"Delhi Capitals (Playing XI): Prithvi Shaw, Shikhar Dhawan, Shreyas Iyer(c), Rishabh Pant(w), Colin Ingram, Sherfane Rutherford, Keemo Paul, Axar Patel, Amit Mishra, Ishant Sharma, Trent Boult","Rajasthan Royals (Playing XI): Sanju Samson(w), Liam Livingstone, Ajinkya Rahane(c), Riyan Parag, Stuart Binny, Mahipal Lomror, Krishnappa Gowtham, Shreyas Gopal, Ish Sodhi, Varun Aaron, Oshane Thomas",,,IPL,2019,"Arun Jaitley Stadium,Delhi","May 04,2019",Rajasthan Royals have won the toss and have opted to bat,Delhi Capitals won by 5 wkts,Amit Mishra,RR,bat,RR,DC,Aaron, Boult,1,0
19.2," Boult to Riyan Parag, 1 run, smashes it down the ground for a single ",1st Inns,53r,Delhi Capitals,Rajasthan Royals,"Delhi Capitals (Playing XI): Prithvi Shaw, Shikhar Dhawan, Shreyas Iyer(c), Rishabh Pant(w), Colin Ingram, Sherfane Rutherford, Keemo Paul, Axar Patel, Amit Mishra, Ishant Sharma, Trent Boult","Rajasthan Royals (Playing XI): Sanju Samson(w), Liam Livingstone, Ajinkya Rahane(c), Riyan Parag, Stuart Binny, Mahipal Lomror, Krishnappa Gowtham, Shreyas Gopal, Ish Sodhi, Varun Aaron, Oshane Thomas",,,IPL,2019,"Arun Jaitley Stadium,Delhi","May 04,2019",Rajasthan Royals have won the toss and have opted to bat,Delhi Capitals won by 5 wkts,Amit Mishra,RR,bat,RR,DC,Riyan Parag, Boult,1,0
19.1," Boult to Riyan Parag, SIX, just enough willow behind it to clear the fence. It was full and was wide of off, Riyan Parag clears his leg, keeps his shape and hoicks it over long-off for a maximum. Much-needed for RR! ",1st Inns,53r,Delhi Capitals,Rajasthan Royals,"Delhi Capitals (Playing XI): Prithvi Shaw, Shikhar Dhawan, Shreyas Iyer(c), Rishabh Pant(w), Colin Ingram, Sherfane Rutherford, Keemo Paul, Axar Patel, Amit Mishra, Ishant Sharma, Trent Boult","Rajasthan Royals (Playing XI): Sanju Samson(w), Liam Livingstone, Ajinkya Rahane(c), Riyan Parag, Stuart Binny, Mahipal Lomror, Krishnappa Gowtham, Shreyas Gopal, Ish Sodhi, Varun Aaron, Oshane Thomas",,,IPL,2019,"Arun Jaitley Stadium,Delhi","May 04,2019",Rajasthan Royals have won the toss and have opted to bat,Delhi Capitals won by 5 wkts,Amit Mishra,RR,bat,RR,DC,Riyan Parag, Boult,6,0
18.6," Rutherford to Aaron, no run, excellent job by Rutherford. And poor from RR. No communication between these batsmen. Aaron should have gone after this delivery since Riyan Parag wanted to be on strike for the final over. But instead Aaron pushes it to the off-side ",1st Inns,53r,Delhi Capitals,Rajasthan Royals,"Delhi Capitals (Playing XI): Prithvi Shaw, Shikhar Dhawan, Shreyas Iyer(c), Rishabh Pant(w), Colin Ingram, Sherfane Rutherford, Keemo Paul, Axar Patel, Amit Mishra, Ishant Sharma, Trent Boult","Rajasthan Royals (Playing XI): Sanju Samson(w), Liam Livingstone, Ajinkya Rahane(c), Riyan Parag, Stuart Binny, Mahipal Lomror, Krishnappa Gowtham, Shreyas Gopal, Ish Sodhi, Varun Aaron, Oshane Thomas",,,IPL,2019,"Arun Jaitley Stadium,Delhi","May 04,2019",Rajasthan Royals have won the toss and have opted to bat,Delhi Capitals won by 5 wkts,Amit Mishra,RR,bat,RR,DC,Aaron, Rutherford,0,0
18.5," Rutherford to Aaron, no run, slower delivery on a short of length, Aaron swings a week early. And misses it completely ",1st Inns,53r,Delhi Capitals,Rajasthan Royals,"Delhi Capitals (Playing XI): Prithvi Shaw, Shikhar Dhawan, Shreyas Iyer(c), Rishabh Pant(w), Colin Ingram, Sherfane Rutherford, Keemo Paul, Axar Patel, Amit Mishra, Ishant Sharma, Trent Boult","Rajasthan Royals (Playing XI): Sanju Samson(w), Liam Livingstone, Ajinkya Rahane(c), Riyan Parag, Stuart Binny, Mahipal Lomror, Krishnappa Gowtham, Shreyas Gopal, Ish Sodhi, Varun Aaron, Oshane Thomas",,,IPL,2019,"Arun Jaitley Stadium,Delhi","May 04,2019",Rajasthan Royals have won the toss and have opted to bat,Delhi Capitals won by 5 wkts,Amit Mishra,RR,bat,RR,DC,Aaron, Rutherford,0,0
18.4," Rutherford to Riyan Parag, 1 run, half-chance for Rutherford! It was a slower one and was well wide of off, Riyan Parag throws his hands at it. It comes off the bottom of the bat, and goes in the direction of bowler. Rutherford fails to get his hands in position at the right time. And ended up spilling the catch! ",1st Inns,53r,Delhi Capitals,Rajasthan Royals,"Delhi Capitals (Playing XI): Prithvi Shaw, Shikhar Dhawan, Shreyas Iyer(c), Rishabh Pant(w), Colin Ingram, Sherfane Rutherford, Keemo Paul, Axar Patel, Amit Mishra, Ishant Sharma, Trent Boult","Rajasthan Royals (Playing XI): Sanju Samson(w), Liam Livingstone, Ajinkya Rahane(c), Riyan Parag, Stuart Binny, Mahipal Lomror, Krishnappa Gowtham, Shreyas Gopal, Ish Sodhi, Varun Aaron, Oshane Thomas",,,IPL,2019,"Arun Jaitley Stadium,Delhi","May 04,2019",Rajasthan Royals have won the toss and have opted to bat,Delhi Capitals won by 5 wkts,Amit Mishra,RR,bat,RR,DC,Riyan Parag, Rutherford,1,0
18.3," Rutherford to Riyan Parag, no run, pumps it down the ground, finds long-on. He doesn't take a run there! ",1st Inns,53r,Delhi Capitals,Rajasthan Royals,"Delhi Capitals (Playing XI): Prithvi Shaw, Shikhar Dhawan, Shreyas Iyer(c), Rishabh Pant(w), Colin Ingram, Sherfane Rutherford, Keemo Paul, Axar Patel, Amit Mishra, Ishant Sharma, Trent Boult","Rajasthan Royals (Playing XI): Sanju Samson(w), Liam Livingstone, Ajinkya Rahane(c), Riyan Parag, Stuart Binny, Mahipal Lomror, Krishnappa Gowtham, Shreyas Gopal, Ish Sodhi, Varun Aaron, Oshane Thomas",,,IPL,2019,"Arun Jaitley Stadium,Delhi","May 04,2019",Rajasthan Royals have won the toss and have opted to bat,Delhi Capitals won by 5 wkts,Amit Mishra,RR,bat,RR,DC,Riyan Parag, Rutherford,0,0
18.2," Rutherford to Aaron, 1 run, on a good length and on the stumps, Aaron pushes it stylishly to the off-side and he shouts ya and goes for a single ",1st Inns,53r,Delhi Capitals,Rajasthan Royals,"Delhi Capitals (Playing XI): Prithvi Shaw, Shikhar Dhawan, Shreyas Iyer(c), Rishabh Pant(w), Colin Ingram, Sherfane Rutherford, Keemo Paul, Axar Patel, Amit Mishra, Ishant Sharma, Trent Boult","Rajasthan Royals (Playing XI): Sanju Samson(w), Liam Livingstone, Ajinkya Rahane(c), Riyan Parag, Stuart Binny, Mahipal Lomror, Krishnappa Gowtham, Shreyas Gopal, Ish Sodhi, Varun Aaron, Oshane Thomas",,,IPL,2019,"Arun Jaitley Stadium,Delhi","May 04,2019",Rajasthan Royals have won the toss and have opted to bat,Delhi Capitals won by 5 wkts,Amit Mishra,RR,bat,RR,DC,Aaron, Rutherford,1,0
18.1," K Paul to Riyan Parag, 1 run, dishes out a full-toss on the stumps, Riyan Parag wanted to smash it over long-on, no timing on it. And it lands short of the fielder at long-on again ",1st Inns,53r,Delhi Capitals,Rajasthan Royals,"Delhi Capitals (Playing XI): Prithvi Shaw, Shikhar Dhawan, Shreyas Iyer(c), Rishabh Pant(w), Colin Ingram, Sherfane Rutherford, Keemo Paul, Axar Patel, Amit Mishra, Ishant Sharma, Trent Boult","Rajasthan Royals (Playing XI): Sanju Samson(w), Liam Livingstone, Ajinkya Rahane(c), Riyan Parag, Stuart Binny, Mahipal Lomror, Krishnappa Gowtham, Shreyas Gopal, Ish Sodhi, Varun Aaron, Oshane Thomas",,,IPL,2019,"Arun Jaitley Stadium,Delhi","May 04,2019",Rajasthan Royals have won the toss and have opted to bat,Delhi Capitals won by 5 wkts,Amit Mishra,RR,bat,RR,DC,Riyan Parag, K Paul,1,0
17.6," Boult to Aaron, no run, very full and wide of off, Aaron wanted to squeeze that fine of short third man for a boundary. No contact with the bat ",1st Inns,53r,Delhi Capitals,Rajasthan Royals,"Delhi Capitals (Playing XI): Prithvi Shaw, Shikhar Dhawan, Shreyas Iyer(c), Rishabh Pant(w), Colin Ingram, Sherfane Rutherford, Keemo Paul, Axar Patel, Amit Mishra, Ishant Sharma, Trent Boult","Rajasthan Royals (Playing XI): Sanju Samson(w), Liam Livingstone, Ajinkya Rahane(c), Riyan Parag, Stuart Binny, Mahipal Lomror, Krishnappa Gowtham, Shreyas Gopal, Ish Sodhi, Varun Aaron, Oshane Thomas",,,IPL,2019,"Arun Jaitley Stadium,Delhi","May 04,2019",Rajasthan Royals have won the toss and have opted to bat,Delhi Capitals won by 5 wkts,Amit Mishra,RR,bat,RR,DC,Aaron, Boult,0,0
17.5," Boult to Riyan Parag, 1 run, in the air and just short. It was full and was in the slot, Riyan Parag pumps it down the ground. It lands just short of Iyer at long-on who fumbles a bit. But Riyan Parag is happy with a single, he probably wants to face the penultimate over ",1st Inns,53r,Delhi Capitals,Rajasthan Royals,"Delhi Capitals (Playing XI): Prithvi Shaw, Shikhar Dhawan, Shreyas Iyer(c), Rishabh Pant(w), Colin Ingram, Sherfane Rutherford, Keemo Paul, Axar Patel, Amit Mishra, Ishant Sharma, Trent Boult","Rajasthan Royals (Playing XI): Sanju Samson(w), Liam Livingstone, Ajinkya Rahane(c), Riyan Parag, Stuart Binny, Mahipal Lomror, Krishnappa Gowtham, Shreyas Gopal, Ish Sodhi, Varun Aaron, Oshane Thomas",,,IPL,2019,"Arun Jaitley Stadium,Delhi","May 04,2019",Rajasthan Royals have won the toss and have opted to bat,Delhi Capitals won by 5 wkts,Amit Mishra,RR,bat,RR,DC,Riyan Parag, Boult,1,0
17.4," Boult to Aaron, 1 run, works it to deep square leg with gentle hands and he will take a single ",1st Inns,53r,Delhi Capitals,Rajasthan Royals,"Delhi Capitals (Playing XI): Prithvi Shaw, Shikhar Dhawan, Shreyas Iyer(c), Rishabh Pant(w), Colin Ingram, Sherfane Rutherford, Keemo Paul, Axar Patel, Amit Mishra, Ishant Sharma, Trent Boult","Rajasthan Royals (Playing XI): Sanju Samson(w), Liam Livingstone, Ajinkya Rahane(c), Riyan Parag, Stuart Binny, Mahipal Lomror, Krishnappa Gowtham, Shreyas Gopal, Ish Sodhi, Varun Aaron, Oshane Thomas",,,IPL,2019,"Arun Jaitley Stadium,Delhi","May 04,2019",Rajasthan Royals have won the toss and have opted to bat,Delhi Capitals won by 5 wkts,Amit Mishra,RR,bat,RR,DC,Aaron, Boult,1,0
