ball,Commentary Text,innings,match_no,team_a,team_b,team_a_11,team_b_11,team_a_subs,team_b_subs,series,season,venue,date,toss,winner,player_of_the_match,toss_winner,toss_choosen,batting_team,bowling_team,Batsman,Bowler,runs,extra,ball_length
15.3," Tahir to U Yadav, no run, another leggie, Umesh leans forward for a booming drive. Once again, fails to make contact. Dhoni was quick to take the bails off, but the back leg was rooted ",1st Inns,1st,Chennai Super Kings,Royal Challengers Bangalore,"Chennai Super Kings (Playing XI): Ambati Rayudu, Shane Watson, Suresh Raina, MS Dhoni(w/c), Kedar Jadhav, Ravindra Jadeja, Dwayne Bravo, Deepak Chahar, Shardul Thakur, Harbhajan Singh, Imran Tahir","Royal Challengers Bangalore (Playing XI): Parthiv Patel(w), Virat Kohli(c), Moeen Ali, AB de Villiers, Shimron Hetmyer, Shivam Dube, Colin de Grandhomme, Umesh Yadav, Yuzvendra Chahal, Mohammed Siraj, Navdeep Saini",,,IPL,2019,"MA Chidambaram Stadium,Chennai","Mar 23,2019",Chennai Super Kings have won the toss and have opted to field,Chennai Super Kings won by 7 wkts,Harbhajan Singh,CSK,field,RCB,CSK,U Yadav, Tahir,0,0,
15.2," Tahir to U Yadav, no run, away-turner, turned a long way to rip past the defensive blade of Umesh ",1st Inns,1st,Chennai Super Kings,Royal Challengers Bangalore,"Chennai Super Kings (Playing XI): Ambati Rayudu, Shane Watson, Suresh Raina, MS Dhoni(w/c), Kedar Jadhav, Ravindra Jadeja, Dwayne Bravo, Deepak Chahar, Shardul Thakur, Harbhajan Singh, Imran Tahir","Royal Challengers Bangalore (Playing XI): Parthiv Patel(w), Virat Kohli(c), Moeen Ali, AB de Villiers, Shimron Hetmyer, Shivam Dube, Colin de Grandhomme, Umesh Yadav, Yuzvendra Chahal, Mohammed Siraj, Navdeep Saini",,,IPL,2019,"MA Chidambaram Stadium,Chennai","Mar 23,2019",Chennai Super Kings have won the toss and have opted to field,Chennai Super Kings won by 7 wkts,Harbhajan Singh,CSK,field,RCB,CSK,U Yadav, Tahir,0,0,
15.1," Tahir to Parthiv Patel, 1 run, very full ball, Parthiv Patel closes his bat-face to squeeze it to backward square leg ",1st Inns,1st,Chennai Super Kings,Royal Challengers Bangalore,"Chennai Super Kings (Playing XI): Ambati Rayudu, Shane Watson, Suresh Raina, MS Dhoni(w/c), Kedar Jadhav, Ravindra Jadeja, Dwayne Bravo, Deepak Chahar, Shardul Thakur, Harbhajan Singh, Imran Tahir","Royal Challengers Bangalore (Playing XI): Parthiv Patel(w), Virat Kohli(c), Moeen Ali, AB de Villiers, Shimron Hetmyer, Shivam Dube, Colin de Grandhomme, Umesh Yadav, Yuzvendra Chahal, Mohammed Siraj, Navdeep Saini",,,IPL,2019,"MA Chidambaram Stadium,Chennai","Mar 23,2019",Chennai Super Kings have won the toss and have opted to field,Chennai Super Kings won by 7 wkts,Harbhajan Singh,CSK,field,RCB,CSK,Parthiv Patel, Tahir,1,0,Full
14.6," Jadeja to U Yadav, no run, Umesh plonks his bat in front of his pad for the block. The ball, though, spins ever so lightly to miss the outside edge ",1st Inns,1st,Chennai Super Kings,Royal Challengers Bangalore,"Chennai Super Kings (Playing XI): Ambati Rayudu, Shane Watson, Suresh Raina, MS Dhoni(w/c), Kedar Jadhav, Ravindra Jadeja, Dwayne Bravo, Deepak Chahar, Shardul Thakur, Harbhajan Singh, Imran Tahir","Royal Challengers Bangalore (Playing XI): Parthiv Patel(w), Virat Kohli(c), Moeen Ali, AB de Villiers, Shimron Hetmyer, Shivam Dube, Colin de Grandhomme, Umesh Yadav, Yuzvendra Chahal, Mohammed Siraj, Navdeep Saini",,,IPL,2019,"MA Chidambaram Stadium,Chennai","Mar 23,2019",Chennai Super Kings have won the toss and have opted to field,Chennai Super Kings won by 7 wkts,Harbhajan Singh,CSK,field,RCB,CSK,U Yadav, Jadeja,0,0,
14.5," Jadeja to Parthiv Patel, 1 run, worked through mid-wicket ",1st Inns,1st,Chennai Super Kings,Royal Challengers Bangalore,"Chennai Super Kings (Playing XI): Ambati Rayudu, Shane Watson, Suresh Raina, MS Dhoni(w/c), Kedar Jadhav, Ravindra Jadeja, Dwayne Bravo, Deepak Chahar, Shardul Thakur, Harbhajan Singh, Imran Tahir","Royal Challengers Bangalore (Playing XI): Parthiv Patel(w), Virat Kohli(c), Moeen Ali, AB de Villiers, Shimron Hetmyer, Shivam Dube, Colin de Grandhomme, Umesh Yadav, Yuzvendra Chahal, Mohammed Siraj, Navdeep Saini",,,IPL,2019,"MA Chidambaram Stadium,Chennai","Mar 23,2019",Chennai Super Kings have won the toss and have opted to field,Chennai Super Kings won by 7 wkts,Harbhajan Singh,CSK,field,RCB,CSK,Parthiv Patel, Jadeja,1,0,
14.4," Jadeja to Parthiv Patel, no run, shortish ball outside off, Parthiv Patel tries another cheeky late steer. Dhoni anticipates that and moves to his left quickly. But there was no edge on this occasion and hence Dhoni not gathering it wasn't an issue ",1st Inns,1st,Chennai Super Kings,Royal Challengers Bangalore,"Chennai Super Kings (Playing XI): Ambati Rayudu, Shane Watson, Suresh Raina, MS Dhoni(w/c), Kedar Jadhav, Ravindra Jadeja, Dwayne Bravo, Deepak Chahar, Shardul Thakur, Harbhajan Singh, Imran Tahir","Royal Challengers Bangalore (Playing XI): Parthiv Patel(w), Virat Kohli(c), Moeen Ali, AB de Villiers, Shimron Hetmyer, Shivam Dube, Colin de Grandhomme, Umesh Yadav, Yuzvendra Chahal, Mohammed Siraj, Navdeep Saini",,,IPL,2019,"MA Chidambaram Stadium,Chennai","Mar 23,2019",Chennai Super Kings have won the toss and have opted to field,Chennai Super Kings won by 7 wkts,Harbhajan Singh,CSK,field,RCB,CSK,Parthiv Patel, Jadeja,0,0,Short
14.3," Jadeja to Parthiv Patel, 2 runs, fullish outside off, Parthiv Patel tries to hoick across the line and inside-edges it to backward square leg ",1st Inns,1st,Chennai Super Kings,Royal Challengers Bangalore,"Chennai Super Kings (Playing XI): Ambati Rayudu, Shane Watson, Suresh Raina, MS Dhoni(w/c), Kedar Jadhav, Ravindra Jadeja, Dwayne Bravo, Deepak Chahar, Shardul Thakur, Harbhajan Singh, Imran Tahir","Royal Challengers Bangalore (Playing XI): Parthiv Patel(w), Virat Kohli(c), Moeen Ali, AB de Villiers, Shimron Hetmyer, Shivam Dube, Colin de Grandhomme, Umesh Yadav, Yuzvendra Chahal, Mohammed Siraj, Navdeep Saini",,,IPL,2019,"MA Chidambaram Stadium,Chennai","Mar 23,2019",Chennai Super Kings have won the toss and have opted to field,Chennai Super Kings won by 7 wkts,Harbhajan Singh,CSK,field,RCB,CSK,Parthiv Patel, Jadeja,2,0,Full
14.2," Jadeja to Parthiv Patel, no run, a flat in-turner and Parthiv Patel missed the glance. Legal ball and no bat involved. HawkEye shows it to be going over leg. So, Chennai lose their review! The height was always a factor as it struck Parthiv on the front leg above the knee-roll ",1st Inns,1st,Chennai Super Kings,Royal Challengers Bangalore,"Chennai Super Kings (Playing XI): Ambati Rayudu, Shane Watson, Suresh Raina, MS Dhoni(w/c), Kedar Jadhav, Ravindra Jadeja, Dwayne Bravo, Deepak Chahar, Shardul Thakur, Harbhajan Singh, Imran Tahir","Royal Challengers Bangalore (Playing XI): Parthiv Patel(w), Virat Kohli(c), Moeen Ali, AB de Villiers, Shimron Hetmyer, Shivam Dube, Colin de Grandhomme, Umesh Yadav, Yuzvendra Chahal, Mohammed Siraj, Navdeep Saini",,,IPL,2019,"MA Chidambaram Stadium,Chennai","Mar 23,2019",Chennai Super Kings have won the toss and have opted to field,Chennai Super Kings won by 7 wkts,Harbhajan Singh,CSK,field,RCB,CSK,Parthiv Patel, Jadeja,0,0,
14.1," Jadeja to Parthiv Patel, FOUR, nicely done! It wasn't too wide, Parthiv Patel jumped back and slightly moved leg-side. And then, the lefty opened his bat-face to guide it fine of short third man ",1st Inns,1st,Chennai Super Kings,Royal Challengers Bangalore,"Chennai Super Kings (Playing XI): Ambati Rayudu, Shane Watson, Suresh Raina, MS Dhoni(w/c), Kedar Jadhav, Ravindra Jadeja, Dwayne Bravo, Deepak Chahar, Shardul Thakur, Harbhajan Singh, Imran Tahir","Royal Challengers Bangalore (Playing XI): Parthiv Patel(w), Virat Kohli(c), Moeen Ali, AB de Villiers, Shimron Hetmyer, Shivam Dube, Colin de Grandhomme, Umesh Yadav, Yuzvendra Chahal, Mohammed Siraj, Navdeep Saini",,,IPL,2019,"MA Chidambaram Stadium,Chennai","Mar 23,2019",Chennai Super Kings have won the toss and have opted to field,Chennai Super Kings won by 7 wkts,Harbhajan Singh,CSK,field,RCB,CSK,Parthiv Patel, Jadeja,4,0,Short
13.6," Tahir to U Yadav, no run, a wicket-maiden! Imran Tahir darts a slider on leg and Umesh keeps it out with a defensive push to the right of the bowler ",1st Inns,1st,Chennai Super Kings,Royal Challengers Bangalore,"Chennai Super Kings (Playing XI): Ambati Rayudu, Shane Watson, Suresh Raina, MS Dhoni(w/c), Kedar Jadhav, Ravindra Jadeja, Dwayne Bravo, Deepak Chahar, Shardul Thakur, Harbhajan Singh, Imran Tahir","Royal Challengers Bangalore (Playing XI): Parthiv Patel(w), Virat Kohli(c), Moeen Ali, AB de Villiers, Shimron Hetmyer, Shivam Dube, Colin de Grandhomme, Umesh Yadav, Yuzvendra Chahal, Mohammed Siraj, Navdeep Saini",,,IPL,2019,"MA Chidambaram Stadium,Chennai","Mar 23,2019",Chennai Super Kings have won the toss and have opted to field,Chennai Super Kings won by 7 wkts,Harbhajan Singh,CSK,field,RCB,CSK,U Yadav, Tahir,0,0,
