ball,Commentary Text,innings,match_no,team_a,team_b,team_a_11,team_b_11,team_a_subs,team_b_subs,series,season,venue,date,toss,winner,player_of_the_match,toss_winner,toss_choosen,batting_team,bowling_team
19.6,"Jofra Archer to Cutting, SIX, Mumbai Indians post a competitve score of 161/5 as Cutting finishes it off in style. Gets in a good position and tonks the length delivery across the line. A home-run over deep mid-wicket and Mumbai will be pretty satisfied with the end score",1st Inns,36t,Rajasthan Royals,Mumbai Indians,"Rajasthan Royals (Playing XI): Sanju Samson(w), Ajinkya Rahane, Steven Smith(c), Ben Stokes, Ashton Turner, Stuart Binny, Riyan Parag, Jofra Archer, Shreyas Gopal, Jaydev Unadkat, Dhawal Kulkarni","Mumbai Indians (Playing XI): Rohit Sharma(c), Quinton de Kock(w), Suryakumar Yadav, Krunal Pandya, Hardik Pandya, Kieron Pollard, Ben Cutting, Rahul Chahar, Mayank Markande, Lasith Malinga, Jasprit Bumrah",,,IPL,2019,"Sawai Mansingh Stadium,Jaipur","Apr 20,2019",Rajasthan Royals have won the toss and have opted to field,Rajasthan Royals won by 5 wkts,Steven Smith,RR,field,MI,RR
19.5," Jofra Archer to Cutting, no run, short of a length and skidding along the deck, Cutting flays at it but gets beaten for pace ",1st Inns,36t,Rajasthan Royals,Mumbai Indians,"Rajasthan Royals (Playing XI): Sanju Samson(w), Ajinkya Rahane, Steven Smith(c), Ben Stokes, Ashton Turner, Stuart Binny, Riyan Parag, Jofra Archer, Shreyas Gopal, Jaydev Unadkat, Dhawal Kulkarni","Mumbai Indians (Playing XI): Rohit Sharma(c), Quinton de Kock(w), Suryakumar Yadav, Krunal Pandya, Hardik Pandya, Kieron Pollard, Ben Cutting, Rahul Chahar, Mayank Markande, Lasith Malinga, Jasprit Bumrah",,,IPL,2019,"Sawai Mansingh Stadium,Jaipur","Apr 20,2019",Rajasthan Royals have won the toss and have opted to field,Rajasthan Royals won by 5 wkts,Steven Smith,RR,field,MI,RR
19.4," Jofra Archer to Krunal Pandya, 1 run, low full toss outside off, doesn't provide much width as he bowls from round the wicket, Krunal can do nothing more that driving it to the man at sweeper cover ",1st Inns,36t,Rajasthan Royals,Mumbai Indians,"Rajasthan Royals (Playing XI): Sanju Samson(w), Ajinkya Rahane, Steven Smith(c), Ben Stokes, Ashton Turner, Stuart Binny, Riyan Parag, Jofra Archer, Shreyas Gopal, Jaydev Unadkat, Dhawal Kulkarni","Mumbai Indians (Playing XI): Rohit Sharma(c), Quinton de Kock(w), Suryakumar Yadav, Krunal Pandya, Hardik Pandya, Kieron Pollard, Ben Cutting, Rahul Chahar, Mayank Markande, Lasith Malinga, Jasprit Bumrah",,,IPL,2019,"Sawai Mansingh Stadium,Jaipur","Apr 20,2019",Rajasthan Royals have won the toss and have opted to field,Rajasthan Royals won by 5 wkts,Steven Smith,RR,field,MI,RR
19.3," Jofra Archer to Cutting, 1 run, swings his blade in circular motion and mistimes it towards long-off for a run ",1st Inns,36t,Rajasthan Royals,Mumbai Indians,"Rajasthan Royals (Playing XI): Sanju Samson(w), Ajinkya Rahane, Steven Smith(c), Ben Stokes, Ashton Turner, Stuart Binny, Riyan Parag, Jofra Archer, Shreyas Gopal, Jaydev Unadkat, Dhawal Kulkarni","Mumbai Indians (Playing XI): Rohit Sharma(c), Quinton de Kock(w), Suryakumar Yadav, Krunal Pandya, Hardik Pandya, Kieron Pollard, Ben Cutting, Rahul Chahar, Mayank Markande, Lasith Malinga, Jasprit Bumrah",,,IPL,2019,"Sawai Mansingh Stadium,Jaipur","Apr 20,2019",Rajasthan Royals have won the toss and have opted to field,Rajasthan Royals won by 5 wkts,Steven Smith,RR,field,MI,RR
19.2," Jofra Archer to Krunal Pandya, 1 run, back of a length around off, Pandya pats it into the off side and gets a single ",1st Inns,36t,Rajasthan Royals,Mumbai Indians,"Rajasthan Royals (Playing XI): Sanju Samson(w), Ajinkya Rahane, Steven Smith(c), Ben Stokes, Ashton Turner, Stuart Binny, Riyan Parag, Jofra Archer, Shreyas Gopal, Jaydev Unadkat, Dhawal Kulkarni","Mumbai Indians (Playing XI): Rohit Sharma(c), Quinton de Kock(w), Suryakumar Yadav, Krunal Pandya, Hardik Pandya, Kieron Pollard, Ben Cutting, Rahul Chahar, Mayank Markande, Lasith Malinga, Jasprit Bumrah",,,IPL,2019,"Sawai Mansingh Stadium,Jaipur","Apr 20,2019",Rajasthan Royals have won the toss and have opted to field,Rajasthan Royals won by 5 wkts,Steven Smith,RR,field,MI,RR
19.1," Jofra Archer to Hardik Pandya, out Lbw!! Rajasthan review against Hardik! Looks very close but might probably be umpire's call. In fact, it's out. Pitching in line, impact in line and it's hitting the leg-stump. Terrific yorker by Jofra as Hardik couldn't connect his flick. The ball struck the sole of his shoe and replays confirm that he's a dead duck. Hardik Pandya lbw b Jofra Archer 23(15) [4s-2 6s-1] ",1st Inns,36t,Rajasthan Royals,Mumbai Indians,"Rajasthan Royals (Playing XI): Sanju Samson(w), Ajinkya Rahane, Steven Smith(c), Ben Stokes, Ashton Turner, Stuart Binny, Riyan Parag, Jofra Archer, Shreyas Gopal, Jaydev Unadkat, Dhawal Kulkarni","Mumbai Indians (Playing XI): Rohit Sharma(c), Quinton de Kock(w), Suryakumar Yadav, Krunal Pandya, Hardik Pandya, Kieron Pollard, Ben Cutting, Rahul Chahar, Mayank Markande, Lasith Malinga, Jasprit Bumrah",,,IPL,2019,"Sawai Mansingh Stadium,Jaipur","Apr 20,2019",Rajasthan Royals have won the toss and have opted to field,Rajasthan Royals won by 5 wkts,Steven Smith,RR,field,MI,RR
18.6," Unadkat to Cutting, 2 runs, this went miles up in the air and drops in front of the fielder sprinting in from deep mid-wicket. Cutting was looking to smoke this over mid-wicket but couldn't get the timing right, gets two runs by the time the throw comes in at his end ",1st Inns,36t,Rajasthan Royals,Mumbai Indians,"Rajasthan Royals (Playing XI): Sanju Samson(w), Ajinkya Rahane, Steven Smith(c), Ben Stokes, Ashton Turner, Stuart Binny, Riyan Parag, Jofra Archer, Shreyas Gopal, Jaydev Unadkat, Dhawal Kulkarni","Mumbai Indians (Playing XI): Rohit Sharma(c), Quinton de Kock(w), Suryakumar Yadav, Krunal Pandya, Hardik Pandya, Kieron Pollard, Ben Cutting, Rahul Chahar, Mayank Markande, Lasith Malinga, Jasprit Bumrah",,,IPL,2019,"Sawai Mansingh Stadium,Jaipur","Apr 20,2019",Rajasthan Royals have won the toss and have opted to field,Rajasthan Royals won by 5 wkts,Steven Smith,RR,field,MI,RR
18.5," Unadkat to Hardik Pandya, 1 run, yorker length ball and it's been squeezed into the off side by Hardik, single taken ",1st Inns,36t,Rajasthan Royals,Mumbai Indians,"Rajasthan Royals (Playing XI): Sanju Samson(w), Ajinkya Rahane, Steven Smith(c), Ben Stokes, Ashton Turner, Stuart Binny, Riyan Parag, Jofra Archer, Shreyas Gopal, Jaydev Unadkat, Dhawal Kulkarni","Mumbai Indians (Playing XI): Rohit Sharma(c), Quinton de Kock(w), Suryakumar Yadav, Krunal Pandya, Hardik Pandya, Kieron Pollard, Ben Cutting, Rahul Chahar, Mayank Markande, Lasith Malinga, Jasprit Bumrah",,,IPL,2019,"Sawai Mansingh Stadium,Jaipur","Apr 20,2019",Rajasthan Royals have won the toss and have opted to field,Rajasthan Royals won by 5 wkts,Steven Smith,RR,field,MI,RR
18.4," Unadkat to Hardik Pandya, SIX, stand and deliver! On a length around off, Pandya lines up for it and clubs it right over the bowler's head. Just manages to clear the fence ",1st Inns,36t,Rajasthan Royals,Mumbai Indians,"Rajasthan Royals (Playing XI): Sanju Samson(w), Ajinkya Rahane, Steven Smith(c), Ben Stokes, Ashton Turner, Stuart Binny, Riyan Parag, Jofra Archer, Shreyas Gopal, Jaydev Unadkat, Dhawal Kulkarni","Mumbai Indians (Playing XI): Rohit Sharma(c), Quinton de Kock(w), Suryakumar Yadav, Krunal Pandya, Hardik Pandya, Kieron Pollard, Ben Cutting, Rahul Chahar, Mayank Markande, Lasith Malinga, Jasprit Bumrah",,,IPL,2019,"Sawai Mansingh Stadium,Jaipur","Apr 20,2019",Rajasthan Royals have won the toss and have opted to field,Rajasthan Royals won by 5 wkts,Steven Smith,RR,field,MI,RR
18.3," Unadkat to Hardik Pandya, 2 runs, third dropped catch by Archer! It's proving to be a disastrous day for him. Pandya had top-edged the slog to wide long-on where the lanky pacer puts down another sitter. Unbelievable! ",1st Inns,36t,Rajasthan Royals,Mumbai Indians,"Rajasthan Royals (Playing XI): Sanju Samson(w), Ajinkya Rahane, Steven Smith(c), Ben Stokes, Ashton Turner, Stuart Binny, Riyan Parag, Jofra Archer, Shreyas Gopal, Jaydev Unadkat, Dhawal Kulkarni","Mumbai Indians (Playing XI): Rohit Sharma(c), Quinton de Kock(w), Suryakumar Yadav, Krunal Pandya, Hardik Pandya, Kieron Pollard, Ben Cutting, Rahul Chahar, Mayank Markande, Lasith Malinga, Jasprit Bumrah",,,IPL,2019,"Sawai Mansingh Stadium,Jaipur","Apr 20,2019",Rajasthan Royals have won the toss and have opted to field,Rajasthan Royals won by 5 wkts,Steven Smith,RR,field,MI,RR
