ball,Commentary Text,innings,match_no,team_a,team_b,team_a_11,team_b_11,team_a_subs,team_b_subs,series,season,venue,date,toss,winner,player_of_the_match,toss_winner,toss_choosen,batting_team,bowling_team,Batsman,Bowler,runs,extra,ball_length,ball_line,ball_destination,shot_name,ball_speed,out_type
19.6,"Rabada to Harpreet Brar, SIX, top stuff. And to imagine this guy hasn't played a FC match yet .. he anticipates the quick bouncer, is quicker to pull it off his shoulder, smoking it so damn cleanly over deep square leg. Punjab > 160",1st Inns,37t,Delhi Capitals,Kings XI Punjab,"Delhi Capitals (Playing XI): Prithvi Shaw, Shikhar Dhawan, Shreyas Iyer(c), Rishabh Pant(w), Colin Ingram, Sherfane Rutherford, Axar Patel, Kagiso Rabada, Amit Mishra, Sandeep Lamichhane, Ishant Sharma","Kings XI Punjab (Playing XI): Lokesh Rahul(w), Chris Gayle, Mayank Agarwal, David Miller, Mandeep Singh, Ravichandran Ashwin(c), Sam Curran, Harpreet Brar, Murugan Ashwin, Hardus Viljoen, Mohammed Shami",,,IPL,2019,"Arun Jaitley Stadium,Delhi","Apr 20,2019",Delhi Capitals have won the toss and have opted to field,Delhi Capitals won by 5 wkts,Shreyas Iyer,DC,field,PBKS,DC,Harpreet Brar,Rabada,6,0,,,deep square,pull shot,,
19.5," Rabada to Viljoen, byes, 1 run, slower bumper. Viljoen swings, trying to pull, misses. But Rabada isn't fancying a fancy under-armed throw, settling for the one bye ",1st Inns,37t,Delhi Capitals,Kings XI Punjab,"Delhi Capitals (Playing XI): Prithvi Shaw, Shikhar Dhawan, Shreyas Iyer(c), Rishabh Pant(w), Colin Ingram, Sherfane Rutherford, Axar Patel, Kagiso Rabada, Amit Mishra, Sandeep Lamichhane, Ishant Sharma","Kings XI Punjab (Playing XI): Lokesh Rahul(w), Chris Gayle, Mayank Agarwal, David Miller, Mandeep Singh, Ravichandran Ashwin(c), Sam Curran, Harpreet Brar, Murugan Ashwin, Hardus Viljoen, Mohammed Shami",,,IPL,2019,"Arun Jaitley Stadium,Delhi","Apr 20,2019",Delhi Capitals have won the toss and have opted to field,Delhi Capitals won by 5 wkts,Shreyas Iyer,DC,field,PBKS,DC,Viljoen, Rabada,byes,1,,,,beaten,,
19.4," Rabada to Viljoen, 2 runs, slower cross-seamer. Viljoen steps out, gets behind it and powers the whip through mid-wicket ",1st Inns,37t,Delhi Capitals,Kings XI Punjab,"Delhi Capitals (Playing XI): Prithvi Shaw, Shikhar Dhawan, Shreyas Iyer(c), Rishabh Pant(w), Colin Ingram, Sherfane Rutherford, Axar Patel, Kagiso Rabada, Amit Mishra, Sandeep Lamichhane, Ishant Sharma","Kings XI Punjab (Playing XI): Lokesh Rahul(w), Chris Gayle, Mayank Agarwal, David Miller, Mandeep Singh, Ravichandran Ashwin(c), Sam Curran, Harpreet Brar, Murugan Ashwin, Hardus Viljoen, Mohammed Shami",,,IPL,2019,"Arun Jaitley Stadium,Delhi","Apr 20,2019",Delhi Capitals have won the toss and have opted to field,Delhi Capitals won by 5 wkts,Shreyas Iyer,DC,field,PBKS,DC,Viljoen, Rabada,2,0,,,mid-wicket,,,
19.3,"Rabada to Viljoen, byes, 2 runs, a deserving-to-be-dot yields two. So Viljoen can't connect with the slower bumper, Brar calls him across and Pant's relay to Rabada who misses an under-armed shy at the non-striker's gives out the second as well",1st Inns,37t,Delhi Capitals,Kings XI Punjab,"Delhi Capitals (Playing XI): Prithvi Shaw, Shikhar Dhawan, Shreyas Iyer(c), Rishabh Pant(w), Colin Ingram, Sherfane Rutherford, Axar Patel, Kagiso Rabada, Amit Mishra, Sandeep Lamichhane, Ishant Sharma","Kings XI Punjab (Playing XI): Lokesh Rahul(w), Chris Gayle, Mayank Agarwal, David Miller, Mandeep Singh, Ravichandran Ashwin(c), Sam Curran, Harpreet Brar, Murugan Ashwin, Hardus Viljoen, Mohammed Shami",,,IPL,2019,"Arun Jaitley Stadium,Delhi","Apr 20,2019",Delhi Capitals have won the toss and have opted to field,Delhi Capitals won by 5 wkts,Shreyas Iyer,DC,field,PBKS,DC,Viljoen,Rabada,byes,2,,,,beaten,,
19.2," Rabada to Harpreet Brar, 1 run, another quick one on the ribs, pulled quite badly again, but will die around mid-on ",1st Inns,37t,Delhi Capitals,Kings XI Punjab,"Delhi Capitals (Playing XI): Prithvi Shaw, Shikhar Dhawan, Shreyas Iyer(c), Rishabh Pant(w), Colin Ingram, Sherfane Rutherford, Axar Patel, Kagiso Rabada, Amit Mishra, Sandeep Lamichhane, Ishant Sharma","Kings XI Punjab (Playing XI): Lokesh Rahul(w), Chris Gayle, Mayank Agarwal, David Miller, Mandeep Singh, Ravichandran Ashwin(c), Sam Curran, Harpreet Brar, Murugan Ashwin, Hardus Viljoen, Mohammed Shami",,,IPL,2019,"Arun Jaitley Stadium,Delhi","Apr 20,2019",Delhi Capitals have won the toss and have opted to field,Delhi Capitals won by 5 wkts,Shreyas Iyer,DC,field,PBKS,DC,Harpreet Brar, Rabada,1,0,,,mid-on,pull shot,,
19.1,"Rabada to Ashwin, out Caught by Shreyas Iyer!! Skiddy 143.4kph bumper into the ribs. Ashwin had to go after everything, obviously it is the 20th over, and he tries a tennis-like-pull on this one. But can only mistime it to long-on, where Iyer, after misjudging, does well to dive in front to pluck it cleanly enough. Ashwin c Shreyas Iyer b Rabada 16(14) [4s-2]",1st Inns,37t,Delhi Capitals,Kings XI Punjab,"Delhi Capitals (Playing XI): Prithvi Shaw, Shikhar Dhawan, Shreyas Iyer(c), Rishabh Pant(w), Colin Ingram, Sherfane Rutherford, Axar Patel, Kagiso Rabada, Amit Mishra, Sandeep Lamichhane, Ishant Sharma","Kings XI Punjab (Playing XI): Lokesh Rahul(w), Chris Gayle, Mayank Agarwal, David Miller, Mandeep Singh, Ravichandran Ashwin(c), Sam Curran, Harpreet Brar, Murugan Ashwin, Hardus Viljoen, Mohammed Shami",,,IPL,2019,"Arun Jaitley Stadium,Delhi","Apr 20,2019",Delhi Capitals have won the toss and have opted to field,Delhi Capitals won by 5 wkts,Shreyas Iyer,DC,field,PBKS,DC,Ashwin,Rabada,out,out,,,long-on,pull shot,143.4,"Catch out , shreyas iyer"
18.6," Ishant to Ashwin, 1 run, 138.6kph, cramps Ashwin's room-making attempt with a full one. Stroked away calmly in the end to long-on ",1st Inns,37t,Delhi Capitals,Kings XI Punjab,"Delhi Capitals (Playing XI): Prithvi Shaw, Shikhar Dhawan, Shreyas Iyer(c), Rishabh Pant(w), Colin Ingram, Sherfane Rutherford, Axar Patel, Kagiso Rabada, Amit Mishra, Sandeep Lamichhane, Ishant Sharma","Kings XI Punjab (Playing XI): Lokesh Rahul(w), Chris Gayle, Mayank Agarwal, David Miller, Mandeep Singh, Ravichandran Ashwin(c), Sam Curran, Harpreet Brar, Murugan Ashwin, Hardus Viljoen, Mohammed Shami",,,IPL,2019,"Arun Jaitley Stadium,Delhi","Apr 20,2019",Delhi Capitals have won the toss and have opted to field,Delhi Capitals won by 5 wkts,Shreyas Iyer,DC,field,PBKS,DC,Ashwin, Ishant,1,0,Full,,long-on,ramp shot,138.6,
18.5,"Ishant to Harpreet Brar, 1 run, stays deep in the crease, using the width to carve it through sweeper",1st Inns,37t,Delhi Capitals,Kings XI Punjab,"Delhi Capitals (Playing XI): Prithvi Shaw, Shikhar Dhawan, Shreyas Iyer(c), Rishabh Pant(w), Colin Ingram, Sherfane Rutherford, Axar Patel, Kagiso Rabada, Amit Mishra, Sandeep Lamichhane, Ishant Sharma","Kings XI Punjab (Playing XI): Lokesh Rahul(w), Chris Gayle, Mayank Agarwal, David Miller, Mandeep Singh, Ravichandran Ashwin(c), Sam Curran, Harpreet Brar, Murugan Ashwin, Hardus Viljoen, Mohammed Shami",,,IPL,2019,"Arun Jaitley Stadium,Delhi","Apr 20,2019",Delhi Capitals have won the toss and have opted to field,Delhi Capitals won by 5 wkts,Shreyas Iyer,DC,field,PBKS,DC,Harpreet Brar,Ishant,1,0,,,sweeper,,,
18.4," Ishant to Ashwin, 1 run, 127.5kph, short again. Ashwin starts with a jump backwards into the crease and then pulls off the front foot, long-on ",1st Inns,37t,Delhi Capitals,Kings XI Punjab,"Delhi Capitals (Playing XI): Prithvi Shaw, Shikhar Dhawan, Shreyas Iyer(c), Rishabh Pant(w), Colin Ingram, Sherfane Rutherford, Axar Patel, Kagiso Rabada, Amit Mishra, Sandeep Lamichhane, Ishant Sharma","Kings XI Punjab (Playing XI): Lokesh Rahul(w), Chris Gayle, Mayank Agarwal, David Miller, Mandeep Singh, Ravichandran Ashwin(c), Sam Curran, Harpreet Brar, Murugan Ashwin, Hardus Viljoen, Mohammed Shami",,,IPL,2019,"Arun Jaitley Stadium,Delhi","Apr 20,2019",Delhi Capitals have won the toss and have opted to field,Delhi Capitals won by 5 wkts,Shreyas Iyer,DC,field,PBKS,DC,Ashwin, Ishant,1,0,Short,,long-on,pull shot,127.5,
18.3," Ishant to Harpreet Brar, 1 run, wide yorker, squeezed out to short third man ",1st Inns,37t,Delhi Capitals,Kings XI Punjab,"Delhi Capitals (Playing XI): Prithvi Shaw, Shikhar Dhawan, Shreyas Iyer(c), Rishabh Pant(w), Colin Ingram, Sherfane Rutherford, Axar Patel, Kagiso Rabada, Amit Mishra, Sandeep Lamichhane, Ishant Sharma","Kings XI Punjab (Playing XI): Lokesh Rahul(w), Chris Gayle, Mayank Agarwal, David Miller, Mandeep Singh, Ravichandran Ashwin(c), Sam Curran, Harpreet Brar, Murugan Ashwin, Hardus Viljoen, Mohammed Shami",,,IPL,2019,"Arun Jaitley Stadium,Delhi","Apr 20,2019",Delhi Capitals have won the toss and have opted to field,Delhi Capitals won by 5 wkts,Shreyas Iyer,DC,field,PBKS,DC,Harpreet Brar, Ishant,1,0,yorker,wide,short third man,,,
