ball,Commentary Text,innings,match_no,team_a,team_b,team_a_11,team_b_11,team_a_subs,team_b_subs,series,season,venue,date,toss,winner,player_of_the_match,toss_winner,toss_choosen,batting_team,bowling_team,Batsman,Bowler
18.3," Sandeep Sharma to Samson, 2 runs, brilliance from Warner. Low full toss and Samson uses those wrists of his to whip it to wide long-on, Warner covered good ground and dived across to stop the ball, saved two ",1st Inns,8th,Sunrisers Hyderabad,Rajasthan Royals,"Sunrisers Hyderabad (Playing XI): David Warner, Jonny Bairstow(w), Kane Williamson(c), Vijay Shankar, Yusuf Pathan, Manish Pandey, Rashid Khan, Bhuvneshwar Kumar, Shahbaz Nadeem, Sandeep Sharma, Siddarth Kaul","Rajasthan Royals (Playing XI): Ajinkya Rahane(c), Jos Buttler(w), Sanju Samson, Steven Smith, Ben Stokes, Rahul Tripathi, Krishnappa Gowtham, Jofra Archer, Jaydev Unadkat, Shreyas Gopal, Dhawal Kulkarni",,,IPL,2019,"Rajiv Gandhi International Stadium,Hyderabad","Mar 29,2019",Rajasthan Royals have won the toss and have opted to bat,Sunrisers Hyderabad won by 5 wkts,Rashid Khan,RR,bat,RR,SRH,Samson, Sandeep Sharma
18.2," Sandeep Sharma to Samson, SIX, into the 90s now.. Sandeep offers a friendly full toss just below the waist, Samson deep in the crease is set up for a heave into the leg-side, the ball was right in his arc and he swings it away 20 rows back near deep square leg ",1st Inns,8th,Sunrisers Hyderabad,Rajasthan Royals,"Sunrisers Hyderabad (Playing XI): David Warner, Jonny Bairstow(w), Kane Williamson(c), Vijay Shankar, Yusuf Pathan, Manish Pandey, Rashid Khan, Bhuvneshwar Kumar, Shahbaz Nadeem, Sandeep Sharma, Siddarth Kaul","Rajasthan Royals (Playing XI): Ajinkya Rahane(c), Jos Buttler(w), Sanju Samson, Steven Smith, Ben Stokes, Rahul Tripathi, Krishnappa Gowtham, Jofra Archer, Jaydev Unadkat, Shreyas Gopal, Dhawal Kulkarni",,,IPL,2019,"Rajiv Gandhi International Stadium,Hyderabad","Mar 29,2019",Rajasthan Royals have won the toss and have opted to bat,Sunrisers Hyderabad won by 5 wkts,Rashid Khan,RR,bat,RR,SRH,Samson, Sandeep Sharma
18.1," Sandeep Sharma to Stokes, 1 run, charges down and takes it on the full, cue-ends the drive to extra cover. Over to Samson ",1st Inns,8th,Sunrisers Hyderabad,Rajasthan Royals,"Sunrisers Hyderabad (Playing XI): David Warner, Jonny Bairstow(w), Kane Williamson(c), Vijay Shankar, Yusuf Pathan, Manish Pandey, Rashid Khan, Bhuvneshwar Kumar, Shahbaz Nadeem, Sandeep Sharma, Siddarth Kaul","Rajasthan Royals (Playing XI): Ajinkya Rahane(c), Jos Buttler(w), Sanju Samson, Steven Smith, Ben Stokes, Rahul Tripathi, Krishnappa Gowtham, Jofra Archer, Jaydev Unadkat, Shreyas Gopal, Dhawal Kulkarni",,,IPL,2019,"Rajiv Gandhi International Stadium,Hyderabad","Mar 29,2019",Rajasthan Royals have won the toss and have opted to bat,Sunrisers Hyderabad won by 5 wkts,Rashid Khan,RR,bat,RR,SRH,Stokes, Sandeep Sharma
17.6," Bhuvneshwar to Samson, FOUR, 24 runs off the over. This is batting of the highest quality. No slogging or blind smashing but pure textbook cricket shots. Full delivery outside off, Samson slices it over the point region and though there was a deep point in place, Pathan could not get there ",1st Inns,8th,Sunrisers Hyderabad,Rajasthan Royals,"Sunrisers Hyderabad (Playing XI): David Warner, Jonny Bairstow(w), Kane Williamson(c), Vijay Shankar, Yusuf Pathan, Manish Pandey, Rashid Khan, Bhuvneshwar Kumar, Shahbaz Nadeem, Sandeep Sharma, Siddarth Kaul","Rajasthan Royals (Playing XI): Ajinkya Rahane(c), Jos Buttler(w), Sanju Samson, Steven Smith, Ben Stokes, Rahul Tripathi, Krishnappa Gowtham, Jofra Archer, Jaydev Unadkat, Shreyas Gopal, Dhawal Kulkarni",,,IPL,2019,"Rajiv Gandhi International Stadium,Hyderabad","Mar 29,2019",Rajasthan Royals have won the toss and have opted to bat,Sunrisers Hyderabad won by 5 wkts,Rashid Khan,RR,bat,RR,SRH,Samson, Bhuvneshwar
17.5," Bhuvneshwar to Samson, FOUR, this is class batting. He is toying with the field. Third man was inside the ring, Bhuvi bowled a short of length leg-cutter and Samson opened the bat face to guide it behind square on the off-side - between backward point and short third man ",1st Inns,8th,Sunrisers Hyderabad,Rajasthan Royals,"Sunrisers Hyderabad (Playing XI): David Warner, Jonny Bairstow(w), Kane Williamson(c), Vijay Shankar, Yusuf Pathan, Manish Pandey, Rashid Khan, Bhuvneshwar Kumar, Shahbaz Nadeem, Sandeep Sharma, Siddarth Kaul","Rajasthan Royals (Playing XI): Ajinkya Rahane(c), Jos Buttler(w), Sanju Samson, Steven Smith, Ben Stokes, Rahul Tripathi, Krishnappa Gowtham, Jofra Archer, Jaydev Unadkat, Shreyas Gopal, Dhawal Kulkarni",,,IPL,2019,"Rajiv Gandhi International Stadium,Hyderabad","Mar 29,2019",Rajasthan Royals have won the toss and have opted to bat,Sunrisers Hyderabad won by 5 wkts,Rashid Khan,RR,bat,RR,SRH,Samson, Bhuvneshwar
17.4," Bhuvneshwar to Samson, 2 runs, back of a length and follows the backing away batsman, Samson nudges it gently into the leg-side and calls for two, a fresh Stokes is happy to respond and they steal it with ease ",1st Inns,8th,Sunrisers Hyderabad,Rajasthan Royals,"Sunrisers Hyderabad (Playing XI): David Warner, Jonny Bairstow(w), Kane Williamson(c), Vijay Shankar, Yusuf Pathan, Manish Pandey, Rashid Khan, Bhuvneshwar Kumar, Shahbaz Nadeem, Sandeep Sharma, Siddarth Kaul","Rajasthan Royals (Playing XI): Ajinkya Rahane(c), Jos Buttler(w), Sanju Samson, Steven Smith, Ben Stokes, Rahul Tripathi, Krishnappa Gowtham, Jofra Archer, Jaydev Unadkat, Shreyas Gopal, Dhawal Kulkarni",,,IPL,2019,"Rajiv Gandhi International Stadium,Hyderabad","Mar 29,2019",Rajasthan Royals have won the toss and have opted to bat,Sunrisers Hyderabad won by 5 wkts,Rashid Khan,RR,bat,RR,SRH,Samson, Bhuvneshwar
17.3," Bhuvneshwar to Samson, FOUR, and again.. Bhuvi does not look at his best in the death. Taken to the cleaners by Russell in the previous game and now Samson getting stuck into him. Missed the yorker and the squeezed drive beat Pathan near backward point and raced away ",1st Inns,8th,Sunrisers Hyderabad,Rajasthan Royals,"Sunrisers Hyderabad (Playing XI): David Warner, Jonny Bairstow(w), Kane Williamson(c), Vijay Shankar, Yusuf Pathan, Manish Pandey, Rashid Khan, Bhuvneshwar Kumar, Shahbaz Nadeem, Sandeep Sharma, Siddarth Kaul","Rajasthan Royals (Playing XI): Ajinkya Rahane(c), Jos Buttler(w), Sanju Samson, Steven Smith, Ben Stokes, Rahul Tripathi, Krishnappa Gowtham, Jofra Archer, Jaydev Unadkat, Shreyas Gopal, Dhawal Kulkarni",,,IPL,2019,"Rajiv Gandhi International Stadium,Hyderabad","Mar 29,2019",Rajasthan Royals have won the toss and have opted to bat,Sunrisers Hyderabad won by 5 wkts,Rashid Khan,RR,bat,RR,SRH,Samson, Bhuvneshwar
17.2," Bhuvneshwar to Samson, FOUR, wow! He's playing a gem here. Bhuvi misses the yorker by a couple of inches and that is enough for Samson, he opens the bat face and square drives it to the fence. Sweeper had no chance ",1st Inns,8th,Sunrisers Hyderabad,Rajasthan Royals,"Sunrisers Hyderabad (Playing XI): David Warner, Jonny Bairstow(w), Kane Williamson(c), Vijay Shankar, Yusuf Pathan, Manish Pandey, Rashid Khan, Bhuvneshwar Kumar, Shahbaz Nadeem, Sandeep Sharma, Siddarth Kaul","Rajasthan Royals (Playing XI): Ajinkya Rahane(c), Jos Buttler(w), Sanju Samson, Steven Smith, Ben Stokes, Rahul Tripathi, Krishnappa Gowtham, Jofra Archer, Jaydev Unadkat, Shreyas Gopal, Dhawal Kulkarni",,,IPL,2019,"Rajiv Gandhi International Stadium,Hyderabad","Mar 29,2019",Rajasthan Royals have won the toss and have opted to bat,Sunrisers Hyderabad won by 5 wkts,Rashid Khan,RR,bat,RR,SRH,Samson, Bhuvneshwar
17.1," Bhuvneshwar to Samson, SIX, fabulous shot! This for me is the shot of the innings. The leg-cutter on a length outside off, Samson plonks his front foot forward and lofts it over extra cover. The power he generated on the slower ball was ashtonishing ",1st Inns,8th,Sunrisers Hyderabad,Rajasthan Royals,"Sunrisers Hyderabad (Playing XI): David Warner, Jonny Bairstow(w), Kane Williamson(c), Vijay Shankar, Yusuf Pathan, Manish Pandey, Rashid Khan, Bhuvneshwar Kumar, Shahbaz Nadeem, Sandeep Sharma, Siddarth Kaul","Rajasthan Royals (Playing XI): Ajinkya Rahane(c), Jos Buttler(w), Sanju Samson, Steven Smith, Ben Stokes, Rahul Tripathi, Krishnappa Gowtham, Jofra Archer, Jaydev Unadkat, Shreyas Gopal, Dhawal Kulkarni",,,IPL,2019,"Rajiv Gandhi International Stadium,Hyderabad","Mar 29,2019",Rajasthan Royals have won the toss and have opted to bat,Sunrisers Hyderabad won by 5 wkts,Rashid Khan,RR,bat,RR,SRH,Samson, Bhuvneshwar
16.6," S Kaul to Stokes, no run, short and angled across the left hander, Stokes does not have the pace and hence the under edge back to Bairstow. Good over by Kaul, only 5 runs and should have had the wicket of Samson ",1st Inns,8th,Sunrisers Hyderabad,Rajasthan Royals,"Sunrisers Hyderabad (Playing XI): David Warner, Jonny Bairstow(w), Kane Williamson(c), Vijay Shankar, Yusuf Pathan, Manish Pandey, Rashid Khan, Bhuvneshwar Kumar, Shahbaz Nadeem, Sandeep Sharma, Siddarth Kaul","Rajasthan Royals (Playing XI): Ajinkya Rahane(c), Jos Buttler(w), Sanju Samson, Steven Smith, Ben Stokes, Rahul Tripathi, Krishnappa Gowtham, Jofra Archer, Jaydev Unadkat, Shreyas Gopal, Dhawal Kulkarni",,,IPL,2019,"Rajiv Gandhi International Stadium,Hyderabad","Mar 29,2019",Rajasthan Royals have won the toss and have opted to bat,Sunrisers Hyderabad won by 5 wkts,Rashid Khan,RR,bat,RR,SRH,Stokes, S Kaul
