ball,Commentary Text,innings,match_no,team_a,team_b,team_a_11,team_b_11,team_a_subs,team_b_subs,series,season,venue,date,toss,winner,player_of_the_match,toss_winner,toss_choosen,batting_team,bowling_team,Batsman,Bowler,runs,extra,ball_length,ball_line,ball_destination
19.6," U Yadav to Bhuvneshwar, FOUR, make it 28. And Umesh's gifted away the momentum, although with a really good ball here. Bumper, Bhuvi gets under pulls desperately, top-edges, over short fine leg. 175 ",1st Inns,54t,Royal Challengers Bangalore,Sunrisers Hyderabad,"Royal Challengers Bangalore (Playing XI): Parthiv Patel(w), Virat Kohli(c), AB de Villiers, Shimron Hetmyer, Gurkeerat Singh Mann, Colin de Grandhomme, Washington Sundar, Umesh Yadav, Navdeep Saini, Kulwant Khejroliya, Yuzvendra Chahal","Sunrisers Hyderabad (Playing XI): Wriddhiman Saha(w), Martin Guptill, Manish Pandey, Kane Williamson(c), Vijay Shankar, Yusuf Pathan, Mohammad Nabi, Rashid Khan, Bhuvneshwar Kumar, K Khaleel Ahmed, Basil Thampi",,,IPL,2019,"M.Chinnaswamy Stadium,Bengaluru","May 04,2019",Royal Challengers Bangalore have won the toss and have opted to field,Royal Challengers Bangalore won by 4 wkts,Shimron Hetmyer,RCB,field,SRH,RCB,Bhuvneshwar, U Yadav,4,0,Good,,short fine leg
19.5," U Yadav to Williamson, 1 run, low full toss on off -- may be the best delivery he's bowled all over, but it's a free-hit, so Williamson sweeps and picks out the man behind square ",1st Inns,54t,Royal Challengers Bangalore,Sunrisers Hyderabad,"Royal Challengers Bangalore (Playing XI): Parthiv Patel(w), Virat Kohli(c), AB de Villiers, Shimron Hetmyer, Gurkeerat Singh Mann, Colin de Grandhomme, Washington Sundar, Umesh Yadav, Navdeep Saini, Kulwant Khejroliya, Yuzvendra Chahal","Sunrisers Hyderabad (Playing XI): Wriddhiman Saha(w), Martin Guptill, Manish Pandey, Kane Williamson(c), Vijay Shankar, Yusuf Pathan, Mohammad Nabi, Rashid Khan, Bhuvneshwar Kumar, K Khaleel Ahmed, Basil Thampi",,,IPL,2019,"M.Chinnaswamy Stadium,Bengaluru","May 04,2019",Royal Challengers Bangalore have won the toss and have opted to field,Royal Challengers Bangalore won by 4 wkts,Shimron Hetmyer,RCB,field,SRH,RCB,Williamson, U Yadav,1,0,Full,off side,square
19.5," U Yadav to Williamson, no ball, 2 runs, oops. Well, well, well. He's overstepped, so it CAN get worse. And Williamson's jammed it away through square leg. And the umpiring CAN get worse too - Yadav's front foot is a cool centimeter behind the crease. Hmmmm .. ",1st Inns,54t,Royal Challengers Bangalore,Sunrisers Hyderabad,"Royal Challengers Bangalore (Playing XI): Parthiv Patel(w), Virat Kohli(c), AB de Villiers, Shimron Hetmyer, Gurkeerat Singh Mann, Colin de Grandhomme, Washington Sundar, Umesh Yadav, Navdeep Saini, Kulwant Khejroliya, Yuzvendra Chahal","Sunrisers Hyderabad (Playing XI): Wriddhiman Saha(w), Martin Guptill, Manish Pandey, Kane Williamson(c), Vijay Shankar, Yusuf Pathan, Mohammad Nabi, Rashid Khan, Bhuvneshwar Kumar, K Khaleel Ahmed, Basil Thampi",,,IPL,2019,"M.Chinnaswamy Stadium,Bengaluru","May 04,2019",Royal Challengers Bangalore have won the toss and have opted to field,Royal Challengers Bangalore won by 4 wkts,Shimron Hetmyer,RCB,field,SRH,RCB,Williamson, U Yadav,no ball,2,,,square leg
19.4," U Yadav to Williamson, FOUR, 143.2kph. Okay, well it CAN get worse. Williamson makes room now for a change, has his hands freed up to the wide full toss and slices it over extra cover ",1st Inns,54t,Royal Challengers Bangalore,Sunrisers Hyderabad,"Royal Challengers Bangalore (Playing XI): Parthiv Patel(w), Virat Kohli(c), AB de Villiers, Shimron Hetmyer, Gurkeerat Singh Mann, Colin de Grandhomme, Washington Sundar, Umesh Yadav, Navdeep Saini, Kulwant Khejroliya, Yuzvendra Chahal","Sunrisers Hyderabad (Playing XI): Wriddhiman Saha(w), Martin Guptill, Manish Pandey, Kane Williamson(c), Vijay Shankar, Yusuf Pathan, Mohammad Nabi, Rashid Khan, Bhuvneshwar Kumar, K Khaleel Ahmed, Basil Thampi",,,IPL,2019,"M.Chinnaswamy Stadium,Bengaluru","May 04,2019",Royal Challengers Bangalore have won the toss and have opted to field,Royal Challengers Bangalore won by 4 wkts,Shimron Hetmyer,RCB,field,SRH,RCB,Williamson, U Yadav,4,0,Full,wide,extra cover
19.3,"U Yadav to Williamson, SIX, shuffle, swing, six. Picks out the off-cutter, gets under the length and heaves it with lots of bottom-hand over mid-wicket",1st Inns,54t,Royal Challengers Bangalore,Sunrisers Hyderabad,"Royal Challengers Bangalore (Playing XI): Parthiv Patel(w), Virat Kohli(c), AB de Villiers, Shimron Hetmyer, Gurkeerat Singh Mann, Colin de Grandhomme, Washington Sundar, Umesh Yadav, Navdeep Saini, Kulwant Khejroliya, Yuzvendra Chahal","Sunrisers Hyderabad (Playing XI): Wriddhiman Saha(w), Martin Guptill, Manish Pandey, Kane Williamson(c), Vijay Shankar, Yusuf Pathan, Mohammad Nabi, Rashid Khan, Bhuvneshwar Kumar, K Khaleel Ahmed, Basil Thampi",,,IPL,2019,"M.Chinnaswamy Stadium,Bengaluru","May 04,2019",Royal Challengers Bangalore have won the toss and have opted to field,Royal Challengers Bangalore won by 4 wkts,Shimron Hetmyer,RCB,field,SRH,RCB,Williamson,U Yadav,6,0,,,mid-wicket
19.2," U Yadav to Williamson, FOUR, oh it gets worse - a full toss now and wide outside off too - for Williamson to once again lift it over mid-off. Not quite off the middle, but even the mistime will do when you just aren't bowling to any plan ",1st Inns,54t,Royal Challengers Bangalore,Sunrisers Hyderabad,"Royal Challengers Bangalore (Playing XI): Parthiv Patel(w), Virat Kohli(c), AB de Villiers, Shimron Hetmyer, Gurkeerat Singh Mann, Colin de Grandhomme, Washington Sundar, Umesh Yadav, Navdeep Saini, Kulwant Khejroliya, Yuzvendra Chahal","Sunrisers Hyderabad (Playing XI): Wriddhiman Saha(w), Martin Guptill, Manish Pandey, Kane Williamson(c), Vijay Shankar, Yusuf Pathan, Mohammad Nabi, Rashid Khan, Bhuvneshwar Kumar, K Khaleel Ahmed, Basil Thampi",,,IPL,2019,"M.Chinnaswamy Stadium,Bengaluru","May 04,2019",Royal Challengers Bangalore have won the toss and have opted to field,Royal Challengers Bangalore won by 4 wkts,Shimron Hetmyer,RCB,field,SRH,RCB,Williamson, U Yadav,4,0,Full,wide,mid-off
19.1,"U Yadav to Williamson, SIX, real smart stuff, he's spotted mid-off in the circle and is happy to loft a very, very flat drive over that guy. It's his fifty as well - the first of 2019",1st Inns,54t,Royal Challengers Bangalore,Sunrisers Hyderabad,"Royal Challengers Bangalore (Playing XI): Parthiv Patel(w), Virat Kohli(c), AB de Villiers, Shimron Hetmyer, Gurkeerat Singh Mann, Colin de Grandhomme, Washington Sundar, Umesh Yadav, Navdeep Saini, Kulwant Khejroliya, Yuzvendra Chahal","Sunrisers Hyderabad (Playing XI): Wriddhiman Saha(w), Martin Guptill, Manish Pandey, Kane Williamson(c), Vijay Shankar, Yusuf Pathan, Mohammad Nabi, Rashid Khan, Bhuvneshwar Kumar, K Khaleel Ahmed, Basil Thampi",,,IPL,2019,"M.Chinnaswamy Stadium,Bengaluru","May 04,2019",Royal Challengers Bangalore have won the toss and have opted to field,Royal Challengers Bangalore won by 4 wkts,Shimron Hetmyer,RCB,field,SRH,RCB,Williamson,U Yadav,6,0,,,mid-off
18.6," Navdeep Saini to Williamson, 1 run, 126.2kph, an early walk across, and Saini responds by going further wide outside off with the yorker. Dug out, opening up his bat face as he does, third man ",1st Inns,54t,Royal Challengers Bangalore,Sunrisers Hyderabad,"Royal Challengers Bangalore (Playing XI): Parthiv Patel(w), Virat Kohli(c), AB de Villiers, Shimron Hetmyer, Gurkeerat Singh Mann, Colin de Grandhomme, Washington Sundar, Umesh Yadav, Navdeep Saini, Kulwant Khejroliya, Yuzvendra Chahal","Sunrisers Hyderabad (Playing XI): Wriddhiman Saha(w), Martin Guptill, Manish Pandey, Kane Williamson(c), Vijay Shankar, Yusuf Pathan, Mohammad Nabi, Rashid Khan, Bhuvneshwar Kumar, K Khaleel Ahmed, Basil Thampi",,,IPL,2019,"M.Chinnaswamy Stadium,Bengaluru","May 04,2019",Royal Challengers Bangalore have won the toss and have opted to field,Royal Challengers Bangalore won by 4 wkts,Shimron Hetmyer,RCB,field,SRH,RCB,Williamson, Navdeep Saini,1,0,yorker,wide,third man
18.5," Navdeep Saini to Bhuvneshwar, 1 run, wafts outside off, running it down to third man off a thick outside edge ",1st Inns,54t,Royal Challengers Bangalore,Sunrisers Hyderabad,"Royal Challengers Bangalore (Playing XI): Parthiv Patel(w), Virat Kohli(c), AB de Villiers, Shimron Hetmyer, Gurkeerat Singh Mann, Colin de Grandhomme, Washington Sundar, Umesh Yadav, Navdeep Saini, Kulwant Khejroliya, Yuzvendra Chahal","Sunrisers Hyderabad (Playing XI): Wriddhiman Saha(w), Martin Guptill, Manish Pandey, Kane Williamson(c), Vijay Shankar, Yusuf Pathan, Mohammad Nabi, Rashid Khan, Bhuvneshwar Kumar, K Khaleel Ahmed, Basil Thampi",,,IPL,2019,"M.Chinnaswamy Stadium,Bengaluru","May 04,2019",Royal Challengers Bangalore have won the toss and have opted to field,Royal Challengers Bangalore won by 4 wkts,Shimron Hetmyer,RCB,field,SRH,RCB,Bhuvneshwar, Navdeep Saini,1,0,,off side,third man
18.4," Navdeep Saini to Bhuvneshwar, no run, 136kph, bumped in short. Bhuvi jumps, with both feet off the ground but still doesn't manage to reach in his upper cut. The square leg umpire's pretty forgiving ",1st Inns,54t,Royal Challengers Bangalore,Sunrisers Hyderabad,"Royal Challengers Bangalore (Playing XI): Parthiv Patel(w), Virat Kohli(c), AB de Villiers, Shimron Hetmyer, Gurkeerat Singh Mann, Colin de Grandhomme, Washington Sundar, Umesh Yadav, Navdeep Saini, Kulwant Khejroliya, Yuzvendra Chahal","Sunrisers Hyderabad (Playing XI): Wriddhiman Saha(w), Martin Guptill, Manish Pandey, Kane Williamson(c), Vijay Shankar, Yusuf Pathan, Mohammad Nabi, Rashid Khan, Bhuvneshwar Kumar, K Khaleel Ahmed, Basil Thampi",,,IPL,2019,"M.Chinnaswamy Stadium,Bengaluru","May 04,2019",Royal Challengers Bangalore have won the toss and have opted to field,Royal Challengers Bangalore won by 4 wkts,Shimron Hetmyer,RCB,field,SRH,RCB,Bhuvneshwar, Navdeep Saini,0,0,Short,,square leg
