ball,Commentary Text,innings,match_no,team_a,team_b,team_a_11,team_b_11,team_a_subs,team_b_subs,series,season,venue,date,toss,winner,player_of_the_match,toss_winner,toss_choosen,batting_team,bowling_team,Batsman,Bowler,runs,extra,ball_length,ball_line,ball_destination
19.6,"Malinga to A Russell, SIX, Russell finishes it off with a six! Not a single off-paced delivery in this over. Overpitched delivery and the West Indian doesn't need second invitations to put it away. Stays deep in the crease, bends his back leg and clubs it over wide long-off. KKR finish on 232 - highest score of the season ",1st Inns,47t,Kolkata Knight Riders,Mumbai Indians,"Kolkata Knight Riders (Playing XI): Chris Lynn, Sunil Narine, Robin Uthappa, Shubman Gill, Nitish Rana, Dinesh Karthik(w/c), Rinku Singh, Andre Russell, Piyush Chawla, Sandeep Warrier, Harry Gurney","Mumbai Indians (Playing XI): Rohit Sharma(c), Quinton de Kock(w), Evin Lewis, Suryakumar Yadav, Krunal Pandya, Hardik Pandya, Kieron Pollard, Rahul Chahar, Jasprit Bumrah, Lasith Malinga, Barinder Sran",,,IPL,2019,"Eden Gardens,Kolkata","Apr 28,2019",Mumbai Indians have won the toss and have opted to field,Kolkata Knight Riders won by 34 runs,Andre Russell,MI,field,KKR,MI,A Russell,Malinga,6,0,,wide,long-off
19.5," Malinga to A Russell, no run, another single not taken. Very full ball at 135.6kph, squeezed to deep cover with a horizontal blade ",1st Inns,47t,Kolkata Knight Riders,Mumbai Indians,"Kolkata Knight Riders (Playing XI): Chris Lynn, Sunil Narine, Robin Uthappa, Shubman Gill, Nitish Rana, Dinesh Karthik(w/c), Rinku Singh, Andre Russell, Piyush Chawla, Sandeep Warrier, Harry Gurney","Mumbai Indians (Playing XI): Rohit Sharma(c), Quinton de Kock(w), Evin Lewis, Suryakumar Yadav, Krunal Pandya, Hardik Pandya, Kieron Pollard, Rahul Chahar, Jasprit Bumrah, Lasith Malinga, Barinder Sran",,,IPL,2019,"Eden Gardens,Kolkata","Apr 28,2019",Mumbai Indians have won the toss and have opted to field,Kolkata Knight Riders won by 34 runs,Andre Russell,MI,field,KKR,MI,A Russell, Malinga,0,0,Full,,deep cover
19.4," Malinga to A Russell, no run, fullish ball, was in the slot, but Russell's hard-hitting lofted off-drive goes to Hardik at long-off on the bounce. They don't take the single ",1st Inns,47t,Kolkata Knight Riders,Mumbai Indians,"Kolkata Knight Riders (Playing XI): Chris Lynn, Sunil Narine, Robin Uthappa, Shubman Gill, Nitish Rana, Dinesh Karthik(w/c), Rinku Singh, Andre Russell, Piyush Chawla, Sandeep Warrier, Harry Gurney","Mumbai Indians (Playing XI): Rohit Sharma(c), Quinton de Kock(w), Evin Lewis, Suryakumar Yadav, Krunal Pandya, Hardik Pandya, Kieron Pollard, Rahul Chahar, Jasprit Bumrah, Lasith Malinga, Barinder Sran",,,IPL,2019,"Eden Gardens,Kolkata","Apr 28,2019",Mumbai Indians have won the toss and have opted to field,Kolkata Knight Riders won by 34 runs,Andre Russell,MI,field,KKR,MI,A Russell, Malinga,0,0,Full,,long-off
19.3," Malinga to A Russell, FOUR, ah! You gotta feel for the bowler here. A yorker length ball wide of off and Russell threw the kitchen sink at it. Gets a big under edge that hits the ground and lobs over the keeper's head ",1st Inns,47t,Kolkata Knight Riders,Mumbai Indians,"Kolkata Knight Riders (Playing XI): Chris Lynn, Sunil Narine, Robin Uthappa, Shubman Gill, Nitish Rana, Dinesh Karthik(w/c), Rinku Singh, Andre Russell, Piyush Chawla, Sandeep Warrier, Harry Gurney","Mumbai Indians (Playing XI): Rohit Sharma(c), Quinton de Kock(w), Evin Lewis, Suryakumar Yadav, Krunal Pandya, Hardik Pandya, Kieron Pollard, Rahul Chahar, Jasprit Bumrah, Lasith Malinga, Barinder Sran",,,IPL,2019,"Eden Gardens,Kolkata","Apr 28,2019",Mumbai Indians have won the toss and have opted to field,Kolkata Knight Riders won by 34 runs,Andre Russell,MI,field,KKR,MI,A Russell, Malinga,4,0,yorker,wide,keeper
19.2," Malinga to A Russell, FOUR, 131.2kph, full and wide of off, Malinga misses his yorker though. Loads of width and Russell got down on a knee to batter it through the covers ",1st Inns,47t,Kolkata Knight Riders,Mumbai Indians,"Kolkata Knight Riders (Playing XI): Chris Lynn, Sunil Narine, Robin Uthappa, Shubman Gill, Nitish Rana, Dinesh Karthik(w/c), Rinku Singh, Andre Russell, Piyush Chawla, Sandeep Warrier, Harry Gurney","Mumbai Indians (Playing XI): Rohit Sharma(c), Quinton de Kock(w), Evin Lewis, Suryakumar Yadav, Krunal Pandya, Hardik Pandya, Kieron Pollard, Rahul Chahar, Jasprit Bumrah, Lasith Malinga, Barinder Sran",,,IPL,2019,"Eden Gardens,Kolkata","Apr 28,2019",Mumbai Indians have won the toss and have opted to field,Kolkata Knight Riders won by 34 runs,Andre Russell,MI,field,KKR,MI,A Russell, Malinga,4,0,Full,wide,covers
19.1," Malinga to A Russell, SIX, six to start the over! Malinga bowls one right in the slot - pace on offer as well, Russell stays deep in the crease, crouches low and flogs it over deep mid-wicket ",1st Inns,47t,Kolkata Knight Riders,Mumbai Indians,"Kolkata Knight Riders (Playing XI): Chris Lynn, Sunil Narine, Robin Uthappa, Shubman Gill, Nitish Rana, Dinesh Karthik(w/c), Rinku Singh, Andre Russell, Piyush Chawla, Sandeep Warrier, Harry Gurney","Mumbai Indians (Playing XI): Rohit Sharma(c), Quinton de Kock(w), Evin Lewis, Suryakumar Yadav, Krunal Pandya, Hardik Pandya, Kieron Pollard, Rahul Chahar, Jasprit Bumrah, Lasith Malinga, Barinder Sran",,,IPL,2019,"Eden Gardens,Kolkata","Apr 28,2019",Mumbai Indians have won the toss and have opted to field,Kolkata Knight Riders won by 34 runs,Andre Russell,MI,field,KKR,MI,A Russell, Malinga,6,0,Slot,off side,mid-wicket
18.6," Bumrah to A Russell, leg byes, 1 run, in-slanter at 138kph from wide of the crease and Russell can't make contact again trying to hack through the on-side. Misses the inside edge, hits his pads and dies down on the on-side ",1st Inns,47t,Kolkata Knight Riders,Mumbai Indians,"Kolkata Knight Riders (Playing XI): Chris Lynn, Sunil Narine, Robin Uthappa, Shubman Gill, Nitish Rana, Dinesh Karthik(w/c), Rinku Singh, Andre Russell, Piyush Chawla, Sandeep Warrier, Harry Gurney","Mumbai Indians (Playing XI): Rohit Sharma(c), Quinton de Kock(w), Evin Lewis, Suryakumar Yadav, Krunal Pandya, Hardik Pandya, Kieron Pollard, Rahul Chahar, Jasprit Bumrah, Lasith Malinga, Barinder Sran",,,IPL,2019,"Eden Gardens,Kolkata","Apr 28,2019",Mumbai Indians have won the toss and have opted to field,Kolkata Knight Riders won by 34 runs,Andre Russell,MI,field,KKR,MI,A Russell, Bumrah,byes,1,,wide,
18.5," Bumrah to A Russell, no run, this is a superb battle! A pacy bumper and a backing away Russell was cramped for room. In the end, he could only sway away from it. He pulled away from playing the pull/heave ",1st Inns,47t,Kolkata Knight Riders,Mumbai Indians,"Kolkata Knight Riders (Playing XI): Chris Lynn, Sunil Narine, Robin Uthappa, Shubman Gill, Nitish Rana, Dinesh Karthik(w/c), Rinku Singh, Andre Russell, Piyush Chawla, Sandeep Warrier, Harry Gurney","Mumbai Indians (Playing XI): Rohit Sharma(c), Quinton de Kock(w), Evin Lewis, Suryakumar Yadav, Krunal Pandya, Hardik Pandya, Kieron Pollard, Rahul Chahar, Jasprit Bumrah, Lasith Malinga, Barinder Sran",,,IPL,2019,"Eden Gardens,Kolkata","Apr 28,2019",Mumbai Indians have won the toss and have opted to field,Kolkata Knight Riders won by 34 runs,Andre Russell,MI,field,KKR,MI,A Russell, Bumrah,0,0,,,
18.4," Bumrah to A Russell, SIX, wow! This is tremendous. It was a slower delivery outside off and Russell had to reach out a long way as he was initaially backing away. He lost his balance, but that didn't stop him from smashing a flat six over sweeper cover ",1st Inns,47t,Kolkata Knight Riders,Mumbai Indians,"Kolkata Knight Riders (Playing XI): Chris Lynn, Sunil Narine, Robin Uthappa, Shubman Gill, Nitish Rana, Dinesh Karthik(w/c), Rinku Singh, Andre Russell, Piyush Chawla, Sandeep Warrier, Harry Gurney","Mumbai Indians (Playing XI): Rohit Sharma(c), Quinton de Kock(w), Evin Lewis, Suryakumar Yadav, Krunal Pandya, Hardik Pandya, Kieron Pollard, Rahul Chahar, Jasprit Bumrah, Lasith Malinga, Barinder Sran",,,IPL,2019,"Eden Gardens,Kolkata","Apr 28,2019",Mumbai Indians have won the toss and have opted to field,Kolkata Knight Riders won by 34 runs,Andre Russell,MI,field,KKR,MI,A Russell, Bumrah,6,0,,off side,sweeper
18.3," Bumrah to A Russell, FOUR, 145.2kph, in-slanting short of length delivery, Russell moves leg-side and pulls hard. Didn't quite get it off the middle, but that's the power of this man. Races away to the deep mid-wicket fence in a jiffy ",1st Inns,47t,Kolkata Knight Riders,Mumbai Indians,"Kolkata Knight Riders (Playing XI): Chris Lynn, Sunil Narine, Robin Uthappa, Shubman Gill, Nitish Rana, Dinesh Karthik(w/c), Rinku Singh, Andre Russell, Piyush Chawla, Sandeep Warrier, Harry Gurney","Mumbai Indians (Playing XI): Rohit Sharma(c), Quinton de Kock(w), Evin Lewis, Suryakumar Yadav, Krunal Pandya, Hardik Pandya, Kieron Pollard, Rahul Chahar, Jasprit Bumrah, Lasith Malinga, Barinder Sran",,,IPL,2019,"Eden Gardens,Kolkata","Apr 28,2019",Mumbai Indians have won the toss and have opted to field,Kolkata Knight Riders won by 34 runs,Andre Russell,MI,field,KKR,MI,A Russell, Bumrah,4,0,Short,,mid-wicket
18.3," Bumrah to Karthik, no ball, 1 run, Bumrah oversteps and bowls a full toss at 143.6kph, drilled to long-off ",1st Inns,47t,Kolkata Knight Riders,Mumbai Indians,"Kolkata Knight Riders (Playing XI): Chris Lynn, Sunil Narine, Robin Uthappa, Shubman Gill, Nitish Rana, Dinesh Karthik(w/c), Rinku Singh, Andre Russell, Piyush Chawla, Sandeep Warrier, Harry Gurney","Mumbai Indians (Playing XI): Rohit Sharma(c), Quinton de Kock(w), Evin Lewis, Suryakumar Yadav, Krunal Pandya, Hardik Pandya, Kieron Pollard, Rahul Chahar, Jasprit Bumrah, Lasith Malinga, Barinder Sran",,,IPL,2019,"Eden Gardens,Kolkata","Apr 28,2019",Mumbai Indians have won the toss and have opted to field,Kolkata Knight Riders won by 34 runs,Andre Russell,MI,field,KKR,MI,Karthik, Bumrah,no ball,1,Full,,long-off
18.2," Bumrah to A Russell, 1 run, 146.1kph, another in-angling yorker, Russell moves leg-side and knocks it to long-on. Eighth IPL fifty for Dre Russ! Raises his bat and points it towards his team's dugout ",1st Inns,47t,Kolkata Knight Riders,Mumbai Indians,"Kolkata Knight Riders (Playing XI): Chris Lynn, Sunil Narine, Robin Uthappa, Shubman Gill, Nitish Rana, Dinesh Karthik(w/c), Rinku Singh, Andre Russell, Piyush Chawla, Sandeep Warrier, Harry Gurney","Mumbai Indians (Playing XI): Rohit Sharma(c), Quinton de Kock(w), Evin Lewis, Suryakumar Yadav, Krunal Pandya, Hardik Pandya, Kieron Pollard, Rahul Chahar, Jasprit Bumrah, Lasith Malinga, Barinder Sran",,,IPL,2019,"Eden Gardens,Kolkata","Apr 28,2019",Mumbai Indians have won the toss and have opted to field,Kolkata Knight Riders won by 34 runs,Andre Russell,MI,field,KKR,MI,A Russell, Bumrah,1,0,yorker,,long-on
18.1," Bumrah to A Russell, no run, 145.6kph, in the blockhole, squeezed back towards the bowler ",1st Inns,47t,Kolkata Knight Riders,Mumbai Indians,"Kolkata Knight Riders (Playing XI): Chris Lynn, Sunil Narine, Robin Uthappa, Shubman Gill, Nitish Rana, Dinesh Karthik(w/c), Rinku Singh, Andre Russell, Piyush Chawla, Sandeep Warrier, Harry Gurney","Mumbai Indians (Playing XI): Rohit Sharma(c), Quinton de Kock(w), Evin Lewis, Suryakumar Yadav, Krunal Pandya, Hardik Pandya, Kieron Pollard, Rahul Chahar, Jasprit Bumrah, Lasith Malinga, Barinder Sran",,,IPL,2019,"Eden Gardens,Kolkata","Apr 28,2019",Mumbai Indians have won the toss and have opted to field,Kolkata Knight Riders won by 34 runs,Andre Russell,MI,field,KKR,MI,A Russell, Bumrah,0,0,,,
18.1," Bumrah to A Russell, wide, Bumrah is the best in the business, but even he can be put under pressure. A wayward delivery wide outside off and Russell lets it be ",1st Inns,47t,Kolkata Knight Riders,Mumbai Indians,"Kolkata Knight Riders (Playing XI): Chris Lynn, Sunil Narine, Robin Uthappa, Shubman Gill, Nitish Rana, Dinesh Karthik(w/c), Rinku Singh, Andre Russell, Piyush Chawla, Sandeep Warrier, Harry Gurney","Mumbai Indians (Playing XI): Rohit Sharma(c), Quinton de Kock(w), Evin Lewis, Suryakumar Yadav, Krunal Pandya, Hardik Pandya, Kieron Pollard, Rahul Chahar, Jasprit Bumrah, Lasith Malinga, Barinder Sran",,,IPL,2019,"Eden Gardens,Kolkata","Apr 28,2019",Mumbai Indians have won the toss and have opted to field,Kolkata Knight Riders won by 34 runs,Andre Russell,MI,field,KKR,MI,A Russell, Bumrah,wide,1,,wide,
17.6," Hardik Pandya to A Russell, 1 run, a pacy back of a length delivery at 142kph and hurries the batter with it. A hopping Russell is a touch late to close his bat-face. Off the splice and the ball rolls to backward square leg ",1st Inns,47t,Kolkata Knight Riders,Mumbai Indians,"Kolkata Knight Riders (Playing XI): Chris Lynn, Sunil Narine, Robin Uthappa, Shubman Gill, Nitish Rana, Dinesh Karthik(w/c), Rinku Singh, Andre Russell, Piyush Chawla, Sandeep Warrier, Harry Gurney","Mumbai Indians (Playing XI): Rohit Sharma(c), Quinton de Kock(w), Evin Lewis, Suryakumar Yadav, Krunal Pandya, Hardik Pandya, Kieron Pollard, Rahul Chahar, Jasprit Bumrah, Lasith Malinga, Barinder Sran",,,IPL,2019,"Eden Gardens,Kolkata","Apr 28,2019",Mumbai Indians have won the toss and have opted to field,Kolkata Knight Riders won by 34 runs,Andre Russell,MI,field,KKR,MI,A Russell, Hardik Pandya,1,0,Back of Length,,square leg
17.5," Hardik Pandya to A Russell, SIX, that's an incredible hit! Hardik Pandya shortens his length and there wasn't too much width either. Russell made room and slapped it over square third man. He managed to slice it all the way for a six ",1st Inns,47t,Kolkata Knight Riders,Mumbai Indians,"Kolkata Knight Riders (Playing XI): Chris Lynn, Sunil Narine, Robin Uthappa, Shubman Gill, Nitish Rana, Dinesh Karthik(w/c), Rinku Singh, Andre Russell, Piyush Chawla, Sandeep Warrier, Harry Gurney","Mumbai Indians (Playing XI): Rohit Sharma(c), Quinton de Kock(w), Evin Lewis, Suryakumar Yadav, Krunal Pandya, Hardik Pandya, Kieron Pollard, Rahul Chahar, Jasprit Bumrah, Lasith Malinga, Barinder Sran",,,IPL,2019,"Eden Gardens,Kolkata","Apr 28,2019",Mumbai Indians have won the toss and have opted to field,Kolkata Knight Riders won by 34 runs,Andre Russell,MI,field,KKR,MI,A Russell, Hardik Pandya,6,0,Short,,square
17.4," Hardik Pandya to A Russell, no run, good comeback! Sees the batter back away and slips a wide ball outside off. It was a slower one and just inside the tramline. Russell reached out and lost balance. Couldn't put bat on ball ",1st Inns,47t,Kolkata Knight Riders,Mumbai Indians,"Kolkata Knight Riders (Playing XI): Chris Lynn, Sunil Narine, Robin Uthappa, Shubman Gill, Nitish Rana, Dinesh Karthik(w/c), Rinku Singh, Andre Russell, Piyush Chawla, Sandeep Warrier, Harry Gurney","Mumbai Indians (Playing XI): Rohit Sharma(c), Quinton de Kock(w), Evin Lewis, Suryakumar Yadav, Krunal Pandya, Hardik Pandya, Kieron Pollard, Rahul Chahar, Jasprit Bumrah, Lasith Malinga, Barinder Sran",,,IPL,2019,"Eden Gardens,Kolkata","Apr 28,2019",Mumbai Indians have won the toss and have opted to field,Kolkata Knight Riders won by 34 runs,Andre Russell,MI,field,KKR,MI,A Russell, Hardik Pandya,0,0,Good,wide,
17.3," Hardik Pandya to A Russell, SIX, six more! A high full toss, Russell moves leg-side and clubs it over cow corner. Missed the yorker by a long way. Brute power! ",1st Inns,47t,Kolkata Knight Riders,Mumbai Indians,"Kolkata Knight Riders (Playing XI): Chris Lynn, Sunil Narine, Robin Uthappa, Shubman Gill, Nitish Rana, Dinesh Karthik(w/c), Rinku Singh, Andre Russell, Piyush Chawla, Sandeep Warrier, Harry Gurney","Mumbai Indians (Playing XI): Rohit Sharma(c), Quinton de Kock(w), Evin Lewis, Suryakumar Yadav, Krunal Pandya, Hardik Pandya, Kieron Pollard, Rahul Chahar, Jasprit Bumrah, Lasith Malinga, Barinder Sran",,,IPL,2019,"Eden Gardens,Kolkata","Apr 28,2019",Mumbai Indians have won the toss and have opted to field,Kolkata Knight Riders won by 34 runs,Andre Russell,MI,field,KKR,MI,A Russell, Hardik Pandya,6,0,Full,,cow corner
