ball,Commentary Text,innings,match_no,team_a,team_b,team_a_11,team_b_11,team_a_subs,team_b_subs,series,season,venue,date,toss,winner,player_of_the_match,toss_winner,toss_choosen,batting_team,bowling_team,Batsman,Bowler,runs,extra,ball_length,ball_line,ball_destination,shot_name,ball_speed,out_type
19.6," Gurney to Smith, 1 run, and full goes Gurney and Smith employs the squeeze on it but fails to get it in the gap. The man at short third picks it up. Only a single ",1st Inns,21st,Rajasthan Royals,Kolkata Knight Riders,"Rajasthan Royals (Playing XI): Ajinkya Rahane(c), Jos Buttler(w), Steven Smith, Rahul Tripathi, Ben Stokes, Prashant Chopra, Krishnappa Gowtham, Jofra Archer, Shreyas Gopal, Dhawal Kulkarni, Sudhesan Midhun","Kolkata Knight Riders (Playing XI): Chris Lynn, Sunil Narine, Robin Uthappa, Nitish Rana, Dinesh Karthik(w/c), Shubman Gill, Andre Russell, Piyush Chawla, Kuldeep Yadav, Harry Gurney, Prasidh Krishna",,,IPL,2019,"Sawai Mansingh Stadium,Jaipur","Apr 07,2019",Kolkata Knight Riders have won the toss and have opted to field,Kolkata Knight Riders won by 8 wkts,Harry Gurney,KKR,field,RR,KKR,Smith, Gurney,1,0,Full,,,,,
19.5," Gurney to Smith, FOUR, and finally a four! Smart play from the Aussie. Was a full ball, Smith opened the bat face and placed it in the gap between short third and point ",1st Inns,21st,Rajasthan Royals,Kolkata Knight Riders,"Rajasthan Royals (Playing XI): Ajinkya Rahane(c), Jos Buttler(w), Steven Smith, Rahul Tripathi, Ben Stokes, Prashant Chopra, Krishnappa Gowtham, Jofra Archer, Shreyas Gopal, Dhawal Kulkarni, Sudhesan Midhun","Kolkata Knight Riders (Playing XI): Chris Lynn, Sunil Narine, Robin Uthappa, Nitish Rana, Dinesh Karthik(w/c), Shubman Gill, Andre Russell, Piyush Chawla, Kuldeep Yadav, Harry Gurney, Prasidh Krishna",,,IPL,2019,"Sawai Mansingh Stadium,Jaipur","Apr 07,2019",Kolkata Knight Riders have won the toss and have opted to field,Kolkata Knight Riders won by 8 wkts,Harry Gurney,KKR,field,RR,KKR,Smith, Gurney,4,0,Full,,point,,,
19.4," Gurney to Smith, no run, channelling away on a length, kept low as well and Smith missed the drive on the up. The final flourish ain't coming ",1st Inns,21st,Rajasthan Royals,Kolkata Knight Riders,"Rajasthan Royals (Playing XI): Ajinkya Rahane(c), Jos Buttler(w), Steven Smith, Rahul Tripathi, Ben Stokes, Prashant Chopra, Krishnappa Gowtham, Jofra Archer, Shreyas Gopal, Dhawal Kulkarni, Sudhesan Midhun","Kolkata Knight Riders (Playing XI): Chris Lynn, Sunil Narine, Robin Uthappa, Nitish Rana, Dinesh Karthik(w/c), Shubman Gill, Andre Russell, Piyush Chawla, Kuldeep Yadav, Harry Gurney, Prasidh Krishna",,,IPL,2019,"Sawai Mansingh Stadium,Jaipur","Apr 07,2019",Kolkata Knight Riders have won the toss and have opted to field,Kolkata Knight Riders won by 8 wkts,Harry Gurney,KKR,field,RR,KKR,Smith, Gurney,0,0,Good,,,beaten,,
19.3," Gurney to Smith, 2 runs, skips down the track and drives it out into the covers for a double ",1st Inns,21st,Rajasthan Royals,Kolkata Knight Riders,"Rajasthan Royals (Playing XI): Ajinkya Rahane(c), Jos Buttler(w), Steven Smith, Rahul Tripathi, Ben Stokes, Prashant Chopra, Krishnappa Gowtham, Jofra Archer, Shreyas Gopal, Dhawal Kulkarni, Sudhesan Midhun","Kolkata Knight Riders (Playing XI): Chris Lynn, Sunil Narine, Robin Uthappa, Nitish Rana, Dinesh Karthik(w/c), Shubman Gill, Andre Russell, Piyush Chawla, Kuldeep Yadav, Harry Gurney, Prasidh Krishna",,,IPL,2019,"Sawai Mansingh Stadium,Jaipur","Apr 07,2019",Kolkata Knight Riders have won the toss and have opted to field,Kolkata Knight Riders won by 8 wkts,Harry Gurney,KKR,field,RR,KKR,Smith, Gurney,2,0,,,covers,cover drive,,
19.2," Gurney to Smith, no run, a slower delivery angling across and Smith misses the heave on the on-side ",1st Inns,21st,Rajasthan Royals,Kolkata Knight Riders,"Rajasthan Royals (Playing XI): Ajinkya Rahane(c), Jos Buttler(w), Steven Smith, Rahul Tripathi, Ben Stokes, Prashant Chopra, Krishnappa Gowtham, Jofra Archer, Shreyas Gopal, Dhawal Kulkarni, Sudhesan Midhun","Kolkata Knight Riders (Playing XI): Chris Lynn, Sunil Narine, Robin Uthappa, Nitish Rana, Dinesh Karthik(w/c), Shubman Gill, Andre Russell, Piyush Chawla, Kuldeep Yadav, Harry Gurney, Prasidh Krishna",,,IPL,2019,"Sawai Mansingh Stadium,Jaipur","Apr 07,2019",Kolkata Knight Riders have won the toss and have opted to field,Kolkata Knight Riders won by 8 wkts,Harry Gurney,KKR,field,RR,KKR,Smith, Gurney,0,0,,,,beaten,,
19.1," Gurney to Stokes, 1 run, charges out and flat-bats the ball down the ground for a single to long-off ",1st Inns,21st,Rajasthan Royals,Kolkata Knight Riders,"Rajasthan Royals (Playing XI): Ajinkya Rahane(c), Jos Buttler(w), Steven Smith, Rahul Tripathi, Ben Stokes, Prashant Chopra, Krishnappa Gowtham, Jofra Archer, Shreyas Gopal, Dhawal Kulkarni, Sudhesan Midhun","Kolkata Knight Riders (Playing XI): Chris Lynn, Sunil Narine, Robin Uthappa, Nitish Rana, Dinesh Karthik(w/c), Shubman Gill, Andre Russell, Piyush Chawla, Kuldeep Yadav, Harry Gurney, Prasidh Krishna",,,IPL,2019,"Sawai Mansingh Stadium,Jaipur","Apr 07,2019",Kolkata Knight Riders have won the toss and have opted to field,Kolkata Knight Riders won by 8 wkts,Harry Gurney,KKR,field,RR,KKR,Stokes, Gurney,1,0,,,long-off,,,
18.6," Prasidh to Stokes, 1 run, slogs a fuller length delivery down to long-on for a single. Fails to get under it and drags it away to deep long-on ",1st Inns,21st,Rajasthan Royals,Kolkata Knight Riders,"Rajasthan Royals (Playing XI): Ajinkya Rahane(c), Jos Buttler(w), Steven Smith, Rahul Tripathi, Ben Stokes, Prashant Chopra, Krishnappa Gowtham, Jofra Archer, Shreyas Gopal, Dhawal Kulkarni, Sudhesan Midhun","Kolkata Knight Riders (Playing XI): Chris Lynn, Sunil Narine, Robin Uthappa, Nitish Rana, Dinesh Karthik(w/c), Shubman Gill, Andre Russell, Piyush Chawla, Kuldeep Yadav, Harry Gurney, Prasidh Krishna",,,IPL,2019,"Sawai Mansingh Stadium,Jaipur","Apr 07,2019",Kolkata Knight Riders have won the toss and have opted to field,Kolkata Knight Riders won by 8 wkts,Harry Gurney,KKR,field,RR,KKR,Stokes, Prasidh,1,0,Full,,long-on,slog shot,,
18.5," Prasidh to Stokes, no run, slips it slightly down leg, was it over the leg-stick as the batter missed the pull. Stokes is gutted that he missed out ",1st Inns,21st,Rajasthan Royals,Kolkata Knight Riders,"Rajasthan Royals (Playing XI): Ajinkya Rahane(c), Jos Buttler(w), Steven Smith, Rahul Tripathi, Ben Stokes, Prashant Chopra, Krishnappa Gowtham, Jofra Archer, Shreyas Gopal, Dhawal Kulkarni, Sudhesan Midhun","Kolkata Knight Riders (Playing XI): Chris Lynn, Sunil Narine, Robin Uthappa, Nitish Rana, Dinesh Karthik(w/c), Shubman Gill, Andre Russell, Piyush Chawla, Kuldeep Yadav, Harry Gurney, Prasidh Krishna",,,IPL,2019,"Sawai Mansingh Stadium,Jaipur","Apr 07,2019",Kolkata Knight Riders have won the toss and have opted to field,Kolkata Knight Riders won by 8 wkts,Harry Gurney,KKR,field,RR,KKR,Stokes, Prasidh,0,0,,,,beaten,,
18.4," Prasidh to Stokes, 2 runs, low full toss and has been driven into the covers for a double ",1st Inns,21st,Rajasthan Royals,Kolkata Knight Riders,"Rajasthan Royals (Playing XI): Ajinkya Rahane(c), Jos Buttler(w), Steven Smith, Rahul Tripathi, Ben Stokes, Prashant Chopra, Krishnappa Gowtham, Jofra Archer, Shreyas Gopal, Dhawal Kulkarni, Sudhesan Midhun","Kolkata Knight Riders (Playing XI): Chris Lynn, Sunil Narine, Robin Uthappa, Nitish Rana, Dinesh Karthik(w/c), Shubman Gill, Andre Russell, Piyush Chawla, Kuldeep Yadav, Harry Gurney, Prasidh Krishna",,,IPL,2019,"Sawai Mansingh Stadium,Jaipur","Apr 07,2019",Kolkata Knight Riders have won the toss and have opted to field,Kolkata Knight Riders won by 8 wkts,Harry Gurney,KKR,field,RR,KKR,Stokes, Prasidh,2,0,Full,,covers,cover drive,,
18.4," Prasidh to Stokes, no ball, that was high! Could have been nasty as well as that was a quick beamer at the body. Stokes managed to jab it back to the bowler ",1st Inns,21st,Rajasthan Royals,Kolkata Knight Riders,"Rajasthan Royals (Playing XI): Ajinkya Rahane(c), Jos Buttler(w), Steven Smith, Rahul Tripathi, Ben Stokes, Prashant Chopra, Krishnappa Gowtham, Jofra Archer, Shreyas Gopal, Dhawal Kulkarni, Sudhesan Midhun","Kolkata Knight Riders (Playing XI): Chris Lynn, Sunil Narine, Robin Uthappa, Nitish Rana, Dinesh Karthik(w/c), Shubman Gill, Andre Russell, Piyush Chawla, Kuldeep Yadav, Harry Gurney, Prasidh Krishna",,,IPL,2019,"Sawai Mansingh Stadium,Jaipur","Apr 07,2019",Kolkata Knight Riders have won the toss and have opted to field,Kolkata Knight Riders won by 8 wkts,Harry Gurney,KKR,field,RR,KKR,Stokes, Prasidh,no ball,1,,,,,,
