ball,Commentary Text,innings,match_no,team_a,team_b,team_a_11,team_b_11,team_a_subs,team_b_subs,series,season,venue,date,toss,winner,player_of_the_match,toss_winner,toss_choosen,batting_team,bowling_team,Batsman,Bowler,runs,extra,ball_length
6.1," Murugan Ashwin to Uthappa, 1 run, flatter on the stumps, clipped away through the open mid-wicket pocket ",2nd Inns,52n,Kings XI Punjab,Kolkata Knight Riders,"Kings XI Punjab (Playing XI): Lokesh Rahul, Chris Gayle, Mayank Agarwal, Mandeep Singh, Nicholas Pooran(w), Sam Curran, Ravichandran Ashwin(c), Murugan Ashwin, Mohammed Shami, Arshdeep Singh, Andrew Tye","Kolkata Knight Riders (Playing XI): Chris Lynn, Shubman Gill, Robin Uthappa, Nitish Rana, Dinesh Karthik(w/c), Andre Russell, Sunil Narine, Rinku Singh, Piyush Chawla, Sandeep Warrier, Harry Gurney",,,IPL,2019,"Punjab Cricket Association IS Bindra Stadium,Mohali","May 03,2019","Karthik: We're going to bowl first. After a long time I won the toss so I was a bit confused as to what I should be saying, but they say there is a bit of dew out here. You have to control what you can control and I don't think you should be thinking too far ahead. We're playing with the same team. ",Kolkata Knight Riders won by 7 wkts,Shubman Gill,KKR,field,KKR,PBKS,Uthappa, Murugan Ashwin,1,0,
5.6," Tye to Chris Lynn, out Caught&Bowled!! No, not his night. But he's gotten KKR off to a flier. Tye is relieved and delighted - throws the ball away after taking the catch in frustration. 127.1ks short of length delivery and Lynn looks to pull it to deep mid-wicket, the top-edge takes it straight up and Tye moves to his right to reverse cup it. KXIP needed that badly. Chris Lynn c and b Tye 46(22) [4s-5 6s-3] ",2nd Inns,52n,Kings XI Punjab,Kolkata Knight Riders,"Kings XI Punjab (Playing XI): Lokesh Rahul, Chris Gayle, Mayank Agarwal, Mandeep Singh, Nicholas Pooran(w), Sam Curran, Ravichandran Ashwin(c), Murugan Ashwin, Mohammed Shami, Arshdeep Singh, Andrew Tye","Kolkata Knight Riders (Playing XI): Chris Lynn, Shubman Gill, Robin Uthappa, Nitish Rana, Dinesh Karthik(w/c), Andre Russell, Sunil Narine, Rinku Singh, Piyush Chawla, Sandeep Warrier, Harry Gurney",,,IPL,2019,"Punjab Cricket Association IS Bindra Stadium,Mohali","May 03,2019","Karthik: We're going to bowl first. After a long time I won the toss so I was a bit confused as to what I should be saying, but they say there is a bit of dew out here. You have to control what you can control and I don't think you should be thinking too far ahead. We're playing with the same team. ",Kolkata Knight Riders won by 7 wkts,Shubman Gill,KKR,field,KKR,PBKS,Chris Lynn, Tye,out,out,Short
5.5," Tye to Chris Lynn, FOUR, yes, it is his night. Now an inside edge escapes past the stumps to reach the fence. Good length ball and Lynn backs away to swing across the line, the edge evades leg-stump and races to fine leg ",2nd Inns,52n,Kings XI Punjab,Kolkata Knight Riders,"Kings XI Punjab (Playing XI): Lokesh Rahul, Chris Gayle, Mayank Agarwal, Mandeep Singh, Nicholas Pooran(w), Sam Curran, Ravichandran Ashwin(c), Murugan Ashwin, Mohammed Shami, Arshdeep Singh, Andrew Tye","Kolkata Knight Riders (Playing XI): Chris Lynn, Shubman Gill, Robin Uthappa, Nitish Rana, Dinesh Karthik(w/c), Andre Russell, Sunil Narine, Rinku Singh, Piyush Chawla, Sandeep Warrier, Harry Gurney",,,IPL,2019,"Punjab Cricket Association IS Bindra Stadium,Mohali","May 03,2019","Karthik: We're going to bowl first. After a long time I won the toss so I was a bit confused as to what I should be saying, but they say there is a bit of dew out here. You have to control what you can control and I don't think you should be thinking too far ahead. We're playing with the same team. ",Kolkata Knight Riders won by 7 wkts,Shubman Gill,KKR,field,KKR,PBKS,Chris Lynn, Tye,4,0,Good
5.4," Tye to Chris Lynn, SIX, might just be Lynn's night. Even mishits are fetching him runs. This was a short of length delivery at the body, Lynn swivels to play the pull and the top-edge sails over long leg, for a maximum ",2nd Inns,52n,Kings XI Punjab,Kolkata Knight Riders,"Kings XI Punjab (Playing XI): Lokesh Rahul, Chris Gayle, Mayank Agarwal, Mandeep Singh, Nicholas Pooran(w), Sam Curran, Ravichandran Ashwin(c), Murugan Ashwin, Mohammed Shami, Arshdeep Singh, Andrew Tye","Kolkata Knight Riders (Playing XI): Chris Lynn, Shubman Gill, Robin Uthappa, Nitish Rana, Dinesh Karthik(w/c), Andre Russell, Sunil Narine, Rinku Singh, Piyush Chawla, Sandeep Warrier, Harry Gurney",,,IPL,2019,"Punjab Cricket Association IS Bindra Stadium,Mohali","May 03,2019","Karthik: We're going to bowl first. After a long time I won the toss so I was a bit confused as to what I should be saying, but they say there is a bit of dew out here. You have to control what you can control and I don't think you should be thinking too far ahead. We're playing with the same team. ",Kolkata Knight Riders won by 7 wkts,Shubman Gill,KKR,field,KKR,PBKS,Chris Lynn, Tye,6,0,Short
5.3," Tye to Shubman Gill, 1 run, short of length outside off, Gill punches to sweeper cover ",2nd Inns,52n,Kings XI Punjab,Kolkata Knight Riders,"Kings XI Punjab (Playing XI): Lokesh Rahul, Chris Gayle, Mayank Agarwal, Mandeep Singh, Nicholas Pooran(w), Sam Curran, Ravichandran Ashwin(c), Murugan Ashwin, Mohammed Shami, Arshdeep Singh, Andrew Tye","Kolkata Knight Riders (Playing XI): Chris Lynn, Shubman Gill, Robin Uthappa, Nitish Rana, Dinesh Karthik(w/c), Andre Russell, Sunil Narine, Rinku Singh, Piyush Chawla, Sandeep Warrier, Harry Gurney",,,IPL,2019,"Punjab Cricket Association IS Bindra Stadium,Mohali","May 03,2019","Karthik: We're going to bowl first. After a long time I won the toss so I was a bit confused as to what I should be saying, but they say there is a bit of dew out here. You have to control what you can control and I don't think you should be thinking too far ahead. We're playing with the same team. ",Kolkata Knight Riders won by 7 wkts,Shubman Gill,KKR,field,KKR,PBKS,Shubman Gill, Tye,1,0,Short
5.2," Tye to Shubman Gill, no run, on a length around off, Gill dabs it in front of backward point, sends Lynn back ",2nd Inns,52n,Kings XI Punjab,Kolkata Knight Riders,"Kings XI Punjab (Playing XI): Lokesh Rahul, Chris Gayle, Mayank Agarwal, Mandeep Singh, Nicholas Pooran(w), Sam Curran, Ravichandran Ashwin(c), Murugan Ashwin, Mohammed Shami, Arshdeep Singh, Andrew Tye","Kolkata Knight Riders (Playing XI): Chris Lynn, Shubman Gill, Robin Uthappa, Nitish Rana, Dinesh Karthik(w/c), Andre Russell, Sunil Narine, Rinku Singh, Piyush Chawla, Sandeep Warrier, Harry Gurney",,,IPL,2019,"Punjab Cricket Association IS Bindra Stadium,Mohali","May 03,2019","Karthik: We're going to bowl first. After a long time I won the toss so I was a bit confused as to what I should be saying, but they say there is a bit of dew out here. You have to control what you can control and I don't think you should be thinking too far ahead. We're playing with the same team. ",Kolkata Knight Riders won by 7 wkts,Shubman Gill,KKR,field,KKR,PBKS,Shubman Gill, Tye,0,0,Good
5.1," Tye to Shubman Gill, FOUR, poor start from Tye. He needs to be better than that. Back of a length and on the hips, Gill does nothing fancy, whips it with a strong bottom hand backward of square, no chance for the fielder in the deep ",2nd Inns,52n,Kings XI Punjab,Kolkata Knight Riders,"Kings XI Punjab (Playing XI): Lokesh Rahul, Chris Gayle, Mayank Agarwal, Mandeep Singh, Nicholas Pooran(w), Sam Curran, Ravichandran Ashwin(c), Murugan Ashwin, Mohammed Shami, Arshdeep Singh, Andrew Tye","Kolkata Knight Riders (Playing XI): Chris Lynn, Shubman Gill, Robin Uthappa, Nitish Rana, Dinesh Karthik(w/c), Andre Russell, Sunil Narine, Rinku Singh, Piyush Chawla, Sandeep Warrier, Harry Gurney",,,IPL,2019,"Punjab Cricket Association IS Bindra Stadium,Mohali","May 03,2019","Karthik: We're going to bowl first. After a long time I won the toss so I was a bit confused as to what I should be saying, but they say there is a bit of dew out here. You have to control what you can control and I don't think you should be thinking too far ahead. We're playing with the same team. ",Kolkata Knight Riders won by 7 wkts,Shubman Gill,KKR,field,KKR,PBKS,Shubman Gill, Tye,4,0,Back of Length
4.6," Ashwin to Chris Lynn, 2 runs, low full toss on leg-stump, flicked away with soft hands into the mid-wicket pocket, two added ",2nd Inns,52n,Kings XI Punjab,Kolkata Knight Riders,"Kings XI Punjab (Playing XI): Lokesh Rahul, Chris Gayle, Mayank Agarwal, Mandeep Singh, Nicholas Pooran(w), Sam Curran, Ravichandran Ashwin(c), Murugan Ashwin, Mohammed Shami, Arshdeep Singh, Andrew Tye","Kolkata Knight Riders (Playing XI): Chris Lynn, Shubman Gill, Robin Uthappa, Nitish Rana, Dinesh Karthik(w/c), Andre Russell, Sunil Narine, Rinku Singh, Piyush Chawla, Sandeep Warrier, Harry Gurney",,,IPL,2019,"Punjab Cricket Association IS Bindra Stadium,Mohali","May 03,2019","Karthik: We're going to bowl first. After a long time I won the toss so I was a bit confused as to what I should be saying, but they say there is a bit of dew out here. You have to control what you can control and I don't think you should be thinking too far ahead. We're playing with the same team. ",Kolkata Knight Riders won by 7 wkts,Shubman Gill,KKR,field,KKR,PBKS,Chris Lynn, Ashwin,2,0,Full
4.5," Ashwin to Chris Lynn, no run, once more throws his bat at a wide carrom ball, this time the outside edge goes straight to short third ",2nd Inns,52n,Kings XI Punjab,Kolkata Knight Riders,"Kings XI Punjab (Playing XI): Lokesh Rahul, Chris Gayle, Mayank Agarwal, Mandeep Singh, Nicholas Pooran(w), Sam Curran, Ravichandran Ashwin(c), Murugan Ashwin, Mohammed Shami, Arshdeep Singh, Andrew Tye","Kolkata Knight Riders (Playing XI): Chris Lynn, Shubman Gill, Robin Uthappa, Nitish Rana, Dinesh Karthik(w/c), Andre Russell, Sunil Narine, Rinku Singh, Piyush Chawla, Sandeep Warrier, Harry Gurney",,,IPL,2019,"Punjab Cricket Association IS Bindra Stadium,Mohali","May 03,2019","Karthik: We're going to bowl first. After a long time I won the toss so I was a bit confused as to what I should be saying, but they say there is a bit of dew out here. You have to control what you can control and I don't think you should be thinking too far ahead. We're playing with the same team. ",Kolkata Knight Riders won by 7 wkts,Shubman Gill,KKR,field,KKR,PBKS,Chris Lynn, Ashwin,0,0,Short
4.4," Ashwin to Chris Lynn, no run, fired in the blockhole and Lynn brings his bat down in time to dig it out ",2nd Inns,52n,Kings XI Punjab,Kolkata Knight Riders,"Kings XI Punjab (Playing XI): Lokesh Rahul, Chris Gayle, Mayank Agarwal, Mandeep Singh, Nicholas Pooran(w), Sam Curran, Ravichandran Ashwin(c), Murugan Ashwin, Mohammed Shami, Arshdeep Singh, Andrew Tye","Kolkata Knight Riders (Playing XI): Chris Lynn, Shubman Gill, Robin Uthappa, Nitish Rana, Dinesh Karthik(w/c), Andre Russell, Sunil Narine, Rinku Singh, Piyush Chawla, Sandeep Warrier, Harry Gurney",,,IPL,2019,"Punjab Cricket Association IS Bindra Stadium,Mohali","May 03,2019","Karthik: We're going to bowl first. After a long time I won the toss so I was a bit confused as to what I should be saying, but they say there is a bit of dew out here. You have to control what you can control and I don't think you should be thinking too far ahead. We're playing with the same team. ",Kolkata Knight Riders won by 7 wkts,Shubman Gill,KKR,field,KKR,PBKS,Chris Lynn, Ashwin,0,0,
