ball,Commentary Text,innings,match_no,team_a,team_b,team_a_11,team_b_11,team_a_subs,team_b_subs,series,season,venue,date,toss,winner,player_of_the_match,toss_winner,toss_choosen,batting_team,bowling_team,Batsman,Bowler,runs,extra,ball_length,ball_line,ball_destination,shot_name,ball_speed,out_type,match_id
18.2," Chahar to Hardik Pandya, out Lbw!! That dropped chance might not hav cost a lot of runs as Pandya is out LBW. Chahar nailed the yorker against a rampaging Hardik Pandya. Hardik Pandya looked to whip it staying deep in his crease and missed it. He was given out LBW and challenged it immediately. But it was three reds. And Pandya had to walk off. Excellent thinking on the part of the young man. Hardik Pandya lbw b Chahar 16(10) [4s-1 6s-1] ",1st Inns,final,Mumbai Indians,Chennai Super Kings,"Mumbai Indians (Playing XI): Rohit Sharma(c), Quinton de Kock(w), Suryakumar Yadav, Ishan Kishan, Krunal Pandya, Hardik Pandya, Kieron Pollard, Rahul Chahar, Mitchell McClenaghan, Jasprit Bumrah, Lasith Malinga","Chennai Super Kings (Playing XI): Faf du Plessis, Shane Watson, Suresh Raina, Ambati Rayudu, MS Dhoni(w/c), Dwayne Bravo, Ravindra Jadeja, Harbhajan Singh, Deepak Chahar, Shardul Thakur, Imran Tahir",,,IPL,2019,"Rajiv Gandhi International Stadium,Hyderabad","May 12,2019",Mumbai Indians have won the toss and have opted to bat,Mumbai Indians won by 1 run,Jasprit Bumrah,MI,bat,MI,CSK,Hardik Pandya, Chahar,out,out,yorker,,,beaten,,LBW,201960
18.1," Chahar to Hardik Pandya, FOUR, short ball, Hardik Pandya stays back and pulls it down to deep mid for a four. Was in the gap between deep mid and long-on. MI on a roll post the drop! ",1st Inns,final,Mumbai Indians,Chennai Super Kings,"Mumbai Indians (Playing XI): Rohit Sharma(c), Quinton de Kock(w), Suryakumar Yadav, Ishan Kishan, Krunal Pandya, Hardik Pandya, Kieron Pollard, Rahul Chahar, Mitchell McClenaghan, Jasprit Bumrah, Lasith Malinga","Chennai Super Kings (Playing XI): Faf du Plessis, Shane Watson, Suresh Raina, Ambati Rayudu, MS Dhoni(w/c), Dwayne Bravo, Ravindra Jadeja, Harbhajan Singh, Deepak Chahar, Shardul Thakur, Imran Tahir",,,IPL,2019,"Rajiv Gandhi International Stadium,Hyderabad","May 12,2019",Mumbai Indians have won the toss and have opted to bat,Mumbai Indians won by 1 run,Jasprit Bumrah,MI,bat,MI,CSK,Hardik Pandya, Chahar,4,0,Short,,long-on,pull shot,,,201960
17.6," SN Thakur to Hardik Pandya, 1 run, low full toss and has been dragged away to long-off for a single. 16 off the over nonetheless. But an excellent spell of bowling reads 37 runs for two wickets ",1st Inns,final,Mumbai Indians,Chennai Super Kings,"Mumbai Indians (Playing XI): Rohit Sharma(c), Quinton de Kock(w), Suryakumar Yadav, Ishan Kishan, Krunal Pandya, Hardik Pandya, Kieron Pollard, Rahul Chahar, Mitchell McClenaghan, Jasprit Bumrah, Lasith Malinga","Chennai Super Kings (Playing XI): Faf du Plessis, Shane Watson, Suresh Raina, Ambati Rayudu, MS Dhoni(w/c), Dwayne Bravo, Ravindra Jadeja, Harbhajan Singh, Deepak Chahar, Shardul Thakur, Imran Tahir",,,IPL,2019,"Rajiv Gandhi International Stadium,Hyderabad","May 12,2019",Mumbai Indians have won the toss and have opted to bat,Mumbai Indians won by 1 run,Jasprit Bumrah,MI,bat,MI,CSK,Hardik Pandya, SN Thakur,1,0,Full,,long-off,,,,201960
17.5," SN Thakur to Hardik Pandya, SIX, fuller ball and has been whipped away over deep mid. This is what a redemption does to a batter. Frees his arms and helicopters it over deep mid for a sixer. Oh Raina!! ",1st Inns,final,Mumbai Indians,Chennai Super Kings,"Mumbai Indians (Playing XI): Rohit Sharma(c), Quinton de Kock(w), Suryakumar Yadav, Ishan Kishan, Krunal Pandya, Hardik Pandya, Kieron Pollard, Rahul Chahar, Mitchell McClenaghan, Jasprit Bumrah, Lasith Malinga","Chennai Super Kings (Playing XI): Faf du Plessis, Shane Watson, Suresh Raina, Ambati Rayudu, MS Dhoni(w/c), Dwayne Bravo, Ravindra Jadeja, Harbhajan Singh, Deepak Chahar, Shardul Thakur, Imran Tahir",,,IPL,2019,"Rajiv Gandhi International Stadium,Hyderabad","May 12,2019",Mumbai Indians have won the toss and have opted to bat,Mumbai Indians won by 1 run,Jasprit Bumrah,MI,bat,MI,CSK,Hardik Pandya, SN Thakur,6,0,Full,,,helicopter shot,,,201960
17.4," SN Thakur to Pollard, 1 run, low full toss and has been whipped out to long-on for a single ",1st Inns,final,Mumbai Indians,Chennai Super Kings,"Mumbai Indians (Playing XI): Rohit Sharma(c), Quinton de Kock(w), Suryakumar Yadav, Ishan Kishan, Krunal Pandya, Hardik Pandya, Kieron Pollard, Rahul Chahar, Mitchell McClenaghan, Jasprit Bumrah, Lasith Malinga","Chennai Super Kings (Playing XI): Faf du Plessis, Shane Watson, Suresh Raina, Ambati Rayudu, MS Dhoni(w/c), Dwayne Bravo, Ravindra Jadeja, Harbhajan Singh, Deepak Chahar, Shardul Thakur, Imran Tahir",,,IPL,2019,"Rajiv Gandhi International Stadium,Hyderabad","May 12,2019",Mumbai Indians have won the toss and have opted to bat,Mumbai Indians won by 1 run,Jasprit Bumrah,MI,bat,MI,CSK,Pollard, SN Thakur,1,0,Full,,long-on,,,,201960
17.3," SN Thakur to Pollard, SIX, and Pollard slams the pull away! Adds a lot of red chilly into the wounds of CSK. Powered over deep mid for a sixer. That was hugeeeeee ",1st Inns,final,Mumbai Indians,Chennai Super Kings,"Mumbai Indians (Playing XI): Rohit Sharma(c), Quinton de Kock(w), Suryakumar Yadav, Ishan Kishan, Krunal Pandya, Hardik Pandya, Kieron Pollard, Rahul Chahar, Mitchell McClenaghan, Jasprit Bumrah, Lasith Malinga","Chennai Super Kings (Playing XI): Faf du Plessis, Shane Watson, Suresh Raina, Ambati Rayudu, MS Dhoni(w/c), Dwayne Bravo, Ravindra Jadeja, Harbhajan Singh, Deepak Chahar, Shardul Thakur, Imran Tahir",,,IPL,2019,"Rajiv Gandhi International Stadium,Hyderabad","May 12,2019",Mumbai Indians have won the toss and have opted to bat,Mumbai Indians won by 1 run,Jasprit Bumrah,MI,bat,MI,CSK,Pollard, SN Thakur,6,0,,,,pull shot,,,201960
17.2," SN Thakur to Hardik Pandya, 1 run, have you dropped the game Mr. Raina? That was a short ball, Hardik Pandya mistimes the slap and Raina at cover drops a dolly. Big final and Hardik Pandya gets a chance!!! MI have a huge reprieve ",1st Inns,final,Mumbai Indians,Chennai Super Kings,"Mumbai Indians (Playing XI): Rohit Sharma(c), Quinton de Kock(w), Suryakumar Yadav, Ishan Kishan, Krunal Pandya, Hardik Pandya, Kieron Pollard, Rahul Chahar, Mitchell McClenaghan, Jasprit Bumrah, Lasith Malinga","Chennai Super Kings (Playing XI): Faf du Plessis, Shane Watson, Suresh Raina, Ambati Rayudu, MS Dhoni(w/c), Dwayne Bravo, Ravindra Jadeja, Harbhajan Singh, Deepak Chahar, Shardul Thakur, Imran Tahir",,,IPL,2019,"Rajiv Gandhi International Stadium,Hyderabad","May 12,2019",Mumbai Indians have won the toss and have opted to bat,Mumbai Indians won by 1 run,Jasprit Bumrah,MI,bat,MI,CSK,Hardik Pandya, SN Thakur,1,0,Short,,cover,,,,201960
17.1," SN Thakur to Pollard, 1 run, length delivery and has been poked out to long-on for a single ",1st Inns,final,Mumbai Indians,Chennai Super Kings,"Mumbai Indians (Playing XI): Rohit Sharma(c), Quinton de Kock(w), Suryakumar Yadav, Ishan Kishan, Krunal Pandya, Hardik Pandya, Kieron Pollard, Rahul Chahar, Mitchell McClenaghan, Jasprit Bumrah, Lasith Malinga","Chennai Super Kings (Playing XI): Faf du Plessis, Shane Watson, Suresh Raina, Ambati Rayudu, MS Dhoni(w/c), Dwayne Bravo, Ravindra Jadeja, Harbhajan Singh, Deepak Chahar, Shardul Thakur, Imran Tahir",,,IPL,2019,"Rajiv Gandhi International Stadium,Hyderabad","May 12,2019",Mumbai Indians have won the toss and have opted to bat,Mumbai Indians won by 1 run,Jasprit Bumrah,MI,bat,MI,CSK,Pollard, SN Thakur,1,0,Good,,long-on,,,,201960
16.6," Tahir to Pollard, 1 run, slams the short ball and gets it down to deep mid for a single ",1st Inns,final,Mumbai Indians,Chennai Super Kings,"Mumbai Indians (Playing XI): Rohit Sharma(c), Quinton de Kock(w), Suryakumar Yadav, Ishan Kishan, Krunal Pandya, Hardik Pandya, Kieron Pollard, Rahul Chahar, Mitchell McClenaghan, Jasprit Bumrah, Lasith Malinga","Chennai Super Kings (Playing XI): Faf du Plessis, Shane Watson, Suresh Raina, Ambati Rayudu, MS Dhoni(w/c), Dwayne Bravo, Ravindra Jadeja, Harbhajan Singh, Deepak Chahar, Shardul Thakur, Imran Tahir",,,IPL,2019,"Rajiv Gandhi International Stadium,Hyderabad","May 12,2019",Mumbai Indians have won the toss and have opted to bat,Mumbai Indians won by 1 run,Jasprit Bumrah,MI,bat,MI,CSK,Pollard, Tahir,1,0,Short,,,,,,201960
16.5," Tahir to Pollard, SIX, you can't drop it that short! Mince meat for Pollard. Picks the short ball and slams it over deep square leg for a sixer. Much needed one for MI ",1st Inns,final,Mumbai Indians,Chennai Super Kings,"Mumbai Indians (Playing XI): Rohit Sharma(c), Quinton de Kock(w), Suryakumar Yadav, Ishan Kishan, Krunal Pandya, Hardik Pandya, Kieron Pollard, Rahul Chahar, Mitchell McClenaghan, Jasprit Bumrah, Lasith Malinga","Chennai Super Kings (Playing XI): Faf du Plessis, Shane Watson, Suresh Raina, Ambati Rayudu, MS Dhoni(w/c), Dwayne Bravo, Ravindra Jadeja, Harbhajan Singh, Deepak Chahar, Shardul Thakur, Imran Tahir",,,IPL,2019,"Rajiv Gandhi International Stadium,Hyderabad","May 12,2019",Mumbai Indians have won the toss and have opted to bat,Mumbai Indians won by 1 run,Jasprit Bumrah,MI,bat,MI,CSK,Pollard, Tahir,6,0,Short,,deep square,,,,201960
