ball,Commentary Text,innings,match_no,team_a,team_b,team_a_11,team_b_11,team_a_subs,team_b_subs,series,season,venue,date,toss,winner,player_of_the_match,toss_winner,toss_choosen,batting_team,bowling_team,Batsman,Bowler,runs,extra,ball_length,ball_line,ball_destination,shot_name,ball_speed,out_type
17.6," SN Thakur to Moeen Ali, wide, was it a wide? Seemed it was inside the tramline as it spun away. Was banged in short and was going across the batter ",1st Inns,39th,Royal Challengers Bangalore,Chennai Super Kings,"Royal Challengers Bangalore (Playing XI): Parthiv Patel(w), Virat Kohli(c), AB de Villiers, Akshdeep Nath, Moeen Ali, Marcus Stoinis, Pawan Negi, Dale Steyn, Navdeep Saini, Yuzvendra Chahal, Umesh Yadav","Chennai Super Kings (Playing XI): Shane Watson, Faf du Plessis, Suresh Raina, Ambati Rayudu, MS Dhoni(w/c), Kedar Jadhav, Dwayne Bravo, Ravindra Jadeja, Deepak Chahar, Shardul Thakur, Imran Tahir",,,IPL,2019,"M.Chinnaswamy Stadium,Bengaluru","Apr 21,2019",Chennai Super Kings have won the toss and have opted to field,Royal Challengers Bangalore won by 1 run,Parthiv Patel,CSK,field,RCB,CSK,Moeen Ali, SN Thakur,wide,1,Short,wide,,wide,,
17.5," SN Thakur to Negi, 1 run, short of length delivery and Negi hops back to tuck the ball away into the on-side for a single. Only 7 off the over so far ",1st Inns,39th,Royal Challengers Bangalore,Chennai Super Kings,"Royal Challengers Bangalore (Playing XI): Parthiv Patel(w), Virat Kohli(c), AB de Villiers, Akshdeep Nath, Moeen Ali, Marcus Stoinis, Pawan Negi, Dale Steyn, Navdeep Saini, Yuzvendra Chahal, Umesh Yadav","Chennai Super Kings (Playing XI): Shane Watson, Faf du Plessis, Suresh Raina, Ambati Rayudu, MS Dhoni(w/c), Kedar Jadhav, Dwayne Bravo, Ravindra Jadeja, Deepak Chahar, Shardul Thakur, Imran Tahir",,,IPL,2019,"M.Chinnaswamy Stadium,Bengaluru","Apr 21,2019",Chennai Super Kings have won the toss and have opted to field,Royal Challengers Bangalore won by 1 run,Parthiv Patel,CSK,field,RCB,CSK,Negi, SN Thakur,1,0,Short,,,,,
17.4," SN Thakur to Negi, no run, away angler and on a length, Negi tries to dab it and misses. Poor from him as that was a length ball ",1st Inns,39th,Royal Challengers Bangalore,Chennai Super Kings,"Royal Challengers Bangalore (Playing XI): Parthiv Patel(w), Virat Kohli(c), AB de Villiers, Akshdeep Nath, Moeen Ali, Marcus Stoinis, Pawan Negi, Dale Steyn, Navdeep Saini, Yuzvendra Chahal, Umesh Yadav","Chennai Super Kings (Playing XI): Shane Watson, Faf du Plessis, Suresh Raina, Ambati Rayudu, MS Dhoni(w/c), Kedar Jadhav, Dwayne Bravo, Ravindra Jadeja, Deepak Chahar, Shardul Thakur, Imran Tahir",,,IPL,2019,"M.Chinnaswamy Stadium,Bengaluru","Apr 21,2019",Chennai Super Kings have won the toss and have opted to field,Royal Challengers Bangalore won by 1 run,Parthiv Patel,CSK,field,RCB,CSK,Negi, SN Thakur,0,0,Good,,,beaten,,
17.3," SN Thakur to Moeen Ali, 1 run, bangs the ball short again, closer to the body and has been pulled away sans any timing for the man at deep square leg to pick it up ",1st Inns,39th,Royal Challengers Bangalore,Chennai Super Kings,"Royal Challengers Bangalore (Playing XI): Parthiv Patel(w), Virat Kohli(c), AB de Villiers, Akshdeep Nath, Moeen Ali, Marcus Stoinis, Pawan Negi, Dale Steyn, Navdeep Saini, Yuzvendra Chahal, Umesh Yadav","Chennai Super Kings (Playing XI): Shane Watson, Faf du Plessis, Suresh Raina, Ambati Rayudu, MS Dhoni(w/c), Kedar Jadhav, Dwayne Bravo, Ravindra Jadeja, Deepak Chahar, Shardul Thakur, Imran Tahir",,,IPL,2019,"M.Chinnaswamy Stadium,Bengaluru","Apr 21,2019",Chennai Super Kings have won the toss and have opted to field,Royal Challengers Bangalore won by 1 run,Parthiv Patel,CSK,field,RCB,CSK,Moeen Ali, SN Thakur,1,0,Short,,deep square,pull shot,,
17.2," SN Thakur to Moeen Ali, FOUR, bangs the ball short and has been pulled away! There was no one at deep mid and it was a four ",1st Inns,39th,Royal Challengers Bangalore,Chennai Super Kings,"Royal Challengers Bangalore (Playing XI): Parthiv Patel(w), Virat Kohli(c), AB de Villiers, Akshdeep Nath, Moeen Ali, Marcus Stoinis, Pawan Negi, Dale Steyn, Navdeep Saini, Yuzvendra Chahal, Umesh Yadav","Chennai Super Kings (Playing XI): Shane Watson, Faf du Plessis, Suresh Raina, Ambati Rayudu, MS Dhoni(w/c), Kedar Jadhav, Dwayne Bravo, Ravindra Jadeja, Deepak Chahar, Shardul Thakur, Imran Tahir",,,IPL,2019,"M.Chinnaswamy Stadium,Bengaluru","Apr 21,2019",Chennai Super Kings have won the toss and have opted to field,Royal Challengers Bangalore won by 1 run,Parthiv Patel,CSK,field,RCB,CSK,Moeen Ali, SN Thakur,4,0,Short,,,pull shot,,
17.1," SN Thakur to Negi, 1 run, back of a length delivery and has been patted away into the deck for a single ",1st Inns,39th,Royal Challengers Bangalore,Chennai Super Kings,"Royal Challengers Bangalore (Playing XI): Parthiv Patel(w), Virat Kohli(c), AB de Villiers, Akshdeep Nath, Moeen Ali, Marcus Stoinis, Pawan Negi, Dale Steyn, Navdeep Saini, Yuzvendra Chahal, Umesh Yadav","Chennai Super Kings (Playing XI): Shane Watson, Faf du Plessis, Suresh Raina, Ambati Rayudu, MS Dhoni(w/c), Kedar Jadhav, Dwayne Bravo, Ravindra Jadeja, Deepak Chahar, Shardul Thakur, Imran Tahir",,,IPL,2019,"M.Chinnaswamy Stadium,Bengaluru","Apr 21,2019",Chennai Super Kings have won the toss and have opted to field,Royal Challengers Bangalore won by 1 run,Parthiv Patel,CSK,field,RCB,CSK,Negi, SN Thakur,1,0,Back of Length,,,,,
16.6," Tahir to Negi, 1 run, loopy ball and has been clipped away into the on-side towards long-on for a single ",1st Inns,39th,Royal Challengers Bangalore,Chennai Super Kings,"Royal Challengers Bangalore (Playing XI): Parthiv Patel(w), Virat Kohli(c), AB de Villiers, Akshdeep Nath, Moeen Ali, Marcus Stoinis, Pawan Negi, Dale Steyn, Navdeep Saini, Yuzvendra Chahal, Umesh Yadav","Chennai Super Kings (Playing XI): Shane Watson, Faf du Plessis, Suresh Raina, Ambati Rayudu, MS Dhoni(w/c), Kedar Jadhav, Dwayne Bravo, Ravindra Jadeja, Deepak Chahar, Shardul Thakur, Imran Tahir",,,IPL,2019,"M.Chinnaswamy Stadium,Bengaluru","Apr 21,2019",Chennai Super Kings have won the toss and have opted to field,Royal Challengers Bangalore won by 1 run,Parthiv Patel,CSK,field,RCB,CSK,Negi, Tahir,1,0,,,long-on,,,
16.5," Tahir to Moeen Ali, 1 run, off the pads and has been knocked away into the on-side for a single ",1st Inns,39th,Royal Challengers Bangalore,Chennai Super Kings,"Royal Challengers Bangalore (Playing XI): Parthiv Patel(w), Virat Kohli(c), AB de Villiers, Akshdeep Nath, Moeen Ali, Marcus Stoinis, Pawan Negi, Dale Steyn, Navdeep Saini, Yuzvendra Chahal, Umesh Yadav","Chennai Super Kings (Playing XI): Shane Watson, Faf du Plessis, Suresh Raina, Ambati Rayudu, MS Dhoni(w/c), Kedar Jadhav, Dwayne Bravo, Ravindra Jadeja, Deepak Chahar, Shardul Thakur, Imran Tahir",,,IPL,2019,"M.Chinnaswamy Stadium,Bengaluru","Apr 21,2019",Chennai Super Kings have won the toss and have opted to field,Royal Challengers Bangalore won by 1 run,Parthiv Patel,CSK,field,RCB,CSK,Moeen Ali, Tahir,1,0,,,,,,
16.4," Tahir to Moeen Ali, FOUR, tickled away fine as that was the quicker ball. Has run away to the fence for a four ",1st Inns,39th,Royal Challengers Bangalore,Chennai Super Kings,"Royal Challengers Bangalore (Playing XI): Parthiv Patel(w), Virat Kohli(c), AB de Villiers, Akshdeep Nath, Moeen Ali, Marcus Stoinis, Pawan Negi, Dale Steyn, Navdeep Saini, Yuzvendra Chahal, Umesh Yadav","Chennai Super Kings (Playing XI): Shane Watson, Faf du Plessis, Suresh Raina, Ambati Rayudu, MS Dhoni(w/c), Kedar Jadhav, Dwayne Bravo, Ravindra Jadeja, Deepak Chahar, Shardul Thakur, Imran Tahir",,,IPL,2019,"M.Chinnaswamy Stadium,Bengaluru","Apr 21,2019",Chennai Super Kings have won the toss and have opted to field,Royal Challengers Bangalore won by 1 run,Parthiv Patel,CSK,field,RCB,CSK,Moeen Ali, Tahir,4,0,,,,,,
16.3," Tahir to Stoinis, out Caught by (sub)Shorey!! Catch of the season? Faf has done something remarkable here. Heaved down the ground, Faf held his balance at the fence and scooped it up for the man at long-on - Shorey - who was closeby to take it. Credit to Shorey as well not to distract Faf and also linger closeby in case something like this happened. Superb presence of mind to throw the ball away in the nick of the time. Stoinis c (sub)Shorey b Tahir 14(13) [6s-1] ",1st Inns,39th,Royal Challengers Bangalore,Chennai Super Kings,"Royal Challengers Bangalore (Playing XI): Parthiv Patel(w), Virat Kohli(c), AB de Villiers, Akshdeep Nath, Moeen Ali, Marcus Stoinis, Pawan Negi, Dale Steyn, Navdeep Saini, Yuzvendra Chahal, Umesh Yadav","Chennai Super Kings (Playing XI): Shane Watson, Faf du Plessis, Suresh Raina, Ambati Rayudu, MS Dhoni(w/c), Kedar Jadhav, Dwayne Bravo, Ravindra Jadeja, Deepak Chahar, Shardul Thakur, Imran Tahir",,,IPL,2019,"M.Chinnaswamy Stadium,Bengaluru","Apr 21,2019",Chennai Super Kings have won the toss and have opted to field,Royal Challengers Bangalore won by 1 run,Parthiv Patel,CSK,field,RCB,CSK,Stoinis, Tahir,out,out,,,long-on,,,"Catch out , (sub)shorey"
