ball,Commentary Text,innings,match_no,team_a,team_b,team_a_11,team_b_11,team_a_subs,team_b_subs,series,season,venue,date,toss,winner,player_of_the_match,toss_winner,toss_choosen,batting_team,bowling_team,Batsman,Bowler,runs,extra,ball_length
19.6,"Shami to Dhoni, 1 run, too full and has been flogged away into the deep mid region. Was too full and Dhoni could not get under it. Only a single to end but 44 off the last 3 overs has given CSK some much needed impetus",1st Inns,18t,Chennai Super Kings,Kings XI Punjab,"Chennai Super Kings (Playing XI): Shane Watson, Faf du Plessis, Suresh Raina, Ambati Rayudu, Kedar Jadhav, MS Dhoni(w/c), Ravindra Jadeja, Deepak Chahar, Scott Kuggeleijn, Harbhajan Singh, Imran Tahir","Kings XI Punjab (Playing XI): Lokesh Rahul(w), Chris Gayle, Mayank Agarwal, Sarfaraz Khan, David Miller, Mandeep Singh, Sam Curran, Ravichandran Ashwin(c), Andrew Tye, Murugan Ashwin, Mohammed Shami",,,IPL,2019,"MA Chidambaram Stadium,Chennai","Apr 06,2019",Chennai Super Kings have won the toss and have opted to bat,Chennai Super Kings won by 22 runs,Harbhajan Singh,CSK,bat,CSK,PBKS,Dhoni,Shami,1,0,Full
19.5," Shami to Rayudu, 1 run, what happened there? Looks for a reverse scoop and gets it high on the bat for it to be a single on the off-side ",1st Inns,18t,Chennai Super Kings,Kings XI Punjab,"Chennai Super Kings (Playing XI): Shane Watson, Faf du Plessis, Suresh Raina, Ambati Rayudu, Kedar Jadhav, MS Dhoni(w/c), Ravindra Jadeja, Deepak Chahar, Scott Kuggeleijn, Harbhajan Singh, Imran Tahir","Kings XI Punjab (Playing XI): Lokesh Rahul(w), Chris Gayle, Mayank Agarwal, Sarfaraz Khan, David Miller, Mandeep Singh, Sam Curran, Ravichandran Ashwin(c), Andrew Tye, Murugan Ashwin, Mohammed Shami",,,IPL,2019,"MA Chidambaram Stadium,Chennai","Apr 06,2019",Chennai Super Kings have won the toss and have opted to bat,Chennai Super Kings won by 22 runs,Harbhajan Singh,CSK,bat,CSK,PBKS,Rayudu, Shami,1,0,
19.4," Shami to Dhoni, 1 run, shortish delivery and has been pulled away to deep fine leg for a single. Didn't time it as it came off the toe-end of the bat ",1st Inns,18t,Chennai Super Kings,Kings XI Punjab,"Chennai Super Kings (Playing XI): Shane Watson, Faf du Plessis, Suresh Raina, Ambati Rayudu, Kedar Jadhav, MS Dhoni(w/c), Ravindra Jadeja, Deepak Chahar, Scott Kuggeleijn, Harbhajan Singh, Imran Tahir","Kings XI Punjab (Playing XI): Lokesh Rahul(w), Chris Gayle, Mayank Agarwal, Sarfaraz Khan, David Miller, Mandeep Singh, Sam Curran, Ravichandran Ashwin(c), Andrew Tye, Murugan Ashwin, Mohammed Shami",,,IPL,2019,"MA Chidambaram Stadium,Chennai","Apr 06,2019",Chennai Super Kings have won the toss and have opted to bat,Chennai Super Kings won by 22 runs,Harbhajan Singh,CSK,bat,CSK,PBKS,Dhoni, Shami,1,0,Short
19.3," Shami to Dhoni, FOUR, not the smartest of bowling from Shami. The deep fine was in and Shami bowls it short. Dhoni hangs back and pulls it over short fine leg for a four. The Chennai crowd loving every bit of it ",1st Inns,18t,Chennai Super Kings,Kings XI Punjab,"Chennai Super Kings (Playing XI): Shane Watson, Faf du Plessis, Suresh Raina, Ambati Rayudu, Kedar Jadhav, MS Dhoni(w/c), Ravindra Jadeja, Deepak Chahar, Scott Kuggeleijn, Harbhajan Singh, Imran Tahir","Kings XI Punjab (Playing XI): Lokesh Rahul(w), Chris Gayle, Mayank Agarwal, Sarfaraz Khan, David Miller, Mandeep Singh, Sam Curran, Ravichandran Ashwin(c), Andrew Tye, Murugan Ashwin, Mohammed Shami",,,IPL,2019,"MA Chidambaram Stadium,Chennai","Apr 06,2019",Chennai Super Kings have won the toss and have opted to bat,Chennai Super Kings won by 22 runs,Harbhajan Singh,CSK,bat,CSK,PBKS,Dhoni, Shami,4,0,Short
19.2," Shami to Rayudu, 1 run, back to the full stuff and has been squeezed out to cover. Single taken ",1st Inns,18t,Chennai Super Kings,Kings XI Punjab,"Chennai Super Kings (Playing XI): Shane Watson, Faf du Plessis, Suresh Raina, Ambati Rayudu, Kedar Jadhav, MS Dhoni(w/c), Ravindra Jadeja, Deepak Chahar, Scott Kuggeleijn, Harbhajan Singh, Imran Tahir","Kings XI Punjab (Playing XI): Lokesh Rahul(w), Chris Gayle, Mayank Agarwal, Sarfaraz Khan, David Miller, Mandeep Singh, Sam Curran, Ravichandran Ashwin(c), Andrew Tye, Murugan Ashwin, Mohammed Shami",,,IPL,2019,"MA Chidambaram Stadium,Chennai","Apr 06,2019",Chennai Super Kings have won the toss and have opted to bat,Chennai Super Kings won by 22 runs,Harbhajan Singh,CSK,bat,CSK,PBKS,Rayudu, Shami,1,0,Full
19.1," Shami to Rayudu, SIX, length ball? That was a poor one from Shami and has disappeared over long-on. Rayudu expanded his long handle into the shot and smoked it over long-on ",1st Inns,18t,Chennai Super Kings,Kings XI Punjab,"Chennai Super Kings (Playing XI): Shane Watson, Faf du Plessis, Suresh Raina, Ambati Rayudu, Kedar Jadhav, MS Dhoni(w/c), Ravindra Jadeja, Deepak Chahar, Scott Kuggeleijn, Harbhajan Singh, Imran Tahir","Kings XI Punjab (Playing XI): Lokesh Rahul(w), Chris Gayle, Mayank Agarwal, Sarfaraz Khan, David Miller, Mandeep Singh, Sam Curran, Ravichandran Ashwin(c), Andrew Tye, Murugan Ashwin, Mohammed Shami",,,IPL,2019,"MA Chidambaram Stadium,Chennai","Apr 06,2019",Chennai Super Kings have won the toss and have opted to bat,Chennai Super Kings won by 22 runs,Harbhajan Singh,CSK,bat,CSK,PBKS,Rayudu, Shami,6,0,Good
18.6," Sam Curran to Dhoni, 2 runs, squeezes the fuller ball past point and they will scamper back for a double. Two more and that makes it 19 off the over ",1st Inns,18t,Chennai Super Kings,Kings XI Punjab,"Chennai Super Kings (Playing XI): Shane Watson, Faf du Plessis, Suresh Raina, Ambati Rayudu, Kedar Jadhav, MS Dhoni(w/c), Ravindra Jadeja, Deepak Chahar, Scott Kuggeleijn, Harbhajan Singh, Imran Tahir","Kings XI Punjab (Playing XI): Lokesh Rahul(w), Chris Gayle, Mayank Agarwal, Sarfaraz Khan, David Miller, Mandeep Singh, Sam Curran, Ravichandran Ashwin(c), Andrew Tye, Murugan Ashwin, Mohammed Shami",,,IPL,2019,"MA Chidambaram Stadium,Chennai","Apr 06,2019",Chennai Super Kings have won the toss and have opted to bat,Chennai Super Kings won by 22 runs,Harbhajan Singh,CSK,bat,CSK,PBKS,Dhoni, Sam Curran,2,0,Full
18.5," Sam Curran to Dhoni, FOUR, fuller and channelling away, Dhoni lifts the ball away over cover and that is a four. One bounce into the fence. These death overs are his territory and Sam Curran is messing up his lengths as well ",1st Inns,18t,Chennai Super Kings,Kings XI Punjab,"Chennai Super Kings (Playing XI): Shane Watson, Faf du Plessis, Suresh Raina, Ambati Rayudu, Kedar Jadhav, MS Dhoni(w/c), Ravindra Jadeja, Deepak Chahar, Scott Kuggeleijn, Harbhajan Singh, Imran Tahir","Kings XI Punjab (Playing XI): Lokesh Rahul(w), Chris Gayle, Mayank Agarwal, Sarfaraz Khan, David Miller, Mandeep Singh, Sam Curran, Ravichandran Ashwin(c), Andrew Tye, Murugan Ashwin, Mohammed Shami",,,IPL,2019,"MA Chidambaram Stadium,Chennai","Apr 06,2019",Chennai Super Kings have won the toss and have opted to bat,Chennai Super Kings won by 22 runs,Harbhajan Singh,CSK,bat,CSK,PBKS,Dhoni, Sam Curran,4,0,Full
18.4," Sam Curran to Dhoni, FOUR, and that wasn't timed! Off the inner half of the bat and the ball escapes into the gap between deep square and deep mid for a four. Poor delivery and was put away ",1st Inns,18t,Chennai Super Kings,Kings XI Punjab,"Chennai Super Kings (Playing XI): Shane Watson, Faf du Plessis, Suresh Raina, Ambati Rayudu, Kedar Jadhav, MS Dhoni(w/c), Ravindra Jadeja, Deepak Chahar, Scott Kuggeleijn, Harbhajan Singh, Imran Tahir","Kings XI Punjab (Playing XI): Lokesh Rahul(w), Chris Gayle, Mayank Agarwal, Sarfaraz Khan, David Miller, Mandeep Singh, Sam Curran, Ravichandran Ashwin(c), Andrew Tye, Murugan Ashwin, Mohammed Shami",,,IPL,2019,"MA Chidambaram Stadium,Chennai","Apr 06,2019",Chennai Super Kings have won the toss and have opted to bat,Chennai Super Kings won by 22 runs,Harbhajan Singh,CSK,bat,CSK,PBKS,Dhoni, Sam Curran,4,0,
18.3," Sam Curran to Rayudu, 1 run, carves the across going delivery and finds the man at deep cover. Only a single ",1st Inns,18t,Chennai Super Kings,Kings XI Punjab,"Chennai Super Kings (Playing XI): Shane Watson, Faf du Plessis, Suresh Raina, Ambati Rayudu, Kedar Jadhav, MS Dhoni(w/c), Ravindra Jadeja, Deepak Chahar, Scott Kuggeleijn, Harbhajan Singh, Imran Tahir","Kings XI Punjab (Playing XI): Lokesh Rahul(w), Chris Gayle, Mayank Agarwal, Sarfaraz Khan, David Miller, Mandeep Singh, Sam Curran, Ravichandran Ashwin(c), Andrew Tye, Murugan Ashwin, Mohammed Shami",,,IPL,2019,"MA Chidambaram Stadium,Chennai","Apr 06,2019",Chennai Super Kings have won the toss and have opted to bat,Chennai Super Kings won by 22 runs,Harbhajan Singh,CSK,bat,CSK,PBKS,Rayudu, Sam Curran,1,0,
