ball,Commentary Text,innings,match_no,team_a,team_b,team_a_11,team_b_11,team_a_subs,team_b_subs,series,season,venue,date,toss,winner,player_of_the_match,toss_winner,toss_choosen,batting_team,bowling_team,Batsman,Bowler,runs,extra
19.6," Siraj to Gayle, FOUR, he almost did! Ends unbeaten on 99! Gayle would have wanted that one run but then, don't think he will be too worried about not getting to the milestone. Siraj missed the wide yorker marginally this time and it was sliced away, well wide of short third man and to the fence for a boundary. Gayle is only the second batsman to end on 99 not out in the IPL after Raina ",1st Inns,28t,Kings XI Punjab,Royal Challengers Bangalore,"Kings XI Punjab (Playing XI): Lokesh Rahul, Chris Gayle, Mayank Agarwal, Sarfaraz Khan, Nicholas Pooran(w), Mandeep Singh, Sam Curran, Ravichandran Ashwin(c), Andrew Tye, Mohammed Shami, Murugan Ashwin","Royal Challengers Bangalore (Playing XI): Parthiv Patel(w), Virat Kohli(c), AB de Villiers, Marcus Stoinis, Moeen Ali, Akshdeep Nath, Pawan Negi, Umesh Yadav, Yuzvendra Chahal, Navdeep Saini, Mohammed Siraj",,,IPL,2019,"Punjab Cricket Association IS Bindra Stadium,Mohali","Apr 13,2019",Royal Challengers Bangalore have won the toss and have opted to field,Royal Challengers Bangalore won by 8 wkts,AB de Villiers,RCB,field,PBKS,RCB,Gayle, Siraj,4,0
19.5," Siraj to Gayle, no run, lovely ball under pressure! Nails the wide yorker perfectly, Gayle wanted to biff this over cover but couldn't make contact ",1st Inns,28t,Kings XI Punjab,Royal Challengers Bangalore,"Kings XI Punjab (Playing XI): Lokesh Rahul, Chris Gayle, Mayank Agarwal, Sarfaraz Khan, Nicholas Pooran(w), Mandeep Singh, Sam Curran, Ravichandran Ashwin(c), Andrew Tye, Mohammed Shami, Murugan Ashwin","Royal Challengers Bangalore (Playing XI): Parthiv Patel(w), Virat Kohli(c), AB de Villiers, Marcus Stoinis, Moeen Ali, Akshdeep Nath, Pawan Negi, Umesh Yadav, Yuzvendra Chahal, Navdeep Saini, Mohammed Siraj",,,IPL,2019,"Punjab Cricket Association IS Bindra Stadium,Mohali","Apr 13,2019",Royal Challengers Bangalore have won the toss and have opted to field,Royal Challengers Bangalore won by 8 wkts,AB de Villiers,RCB,field,PBKS,RCB,Gayle, Siraj,0,0
19.4," Siraj to Gayle, FOUR, Gayle inches closer to another IPL ton. Wide full toss and there aren't many worse deliveries to bowl to a set batsman. Especially with third man in the ring. Gayle slices it away, well wide of the fielder in the ring and away she goes to the fence ",1st Inns,28t,Kings XI Punjab,Royal Challengers Bangalore,"Kings XI Punjab (Playing XI): Lokesh Rahul, Chris Gayle, Mayank Agarwal, Sarfaraz Khan, Nicholas Pooran(w), Mandeep Singh, Sam Curran, Ravichandran Ashwin(c), Andrew Tye, Mohammed Shami, Murugan Ashwin","Royal Challengers Bangalore (Playing XI): Parthiv Patel(w), Virat Kohli(c), AB de Villiers, Marcus Stoinis, Moeen Ali, Akshdeep Nath, Pawan Negi, Umesh Yadav, Yuzvendra Chahal, Navdeep Saini, Mohammed Siraj",,,IPL,2019,"Punjab Cricket Association IS Bindra Stadium,Mohali","Apr 13,2019",Royal Challengers Bangalore have won the toss and have opted to field,Royal Challengers Bangalore won by 8 wkts,AB de Villiers,RCB,field,PBKS,RCB,Gayle, Siraj,4,0
19.3," Siraj to Mandeep, 1 run, pacy from Siraj, dug in short and hustled Mandeep into the heave to deep mid-wicket ",1st Inns,28t,Kings XI Punjab,Royal Challengers Bangalore,"Kings XI Punjab (Playing XI): Lokesh Rahul, Chris Gayle, Mayank Agarwal, Sarfaraz Khan, Nicholas Pooran(w), Mandeep Singh, Sam Curran, Ravichandran Ashwin(c), Andrew Tye, Mohammed Shami, Murugan Ashwin","Royal Challengers Bangalore (Playing XI): Parthiv Patel(w), Virat Kohli(c), AB de Villiers, Marcus Stoinis, Moeen Ali, Akshdeep Nath, Pawan Negi, Umesh Yadav, Yuzvendra Chahal, Navdeep Saini, Mohammed Siraj",,,IPL,2019,"Punjab Cricket Association IS Bindra Stadium,Mohali","Apr 13,2019",Royal Challengers Bangalore have won the toss and have opted to field,Royal Challengers Bangalore won by 8 wkts,AB de Villiers,RCB,field,PBKS,RCB,Mandeep, Siraj,1,0
19.2," Siraj to Gayle, 1 run, fuller and around middle and leg, the cutter and Gayle drags the heave off the inside half to deep mid-wicket. Just a single. Not a bad start to the final over for RCB but Siraj needs to finish well ",1st Inns,28t,Kings XI Punjab,Royal Challengers Bangalore,"Kings XI Punjab (Playing XI): Lokesh Rahul, Chris Gayle, Mayank Agarwal, Sarfaraz Khan, Nicholas Pooran(w), Mandeep Singh, Sam Curran, Ravichandran Ashwin(c), Andrew Tye, Mohammed Shami, Murugan Ashwin","Royal Challengers Bangalore (Playing XI): Parthiv Patel(w), Virat Kohli(c), AB de Villiers, Marcus Stoinis, Moeen Ali, Akshdeep Nath, Pawan Negi, Umesh Yadav, Yuzvendra Chahal, Navdeep Saini, Mohammed Siraj",,,IPL,2019,"Punjab Cricket Association IS Bindra Stadium,Mohali","Apr 13,2019",Royal Challengers Bangalore have won the toss and have opted to field,Royal Challengers Bangalore won by 8 wkts,AB de Villiers,RCB,field,PBKS,RCB,Gayle, Siraj,1,0
19.1," Siraj to Mandeep, 1 run, short of a length, follows Mandeep who mistimes the heave towards deep mid-wicket ",1st Inns,28t,Kings XI Punjab,Royal Challengers Bangalore,"Kings XI Punjab (Playing XI): Lokesh Rahul, Chris Gayle, Mayank Agarwal, Sarfaraz Khan, Nicholas Pooran(w), Mandeep Singh, Sam Curran, Ravichandran Ashwin(c), Andrew Tye, Mohammed Shami, Murugan Ashwin","Royal Challengers Bangalore (Playing XI): Parthiv Patel(w), Virat Kohli(c), AB de Villiers, Marcus Stoinis, Moeen Ali, Akshdeep Nath, Pawan Negi, Umesh Yadav, Yuzvendra Chahal, Navdeep Saini, Mohammed Siraj",,,IPL,2019,"Punjab Cricket Association IS Bindra Stadium,Mohali","Apr 13,2019",Royal Challengers Bangalore have won the toss and have opted to field,Royal Challengers Bangalore won by 8 wkts,AB de Villiers,RCB,field,PBKS,RCB,Mandeep, Siraj,1,0
18.6,"U Yadav to Gayle, SIX, smashed into the stands! Another full toss and this time, Gayle makes no mistake. Wades into the slog and sends it comfortably over the ropes at deep mid-wicket",1st Inns,28t,Kings XI Punjab,Royal Challengers Bangalore,"Kings XI Punjab (Playing XI): Lokesh Rahul, Chris Gayle, Mayank Agarwal, Sarfaraz Khan, Nicholas Pooran(w), Mandeep Singh, Sam Curran, Ravichandran Ashwin(c), Andrew Tye, Mohammed Shami, Murugan Ashwin","Royal Challengers Bangalore (Playing XI): Parthiv Patel(w), Virat Kohli(c), AB de Villiers, Marcus Stoinis, Moeen Ali, Akshdeep Nath, Pawan Negi, Umesh Yadav, Yuzvendra Chahal, Navdeep Saini, Mohammed Siraj",,,IPL,2019,"Punjab Cricket Association IS Bindra Stadium,Mohali","Apr 13,2019",Royal Challengers Bangalore have won the toss and have opted to field,Royal Challengers Bangalore won by 8 wkts,AB de Villiers,RCB,field,PBKS,RCB,Gayle,U Yadav,6,0
18.6," U Yadav to Gayle, wide, another wide! Umesh doesn't want to be anywhere near Gayle's arc and that pressure is getting to the pacer. Spills this well down the leg-side ",1st Inns,28t,Kings XI Punjab,Royal Challengers Bangalore,"Kings XI Punjab (Playing XI): Lokesh Rahul, Chris Gayle, Mayank Agarwal, Sarfaraz Khan, Nicholas Pooran(w), Mandeep Singh, Sam Curran, Ravichandran Ashwin(c), Andrew Tye, Mohammed Shami, Murugan Ashwin","Royal Challengers Bangalore (Playing XI): Parthiv Patel(w), Virat Kohli(c), AB de Villiers, Marcus Stoinis, Moeen Ali, Akshdeep Nath, Pawan Negi, Umesh Yadav, Yuzvendra Chahal, Navdeep Saini, Mohammed Siraj",,,IPL,2019,"Punjab Cricket Association IS Bindra Stadium,Mohali","Apr 13,2019",Royal Challengers Bangalore have won the toss and have opted to field,Royal Challengers Bangalore won by 8 wkts,AB de Villiers,RCB,field,PBKS,RCB,Gayle, U Yadav,wide,1
18.5," U Yadav to Mandeep, 1 run, shortish and angled into Mandeep who pulls it away towards deep mid-wicket ",1st Inns,28t,Kings XI Punjab,Royal Challengers Bangalore,"Kings XI Punjab (Playing XI): Lokesh Rahul, Chris Gayle, Mayank Agarwal, Sarfaraz Khan, Nicholas Pooran(w), Mandeep Singh, Sam Curran, Ravichandran Ashwin(c), Andrew Tye, Mohammed Shami, Murugan Ashwin","Royal Challengers Bangalore (Playing XI): Parthiv Patel(w), Virat Kohli(c), AB de Villiers, Marcus Stoinis, Moeen Ali, Akshdeep Nath, Pawan Negi, Umesh Yadav, Yuzvendra Chahal, Navdeep Saini, Mohammed Siraj",,,IPL,2019,"Punjab Cricket Association IS Bindra Stadium,Mohali","Apr 13,2019",Royal Challengers Bangalore have won the toss and have opted to field,Royal Challengers Bangalore won by 8 wkts,AB de Villiers,RCB,field,PBKS,RCB,Mandeep, U Yadav,1,0
18.4," U Yadav to Gayle, 1 run, Kohli spills a dolly! An extremely unusually sight, especially when he is fielding in the deep. Gayle mistimed this low full toss and hit it flat towards long-on. Was a regulation take for VK who timed his run forward properly, only to let it through in the end. Poor! ",1st Inns,28t,Kings XI Punjab,Royal Challengers Bangalore,"Kings XI Punjab (Playing XI): Lokesh Rahul, Chris Gayle, Mayank Agarwal, Sarfaraz Khan, Nicholas Pooran(w), Mandeep Singh, Sam Curran, Ravichandran Ashwin(c), Andrew Tye, Mohammed Shami, Murugan Ashwin","Royal Challengers Bangalore (Playing XI): Parthiv Patel(w), Virat Kohli(c), AB de Villiers, Marcus Stoinis, Moeen Ali, Akshdeep Nath, Pawan Negi, Umesh Yadav, Yuzvendra Chahal, Navdeep Saini, Mohammed Siraj",,,IPL,2019,"Punjab Cricket Association IS Bindra Stadium,Mohali","Apr 13,2019",Royal Challengers Bangalore have won the toss and have opted to field,Royal Challengers Bangalore won by 8 wkts,AB de Villiers,RCB,field,PBKS,RCB,Gayle, U Yadav,1,0
