ball,Commentary Text,innings,match_no,team_a,team_b,team_a_11,team_b_11,team_a_subs,team_b_subs,series,season,venue,date,toss,winner,player_of_the_match,toss_winner,toss_choosen,batting_team,bowling_team,Batsman,Bowler,runs,extra,ball_length,ball_line
8.6," Udana to Rayudu, 1 run, there's a scream in anguish as Chahal doesn't charge the ball at third man. Don't think he was getting there anyway, so it's a good idea to save the boundary. Short ball across Rayudu who was charging down. Didn't anticipate that Udana would pull the length back like this. And on instinct, he nearly ramps it straight to third man ",2nd Inns,25t,Chennai Super Kings,Royal Challengers Bangalore,"Chennai Super Kings (Playing XI): Shane Watson, Faf du Plessis, Ambati Rayudu, MS Dhoni(w/c), N Jagadeesan, Sam Curran, Ravindra Jadeja, Dwayne Bravo, Shardul Thakur, Deepak Chahar, Karn Sharma","Royal Challengers Bangalore (Playing XI): Devdutt Padikkal, Aaron Finch, Virat Kohli(c), AB de Villiers(w), Gurkeerat Singh Mann, Shivam Dube, Chris Morris, Washington Sundar, Isuru Udana, Navdeep Saini, Yuzvendra Chahal",,,IPL,2020,"Dubai International Cricket Stadium,Dubai","Oct 10,2020",Royal Challengers Bangalore have won the toss and have opted to bat,Royal Challengers Bangalore won by 37 runs,Virat Kohli,RCB,bat,CSK,RCB,Rayudu, Udana,1,0,Good,
8.5," Udana to N Jagadeesan, 1 run, short at the body, Jagadeesan pulls crisply after getting inside the line of it. Only a single to the left of fine leg though ",2nd Inns,25t,Chennai Super Kings,Royal Challengers Bangalore,"Chennai Super Kings (Playing XI): Shane Watson, Faf du Plessis, Ambati Rayudu, MS Dhoni(w/c), N Jagadeesan, Sam Curran, Ravindra Jadeja, Dwayne Bravo, Shardul Thakur, Deepak Chahar, Karn Sharma","Royal Challengers Bangalore (Playing XI): Devdutt Padikkal, Aaron Finch, Virat Kohli(c), AB de Villiers(w), Gurkeerat Singh Mann, Shivam Dube, Chris Morris, Washington Sundar, Isuru Udana, Navdeep Saini, Yuzvendra Chahal",,,IPL,2020,"Dubai International Cricket Stadium,Dubai","Oct 10,2020",Royal Challengers Bangalore have won the toss and have opted to bat,Royal Challengers Bangalore won by 37 runs,Virat Kohli,RCB,bat,CSK,RCB,N Jagadeesan, Udana,1,0,Short,
8.4," Udana to Rayudu, 1 run, back of a length across off, dabs it wide of point ",2nd Inns,25t,Chennai Super Kings,Royal Challengers Bangalore,"Chennai Super Kings (Playing XI): Shane Watson, Faf du Plessis, Ambati Rayudu, MS Dhoni(w/c), N Jagadeesan, Sam Curran, Ravindra Jadeja, Dwayne Bravo, Shardul Thakur, Deepak Chahar, Karn Sharma","Royal Challengers Bangalore (Playing XI): Devdutt Padikkal, Aaron Finch, Virat Kohli(c), AB de Villiers(w), Gurkeerat Singh Mann, Shivam Dube, Chris Morris, Washington Sundar, Isuru Udana, Navdeep Saini, Yuzvendra Chahal",,,IPL,2020,"Dubai International Cricket Stadium,Dubai","Oct 10,2020",Royal Challengers Bangalore have won the toss and have opted to bat,Royal Challengers Bangalore won by 37 runs,Virat Kohli,RCB,bat,CSK,RCB,Rayudu, Udana,1,0,Back of Length,wide
8.3," Udana to Rayudu, FOUR, handy from Rayudu. Allows this short ball to pass him by and then just gets his bat up in time to ramp it over the keeper ",2nd Inns,25t,Chennai Super Kings,Royal Challengers Bangalore,"Chennai Super Kings (Playing XI): Shane Watson, Faf du Plessis, Ambati Rayudu, MS Dhoni(w/c), N Jagadeesan, Sam Curran, Ravindra Jadeja, Dwayne Bravo, Shardul Thakur, Deepak Chahar, Karn Sharma","Royal Challengers Bangalore (Playing XI): Devdutt Padikkal, Aaron Finch, Virat Kohli(c), AB de Villiers(w), Gurkeerat Singh Mann, Shivam Dube, Chris Morris, Washington Sundar, Isuru Udana, Navdeep Saini, Yuzvendra Chahal",,,IPL,2020,"Dubai International Cricket Stadium,Dubai","Oct 10,2020",Royal Challengers Bangalore have won the toss and have opted to bat,Royal Challengers Bangalore won by 37 runs,Virat Kohli,RCB,bat,CSK,RCB,Rayudu, Udana,4,0,Short,
8.2," Udana to N Jagadeesan, 1 run, back of a length delivery across off, gently taps it wide of point ",2nd Inns,25t,Chennai Super Kings,Royal Challengers Bangalore,"Chennai Super Kings (Playing XI): Shane Watson, Faf du Plessis, Ambati Rayudu, MS Dhoni(w/c), N Jagadeesan, Sam Curran, Ravindra Jadeja, Dwayne Bravo, Shardul Thakur, Deepak Chahar, Karn Sharma","Royal Challengers Bangalore (Playing XI): Devdutt Padikkal, Aaron Finch, Virat Kohli(c), AB de Villiers(w), Gurkeerat Singh Mann, Shivam Dube, Chris Morris, Washington Sundar, Isuru Udana, Navdeep Saini, Yuzvendra Chahal",,,IPL,2020,"Dubai International Cricket Stadium,Dubai","Oct 10,2020",Royal Challengers Bangalore have won the toss and have opted to bat,Royal Challengers Bangalore won by 37 runs,Virat Kohli,RCB,bat,CSK,RCB,N Jagadeesan, Udana,1,0,Back of Length,wide
8.1," Udana to Rayudu, 1 run, good length delivery across off, driven to long-off ",2nd Inns,25t,Chennai Super Kings,Royal Challengers Bangalore,"Chennai Super Kings (Playing XI): Shane Watson, Faf du Plessis, Ambati Rayudu, MS Dhoni(w/c), N Jagadeesan, Sam Curran, Ravindra Jadeja, Dwayne Bravo, Shardul Thakur, Deepak Chahar, Karn Sharma","Royal Challengers Bangalore (Playing XI): Devdutt Padikkal, Aaron Finch, Virat Kohli(c), AB de Villiers(w), Gurkeerat Singh Mann, Shivam Dube, Chris Morris, Washington Sundar, Isuru Udana, Navdeep Saini, Yuzvendra Chahal",,,IPL,2020,"Dubai International Cricket Stadium,Dubai","Oct 10,2020",Royal Challengers Bangalore have won the toss and have opted to bat,Royal Challengers Bangalore won by 37 runs,Virat Kohli,RCB,bat,CSK,RCB,Rayudu, Udana,1,0,Good,
7.6," Washington Sundar to Rayudu, 1 run, 102kph, back of a length outside off, Rayudu chops it to deep backward point ",2nd Inns,25t,Chennai Super Kings,Royal Challengers Bangalore,"Chennai Super Kings (Playing XI): Shane Watson, Faf du Plessis, Ambati Rayudu, MS Dhoni(w/c), N Jagadeesan, Sam Curran, Ravindra Jadeja, Dwayne Bravo, Shardul Thakur, Deepak Chahar, Karn Sharma","Royal Challengers Bangalore (Playing XI): Devdutt Padikkal, Aaron Finch, Virat Kohli(c), AB de Villiers(w), Gurkeerat Singh Mann, Shivam Dube, Chris Morris, Washington Sundar, Isuru Udana, Navdeep Saini, Yuzvendra Chahal",,,IPL,2020,"Dubai International Cricket Stadium,Dubai","Oct 10,2020",Royal Challengers Bangalore have won the toss and have opted to bat,Royal Challengers Bangalore won by 37 runs,Virat Kohli,RCB,bat,CSK,RCB,Rayudu, Washington Sundar,1,0,Back of Length,off side
7.5," Washington Sundar to N Jagadeesan, 1 run, back of a length on leg, clipped through square leg ",2nd Inns,25t,Chennai Super Kings,Royal Challengers Bangalore,"Chennai Super Kings (Playing XI): Shane Watson, Faf du Plessis, Ambati Rayudu, MS Dhoni(w/c), N Jagadeesan, Sam Curran, Ravindra Jadeja, Dwayne Bravo, Shardul Thakur, Deepak Chahar, Karn Sharma","Royal Challengers Bangalore (Playing XI): Devdutt Padikkal, Aaron Finch, Virat Kohli(c), AB de Villiers(w), Gurkeerat Singh Mann, Shivam Dube, Chris Morris, Washington Sundar, Isuru Udana, Navdeep Saini, Yuzvendra Chahal",,,IPL,2020,"Dubai International Cricket Stadium,Dubai","Oct 10,2020",Royal Challengers Bangalore have won the toss and have opted to bat,Royal Challengers Bangalore won by 37 runs,Virat Kohli,RCB,bat,CSK,RCB,N Jagadeesan, Washington Sundar,1,0,Back of Length,leg side
7.4," Washington Sundar to N Jagadeesan, no run, paddles it from middle to short fine leg ",2nd Inns,25t,Chennai Super Kings,Royal Challengers Bangalore,"Chennai Super Kings (Playing XI): Shane Watson, Faf du Plessis, Ambati Rayudu, MS Dhoni(w/c), N Jagadeesan, Sam Curran, Ravindra Jadeja, Dwayne Bravo, Shardul Thakur, Deepak Chahar, Karn Sharma","Royal Challengers Bangalore (Playing XI): Devdutt Padikkal, Aaron Finch, Virat Kohli(c), AB de Villiers(w), Gurkeerat Singh Mann, Shivam Dube, Chris Morris, Washington Sundar, Isuru Udana, Navdeep Saini, Yuzvendra Chahal",,,IPL,2020,"Dubai International Cricket Stadium,Dubai","Oct 10,2020",Royal Challengers Bangalore have won the toss and have opted to bat,Royal Challengers Bangalore won by 37 runs,Virat Kohli,RCB,bat,CSK,RCB,N Jagadeesan, Washington Sundar,0,0,Short,
7.3," Washington Sundar to Rayudu, 1 run, darted in on leg, close to 100kph, Rayudu sits on the back knee and sweeps to long leg ",2nd Inns,25t,Chennai Super Kings,Royal Challengers Bangalore,"Chennai Super Kings (Playing XI): Shane Watson, Faf du Plessis, Ambati Rayudu, MS Dhoni(w/c), N Jagadeesan, Sam Curran, Ravindra Jadeja, Dwayne Bravo, Shardul Thakur, Deepak Chahar, Karn Sharma","Royal Challengers Bangalore (Playing XI): Devdutt Padikkal, Aaron Finch, Virat Kohli(c), AB de Villiers(w), Gurkeerat Singh Mann, Shivam Dube, Chris Morris, Washington Sundar, Isuru Udana, Navdeep Saini, Yuzvendra Chahal",,,IPL,2020,"Dubai International Cricket Stadium,Dubai","Oct 10,2020",Royal Challengers Bangalore have won the toss and have opted to bat,Royal Challengers Bangalore won by 37 runs,Virat Kohli,RCB,bat,CSK,RCB,Rayudu, Washington Sundar,1,0,,leg side
