ball,Commentary Text,innings,match_no,team_a,team_b,team_a_11,team_b_11,team_a_subs,team_b_subs,series,season,venue,date,toss,win,man_of_the_match,toss_winner,toss_choosen,batting_team,bowling_team,Batsman,Bowler,runs,extra,ball_length,ball_line,ball_destination,shot_name
19.6,"Arshdeep Singh to Sai Sudharsan, 1 run, good finish from Arshdeep - pre-empted Sudharsan's lap sweep and bowled the slower ball, Sudharsan went across on the shot and was done in by the lack of pace - they were always running for the bye, but Jitesh Sharma gets confused, thinks he can run up to the stumps and run Alzarri Joseph out, but then he realises that he can't do so, attempts a shy at the other end, but comes up well short. GT finish with 143",1st Inns,48t,Gujarat Titans,Punjab Kings,"Gujarat Titans (Playing XI): Wriddhiman Saha(w), Shubman Gill, Sai Sudharsan, Hardik Pandya(c), David Miller, Rahul Tewatia, Rashid Khan, Alzarri Joseph, Pradeep Sangwan, Lockie Ferguson, Mohammed Shami","Punjab Kings (Playing XI): Mayank Agarwal(c), Shikhar Dhawan, Jonny Bairstow, Bhanuka Rajapaksa, Liam Livingstone, Jitesh Sharma(w), Rishi Dhawan, Kagiso Rabada, Rahul Chahar, Arshdeep Singh, Sandeep Sharma",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","May 03,2022",Gujarat Titans have won the toss and have opted to bat,Punjab Kings won by 8 wkts,Kagiso Rabada,GT,bat,GT,PBKS,Sai Sudharsan,Arshdeep Singh,1,0,Good,,,
19.5," Arshdeep Singh to Sai Sudharsan, no run, the free-hit costs Arshdeep a wicket, full-toss at the stumps, Sudharsan swung across the line and misses, crashed into the middle-stump ",1st Inns,48t,Gujarat Titans,Punjab Kings,"Gujarat Titans (Playing XI): Wriddhiman Saha(w), Shubman Gill, Sai Sudharsan, Hardik Pandya(c), David Miller, Rahul Tewatia, Rashid Khan, Alzarri Joseph, Pradeep Sangwan, Lockie Ferguson, Mohammed Shami","Punjab Kings (Playing XI): Mayank Agarwal(c), Shikhar Dhawan, Jonny Bairstow, Bhanuka Rajapaksa, Liam Livingstone, Jitesh Sharma(w), Rishi Dhawan, Kagiso Rabada, Rahul Chahar, Arshdeep Singh, Sandeep Sharma",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","May 03,2022",Gujarat Titans have won the toss and have opted to bat,Punjab Kings won by 8 wkts,Kagiso Rabada,GT,bat,GT,PBKS,Sai Sudharsan, Arshdeep Singh,0,0,Full toss,stump line,,beaten
19.5,"Arshdeep Singh to Sai Sudharsan, no ball, FOUR, cheeky and four, Arshdeep keeps it full and well outside off - Sudharsan shuffles a long way across, gets inside the line and then paddles it over the keeper's head, one bounce and over the ropes - to make matters worse, it's a no-ball as they were only 3 men inside the ring",1st Inns,48t,Gujarat Titans,Punjab Kings,"Gujarat Titans (Playing XI): Wriddhiman Saha(w), Shubman Gill, Sai Sudharsan, Hardik Pandya(c), David Miller, Rahul Tewatia, Rashid Khan, Alzarri Joseph, Pradeep Sangwan, Lockie Ferguson, Mohammed Shami","Punjab Kings (Playing XI): Mayank Agarwal(c), Shikhar Dhawan, Jonny Bairstow, Bhanuka Rajapaksa, Liam Livingstone, Jitesh Sharma(w), Rishi Dhawan, Kagiso Rabada, Rahul Chahar, Arshdeep Singh, Sandeep Sharma",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","May 03,2022",Gujarat Titans have won the toss and have opted to bat,Punjab Kings won by 8 wkts,Kagiso Rabada,GT,bat,GT,PBKS,Sai Sudharsan,Arshdeep Singh,no ball,1+4,Full,off side,keeper,
19.4," Arshdeep Singh to Sai Sudharsan, 2 runs, full and at the stumps, Sudharsan gets his bat down and drives it to the left of long-on, back for the second run ",1st Inns,48t,Gujarat Titans,Punjab Kings,"Gujarat Titans (Playing XI): Wriddhiman Saha(w), Shubman Gill, Sai Sudharsan, Hardik Pandya(c), David Miller, Rahul Tewatia, Rashid Khan, Alzarri Joseph, Pradeep Sangwan, Lockie Ferguson, Mohammed Shami","Punjab Kings (Playing XI): Mayank Agarwal(c), Shikhar Dhawan, Jonny Bairstow, Bhanuka Rajapaksa, Liam Livingstone, Jitesh Sharma(w), Rishi Dhawan, Kagiso Rabada, Rahul Chahar, Arshdeep Singh, Sandeep Sharma",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","May 03,2022",Gujarat Titans have won the toss and have opted to bat,Punjab Kings won by 8 wkts,Kagiso Rabada,GT,bat,GT,PBKS,Sai Sudharsan, Arshdeep Singh,2,0,Full,stump line,long-on,on drive
19.3," Arshdeep Singh to Alzarri Joseph, 1 run, slower length ball wide of off, Joseph chops hard, but without any timing, just a single to cover ",1st Inns,48t,Gujarat Titans,Punjab Kings,"Gujarat Titans (Playing XI): Wriddhiman Saha(w), Shubman Gill, Sai Sudharsan, Hardik Pandya(c), David Miller, Rahul Tewatia, Rashid Khan, Alzarri Joseph, Pradeep Sangwan, Lockie Ferguson, Mohammed Shami","Punjab Kings (Playing XI): Mayank Agarwal(c), Shikhar Dhawan, Jonny Bairstow, Bhanuka Rajapaksa, Liam Livingstone, Jitesh Sharma(w), Rishi Dhawan, Kagiso Rabada, Rahul Chahar, Arshdeep Singh, Sandeep Sharma",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","May 03,2022",Gujarat Titans have won the toss and have opted to bat,Punjab Kings won by 8 wkts,Kagiso Rabada,GT,bat,GT,PBKS,Alzarri Joseph, Arshdeep Singh,1,0,Good,wide,cover,
19.2," Arshdeep Singh to Sai Sudharsan, 1 run, wide full-toss from Arshdeep, driven down towards long-off for a single ",1st Inns,48t,Gujarat Titans,Punjab Kings,"Gujarat Titans (Playing XI): Wriddhiman Saha(w), Shubman Gill, Sai Sudharsan, Hardik Pandya(c), David Miller, Rahul Tewatia, Rashid Khan, Alzarri Joseph, Pradeep Sangwan, Lockie Ferguson, Mohammed Shami","Punjab Kings (Playing XI): Mayank Agarwal(c), Shikhar Dhawan, Jonny Bairstow, Bhanuka Rajapaksa, Liam Livingstone, Jitesh Sharma(w), Rishi Dhawan, Kagiso Rabada, Rahul Chahar, Arshdeep Singh, Sandeep Sharma",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","May 03,2022",Gujarat Titans have won the toss and have opted to bat,Punjab Kings won by 8 wkts,Kagiso Rabada,GT,bat,GT,PBKS,Sai Sudharsan, Arshdeep Singh,1,0,Full toss,wide,long-off,off drive
19.1," Arshdeep Singh to Alzarri Joseph, 1 run, full and on the pads, clipped away past mid-wicket for a single ",1st Inns,48t,Gujarat Titans,Punjab Kings,"Gujarat Titans (Playing XI): Wriddhiman Saha(w), Shubman Gill, Sai Sudharsan, Hardik Pandya(c), David Miller, Rahul Tewatia, Rashid Khan, Alzarri Joseph, Pradeep Sangwan, Lockie Ferguson, Mohammed Shami","Punjab Kings (Playing XI): Mayank Agarwal(c), Shikhar Dhawan, Jonny Bairstow, Bhanuka Rajapaksa, Liam Livingstone, Jitesh Sharma(w), Rishi Dhawan, Kagiso Rabada, Rahul Chahar, Arshdeep Singh, Sandeep Sharma",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","May 03,2022",Gujarat Titans have won the toss and have opted to bat,Punjab Kings won by 8 wkts,Kagiso Rabada,GT,bat,GT,PBKS,Alzarri Joseph, Arshdeep Singh,1,0,Full,stump line,mid-wicket,
18.6," Rabada to Alzarri Joseph, 1 run, short of a length and well wide of off, pulled away through mid-wicket for a single ",1st Inns,48t,Gujarat Titans,Punjab Kings,"Gujarat Titans (Playing XI): Wriddhiman Saha(w), Shubman Gill, Sai Sudharsan, Hardik Pandya(c), David Miller, Rahul Tewatia, Rashid Khan, Alzarri Joseph, Pradeep Sangwan, Lockie Ferguson, Mohammed Shami","Punjab Kings (Playing XI): Mayank Agarwal(c), Shikhar Dhawan, Jonny Bairstow, Bhanuka Rajapaksa, Liam Livingstone, Jitesh Sharma(w), Rishi Dhawan, Kagiso Rabada, Rahul Chahar, Arshdeep Singh, Sandeep Sharma",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","May 03,2022",Gujarat Titans have won the toss and have opted to bat,Punjab Kings won by 8 wkts,Kagiso Rabada,GT,bat,GT,PBKS,Alzarri Joseph, Rabada,1,0,Short,wide,mid-wicket,pull shot
18.5," Rabada to Sai Sudharsan, byes, 1 run, Rabada shortens the length and angles one qacross the left-hander, Sudharsan went chasing after that and missed, bounced awkwardly in front of the keeper who fumbles and allows a bye ",1st Inns,48t,Gujarat Titans,Punjab Kings,"Gujarat Titans (Playing XI): Wriddhiman Saha(w), Shubman Gill, Sai Sudharsan, Hardik Pandya(c), David Miller, Rahul Tewatia, Rashid Khan, Alzarri Joseph, Pradeep Sangwan, Lockie Ferguson, Mohammed Shami","Punjab Kings (Playing XI): Mayank Agarwal(c), Shikhar Dhawan, Jonny Bairstow, Bhanuka Rajapaksa, Liam Livingstone, Jitesh Sharma(w), Rishi Dhawan, Kagiso Rabada, Rahul Chahar, Arshdeep Singh, Sandeep Sharma",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","May 03,2022",Gujarat Titans have won the toss and have opted to bat,Punjab Kings won by 8 wkts,Kagiso Rabada,GT,bat,GT,PBKS,Sai Sudharsan, Rabada,byes,1,Short,,keeper,beaten
18.4," Rabada to Alzarri Joseph, 1 run, short of a length and around off, helped away past md-wicket with the pull for a single ",1st Inns,48t,Gujarat Titans,Punjab Kings,"Gujarat Titans (Playing XI): Wriddhiman Saha(w), Shubman Gill, Sai Sudharsan, Hardik Pandya(c), David Miller, Rahul Tewatia, Rashid Khan, Alzarri Joseph, Pradeep Sangwan, Lockie Ferguson, Mohammed Shami","Punjab Kings (Playing XI): Mayank Agarwal(c), Shikhar Dhawan, Jonny Bairstow, Bhanuka Rajapaksa, Liam Livingstone, Jitesh Sharma(w), Rishi Dhawan, Kagiso Rabada, Rahul Chahar, Arshdeep Singh, Sandeep Sharma",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","May 03,2022",Gujarat Titans have won the toss and have opted to bat,Punjab Kings won by 8 wkts,Kagiso Rabada,GT,bat,GT,PBKS,Alzarri Joseph, Rabada,1,0,Short,,,pull shot
18.3," Rabada to Alzarri Joseph, no run, yorker length delivery at the stumps, Alzarri gets his bat down and keeps it out ",1st Inns,48t,Gujarat Titans,Punjab Kings,"Gujarat Titans (Playing XI): Wriddhiman Saha(w), Shubman Gill, Sai Sudharsan, Hardik Pandya(c), David Miller, Rahul Tewatia, Rashid Khan, Alzarri Joseph, Pradeep Sangwan, Lockie Ferguson, Mohammed Shami","Punjab Kings (Playing XI): Mayank Agarwal(c), Shikhar Dhawan, Jonny Bairstow, Bhanuka Rajapaksa, Liam Livingstone, Jitesh Sharma(w), Rishi Dhawan, Kagiso Rabada, Rahul Chahar, Arshdeep Singh, Sandeep Sharma",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","May 03,2022",Gujarat Titans have won the toss and have opted to bat,Punjab Kings won by 8 wkts,Kagiso Rabada,GT,bat,GT,PBKS,Alzarri Joseph, Rabada,0,0,yorker,stump line,,
18.2,"Rabada to Ferguson, out Caught by Livingstone!! The no-look hoick from Ferguson, but he got it high on the bat, plenty of height but no real distance - Livingstone waits underneath the skier at deep mid-wicket and holds on with ease. Hard length from Rabada, kept it full and at the stumps - Ferguson was swinging at everything and pays with his wicket. Ferguson c Livingstone b Rabada 5(3) [4s-1]",1st Inns,48t,Gujarat Titans,Punjab Kings,"Gujarat Titans (Playing XI): Wriddhiman Saha(w), Shubman Gill, Sai Sudharsan, Hardik Pandya(c), David Miller, Rahul Tewatia, Rashid Khan, Alzarri Joseph, Pradeep Sangwan, Lockie Ferguson, Mohammed Shami","Punjab Kings (Playing XI): Mayank Agarwal(c), Shikhar Dhawan, Jonny Bairstow, Bhanuka Rajapaksa, Liam Livingstone, Jitesh Sharma(w), Rishi Dhawan, Kagiso Rabada, Rahul Chahar, Arshdeep Singh, Sandeep Sharma",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","May 03,2022",Gujarat Titans have won the toss and have opted to bat,Punjab Kings won by 8 wkts,Kagiso Rabada,GT,bat,GT,PBKS,Ferguson,Rabada,out,out,Full,stump line,mid-wicket,
18.1," Rabada to Ferguson, FOUR, top-edge and four, short of a length and around the off-stump line, Ferguson swivels across on the pull, was through with the shot and the big edge flies over the keeper's head ",1st Inns,48t,Gujarat Titans,Punjab Kings,"Gujarat Titans (Playing XI): Wriddhiman Saha(w), Shubman Gill, Sai Sudharsan, Hardik Pandya(c), David Miller, Rahul Tewatia, Rashid Khan, Alzarri Joseph, Pradeep Sangwan, Lockie Ferguson, Mohammed Shami","Punjab Kings (Playing XI): Mayank Agarwal(c), Shikhar Dhawan, Jonny Bairstow, Bhanuka Rajapaksa, Liam Livingstone, Jitesh Sharma(w), Rishi Dhawan, Kagiso Rabada, Rahul Chahar, Arshdeep Singh, Sandeep Sharma",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","May 03,2022",Gujarat Titans have won the toss and have opted to bat,Punjab Kings won by 8 wkts,Kagiso Rabada,GT,bat,GT,PBKS,Ferguson, Rabada,4,0,Short,,keeper,edge
17.6," Arshdeep Singh to Sai Sudharsan, 2 runs, full-toss from Arshdeep, Sudharsan heaves and mistimes it through mid-wicket, runs hard and comes back for the second run ",1st Inns,48t,Gujarat Titans,Punjab Kings,"Gujarat Titans (Playing XI): Wriddhiman Saha(w), Shubman Gill, Sai Sudharsan, Hardik Pandya(c), David Miller, Rahul Tewatia, Rashid Khan, Alzarri Joseph, Pradeep Sangwan, Lockie Ferguson, Mohammed Shami","Punjab Kings (Playing XI): Mayank Agarwal(c), Shikhar Dhawan, Jonny Bairstow, Bhanuka Rajapaksa, Liam Livingstone, Jitesh Sharma(w), Rishi Dhawan, Kagiso Rabada, Rahul Chahar, Arshdeep Singh, Sandeep Sharma",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","May 03,2022",Gujarat Titans have won the toss and have opted to bat,Punjab Kings won by 8 wkts,Kagiso Rabada,GT,bat,GT,PBKS,Sai Sudharsan, Arshdeep Singh,2,0,Full toss,,mid-wicket,
17.5," Arshdeep Singh to Ferguson, 1 run, fuller length delivery on the pads, clipped in front of square on the on-side for a single ",1st Inns,48t,Gujarat Titans,Punjab Kings,"Gujarat Titans (Playing XI): Wriddhiman Saha(w), Shubman Gill, Sai Sudharsan, Hardik Pandya(c), David Miller, Rahul Tewatia, Rashid Khan, Alzarri Joseph, Pradeep Sangwan, Lockie Ferguson, Mohammed Shami","Punjab Kings (Playing XI): Mayank Agarwal(c), Shikhar Dhawan, Jonny Bairstow, Bhanuka Rajapaksa, Liam Livingstone, Jitesh Sharma(w), Rishi Dhawan, Kagiso Rabada, Rahul Chahar, Arshdeep Singh, Sandeep Sharma",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","May 03,2022",Gujarat Titans have won the toss and have opted to bat,Punjab Kings won by 8 wkts,Kagiso Rabada,GT,bat,GT,PBKS,Ferguson, Arshdeep Singh,1,0,Full,stump line,square,
17.4," Arshdeep Singh to Sangwan, out Bowled!! Cleaned up! Arshdeep spears in the yorker and leaves Sangwan bamboozled - it was full and it kept coming back into the right-hander, Sangwan was way too late in getting the bat down, squeezed under and crashed into the middle-stump. As good as it gets and the Titans have lost their seventh wicket. Just the 4th wicket of #IPL2022 for Arshdeep. Sangwan b Arshdeep Singh 2(5) ",1st Inns,48t,Gujarat Titans,Punjab Kings,"Gujarat Titans (Playing XI): Wriddhiman Saha(w), Shubman Gill, Sai Sudharsan, Hardik Pandya(c), David Miller, Rahul Tewatia, Rashid Khan, Alzarri Joseph, Pradeep Sangwan, Lockie Ferguson, Mohammed Shami","Punjab Kings (Playing XI): Mayank Agarwal(c), Shikhar Dhawan, Jonny Bairstow, Bhanuka Rajapaksa, Liam Livingstone, Jitesh Sharma(w), Rishi Dhawan, Kagiso Rabada, Rahul Chahar, Arshdeep Singh, Sandeep Sharma",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","May 03,2022",Gujarat Titans have won the toss and have opted to bat,Punjab Kings won by 8 wkts,Kagiso Rabada,GT,bat,GT,PBKS,Sangwan, Arshdeep Singh,out,out,yorker,,,leave
17.3," Arshdeep Singh to Sai Sudharsan, 1 run, Arshdeep goes full and around off, driven down towards long-off for a single ",1st Inns,48t,Gujarat Titans,Punjab Kings,"Gujarat Titans (Playing XI): Wriddhiman Saha(w), Shubman Gill, Sai Sudharsan, Hardik Pandya(c), David Miller, Rahul Tewatia, Rashid Khan, Alzarri Joseph, Pradeep Sangwan, Lockie Ferguson, Mohammed Shami","Punjab Kings (Playing XI): Mayank Agarwal(c), Shikhar Dhawan, Jonny Bairstow, Bhanuka Rajapaksa, Liam Livingstone, Jitesh Sharma(w), Rishi Dhawan, Kagiso Rabada, Rahul Chahar, Arshdeep Singh, Sandeep Sharma",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","May 03,2022",Gujarat Titans have won the toss and have opted to bat,Punjab Kings won by 8 wkts,Kagiso Rabada,GT,bat,GT,PBKS,Sai Sudharsan, Arshdeep Singh,1,0,Full,,long-off,off drive
17.2,"Arshdeep Singh to Sai Sudharsan, SIX, clubbed, Sudharsan is getting into his own after a shaky start, short of a good length and just outside off, he swivelled across, climbed into the pull and hoisted it over mid-wicket, has enough to sail over the ropes for a maximum",1st Inns,48t,Gujarat Titans,Punjab Kings,"Gujarat Titans (Playing XI): Wriddhiman Saha(w), Shubman Gill, Sai Sudharsan, Hardik Pandya(c), David Miller, Rahul Tewatia, Rashid Khan, Alzarri Joseph, Pradeep Sangwan, Lockie Ferguson, Mohammed Shami","Punjab Kings (Playing XI): Mayank Agarwal(c), Shikhar Dhawan, Jonny Bairstow, Bhanuka Rajapaksa, Liam Livingstone, Jitesh Sharma(w), Rishi Dhawan, Kagiso Rabada, Rahul Chahar, Arshdeep Singh, Sandeep Sharma",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","May 03,2022",Gujarat Titans have won the toss and have opted to bat,Punjab Kings won by 8 wkts,Kagiso Rabada,GT,bat,GT,PBKS,Sai Sudharsan,Arshdeep Singh,6,0,Short,off side,mid-wicket,pull shot
17.1," Arshdeep Singh to Sangwan, 1 run, short of a good length and angling across the right-hander, Sangwan runs it down towards third man for a single ",1st Inns,48t,Gujarat Titans,Punjab Kings,"Gujarat Titans (Playing XI): Wriddhiman Saha(w), Shubman Gill, Sai Sudharsan, Hardik Pandya(c), David Miller, Rahul Tewatia, Rashid Khan, Alzarri Joseph, Pradeep Sangwan, Lockie Ferguson, Mohammed Shami","Punjab Kings (Playing XI): Mayank Agarwal(c), Shikhar Dhawan, Jonny Bairstow, Bhanuka Rajapaksa, Liam Livingstone, Jitesh Sharma(w), Rishi Dhawan, Kagiso Rabada, Rahul Chahar, Arshdeep Singh, Sandeep Sharma",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","May 03,2022",Gujarat Titans have won the toss and have opted to bat,Punjab Kings won by 8 wkts,Kagiso Rabada,GT,bat,GT,PBKS,Sangwan, Arshdeep Singh,1,0,Short,,third man,
16.6," Rabada to Sangwan, 1 run, Rabada shortens the length outside off, a half-arm pull towards mid-wicket and Sangwan wants a quick single, a direct hit might have had him struggling ",1st Inns,48t,Gujarat Titans,Punjab Kings,"Gujarat Titans (Playing XI): Wriddhiman Saha(w), Shubman Gill, Sai Sudharsan, Hardik Pandya(c), David Miller, Rahul Tewatia, Rashid Khan, Alzarri Joseph, Pradeep Sangwan, Lockie Ferguson, Mohammed Shami","Punjab Kings (Playing XI): Mayank Agarwal(c), Shikhar Dhawan, Jonny Bairstow, Bhanuka Rajapaksa, Liam Livingstone, Jitesh Sharma(w), Rishi Dhawan, Kagiso Rabada, Rahul Chahar, Arshdeep Singh, Sandeep Sharma",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","May 03,2022",Gujarat Titans have won the toss and have opted to bat,Punjab Kings won by 8 wkts,Kagiso Rabada,GT,bat,GT,PBKS,Sangwan, Rabada,1,0,Short,off side,mid-wicket,pull shot
16.6," Rabada to Sangwan, wide, banged in short and just outside off, went sailing over Sangwan's head as he looked to pull, called as a wide ",1st Inns,48t,Gujarat Titans,Punjab Kings,"Gujarat Titans (Playing XI): Wriddhiman Saha(w), Shubman Gill, Sai Sudharsan, Hardik Pandya(c), David Miller, Rahul Tewatia, Rashid Khan, Alzarri Joseph, Pradeep Sangwan, Lockie Ferguson, Mohammed Shami","Punjab Kings (Playing XI): Mayank Agarwal(c), Shikhar Dhawan, Jonny Bairstow, Bhanuka Rajapaksa, Liam Livingstone, Jitesh Sharma(w), Rishi Dhawan, Kagiso Rabada, Rahul Chahar, Arshdeep Singh, Sandeep Sharma",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","May 03,2022",Gujarat Titans have won the toss and have opted to bat,Punjab Kings won by 8 wkts,Kagiso Rabada,GT,bat,GT,PBKS,Sangwan, Rabada,wide,1,Short,wide,,wide
16.5," Rabada to Sangwan, no run, short of a good length and just outside off, Sangwan leans across and defends it to the on-side ",1st Inns,48t,Gujarat Titans,Punjab Kings,"Gujarat Titans (Playing XI): Wriddhiman Saha(w), Shubman Gill, Sai Sudharsan, Hardik Pandya(c), David Miller, Rahul Tewatia, Rashid Khan, Alzarri Joseph, Pradeep Sangwan, Lockie Ferguson, Mohammed Shami","Punjab Kings (Playing XI): Mayank Agarwal(c), Shikhar Dhawan, Jonny Bairstow, Bhanuka Rajapaksa, Liam Livingstone, Jitesh Sharma(w), Rishi Dhawan, Kagiso Rabada, Rahul Chahar, Arshdeep Singh, Sandeep Sharma",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","May 03,2022",Gujarat Titans have won the toss and have opted to bat,Punjab Kings won by 8 wkts,Kagiso Rabada,GT,bat,GT,PBKS,Sangwan, Rabada,0,0,Short,off side,,defend
16.4," Rabada to Sangwan, no run, on a good length and just outside off, Sangwan leans forward defensively ",1st Inns,48t,Gujarat Titans,Punjab Kings,"Gujarat Titans (Playing XI): Wriddhiman Saha(w), Shubman Gill, Sai Sudharsan, Hardik Pandya(c), David Miller, Rahul Tewatia, Rashid Khan, Alzarri Joseph, Pradeep Sangwan, Lockie Ferguson, Mohammed Shami","Punjab Kings (Playing XI): Mayank Agarwal(c), Shikhar Dhawan, Jonny Bairstow, Bhanuka Rajapaksa, Liam Livingstone, Jitesh Sharma(w), Rishi Dhawan, Kagiso Rabada, Rahul Chahar, Arshdeep Singh, Sandeep Sharma",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","May 03,2022",Gujarat Titans have won the toss and have opted to bat,Punjab Kings won by 8 wkts,Kagiso Rabada,GT,bat,GT,PBKS,Sangwan, Rabada,0,0,Good,off side,,
16.3," Rabada to Rashid Khan, out Caught by Jitesh Sharma!! Two-in-two for Rabada and GT are crumbling - a nothing shot from Rashid, on a good length and in that channel just outside off, he was looking to run it towards third man, opened the face of the bat and gets a thick edge, straight into the gloves of the gleeful keeper. Rashid Khan c Jitesh Sharma b Rabada 0(1) ",1st Inns,48t,Gujarat Titans,Punjab Kings,"Gujarat Titans (Playing XI): Wriddhiman Saha(w), Shubman Gill, Sai Sudharsan, Hardik Pandya(c), David Miller, Rahul Tewatia, Rashid Khan, Alzarri Joseph, Pradeep Sangwan, Lockie Ferguson, Mohammed Shami","Punjab Kings (Playing XI): Mayank Agarwal(c), Shikhar Dhawan, Jonny Bairstow, Bhanuka Rajapaksa, Liam Livingstone, Jitesh Sharma(w), Rishi Dhawan, Kagiso Rabada, Rahul Chahar, Arshdeep Singh, Sandeep Sharma",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","May 03,2022",Gujarat Titans have won the toss and have opted to bat,Punjab Kings won by 8 wkts,Kagiso Rabada,GT,bat,GT,PBKS,Rashid Khan, Rabada,out,out,Good,off side,third man,edge
16.2,"Rabada to Rahul Tewatia, out Caught by Sandeep Sharma!! No heroics from Tewatia tonight - tries his favourite shot, but Rabada isn't falling into his trap, on a good length and angling across the left-hander, Tewatia was looking to mow it over mid-wicket, that's his patented shot, but it's one fraught in danger, especially when he's looking to play across the angle, catches a thick top-edge and lobs high and to the right of backward point. Sandeep runs across and then holds on with ease. Rahul Tewatia c Sandeep Sharma b Rabada 11(13)",1st Inns,48t,Gujarat Titans,Punjab Kings,"Gujarat Titans (Playing XI): Wriddhiman Saha(w), Shubman Gill, Sai Sudharsan, Hardik Pandya(c), David Miller, Rahul Tewatia, Rashid Khan, Alzarri Joseph, Pradeep Sangwan, Lockie Ferguson, Mohammed Shami","Punjab Kings (Playing XI): Mayank Agarwal(c), Shikhar Dhawan, Jonny Bairstow, Bhanuka Rajapaksa, Liam Livingstone, Jitesh Sharma(w), Rishi Dhawan, Kagiso Rabada, Rahul Chahar, Arshdeep Singh, Sandeep Sharma",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","May 03,2022",Gujarat Titans have won the toss and have opted to bat,Punjab Kings won by 8 wkts,Kagiso Rabada,GT,bat,GT,PBKS,Rahul Tewatia,Rabada,out,out,Good,,mid-wicket,edge
16.1," Rabada to Rahul Tewatia, 2 runs, full and around off, Tewatia gets a thick inside edge on the drive towards long-on, a misfield from Bairstow lets them scamper back for the second ",1st Inns,48t,Gujarat Titans,Punjab Kings,"Gujarat Titans (Playing XI): Wriddhiman Saha(w), Shubman Gill, Sai Sudharsan, Hardik Pandya(c), David Miller, Rahul Tewatia, Rashid Khan, Alzarri Joseph, Pradeep Sangwan, Lockie Ferguson, Mohammed Shami","Punjab Kings (Playing XI): Mayank Agarwal(c), Shikhar Dhawan, Jonny Bairstow, Bhanuka Rajapaksa, Liam Livingstone, Jitesh Sharma(w), Rishi Dhawan, Kagiso Rabada, Rahul Chahar, Arshdeep Singh, Sandeep Sharma",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","May 03,2022",Gujarat Titans have won the toss and have opted to bat,Punjab Kings won by 8 wkts,Kagiso Rabada,GT,bat,GT,PBKS,Rahul Tewatia, Rabada,2,0,Full,,long-on,edge
16.1," Rabada to Rahul Tewatia, wide, back-to-back wides from Rabada, pushed one short and wide of off, beats Tewatia's cut, but it's well past the tramlines ",1st Inns,48t,Gujarat Titans,Punjab Kings,"Gujarat Titans (Playing XI): Wriddhiman Saha(w), Shubman Gill, Sai Sudharsan, Hardik Pandya(c), David Miller, Rahul Tewatia, Rashid Khan, Alzarri Joseph, Pradeep Sangwan, Lockie Ferguson, Mohammed Shami","Punjab Kings (Playing XI): Mayank Agarwal(c), Shikhar Dhawan, Jonny Bairstow, Bhanuka Rajapaksa, Liam Livingstone, Jitesh Sharma(w), Rishi Dhawan, Kagiso Rabada, Rahul Chahar, Arshdeep Singh, Sandeep Sharma",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","May 03,2022",Gujarat Titans have won the toss and have opted to bat,Punjab Kings won by 8 wkts,Kagiso Rabada,GT,bat,GT,PBKS,Rahul Tewatia, Rabada,wide,1,Short,wide,,wide
