ball,Commentary Text,innings,match_no,team_a,team_b,team_a_11,team_b_11,team_a_subs,team_b_subs,series,season,venue,date,toss,win,man_of_the_match,toss_winner,toss_choosen,batting_team,bowling_team,Batsman,Bowler,runs,extra,ball_length,ball_line,ball_destination,shot_name,ball_speed,out_type
17.5," Thakur to Rabada, wide, 135ks length delivery sliding down the leg-side, Rabada looks to help it on its way and misses ",2nd Inns,64t,Punjab Kings,Delhi Capitals,"Punjab Kings (Playing XI): Jonny Bairstow, Shikhar Dhawan, Bhanuka Rajapaksa, Liam Livingstone, Mayank Agarwal(c), Jitesh Sharma(w), Harpreet Brar, Rishi Dhawan, Kagiso Rabada, Rahul Chahar, Arshdeep Singh","Delhi Capitals (Playing XI): David Warner, Sarfaraz Khan, Mitchell Marsh, Rishabh Pant(w/c), Lalit Yadav, Rovman Powell, Axar Patel, Shardul Thakur, Kuldeep Yadav, Anrich Nortje, Khaleel Ahmed",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","May 16,2022",Punjab Kings have won the toss and have opted to field,Delhi Capitals won by 17 runs,Shardul Thakur,PBKS,field,PBKS,DC,Rabada, Thakur,wide,1,Good,wide,,wide,,
17.5," Thakur to Rabada, wide, banged in short outside off, too high reckons umpire Nitin Menon as Rabada swings and misses ",2nd Inns,64t,Punjab Kings,Delhi Capitals,"Punjab Kings (Playing XI): Jonny Bairstow, Shikhar Dhawan, Bhanuka Rajapaksa, Liam Livingstone, Mayank Agarwal(c), Jitesh Sharma(w), Harpreet Brar, Rishi Dhawan, Kagiso Rabada, Rahul Chahar, Arshdeep Singh","Delhi Capitals (Playing XI): David Warner, Sarfaraz Khan, Mitchell Marsh, Rishabh Pant(w/c), Lalit Yadav, Rovman Powell, Axar Patel, Shardul Thakur, Kuldeep Yadav, Anrich Nortje, Khaleel Ahmed",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","May 16,2022",Punjab Kings have won the toss and have opted to field,Delhi Capitals won by 17 runs,Shardul Thakur,PBKS,field,PBKS,DC,Rabada, Thakur,wide,1,Short,wide,,wide,,
17.4," Thakur to Jitesh Sharma, out Caught by Warner!! Terrific catch from the pocket rocket. Not sure many would have gotten there. Knuckle ball outside off, Jitesh went really hard looking to biff that for a maximum but it flew off the inside half and went flat to Warner at long-off who times his dive to absolute perfection to claim a splendid low catch to his left. Jitesh Sharma c Warner b Thakur 44(34) [4s-3 6s-2] ",2nd Inns,64t,Punjab Kings,Delhi Capitals,"Punjab Kings (Playing XI): Jonny Bairstow, Shikhar Dhawan, Bhanuka Rajapaksa, Liam Livingstone, Mayank Agarwal(c), Jitesh Sharma(w), Harpreet Brar, Rishi Dhawan, Kagiso Rabada, Rahul Chahar, Arshdeep Singh","Delhi Capitals (Playing XI): David Warner, Sarfaraz Khan, Mitchell Marsh, Rishabh Pant(w/c), Lalit Yadav, Rovman Powell, Axar Patel, Shardul Thakur, Kuldeep Yadav, Anrich Nortje, Khaleel Ahmed",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","May 16,2022",Punjab Kings have won the toss and have opted to field,Delhi Capitals won by 17 runs,Shardul Thakur,PBKS,field,PBKS,DC,Jitesh Sharma, Thakur,out,out,,off side,long-off,,,"Catch out , warner"
17.3," Thakur to Rahul Chahar, 1 run, 138ks short outside off, Chahar carves it over cover and is happy to get to the other end ",2nd Inns,64t,Punjab Kings,Delhi Capitals,"Punjab Kings (Playing XI): Jonny Bairstow, Shikhar Dhawan, Bhanuka Rajapaksa, Liam Livingstone, Mayank Agarwal(c), Jitesh Sharma(w), Harpreet Brar, Rishi Dhawan, Kagiso Rabada, Rahul Chahar, Arshdeep Singh","Delhi Capitals (Playing XI): David Warner, Sarfaraz Khan, Mitchell Marsh, Rishabh Pant(w/c), Lalit Yadav, Rovman Powell, Axar Patel, Shardul Thakur, Kuldeep Yadav, Anrich Nortje, Khaleel Ahmed",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","May 16,2022",Punjab Kings have won the toss and have opted to field,Delhi Capitals won by 17 runs,Shardul Thakur,PBKS,field,PBKS,DC,Rahul Chahar, Thakur,1,0,Short,off side,cover,,,
17.2," Thakur to Rahul Chahar, no run, on a length wide of off, Chahar swings and misses ",2nd Inns,64t,Punjab Kings,Delhi Capitals,"Punjab Kings (Playing XI): Jonny Bairstow, Shikhar Dhawan, Bhanuka Rajapaksa, Liam Livingstone, Mayank Agarwal(c), Jitesh Sharma(w), Harpreet Brar, Rishi Dhawan, Kagiso Rabada, Rahul Chahar, Arshdeep Singh","Delhi Capitals (Playing XI): David Warner, Sarfaraz Khan, Mitchell Marsh, Rishabh Pant(w/c), Lalit Yadav, Rovman Powell, Axar Patel, Shardul Thakur, Kuldeep Yadav, Anrich Nortje, Khaleel Ahmed",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","May 16,2022",Punjab Kings have won the toss and have opted to field,Delhi Capitals won by 17 runs,Shardul Thakur,PBKS,field,PBKS,DC,Rahul Chahar, Thakur,0,0,Good,wide,,beaten,,
17.1," Thakur to Jitesh Sharma, 1 run, length delivery in the slot and Jitesh has used his bottom hand power to smash it straight towards long-on. Powell, at the edge of the boundary ropes, leapt to his fullest and dropped the ball inside before losing his momentum backwards.... There was a run-out check at the batting end, but Rahul Chahar was well in... ",2nd Inns,64t,Punjab Kings,Delhi Capitals,"Punjab Kings (Playing XI): Jonny Bairstow, Shikhar Dhawan, Bhanuka Rajapaksa, Liam Livingstone, Mayank Agarwal(c), Jitesh Sharma(w), Harpreet Brar, Rishi Dhawan, Kagiso Rabada, Rahul Chahar, Arshdeep Singh","Delhi Capitals (Playing XI): David Warner, Sarfaraz Khan, Mitchell Marsh, Rishabh Pant(w/c), Lalit Yadav, Rovman Powell, Axar Patel, Shardul Thakur, Kuldeep Yadav, Anrich Nortje, Khaleel Ahmed",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","May 16,2022",Punjab Kings have won the toss and have opted to field,Delhi Capitals won by 17 runs,Shardul Thakur,PBKS,field,PBKS,DC,Jitesh Sharma, Thakur,1,0,Good,,straight,edge,,
16.6," Khaleel Ahmed to Rahul Chahar, 2 runs, short and well wide of off, Chahar slaps it over backward point and gets back for the second with ease. A diving stop by Nortje to his left ",2nd Inns,64t,Punjab Kings,Delhi Capitals,"Punjab Kings (Playing XI): Jonny Bairstow, Shikhar Dhawan, Bhanuka Rajapaksa, Liam Livingstone, Mayank Agarwal(c), Jitesh Sharma(w), Harpreet Brar, Rishi Dhawan, Kagiso Rabada, Rahul Chahar, Arshdeep Singh","Delhi Capitals (Playing XI): David Warner, Sarfaraz Khan, Mitchell Marsh, Rishabh Pant(w/c), Lalit Yadav, Rovman Powell, Axar Patel, Shardul Thakur, Kuldeep Yadav, Anrich Nortje, Khaleel Ahmed",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","May 16,2022",Punjab Kings have won the toss and have opted to field,Delhi Capitals won by 17 runs,Shardul Thakur,PBKS,field,PBKS,DC,Rahul Chahar, Khaleel Ahmed,2,0,Short,wide,backward point,,,
16.5," Khaleel Ahmed to Rahul Chahar, SIX, these two play for the same state and Rahul Chahar is making sure he's got the bragging rights for now! Sees the slower short ball early, transfers weight onto the back foot and mauls the pull over mid-wicket for a biggie... ",2nd Inns,64t,Punjab Kings,Delhi Capitals,"Punjab Kings (Playing XI): Jonny Bairstow, Shikhar Dhawan, Bhanuka Rajapaksa, Liam Livingstone, Mayank Agarwal(c), Jitesh Sharma(w), Harpreet Brar, Rishi Dhawan, Kagiso Rabada, Rahul Chahar, Arshdeep Singh","Delhi Capitals (Playing XI): David Warner, Sarfaraz Khan, Mitchell Marsh, Rishabh Pant(w/c), Lalit Yadav, Rovman Powell, Axar Patel, Shardul Thakur, Kuldeep Yadav, Anrich Nortje, Khaleel Ahmed",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","May 16,2022",Punjab Kings have won the toss and have opted to field,Delhi Capitals won by 17 runs,Shardul Thakur,PBKS,field,PBKS,DC,Rahul Chahar, Khaleel Ahmed,6,0,Short,,mid-wicket,pull shot,,
16.4," Khaleel Ahmed to Rahul Chahar, FOUR, connects, finally! Sat back waiting for the short ball and he got a slower one that had ample width to be crashed away past Warner at mid-off to his left ",2nd Inns,64t,Punjab Kings,Delhi Capitals,"Punjab Kings (Playing XI): Jonny Bairstow, Shikhar Dhawan, Bhanuka Rajapaksa, Liam Livingstone, Mayank Agarwal(c), Jitesh Sharma(w), Harpreet Brar, Rishi Dhawan, Kagiso Rabada, Rahul Chahar, Arshdeep Singh","Delhi Capitals (Playing XI): David Warner, Sarfaraz Khan, Mitchell Marsh, Rishabh Pant(w/c), Lalit Yadav, Rovman Powell, Axar Patel, Shardul Thakur, Kuldeep Yadav, Anrich Nortje, Khaleel Ahmed",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","May 16,2022",Punjab Kings have won the toss and have opted to field,Delhi Capitals won by 17 runs,Shardul Thakur,PBKS,field,PBKS,DC,Rahul Chahar, Khaleel Ahmed,4,0,Short,,mid-off,,,
16.3," Khaleel Ahmed to Rahul Chahar, no run, three dots in a row. This was a short ball outside off and Chahar's attempted pull connects with thin air... ",2nd Inns,64t,Punjab Kings,Delhi Capitals,"Punjab Kings (Playing XI): Jonny Bairstow, Shikhar Dhawan, Bhanuka Rajapaksa, Liam Livingstone, Mayank Agarwal(c), Jitesh Sharma(w), Harpreet Brar, Rishi Dhawan, Kagiso Rabada, Rahul Chahar, Arshdeep Singh","Delhi Capitals (Playing XI): David Warner, Sarfaraz Khan, Mitchell Marsh, Rishabh Pant(w/c), Lalit Yadav, Rovman Powell, Axar Patel, Shardul Thakur, Kuldeep Yadav, Anrich Nortje, Khaleel Ahmed",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","May 16,2022",Punjab Kings have won the toss and have opted to field,Delhi Capitals won by 17 runs,Shardul Thakur,PBKS,field,PBKS,DC,Rahul Chahar, Khaleel Ahmed,0,0,Short,off side,,pull shot,,
