ball,Commentary Text,innings,match_no,team_a,team_b,team_a_11,team_b_11,team_a_subs,team_b_subs,series,season,venue,date,toss,win,man_of_the_match,toss_winner,toss_choosen,batting_team,bowling_team,Batsman,Bowler,runs,extra,ball_length,ball_line,ball_destination,shot_name,ball_speed,out_type,match_id
11.3," Meredith to Shreyas Iyer, no run, good stop by mid-wicket. Tilak Varma the man. Short outside off, Shreyas Iyer rolls his wrists and pulls down, but Tilak moves to his right quickly to stop ",1st Inns,56th,Mumbai Indians,Kolkata Knight Riders,"Mumbai Indians (Playing XI): Ishan Kishan(w), Rohit Sharma(c), Tilak Varma, Tim David, Kieron Pollard, Ramandeep Singh, Daniel Sams, Murugan Ashwin, Kumar Kartikeya, Jasprit Bumrah, Riley Meredith","Kolkata Knight Riders (Playing XI): Ajinkya Rahane, Venkatesh Iyer, Shreyas Iyer(c), Nitish Rana, Rinku Singh, Andre Russell, Sunil Narine, Sheldon Jackson(w), Pat Cummins, Tim Southee, Varun Chakaravarthy",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","May 09,2022",Mumbai Indians have won the toss and have opted to field,Kolkata Knight Riders won by 52 runs,Jasprit Bumrah,MI,field,KKR,MI,Shreyas Iyer, Meredith,0,0,Good,off side,mid-wicket,pull shot,,,202256
11.2," Meredith to Shreyas Iyer, no run, well-bowled. Shreyas Iyer as he has done all season, when he wants to attack backs away outside leg, exposing his stumps, this is dug in short and he lets it go to Ishan Kishan ",1st Inns,56th,Mumbai Indians,Kolkata Knight Riders,"Mumbai Indians (Playing XI): Ishan Kishan(w), Rohit Sharma(c), Tilak Varma, Tim David, Kieron Pollard, Ramandeep Singh, Daniel Sams, Murugan Ashwin, Kumar Kartikeya, Jasprit Bumrah, Riley Meredith","Kolkata Knight Riders (Playing XI): Ajinkya Rahane, Venkatesh Iyer, Shreyas Iyer(c), Nitish Rana, Rinku Singh, Andre Russell, Sunil Narine, Sheldon Jackson(w), Pat Cummins, Tim Southee, Varun Chakaravarthy",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","May 09,2022",Mumbai Indians have won the toss and have opted to field,Kolkata Knight Riders won by 52 runs,Jasprit Bumrah,MI,field,KKR,MI,Shreyas Iyer, Meredith,0,0,Short,leg side,,,,,202256
11.1," Meredith to Shreyas Iyer, no run, short of length on off, Shreyas Iyer in defence closes the face of the bat too early, the thick leading-edge though does not carry to cover ",1st Inns,56th,Mumbai Indians,Kolkata Knight Riders,"Mumbai Indians (Playing XI): Ishan Kishan(w), Rohit Sharma(c), Tilak Varma, Tim David, Kieron Pollard, Ramandeep Singh, Daniel Sams, Murugan Ashwin, Kumar Kartikeya, Jasprit Bumrah, Riley Meredith","Kolkata Knight Riders (Playing XI): Ajinkya Rahane, Venkatesh Iyer, Shreyas Iyer(c), Nitish Rana, Rinku Singh, Andre Russell, Sunil Narine, Sheldon Jackson(w), Pat Cummins, Tim Southee, Varun Chakaravarthy",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","May 09,2022",Mumbai Indians have won the toss and have opted to field,Kolkata Knight Riders won by 52 runs,Jasprit Bumrah,MI,field,KKR,MI,Shreyas Iyer, Meredith,0,0,Short,off side,defence,edge,,,202256
10.6," Kumar Kartikeya to Nitish Rana, SIX, now the slogsweep over long-on. Too full again from Kumar Kartikeya, in Nitish Rana's zone and he crouches low and swipes it way over the fence. Superb end to the over by Nitish Rana ",1st Inns,56th,Mumbai Indians,Kolkata Knight Riders,"Mumbai Indians (Playing XI): Ishan Kishan(w), Rohit Sharma(c), Tilak Varma, Tim David, Kieron Pollard, Ramandeep Singh, Daniel Sams, Murugan Ashwin, Kumar Kartikeya, Jasprit Bumrah, Riley Meredith","Kolkata Knight Riders (Playing XI): Ajinkya Rahane, Venkatesh Iyer, Shreyas Iyer(c), Nitish Rana, Rinku Singh, Andre Russell, Sunil Narine, Sheldon Jackson(w), Pat Cummins, Tim Southee, Varun Chakaravarthy",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","May 09,2022",Mumbai Indians have won the toss and have opted to field,Kolkata Knight Riders won by 52 runs,Jasprit Bumrah,MI,field,KKR,MI,Nitish Rana, Kumar Kartikeya,6,0,Full,,long-on,slog shot,,,202256
10.5," Kumar Kartikeya to Nitish Rana, SIX, too much flight and right in the slot, Nitish Rana clears his front leg and takes the full ball on off to slam it straight down the ground ",1st Inns,56th,Mumbai Indians,Kolkata Knight Riders,"Mumbai Indians (Playing XI): Ishan Kishan(w), Rohit Sharma(c), Tilak Varma, Tim David, Kieron Pollard, Ramandeep Singh, Daniel Sams, Murugan Ashwin, Kumar Kartikeya, Jasprit Bumrah, Riley Meredith","Kolkata Knight Riders (Playing XI): Ajinkya Rahane, Venkatesh Iyer, Shreyas Iyer(c), Nitish Rana, Rinku Singh, Andre Russell, Sunil Narine, Sheldon Jackson(w), Pat Cummins, Tim Southee, Varun Chakaravarthy",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","May 09,2022",Mumbai Indians have won the toss and have opted to field,Kolkata Knight Riders won by 52 runs,Jasprit Bumrah,MI,field,KKR,MI,Nitish Rana, Kumar Kartikeya,6,0,Slot,off side,straight,,,,202256
10.4," Kumar Kartikeya to Shreyas Iyer, 1 run, quicker on the middle and leg line, clipped behind square for a single ",1st Inns,56th,Mumbai Indians,Kolkata Knight Riders,"Mumbai Indians (Playing XI): Ishan Kishan(w), Rohit Sharma(c), Tilak Varma, Tim David, Kieron Pollard, Ramandeep Singh, Daniel Sams, Murugan Ashwin, Kumar Kartikeya, Jasprit Bumrah, Riley Meredith","Kolkata Knight Riders (Playing XI): Ajinkya Rahane, Venkatesh Iyer, Shreyas Iyer(c), Nitish Rana, Rinku Singh, Andre Russell, Sunil Narine, Sheldon Jackson(w), Pat Cummins, Tim Southee, Varun Chakaravarthy",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","May 09,2022",Mumbai Indians have won the toss and have opted to field,Kolkata Knight Riders won by 52 runs,Jasprit Bumrah,MI,field,KKR,MI,Shreyas Iyer, Kumar Kartikeya,1,0,,,square,,,,202256
10.3," Kumar Kartikeya to Shreyas Iyer, no run, turns into middle, defended to mid-wicket ",1st Inns,56th,Mumbai Indians,Kolkata Knight Riders,"Mumbai Indians (Playing XI): Ishan Kishan(w), Rohit Sharma(c), Tilak Varma, Tim David, Kieron Pollard, Ramandeep Singh, Daniel Sams, Murugan Ashwin, Kumar Kartikeya, Jasprit Bumrah, Riley Meredith","Kolkata Knight Riders (Playing XI): Ajinkya Rahane, Venkatesh Iyer, Shreyas Iyer(c), Nitish Rana, Rinku Singh, Andre Russell, Sunil Narine, Sheldon Jackson(w), Pat Cummins, Tim Southee, Varun Chakaravarthy",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","May 09,2022",Mumbai Indians have won the toss and have opted to field,Kolkata Knight Riders won by 52 runs,Jasprit Bumrah,MI,field,KKR,MI,Shreyas Iyer, Kumar Kartikeya,0,0,,,mid-wicket,defend,,,202256
10.2," Kumar Kartikeya to Rahane, out Bowled!! And again. This time he's bowled. Such an ungainly shot and an ungainly dismissal as well. Very full and turns in, Rahane is beaten on the reverse sweep and is bowled around his legs (for a left-hander that is). End of a decent knock from Rahane but just when he had to accelerate he falls. Rahane b Kumar Kartikeya 25(24) [4s-3] ",1st Inns,56th,Mumbai Indians,Kolkata Knight Riders,"Mumbai Indians (Playing XI): Ishan Kishan(w), Rohit Sharma(c), Tilak Varma, Tim David, Kieron Pollard, Ramandeep Singh, Daniel Sams, Murugan Ashwin, Kumar Kartikeya, Jasprit Bumrah, Riley Meredith","Kolkata Knight Riders (Playing XI): Ajinkya Rahane, Venkatesh Iyer, Shreyas Iyer(c), Nitish Rana, Rinku Singh, Andre Russell, Sunil Narine, Sheldon Jackson(w), Pat Cummins, Tim Southee, Varun Chakaravarthy",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","May 09,2022",Mumbai Indians have won the toss and have opted to field,Kolkata Knight Riders won by 52 runs,Jasprit Bumrah,MI,field,KKR,MI,Rahane, Kumar Kartikeya,out,out,Full,,,beaten,,bowled,202256
10.1," Kumar Kartikeya to Rahane, no run, Rahane tries something out of the blue, the googly outside off, he reverse-sweeps and misses ",1st Inns,56th,Mumbai Indians,Kolkata Knight Riders,"Mumbai Indians (Playing XI): Ishan Kishan(w), Rohit Sharma(c), Tilak Varma, Tim David, Kieron Pollard, Ramandeep Singh, Daniel Sams, Murugan Ashwin, Kumar Kartikeya, Jasprit Bumrah, Riley Meredith","Kolkata Knight Riders (Playing XI): Ajinkya Rahane, Venkatesh Iyer, Shreyas Iyer(c), Nitish Rana, Rinku Singh, Andre Russell, Sunil Narine, Sheldon Jackson(w), Pat Cummins, Tim Southee, Varun Chakaravarthy",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","May 09,2022",Mumbai Indians have won the toss and have opted to field,Kolkata Knight Riders won by 52 runs,Jasprit Bumrah,MI,field,KKR,MI,Rahane, Kumar Kartikeya,0,0,,off side,,beaten,,,202256
9.6," Pollard to Rahane, 1 run, full toss by Pollard, dips in front of the batter as Rahane drives it to long-on for one ",1st Inns,56th,Mumbai Indians,Kolkata Knight Riders,"Mumbai Indians (Playing XI): Ishan Kishan(w), Rohit Sharma(c), Tilak Varma, Tim David, Kieron Pollard, Ramandeep Singh, Daniel Sams, Murugan Ashwin, Kumar Kartikeya, Jasprit Bumrah, Riley Meredith","Kolkata Knight Riders (Playing XI): Ajinkya Rahane, Venkatesh Iyer, Shreyas Iyer(c), Nitish Rana, Rinku Singh, Andre Russell, Sunil Narine, Sheldon Jackson(w), Pat Cummins, Tim Southee, Varun Chakaravarthy",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","May 09,2022",Mumbai Indians have won the toss and have opted to field,Kolkata Knight Riders won by 52 runs,Jasprit Bumrah,MI,field,KKR,MI,Rahane, Pollard,1,0,Full,,long-on,on drive,,,202256
9.5," Pollard to Nitish Rana, 1 run, short and wide outside off, Nitish Rana cuts this to deep backward point for one ",1st Inns,56th,Mumbai Indians,Kolkata Knight Riders,"Mumbai Indians (Playing XI): Ishan Kishan(w), Rohit Sharma(c), Tilak Varma, Tim David, Kieron Pollard, Ramandeep Singh, Daniel Sams, Murugan Ashwin, Kumar Kartikeya, Jasprit Bumrah, Riley Meredith","Kolkata Knight Riders (Playing XI): Ajinkya Rahane, Venkatesh Iyer, Shreyas Iyer(c), Nitish Rana, Rinku Singh, Andre Russell, Sunil Narine, Sheldon Jackson(w), Pat Cummins, Tim Southee, Varun Chakaravarthy",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","May 09,2022",Mumbai Indians have won the toss and have opted to field,Kolkata Knight Riders won by 52 runs,Jasprit Bumrah,MI,field,KKR,MI,Nitish Rana, Pollard,1,0,Short,wide,deep backward point,cut shot,,,202256
9.4," Pollard to Rahane, 1 run, a really short ball by Pollard and Rahane has pulled this towards deep square leg for a single ",1st Inns,56th,Mumbai Indians,Kolkata Knight Riders,"Mumbai Indians (Playing XI): Ishan Kishan(w), Rohit Sharma(c), Tilak Varma, Tim David, Kieron Pollard, Ramandeep Singh, Daniel Sams, Murugan Ashwin, Kumar Kartikeya, Jasprit Bumrah, Riley Meredith","Kolkata Knight Riders (Playing XI): Ajinkya Rahane, Venkatesh Iyer, Shreyas Iyer(c), Nitish Rana, Rinku Singh, Andre Russell, Sunil Narine, Sheldon Jackson(w), Pat Cummins, Tim Southee, Varun Chakaravarthy",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","May 09,2022",Mumbai Indians have won the toss and have opted to field,Kolkata Knight Riders won by 52 runs,Jasprit Bumrah,MI,field,KKR,MI,Rahane, Pollard,1,0,Short,,deep square,pull shot,,,202256
9.3," Pollard to Nitish Rana, 1 run, on a good length outside off, Nitish Rana goes for a drive away from his body, gets an outside edge towards short third man, just a single as it has been stopped by the fielder inside the ring ",1st Inns,56th,Mumbai Indians,Kolkata Knight Riders,"Mumbai Indians (Playing XI): Ishan Kishan(w), Rohit Sharma(c), Tilak Varma, Tim David, Kieron Pollard, Ramandeep Singh, Daniel Sams, Murugan Ashwin, Kumar Kartikeya, Jasprit Bumrah, Riley Meredith","Kolkata Knight Riders (Playing XI): Ajinkya Rahane, Venkatesh Iyer, Shreyas Iyer(c), Nitish Rana, Rinku Singh, Andre Russell, Sunil Narine, Sheldon Jackson(w), Pat Cummins, Tim Southee, Varun Chakaravarthy",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","May 09,2022",Mumbai Indians have won the toss and have opted to field,Kolkata Knight Riders won by 52 runs,Jasprit Bumrah,MI,field,KKR,MI,Nitish Rana, Pollard,1,0,Good,off side,short third man,edge,,,202256
9.2," Pollard to Rahane, 1 run, helps this towards backward square leg for a single ",1st Inns,56th,Mumbai Indians,Kolkata Knight Riders,"Mumbai Indians (Playing XI): Ishan Kishan(w), Rohit Sharma(c), Tilak Varma, Tim David, Kieron Pollard, Ramandeep Singh, Daniel Sams, Murugan Ashwin, Kumar Kartikeya, Jasprit Bumrah, Riley Meredith","Kolkata Knight Riders (Playing XI): Ajinkya Rahane, Venkatesh Iyer, Shreyas Iyer(c), Nitish Rana, Rinku Singh, Andre Russell, Sunil Narine, Sheldon Jackson(w), Pat Cummins, Tim Southee, Varun Chakaravarthy",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","May 09,2022",Mumbai Indians have won the toss and have opted to field,Kolkata Knight Riders won by 52 runs,Jasprit Bumrah,MI,field,KKR,MI,Rahane, Pollard,1,0,,,square leg,,,,202256
9.1," Pollard to Rahane, FOUR, Jinks greets Pollard with a boundary. Back of a length outside off, Rahane rocks back in the crease and carves it past the man at short third man. Nicely timed shot ",1st Inns,56th,Mumbai Indians,Kolkata Knight Riders,"Mumbai Indians (Playing XI): Ishan Kishan(w), Rohit Sharma(c), Tilak Varma, Tim David, Kieron Pollard, Ramandeep Singh, Daniel Sams, Murugan Ashwin, Kumar Kartikeya, Jasprit Bumrah, Riley Meredith","Kolkata Knight Riders (Playing XI): Ajinkya Rahane, Venkatesh Iyer, Shreyas Iyer(c), Nitish Rana, Rinku Singh, Andre Russell, Sunil Narine, Sheldon Jackson(w), Pat Cummins, Tim Southee, Varun Chakaravarthy",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","May 09,2022",Mumbai Indians have won the toss and have opted to field,Kolkata Knight Riders won by 52 runs,Jasprit Bumrah,MI,field,KKR,MI,Rahane, Pollard,4,0,Back of Length,off side,short third man,,,,202256
8.6," Kumar Kartikeya to Rahane, 1 run, short ball by Kumar Kartikeya and Rahane has pulled this to deep square leg for a single ",1st Inns,56th,Mumbai Indians,Kolkata Knight Riders,"Mumbai Indians (Playing XI): Ishan Kishan(w), Rohit Sharma(c), Tilak Varma, Tim David, Kieron Pollard, Ramandeep Singh, Daniel Sams, Murugan Ashwin, Kumar Kartikeya, Jasprit Bumrah, Riley Meredith","Kolkata Knight Riders (Playing XI): Ajinkya Rahane, Venkatesh Iyer, Shreyas Iyer(c), Nitish Rana, Rinku Singh, Andre Russell, Sunil Narine, Sheldon Jackson(w), Pat Cummins, Tim Southee, Varun Chakaravarthy",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","May 09,2022",Mumbai Indians have won the toss and have opted to field,Kolkata Knight Riders won by 52 runs,Jasprit Bumrah,MI,field,KKR,MI,Rahane, Kumar Kartikeya,1,0,Short,,deep square,pull shot,,,202256
8.5," Kumar Kartikeya to Rahane, no run, appeal for a stumping taken upstairs! Tossed up delivery outside off, slightly wide and it spins away from Rahane. He tries to reach out for it with a drive, but misses. Kishan is quick to grab the ball and whips off the bails, but Rahane managed to drag his foot back in time ",1st Inns,56th,Mumbai Indians,Kolkata Knight Riders,"Mumbai Indians (Playing XI): Ishan Kishan(w), Rohit Sharma(c), Tilak Varma, Tim David, Kieron Pollard, Ramandeep Singh, Daniel Sams, Murugan Ashwin, Kumar Kartikeya, Jasprit Bumrah, Riley Meredith","Kolkata Knight Riders (Playing XI): Ajinkya Rahane, Venkatesh Iyer, Shreyas Iyer(c), Nitish Rana, Rinku Singh, Andre Russell, Sunil Narine, Sheldon Jackson(w), Pat Cummins, Tim Southee, Varun Chakaravarthy",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","May 09,2022",Mumbai Indians have won the toss and have opted to field,Kolkata Knight Riders won by 52 runs,Jasprit Bumrah,MI,field,KKR,MI,Rahane, Kumar Kartikeya,0,0,Full toss,off side,,beaten,,,202256
8.4," Kumar Kartikeya to Nitish Rana, 1 run, goes down on his knee to play the reverse sweep and gets a bottom edge. The ball rolls past Kishan slowly, but he had no idea about it, they take a single ",1st Inns,56th,Mumbai Indians,Kolkata Knight Riders,"Mumbai Indians (Playing XI): Ishan Kishan(w), Rohit Sharma(c), Tilak Varma, Tim David, Kieron Pollard, Ramandeep Singh, Daniel Sams, Murugan Ashwin, Kumar Kartikeya, Jasprit Bumrah, Riley Meredith","Kolkata Knight Riders (Playing XI): Ajinkya Rahane, Venkatesh Iyer, Shreyas Iyer(c), Nitish Rana, Rinku Singh, Andre Russell, Sunil Narine, Sheldon Jackson(w), Pat Cummins, Tim Southee, Varun Chakaravarthy",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","May 09,2022",Mumbai Indians have won the toss and have opted to field,Kolkata Knight Riders won by 52 runs,Jasprit Bumrah,MI,field,KKR,MI,Nitish Rana, Kumar Kartikeya,1,0,,,,edge,,,202256
8.3," Kumar Kartikeya to Nitish Rana, no run, too full around off, dips in front of Nitish Rana as he drills it to cover ",1st Inns,56th,Mumbai Indians,Kolkata Knight Riders,"Mumbai Indians (Playing XI): Ishan Kishan(w), Rohit Sharma(c), Tilak Varma, Tim David, Kieron Pollard, Ramandeep Singh, Daniel Sams, Murugan Ashwin, Kumar Kartikeya, Jasprit Bumrah, Riley Meredith","Kolkata Knight Riders (Playing XI): Ajinkya Rahane, Venkatesh Iyer, Shreyas Iyer(c), Nitish Rana, Rinku Singh, Andre Russell, Sunil Narine, Sheldon Jackson(w), Pat Cummins, Tim Southee, Varun Chakaravarthy",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","May 09,2022",Mumbai Indians have won the toss and have opted to field,Kolkata Knight Riders won by 52 runs,Jasprit Bumrah,MI,field,KKR,MI,Nitish Rana, Kumar Kartikeya,0,0,Full,,cover,,,,202256
8.2," Kumar Kartikeya to Rahane, 1 run, nudged to Ramandeep at deep mid-wicket for a single by Rahane ",1st Inns,56th,Mumbai Indians,Kolkata Knight Riders,"Mumbai Indians (Playing XI): Ishan Kishan(w), Rohit Sharma(c), Tilak Varma, Tim David, Kieron Pollard, Ramandeep Singh, Daniel Sams, Murugan Ashwin, Kumar Kartikeya, Jasprit Bumrah, Riley Meredith","Kolkata Knight Riders (Playing XI): Ajinkya Rahane, Venkatesh Iyer, Shreyas Iyer(c), Nitish Rana, Rinku Singh, Andre Russell, Sunil Narine, Sheldon Jackson(w), Pat Cummins, Tim Southee, Varun Chakaravarthy",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","May 09,2022",Mumbai Indians have won the toss and have opted to field,Kolkata Knight Riders won by 52 runs,Jasprit Bumrah,MI,field,KKR,MI,Rahane, Kumar Kartikeya,1,0,,,mid-wicket,,,,202256
8.1," Kumar Kartikeya to Rahane, no run, fired outside off, touch fuller, Rahane goes for a cut and gets beaten ",1st Inns,56th,Mumbai Indians,Kolkata Knight Riders,"Mumbai Indians (Playing XI): Ishan Kishan(w), Rohit Sharma(c), Tilak Varma, Tim David, Kieron Pollard, Ramandeep Singh, Daniel Sams, Murugan Ashwin, Kumar Kartikeya, Jasprit Bumrah, Riley Meredith","Kolkata Knight Riders (Playing XI): Ajinkya Rahane, Venkatesh Iyer, Shreyas Iyer(c), Nitish Rana, Rinku Singh, Andre Russell, Sunil Narine, Sheldon Jackson(w), Pat Cummins, Tim Southee, Varun Chakaravarthy",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","May 09,2022",Mumbai Indians have won the toss and have opted to field,Kolkata Knight Riders won by 52 runs,Jasprit Bumrah,MI,field,KKR,MI,Rahane, Kumar Kartikeya,0,0,Full,off side,,beaten,,,202256
7.6," Murugan Ashwin to Rahane, 1 run, tossed up delivery on middle and leg, full in length and Rahane works this through wide mid-on for one ",1st Inns,56th,Mumbai Indians,Kolkata Knight Riders,"Mumbai Indians (Playing XI): Ishan Kishan(w), Rohit Sharma(c), Tilak Varma, Tim David, Kieron Pollard, Ramandeep Singh, Daniel Sams, Murugan Ashwin, Kumar Kartikeya, Jasprit Bumrah, Riley Meredith","Kolkata Knight Riders (Playing XI): Ajinkya Rahane, Venkatesh Iyer, Shreyas Iyer(c), Nitish Rana, Rinku Singh, Andre Russell, Sunil Narine, Sheldon Jackson(w), Pat Cummins, Tim Southee, Varun Chakaravarthy",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","May 09,2022",Mumbai Indians have won the toss and have opted to field,Kolkata Knight Riders won by 52 runs,Jasprit Bumrah,MI,field,KKR,MI,Rahane, Murugan Ashwin,1,0,Full toss,stump line,mid-on,,,,202256
7.5," Murugan Ashwin to Nitish Rana, 1 run, on the pads and Nitish Rana has worked this to square leg for a single ",1st Inns,56th,Mumbai Indians,Kolkata Knight Riders,"Mumbai Indians (Playing XI): Ishan Kishan(w), Rohit Sharma(c), Tilak Varma, Tim David, Kieron Pollard, Ramandeep Singh, Daniel Sams, Murugan Ashwin, Kumar Kartikeya, Jasprit Bumrah, Riley Meredith","Kolkata Knight Riders (Playing XI): Ajinkya Rahane, Venkatesh Iyer, Shreyas Iyer(c), Nitish Rana, Rinku Singh, Andre Russell, Sunil Narine, Sheldon Jackson(w), Pat Cummins, Tim Southee, Varun Chakaravarthy",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","May 09,2022",Mumbai Indians have won the toss and have opted to field,Kolkata Knight Riders won by 52 runs,Jasprit Bumrah,MI,field,KKR,MI,Nitish Rana, Murugan Ashwin,1,0,,stump line,square leg,,,,202256
7.4," Murugan Ashwin to Nitish Rana, no run, appeal for a caught behind, but the umpire shows no interest. Was a googly around off and Nitish Rana got beaten as he tried to play the reverse sweep. Rohit walks up to Kishan to have a word with him, but Kishan laughs. Appealed just for fun I guess ",1st Inns,56th,Mumbai Indians,Kolkata Knight Riders,"Mumbai Indians (Playing XI): Ishan Kishan(w), Rohit Sharma(c), Tilak Varma, Tim David, Kieron Pollard, Ramandeep Singh, Daniel Sams, Murugan Ashwin, Kumar Kartikeya, Jasprit Bumrah, Riley Meredith","Kolkata Knight Riders (Playing XI): Ajinkya Rahane, Venkatesh Iyer, Shreyas Iyer(c), Nitish Rana, Rinku Singh, Andre Russell, Sunil Narine, Sheldon Jackson(w), Pat Cummins, Tim Southee, Varun Chakaravarthy",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","May 09,2022",Mumbai Indians have won the toss and have opted to field,Kolkata Knight Riders won by 52 runs,Jasprit Bumrah,MI,field,KKR,MI,Nitish Rana, Murugan Ashwin,0,0,,,,beaten,,,202256
7.3," Murugan Ashwin to Nitish Rana, no run, nicely tossed up delivery on middle and leg, Nitish Rana plays it off the front foot, clips this to mid-wicket ",1st Inns,56th,Mumbai Indians,Kolkata Knight Riders,"Mumbai Indians (Playing XI): Ishan Kishan(w), Rohit Sharma(c), Tilak Varma, Tim David, Kieron Pollard, Ramandeep Singh, Daniel Sams, Murugan Ashwin, Kumar Kartikeya, Jasprit Bumrah, Riley Meredith","Kolkata Knight Riders (Playing XI): Ajinkya Rahane, Venkatesh Iyer, Shreyas Iyer(c), Nitish Rana, Rinku Singh, Andre Russell, Sunil Narine, Sheldon Jackson(w), Pat Cummins, Tim Southee, Varun Chakaravarthy",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","May 09,2022",Mumbai Indians have won the toss and have opted to field,Kolkata Knight Riders won by 52 runs,Jasprit Bumrah,MI,field,KKR,MI,Nitish Rana, Murugan Ashwin,0,0,Full toss,stump line,mid-wicket,,,,202256
7.2," Murugan Ashwin to Rahane, 1 run, googly by Murugan Ashwin, touch fuller and Rahane has pushed this to point for a single ",1st Inns,56th,Mumbai Indians,Kolkata Knight Riders,"Mumbai Indians (Playing XI): Ishan Kishan(w), Rohit Sharma(c), Tilak Varma, Tim David, Kieron Pollard, Ramandeep Singh, Daniel Sams, Murugan Ashwin, Kumar Kartikeya, Jasprit Bumrah, Riley Meredith","Kolkata Knight Riders (Playing XI): Ajinkya Rahane, Venkatesh Iyer, Shreyas Iyer(c), Nitish Rana, Rinku Singh, Andre Russell, Sunil Narine, Sheldon Jackson(w), Pat Cummins, Tim Southee, Varun Chakaravarthy",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","May 09,2022",Mumbai Indians have won the toss and have opted to field,Kolkata Knight Riders won by 52 runs,Jasprit Bumrah,MI,field,KKR,MI,Rahane, Murugan Ashwin,1,0,Full,,point,push shot,,,202256
7.1," Murugan Ashwin to Rahane, FOUR, goes down on his knee early does Rahane and laps this down to fine leg as the bowler goes full. Ishan Kishan had moved across to his left, but this beat him ",1st Inns,56th,Mumbai Indians,Kolkata Knight Riders,"Mumbai Indians (Playing XI): Ishan Kishan(w), Rohit Sharma(c), Tilak Varma, Tim David, Kieron Pollard, Ramandeep Singh, Daniel Sams, Murugan Ashwin, Kumar Kartikeya, Jasprit Bumrah, Riley Meredith","Kolkata Knight Riders (Playing XI): Ajinkya Rahane, Venkatesh Iyer, Shreyas Iyer(c), Nitish Rana, Rinku Singh, Andre Russell, Sunil Narine, Sheldon Jackson(w), Pat Cummins, Tim Southee, Varun Chakaravarthy",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","May 09,2022",Mumbai Indians have won the toss and have opted to field,Kolkata Knight Riders won by 52 runs,Jasprit Bumrah,MI,field,KKR,MI,Rahane, Murugan Ashwin,4,0,Full,,fine leg,,,,202256
6.6," Daniel Sams to Nitish Rana, no run, short ball at the hips, Nitish Rana goes for a pull, doesn't middle it though. Gets an underedge to the keeper down leg ",1st Inns,56th,Mumbai Indians,Kolkata Knight Riders,"Mumbai Indians (Playing XI): Ishan Kishan(w), Rohit Sharma(c), Tilak Varma, Tim David, Kieron Pollard, Ramandeep Singh, Daniel Sams, Murugan Ashwin, Kumar Kartikeya, Jasprit Bumrah, Riley Meredith","Kolkata Knight Riders (Playing XI): Ajinkya Rahane, Venkatesh Iyer, Shreyas Iyer(c), Nitish Rana, Rinku Singh, Andre Russell, Sunil Narine, Sheldon Jackson(w), Pat Cummins, Tim Southee, Varun Chakaravarthy",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","May 09,2022",Mumbai Indians have won the toss and have opted to field,Kolkata Knight Riders won by 52 runs,Jasprit Bumrah,MI,field,KKR,MI,Nitish Rana, Daniel Sams,0,0,Short,stump line,keeper,edge,,,202256
6.6," Daniel Sams to Nitish Rana, wide, walks down the wicket to play this, but Daniel Sams has fired it down the leg-side ",1st Inns,56th,Mumbai Indians,Kolkata Knight Riders,"Mumbai Indians (Playing XI): Ishan Kishan(w), Rohit Sharma(c), Tilak Varma, Tim David, Kieron Pollard, Ramandeep Singh, Daniel Sams, Murugan Ashwin, Kumar Kartikeya, Jasprit Bumrah, Riley Meredith","Kolkata Knight Riders (Playing XI): Ajinkya Rahane, Venkatesh Iyer, Shreyas Iyer(c), Nitish Rana, Rinku Singh, Andre Russell, Sunil Narine, Sheldon Jackson(w), Pat Cummins, Tim Southee, Varun Chakaravarthy",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","May 09,2022",Mumbai Indians have won the toss and have opted to field,Kolkata Knight Riders won by 52 runs,Jasprit Bumrah,MI,field,KKR,MI,Nitish Rana, Daniel Sams,wide,1,,wide,,wide,,,202256
