ball,Commentary Text,innings,match_no,team_a,team_b,team_a_11,team_b_11,team_a_subs,team_b_subs,series,season,venue,date,toss,win,man_of_the_match,toss_winner,toss_choosen,batting_team,bowling_team,Batsman,Bowler,runs,extra,ball_length,ball_line,ball_destination,shot_name
18.2," Odean Smith to Karthik, FOUR, pulled away in the gap at deep mid-wicket. This is prime Dinesh Karthik. Tell him you have only 20 odd balls left and he will unleash. Short delivery from Odean Smith, Karthik placed that to perfection splitting deep mid-wicket and deep backward square leg ",1st Inns,3rd,Punjab Kings,Royal Challengers Bangalore,"Punjab Kings (Playing XI): Mayank Agarwal(c), Shikhar Dhawan, Liam Livingstone, Bhanuka Rajapaksa(w), Shahrukh Khan, Odean Smith, Raj Bawa, Arshdeep Singh, Harpreet Brar, Sandeep Sharma, Rahul Chahar","Royal Challengers Bangalore (Playing XI): Faf du Plessis(c), Virat Kohli, Anuj Rawat, Dinesh Karthik(w), Sherfane Rutherford, Shahbaz Ahmed, Wanindu Hasaranga, David Willey, Harshal Patel, Akash Deep, Mohammed Siraj",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","Mar 27,2022",Punjab Kings have won the toss and have opted to field,Punjab Kings won by 5 wkts,Odean Smith,PBKS,field,RCB,PBKS,Karthik, Odean Smith,4,0,Short,,mid-wicket,pull shot
18.1," Odean Smith to Karthik, SIX, loud grunt from Odean Smith. Knows he bowled a poor leg-side freebie. DK smartly gets inside the line and whips it away fine and all the way over fine leg. Smiles at Virat ",1st Inns,3rd,Punjab Kings,Royal Challengers Bangalore,"Punjab Kings (Playing XI): Mayank Agarwal(c), Shikhar Dhawan, Liam Livingstone, Bhanuka Rajapaksa(w), Shahrukh Khan, Odean Smith, Raj Bawa, Arshdeep Singh, Harpreet Brar, Sandeep Sharma, Rahul Chahar","Royal Challengers Bangalore (Playing XI): Faf du Plessis(c), Virat Kohli, Anuj Rawat, Dinesh Karthik(w), Sherfane Rutherford, Shahbaz Ahmed, Wanindu Hasaranga, David Willey, Harshal Patel, Akash Deep, Mohammed Siraj",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","Mar 27,2022",Punjab Kings have won the toss and have opted to field,Punjab Kings won by 5 wkts,Odean Smith,PBKS,field,RCB,PBKS,Karthik, Odean Smith,6,0,,,fine leg,
17.6," Arshdeep Singh to Karthik, 1 run, in the airrrr, mistimed and just wide of the diving backward square leg fielder. Short and into the wicket, was quick as it rushed DK on the pull. Fielder dives to the right and it just evades him ",1st Inns,3rd,Punjab Kings,Royal Challengers Bangalore,"Punjab Kings (Playing XI): Mayank Agarwal(c), Shikhar Dhawan, Liam Livingstone, Bhanuka Rajapaksa(w), Shahrukh Khan, Odean Smith, Raj Bawa, Arshdeep Singh, Harpreet Brar, Sandeep Sharma, Rahul Chahar","Royal Challengers Bangalore (Playing XI): Faf du Plessis(c), Virat Kohli, Anuj Rawat, Dinesh Karthik(w), Sherfane Rutherford, Shahbaz Ahmed, Wanindu Hasaranga, David Willey, Harshal Patel, Akash Deep, Mohammed Siraj",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","Mar 27,2022",Punjab Kings have won the toss and have opted to field,Punjab Kings won by 5 wkts,Odean Smith,PBKS,field,RCB,PBKS,Karthik, Arshdeep Singh,1,0,Short,wide,square leg,pull shot
17.5," Arshdeep Singh to Karthik, no run, brilliant ball from Arshdeep Singh. Short, slow and into the wicket, Karthik tries to guide. No pace to use and he gets an under edge that rolls to short third man ",1st Inns,3rd,Punjab Kings,Royal Challengers Bangalore,"Punjab Kings (Playing XI): Mayank Agarwal(c), Shikhar Dhawan, Liam Livingstone, Bhanuka Rajapaksa(w), Shahrukh Khan, Odean Smith, Raj Bawa, Arshdeep Singh, Harpreet Brar, Sandeep Sharma, Rahul Chahar","Royal Challengers Bangalore (Playing XI): Faf du Plessis(c), Virat Kohli, Anuj Rawat, Dinesh Karthik(w), Sherfane Rutherford, Shahbaz Ahmed, Wanindu Hasaranga, David Willey, Harshal Patel, Akash Deep, Mohammed Siraj",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","Mar 27,2022",Punjab Kings have won the toss and have opted to field,Punjab Kings won by 5 wkts,Odean Smith,PBKS,field,RCB,PBKS,Karthik, Arshdeep Singh,0,0,Short,stump line,short third man,edge
17.4," Arshdeep Singh to Karthik, no run, lovely yorker, dug out back to the bowler ",1st Inns,3rd,Punjab Kings,Royal Challengers Bangalore,"Punjab Kings (Playing XI): Mayank Agarwal(c), Shikhar Dhawan, Liam Livingstone, Bhanuka Rajapaksa(w), Shahrukh Khan, Odean Smith, Raj Bawa, Arshdeep Singh, Harpreet Brar, Sandeep Sharma, Rahul Chahar","Royal Challengers Bangalore (Playing XI): Faf du Plessis(c), Virat Kohli, Anuj Rawat, Dinesh Karthik(w), Sherfane Rutherford, Shahbaz Ahmed, Wanindu Hasaranga, David Willey, Harshal Patel, Akash Deep, Mohammed Siraj",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","Mar 27,2022",Punjab Kings have won the toss and have opted to field,Punjab Kings won by 5 wkts,Odean Smith,PBKS,field,RCB,PBKS,Karthik, Arshdeep Singh,0,0,yorker,,,
17.3," Arshdeep Singh to Kohli, 1 run, short slower delivery, Virat slightly early into the pull, played towards deep mid-wicket ",1st Inns,3rd,Punjab Kings,Royal Challengers Bangalore,"Punjab Kings (Playing XI): Mayank Agarwal(c), Shikhar Dhawan, Liam Livingstone, Bhanuka Rajapaksa(w), Shahrukh Khan, Odean Smith, Raj Bawa, Arshdeep Singh, Harpreet Brar, Sandeep Sharma, Rahul Chahar","Royal Challengers Bangalore (Playing XI): Faf du Plessis(c), Virat Kohli, Anuj Rawat, Dinesh Karthik(w), Sherfane Rutherford, Shahbaz Ahmed, Wanindu Hasaranga, David Willey, Harshal Patel, Akash Deep, Mohammed Siraj",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","Mar 27,2022",Punjab Kings have won the toss and have opted to field,Punjab Kings won by 5 wkts,Odean Smith,PBKS,field,RCB,PBKS,Kohli, Arshdeep Singh,1,0,Short,,mid-wicket,pull shot
17.2," Arshdeep Singh to Karthik, 1 run, low full toss, Karthik drives to long-on ",1st Inns,3rd,Punjab Kings,Royal Challengers Bangalore,"Punjab Kings (Playing XI): Mayank Agarwal(c), Shikhar Dhawan, Liam Livingstone, Bhanuka Rajapaksa(w), Shahrukh Khan, Odean Smith, Raj Bawa, Arshdeep Singh, Harpreet Brar, Sandeep Sharma, Rahul Chahar","Royal Challengers Bangalore (Playing XI): Faf du Plessis(c), Virat Kohli, Anuj Rawat, Dinesh Karthik(w), Sherfane Rutherford, Shahbaz Ahmed, Wanindu Hasaranga, David Willey, Harshal Patel, Akash Deep, Mohammed Siraj",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","Mar 27,2022",Punjab Kings have won the toss and have opted to field,Punjab Kings won by 5 wkts,Odean Smith,PBKS,field,RCB,PBKS,Karthik, Arshdeep Singh,1,0,Full,,long-on,on drive
17.1," Arshdeep Singh to du Plessis, out Caught by Shahrukh Khan!! In the airrrrr and a stunning catch ends a stunning stay. SRK dropped him earlier, but ran in and put in a full length dive to end Faf's fantastic innings. Gets a standing ovation from his team and the crowd. Full delivery as he missed the yorker, but Faf couldn't quite get under it. Hit this flat, SRK kept his eyes on the ball and judged it to perfection to take it inches from the ground. From 17 off 30 balls to 88 off 57, take bow Faf! du Plessis c Shahrukh Khan b Arshdeep Singh 88(57) [4s-3 6s-7] ",1st Inns,3rd,Punjab Kings,Royal Challengers Bangalore,"Punjab Kings (Playing XI): Mayank Agarwal(c), Shikhar Dhawan, Liam Livingstone, Bhanuka Rajapaksa(w), Shahrukh Khan, Odean Smith, Raj Bawa, Arshdeep Singh, Harpreet Brar, Sandeep Sharma, Rahul Chahar","Royal Challengers Bangalore (Playing XI): Faf du Plessis(c), Virat Kohli, Anuj Rawat, Dinesh Karthik(w), Sherfane Rutherford, Shahbaz Ahmed, Wanindu Hasaranga, David Willey, Harshal Patel, Akash Deep, Mohammed Siraj",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","Mar 27,2022",Punjab Kings have won the toss and have opted to field,Punjab Kings won by 5 wkts,Odean Smith,PBKS,field,RCB,PBKS,du Plessis, Arshdeep Singh,out,out,Full,,,beaten
16.6," Sandeep Sharma to Kohli, 2 runs, low full toss, very lucky Virat was kind to flick it along the ground to deep mid-wicket. Fielder at deep mid-wicket covers good distance to cut it off with a roll to the right ",1st Inns,3rd,Punjab Kings,Royal Challengers Bangalore,"Punjab Kings (Playing XI): Mayank Agarwal(c), Shikhar Dhawan, Liam Livingstone, Bhanuka Rajapaksa(w), Shahrukh Khan, Odean Smith, Raj Bawa, Arshdeep Singh, Harpreet Brar, Sandeep Sharma, Rahul Chahar","Royal Challengers Bangalore (Playing XI): Faf du Plessis(c), Virat Kohli, Anuj Rawat, Dinesh Karthik(w), Sherfane Rutherford, Shahbaz Ahmed, Wanindu Hasaranga, David Willey, Harshal Patel, Akash Deep, Mohammed Siraj",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","Mar 27,2022",Punjab Kings have won the toss and have opted to field,Punjab Kings won by 5 wkts,Odean Smith,PBKS,field,RCB,PBKS,Kohli, Sandeep Sharma,2,0,Full,,mid-wicket,cut shot
16.5," Sandeep Sharma to du Plessis, 1 run, lovely middle stump yorker. Been a very solid comeback after that boundary. Faf squeezes it behind square ",1st Inns,3rd,Punjab Kings,Royal Challengers Bangalore,"Punjab Kings (Playing XI): Mayank Agarwal(c), Shikhar Dhawan, Liam Livingstone, Bhanuka Rajapaksa(w), Shahrukh Khan, Odean Smith, Raj Bawa, Arshdeep Singh, Harpreet Brar, Sandeep Sharma, Rahul Chahar","Royal Challengers Bangalore (Playing XI): Faf du Plessis(c), Virat Kohli, Anuj Rawat, Dinesh Karthik(w), Sherfane Rutherford, Shahbaz Ahmed, Wanindu Hasaranga, David Willey, Harshal Patel, Akash Deep, Mohammed Siraj",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","Mar 27,2022",Punjab Kings have won the toss and have opted to field,Punjab Kings won by 5 wkts,Odean Smith,PBKS,field,RCB,PBKS,du Plessis, Sandeep Sharma,1,0,yorker,,square,
16.4," Sandeep Sharma to Kohli, 1 run, just an over to you skip off-drive to long-off from Virat ",1st Inns,3rd,Punjab Kings,Royal Challengers Bangalore,"Punjab Kings (Playing XI): Mayank Agarwal(c), Shikhar Dhawan, Liam Livingstone, Bhanuka Rajapaksa(w), Shahrukh Khan, Odean Smith, Raj Bawa, Arshdeep Singh, Harpreet Brar, Sandeep Sharma, Rahul Chahar","Royal Challengers Bangalore (Playing XI): Faf du Plessis(c), Virat Kohli, Anuj Rawat, Dinesh Karthik(w), Sherfane Rutherford, Shahbaz Ahmed, Wanindu Hasaranga, David Willey, Harshal Patel, Akash Deep, Mohammed Siraj",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","Mar 27,2022",Punjab Kings have won the toss and have opted to field,Punjab Kings won by 5 wkts,Odean Smith,PBKS,field,RCB,PBKS,Kohli, Sandeep Sharma,1,0,,,long-off,off drive
16.3," Sandeep Sharma to du Plessis, 1 run, now that is some comeback from Sandeep. Yorker that rushed Faf and forced him to move his legs to avoid the toe-crusher. Dug out to short mid-wicket ",1st Inns,3rd,Punjab Kings,Royal Challengers Bangalore,"Punjab Kings (Playing XI): Mayank Agarwal(c), Shikhar Dhawan, Liam Livingstone, Bhanuka Rajapaksa(w), Shahrukh Khan, Odean Smith, Raj Bawa, Arshdeep Singh, Harpreet Brar, Sandeep Sharma, Rahul Chahar","Royal Challengers Bangalore (Playing XI): Faf du Plessis(c), Virat Kohli, Anuj Rawat, Dinesh Karthik(w), Sherfane Rutherford, Shahbaz Ahmed, Wanindu Hasaranga, David Willey, Harshal Patel, Akash Deep, Mohammed Siraj",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","Mar 27,2022",Punjab Kings have won the toss and have opted to field,Punjab Kings won by 5 wkts,Odean Smith,PBKS,field,RCB,PBKS,du Plessis, Sandeep Sharma,1,0,yorker,,mid-wicket,
16.2," Sandeep Sharma to du Plessis, FOUR, wowww! This is some batting. But Sandeep Sharma, can't be bowling slot ball to Faf in this mood son. Front foot stride to the ball, great balance and a clean lofted cover drive ",1st Inns,3rd,Punjab Kings,Royal Challengers Bangalore,"Punjab Kings (Playing XI): Mayank Agarwal(c), Shikhar Dhawan, Liam Livingstone, Bhanuka Rajapaksa(w), Shahrukh Khan, Odean Smith, Raj Bawa, Arshdeep Singh, Harpreet Brar, Sandeep Sharma, Rahul Chahar","Royal Challengers Bangalore (Playing XI): Faf du Plessis(c), Virat Kohli, Anuj Rawat, Dinesh Karthik(w), Sherfane Rutherford, Shahbaz Ahmed, Wanindu Hasaranga, David Willey, Harshal Patel, Akash Deep, Mohammed Siraj",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","Mar 27,2022",Punjab Kings have won the toss and have opted to field,Punjab Kings won by 5 wkts,Odean Smith,PBKS,field,RCB,PBKS,du Plessis, Sandeep Sharma,4,0,Slot,,cover,cover drive
16.1," Sandeep Sharma to Kohli, 1 run, they are not willing to bowl at the body at all. Slow and way outside off stump, Virat mistimes the slap to long-off ",1st Inns,3rd,Punjab Kings,Royal Challengers Bangalore,"Punjab Kings (Playing XI): Mayank Agarwal(c), Shikhar Dhawan, Liam Livingstone, Bhanuka Rajapaksa(w), Shahrukh Khan, Odean Smith, Raj Bawa, Arshdeep Singh, Harpreet Brar, Sandeep Sharma, Rahul Chahar","Royal Challengers Bangalore (Playing XI): Faf du Plessis(c), Virat Kohli, Anuj Rawat, Dinesh Karthik(w), Sherfane Rutherford, Shahbaz Ahmed, Wanindu Hasaranga, David Willey, Harshal Patel, Akash Deep, Mohammed Siraj",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","Mar 27,2022",Punjab Kings have won the toss and have opted to field,Punjab Kings won by 5 wkts,Odean Smith,PBKS,field,RCB,PBKS,Kohli, Sandeep Sharma,1,0,,off side,long-off,
15.6," Arshdeep Singh to du Plessis, SIX, full toss! Why will he mind when he's been smashing balls that are landing. Clean hit down the ground with a full bat swing. Faf doing it in style on captaincy debut. What a buy! ",1st Inns,3rd,Punjab Kings,Royal Challengers Bangalore,"Punjab Kings (Playing XI): Mayank Agarwal(c), Shikhar Dhawan, Liam Livingstone, Bhanuka Rajapaksa(w), Shahrukh Khan, Odean Smith, Raj Bawa, Arshdeep Singh, Harpreet Brar, Sandeep Sharma, Rahul Chahar","Royal Challengers Bangalore (Playing XI): Faf du Plessis(c), Virat Kohli, Anuj Rawat, Dinesh Karthik(w), Sherfane Rutherford, Shahbaz Ahmed, Wanindu Hasaranga, David Willey, Harshal Patel, Akash Deep, Mohammed Siraj",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","Mar 27,2022",Punjab Kings have won the toss and have opted to field,Punjab Kings won by 5 wkts,Odean Smith,PBKS,field,RCB,PBKS,du Plessis, Arshdeep Singh,6,0,Full,,,
15.5," Arshdeep Singh to Kohli, 1 run, very full delivery, Kohli drives to long-off. Not happy he didn't get more ",1st Inns,3rd,Punjab Kings,Royal Challengers Bangalore,"Punjab Kings (Playing XI): Mayank Agarwal(c), Shikhar Dhawan, Liam Livingstone, Bhanuka Rajapaksa(w), Shahrukh Khan, Odean Smith, Raj Bawa, Arshdeep Singh, Harpreet Brar, Sandeep Sharma, Rahul Chahar","Royal Challengers Bangalore (Playing XI): Faf du Plessis(c), Virat Kohli, Anuj Rawat, Dinesh Karthik(w), Sherfane Rutherford, Shahbaz Ahmed, Wanindu Hasaranga, David Willey, Harshal Patel, Akash Deep, Mohammed Siraj",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","Mar 27,2022",Punjab Kings have won the toss and have opted to field,Punjab Kings won by 5 wkts,Odean Smith,PBKS,field,RCB,PBKS,Kohli, Arshdeep Singh,1,0,Full,,long-off,off drive
15.4," Arshdeep Singh to du Plessis, 1 run, low full toss, Faf flicks it to mid-wicket ",1st Inns,3rd,Punjab Kings,Royal Challengers Bangalore,"Punjab Kings (Playing XI): Mayank Agarwal(c), Shikhar Dhawan, Liam Livingstone, Bhanuka Rajapaksa(w), Shahrukh Khan, Odean Smith, Raj Bawa, Arshdeep Singh, Harpreet Brar, Sandeep Sharma, Rahul Chahar","Royal Challengers Bangalore (Playing XI): Faf du Plessis(c), Virat Kohli, Anuj Rawat, Dinesh Karthik(w), Sherfane Rutherford, Shahbaz Ahmed, Wanindu Hasaranga, David Willey, Harshal Patel, Akash Deep, Mohammed Siraj",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","Mar 27,2022",Punjab Kings have won the toss and have opted to field,Punjab Kings won by 5 wkts,Odean Smith,PBKS,field,RCB,PBKS,du Plessis, Arshdeep Singh,1,0,Full,,mid-wicket,flick shot
