ball,Commentary Text,innings,match_no,team_a,team_b,team_a_11,team_b_11,team_a_subs,team_b_subs,series,season,venue,date,toss,win,man_of_the_match,toss_winner,toss_choosen
11.4," Shahbaz Ahmed to Shivam Dube, 2 runs, full and wide outside off, Shivam Dube slices this through point where the fielder can't stop the ball, however, Prabhudessai sprints across to his right and puts in a dive to stop the ball near the boundary ",1st Inns,22n,Chennai Super Kings,Royal Challengers Bangalore,"Chennai Super Kings (Playing XI): Robin Uthappa, Ruturaj Gaikwad, Moeen Ali, Ambati Rayudu, Shivam Dube, Ravindra Jadeja(c), MS Dhoni(w), Dwayne Bravo, Chris Jordan, Maheesh Theekshana, Mukesh Choudhary","Royal Challengers Bangalore (Playing XI): Faf du Plessis(c), Anuj Rawat, Virat Kohli, Glenn Maxwell, Dinesh Karthik(w), Shahbaz Ahmed, Wanindu Hasaranga, Josh Hazlewood, Mohammed Siraj, Suyash Prabhudessai, Akash Deep",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","Apr 12,2022",Royal Challengers Bangalore have won the toss and have opted to field,Chennai Super Kings won by 23 runs,Shivam Dube,RCB,field
11.3," Shahbaz Ahmed to Uthappa, 1 run, fraction short outside off again, and Uthappa has punched this through cover-point' ",1st Inns,22n,Chennai Super Kings,Royal Challengers Bangalore,"Chennai Super Kings (Playing XI): Robin Uthappa, Ruturaj Gaikwad, Moeen Ali, Ambati Rayudu, Shivam Dube, Ravindra Jadeja(c), MS Dhoni(w), Dwayne Bravo, Chris Jordan, Maheesh Theekshana, Mukesh Choudhary","Royal Challengers Bangalore (Playing XI): Faf du Plessis(c), Anuj Rawat, Virat Kohli, Glenn Maxwell, Dinesh Karthik(w), Shahbaz Ahmed, Wanindu Hasaranga, Josh Hazlewood, Mohammed Siraj, Suyash Prabhudessai, Akash Deep",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","Apr 12,2022",Royal Challengers Bangalore have won the toss and have opted to field,Chennai Super Kings won by 23 runs,Shivam Dube,RCB,field
11.2," Shahbaz Ahmed to Uthappa, 2 runs, played square of the wicket on the off-side as the fielder has to cover a lot of ground, allowing the batter to come back for the second ",1st Inns,22n,Chennai Super Kings,Royal Challengers Bangalore,"Chennai Super Kings (Playing XI): Robin Uthappa, Ruturaj Gaikwad, Moeen Ali, Ambati Rayudu, Shivam Dube, Ravindra Jadeja(c), MS Dhoni(w), Dwayne Bravo, Chris Jordan, Maheesh Theekshana, Mukesh Choudhary","Royal Challengers Bangalore (Playing XI): Faf du Plessis(c), Anuj Rawat, Virat Kohli, Glenn Maxwell, Dinesh Karthik(w), Shahbaz Ahmed, Wanindu Hasaranga, Josh Hazlewood, Mohammed Siraj, Suyash Prabhudessai, Akash Deep",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","Apr 12,2022",Royal Challengers Bangalore have won the toss and have opted to field,Chennai Super Kings won by 23 runs,Shivam Dube,RCB,field
11.1," Shahbaz Ahmed to Shivam Dube, 1 run, touch short around middle and leg, Shivam Dube treks back and clips this to square leg ",1st Inns,22n,Chennai Super Kings,Royal Challengers Bangalore,"Chennai Super Kings (Playing XI): Robin Uthappa, Ruturaj Gaikwad, Moeen Ali, Ambati Rayudu, Shivam Dube, Ravindra Jadeja(c), MS Dhoni(w), Dwayne Bravo, Chris Jordan, Maheesh Theekshana, Mukesh Choudhary","Royal Challengers Bangalore (Playing XI): Faf du Plessis(c), Anuj Rawat, Virat Kohli, Glenn Maxwell, Dinesh Karthik(w), Shahbaz Ahmed, Wanindu Hasaranga, Josh Hazlewood, Mohammed Siraj, Suyash Prabhudessai, Akash Deep",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","Apr 12,2022",Royal Challengers Bangalore have won the toss and have opted to field,Chennai Super Kings won by 23 runs,Shivam Dube,RCB,field
10.6," Hasaranga to Shivam Dube, 1 run, on the pads and Shivam Dube has clipped this through the leg-side for a single ",1st Inns,22n,Chennai Super Kings,Royal Challengers Bangalore,"Chennai Super Kings (Playing XI): Robin Uthappa, Ruturaj Gaikwad, Moeen Ali, Ambati Rayudu, Shivam Dube, Ravindra Jadeja(c), MS Dhoni(w), Dwayne Bravo, Chris Jordan, Maheesh Theekshana, Mukesh Choudhary","Royal Challengers Bangalore (Playing XI): Faf du Plessis(c), Anuj Rawat, Virat Kohli, Glenn Maxwell, Dinesh Karthik(w), Shahbaz Ahmed, Wanindu Hasaranga, Josh Hazlewood, Mohammed Siraj, Suyash Prabhudessai, Akash Deep",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","Apr 12,2022",Royal Challengers Bangalore have won the toss and have opted to field,Chennai Super Kings won by 23 runs,Shivam Dube,RCB,field
10.5,"Hasaranga to Shivam Dube, FOUR, no chance of stopping that! Shivam Dube turning it on at DY Patil. A short ball the leg spinner and Shivam Dube rocks back in the crease to hammer the pull through mid-wicket. Bisects a couple of fielders haring across in the deep and Hasaranga is proving to be expensive in his opening over",1st Inns,22n,Chennai Super Kings,Royal Challengers Bangalore,"Chennai Super Kings (Playing XI): Robin Uthappa, Ruturaj Gaikwad, Moeen Ali, Ambati Rayudu, Shivam Dube, Ravindra Jadeja(c), MS Dhoni(w), Dwayne Bravo, Chris Jordan, Maheesh Theekshana, Mukesh Choudhary","Royal Challengers Bangalore (Playing XI): Faf du Plessis(c), Anuj Rawat, Virat Kohli, Glenn Maxwell, Dinesh Karthik(w), Shahbaz Ahmed, Wanindu Hasaranga, Josh Hazlewood, Mohammed Siraj, Suyash Prabhudessai, Akash Deep",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","Apr 12,2022",Royal Challengers Bangalore have won the toss and have opted to field,Chennai Super Kings won by 23 runs,Shivam Dube,RCB,field
10.4," Hasaranga to Uthappa, 1 run, another wrong 'un around middle and leg, Uthappa clips this off an inside edge towards short fine leg for a single ",1st Inns,22n,Chennai Super Kings,Royal Challengers Bangalore,"Chennai Super Kings (Playing XI): Robin Uthappa, Ruturaj Gaikwad, Moeen Ali, Ambati Rayudu, Shivam Dube, Ravindra Jadeja(c), MS Dhoni(w), Dwayne Bravo, Chris Jordan, Maheesh Theekshana, Mukesh Choudhary","Royal Challengers Bangalore (Playing XI): Faf du Plessis(c), Anuj Rawat, Virat Kohli, Glenn Maxwell, Dinesh Karthik(w), Shahbaz Ahmed, Wanindu Hasaranga, Josh Hazlewood, Mohammed Siraj, Suyash Prabhudessai, Akash Deep",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","Apr 12,2022",Royal Challengers Bangalore have won the toss and have opted to field,Chennai Super Kings won by 23 runs,Shivam Dube,RCB,field
10.3," Hasaranga to Shivam Dube, 1 run, short and wide outside off, Shivam Dube rocks back and punches this to sweeper cover for a single ",1st Inns,22n,Chennai Super Kings,Royal Challengers Bangalore,"Chennai Super Kings (Playing XI): Robin Uthappa, Ruturaj Gaikwad, Moeen Ali, Ambati Rayudu, Shivam Dube, Ravindra Jadeja(c), MS Dhoni(w), Dwayne Bravo, Chris Jordan, Maheesh Theekshana, Mukesh Choudhary","Royal Challengers Bangalore (Playing XI): Faf du Plessis(c), Anuj Rawat, Virat Kohli, Glenn Maxwell, Dinesh Karthik(w), Shahbaz Ahmed, Wanindu Hasaranga, Josh Hazlewood, Mohammed Siraj, Suyash Prabhudessai, Akash Deep",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","Apr 12,2022",Royal Challengers Bangalore have won the toss and have opted to field,Chennai Super Kings won by 23 runs,Shivam Dube,RCB,field
10.2," Hasaranga to Shivam Dube, SIX, welcome into the attack, Mr. Hasaranga. Tosses this up around off, Shivam Dube gets underneath it and launches it over long-on for another high and handsome six. Hasaranga on the back foot after that strike ",1st Inns,22n,Chennai Super Kings,Royal Challengers Bangalore,"Chennai Super Kings (Playing XI): Robin Uthappa, Ruturaj Gaikwad, Moeen Ali, Ambati Rayudu, Shivam Dube, Ravindra Jadeja(c), MS Dhoni(w), Dwayne Bravo, Chris Jordan, Maheesh Theekshana, Mukesh Choudhary","Royal Challengers Bangalore (Playing XI): Faf du Plessis(c), Anuj Rawat, Virat Kohli, Glenn Maxwell, Dinesh Karthik(w), Shahbaz Ahmed, Wanindu Hasaranga, Josh Hazlewood, Mohammed Siraj, Suyash Prabhudessai, Akash Deep",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","Apr 12,2022",Royal Challengers Bangalore have won the toss and have opted to field,Chennai Super Kings won by 23 runs,Shivam Dube,RCB,field
10.1," Hasaranga to Shivam Dube, no run, starts off with a googly does Hasaranga, Shivam Dube goes down on his knee, it's a swing and a miss ",1st Inns,22n,Chennai Super Kings,Royal Challengers Bangalore,"Chennai Super Kings (Playing XI): Robin Uthappa, Ruturaj Gaikwad, Moeen Ali, Ambati Rayudu, Shivam Dube, Ravindra Jadeja(c), MS Dhoni(w), Dwayne Bravo, Chris Jordan, Maheesh Theekshana, Mukesh Choudhary","Royal Challengers Bangalore (Playing XI): Faf du Plessis(c), Anuj Rawat, Virat Kohli, Glenn Maxwell, Dinesh Karthik(w), Shahbaz Ahmed, Wanindu Hasaranga, Josh Hazlewood, Mohammed Siraj, Suyash Prabhudessai, Akash Deep",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","Apr 12,2022",Royal Challengers Bangalore have won the toss and have opted to field,Chennai Super Kings won by 23 runs,Shivam Dube,RCB,field
9.6," Shahbaz Ahmed to Shivam Dube, 1 run, drifting on the pads, straighter delivery that has been clipped through square leg for a single to end the over ",1st Inns,22n,Chennai Super Kings,Royal Challengers Bangalore,"Chennai Super Kings (Playing XI): Robin Uthappa, Ruturaj Gaikwad, Moeen Ali, Ambati Rayudu, Shivam Dube, Ravindra Jadeja(c), MS Dhoni(w), Dwayne Bravo, Chris Jordan, Maheesh Theekshana, Mukesh Choudhary","Royal Challengers Bangalore (Playing XI): Faf du Plessis(c), Anuj Rawat, Virat Kohli, Glenn Maxwell, Dinesh Karthik(w), Shahbaz Ahmed, Wanindu Hasaranga, Josh Hazlewood, Mohammed Siraj, Suyash Prabhudessai, Akash Deep",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","Apr 12,2022",Royal Challengers Bangalore have won the toss and have opted to field,Chennai Super Kings won by 23 runs,Shivam Dube,RCB,field
9.5," Shahbaz Ahmed to Uthappa, 1 run, fraction short outside off, Uthappa punches it through the off-side for a single ",1st Inns,22n,Chennai Super Kings,Royal Challengers Bangalore,"Chennai Super Kings (Playing XI): Robin Uthappa, Ruturaj Gaikwad, Moeen Ali, Ambati Rayudu, Shivam Dube, Ravindra Jadeja(c), MS Dhoni(w), Dwayne Bravo, Chris Jordan, Maheesh Theekshana, Mukesh Choudhary","Royal Challengers Bangalore (Playing XI): Faf du Plessis(c), Anuj Rawat, Virat Kohli, Glenn Maxwell, Dinesh Karthik(w), Shahbaz Ahmed, Wanindu Hasaranga, Josh Hazlewood, Mohammed Siraj, Suyash Prabhudessai, Akash Deep",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","Apr 12,2022",Royal Challengers Bangalore have won the toss and have opted to field,Chennai Super Kings won by 23 runs,Shivam Dube,RCB,field
9.4," Shahbaz Ahmed to Shivam Dube, 1 run, tossed up delivery around middle and leg, Shivam Dube clips it to wide long-on for a single ",1st Inns,22n,Chennai Super Kings,Royal Challengers Bangalore,"Chennai Super Kings (Playing XI): Robin Uthappa, Ruturaj Gaikwad, Moeen Ali, Ambati Rayudu, Shivam Dube, Ravindra Jadeja(c), MS Dhoni(w), Dwayne Bravo, Chris Jordan, Maheesh Theekshana, Mukesh Choudhary","Royal Challengers Bangalore (Playing XI): Faf du Plessis(c), Anuj Rawat, Virat Kohli, Glenn Maxwell, Dinesh Karthik(w), Shahbaz Ahmed, Wanindu Hasaranga, Josh Hazlewood, Mohammed Siraj, Suyash Prabhudessai, Akash Deep",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","Apr 12,2022",Royal Challengers Bangalore have won the toss and have opted to field,Chennai Super Kings won by 23 runs,Shivam Dube,RCB,field
9.3," Shahbaz Ahmed to Uthappa, 1 run, carved through backward point for a single ",1st Inns,22n,Chennai Super Kings,Royal Challengers Bangalore,"Chennai Super Kings (Playing XI): Robin Uthappa, Ruturaj Gaikwad, Moeen Ali, Ambati Rayudu, Shivam Dube, Ravindra Jadeja(c), MS Dhoni(w), Dwayne Bravo, Chris Jordan, Maheesh Theekshana, Mukesh Choudhary","Royal Challengers Bangalore (Playing XI): Faf du Plessis(c), Anuj Rawat, Virat Kohli, Glenn Maxwell, Dinesh Karthik(w), Shahbaz Ahmed, Wanindu Hasaranga, Josh Hazlewood, Mohammed Siraj, Suyash Prabhudessai, Akash Deep",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","Apr 12,2022",Royal Challengers Bangalore have won the toss and have opted to field,Chennai Super Kings won by 23 runs,Shivam Dube,RCB,field
9.2," Shahbaz Ahmed to Shivam Dube, 1 run, touch short around middle and leg, Shivam Dube clips this to backward square leg for a single ",1st Inns,22n,Chennai Super Kings,Royal Challengers Bangalore,"Chennai Super Kings (Playing XI): Robin Uthappa, Ruturaj Gaikwad, Moeen Ali, Ambati Rayudu, Shivam Dube, Ravindra Jadeja(c), MS Dhoni(w), Dwayne Bravo, Chris Jordan, Maheesh Theekshana, Mukesh Choudhary","Royal Challengers Bangalore (Playing XI): Faf du Plessis(c), Anuj Rawat, Virat Kohli, Glenn Maxwell, Dinesh Karthik(w), Shahbaz Ahmed, Wanindu Hasaranga, Josh Hazlewood, Mohammed Siraj, Suyash Prabhudessai, Akash Deep",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","Apr 12,2022",Royal Challengers Bangalore have won the toss and have opted to field,Chennai Super Kings won by 23 runs,Shivam Dube,RCB,field
9.1," Shahbaz Ahmed to Shivam Dube, no run, tossed up delivery around off, Shivam Dube looks to flick this through the leg-side, gets an inside edge towards short fine leg ",1st Inns,22n,Chennai Super Kings,Royal Challengers Bangalore,"Chennai Super Kings (Playing XI): Robin Uthappa, Ruturaj Gaikwad, Moeen Ali, Ambati Rayudu, Shivam Dube, Ravindra Jadeja(c), MS Dhoni(w), Dwayne Bravo, Chris Jordan, Maheesh Theekshana, Mukesh Choudhary","Royal Challengers Bangalore (Playing XI): Faf du Plessis(c), Anuj Rawat, Virat Kohli, Glenn Maxwell, Dinesh Karthik(w), Shahbaz Ahmed, Wanindu Hasaranga, Josh Hazlewood, Mohammed Siraj, Suyash Prabhudessai, Akash Deep",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","Apr 12,2022",Royal Challengers Bangalore have won the toss and have opted to field,Chennai Super Kings won by 23 runs,Shivam Dube,RCB,field
8.6," Maxwell to Shivam Dube, 1 run, fraction short outside off, Shivam Dube punches it off his back foot to sweeper cover ",1st Inns,22n,Chennai Super Kings,Royal Challengers Bangalore,"Chennai Super Kings (Playing XI): Robin Uthappa, Ruturaj Gaikwad, Moeen Ali, Ambati Rayudu, Shivam Dube, Ravindra Jadeja(c), MS Dhoni(w), Dwayne Bravo, Chris Jordan, Maheesh Theekshana, Mukesh Choudhary","Royal Challengers Bangalore (Playing XI): Faf du Plessis(c), Anuj Rawat, Virat Kohli, Glenn Maxwell, Dinesh Karthik(w), Shahbaz Ahmed, Wanindu Hasaranga, Josh Hazlewood, Mohammed Siraj, Suyash Prabhudessai, Akash Deep",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","Apr 12,2022",Royal Challengers Bangalore have won the toss and have opted to field,Chennai Super Kings won by 23 runs,Shivam Dube,RCB,field
8.5," Maxwell to Shivam Dube, no run, drags back the length slightly and Shivam Dube stays put and knocks it back to Maxwell ",1st Inns,22n,Chennai Super Kings,Royal Challengers Bangalore,"Chennai Super Kings (Playing XI): Robin Uthappa, Ruturaj Gaikwad, Moeen Ali, Ambati Rayudu, Shivam Dube, Ravindra Jadeja(c), MS Dhoni(w), Dwayne Bravo, Chris Jordan, Maheesh Theekshana, Mukesh Choudhary","Royal Challengers Bangalore (Playing XI): Faf du Plessis(c), Anuj Rawat, Virat Kohli, Glenn Maxwell, Dinesh Karthik(w), Shahbaz Ahmed, Wanindu Hasaranga, Josh Hazlewood, Mohammed Siraj, Suyash Prabhudessai, Akash Deep",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","Apr 12,2022",Royal Challengers Bangalore have won the toss and have opted to field,Chennai Super Kings won by 23 runs,Shivam Dube,RCB,field
8.4," Maxwell to Shivam Dube, SIX, smoked over long-on. A loopy delivery by Maxwell and Shivam Dube has launched it over long-on for a massive six. 94 metres strike that by the powerful southpaw as it came right of the meat ",1st Inns,22n,Chennai Super Kings,Royal Challengers Bangalore,"Chennai Super Kings (Playing XI): Robin Uthappa, Ruturaj Gaikwad, Moeen Ali, Ambati Rayudu, Shivam Dube, Ravindra Jadeja(c), MS Dhoni(w), Dwayne Bravo, Chris Jordan, Maheesh Theekshana, Mukesh Choudhary","Royal Challengers Bangalore (Playing XI): Faf du Plessis(c), Anuj Rawat, Virat Kohli, Glenn Maxwell, Dinesh Karthik(w), Shahbaz Ahmed, Wanindu Hasaranga, Josh Hazlewood, Mohammed Siraj, Suyash Prabhudessai, Akash Deep",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","Apr 12,2022",Royal Challengers Bangalore have won the toss and have opted to field,Chennai Super Kings won by 23 runs,Shivam Dube,RCB,field
8.3," Maxwell to Shivam Dube, no run, flighted delivery around off, spinning away from the batter, Shivam Dube guides it to short third man ",1st Inns,22n,Chennai Super Kings,Royal Challengers Bangalore,"Chennai Super Kings (Playing XI): Robin Uthappa, Ruturaj Gaikwad, Moeen Ali, Ambati Rayudu, Shivam Dube, Ravindra Jadeja(c), MS Dhoni(w), Dwayne Bravo, Chris Jordan, Maheesh Theekshana, Mukesh Choudhary","Royal Challengers Bangalore (Playing XI): Faf du Plessis(c), Anuj Rawat, Virat Kohli, Glenn Maxwell, Dinesh Karthik(w), Shahbaz Ahmed, Wanindu Hasaranga, Josh Hazlewood, Mohammed Siraj, Suyash Prabhudessai, Akash Deep",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","Apr 12,2022",Royal Challengers Bangalore have won the toss and have opted to field,Chennai Super Kings won by 23 runs,Shivam Dube,RCB,field
8.2," Maxwell to Uthappa, 1 run, knocked down to long-on by Uthappa for a single ",1st Inns,22n,Chennai Super Kings,Royal Challengers Bangalore,"Chennai Super Kings (Playing XI): Robin Uthappa, Ruturaj Gaikwad, Moeen Ali, Ambati Rayudu, Shivam Dube, Ravindra Jadeja(c), MS Dhoni(w), Dwayne Bravo, Chris Jordan, Maheesh Theekshana, Mukesh Choudhary","Royal Challengers Bangalore (Playing XI): Faf du Plessis(c), Anuj Rawat, Virat Kohli, Glenn Maxwell, Dinesh Karthik(w), Shahbaz Ahmed, Wanindu Hasaranga, Josh Hazlewood, Mohammed Siraj, Suyash Prabhudessai, Akash Deep",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","Apr 12,2022",Royal Challengers Bangalore have won the toss and have opted to field,Chennai Super Kings won by 23 runs,Shivam Dube,RCB,field
8.1," Maxwell to Uthappa, no run, big lbw shout by Maxwell. But this was pitching outside leg and spinning down leg probably. Uthappa was trying to clip it through the on-side, as he got beaten due to the spin and rapped on the pads ",1st Inns,22n,Chennai Super Kings,Royal Challengers Bangalore,"Chennai Super Kings (Playing XI): Robin Uthappa, Ruturaj Gaikwad, Moeen Ali, Ambati Rayudu, Shivam Dube, Ravindra Jadeja(c), MS Dhoni(w), Dwayne Bravo, Chris Jordan, Maheesh Theekshana, Mukesh Choudhary","Royal Challengers Bangalore (Playing XI): Faf du Plessis(c), Anuj Rawat, Virat Kohli, Glenn Maxwell, Dinesh Karthik(w), Shahbaz Ahmed, Wanindu Hasaranga, Josh Hazlewood, Mohammed Siraj, Suyash Prabhudessai, Akash Deep",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","Apr 12,2022",Royal Challengers Bangalore have won the toss and have opted to field,Chennai Super Kings won by 23 runs,Shivam Dube,RCB,field
7.6," Akash Deep to Shivam Dube, no run, 134.1kph, short ball around off, Shivam Dube plays it with soft hands, steering it to point ",1st Inns,22n,Chennai Super Kings,Royal Challengers Bangalore,"Chennai Super Kings (Playing XI): Robin Uthappa, Ruturaj Gaikwad, Moeen Ali, Ambati Rayudu, Shivam Dube, Ravindra Jadeja(c), MS Dhoni(w), Dwayne Bravo, Chris Jordan, Maheesh Theekshana, Mukesh Choudhary","Royal Challengers Bangalore (Playing XI): Faf du Plessis(c), Anuj Rawat, Virat Kohli, Glenn Maxwell, Dinesh Karthik(w), Shahbaz Ahmed, Wanindu Hasaranga, Josh Hazlewood, Mohammed Siraj, Suyash Prabhudessai, Akash Deep",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","Apr 12,2022",Royal Challengers Bangalore have won the toss and have opted to field,Chennai Super Kings won by 23 runs,Shivam Dube,RCB,field
7.5," Akash Deep to Shivam Dube, no run, on a length around off, Shivam Dube knocks this firmly to cover ",1st Inns,22n,Chennai Super Kings,Royal Challengers Bangalore,"Chennai Super Kings (Playing XI): Robin Uthappa, Ruturaj Gaikwad, Moeen Ali, Ambati Rayudu, Shivam Dube, Ravindra Jadeja(c), MS Dhoni(w), Dwayne Bravo, Chris Jordan, Maheesh Theekshana, Mukesh Choudhary","Royal Challengers Bangalore (Playing XI): Faf du Plessis(c), Anuj Rawat, Virat Kohli, Glenn Maxwell, Dinesh Karthik(w), Shahbaz Ahmed, Wanindu Hasaranga, Josh Hazlewood, Mohammed Siraj, Suyash Prabhudessai, Akash Deep",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","Apr 12,2022",Royal Challengers Bangalore have won the toss and have opted to field,Chennai Super Kings won by 23 runs,Shivam Dube,RCB,field
7.4," Akash Deep to Shivam Dube, FOUR, a loose over this by Akash Deep. Short ball down leg and Shivam Dube has helped it away to the fine leg fence. Easy pickings those ",1st Inns,22n,Chennai Super Kings,Royal Challengers Bangalore,"Chennai Super Kings (Playing XI): Robin Uthappa, Ruturaj Gaikwad, Moeen Ali, Ambati Rayudu, Shivam Dube, Ravindra Jadeja(c), MS Dhoni(w), Dwayne Bravo, Chris Jordan, Maheesh Theekshana, Mukesh Choudhary","Royal Challengers Bangalore (Playing XI): Faf du Plessis(c), Anuj Rawat, Virat Kohli, Glenn Maxwell, Dinesh Karthik(w), Shahbaz Ahmed, Wanindu Hasaranga, Josh Hazlewood, Mohammed Siraj, Suyash Prabhudessai, Akash Deep",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","Apr 12,2022",Royal Challengers Bangalore have won the toss and have opted to field,Chennai Super Kings won by 23 runs,Shivam Dube,RCB,field
7.3," Akash Deep to Uthappa, 1 run, short one again, Uthappa nudges this to long-on for a single ",1st Inns,22n,Chennai Super Kings,Royal Challengers Bangalore,"Chennai Super Kings (Playing XI): Robin Uthappa, Ruturaj Gaikwad, Moeen Ali, Ambati Rayudu, Shivam Dube, Ravindra Jadeja(c), MS Dhoni(w), Dwayne Bravo, Chris Jordan, Maheesh Theekshana, Mukesh Choudhary","Royal Challengers Bangalore (Playing XI): Faf du Plessis(c), Anuj Rawat, Virat Kohli, Glenn Maxwell, Dinesh Karthik(w), Shahbaz Ahmed, Wanindu Hasaranga, Josh Hazlewood, Mohammed Siraj, Suyash Prabhudessai, Akash Deep",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","Apr 12,2022",Royal Challengers Bangalore have won the toss and have opted to field,Chennai Super Kings won by 23 runs,Shivam Dube,RCB,field
7.2," Akash Deep to Uthappa, FOUR, nicely done! Short ball outside off, Uthappa rides the bounce and steers this past the fielder at short third man with finesse. Guided it well past the man inside the ring as the ball raced away to the third man boundary ",1st Inns,22n,Chennai Super Kings,Royal Challengers Bangalore,"Chennai Super Kings (Playing XI): Robin Uthappa, Ruturaj Gaikwad, Moeen Ali, Ambati Rayudu, Shivam Dube, Ravindra Jadeja(c), MS Dhoni(w), Dwayne Bravo, Chris Jordan, Maheesh Theekshana, Mukesh Choudhary","Royal Challengers Bangalore (Playing XI): Faf du Plessis(c), Anuj Rawat, Virat Kohli, Glenn Maxwell, Dinesh Karthik(w), Shahbaz Ahmed, Wanindu Hasaranga, Josh Hazlewood, Mohammed Siraj, Suyash Prabhudessai, Akash Deep",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","Apr 12,2022",Royal Challengers Bangalore have won the toss and have opted to field,Chennai Super Kings won by 23 runs,Shivam Dube,RCB,field
7.1," Akash Deep to Shivam Dube, 1 run, short of a length outside off, Shivam Dube cuts this to deep point for a single ",1st Inns,22n,Chennai Super Kings,Royal Challengers Bangalore,"Chennai Super Kings (Playing XI): Robin Uthappa, Ruturaj Gaikwad, Moeen Ali, Ambati Rayudu, Shivam Dube, Ravindra Jadeja(c), MS Dhoni(w), Dwayne Bravo, Chris Jordan, Maheesh Theekshana, Mukesh Choudhary","Royal Challengers Bangalore (Playing XI): Faf du Plessis(c), Anuj Rawat, Virat Kohli, Glenn Maxwell, Dinesh Karthik(w), Shahbaz Ahmed, Wanindu Hasaranga, Josh Hazlewood, Mohammed Siraj, Suyash Prabhudessai, Akash Deep",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","Apr 12,2022",Royal Challengers Bangalore have won the toss and have opted to field,Chennai Super Kings won by 23 runs,Shivam Dube,RCB,field
6.6," Maxwell to Shivam Dube, 1 run, tossed up delivery around off, touch fuller and Shivam Dube has driven this down to long-off for a single ",1st Inns,22n,Chennai Super Kings,Royal Challengers Bangalore,"Chennai Super Kings (Playing XI): Robin Uthappa, Ruturaj Gaikwad, Moeen Ali, Ambati Rayudu, Shivam Dube, Ravindra Jadeja(c), MS Dhoni(w), Dwayne Bravo, Chris Jordan, Maheesh Theekshana, Mukesh Choudhary","Royal Challengers Bangalore (Playing XI): Faf du Plessis(c), Anuj Rawat, Virat Kohli, Glenn Maxwell, Dinesh Karthik(w), Shahbaz Ahmed, Wanindu Hasaranga, Josh Hazlewood, Mohammed Siraj, Suyash Prabhudessai, Akash Deep",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","Apr 12,2022",Royal Challengers Bangalore have won the toss and have opted to field,Chennai Super Kings won by 23 runs,Shivam Dube,RCB,field
6.5," Maxwell to Shivam Dube, no run, floated around off, Shivam Dube defends it from within the crease ",1st Inns,22n,Chennai Super Kings,Royal Challengers Bangalore,"Chennai Super Kings (Playing XI): Robin Uthappa, Ruturaj Gaikwad, Moeen Ali, Ambati Rayudu, Shivam Dube, Ravindra Jadeja(c), MS Dhoni(w), Dwayne Bravo, Chris Jordan, Maheesh Theekshana, Mukesh Choudhary","Royal Challengers Bangalore (Playing XI): Faf du Plessis(c), Anuj Rawat, Virat Kohli, Glenn Maxwell, Dinesh Karthik(w), Shahbaz Ahmed, Wanindu Hasaranga, Josh Hazlewood, Mohammed Siraj, Suyash Prabhudessai, Akash Deep",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","Apr 12,2022",Royal Challengers Bangalore have won the toss and have opted to field,Chennai Super Kings won by 23 runs,Shivam Dube,RCB,field
