ball,Commentary Text,innings,match_no,team_a,team_b,team_a_11,team_b_11,team_a_subs,team_b_subs,series,season,venue,date,toss,win,man_of_the_match,toss_winner,toss_choosen,batting_team,bowling_team
10.6," J Suchith to Nitish Rana, 1 run, skidding on, on the middle and leg line, Nitish Rana whips to deep square ",1st Inns,25t,Sunrisers Hyderabad,Kolkata Knight Riders,"Sunrisers Hyderabad (Playing XI): Abhishek Sharma, Kane Williamson(c), Rahul Tripathi, Nicholas Pooran(w), Aiden Markram, Shashank Singh, Jagadeesha Suchith, Bhuvneshwar Kumar, Marco Jansen, Umran Malik, T Natarajan","Kolkata Knight Riders (Playing XI): Aaron Finch, Venkatesh Iyer, Shreyas Iyer(c), Nitish Rana, Andre Russell, Sheldon Jackson(w), Pat Cummins, Sunil Narine, Umesh Yadav, Aman Hakim Khan, Varun Chakaravarthy",,,IPL,2022,"Brabourne Stadium,Mumbai","Apr 15,2022",Sunrisers Hyderabad have won the toss and have opted to field,Sunrisers Hyderabad won by 7 wkts,Rahul Tripathi,SRH,field,KKR,SRH
10.5," J Suchith to Nitish Rana, no run, what a waste of a review! J Suchith has to be blamed for this. He was the one who convinced Williamson, pitches well outside leg and beats Nitish Rana on the sweep ",1st Inns,25t,Sunrisers Hyderabad,Kolkata Knight Riders,"Sunrisers Hyderabad (Playing XI): Abhishek Sharma, Kane Williamson(c), Rahul Tripathi, Nicholas Pooran(w), Aiden Markram, Shashank Singh, Jagadeesha Suchith, Bhuvneshwar Kumar, Marco Jansen, Umran Malik, T Natarajan","Kolkata Knight Riders (Playing XI): Aaron Finch, Venkatesh Iyer, Shreyas Iyer(c), Nitish Rana, Andre Russell, Sheldon Jackson(w), Pat Cummins, Sunil Narine, Umesh Yadav, Aman Hakim Khan, Varun Chakaravarthy",,,IPL,2022,"Brabourne Stadium,Mumbai","Apr 15,2022",Sunrisers Hyderabad have won the toss and have opted to field,Sunrisers Hyderabad won by 7 wkts,Rahul Tripathi,SRH,field,KKR,SRH
10.4," J Suchith to Nitish Rana, 2 runs, on the middle and leg line, on a length, Nitish Rana clips between deep square and deep mid-wicket, comes back for the second ",1st Inns,25t,Sunrisers Hyderabad,Kolkata Knight Riders,"Sunrisers Hyderabad (Playing XI): Abhishek Sharma, Kane Williamson(c), Rahul Tripathi, Nicholas Pooran(w), Aiden Markram, Shashank Singh, Jagadeesha Suchith, Bhuvneshwar Kumar, Marco Jansen, Umran Malik, T Natarajan","Kolkata Knight Riders (Playing XI): Aaron Finch, Venkatesh Iyer, Shreyas Iyer(c), Nitish Rana, Andre Russell, Sheldon Jackson(w), Pat Cummins, Sunil Narine, Umesh Yadav, Aman Hakim Khan, Varun Chakaravarthy",,,IPL,2022,"Brabourne Stadium,Mumbai","Apr 15,2022",Sunrisers Hyderabad have won the toss and have opted to field,Sunrisers Hyderabad won by 7 wkts,Rahul Tripathi,SRH,field,KKR,SRH
10.3," J Suchith to Jackson, 1 run, flat and skids on, Jackson goes back to whip that wide of mid-wicket for a single ",1st Inns,25t,Sunrisers Hyderabad,Kolkata Knight Riders,"Sunrisers Hyderabad (Playing XI): Abhishek Sharma, Kane Williamson(c), Rahul Tripathi, Nicholas Pooran(w), Aiden Markram, Shashank Singh, Jagadeesha Suchith, Bhuvneshwar Kumar, Marco Jansen, Umran Malik, T Natarajan","Kolkata Knight Riders (Playing XI): Aaron Finch, Venkatesh Iyer, Shreyas Iyer(c), Nitish Rana, Andre Russell, Sheldon Jackson(w), Pat Cummins, Sunil Narine, Umesh Yadav, Aman Hakim Khan, Varun Chakaravarthy",,,IPL,2022,"Brabourne Stadium,Mumbai","Apr 15,2022",Sunrisers Hyderabad have won the toss and have opted to field,Sunrisers Hyderabad won by 7 wkts,Rahul Tripathi,SRH,field,KKR,SRH
10.2," J Suchith to Jackson, no run, tossed up from round the wicket on the stumps, Jackson gets forward to defend to mid-wicket ",1st Inns,25t,Sunrisers Hyderabad,Kolkata Knight Riders,"Sunrisers Hyderabad (Playing XI): Abhishek Sharma, Kane Williamson(c), Rahul Tripathi, Nicholas Pooran(w), Aiden Markram, Shashank Singh, Jagadeesha Suchith, Bhuvneshwar Kumar, Marco Jansen, Umran Malik, T Natarajan","Kolkata Knight Riders (Playing XI): Aaron Finch, Venkatesh Iyer, Shreyas Iyer(c), Nitish Rana, Andre Russell, Sheldon Jackson(w), Pat Cummins, Sunil Narine, Umesh Yadav, Aman Hakim Khan, Varun Chakaravarthy",,,IPL,2022,"Brabourne Stadium,Mumbai","Apr 15,2022",Sunrisers Hyderabad have won the toss and have opted to field,Sunrisers Hyderabad won by 7 wkts,Rahul Tripathi,SRH,field,KKR,SRH
10.1," J Suchith to Nitish Rana, 1 run, dragged down, Nitish Rana pulls off the back foot to deep mid-wicket ",1st Inns,25t,Sunrisers Hyderabad,Kolkata Knight Riders,"Sunrisers Hyderabad (Playing XI): Abhishek Sharma, Kane Williamson(c), Rahul Tripathi, Nicholas Pooran(w), Aiden Markram, Shashank Singh, Jagadeesha Suchith, Bhuvneshwar Kumar, Marco Jansen, Umran Malik, T Natarajan","Kolkata Knight Riders (Playing XI): Aaron Finch, Venkatesh Iyer, Shreyas Iyer(c), Nitish Rana, Andre Russell, Sheldon Jackson(w), Pat Cummins, Sunil Narine, Umesh Yadav, Aman Hakim Khan, Varun Chakaravarthy",,,IPL,2022,"Brabourne Stadium,Mumbai","Apr 15,2022",Sunrisers Hyderabad have won the toss and have opted to field,Sunrisers Hyderabad won by 7 wkts,Rahul Tripathi,SRH,field,KKR,SRH
9.6,"Umran Malik to Shreyas Iyer, out Bowled!! Cracker and cleaned up. Umran Malik bowls out Shreyas Iyer with a fine yorker. Shreyas Iyer is moving all around the place, again makes room to go on the off-side but Umran Malik keeps his cool and fires in a yorker on middle and off, Shreyas Iyer fails to dig it out and the ball crashes low into the stumps. The SRH camp is thrilled with that wicket. That's what extreme pace can get you - wickets in the middle overs against set batters. Steyn and Murali have a big laugh and celebrate the wicket. From their celebrations, it looks like a plan which was hatched that has come off. Shreyas Iyer b Umran Malik 28(25) [4s-3]",1st Inns,25t,Sunrisers Hyderabad,Kolkata Knight Riders,"Sunrisers Hyderabad (Playing XI): Abhishek Sharma, Kane Williamson(c), Rahul Tripathi, Nicholas Pooran(w), Aiden Markram, Shashank Singh, Jagadeesha Suchith, Bhuvneshwar Kumar, Marco Jansen, Umran Malik, T Natarajan","Kolkata Knight Riders (Playing XI): Aaron Finch, Venkatesh Iyer, Shreyas Iyer(c), Nitish Rana, Andre Russell, Sheldon Jackson(w), Pat Cummins, Sunil Narine, Umesh Yadav, Aman Hakim Khan, Varun Chakaravarthy",,,IPL,2022,"Brabourne Stadium,Mumbai","Apr 15,2022",Sunrisers Hyderabad have won the toss and have opted to field,Sunrisers Hyderabad won by 7 wkts,Rahul Tripathi,SRH,field,KKR,SRH
9.5," Umran Malik to Shreyas Iyer, no run, 147.5kph short on the stumps, Shreyas Iyer backs away and looks to slash, but misses. Beaten for pace. Dale Steyn has a big smile on his face from the SRH dugout ",1st Inns,25t,Sunrisers Hyderabad,Kolkata Knight Riders,"Sunrisers Hyderabad (Playing XI): Abhishek Sharma, Kane Williamson(c), Rahul Tripathi, Nicholas Pooran(w), Aiden Markram, Shashank Singh, Jagadeesha Suchith, Bhuvneshwar Kumar, Marco Jansen, Umran Malik, T Natarajan","Kolkata Knight Riders (Playing XI): Aaron Finch, Venkatesh Iyer, Shreyas Iyer(c), Nitish Rana, Andre Russell, Sheldon Jackson(w), Pat Cummins, Sunil Narine, Umesh Yadav, Aman Hakim Khan, Varun Chakaravarthy",,,IPL,2022,"Brabourne Stadium,Mumbai","Apr 15,2022",Sunrisers Hyderabad have won the toss and have opted to field,Sunrisers Hyderabad won by 7 wkts,Rahul Tripathi,SRH,field,KKR,SRH
9.4," Umran Malik to Nitish Rana, leg byes, 1 run, 146.1kph good length angled in, Nitish Rana looks to swat it away but is hit on the thigh pad, sliding down though ",1st Inns,25t,Sunrisers Hyderabad,Kolkata Knight Riders,"Sunrisers Hyderabad (Playing XI): Abhishek Sharma, Kane Williamson(c), Rahul Tripathi, Nicholas Pooran(w), Aiden Markram, Shashank Singh, Jagadeesha Suchith, Bhuvneshwar Kumar, Marco Jansen, Umran Malik, T Natarajan","Kolkata Knight Riders (Playing XI): Aaron Finch, Venkatesh Iyer, Shreyas Iyer(c), Nitish Rana, Andre Russell, Sheldon Jackson(w), Pat Cummins, Sunil Narine, Umesh Yadav, Aman Hakim Khan, Varun Chakaravarthy",,,IPL,2022,"Brabourne Stadium,Mumbai","Apr 15,2022",Sunrisers Hyderabad have won the toss and have opted to field,Sunrisers Hyderabad won by 7 wkts,Rahul Tripathi,SRH,field,KKR,SRH
9.3," Umran Malik to Shreyas Iyer, 1 run, short outside off, rising, Shreyas Iyer opens the face of the bat to run it down to third man ",1st Inns,25t,Sunrisers Hyderabad,Kolkata Knight Riders,"Sunrisers Hyderabad (Playing XI): Abhishek Sharma, Kane Williamson(c), Rahul Tripathi, Nicholas Pooran(w), Aiden Markram, Shashank Singh, Jagadeesha Suchith, Bhuvneshwar Kumar, Marco Jansen, Umran Malik, T Natarajan","Kolkata Knight Riders (Playing XI): Aaron Finch, Venkatesh Iyer, Shreyas Iyer(c), Nitish Rana, Andre Russell, Sheldon Jackson(w), Pat Cummins, Sunil Narine, Umesh Yadav, Aman Hakim Khan, Varun Chakaravarthy",,,IPL,2022,"Brabourne Stadium,Mumbai","Apr 15,2022",Sunrisers Hyderabad have won the toss and have opted to field,Sunrisers Hyderabad won by 7 wkts,Rahul Tripathi,SRH,field,KKR,SRH
9.2," Umran Malik to Shreyas Iyer, no run, thick inside-edge onto thigh pad but just falls in front of the forward-running Umran Malik. Nip-backer on a good length, Shreyas Iyer gets the edge onto pad and it was in the air but Umran Malik couldn't get there in time ",1st Inns,25t,Sunrisers Hyderabad,Kolkata Knight Riders,"Sunrisers Hyderabad (Playing XI): Abhishek Sharma, Kane Williamson(c), Rahul Tripathi, Nicholas Pooran(w), Aiden Markram, Shashank Singh, Jagadeesha Suchith, Bhuvneshwar Kumar, Marco Jansen, Umran Malik, T Natarajan","Kolkata Knight Riders (Playing XI): Aaron Finch, Venkatesh Iyer, Shreyas Iyer(c), Nitish Rana, Andre Russell, Sheldon Jackson(w), Pat Cummins, Sunil Narine, Umesh Yadav, Aman Hakim Khan, Varun Chakaravarthy",,,IPL,2022,"Brabourne Stadium,Mumbai","Apr 15,2022",Sunrisers Hyderabad have won the toss and have opted to field,Sunrisers Hyderabad won by 7 wkts,Rahul Tripathi,SRH,field,KKR,SRH
9.1," Umran Malik to Nitish Rana, 1 run, 142.5kph length ball from round the wicket cramping Nitish Rana who cuts to backward point by backing away, quick single taken and there was a chance for another as the throw goes to deep mid-wicket, but Nitish Rana does not want it ",1st Inns,25t,Sunrisers Hyderabad,Kolkata Knight Riders,"Sunrisers Hyderabad (Playing XI): Abhishek Sharma, Kane Williamson(c), Rahul Tripathi, Nicholas Pooran(w), Aiden Markram, Shashank Singh, Jagadeesha Suchith, Bhuvneshwar Kumar, Marco Jansen, Umran Malik, T Natarajan","Kolkata Knight Riders (Playing XI): Aaron Finch, Venkatesh Iyer, Shreyas Iyer(c), Nitish Rana, Andre Russell, Sheldon Jackson(w), Pat Cummins, Sunil Narine, Umesh Yadav, Aman Hakim Khan, Varun Chakaravarthy",,,IPL,2022,"Brabourne Stadium,Mumbai","Apr 15,2022",Sunrisers Hyderabad have won the toss and have opted to field,Sunrisers Hyderabad won by 7 wkts,Rahul Tripathi,SRH,field,KKR,SRH
8.6," J Suchith to Nitish Rana, 1 run, Nitish Rana reverse-sweeps to short third, quick single and needed a direct-hit but Shreyas Iyer gets in as the throw is collected by Pooran befor whipping off the bails ",1st Inns,25t,Sunrisers Hyderabad,Kolkata Knight Riders,"Sunrisers Hyderabad (Playing XI): Abhishek Sharma, Kane Williamson(c), Rahul Tripathi, Nicholas Pooran(w), Aiden Markram, Shashank Singh, Jagadeesha Suchith, Bhuvneshwar Kumar, Marco Jansen, Umran Malik, T Natarajan","Kolkata Knight Riders (Playing XI): Aaron Finch, Venkatesh Iyer, Shreyas Iyer(c), Nitish Rana, Andre Russell, Sheldon Jackson(w), Pat Cummins, Sunil Narine, Umesh Yadav, Aman Hakim Khan, Varun Chakaravarthy",,,IPL,2022,"Brabourne Stadium,Mumbai","Apr 15,2022",Sunrisers Hyderabad have won the toss and have opted to field,Sunrisers Hyderabad won by 7 wkts,Rahul Tripathi,SRH,field,KKR,SRH
8.5," J Suchith to Nitish Rana, FOUR, this is down leg, now to Nitish Rana, short fine was inside and swept away wide of the fielder. Two bad balls has resulted in two boundaries ",1st Inns,25t,Sunrisers Hyderabad,Kolkata Knight Riders,"Sunrisers Hyderabad (Playing XI): Abhishek Sharma, Kane Williamson(c), Rahul Tripathi, Nicholas Pooran(w), Aiden Markram, Shashank Singh, Jagadeesha Suchith, Bhuvneshwar Kumar, Marco Jansen, Umran Malik, T Natarajan","Kolkata Knight Riders (Playing XI): Aaron Finch, Venkatesh Iyer, Shreyas Iyer(c), Nitish Rana, Andre Russell, Sheldon Jackson(w), Pat Cummins, Sunil Narine, Umesh Yadav, Aman Hakim Khan, Varun Chakaravarthy",,,IPL,2022,"Brabourne Stadium,Mumbai","Apr 15,2022",Sunrisers Hyderabad have won the toss and have opted to field,Sunrisers Hyderabad won by 7 wkts,Rahul Tripathi,SRH,field,KKR,SRH
8.4," J Suchith to Nitish Rana, no run, again angled across Nitish Rana who defends to backward point ",1st Inns,25t,Sunrisers Hyderabad,Kolkata Knight Riders,"Sunrisers Hyderabad (Playing XI): Abhishek Sharma, Kane Williamson(c), Rahul Tripathi, Nicholas Pooran(w), Aiden Markram, Shashank Singh, Jagadeesha Suchith, Bhuvneshwar Kumar, Marco Jansen, Umran Malik, T Natarajan","Kolkata Knight Riders (Playing XI): Aaron Finch, Venkatesh Iyer, Shreyas Iyer(c), Nitish Rana, Andre Russell, Sheldon Jackson(w), Pat Cummins, Sunil Narine, Umesh Yadav, Aman Hakim Khan, Varun Chakaravarthy",,,IPL,2022,"Brabourne Stadium,Mumbai","Apr 15,2022",Sunrisers Hyderabad have won the toss and have opted to field,Sunrisers Hyderabad won by 7 wkts,Rahul Tripathi,SRH,field,KKR,SRH
8.3," J Suchith to Nitish Rana, no run, full and sliding across Nitish Rana who square-drives and misses ",1st Inns,25t,Sunrisers Hyderabad,Kolkata Knight Riders,"Sunrisers Hyderabad (Playing XI): Abhishek Sharma, Kane Williamson(c), Rahul Tripathi, Nicholas Pooran(w), Aiden Markram, Shashank Singh, Jagadeesha Suchith, Bhuvneshwar Kumar, Marco Jansen, Umran Malik, T Natarajan","Kolkata Knight Riders (Playing XI): Aaron Finch, Venkatesh Iyer, Shreyas Iyer(c), Nitish Rana, Andre Russell, Sheldon Jackson(w), Pat Cummins, Sunil Narine, Umesh Yadav, Aman Hakim Khan, Varun Chakaravarthy",,,IPL,2022,"Brabourne Stadium,Mumbai","Apr 15,2022",Sunrisers Hyderabad have won the toss and have opted to field,Sunrisers Hyderabad won by 7 wkts,Rahul Tripathi,SRH,field,KKR,SRH
8.2," J Suchith to Shreyas Iyer, 1 run, slower on the stumps, Shreyas Iyer gets forward to push to long-off ",1st Inns,25t,Sunrisers Hyderabad,Kolkata Knight Riders,"Sunrisers Hyderabad (Playing XI): Abhishek Sharma, Kane Williamson(c), Rahul Tripathi, Nicholas Pooran(w), Aiden Markram, Shashank Singh, Jagadeesha Suchith, Bhuvneshwar Kumar, Marco Jansen, Umran Malik, T Natarajan","Kolkata Knight Riders (Playing XI): Aaron Finch, Venkatesh Iyer, Shreyas Iyer(c), Nitish Rana, Andre Russell, Sheldon Jackson(w), Pat Cummins, Sunil Narine, Umesh Yadav, Aman Hakim Khan, Varun Chakaravarthy",,,IPL,2022,"Brabourne Stadium,Mumbai","Apr 15,2022",Sunrisers Hyderabad have won the toss and have opted to field,Sunrisers Hyderabad won by 7 wkts,Rahul Tripathi,SRH,field,KKR,SRH
8.1," J Suchith to Shreyas Iyer, FOUR, wayward start by J Suchith, down leg and Shreyas Iyer sweeps it along the ground and beats long-leg with ease, he was too square ",1st Inns,25t,Sunrisers Hyderabad,Kolkata Knight Riders,"Sunrisers Hyderabad (Playing XI): Abhishek Sharma, Kane Williamson(c), Rahul Tripathi, Nicholas Pooran(w), Aiden Markram, Shashank Singh, Jagadeesha Suchith, Bhuvneshwar Kumar, Marco Jansen, Umran Malik, T Natarajan","Kolkata Knight Riders (Playing XI): Aaron Finch, Venkatesh Iyer, Shreyas Iyer(c), Nitish Rana, Andre Russell, Sheldon Jackson(w), Pat Cummins, Sunil Narine, Umesh Yadav, Aman Hakim Khan, Varun Chakaravarthy",,,IPL,2022,"Brabourne Stadium,Mumbai","Apr 15,2022",Sunrisers Hyderabad have won the toss and have opted to field,Sunrisers Hyderabad won by 7 wkts,Rahul Tripathi,SRH,field,KKR,SRH
7.6," Shashank Singh to Nitish Rana, 2 runs, slower delivery outside off, width there and Nitish Rana cuts wide of point to his left, sweeper has work to do and does well to keep it to a couple ",1st Inns,25t,Sunrisers Hyderabad,Kolkata Knight Riders,"Sunrisers Hyderabad (Playing XI): Abhishek Sharma, Kane Williamson(c), Rahul Tripathi, Nicholas Pooran(w), Aiden Markram, Shashank Singh, Jagadeesha Suchith, Bhuvneshwar Kumar, Marco Jansen, Umran Malik, T Natarajan","Kolkata Knight Riders (Playing XI): Aaron Finch, Venkatesh Iyer, Shreyas Iyer(c), Nitish Rana, Andre Russell, Sheldon Jackson(w), Pat Cummins, Sunil Narine, Umesh Yadav, Aman Hakim Khan, Varun Chakaravarthy",,,IPL,2022,"Brabourne Stadium,Mumbai","Apr 15,2022",Sunrisers Hyderabad have won the toss and have opted to field,Sunrisers Hyderabad won by 7 wkts,Rahul Tripathi,SRH,field,KKR,SRH
7.6," Shashank Singh to Nitish Rana, wide, short and wide outside off, Nitish Rana cuts and misses, too wide and called a wide ",1st Inns,25t,Sunrisers Hyderabad,Kolkata Knight Riders,"Sunrisers Hyderabad (Playing XI): Abhishek Sharma, Kane Williamson(c), Rahul Tripathi, Nicholas Pooran(w), Aiden Markram, Shashank Singh, Jagadeesha Suchith, Bhuvneshwar Kumar, Marco Jansen, Umran Malik, T Natarajan","Kolkata Knight Riders (Playing XI): Aaron Finch, Venkatesh Iyer, Shreyas Iyer(c), Nitish Rana, Andre Russell, Sheldon Jackson(w), Pat Cummins, Sunil Narine, Umesh Yadav, Aman Hakim Khan, Varun Chakaravarthy",,,IPL,2022,"Brabourne Stadium,Mumbai","Apr 15,2022",Sunrisers Hyderabad have won the toss and have opted to field,Sunrisers Hyderabad won by 7 wkts,Rahul Tripathi,SRH,field,KKR,SRH
7.5," Shashank Singh to Shreyas Iyer, 1 run, off-cutter on middle, nudged through mid-wicket ",1st Inns,25t,Sunrisers Hyderabad,Kolkata Knight Riders,"Sunrisers Hyderabad (Playing XI): Abhishek Sharma, Kane Williamson(c), Rahul Tripathi, Nicholas Pooran(w), Aiden Markram, Shashank Singh, Jagadeesha Suchith, Bhuvneshwar Kumar, Marco Jansen, Umran Malik, T Natarajan","Kolkata Knight Riders (Playing XI): Aaron Finch, Venkatesh Iyer, Shreyas Iyer(c), Nitish Rana, Andre Russell, Sheldon Jackson(w), Pat Cummins, Sunil Narine, Umesh Yadav, Aman Hakim Khan, Varun Chakaravarthy",,,IPL,2022,"Brabourne Stadium,Mumbai","Apr 15,2022",Sunrisers Hyderabad have won the toss and have opted to field,Sunrisers Hyderabad won by 7 wkts,Rahul Tripathi,SRH,field,KKR,SRH
7.4," Shashank Singh to Nitish Rana, 1 run, good length inswinger onto the pads, clipped to deep mid-wicket ",1st Inns,25t,Sunrisers Hyderabad,Kolkata Knight Riders,"Sunrisers Hyderabad (Playing XI): Abhishek Sharma, Kane Williamson(c), Rahul Tripathi, Nicholas Pooran(w), Aiden Markram, Shashank Singh, Jagadeesha Suchith, Bhuvneshwar Kumar, Marco Jansen, Umran Malik, T Natarajan","Kolkata Knight Riders (Playing XI): Aaron Finch, Venkatesh Iyer, Shreyas Iyer(c), Nitish Rana, Andre Russell, Sheldon Jackson(w), Pat Cummins, Sunil Narine, Umesh Yadav, Aman Hakim Khan, Varun Chakaravarthy",,,IPL,2022,"Brabourne Stadium,Mumbai","Apr 15,2022",Sunrisers Hyderabad have won the toss and have opted to field,Sunrisers Hyderabad won by 7 wkts,Rahul Tripathi,SRH,field,KKR,SRH
7.3," Shashank Singh to Nitish Rana, FOUR, Nitish Rana comes down the track and takes on Shashank Singh's medium pace. It was a length ball outside off, Nitish Rana lofts over extra-cover for a boundary ",1st Inns,25t,Sunrisers Hyderabad,Kolkata Knight Riders,"Sunrisers Hyderabad (Playing XI): Abhishek Sharma, Kane Williamson(c), Rahul Tripathi, Nicholas Pooran(w), Aiden Markram, Shashank Singh, Jagadeesha Suchith, Bhuvneshwar Kumar, Marco Jansen, Umran Malik, T Natarajan","Kolkata Knight Riders (Playing XI): Aaron Finch, Venkatesh Iyer, Shreyas Iyer(c), Nitish Rana, Andre Russell, Sheldon Jackson(w), Pat Cummins, Sunil Narine, Umesh Yadav, Aman Hakim Khan, Varun Chakaravarthy",,,IPL,2022,"Brabourne Stadium,Mumbai","Apr 15,2022",Sunrisers Hyderabad have won the toss and have opted to field,Sunrisers Hyderabad won by 7 wkts,Rahul Tripathi,SRH,field,KKR,SRH
7.2," Shashank Singh to Nitish Rana, no run, short of length outside off, moves away, Nitish Rana slashes and misses ",1st Inns,25t,Sunrisers Hyderabad,Kolkata Knight Riders,"Sunrisers Hyderabad (Playing XI): Abhishek Sharma, Kane Williamson(c), Rahul Tripathi, Nicholas Pooran(w), Aiden Markram, Shashank Singh, Jagadeesha Suchith, Bhuvneshwar Kumar, Marco Jansen, Umran Malik, T Natarajan","Kolkata Knight Riders (Playing XI): Aaron Finch, Venkatesh Iyer, Shreyas Iyer(c), Nitish Rana, Andre Russell, Sheldon Jackson(w), Pat Cummins, Sunil Narine, Umesh Yadav, Aman Hakim Khan, Varun Chakaravarthy",,,IPL,2022,"Brabourne Stadium,Mumbai","Apr 15,2022",Sunrisers Hyderabad have won the toss and have opted to field,Sunrisers Hyderabad won by 7 wkts,Rahul Tripathi,SRH,field,KKR,SRH
7.1," Shashank Singh to Shreyas Iyer, 1 run, short of length outside off, Shreyas Iyer slices it down to third man ",1st Inns,25t,Sunrisers Hyderabad,Kolkata Knight Riders,"Sunrisers Hyderabad (Playing XI): Abhishek Sharma, Kane Williamson(c), Rahul Tripathi, Nicholas Pooran(w), Aiden Markram, Shashank Singh, Jagadeesha Suchith, Bhuvneshwar Kumar, Marco Jansen, Umran Malik, T Natarajan","Kolkata Knight Riders (Playing XI): Aaron Finch, Venkatesh Iyer, Shreyas Iyer(c), Nitish Rana, Andre Russell, Sheldon Jackson(w), Pat Cummins, Sunil Narine, Umesh Yadav, Aman Hakim Khan, Varun Chakaravarthy",,,IPL,2022,"Brabourne Stadium,Mumbai","Apr 15,2022",Sunrisers Hyderabad have won the toss and have opted to field,Sunrisers Hyderabad won by 7 wkts,Rahul Tripathi,SRH,field,KKR,SRH
6.6," Umran Malik to Nitish Rana, FOUR, good shot. Pacey and short on the stumps, Nitish Rana lifts one leg up in the air and swats it away behind square, beats the deep fielder with ease. Nitish Rana used the pace of Umran Malik quite well there ",1st Inns,25t,Sunrisers Hyderabad,Kolkata Knight Riders,"Sunrisers Hyderabad (Playing XI): Abhishek Sharma, Kane Williamson(c), Rahul Tripathi, Nicholas Pooran(w), Aiden Markram, Shashank Singh, Jagadeesha Suchith, Bhuvneshwar Kumar, Marco Jansen, Umran Malik, T Natarajan","Kolkata Knight Riders (Playing XI): Aaron Finch, Venkatesh Iyer, Shreyas Iyer(c), Nitish Rana, Andre Russell, Sheldon Jackson(w), Pat Cummins, Sunil Narine, Umesh Yadav, Aman Hakim Khan, Varun Chakaravarthy",,,IPL,2022,"Brabourne Stadium,Mumbai","Apr 15,2022",Sunrisers Hyderabad have won the toss and have opted to field,Sunrisers Hyderabad won by 7 wkts,Rahul Tripathi,SRH,field,KKR,SRH
6.5," Umran Malik to Shreyas Iyer, leg byes, 1 run, nips back in and Shreyas Iyer on the shuffle is hit on the thigh pad, as he misses the flick. Too high for an LBW and they take a legbye ",1st Inns,25t,Sunrisers Hyderabad,Kolkata Knight Riders,"Sunrisers Hyderabad (Playing XI): Abhishek Sharma, Kane Williamson(c), Rahul Tripathi, Nicholas Pooran(w), Aiden Markram, Shashank Singh, Jagadeesha Suchith, Bhuvneshwar Kumar, Marco Jansen, Umran Malik, T Natarajan","Kolkata Knight Riders (Playing XI): Aaron Finch, Venkatesh Iyer, Shreyas Iyer(c), Nitish Rana, Andre Russell, Sheldon Jackson(w), Pat Cummins, Sunil Narine, Umesh Yadav, Aman Hakim Khan, Varun Chakaravarthy",,,IPL,2022,"Brabourne Stadium,Mumbai","Apr 15,2022",Sunrisers Hyderabad have won the toss and have opted to field,Sunrisers Hyderabad won by 7 wkts,Rahul Tripathi,SRH,field,KKR,SRH
6.4," Umran Malik to Shreyas Iyer, 2 runs, 139kph, short of length outside off, Shreyas Iyer dabs wide of third man for a couple, controlled it and played it down ",1st Inns,25t,Sunrisers Hyderabad,Kolkata Knight Riders,"Sunrisers Hyderabad (Playing XI): Abhishek Sharma, Kane Williamson(c), Rahul Tripathi, Nicholas Pooran(w), Aiden Markram, Shashank Singh, Jagadeesha Suchith, Bhuvneshwar Kumar, Marco Jansen, Umran Malik, T Natarajan","Kolkata Knight Riders (Playing XI): Aaron Finch, Venkatesh Iyer, Shreyas Iyer(c), Nitish Rana, Andre Russell, Sheldon Jackson(w), Pat Cummins, Sunil Narine, Umesh Yadav, Aman Hakim Khan, Varun Chakaravarthy",,,IPL,2022,"Brabourne Stadium,Mumbai","Apr 15,2022",Sunrisers Hyderabad have won the toss and have opted to field,Sunrisers Hyderabad won by 7 wkts,Rahul Tripathi,SRH,field,KKR,SRH
6.3," Umran Malik to Shreyas Iyer, no run, flies off the pitch again and beats the bat. Was clocked at 146kph, back of a length outside off, Shreyas Iyer tries to cut but the extreme pace of Umran Malik takes it away from the edge ",1st Inns,25t,Sunrisers Hyderabad,Kolkata Knight Riders,"Sunrisers Hyderabad (Playing XI): Abhishek Sharma, Kane Williamson(c), Rahul Tripathi, Nicholas Pooran(w), Aiden Markram, Shashank Singh, Jagadeesha Suchith, Bhuvneshwar Kumar, Marco Jansen, Umran Malik, T Natarajan","Kolkata Knight Riders (Playing XI): Aaron Finch, Venkatesh Iyer, Shreyas Iyer(c), Nitish Rana, Andre Russell, Sheldon Jackson(w), Pat Cummins, Sunil Narine, Umesh Yadav, Aman Hakim Khan, Varun Chakaravarthy",,,IPL,2022,"Brabourne Stadium,Mumbai","Apr 15,2022",Sunrisers Hyderabad have won the toss and have opted to field,Sunrisers Hyderabad won by 7 wkts,Rahul Tripathi,SRH,field,KKR,SRH
