ball,Commentary Text,innings,match_no,team_a,team_b,team_a_11,team_b_11,team_a_subs,team_b_subs,series,season,venue,date,toss,win,man_of_the_match,toss_winner,toss_choosen,batting_team,bowling_team,Batsman,Bowler,runs,extra,ball_length
18.3," Chahal to Dhoni, 2 runs, well wide outside off, Dhoni reaches out and thumps the drive, again Neesham from sweeper runs to his right and saves two with a sliding stop. Terrific technique by the Aucklander ",1st Inns,68t,Rajasthan Royals,Chennai Super Kings,"Rajasthan Royals (Playing XI): Yashasvi Jaiswal, Jos Buttler, Sanju Samson(w/c), Devdutt Padikkal, Shimron Hetmyer, Riyan Parag, Ravichandran Ashwin, Trent Boult, Prasidh Krishna, Yuzvendra Chahal, Obed McCoy","Chennai Super Kings (Playing XI): Ruturaj Gaikwad, Devon Conway, Moeen Ali, Ambati Rayudu, N Jagadeesan, MS Dhoni(w/c), Mitchell Santner, Prashant Solanki, Simarjeet Singh, Matheesha Pathirana, Mukesh Choudhary",,,IPL,2022,"Brabourne Stadium,Mumbai","May 20,2022",Chennai Super Kings have won the toss and have opted to bat,Rajasthan Royals won by 5 wkts,Ravichandran Ashwin,CSK,bat,CSK,RR,Dhoni, Chahal,2,0,
18.2," Chahal to Moeen Ali, 1 run, floated up down leg, swept in the air and again Neesham from deep mid-wicket comes in, but it falls in front, he does well to get something behind it, just a single. Replays show that it came right off the cue-end ",1st Inns,68t,Rajasthan Royals,Chennai Super Kings,"Rajasthan Royals (Playing XI): Yashasvi Jaiswal, Jos Buttler, Sanju Samson(w/c), Devdutt Padikkal, Shimron Hetmyer, Riyan Parag, Ravichandran Ashwin, Trent Boult, Prasidh Krishna, Yuzvendra Chahal, Obed McCoy","Chennai Super Kings (Playing XI): Ruturaj Gaikwad, Devon Conway, Moeen Ali, Ambati Rayudu, N Jagadeesan, MS Dhoni(w/c), Mitchell Santner, Prashant Solanki, Simarjeet Singh, Matheesha Pathirana, Mukesh Choudhary",,,IPL,2022,"Brabourne Stadium,Mumbai","May 20,2022",Chennai Super Kings have won the toss and have opted to bat,Rajasthan Royals won by 5 wkts,Ravichandran Ashwin,CSK,bat,CSK,RR,Moeen Ali, Chahal,1,0,
18.1," Chahal to Moeen Ali, FOUR, Moeen Ali into the 90s. Slower but sliding down leg, Moeen Ali sweeps it wide of short fine and deep backward square can't get across. Was the googly too ",1st Inns,68t,Rajasthan Royals,Chennai Super Kings,"Rajasthan Royals (Playing XI): Yashasvi Jaiswal, Jos Buttler, Sanju Samson(w/c), Devdutt Padikkal, Shimron Hetmyer, Riyan Parag, Ravichandran Ashwin, Trent Boult, Prasidh Krishna, Yuzvendra Chahal, Obed McCoy","Chennai Super Kings (Playing XI): Ruturaj Gaikwad, Devon Conway, Moeen Ali, Ambati Rayudu, N Jagadeesan, MS Dhoni(w/c), Mitchell Santner, Prashant Solanki, Simarjeet Singh, Matheesha Pathirana, Mukesh Choudhary",,,IPL,2022,"Brabourne Stadium,Mumbai","May 20,2022",Chennai Super Kings have won the toss and have opted to bat,Rajasthan Royals won by 5 wkts,Ravichandran Ashwin,CSK,bat,CSK,RR,Moeen Ali, Chahal,4,0,Short
17.6," Prasidh to Moeen Ali, 1 run, short and wide outside off, slashed on the bounce to deep backward point ",1st Inns,68t,Rajasthan Royals,Chennai Super Kings,"Rajasthan Royals (Playing XI): Yashasvi Jaiswal, Jos Buttler, Sanju Samson(w/c), Devdutt Padikkal, Shimron Hetmyer, Riyan Parag, Ravichandran Ashwin, Trent Boult, Prasidh Krishna, Yuzvendra Chahal, Obed McCoy","Chennai Super Kings (Playing XI): Ruturaj Gaikwad, Devon Conway, Moeen Ali, Ambati Rayudu, N Jagadeesan, MS Dhoni(w/c), Mitchell Santner, Prashant Solanki, Simarjeet Singh, Matheesha Pathirana, Mukesh Choudhary",,,IPL,2022,"Brabourne Stadium,Mumbai","May 20,2022",Chennai Super Kings have won the toss and have opted to bat,Rajasthan Royals won by 5 wkts,Ravichandran Ashwin,CSK,bat,CSK,RR,Moeen Ali, Prasidh,1,0,Short
17.5," Prasidh to Moeen Ali, no run, back of a length outside off, Moeen Ali punches straight to the fielder at extra-cover, declines the single ",1st Inns,68t,Rajasthan Royals,Chennai Super Kings,"Rajasthan Royals (Playing XI): Yashasvi Jaiswal, Jos Buttler, Sanju Samson(w/c), Devdutt Padikkal, Shimron Hetmyer, Riyan Parag, Ravichandran Ashwin, Trent Boult, Prasidh Krishna, Yuzvendra Chahal, Obed McCoy","Chennai Super Kings (Playing XI): Ruturaj Gaikwad, Devon Conway, Moeen Ali, Ambati Rayudu, N Jagadeesan, MS Dhoni(w/c), Mitchell Santner, Prashant Solanki, Simarjeet Singh, Matheesha Pathirana, Mukesh Choudhary",,,IPL,2022,"Brabourne Stadium,Mumbai","May 20,2022",Chennai Super Kings have won the toss and have opted to bat,Rajasthan Royals won by 5 wkts,Ravichandran Ashwin,CSK,bat,CSK,RR,Moeen Ali, Prasidh,0,0,Back of Length
17.4," Prasidh to Dhoni, 1 run, good off-cutter, on a fuller length on middle, Dhoni gets a thick leading-edge to cover, takes the single ",1st Inns,68t,Rajasthan Royals,Chennai Super Kings,"Rajasthan Royals (Playing XI): Yashasvi Jaiswal, Jos Buttler, Sanju Samson(w/c), Devdutt Padikkal, Shimron Hetmyer, Riyan Parag, Ravichandran Ashwin, Trent Boult, Prasidh Krishna, Yuzvendra Chahal, Obed McCoy","Chennai Super Kings (Playing XI): Ruturaj Gaikwad, Devon Conway, Moeen Ali, Ambati Rayudu, N Jagadeesan, MS Dhoni(w/c), Mitchell Santner, Prashant Solanki, Simarjeet Singh, Matheesha Pathirana, Mukesh Choudhary",,,IPL,2022,"Brabourne Stadium,Mumbai","May 20,2022",Chennai Super Kings have won the toss and have opted to bat,Rajasthan Royals won by 5 wkts,Ravichandran Ashwin,CSK,bat,CSK,RR,Dhoni, Prasidh,1,0,Good
17.3," Prasidh to Dhoni, 2 runs, off-cutter on a shortish length outside off, Dhoni slaps the pull to deep mid-wicket and comes back for the second ",1st Inns,68t,Rajasthan Royals,Chennai Super Kings,"Rajasthan Royals (Playing XI): Yashasvi Jaiswal, Jos Buttler, Sanju Samson(w/c), Devdutt Padikkal, Shimron Hetmyer, Riyan Parag, Ravichandran Ashwin, Trent Boult, Prasidh Krishna, Yuzvendra Chahal, Obed McCoy","Chennai Super Kings (Playing XI): Ruturaj Gaikwad, Devon Conway, Moeen Ali, Ambati Rayudu, N Jagadeesan, MS Dhoni(w/c), Mitchell Santner, Prashant Solanki, Simarjeet Singh, Matheesha Pathirana, Mukesh Choudhary",,,IPL,2022,"Brabourne Stadium,Mumbai","May 20,2022",Chennai Super Kings have won the toss and have opted to bat,Rajasthan Royals won by 5 wkts,Ravichandran Ashwin,CSK,bat,CSK,RR,Dhoni, Prasidh,2,0,Short
17.2," Prasidh to Dhoni, no run, good riposte from Prasidh. Pacey and short outside off, third man was inside, Dhoni slashes and misses. Flies over the top-edge ",1st Inns,68t,Rajasthan Royals,Chennai Super Kings,"Rajasthan Royals (Playing XI): Yashasvi Jaiswal, Jos Buttler, Sanju Samson(w/c), Devdutt Padikkal, Shimron Hetmyer, Riyan Parag, Ravichandran Ashwin, Trent Boult, Prasidh Krishna, Yuzvendra Chahal, Obed McCoy","Chennai Super Kings (Playing XI): Ruturaj Gaikwad, Devon Conway, Moeen Ali, Ambati Rayudu, N Jagadeesan, MS Dhoni(w/c), Mitchell Santner, Prashant Solanki, Simarjeet Singh, Matheesha Pathirana, Mukesh Choudhary",,,IPL,2022,"Brabourne Stadium,Mumbai","May 20,2022",Chennai Super Kings have won the toss and have opted to bat,Rajasthan Royals won by 5 wkts,Ravichandran Ashwin,CSK,bat,CSK,RR,Dhoni, Prasidh,0,0,Good
17.1," Prasidh to Dhoni, SIX, Dhoni has launched this over mid-wicket. Fullish and angled in, vintage Dhoni as he stands strong and swings across the line. Sends the CSK fans into raptures ",1st Inns,68t,Rajasthan Royals,Chennai Super Kings,"Rajasthan Royals (Playing XI): Yashasvi Jaiswal, Jos Buttler, Sanju Samson(w/c), Devdutt Padikkal, Shimron Hetmyer, Riyan Parag, Ravichandran Ashwin, Trent Boult, Prasidh Krishna, Yuzvendra Chahal, Obed McCoy","Chennai Super Kings (Playing XI): Ruturaj Gaikwad, Devon Conway, Moeen Ali, Ambati Rayudu, N Jagadeesan, MS Dhoni(w/c), Mitchell Santner, Prashant Solanki, Simarjeet Singh, Matheesha Pathirana, Mukesh Choudhary",,,IPL,2022,"Brabourne Stadium,Mumbai","May 20,2022",Chennai Super Kings have won the toss and have opted to bat,Rajasthan Royals won by 5 wkts,Ravichandran Ashwin,CSK,bat,CSK,RR,Dhoni, Prasidh,6,0,Full
16.6," Obed McCoy to Moeen Ali, no run, three dots in a row. Short and wide outside off, Moeen Ali seems to have lost all timing, cuts and misses ",1st Inns,68t,Rajasthan Royals,Chennai Super Kings,"Rajasthan Royals (Playing XI): Yashasvi Jaiswal, Jos Buttler, Sanju Samson(w/c), Devdutt Padikkal, Shimron Hetmyer, Riyan Parag, Ravichandran Ashwin, Trent Boult, Prasidh Krishna, Yuzvendra Chahal, Obed McCoy","Chennai Super Kings (Playing XI): Ruturaj Gaikwad, Devon Conway, Moeen Ali, Ambati Rayudu, N Jagadeesan, MS Dhoni(w/c), Mitchell Santner, Prashant Solanki, Simarjeet Singh, Matheesha Pathirana, Mukesh Choudhary",,,IPL,2022,"Brabourne Stadium,Mumbai","May 20,2022",Chennai Super Kings have won the toss and have opted to bat,Rajasthan Royals won by 5 wkts,Ravichandran Ashwin,CSK,bat,CSK,RR,Moeen Ali, Obed McCoy,0,0,Short
16.5," Obed McCoy to Moeen Ali, no run, another dot. Wild swing and a miss. The off-cutter just outside off, Moeen Ali swings too early and this is not far from off-stump ",1st Inns,68t,Rajasthan Royals,Chennai Super Kings,"Rajasthan Royals (Playing XI): Yashasvi Jaiswal, Jos Buttler, Sanju Samson(w/c), Devdutt Padikkal, Shimron Hetmyer, Riyan Parag, Ravichandran Ashwin, Trent Boult, Prasidh Krishna, Yuzvendra Chahal, Obed McCoy","Chennai Super Kings (Playing XI): Ruturaj Gaikwad, Devon Conway, Moeen Ali, Ambati Rayudu, N Jagadeesan, MS Dhoni(w/c), Mitchell Santner, Prashant Solanki, Simarjeet Singh, Matheesha Pathirana, Mukesh Choudhary",,,IPL,2022,"Brabourne Stadium,Mumbai","May 20,2022",Chennai Super Kings have won the toss and have opted to bat,Rajasthan Royals won by 5 wkts,Ravichandran Ashwin,CSK,bat,CSK,RR,Moeen Ali, Obed McCoy,0,0,
16.4," Obed McCoy to Moeen Ali, no run, full and wide outside off, Moeen Ali makes room to go over extra-cover, misses ",1st Inns,68t,Rajasthan Royals,Chennai Super Kings,"Rajasthan Royals (Playing XI): Yashasvi Jaiswal, Jos Buttler, Sanju Samson(w/c), Devdutt Padikkal, Shimron Hetmyer, Riyan Parag, Ravichandran Ashwin, Trent Boult, Prasidh Krishna, Yuzvendra Chahal, Obed McCoy","Chennai Super Kings (Playing XI): Ruturaj Gaikwad, Devon Conway, Moeen Ali, Ambati Rayudu, N Jagadeesan, MS Dhoni(w/c), Mitchell Santner, Prashant Solanki, Simarjeet Singh, Matheesha Pathirana, Mukesh Choudhary",,,IPL,2022,"Brabourne Stadium,Mumbai","May 20,2022",Chennai Super Kings have won the toss and have opted to bat,Rajasthan Royals won by 5 wkts,Ravichandran Ashwin,CSK,bat,CSK,RR,Moeen Ali, Obed McCoy,0,0,Full
16.3," Obed McCoy to Moeen Ali, FOUR, the slower delivery becomes a low full-toss down leg, swept away behind square and well wide of deep backward square, Obed McCoy shakes his head ",1st Inns,68t,Rajasthan Royals,Chennai Super Kings,"Rajasthan Royals (Playing XI): Yashasvi Jaiswal, Jos Buttler, Sanju Samson(w/c), Devdutt Padikkal, Shimron Hetmyer, Riyan Parag, Ravichandran Ashwin, Trent Boult, Prasidh Krishna, Yuzvendra Chahal, Obed McCoy","Chennai Super Kings (Playing XI): Ruturaj Gaikwad, Devon Conway, Moeen Ali, Ambati Rayudu, N Jagadeesan, MS Dhoni(w/c), Mitchell Santner, Prashant Solanki, Simarjeet Singh, Matheesha Pathirana, Mukesh Choudhary",,,IPL,2022,"Brabourne Stadium,Mumbai","May 20,2022",Chennai Super Kings have won the toss and have opted to bat,Rajasthan Royals won by 5 wkts,Ravichandran Ashwin,CSK,bat,CSK,RR,Moeen Ali, Obed McCoy,4,0,Full toss
16.2," Obed McCoy to Moeen Ali, 2 runs, Neesham the sub runs in and dives forward but the ball bounces just in front of his dive, short and following Moeen Ali who was backing away, the batter did not go through with the shot, just arrested it halfway and is lucky that it bounced short of the fielder ",1st Inns,68t,Rajasthan Royals,Chennai Super Kings,"Rajasthan Royals (Playing XI): Yashasvi Jaiswal, Jos Buttler, Sanju Samson(w/c), Devdutt Padikkal, Shimron Hetmyer, Riyan Parag, Ravichandran Ashwin, Trent Boult, Prasidh Krishna, Yuzvendra Chahal, Obed McCoy","Chennai Super Kings (Playing XI): Ruturaj Gaikwad, Devon Conway, Moeen Ali, Ambati Rayudu, N Jagadeesan, MS Dhoni(w/c), Mitchell Santner, Prashant Solanki, Simarjeet Singh, Matheesha Pathirana, Mukesh Choudhary",,,IPL,2022,"Brabourne Stadium,Mumbai","May 20,2022",Chennai Super Kings have won the toss and have opted to bat,Rajasthan Royals won by 5 wkts,Ravichandran Ashwin,CSK,bat,CSK,RR,Moeen Ali, Obed McCoy,2,0,Short
16.1," Obed McCoy to Moeen Ali, no run, slower delivery on the stumps, Moeen Ali makes room and drives well but finds a diving extra-cover at the edge of the ring ",1st Inns,68t,Rajasthan Royals,Chennai Super Kings,"Rajasthan Royals (Playing XI): Yashasvi Jaiswal, Jos Buttler, Sanju Samson(w/c), Devdutt Padikkal, Shimron Hetmyer, Riyan Parag, Ravichandran Ashwin, Trent Boult, Prasidh Krishna, Yuzvendra Chahal, Obed McCoy","Chennai Super Kings (Playing XI): Ruturaj Gaikwad, Devon Conway, Moeen Ali, Ambati Rayudu, N Jagadeesan, MS Dhoni(w/c), Mitchell Santner, Prashant Solanki, Simarjeet Singh, Matheesha Pathirana, Mukesh Choudhary",,,IPL,2022,"Brabourne Stadium,Mumbai","May 20,2022",Chennai Super Kings have won the toss and have opted to bat,Rajasthan Royals won by 5 wkts,Ravichandran Ashwin,CSK,bat,CSK,RR,Moeen Ali, Obed McCoy,0,0,
15.6," Prasidh to Moeen Ali, 1 run, off-cutter outside off, softly dabbed to backward point and Moeen Ali retains the strike with that run ",1st Inns,68t,Rajasthan Royals,Chennai Super Kings,"Rajasthan Royals (Playing XI): Yashasvi Jaiswal, Jos Buttler, Sanju Samson(w/c), Devdutt Padikkal, Shimron Hetmyer, Riyan Parag, Ravichandran Ashwin, Trent Boult, Prasidh Krishna, Yuzvendra Chahal, Obed McCoy","Chennai Super Kings (Playing XI): Ruturaj Gaikwad, Devon Conway, Moeen Ali, Ambati Rayudu, N Jagadeesan, MS Dhoni(w/c), Mitchell Santner, Prashant Solanki, Simarjeet Singh, Matheesha Pathirana, Mukesh Choudhary",,,IPL,2022,"Brabourne Stadium,Mumbai","May 20,2022",Chennai Super Kings have won the toss and have opted to bat,Rajasthan Royals won by 5 wkts,Ravichandran Ashwin,CSK,bat,CSK,RR,Moeen Ali, Prasidh,1,0,
15.5," Prasidh to Dhoni, 1 run, off-cutter outside off, shovelled to long-on, Dhoni controlled the shot ",1st Inns,68t,Rajasthan Royals,Chennai Super Kings,"Rajasthan Royals (Playing XI): Yashasvi Jaiswal, Jos Buttler, Sanju Samson(w/c), Devdutt Padikkal, Shimron Hetmyer, Riyan Parag, Ravichandran Ashwin, Trent Boult, Prasidh Krishna, Yuzvendra Chahal, Obed McCoy","Chennai Super Kings (Playing XI): Ruturaj Gaikwad, Devon Conway, Moeen Ali, Ambati Rayudu, N Jagadeesan, MS Dhoni(w/c), Mitchell Santner, Prashant Solanki, Simarjeet Singh, Matheesha Pathirana, Mukesh Choudhary",,,IPL,2022,"Brabourne Stadium,Mumbai","May 20,2022",Chennai Super Kings have won the toss and have opted to bat,Rajasthan Royals won by 5 wkts,Ravichandran Ashwin,CSK,bat,CSK,RR,Dhoni, Prasidh,1,0,
15.4," Prasidh to Dhoni, no run, low full-toss on off, driven straight to the fielder at extra-cover. Third dot in a row ",1st Inns,68t,Rajasthan Royals,Chennai Super Kings,"Rajasthan Royals (Playing XI): Yashasvi Jaiswal, Jos Buttler, Sanju Samson(w/c), Devdutt Padikkal, Shimron Hetmyer, Riyan Parag, Ravichandran Ashwin, Trent Boult, Prasidh Krishna, Yuzvendra Chahal, Obed McCoy","Chennai Super Kings (Playing XI): Ruturaj Gaikwad, Devon Conway, Moeen Ali, Ambati Rayudu, N Jagadeesan, MS Dhoni(w/c), Mitchell Santner, Prashant Solanki, Simarjeet Singh, Matheesha Pathirana, Mukesh Choudhary",,,IPL,2022,"Brabourne Stadium,Mumbai","May 20,2022",Chennai Super Kings have won the toss and have opted to bat,Rajasthan Royals won by 5 wkts,Ravichandran Ashwin,CSK,bat,CSK,RR,Dhoni, Prasidh,0,0,Full toss
15.3," Prasidh to Dhoni, no run, dug in short outside off, left alone and that's called one short ball for the over ",1st Inns,68t,Rajasthan Royals,Chennai Super Kings,"Rajasthan Royals (Playing XI): Yashasvi Jaiswal, Jos Buttler, Sanju Samson(w/c), Devdutt Padikkal, Shimron Hetmyer, Riyan Parag, Ravichandran Ashwin, Trent Boult, Prasidh Krishna, Yuzvendra Chahal, Obed McCoy","Chennai Super Kings (Playing XI): Ruturaj Gaikwad, Devon Conway, Moeen Ali, Ambati Rayudu, N Jagadeesan, MS Dhoni(w/c), Mitchell Santner, Prashant Solanki, Simarjeet Singh, Matheesha Pathirana, Mukesh Choudhary",,,IPL,2022,"Brabourne Stadium,Mumbai","May 20,2022",Chennai Super Kings have won the toss and have opted to bat,Rajasthan Royals won by 5 wkts,Ravichandran Ashwin,CSK,bat,CSK,RR,Dhoni, Prasidh,0,0,Short
