ball,Commentary Text,innings,match_no,team_a,team_b,team_a_11,team_b_11,team_a_subs,team_b_subs,series,season,venue,date,toss,win,man_of_the_match,toss_winner,toss_choosen,batting_team,bowling_team,Batsman,Bowler,runs,extra,ball_length
19.6," Nortje to Dhoni, 2 runs, low full toss around off, Dhoni does not manage to get under it and drives it to long-off, he pushes for the second and Bravo has to hurry, he puts in the dive and makes his ground ",1st Inns,55t,Chennai Super Kings,Delhi Capitals,"Chennai Super Kings (Playing XI): Ruturaj Gaikwad, Devon Conway, Robin Uthappa, Ambati Rayudu, Moeen Ali, MS Dhoni(w/c), Shivam Dube, Dwayne Bravo, Maheesh Theekshana, Simarjeet Singh, Mukesh Choudhary","Delhi Capitals (Playing XI): David Warner, Srikar Bharat, Mitchell Marsh, Rishabh Pant(w/c), Rovman Powell, Axar Patel, Ripal Patel, Shardul Thakur, Kuldeep Yadav, Khaleel Ahmed, Anrich Nortje",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","May 08,2022",Delhi Capitals have won the toss and have opted to field,Chennai Super Kings won by 91 runs,Devon Conway,DC,field,CSK,DC,Dhoni, Nortje,2,0,Full
19.5," Nortje to Dhoni, 2 runs, perfect yorker from Nortje and Dhoni can only dig it out to long-on, he called for two immediately and Bravo responds, Warner runs in and sends in a flat throw to the bowler's end, Nortje does not collect and allows Bravo to make his ground ",1st Inns,55t,Chennai Super Kings,Delhi Capitals,"Chennai Super Kings (Playing XI): Ruturaj Gaikwad, Devon Conway, Robin Uthappa, Ambati Rayudu, Moeen Ali, MS Dhoni(w/c), Shivam Dube, Dwayne Bravo, Maheesh Theekshana, Simarjeet Singh, Mukesh Choudhary","Delhi Capitals (Playing XI): David Warner, Srikar Bharat, Mitchell Marsh, Rishabh Pant(w/c), Rovman Powell, Axar Patel, Ripal Patel, Shardul Thakur, Kuldeep Yadav, Khaleel Ahmed, Anrich Nortje",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","May 08,2022",Delhi Capitals have won the toss and have opted to field,Chennai Super Kings won by 91 runs,Devon Conway,DC,field,CSK,DC,Dhoni, Nortje,2,0,yorker
19.4," Nortje to Dwayne Bravo, 1 run, full and just short of yorker length, Bravo drives to sweeper cover and hands the strike back to Dhoni ",1st Inns,55t,Chennai Super Kings,Delhi Capitals,"Chennai Super Kings (Playing XI): Ruturaj Gaikwad, Devon Conway, Robin Uthappa, Ambati Rayudu, Moeen Ali, MS Dhoni(w/c), Shivam Dube, Dwayne Bravo, Maheesh Theekshana, Simarjeet Singh, Mukesh Choudhary","Delhi Capitals (Playing XI): David Warner, Srikar Bharat, Mitchell Marsh, Rishabh Pant(w/c), Rovman Powell, Axar Patel, Ripal Patel, Shardul Thakur, Kuldeep Yadav, Khaleel Ahmed, Anrich Nortje",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","May 08,2022",Delhi Capitals have won the toss and have opted to field,Chennai Super Kings won by 91 runs,Devon Conway,DC,field,CSK,DC,Dwayne Bravo, Nortje,1,0,Full
19.3," Nortje to Uthappa, out Caught by (sub)K Nagarkoti!! Two in two for Nortje. He's on a hat-trick. What these wickets are doing is keeping Dhoni at the other end. It was the leg-cutter for the right hander, angled in and it was in the arc, Uthappa picked it off the hips and whipped it to deep backward square. Nice low catch from Nagarkoti. This would have been a six on the other side but Uthappa was trying to hit to the biggest part. Uthappa c (sub)K Nagarkoti b Nortje 0(1) ",1st Inns,55t,Chennai Super Kings,Delhi Capitals,"Chennai Super Kings (Playing XI): Ruturaj Gaikwad, Devon Conway, Robin Uthappa, Ambati Rayudu, Moeen Ali, MS Dhoni(w/c), Shivam Dube, Dwayne Bravo, Maheesh Theekshana, Simarjeet Singh, Mukesh Choudhary","Delhi Capitals (Playing XI): David Warner, Srikar Bharat, Mitchell Marsh, Rishabh Pant(w/c), Rovman Powell, Axar Patel, Ripal Patel, Shardul Thakur, Kuldeep Yadav, Khaleel Ahmed, Anrich Nortje",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","May 08,2022",Delhi Capitals have won the toss and have opted to field,Chennai Super Kings won by 91 runs,Devon Conway,DC,field,CSK,DC,Uthappa, Nortje,out,out,
19.2," Nortje to Moeen Ali, out Caught by Warner!! Moeen perishes for the team's cause. Nortje goes with the slower ball and angles it across, Moeen does not get it anywhere close to the middle and skies it straight up, Warner runs in from long-off and takes a good catch. Moeen Ali c Warner b Nortje 9(4) [4s-2] ",1st Inns,55t,Chennai Super Kings,Delhi Capitals,"Chennai Super Kings (Playing XI): Ruturaj Gaikwad, Devon Conway, Robin Uthappa, Ambati Rayudu, Moeen Ali, MS Dhoni(w/c), Shivam Dube, Dwayne Bravo, Maheesh Theekshana, Simarjeet Singh, Mukesh Choudhary","Delhi Capitals (Playing XI): David Warner, Srikar Bharat, Mitchell Marsh, Rishabh Pant(w/c), Rovman Powell, Axar Patel, Ripal Patel, Shardul Thakur, Kuldeep Yadav, Khaleel Ahmed, Anrich Nortje",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","May 08,2022",Delhi Capitals have won the toss and have opted to field,Chennai Super Kings won by 91 runs,Devon Conway,DC,field,CSK,DC,Moeen Ali, Nortje,out,out,Good
19.1," Nortje to Moeen Ali, FOUR, good ball and it still cost Nortje a boundary. Spears it in the blockhole, Moeen tries to squeeze it out and the toe-end races away fine, third man was inside the ring and there was no chance of stopping that ",1st Inns,55t,Chennai Super Kings,Delhi Capitals,"Chennai Super Kings (Playing XI): Ruturaj Gaikwad, Devon Conway, Robin Uthappa, Ambati Rayudu, Moeen Ali, MS Dhoni(w/c), Shivam Dube, Dwayne Bravo, Maheesh Theekshana, Simarjeet Singh, Mukesh Choudhary","Delhi Capitals (Playing XI): David Warner, Srikar Bharat, Mitchell Marsh, Rishabh Pant(w/c), Rovman Powell, Axar Patel, Ripal Patel, Shardul Thakur, Kuldeep Yadav, Khaleel Ahmed, Anrich Nortje",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","May 08,2022",Delhi Capitals have won the toss and have opted to field,Chennai Super Kings won by 91 runs,Devon Conway,DC,field,CSK,DC,Moeen Ali, Nortje,4,0,Good
18.6," Khaleel Ahmed to Dhoni, SIX, almost a stunning grab from Warner. Slower back of a length delivery, Dhoni muscles it off the back foot towards long-off and Warner runs to his right, dives full length and gets a fingertip. Those catches need to stick and unfortunately for Warner it didn't ",1st Inns,55t,Chennai Super Kings,Delhi Capitals,"Chennai Super Kings (Playing XI): Ruturaj Gaikwad, Devon Conway, Robin Uthappa, Ambati Rayudu, Moeen Ali, MS Dhoni(w/c), Shivam Dube, Dwayne Bravo, Maheesh Theekshana, Simarjeet Singh, Mukesh Choudhary","Delhi Capitals (Playing XI): David Warner, Srikar Bharat, Mitchell Marsh, Rishabh Pant(w/c), Rovman Powell, Axar Patel, Ripal Patel, Shardul Thakur, Kuldeep Yadav, Khaleel Ahmed, Anrich Nortje",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","May 08,2022",Delhi Capitals have won the toss and have opted to field,Chennai Super Kings won by 91 runs,Devon Conway,DC,field,CSK,DC,Dhoni, Khaleel Ahmed,6,0,Back of Length
18.6," Khaleel Ahmed to Dhoni, wide, off-pace delivery but Khaleel sprays it way outside off, Dhoni swings and misses ",1st Inns,55t,Chennai Super Kings,Delhi Capitals,"Chennai Super Kings (Playing XI): Ruturaj Gaikwad, Devon Conway, Robin Uthappa, Ambati Rayudu, Moeen Ali, MS Dhoni(w/c), Shivam Dube, Dwayne Bravo, Maheesh Theekshana, Simarjeet Singh, Mukesh Choudhary","Delhi Capitals (Playing XI): David Warner, Srikar Bharat, Mitchell Marsh, Rishabh Pant(w/c), Rovman Powell, Axar Patel, Ripal Patel, Shardul Thakur, Kuldeep Yadav, Khaleel Ahmed, Anrich Nortje",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","May 08,2022",Delhi Capitals have won the toss and have opted to field,Chennai Super Kings won by 91 runs,Devon Conway,DC,field,CSK,DC,Dhoni, Khaleel Ahmed,wide,1,
18.5," Khaleel Ahmed to Dhoni, no run, angled outside off, Dhoni moves across and whips it straight to backward square leg. Short fine and backward square are inside the ring and Dhoni was trying to bisect them or go over them ",1st Inns,55t,Chennai Super Kings,Delhi Capitals,"Chennai Super Kings (Playing XI): Ruturaj Gaikwad, Devon Conway, Robin Uthappa, Ambati Rayudu, Moeen Ali, MS Dhoni(w/c), Shivam Dube, Dwayne Bravo, Maheesh Theekshana, Simarjeet Singh, Mukesh Choudhary","Delhi Capitals (Playing XI): David Warner, Srikar Bharat, Mitchell Marsh, Rishabh Pant(w/c), Rovman Powell, Axar Patel, Ripal Patel, Shardul Thakur, Kuldeep Yadav, Khaleel Ahmed, Anrich Nortje",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","May 08,2022",Delhi Capitals have won the toss and have opted to field,Chennai Super Kings won by 91 runs,Devon Conway,DC,field,CSK,DC,Dhoni, Khaleel Ahmed,0,0,Short
18.4," Khaleel Ahmed to Moeen Ali, 1 run, and again goes short with minimal protection, Moeen miscues the pull backward of square and Dhoni is happy with a single ",1st Inns,55t,Chennai Super Kings,Delhi Capitals,"Chennai Super Kings (Playing XI): Ruturaj Gaikwad, Devon Conway, Robin Uthappa, Ambati Rayudu, Moeen Ali, MS Dhoni(w/c), Shivam Dube, Dwayne Bravo, Maheesh Theekshana, Simarjeet Singh, Mukesh Choudhary","Delhi Capitals (Playing XI): David Warner, Srikar Bharat, Mitchell Marsh, Rishabh Pant(w/c), Rovman Powell, Axar Patel, Ripal Patel, Shardul Thakur, Kuldeep Yadav, Khaleel Ahmed, Anrich Nortje",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","May 08,2022",Delhi Capitals have won the toss and have opted to field,Chennai Super Kings won by 91 runs,Devon Conway,DC,field,CSK,DC,Moeen Ali, Khaleel Ahmed,1,0,Short
18.3," Khaleel Ahmed to Moeen Ali, FOUR, that's not great planning. He goes short with fine leg very square, Moeen is hurried on the pull but the top-edge goes fine and races to the fence ",1st Inns,55t,Chennai Super Kings,Delhi Capitals,"Chennai Super Kings (Playing XI): Ruturaj Gaikwad, Devon Conway, Robin Uthappa, Ambati Rayudu, Moeen Ali, MS Dhoni(w/c), Shivam Dube, Dwayne Bravo, Maheesh Theekshana, Simarjeet Singh, Mukesh Choudhary","Delhi Capitals (Playing XI): David Warner, Srikar Bharat, Mitchell Marsh, Rishabh Pant(w/c), Rovman Powell, Axar Patel, Ripal Patel, Shardul Thakur, Kuldeep Yadav, Khaleel Ahmed, Anrich Nortje",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","May 08,2022",Delhi Capitals have won the toss and have opted to field,Chennai Super Kings won by 91 runs,Devon Conway,DC,field,CSK,DC,Moeen Ali, Khaleel Ahmed,4,0,Short
18.2," Khaleel Ahmed to Rayudu, out Caught by Axar!! Khaleel is bowling really well. He is bowling to his field and to his strengths. Short and angled across the right hander, Rayudu moves to the off-side and flays it uppishly, there were two fielders in the deep - at backward point and sweeper cover, Axar moves to his left from sweeper and takes a good catch. The plan was to make Rayudu hit to the bigger side and Khaleel succeeded. Rayudu c Axar b Khaleel Ahmed 5(6) [4s-1] ",1st Inns,55t,Chennai Super Kings,Delhi Capitals,"Chennai Super Kings (Playing XI): Ruturaj Gaikwad, Devon Conway, Robin Uthappa, Ambati Rayudu, Moeen Ali, MS Dhoni(w/c), Shivam Dube, Dwayne Bravo, Maheesh Theekshana, Simarjeet Singh, Mukesh Choudhary","Delhi Capitals (Playing XI): David Warner, Srikar Bharat, Mitchell Marsh, Rishabh Pant(w/c), Rovman Powell, Axar Patel, Ripal Patel, Shardul Thakur, Kuldeep Yadav, Khaleel Ahmed, Anrich Nortje",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","May 08,2022",Delhi Capitals have won the toss and have opted to field,Chennai Super Kings won by 91 runs,Devon Conway,DC,field,CSK,DC,Rayudu, Khaleel Ahmed,out,out,Short
18.1," Khaleel Ahmed to Rayudu, FOUR, streaky! Unfortunate for Khaleel. Full and outside off, Rayudu moves across and drives, but the ball hits the toe-end and races behind square on the off-side ",1st Inns,55t,Chennai Super Kings,Delhi Capitals,"Chennai Super Kings (Playing XI): Ruturaj Gaikwad, Devon Conway, Robin Uthappa, Ambati Rayudu, Moeen Ali, MS Dhoni(w/c), Shivam Dube, Dwayne Bravo, Maheesh Theekshana, Simarjeet Singh, Mukesh Choudhary","Delhi Capitals (Playing XI): David Warner, Srikar Bharat, Mitchell Marsh, Rishabh Pant(w/c), Rovman Powell, Axar Patel, Ripal Patel, Shardul Thakur, Kuldeep Yadav, Khaleel Ahmed, Anrich Nortje",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","May 08,2022",Delhi Capitals have won the toss and have opted to field,Chennai Super Kings won by 91 runs,Devon Conway,DC,field,CSK,DC,Rayudu, Khaleel Ahmed,4,0,Full
17.6," Mitchell Marsh to Rayudu, 1 run, shimmies down and makes a bit of room, slices it to sweeper cover and hangs on to the strike ",1st Inns,55t,Chennai Super Kings,Delhi Capitals,"Chennai Super Kings (Playing XI): Ruturaj Gaikwad, Devon Conway, Robin Uthappa, Ambati Rayudu, Moeen Ali, MS Dhoni(w/c), Shivam Dube, Dwayne Bravo, Maheesh Theekshana, Simarjeet Singh, Mukesh Choudhary","Delhi Capitals (Playing XI): David Warner, Srikar Bharat, Mitchell Marsh, Rishabh Pant(w/c), Rovman Powell, Axar Patel, Ripal Patel, Shardul Thakur, Kuldeep Yadav, Khaleel Ahmed, Anrich Nortje",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","May 08,2022",Delhi Capitals have won the toss and have opted to field,Chennai Super Kings won by 91 runs,Devon Conway,DC,field,CSK,DC,Rayudu, Mitchell Marsh,1,0,
17.5," Mitchell Marsh to Dhoni, 1 run, fuller and around off, Dhoni eases it past a diving Marsh and settles with a single ",1st Inns,55t,Chennai Super Kings,Delhi Capitals,"Chennai Super Kings (Playing XI): Ruturaj Gaikwad, Devon Conway, Robin Uthappa, Ambati Rayudu, Moeen Ali, MS Dhoni(w/c), Shivam Dube, Dwayne Bravo, Maheesh Theekshana, Simarjeet Singh, Mukesh Choudhary","Delhi Capitals (Playing XI): David Warner, Srikar Bharat, Mitchell Marsh, Rishabh Pant(w/c), Rovman Powell, Axar Patel, Ripal Patel, Shardul Thakur, Kuldeep Yadav, Khaleel Ahmed, Anrich Nortje",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","May 08,2022",Delhi Capitals have won the toss and have opted to field,Chennai Super Kings won by 91 runs,Devon Conway,DC,field,CSK,DC,Dhoni, Mitchell Marsh,1,0,Full
17.5," Mitchell Marsh to Dhoni, wide, slower bouncer down leg, Dhoni gets inside the line and lets it pass, wide called for height ",1st Inns,55t,Chennai Super Kings,Delhi Capitals,"Chennai Super Kings (Playing XI): Ruturaj Gaikwad, Devon Conway, Robin Uthappa, Ambati Rayudu, Moeen Ali, MS Dhoni(w/c), Shivam Dube, Dwayne Bravo, Maheesh Theekshana, Simarjeet Singh, Mukesh Choudhary","Delhi Capitals (Playing XI): David Warner, Srikar Bharat, Mitchell Marsh, Rishabh Pant(w/c), Rovman Powell, Axar Patel, Ripal Patel, Shardul Thakur, Kuldeep Yadav, Khaleel Ahmed, Anrich Nortje",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","May 08,2022",Delhi Capitals have won the toss and have opted to field,Chennai Super Kings won by 91 runs,Devon Conway,DC,field,CSK,DC,Dhoni, Mitchell Marsh,wide,1,
17.4," Mitchell Marsh to Dhoni, FOUR, short and outside off, Dhoni waits in the crease and cuts it to the left of backward point, the fielder got a hand diving to his left but Dhoni had generated enough power for the ball to reach the fence ",1st Inns,55t,Chennai Super Kings,Delhi Capitals,"Chennai Super Kings (Playing XI): Ruturaj Gaikwad, Devon Conway, Robin Uthappa, Ambati Rayudu, Moeen Ali, MS Dhoni(w/c), Shivam Dube, Dwayne Bravo, Maheesh Theekshana, Simarjeet Singh, Mukesh Choudhary","Delhi Capitals (Playing XI): David Warner, Srikar Bharat, Mitchell Marsh, Rishabh Pant(w/c), Rovman Powell, Axar Patel, Ripal Patel, Shardul Thakur, Kuldeep Yadav, Khaleel Ahmed, Anrich Nortje",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","May 08,2022",Delhi Capitals have won the toss and have opted to field,Chennai Super Kings won by 91 runs,Devon Conway,DC,field,CSK,DC,Dhoni, Mitchell Marsh,4,0,Short
17.3," Mitchell Marsh to Dhoni, SIX, if there was a cheer when he walked out, now the roof is being brought down as Dhoni smokes one over the rope. He charges down to make his own pace and swings as hard as he can, clears long-on comfortably ",1st Inns,55t,Chennai Super Kings,Delhi Capitals,"Chennai Super Kings (Playing XI): Ruturaj Gaikwad, Devon Conway, Robin Uthappa, Ambati Rayudu, Moeen Ali, MS Dhoni(w/c), Shivam Dube, Dwayne Bravo, Maheesh Theekshana, Simarjeet Singh, Mukesh Choudhary","Delhi Capitals (Playing XI): David Warner, Srikar Bharat, Mitchell Marsh, Rishabh Pant(w/c), Rovman Powell, Axar Patel, Ripal Patel, Shardul Thakur, Kuldeep Yadav, Khaleel Ahmed, Anrich Nortje",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","May 08,2022",Delhi Capitals have won the toss and have opted to field,Chennai Super Kings won by 91 runs,Devon Conway,DC,field,CSK,DC,Dhoni, Mitchell Marsh,6,0,
17.2," Mitchell Marsh to Dhoni, no run, no pace on offer and Dhoni checks his back foot block to the right of Marsh ",1st Inns,55t,Chennai Super Kings,Delhi Capitals,"Chennai Super Kings (Playing XI): Ruturaj Gaikwad, Devon Conway, Robin Uthappa, Ambati Rayudu, Moeen Ali, MS Dhoni(w/c), Shivam Dube, Dwayne Bravo, Maheesh Theekshana, Simarjeet Singh, Mukesh Choudhary","Delhi Capitals (Playing XI): David Warner, Srikar Bharat, Mitchell Marsh, Rishabh Pant(w/c), Rovman Powell, Axar Patel, Ripal Patel, Shardul Thakur, Kuldeep Yadav, Khaleel Ahmed, Anrich Nortje",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","May 08,2022",Delhi Capitals have won the toss and have opted to field,Chennai Super Kings won by 91 runs,Devon Conway,DC,field,CSK,DC,Dhoni, Mitchell Marsh,0,0,
17.1," Mitchell Marsh to Shivam Dube, out Caught by Warner!! Straight down Warner's throat. He barely had to move. Delhi are pulling things back. Brave move from Pant to go with Marsh even though Thakur and Norje have an over each. Slower ball which is right in the slot, Dube managed to get under it but did not get the power to clear Warner, simple catch to long-off and there's a loud cheer going around. MS Dhoni is walking out to the middle.. Shivam Dube c Warner b Mitchell Marsh 32(19) [4s-2 6s-2] ",1st Inns,55t,Chennai Super Kings,Delhi Capitals,"Chennai Super Kings (Playing XI): Ruturaj Gaikwad, Devon Conway, Robin Uthappa, Ambati Rayudu, Moeen Ali, MS Dhoni(w/c), Shivam Dube, Dwayne Bravo, Maheesh Theekshana, Simarjeet Singh, Mukesh Choudhary","Delhi Capitals (Playing XI): David Warner, Srikar Bharat, Mitchell Marsh, Rishabh Pant(w/c), Rovman Powell, Axar Patel, Ripal Patel, Shardul Thakur, Kuldeep Yadav, Khaleel Ahmed, Anrich Nortje",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","May 08,2022",Delhi Capitals have won the toss and have opted to field,Chennai Super Kings won by 91 runs,Devon Conway,DC,field,CSK,DC,Shivam Dube, Mitchell Marsh,out,out,Slot
16.6," Khaleel Ahmed to Rayudu, no run, excellent over, 3 runs and the wicket of Conway. Slower ball outside off, Rayudu sits on his back knee and swings to cow corner, misses ",1st Inns,55t,Chennai Super Kings,Delhi Capitals,"Chennai Super Kings (Playing XI): Ruturaj Gaikwad, Devon Conway, Robin Uthappa, Ambati Rayudu, Moeen Ali, MS Dhoni(w/c), Shivam Dube, Dwayne Bravo, Maheesh Theekshana, Simarjeet Singh, Mukesh Choudhary","Delhi Capitals (Playing XI): David Warner, Srikar Bharat, Mitchell Marsh, Rishabh Pant(w/c), Rovman Powell, Axar Patel, Ripal Patel, Shardul Thakur, Kuldeep Yadav, Khaleel Ahmed, Anrich Nortje",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","May 08,2022",Delhi Capitals have won the toss and have opted to field,Chennai Super Kings won by 91 runs,Devon Conway,DC,field,CSK,DC,Rayudu, Khaleel Ahmed,0,0,
16.6," Khaleel Ahmed to Rayudu, wide, short ball outside off, Rayudu moves across and attempts the pull, too much height on that and it is called a wide ",1st Inns,55t,Chennai Super Kings,Delhi Capitals,"Chennai Super Kings (Playing XI): Ruturaj Gaikwad, Devon Conway, Robin Uthappa, Ambati Rayudu, Moeen Ali, MS Dhoni(w/c), Shivam Dube, Dwayne Bravo, Maheesh Theekshana, Simarjeet Singh, Mukesh Choudhary","Delhi Capitals (Playing XI): David Warner, Srikar Bharat, Mitchell Marsh, Rishabh Pant(w/c), Rovman Powell, Axar Patel, Ripal Patel, Shardul Thakur, Kuldeep Yadav, Khaleel Ahmed, Anrich Nortje",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","May 08,2022",Delhi Capitals have won the toss and have opted to field,Chennai Super Kings won by 91 runs,Devon Conway,DC,field,CSK,DC,Rayudu, Khaleel Ahmed,wide,1,Short
16.5," Khaleel Ahmed to Rayudu, no run, slower ball outside off, Rayudu swings across the line and fails to connect ",1st Inns,55t,Chennai Super Kings,Delhi Capitals,"Chennai Super Kings (Playing XI): Ruturaj Gaikwad, Devon Conway, Robin Uthappa, Ambati Rayudu, Moeen Ali, MS Dhoni(w/c), Shivam Dube, Dwayne Bravo, Maheesh Theekshana, Simarjeet Singh, Mukesh Choudhary","Delhi Capitals (Playing XI): David Warner, Srikar Bharat, Mitchell Marsh, Rishabh Pant(w/c), Rovman Powell, Axar Patel, Ripal Patel, Shardul Thakur, Kuldeep Yadav, Khaleel Ahmed, Anrich Nortje",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","May 08,2022",Delhi Capitals have won the toss and have opted to field,Chennai Super Kings won by 91 runs,Devon Conway,DC,field,CSK,DC,Rayudu, Khaleel Ahmed,0,0,
16.4," Khaleel Ahmed to Rayudu, no run, 137.7ks short of length angled across, Rayudu stays leg-side and throws his bat on the upper cut, but the ball keeps climbing and bounces over the top-edge. Stare from Khaleel to Rayudu ",1st Inns,55t,Chennai Super Kings,Delhi Capitals,"Chennai Super Kings (Playing XI): Ruturaj Gaikwad, Devon Conway, Robin Uthappa, Ambati Rayudu, Moeen Ali, MS Dhoni(w/c), Shivam Dube, Dwayne Bravo, Maheesh Theekshana, Simarjeet Singh, Mukesh Choudhary","Delhi Capitals (Playing XI): David Warner, Srikar Bharat, Mitchell Marsh, Rishabh Pant(w/c), Rovman Powell, Axar Patel, Ripal Patel, Shardul Thakur, Kuldeep Yadav, Khaleel Ahmed, Anrich Nortje",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","May 08,2022",Delhi Capitals have won the toss and have opted to field,Chennai Super Kings won by 91 runs,Devon Conway,DC,field,CSK,DC,Rayudu, Khaleel Ahmed,0,0,Short
16.3," Khaleel Ahmed to Conway, out Caught by Pant!! Conway's fine knock comes to an end. He was starved off strike since Dube's arrival and lost a bit of momentum, tries something fancy and perishes in the process. Slower ball from Khaleel and Conway moves inside the line to play the lap, but since there was no pace he could not get it off the middle, the ball lobs to the right of Pant and he takes a good catch. It has been a good over so far. Can Khaleel finish it well? Conway c Pant b Khaleel Ahmed 87(49) [4s-7 6s-5] ",1st Inns,55t,Chennai Super Kings,Delhi Capitals,"Chennai Super Kings (Playing XI): Ruturaj Gaikwad, Devon Conway, Robin Uthappa, Ambati Rayudu, Moeen Ali, MS Dhoni(w/c), Shivam Dube, Dwayne Bravo, Maheesh Theekshana, Simarjeet Singh, Mukesh Choudhary","Delhi Capitals (Playing XI): David Warner, Srikar Bharat, Mitchell Marsh, Rishabh Pant(w/c), Rovman Powell, Axar Patel, Ripal Patel, Shardul Thakur, Kuldeep Yadav, Khaleel Ahmed, Anrich Nortje",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","May 08,2022",Delhi Capitals have won the toss and have opted to field,Chennai Super Kings won by 91 runs,Devon Conway,DC,field,CSK,DC,Conway, Khaleel Ahmed,out,out,Good
16.2," Khaleel Ahmed to Shivam Dube, 1 run, low full toss and Dube whips it off the pads to deep square leg, just a single ",1st Inns,55t,Chennai Super Kings,Delhi Capitals,"Chennai Super Kings (Playing XI): Ruturaj Gaikwad, Devon Conway, Robin Uthappa, Ambati Rayudu, Moeen Ali, MS Dhoni(w/c), Shivam Dube, Dwayne Bravo, Maheesh Theekshana, Simarjeet Singh, Mukesh Choudhary","Delhi Capitals (Playing XI): David Warner, Srikar Bharat, Mitchell Marsh, Rishabh Pant(w/c), Rovman Powell, Axar Patel, Ripal Patel, Shardul Thakur, Kuldeep Yadav, Khaleel Ahmed, Anrich Nortje",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","May 08,2022",Delhi Capitals have won the toss and have opted to field,Chennai Super Kings won by 91 runs,Devon Conway,DC,field,CSK,DC,Shivam Dube, Khaleel Ahmed,1,0,Full
16.1," Khaleel Ahmed to Conway, 1 run, direct hit and Conway was a goner. Yorker aimed for the base of off-stump, Conway digs it near his feet and Dube calls for the quick single, Khaleel runs forward and picks up the ball, shies at the bowler's end and misses to hit the target, Conway was well short ",1st Inns,55t,Chennai Super Kings,Delhi Capitals,"Chennai Super Kings (Playing XI): Ruturaj Gaikwad, Devon Conway, Robin Uthappa, Ambati Rayudu, Moeen Ali, MS Dhoni(w/c), Shivam Dube, Dwayne Bravo, Maheesh Theekshana, Simarjeet Singh, Mukesh Choudhary","Delhi Capitals (Playing XI): David Warner, Srikar Bharat, Mitchell Marsh, Rishabh Pant(w/c), Rovman Powell, Axar Patel, Ripal Patel, Shardul Thakur, Kuldeep Yadav, Khaleel Ahmed, Anrich Nortje",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","May 08,2022",Delhi Capitals have won the toss and have opted to field,Chennai Super Kings won by 91 runs,Devon Conway,DC,field,CSK,DC,Conway, Khaleel Ahmed,1,0,yorker
15.6," Thakur to Shivam Dube, FOUR, big over, 19 runs. Another length ball and that had to be dispatched, Dube clears his front leg and swings across the line, the ball bounces just before the cow corner fence ",1st Inns,55t,Chennai Super Kings,Delhi Capitals,"Chennai Super Kings (Playing XI): Ruturaj Gaikwad, Devon Conway, Robin Uthappa, Ambati Rayudu, Moeen Ali, MS Dhoni(w/c), Shivam Dube, Dwayne Bravo, Maheesh Theekshana, Simarjeet Singh, Mukesh Choudhary","Delhi Capitals (Playing XI): David Warner, Srikar Bharat, Mitchell Marsh, Rishabh Pant(w/c), Rovman Powell, Axar Patel, Ripal Patel, Shardul Thakur, Kuldeep Yadav, Khaleel Ahmed, Anrich Nortje",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","May 08,2022",Delhi Capitals have won the toss and have opted to field,Chennai Super Kings won by 91 runs,Devon Conway,DC,field,CSK,DC,Shivam Dube, Thakur,4,0,Good
