ball,Commentary Text,innings,match_no,team_a,team_b,team_a_11,team_b_11,team_a_subs,team_b_subs,series,season,venue,date,toss,win,man_of_the_match,toss_winner,toss_choosen,batting_team,bowling_team,Batsman,Bowler,runs,extra,ball_length,ball_line,ball_destination
18.3," Ferguson to Tim David, SIX, the free-hit goes for six. Slot ball, the slower delivery on a fuller length outside off, Tim David powers it miles over long-on. Stood back and belted that 93-metres into the crowd ",1st Inns,51s,Gujarat Titans,Mumbai Indians,"Gujarat Titans (Playing XI): Wriddhiman Saha(w), Shubman Gill, Sai Sudharsan, Hardik Pandya(c), David Miller, Rahul Tewatia, Rashid Khan, Pradeep Sangwan, Lockie Ferguson, Alzarri Joseph, Mohammed Shami","Mumbai Indians (Playing XI): Rohit Sharma(c), Ishan Kishan(w), Suryakumar Yadav, Tilak Varma, Tim David, Kieron Pollard, Daniel Sams, Murugan Ashwin, Kumar Kartikeya, Jasprit Bumrah, Riley Meredith",,,IPL,2022,"Brabourne Stadium,Mumbai","May 06,2022",Gujarat Titans have won the toss and have opted to field,Mumbai Indians won by 5 runs,Tim David,GT,field,MI,GT,Tim David, Ferguson,6,0,Slot,off side,long-on
18.3," Ferguson to Tilak Varma, no ball, out Tilak Varma Run Out!! Direct-hit from Pandya and Tilak Varma is just short. High full-toss is mishit by Varma towards mid-off, neat pickup and throw to hit the stumps direct. Varma needed a dive but his stretch wasn't enough. Since the full-toss is over the waist, it's a no-ball for height and a free-hit next. Tilak Varma run out (Hardik Pandya) 21(16) [4s-2] ",1st Inns,51s,Gujarat Titans,Mumbai Indians,"Gujarat Titans (Playing XI): Wriddhiman Saha(w), Shubman Gill, Sai Sudharsan, Hardik Pandya(c), David Miller, Rahul Tewatia, Rashid Khan, Pradeep Sangwan, Lockie Ferguson, Alzarri Joseph, Mohammed Shami","Mumbai Indians (Playing XI): Rohit Sharma(c), Ishan Kishan(w), Suryakumar Yadav, Tilak Varma, Tim David, Kieron Pollard, Daniel Sams, Murugan Ashwin, Kumar Kartikeya, Jasprit Bumrah, Riley Meredith",,,IPL,2022,"Brabourne Stadium,Mumbai","May 06,2022",Gujarat Titans have won the toss and have opted to field,Mumbai Indians won by 5 runs,Tim David,GT,field,MI,GT,Tilak Varma, Ferguson,no ball,1,Short,,mid-off
18.2," Ferguson to Tilak Varma, FOUR, drilled wide of Pandya at mid-off who is motionless. Full on the stumps, Ferguson missed the yorker length and Tilak Varma puts him away with a fierce hit ",1st Inns,51s,Gujarat Titans,Mumbai Indians,"Gujarat Titans (Playing XI): Wriddhiman Saha(w), Shubman Gill, Sai Sudharsan, Hardik Pandya(c), David Miller, Rahul Tewatia, Rashid Khan, Pradeep Sangwan, Lockie Ferguson, Alzarri Joseph, Mohammed Shami","Mumbai Indians (Playing XI): Rohit Sharma(c), Ishan Kishan(w), Suryakumar Yadav, Tilak Varma, Tim David, Kieron Pollard, Daniel Sams, Murugan Ashwin, Kumar Kartikeya, Jasprit Bumrah, Riley Meredith",,,IPL,2022,"Brabourne Stadium,Mumbai","May 06,2022",Gujarat Titans have won the toss and have opted to field,Mumbai Indians won by 5 runs,Tim David,GT,field,MI,GT,Tilak Varma, Ferguson,4,0,Full,wide,mid-off
18.1," Ferguson to Tilak Varma, no run, edged but short of Saha. Leg-cutting slower delivery outside off, Tilak Varma drives and edges but it does not carry ",1st Inns,51s,Gujarat Titans,Mumbai Indians,"Gujarat Titans (Playing XI): Wriddhiman Saha(w), Shubman Gill, Sai Sudharsan, Hardik Pandya(c), David Miller, Rahul Tewatia, Rashid Khan, Pradeep Sangwan, Lockie Ferguson, Alzarri Joseph, Mohammed Shami","Mumbai Indians (Playing XI): Rohit Sharma(c), Ishan Kishan(w), Suryakumar Yadav, Tilak Varma, Tim David, Kieron Pollard, Daniel Sams, Murugan Ashwin, Kumar Kartikeya, Jasprit Bumrah, Riley Meredith",,,IPL,2022,"Brabourne Stadium,Mumbai","May 06,2022",Gujarat Titans have won the toss and have opted to field,Mumbai Indians won by 5 runs,Tim David,GT,field,MI,GT,Tilak Varma, Ferguson,0,0,Short,off side,
17.6," Alzarri Joseph to Tilak Varma, 1 run, good bowling. Follows Tilak Varma who was backing away well outside leg, dabbed to backward point ",1st Inns,51s,Gujarat Titans,Mumbai Indians,"Gujarat Titans (Playing XI): Wriddhiman Saha(w), Shubman Gill, Sai Sudharsan, Hardik Pandya(c), David Miller, Rahul Tewatia, Rashid Khan, Pradeep Sangwan, Lockie Ferguson, Alzarri Joseph, Mohammed Shami","Mumbai Indians (Playing XI): Rohit Sharma(c), Ishan Kishan(w), Suryakumar Yadav, Tilak Varma, Tim David, Kieron Pollard, Daniel Sams, Murugan Ashwin, Kumar Kartikeya, Jasprit Bumrah, Riley Meredith",,,IPL,2022,"Brabourne Stadium,Mumbai","May 06,2022",Gujarat Titans have won the toss and have opted to field,Mumbai Indians won by 5 runs,Tim David,GT,field,MI,GT,Tilak Varma, Alzarri Joseph,1,0,Good,leg side,backward point
17.5," Alzarri Joseph to Tim David, 1 run, wide and slower outside off, Tim David drives to long-on ",1st Inns,51s,Gujarat Titans,Mumbai Indians,"Gujarat Titans (Playing XI): Wriddhiman Saha(w), Shubman Gill, Sai Sudharsan, Hardik Pandya(c), David Miller, Rahul Tewatia, Rashid Khan, Pradeep Sangwan, Lockie Ferguson, Alzarri Joseph, Mohammed Shami","Mumbai Indians (Playing XI): Rohit Sharma(c), Ishan Kishan(w), Suryakumar Yadav, Tilak Varma, Tim David, Kieron Pollard, Daniel Sams, Murugan Ashwin, Kumar Kartikeya, Jasprit Bumrah, Riley Meredith",,,IPL,2022,"Brabourne Stadium,Mumbai","May 06,2022",Gujarat Titans have won the toss and have opted to field,Mumbai Indians won by 5 runs,Tim David,GT,field,MI,GT,Tim David, Alzarri Joseph,1,0,,wide,long-on
17.4," Alzarri Joseph to Tilak Varma, 1 run, dug in short on the stumps, cramps Tilak Varma for room and pace, miscued behind square as the pull doesn't go far ",1st Inns,51s,Gujarat Titans,Mumbai Indians,"Gujarat Titans (Playing XI): Wriddhiman Saha(w), Shubman Gill, Sai Sudharsan, Hardik Pandya(c), David Miller, Rahul Tewatia, Rashid Khan, Pradeep Sangwan, Lockie Ferguson, Alzarri Joseph, Mohammed Shami","Mumbai Indians (Playing XI): Rohit Sharma(c), Ishan Kishan(w), Suryakumar Yadav, Tilak Varma, Tim David, Kieron Pollard, Daniel Sams, Murugan Ashwin, Kumar Kartikeya, Jasprit Bumrah, Riley Meredith",,,IPL,2022,"Brabourne Stadium,Mumbai","May 06,2022",Gujarat Titans have won the toss and have opted to field,Mumbai Indians won by 5 runs,Tim David,GT,field,MI,GT,Tilak Varma, Alzarri Joseph,1,0,Short,stump line,square
17.3," Alzarri Joseph to Tim David, 1 run, back to the slower ball, full outside off, pushed to long-off ",1st Inns,51s,Gujarat Titans,Mumbai Indians,"Gujarat Titans (Playing XI): Wriddhiman Saha(w), Shubman Gill, Sai Sudharsan, Hardik Pandya(c), David Miller, Rahul Tewatia, Rashid Khan, Pradeep Sangwan, Lockie Ferguson, Alzarri Joseph, Mohammed Shami","Mumbai Indians (Playing XI): Rohit Sharma(c), Ishan Kishan(w), Suryakumar Yadav, Tilak Varma, Tim David, Kieron Pollard, Daniel Sams, Murugan Ashwin, Kumar Kartikeya, Jasprit Bumrah, Riley Meredith",,,IPL,2022,"Brabourne Stadium,Mumbai","May 06,2022",Gujarat Titans have won the toss and have opted to field,Mumbai Indians won by 5 runs,Tim David,GT,field,MI,GT,Tim David, Alzarri Joseph,1,0,Full,off side,long-off
17.2," Alzarri Joseph to Tim David, SIX, as straight as it can get. Alzarri Joseph went back to the full delivery, seam-up and paid the price. Clobbered back over his head as the full ball is hit with brute force by Tim David ",1st Inns,51s,Gujarat Titans,Mumbai Indians,"Gujarat Titans (Playing XI): Wriddhiman Saha(w), Shubman Gill, Sai Sudharsan, Hardik Pandya(c), David Miller, Rahul Tewatia, Rashid Khan, Pradeep Sangwan, Lockie Ferguson, Alzarri Joseph, Mohammed Shami","Mumbai Indians (Playing XI): Rohit Sharma(c), Ishan Kishan(w), Suryakumar Yadav, Tilak Varma, Tim David, Kieron Pollard, Daniel Sams, Murugan Ashwin, Kumar Kartikeya, Jasprit Bumrah, Riley Meredith",,,IPL,2022,"Brabourne Stadium,Mumbai","May 06,2022",Gujarat Titans have won the toss and have opted to field,Mumbai Indians won by 5 runs,Tim David,GT,field,MI,GT,Tim David, Alzarri Joseph,6,0,Full,,straight
17.1," Alzarri Joseph to Tim David, no run, off-cutter on a good length outside off, Tim David totally misreads it and swipes at thin air, misses ",1st Inns,51s,Gujarat Titans,Mumbai Indians,"Gujarat Titans (Playing XI): Wriddhiman Saha(w), Shubman Gill, Sai Sudharsan, Hardik Pandya(c), David Miller, Rahul Tewatia, Rashid Khan, Pradeep Sangwan, Lockie Ferguson, Alzarri Joseph, Mohammed Shami","Mumbai Indians (Playing XI): Rohit Sharma(c), Ishan Kishan(w), Suryakumar Yadav, Tilak Varma, Tim David, Kieron Pollard, Daniel Sams, Murugan Ashwin, Kumar Kartikeya, Jasprit Bumrah, Riley Meredith",,,IPL,2022,"Brabourne Stadium,Mumbai","May 06,2022",Gujarat Titans have won the toss and have opted to field,Mumbai Indians won by 5 runs,Tim David,GT,field,MI,GT,Tim David, Alzarri Joseph,0,0,Good,off side,
16.6," Rashid Khan to Tilak Varma, 2 runs, drifts into the pads, nudged in front of deep mid-wicket and they run hard to come back for the second ",1st Inns,51s,Gujarat Titans,Mumbai Indians,"Gujarat Titans (Playing XI): Wriddhiman Saha(w), Shubman Gill, Sai Sudharsan, Hardik Pandya(c), David Miller, Rahul Tewatia, Rashid Khan, Pradeep Sangwan, Lockie Ferguson, Alzarri Joseph, Mohammed Shami","Mumbai Indians (Playing XI): Rohit Sharma(c), Ishan Kishan(w), Suryakumar Yadav, Tilak Varma, Tim David, Kieron Pollard, Daniel Sams, Murugan Ashwin, Kumar Kartikeya, Jasprit Bumrah, Riley Meredith",,,IPL,2022,"Brabourne Stadium,Mumbai","May 06,2022",Gujarat Titans have won the toss and have opted to field,Mumbai Indians won by 5 runs,Tim David,GT,field,MI,GT,Tilak Varma, Rashid Khan,2,0,,,mid-wicket
16.5," Rashid Khan to Tim David, 1 run, good length googly, turns into off, Tim David punches to the sweeper ",1st Inns,51s,Gujarat Titans,Mumbai Indians,"Gujarat Titans (Playing XI): Wriddhiman Saha(w), Shubman Gill, Sai Sudharsan, Hardik Pandya(c), David Miller, Rahul Tewatia, Rashid Khan, Pradeep Sangwan, Lockie Ferguson, Alzarri Joseph, Mohammed Shami","Mumbai Indians (Playing XI): Rohit Sharma(c), Ishan Kishan(w), Suryakumar Yadav, Tilak Varma, Tim David, Kieron Pollard, Daniel Sams, Murugan Ashwin, Kumar Kartikeya, Jasprit Bumrah, Riley Meredith",,,IPL,2022,"Brabourne Stadium,Mumbai","May 06,2022",Gujarat Titans have won the toss and have opted to field,Mumbai Indians won by 5 runs,Tim David,GT,field,MI,GT,Tim David, Rashid Khan,1,0,Good,off side,sweeper
16.4," Rashid Khan to Tilak Varma, 1 run, dragged down on the pads, Tilak Varma pulls to deep backward square. A fumble from Sudharsan but they take just one ",1st Inns,51s,Gujarat Titans,Mumbai Indians,"Gujarat Titans (Playing XI): Wriddhiman Saha(w), Shubman Gill, Sai Sudharsan, Hardik Pandya(c), David Miller, Rahul Tewatia, Rashid Khan, Pradeep Sangwan, Lockie Ferguson, Alzarri Joseph, Mohammed Shami","Mumbai Indians (Playing XI): Rohit Sharma(c), Ishan Kishan(w), Suryakumar Yadav, Tilak Varma, Tim David, Kieron Pollard, Daniel Sams, Murugan Ashwin, Kumar Kartikeya, Jasprit Bumrah, Riley Meredith",,,IPL,2022,"Brabourne Stadium,Mumbai","May 06,2022",Gujarat Titans have won the toss and have opted to field,Mumbai Indians won by 5 runs,Tim David,GT,field,MI,GT,Tilak Varma, Rashid Khan,1,0,,stump line,deep backward square
16.3," Rashid Khan to Tilak Varma, 2 runs, tossed up full on the stumps, Tilak Varma slogs through mid-wicket and Sangwan from long-on runs and dives to his left to save two ",1st Inns,51s,Gujarat Titans,Mumbai Indians,"Gujarat Titans (Playing XI): Wriddhiman Saha(w), Shubman Gill, Sai Sudharsan, Hardik Pandya(c), David Miller, Rahul Tewatia, Rashid Khan, Pradeep Sangwan, Lockie Ferguson, Alzarri Joseph, Mohammed Shami","Mumbai Indians (Playing XI): Rohit Sharma(c), Ishan Kishan(w), Suryakumar Yadav, Tilak Varma, Tim David, Kieron Pollard, Daniel Sams, Murugan Ashwin, Kumar Kartikeya, Jasprit Bumrah, Riley Meredith",,,IPL,2022,"Brabourne Stadium,Mumbai","May 06,2022",Gujarat Titans have won the toss and have opted to field,Mumbai Indians won by 5 runs,Tim David,GT,field,MI,GT,Tilak Varma, Rashid Khan,2,0,Full toss,stump line,mid-wicket
16.2," Rashid Khan to Tim David, 1 run, quicker and pushed through on the leg-stump, Tim David defends wide of Rashid Khan to his right ",1st Inns,51s,Gujarat Titans,Mumbai Indians,"Gujarat Titans (Playing XI): Wriddhiman Saha(w), Shubman Gill, Sai Sudharsan, Hardik Pandya(c), David Miller, Rahul Tewatia, Rashid Khan, Pradeep Sangwan, Lockie Ferguson, Alzarri Joseph, Mohammed Shami","Mumbai Indians (Playing XI): Rohit Sharma(c), Ishan Kishan(w), Suryakumar Yadav, Tilak Varma, Tim David, Kieron Pollard, Daniel Sams, Murugan Ashwin, Kumar Kartikeya, Jasprit Bumrah, Riley Meredith",,,IPL,2022,"Brabourne Stadium,Mumbai","May 06,2022",Gujarat Titans have won the toss and have opted to field,Mumbai Indians won by 5 runs,Tim David,GT,field,MI,GT,Tim David, Rashid Khan,1,0,,wide,
16.1," Rashid Khan to Tilak Varma, 1 run, good length googly on the stumps, Tilak Varma pulls to long-on ",1st Inns,51s,Gujarat Titans,Mumbai Indians,"Gujarat Titans (Playing XI): Wriddhiman Saha(w), Shubman Gill, Sai Sudharsan, Hardik Pandya(c), David Miller, Rahul Tewatia, Rashid Khan, Pradeep Sangwan, Lockie Ferguson, Alzarri Joseph, Mohammed Shami","Mumbai Indians (Playing XI): Rohit Sharma(c), Ishan Kishan(w), Suryakumar Yadav, Tilak Varma, Tim David, Kieron Pollard, Daniel Sams, Murugan Ashwin, Kumar Kartikeya, Jasprit Bumrah, Riley Meredith",,,IPL,2022,"Brabourne Stadium,Mumbai","May 06,2022",Gujarat Titans have won the toss and have opted to field,Mumbai Indians won by 5 runs,Tim David,GT,field,MI,GT,Tilak Varma, Rashid Khan,1,0,Good,stump line,long-on
15.6," Shami to Tim David, 2 runs, just chipped over extra-cover. The slower delivery outside off, Tim David is deceived by it but gets enough bat to clear the man on the edge of the ring ",1st Inns,51s,Gujarat Titans,Mumbai Indians,"Gujarat Titans (Playing XI): Wriddhiman Saha(w), Shubman Gill, Sai Sudharsan, Hardik Pandya(c), David Miller, Rahul Tewatia, Rashid Khan, Pradeep Sangwan, Lockie Ferguson, Alzarri Joseph, Mohammed Shami","Mumbai Indians (Playing XI): Rohit Sharma(c), Ishan Kishan(w), Suryakumar Yadav, Tilak Varma, Tim David, Kieron Pollard, Daniel Sams, Murugan Ashwin, Kumar Kartikeya, Jasprit Bumrah, Riley Meredith",,,IPL,2022,"Brabourne Stadium,Mumbai","May 06,2022",Gujarat Titans have won the toss and have opted to field,Mumbai Indians won by 5 runs,Tim David,GT,field,MI,GT,Tim David, Shami,2,0,,off side,cover
15.5," Shami to Tim David, 2 runs, great fielding by Rashid from long-off. Saves the boundary. This is too full from Shami, Tim David drills it straight and if not for Rashid's effort where he runs and dives, it was four all the way ",1st Inns,51s,Gujarat Titans,Mumbai Indians,"Gujarat Titans (Playing XI): Wriddhiman Saha(w), Shubman Gill, Sai Sudharsan, Hardik Pandya(c), David Miller, Rahul Tewatia, Rashid Khan, Pradeep Sangwan, Lockie Ferguson, Alzarri Joseph, Mohammed Shami","Mumbai Indians (Playing XI): Rohit Sharma(c), Ishan Kishan(w), Suryakumar Yadav, Tilak Varma, Tim David, Kieron Pollard, Daniel Sams, Murugan Ashwin, Kumar Kartikeya, Jasprit Bumrah, Riley Meredith",,,IPL,2022,"Brabourne Stadium,Mumbai","May 06,2022",Gujarat Titans have won the toss and have opted to field,Mumbai Indians won by 5 runs,Tim David,GT,field,MI,GT,Tim David, Shami,2,0,Full,,long-off
15.4," Shami to Tim David, 2 runs, good length outside off, Tim David now drives on the rise and wide of Lockie at sweeper for a couple ",1st Inns,51s,Gujarat Titans,Mumbai Indians,"Gujarat Titans (Playing XI): Wriddhiman Saha(w), Shubman Gill, Sai Sudharsan, Hardik Pandya(c), David Miller, Rahul Tewatia, Rashid Khan, Pradeep Sangwan, Lockie Ferguson, Alzarri Joseph, Mohammed Shami","Mumbai Indians (Playing XI): Rohit Sharma(c), Ishan Kishan(w), Suryakumar Yadav, Tilak Varma, Tim David, Kieron Pollard, Daniel Sams, Murugan Ashwin, Kumar Kartikeya, Jasprit Bumrah, Riley Meredith",,,IPL,2022,"Brabourne Stadium,Mumbai","May 06,2022",Gujarat Titans have won the toss and have opted to field,Mumbai Indians won by 5 runs,Tim David,GT,field,MI,GT,Tim David, Shami,2,0,Good,off side,sweeper
15.3," Shami to Tim David, FOUR, this is an even better shot. On a short of length on the hips, pulled hard and well wide of long-leg, Shami did not get the height that was not needed to trouble the tall man ",1st Inns,51s,Gujarat Titans,Mumbai Indians,"Gujarat Titans (Playing XI): Wriddhiman Saha(w), Shubman Gill, Sai Sudharsan, Hardik Pandya(c), David Miller, Rahul Tewatia, Rashid Khan, Pradeep Sangwan, Lockie Ferguson, Alzarri Joseph, Mohammed Shami","Mumbai Indians (Playing XI): Rohit Sharma(c), Ishan Kishan(w), Suryakumar Yadav, Tilak Varma, Tim David, Kieron Pollard, Daniel Sams, Murugan Ashwin, Kumar Kartikeya, Jasprit Bumrah, Riley Meredith",,,IPL,2022,"Brabourne Stadium,Mumbai","May 06,2022",Gujarat Titans have won the toss and have opted to field,Mumbai Indians won by 5 runs,Tim David,GT,field,MI,GT,Tim David, Shami,4,0,Short,stump line,
