ball,Commentary Text,innings,match_no,team_a,team_b,team_a_11,team_b_11,team_a_subs,team_b_subs,series,season,venue,date,toss,win,man_of_the_match,toss_winner,toss_choosen,batting_team,bowling_team,Batsman,Bowler,runs,extra,ball_length
19.6," Russell to Hetmyer, FOUR, Hetmyer finishes on a high. He is pumped. Thumps the bat hard with his hand. Full outside off, he gets low and carves it over extra-cover's head. Was in the air but once it cleared that fielder, it was four. RR end with the highest score of the IPL this season ",1st Inns,30t,Rajasthan Royals,Kolkata Knight Riders,"Rajasthan Royals (Playing XI): Jos Buttler, Devdutt Padikkal, Sanju Samson(w/c), Karun Nair, Shimron Hetmyer, Riyan Parag, Ravichandran Ashwin, Trent Boult, Prasidh Krishna, Obed McCoy, Yuzvendra Chahal","Kolkata Knight Riders (Playing XI): Venkatesh Iyer, Aaron Finch, Shreyas Iyer(c), Nitish Rana, Andre Russell, Sheldon Jackson(w), Sunil Narine, Pat Cummins, Shivam Mavi, Umesh Yadav, Varun Chakaravarthy",,,IPL,2022,"Brabourne Stadium,Mumbai","Apr 18,2022",Kolkata Knight Riders have won the toss and have opted to field,Rajasthan Royals won by 7 runs,Yuzvendra Chahal,KKR,field,RR,KKR,Hetmyer, Russell,4,0,Full
19.5," Russell to Hetmyer, no run, short again, on the stumps, Hetmyer pulls to deep mid-wicket. No chance of a 2nd and he does not take the single ",1st Inns,30t,Rajasthan Royals,Kolkata Knight Riders,"Rajasthan Royals (Playing XI): Jos Buttler, Devdutt Padikkal, Sanju Samson(w/c), Karun Nair, Shimron Hetmyer, Riyan Parag, Ravichandran Ashwin, Trent Boult, Prasidh Krishna, Obed McCoy, Yuzvendra Chahal","Kolkata Knight Riders (Playing XI): Venkatesh Iyer, Aaron Finch, Shreyas Iyer(c), Nitish Rana, Andre Russell, Sheldon Jackson(w), Sunil Narine, Pat Cummins, Shivam Mavi, Umesh Yadav, Varun Chakaravarthy",,,IPL,2022,"Brabourne Stadium,Mumbai","Apr 18,2022",Kolkata Knight Riders have won the toss and have opted to field,Rajasthan Royals won by 7 runs,Yuzvendra Chahal,KKR,field,RR,KKR,Hetmyer, Russell,0,0,Short
19.4," Russell to Hetmyer, no run, what was that from Hetmyer? He lets out a guttural cry of disappointment after missing out on the short ball. Dug in and he swung hard but missed, puts his head back and groans in disappointment ",1st Inns,30t,Rajasthan Royals,Kolkata Knight Riders,"Rajasthan Royals (Playing XI): Jos Buttler, Devdutt Padikkal, Sanju Samson(w/c), Karun Nair, Shimron Hetmyer, Riyan Parag, Ravichandran Ashwin, Trent Boult, Prasidh Krishna, Obed McCoy, Yuzvendra Chahal","Kolkata Knight Riders (Playing XI): Venkatesh Iyer, Aaron Finch, Shreyas Iyer(c), Nitish Rana, Andre Russell, Sheldon Jackson(w), Sunil Narine, Pat Cummins, Shivam Mavi, Umesh Yadav, Varun Chakaravarthy",,,IPL,2022,"Brabourne Stadium,Mumbai","Apr 18,2022",Kolkata Knight Riders have won the toss and have opted to field,Rajasthan Royals won by 7 runs,Yuzvendra Chahal,KKR,field,RR,KKR,Hetmyer, Russell,0,0,Short
19.3," Russell to Hetmyer, SIX, another near six. Full outside off, Hetmyer powers it straight down the ground. Got under that and smeared it. Clears the cushions on the full ",1st Inns,30t,Rajasthan Royals,Kolkata Knight Riders,"Rajasthan Royals (Playing XI): Jos Buttler, Devdutt Padikkal, Sanju Samson(w/c), Karun Nair, Shimron Hetmyer, Riyan Parag, Ravichandran Ashwin, Trent Boult, Prasidh Krishna, Obed McCoy, Yuzvendra Chahal","Kolkata Knight Riders (Playing XI): Venkatesh Iyer, Aaron Finch, Shreyas Iyer(c), Nitish Rana, Andre Russell, Sheldon Jackson(w), Sunil Narine, Pat Cummins, Shivam Mavi, Umesh Yadav, Varun Chakaravarthy",,,IPL,2022,"Brabourne Stadium,Mumbai","Apr 18,2022",Kolkata Knight Riders have won the toss and have opted to field,Rajasthan Royals won by 7 runs,Yuzvendra Chahal,KKR,field,RR,KKR,Hetmyer, Russell,6,0,Full
19.2," Russell to Hetmyer, SIX, flat six. Low full-toss just outside off, Hetmyer moves across and swings it to the short boundary at deep mid-wicket. Clears the ropes by a fraction but that will do ",1st Inns,30t,Rajasthan Royals,Kolkata Knight Riders,"Rajasthan Royals (Playing XI): Jos Buttler, Devdutt Padikkal, Sanju Samson(w/c), Karun Nair, Shimron Hetmyer, Riyan Parag, Ravichandran Ashwin, Trent Boult, Prasidh Krishna, Obed McCoy, Yuzvendra Chahal","Kolkata Knight Riders (Playing XI): Venkatesh Iyer, Aaron Finch, Shreyas Iyer(c), Nitish Rana, Andre Russell, Sheldon Jackson(w), Sunil Narine, Pat Cummins, Shivam Mavi, Umesh Yadav, Varun Chakaravarthy",,,IPL,2022,"Brabourne Stadium,Mumbai","Apr 18,2022",Kolkata Knight Riders have won the toss and have opted to field,Rajasthan Royals won by 7 runs,Yuzvendra Chahal,KKR,field,RR,KKR,Hetmyer, Russell,6,0,Full toss
19.2," Russell to Hetmyer, wide, wide yorker outside off, left alone and just wide of the line ",1st Inns,30t,Rajasthan Royals,Kolkata Knight Riders,"Rajasthan Royals (Playing XI): Jos Buttler, Devdutt Padikkal, Sanju Samson(w/c), Karun Nair, Shimron Hetmyer, Riyan Parag, Ravichandran Ashwin, Trent Boult, Prasidh Krishna, Obed McCoy, Yuzvendra Chahal","Kolkata Knight Riders (Playing XI): Venkatesh Iyer, Aaron Finch, Shreyas Iyer(c), Nitish Rana, Andre Russell, Sheldon Jackson(w), Sunil Narine, Pat Cummins, Shivam Mavi, Umesh Yadav, Varun Chakaravarthy",,,IPL,2022,"Brabourne Stadium,Mumbai","Apr 18,2022",Kolkata Knight Riders have won the toss and have opted to field,Rajasthan Royals won by 7 runs,Yuzvendra Chahal,KKR,field,RR,KKR,Hetmyer, Russell,wide,1,yorker
19.1," Russell to Ashwin, 1 run, Ashwin does the right thing by skipping out and nudging a single to deep mid-wicket. The 200 is up ",1st Inns,30t,Rajasthan Royals,Kolkata Knight Riders,"Rajasthan Royals (Playing XI): Jos Buttler, Devdutt Padikkal, Sanju Samson(w/c), Karun Nair, Shimron Hetmyer, Riyan Parag, Ravichandran Ashwin, Trent Boult, Prasidh Krishna, Obed McCoy, Yuzvendra Chahal","Kolkata Knight Riders (Playing XI): Venkatesh Iyer, Aaron Finch, Shreyas Iyer(c), Nitish Rana, Andre Russell, Sheldon Jackson(w), Sunil Narine, Pat Cummins, Shivam Mavi, Umesh Yadav, Varun Chakaravarthy",,,IPL,2022,"Brabourne Stadium,Mumbai","Apr 18,2022",Kolkata Knight Riders have won the toss and have opted to field,Rajasthan Royals won by 7 runs,Yuzvendra Chahal,KKR,field,RR,KKR,Ashwin, Russell,1,0,
18.6," Shivam Mavi to Ashwin, 1 run, off-cutter outside off, Ashwin mistimes the cut to cover-point but takes the single ",1st Inns,30t,Rajasthan Royals,Kolkata Knight Riders,"Rajasthan Royals (Playing XI): Jos Buttler, Devdutt Padikkal, Sanju Samson(w/c), Karun Nair, Shimron Hetmyer, Riyan Parag, Ravichandran Ashwin, Trent Boult, Prasidh Krishna, Obed McCoy, Yuzvendra Chahal","Kolkata Knight Riders (Playing XI): Venkatesh Iyer, Aaron Finch, Shreyas Iyer(c), Nitish Rana, Andre Russell, Sheldon Jackson(w), Sunil Narine, Pat Cummins, Shivam Mavi, Umesh Yadav, Varun Chakaravarthy",,,IPL,2022,"Brabourne Stadium,Mumbai","Apr 18,2022",Kolkata Knight Riders have won the toss and have opted to field,Rajasthan Royals won by 7 runs,Yuzvendra Chahal,KKR,field,RR,KKR,Ashwin, Shivam Mavi,1,0,
18.5," Shivam Mavi to Karun Nair, out Caught by Cummins!! Another wicket. Full on the stumps, Karun Nair clears his front leg and heaves but finds Cummins at long-on. No issues with the catch and KKR keep taking wickets at the death. Karun Nair c Cummins b Shivam Mavi 3(5) ",1st Inns,30t,Rajasthan Royals,Kolkata Knight Riders,"Rajasthan Royals (Playing XI): Jos Buttler, Devdutt Padikkal, Sanju Samson(w/c), Karun Nair, Shimron Hetmyer, Riyan Parag, Ravichandran Ashwin, Trent Boult, Prasidh Krishna, Obed McCoy, Yuzvendra Chahal","Kolkata Knight Riders (Playing XI): Venkatesh Iyer, Aaron Finch, Shreyas Iyer(c), Nitish Rana, Andre Russell, Sheldon Jackson(w), Sunil Narine, Pat Cummins, Shivam Mavi, Umesh Yadav, Varun Chakaravarthy",,,IPL,2022,"Brabourne Stadium,Mumbai","Apr 18,2022",Kolkata Knight Riders have won the toss and have opted to field,Rajasthan Royals won by 7 runs,Yuzvendra Chahal,KKR,field,RR,KKR,Karun Nair, Shivam Mavi,out,out,Full
18.4," Shivam Mavi to Hetmyer, 1 run, off-cutter on a good length on off, smeared to long-on ",1st Inns,30t,Rajasthan Royals,Kolkata Knight Riders,"Rajasthan Royals (Playing XI): Jos Buttler, Devdutt Padikkal, Sanju Samson(w/c), Karun Nair, Shimron Hetmyer, Riyan Parag, Ravichandran Ashwin, Trent Boult, Prasidh Krishna, Obed McCoy, Yuzvendra Chahal","Kolkata Knight Riders (Playing XI): Venkatesh Iyer, Aaron Finch, Shreyas Iyer(c), Nitish Rana, Andre Russell, Sheldon Jackson(w), Sunil Narine, Pat Cummins, Shivam Mavi, Umesh Yadav, Varun Chakaravarthy",,,IPL,2022,"Brabourne Stadium,Mumbai","Apr 18,2022",Kolkata Knight Riders have won the toss and have opted to field,Rajasthan Royals won by 7 runs,Yuzvendra Chahal,KKR,field,RR,KKR,Hetmyer, Shivam Mavi,1,0,Good
18.3," Shivam Mavi to Hetmyer, 2 runs, bowling to the field is Shivam Mavi, dug in short at off-pace on the stumps, Hetmyer mistimes the pull to deep mid-wicket and comes back for the second ",1st Inns,30t,Rajasthan Royals,Kolkata Knight Riders,"Rajasthan Royals (Playing XI): Jos Buttler, Devdutt Padikkal, Sanju Samson(w/c), Karun Nair, Shimron Hetmyer, Riyan Parag, Ravichandran Ashwin, Trent Boult, Prasidh Krishna, Obed McCoy, Yuzvendra Chahal","Kolkata Knight Riders (Playing XI): Venkatesh Iyer, Aaron Finch, Shreyas Iyer(c), Nitish Rana, Andre Russell, Sheldon Jackson(w), Sunil Narine, Pat Cummins, Shivam Mavi, Umesh Yadav, Varun Chakaravarthy",,,IPL,2022,"Brabourne Stadium,Mumbai","Apr 18,2022",Kolkata Knight Riders have won the toss and have opted to field,Rajasthan Royals won by 7 runs,Yuzvendra Chahal,KKR,field,RR,KKR,Hetmyer, Shivam Mavi,2,0,Short
18.2," Shivam Mavi to Hetmyer, no run, off-pace cutter into the pitch, Hetmyer pulls and misses ",1st Inns,30t,Rajasthan Royals,Kolkata Knight Riders,"Rajasthan Royals (Playing XI): Jos Buttler, Devdutt Padikkal, Sanju Samson(w/c), Karun Nair, Shimron Hetmyer, Riyan Parag, Ravichandran Ashwin, Trent Boult, Prasidh Krishna, Obed McCoy, Yuzvendra Chahal","Kolkata Knight Riders (Playing XI): Venkatesh Iyer, Aaron Finch, Shreyas Iyer(c), Nitish Rana, Andre Russell, Sheldon Jackson(w), Sunil Narine, Pat Cummins, Shivam Mavi, Umesh Yadav, Varun Chakaravarthy",,,IPL,2022,"Brabourne Stadium,Mumbai","Apr 18,2022",Kolkata Knight Riders have won the toss and have opted to field,Rajasthan Royals won by 7 runs,Yuzvendra Chahal,KKR,field,RR,KKR,Hetmyer, Shivam Mavi,0,0,
18.1," Shivam Mavi to Karun Nair, 1 run, slower delivery outside off, on a fuller length, swiped to long-on ",1st Inns,30t,Rajasthan Royals,Kolkata Knight Riders,"Rajasthan Royals (Playing XI): Jos Buttler, Devdutt Padikkal, Sanju Samson(w/c), Karun Nair, Shimron Hetmyer, Riyan Parag, Ravichandran Ashwin, Trent Boult, Prasidh Krishna, Obed McCoy, Yuzvendra Chahal","Kolkata Knight Riders (Playing XI): Venkatesh Iyer, Aaron Finch, Shreyas Iyer(c), Nitish Rana, Andre Russell, Sheldon Jackson(w), Sunil Narine, Pat Cummins, Shivam Mavi, Umesh Yadav, Varun Chakaravarthy",,,IPL,2022,"Brabourne Stadium,Mumbai","Apr 18,2022",Kolkata Knight Riders have won the toss and have opted to field,Rajasthan Royals won by 7 runs,Yuzvendra Chahal,KKR,field,RR,KKR,Karun Nair, Shivam Mavi,1,0,Full
17.6," Narine to Hetmyer, no run, lovely delivery from Narine, from round the wicket, tossed up outside off, slides straight on and beats Hetmyer pushing forward, no edge and the back foot did not move as Jackson whips the bails off ",1st Inns,30t,Rajasthan Royals,Kolkata Knight Riders,"Rajasthan Royals (Playing XI): Jos Buttler, Devdutt Padikkal, Sanju Samson(w/c), Karun Nair, Shimron Hetmyer, Riyan Parag, Ravichandran Ashwin, Trent Boult, Prasidh Krishna, Obed McCoy, Yuzvendra Chahal","Kolkata Knight Riders (Playing XI): Venkatesh Iyer, Aaron Finch, Shreyas Iyer(c), Nitish Rana, Andre Russell, Sheldon Jackson(w), Sunil Narine, Pat Cummins, Shivam Mavi, Umesh Yadav, Varun Chakaravarthy",,,IPL,2022,"Brabourne Stadium,Mumbai","Apr 18,2022",Kolkata Knight Riders have won the toss and have opted to field,Rajasthan Royals won by 7 runs,Yuzvendra Chahal,KKR,field,RR,KKR,Hetmyer, Narine,0,0,Full toss
17.6," Narine to Hetmyer, wide, quicker down leg, left alone and called a wide ",1st Inns,30t,Rajasthan Royals,Kolkata Knight Riders,"Rajasthan Royals (Playing XI): Jos Buttler, Devdutt Padikkal, Sanju Samson(w/c), Karun Nair, Shimron Hetmyer, Riyan Parag, Ravichandran Ashwin, Trent Boult, Prasidh Krishna, Obed McCoy, Yuzvendra Chahal","Kolkata Knight Riders (Playing XI): Venkatesh Iyer, Aaron Finch, Shreyas Iyer(c), Nitish Rana, Andre Russell, Sheldon Jackson(w), Sunil Narine, Pat Cummins, Shivam Mavi, Umesh Yadav, Varun Chakaravarthy",,,IPL,2022,"Brabourne Stadium,Mumbai","Apr 18,2022",Kolkata Knight Riders have won the toss and have opted to field,Rajasthan Royals won by 7 runs,Yuzvendra Chahal,KKR,field,RR,KKR,Hetmyer, Narine,wide,1,
17.5," Narine to Karun Nair, 1 run, full on the stumps, Karun Nair gets low and sweeps in the air, deep backward square runs in but it's on the bounce ",1st Inns,30t,Rajasthan Royals,Kolkata Knight Riders,"Rajasthan Royals (Playing XI): Jos Buttler, Devdutt Padikkal, Sanju Samson(w/c), Karun Nair, Shimron Hetmyer, Riyan Parag, Ravichandran Ashwin, Trent Boult, Prasidh Krishna, Obed McCoy, Yuzvendra Chahal","Kolkata Knight Riders (Playing XI): Venkatesh Iyer, Aaron Finch, Shreyas Iyer(c), Nitish Rana, Andre Russell, Sheldon Jackson(w), Sunil Narine, Pat Cummins, Shivam Mavi, Umesh Yadav, Varun Chakaravarthy",,,IPL,2022,"Brabourne Stadium,Mumbai","Apr 18,2022",Kolkata Knight Riders have won the toss and have opted to field,Rajasthan Royals won by 7 runs,Yuzvendra Chahal,KKR,field,RR,KKR,Karun Nair, Narine,1,0,Full
17.4," Narine to Karun Nair, no run, Jackson appeals for a caught behind but not given. They don't take the review. Sliding down leg, Karun Nair flicks and did he get something on it? There was a sound ",1st Inns,30t,Rajasthan Royals,Kolkata Knight Riders,"Rajasthan Royals (Playing XI): Jos Buttler, Devdutt Padikkal, Sanju Samson(w/c), Karun Nair, Shimron Hetmyer, Riyan Parag, Ravichandran Ashwin, Trent Boult, Prasidh Krishna, Obed McCoy, Yuzvendra Chahal","Kolkata Knight Riders (Playing XI): Venkatesh Iyer, Aaron Finch, Shreyas Iyer(c), Nitish Rana, Andre Russell, Sheldon Jackson(w), Sunil Narine, Pat Cummins, Shivam Mavi, Umesh Yadav, Varun Chakaravarthy",,,IPL,2022,"Brabourne Stadium,Mumbai","Apr 18,2022",Kolkata Knight Riders have won the toss and have opted to field,Rajasthan Royals won by 7 runs,Yuzvendra Chahal,KKR,field,RR,KKR,Karun Nair, Narine,0,0,
17.3," Narine to Hetmyer, 1 run, angled into Hetmyer who flicks to deep square ",1st Inns,30t,Rajasthan Royals,Kolkata Knight Riders,"Rajasthan Royals (Playing XI): Jos Buttler, Devdutt Padikkal, Sanju Samson(w/c), Karun Nair, Shimron Hetmyer, Riyan Parag, Ravichandran Ashwin, Trent Boult, Prasidh Krishna, Obed McCoy, Yuzvendra Chahal","Kolkata Knight Riders (Playing XI): Venkatesh Iyer, Aaron Finch, Shreyas Iyer(c), Nitish Rana, Andre Russell, Sheldon Jackson(w), Sunil Narine, Pat Cummins, Shivam Mavi, Umesh Yadav, Varun Chakaravarthy",,,IPL,2022,"Brabourne Stadium,Mumbai","Apr 18,2022",Kolkata Knight Riders have won the toss and have opted to field,Rajasthan Royals won by 7 runs,Yuzvendra Chahal,KKR,field,RR,KKR,Hetmyer, Narine,1,0,
17.3," Narine to Hetmyer, wide, well wide of off, left alone and called a wide ",1st Inns,30t,Rajasthan Royals,Kolkata Knight Riders,"Rajasthan Royals (Playing XI): Jos Buttler, Devdutt Padikkal, Sanju Samson(w/c), Karun Nair, Shimron Hetmyer, Riyan Parag, Ravichandran Ashwin, Trent Boult, Prasidh Krishna, Obed McCoy, Yuzvendra Chahal","Kolkata Knight Riders (Playing XI): Venkatesh Iyer, Aaron Finch, Shreyas Iyer(c), Nitish Rana, Andre Russell, Sheldon Jackson(w), Sunil Narine, Pat Cummins, Shivam Mavi, Umesh Yadav, Varun Chakaravarthy",,,IPL,2022,"Brabourne Stadium,Mumbai","Apr 18,2022",Kolkata Knight Riders have won the toss and have opted to field,Rajasthan Royals won by 7 runs,Yuzvendra Chahal,KKR,field,RR,KKR,Hetmyer, Narine,wide,1,
17.2," Narine to Karun Nair, 1 run, slower on the stumps, Karun Nair backs away and drives to long-off ",1st Inns,30t,Rajasthan Royals,Kolkata Knight Riders,"Rajasthan Royals (Playing XI): Jos Buttler, Devdutt Padikkal, Sanju Samson(w/c), Karun Nair, Shimron Hetmyer, Riyan Parag, Ravichandran Ashwin, Trent Boult, Prasidh Krishna, Obed McCoy, Yuzvendra Chahal","Kolkata Knight Riders (Playing XI): Venkatesh Iyer, Aaron Finch, Shreyas Iyer(c), Nitish Rana, Andre Russell, Sheldon Jackson(w), Sunil Narine, Pat Cummins, Shivam Mavi, Umesh Yadav, Varun Chakaravarthy",,,IPL,2022,"Brabourne Stadium,Mumbai","Apr 18,2022",Kolkata Knight Riders have won the toss and have opted to field,Rajasthan Royals won by 7 runs,Yuzvendra Chahal,KKR,field,RR,KKR,Karun Nair, Narine,1,0,
17.1," Narine to Riyan Parag, out Caught by Shivam Mavi!! Outstanding by Cummins. A pity that the catch will not have his name. Tossed up full from round the wicket on off, Riyan Parag lofts powerfully and Cummins on the long-off fence runs and takes it overhead to his right, but his balance and momentum are taking him towards the cushions, so he flicks the ball to Mavi who is coming in from long-on. Mavi has to leap a little and sticks his right hand out to hang on. The umpires check for a clean catch and it is one. Terrific athletic ability from Cummins made that catch possible. Riyan Parag c Shivam Mavi b Narine 5(3) [4s-1] ",1st Inns,30t,Rajasthan Royals,Kolkata Knight Riders,"Rajasthan Royals (Playing XI): Jos Buttler, Devdutt Padikkal, Sanju Samson(w/c), Karun Nair, Shimron Hetmyer, Riyan Parag, Ravichandran Ashwin, Trent Boult, Prasidh Krishna, Obed McCoy, Yuzvendra Chahal","Kolkata Knight Riders (Playing XI): Venkatesh Iyer, Aaron Finch, Shreyas Iyer(c), Nitish Rana, Andre Russell, Sheldon Jackson(w), Sunil Narine, Pat Cummins, Shivam Mavi, Umesh Yadav, Varun Chakaravarthy",,,IPL,2022,"Brabourne Stadium,Mumbai","Apr 18,2022",Kolkata Knight Riders have won the toss and have opted to field,Rajasthan Royals won by 7 runs,Yuzvendra Chahal,KKR,field,RR,KKR,Riyan Parag, Narine,out,out,Full toss
16.6," Cummins to Riyan Parag, 1 run, right up there on the stumps, Riyan Parag drills it to long-on ",1st Inns,30t,Rajasthan Royals,Kolkata Knight Riders,"Rajasthan Royals (Playing XI): Jos Buttler, Devdutt Padikkal, Sanju Samson(w/c), Karun Nair, Shimron Hetmyer, Riyan Parag, Ravichandran Ashwin, Trent Boult, Prasidh Krishna, Obed McCoy, Yuzvendra Chahal","Kolkata Knight Riders (Playing XI): Venkatesh Iyer, Aaron Finch, Shreyas Iyer(c), Nitish Rana, Andre Russell, Sheldon Jackson(w), Sunil Narine, Pat Cummins, Shivam Mavi, Umesh Yadav, Varun Chakaravarthy",,,IPL,2022,"Brabourne Stadium,Mumbai","Apr 18,2022",Kolkata Knight Riders have won the toss and have opted to field,Rajasthan Royals won by 7 runs,Yuzvendra Chahal,KKR,field,RR,KKR,Riyan Parag, Cummins,1,0,
16.5," Cummins to Riyan Parag, FOUR, short of length on the hips, Riyan Parag gets inside the line and tucks it away, places it wide of fine-leg and deep square, right into the gap and Parag gets off the mark with a boundary ",1st Inns,30t,Rajasthan Royals,Kolkata Knight Riders,"Rajasthan Royals (Playing XI): Jos Buttler, Devdutt Padikkal, Sanju Samson(w/c), Karun Nair, Shimron Hetmyer, Riyan Parag, Ravichandran Ashwin, Trent Boult, Prasidh Krishna, Obed McCoy, Yuzvendra Chahal","Kolkata Knight Riders (Playing XI): Venkatesh Iyer, Aaron Finch, Shreyas Iyer(c), Nitish Rana, Andre Russell, Sheldon Jackson(w), Sunil Narine, Pat Cummins, Shivam Mavi, Umesh Yadav, Varun Chakaravarthy",,,IPL,2022,"Brabourne Stadium,Mumbai","Apr 18,2022",Kolkata Knight Riders have won the toss and have opted to field,Rajasthan Royals won by 7 runs,Yuzvendra Chahal,KKR,field,RR,KKR,Riyan Parag, Cummins,4,0,Short
16.5," Cummins to Riyan Parag, wide, short down leg, Riyan Parag hooks and misses, called a wide ",1st Inns,30t,Rajasthan Royals,Kolkata Knight Riders,"Rajasthan Royals (Playing XI): Jos Buttler, Devdutt Padikkal, Sanju Samson(w/c), Karun Nair, Shimron Hetmyer, Riyan Parag, Ravichandran Ashwin, Trent Boult, Prasidh Krishna, Obed McCoy, Yuzvendra Chahal","Kolkata Knight Riders (Playing XI): Venkatesh Iyer, Aaron Finch, Shreyas Iyer(c), Nitish Rana, Andre Russell, Sheldon Jackson(w), Sunil Narine, Pat Cummins, Shivam Mavi, Umesh Yadav, Varun Chakaravarthy",,,IPL,2022,"Brabourne Stadium,Mumbai","Apr 18,2022",Kolkata Knight Riders have won the toss and have opted to field,Rajasthan Royals won by 7 runs,Yuzvendra Chahal,KKR,field,RR,KKR,Riyan Parag, Cummins,wide,1,Short
16.4," Cummins to Buttler, out Caught by Chakaravarthy!! The short ball gets Buttler out. Dug into the pitch and at Buttler who is cramped and top-edges it to fine-leg. Easy catch for Varun on the fence who was just inside the ropes. Buttler walks off to a standing ovation. Cummins pumps his right first in celebration. Big wicket for KKR for Buttler could've unleashed more mayhem in these last overs. Buttler c Chakaravarthy b Cummins 103(61) [4s-9 6s-5] ",1st Inns,30t,Rajasthan Royals,Kolkata Knight Riders,"Rajasthan Royals (Playing XI): Jos Buttler, Devdutt Padikkal, Sanju Samson(w/c), Karun Nair, Shimron Hetmyer, Riyan Parag, Ravichandran Ashwin, Trent Boult, Prasidh Krishna, Obed McCoy, Yuzvendra Chahal","Kolkata Knight Riders (Playing XI): Venkatesh Iyer, Aaron Finch, Shreyas Iyer(c), Nitish Rana, Andre Russell, Sheldon Jackson(w), Sunil Narine, Pat Cummins, Shivam Mavi, Umesh Yadav, Varun Chakaravarthy",,,IPL,2022,"Brabourne Stadium,Mumbai","Apr 18,2022",Kolkata Knight Riders have won the toss and have opted to field,Rajasthan Royals won by 7 runs,Yuzvendra Chahal,KKR,field,RR,KKR,Buttler, Cummins,out,out,Short
16.3," Cummins to Hetmyer, 1 run, full outside off from round the wicket, Hetmyer gets forward to drive towards mid-off ",1st Inns,30t,Rajasthan Royals,Kolkata Knight Riders,"Rajasthan Royals (Playing XI): Jos Buttler, Devdutt Padikkal, Sanju Samson(w/c), Karun Nair, Shimron Hetmyer, Riyan Parag, Ravichandran Ashwin, Trent Boult, Prasidh Krishna, Obed McCoy, Yuzvendra Chahal","Kolkata Knight Riders (Playing XI): Venkatesh Iyer, Aaron Finch, Shreyas Iyer(c), Nitish Rana, Andre Russell, Sheldon Jackson(w), Sunil Narine, Pat Cummins, Shivam Mavi, Umesh Yadav, Varun Chakaravarthy",,,IPL,2022,"Brabourne Stadium,Mumbai","Apr 18,2022",Kolkata Knight Riders have won the toss and have opted to field,Rajasthan Royals won by 7 runs,Yuzvendra Chahal,KKR,field,RR,KKR,Hetmyer, Cummins,1,0,Full
16.2," Cummins to Buttler, 1 run, off-cutter on the stumps, Buttler pulls hard to deep mid-wicket, straight to the fielder so just a single ",1st Inns,30t,Rajasthan Royals,Kolkata Knight Riders,"Rajasthan Royals (Playing XI): Jos Buttler, Devdutt Padikkal, Sanju Samson(w/c), Karun Nair, Shimron Hetmyer, Riyan Parag, Ravichandran Ashwin, Trent Boult, Prasidh Krishna, Obed McCoy, Yuzvendra Chahal","Kolkata Knight Riders (Playing XI): Venkatesh Iyer, Aaron Finch, Shreyas Iyer(c), Nitish Rana, Andre Russell, Sheldon Jackson(w), Sunil Narine, Pat Cummins, Shivam Mavi, Umesh Yadav, Varun Chakaravarthy",,,IPL,2022,"Brabourne Stadium,Mumbai","Apr 18,2022",Kolkata Knight Riders have won the toss and have opted to field,Rajasthan Royals won by 7 runs,Yuzvendra Chahal,KKR,field,RR,KKR,Buttler, Cummins,1,0,
16.1," Cummins to Buttler, SIX, second hundred for Buttler this season. Cummins delivers a friendly full-toss on the stumps, lofted 90-metres over long-on. Held his shape and thumped it over the fence. Removes his helmet and raises his bat. A big hug from Hetmyer and a standing ovation from the RR camp ",1st Inns,30t,Rajasthan Royals,Kolkata Knight Riders,"Rajasthan Royals (Playing XI): Jos Buttler, Devdutt Padikkal, Sanju Samson(w/c), Karun Nair, Shimron Hetmyer, Riyan Parag, Ravichandran Ashwin, Trent Boult, Prasidh Krishna, Obed McCoy, Yuzvendra Chahal","Kolkata Knight Riders (Playing XI): Venkatesh Iyer, Aaron Finch, Shreyas Iyer(c), Nitish Rana, Andre Russell, Sheldon Jackson(w), Sunil Narine, Pat Cummins, Shivam Mavi, Umesh Yadav, Varun Chakaravarthy",,,IPL,2022,"Brabourne Stadium,Mumbai","Apr 18,2022",Kolkata Knight Riders have won the toss and have opted to field,Rajasthan Royals won by 7 runs,Yuzvendra Chahal,KKR,field,RR,KKR,Buttler, Cummins,6,0,Full toss
16.1," Cummins to Buttler, wide, Cummins goes for the yorker and follows Buttler who was backing away outside leg, but it slips past the bat and pads of Buttler ",1st Inns,30t,Rajasthan Royals,Kolkata Knight Riders,"Rajasthan Royals (Playing XI): Jos Buttler, Devdutt Padikkal, Sanju Samson(w/c), Karun Nair, Shimron Hetmyer, Riyan Parag, Ravichandran Ashwin, Trent Boult, Prasidh Krishna, Obed McCoy, Yuzvendra Chahal","Kolkata Knight Riders (Playing XI): Venkatesh Iyer, Aaron Finch, Shreyas Iyer(c), Nitish Rana, Andre Russell, Sheldon Jackson(w), Sunil Narine, Pat Cummins, Shivam Mavi, Umesh Yadav, Varun Chakaravarthy",,,IPL,2022,"Brabourne Stadium,Mumbai","Apr 18,2022",Kolkata Knight Riders have won the toss and have opted to field,Rajasthan Royals won by 7 runs,Yuzvendra Chahal,KKR,field,RR,KKR,Buttler, Cummins,wide,1,yorker
