ball,Commentary Text,innings,match_no,team_a,team_b,team_a_11,team_b_11,team_a_subs,team_b_subs,series,season,venue,date,toss,win,man_of_the_match,toss_winner,toss_choosen,batting_team,bowling_team,Batsman,Bowler,runs,extra,ball_length
19.6," Kuldeep Yadav to Shahbaz Ahmed, 1 run, RCB end on 189. Right up there, low full-toss around off, swiped to long-on. They are happy with a single ",1st Inns,27t,Delhi Capitals,Royal Challengers Bangalore,"Delhi Capitals (Playing XI): Prithvi Shaw, David Warner, Mitchell Marsh, Rishabh Pant(w/c), Rovman Powell, Lalit Yadav, Axar Patel, Shardul Thakur, Kuldeep Yadav, Mustafizur Rahman, Khaleel Ahmed","Royal Challengers Bangalore (Playing XI): Faf du Plessis(c), Anuj Rawat, Virat Kohli, Glenn Maxwell, Shahbaz Ahmed, Dinesh Karthik(w), Suyash Prabhudessai, Wanindu Hasaranga, Harshal Patel, Josh Hazlewood, Mohammed Siraj",,,IPL,2022,"Wankhede Stadium,Mumbai","Apr 16,2022",Delhi Capitals have won the toss and have opted to field,Royal Challengers Bangalore won by 16 runs,Dinesh Karthik,DC,field,RCB,DC,Shahbaz Ahmed, Kuldeep Yadav,1,0,Full toss
19.6," Kuldeep Yadav to Shahbaz Ahmed, wide, and again. Kuldeep Yadav is bowling it slower but very wide ",1st Inns,27t,Delhi Capitals,Royal Challengers Bangalore,"Delhi Capitals (Playing XI): Prithvi Shaw, David Warner, Mitchell Marsh, Rishabh Pant(w/c), Rovman Powell, Lalit Yadav, Axar Patel, Shardul Thakur, Kuldeep Yadav, Mustafizur Rahman, Khaleel Ahmed","Royal Challengers Bangalore (Playing XI): Faf du Plessis(c), Anuj Rawat, Virat Kohli, Glenn Maxwell, Shahbaz Ahmed, Dinesh Karthik(w), Suyash Prabhudessai, Wanindu Hasaranga, Harshal Patel, Josh Hazlewood, Mohammed Siraj",,,IPL,2022,"Wankhede Stadium,Mumbai","Apr 16,2022",Delhi Capitals have won the toss and have opted to field,Royal Challengers Bangalore won by 16 runs,Dinesh Karthik,DC,field,RCB,DC,Shahbaz Ahmed, Kuldeep Yadav,wide,1,
19.6," Kuldeep Yadav to Shahbaz Ahmed, wide, another wide outside off ",1st Inns,27t,Delhi Capitals,Royal Challengers Bangalore,"Delhi Capitals (Playing XI): Prithvi Shaw, David Warner, Mitchell Marsh, Rishabh Pant(w/c), Rovman Powell, Lalit Yadav, Axar Patel, Shardul Thakur, Kuldeep Yadav, Mustafizur Rahman, Khaleel Ahmed","Royal Challengers Bangalore (Playing XI): Faf du Plessis(c), Anuj Rawat, Virat Kohli, Glenn Maxwell, Shahbaz Ahmed, Dinesh Karthik(w), Suyash Prabhudessai, Wanindu Hasaranga, Harshal Patel, Josh Hazlewood, Mohammed Siraj",,,IPL,2022,"Wankhede Stadium,Mumbai","Apr 16,2022",Delhi Capitals have won the toss and have opted to field,Royal Challengers Bangalore won by 16 runs,Dinesh Karthik,DC,field,RCB,DC,Shahbaz Ahmed, Kuldeep Yadav,wide,1,
19.5," Kuldeep Yadav to Shahbaz Ahmed, SIX, tossed up outside off, Shahbaz Ahmed goes across and lofts it nicely, well-hit and clears long-off. Kuldeep Yadav grimaces. Too much flight and time for Shahbaz Ahmed to get under that ",1st Inns,27t,Delhi Capitals,Royal Challengers Bangalore,"Delhi Capitals (Playing XI): Prithvi Shaw, David Warner, Mitchell Marsh, Rishabh Pant(w/c), Rovman Powell, Lalit Yadav, Axar Patel, Shardul Thakur, Kuldeep Yadav, Mustafizur Rahman, Khaleel Ahmed","Royal Challengers Bangalore (Playing XI): Faf du Plessis(c), Anuj Rawat, Virat Kohli, Glenn Maxwell, Shahbaz Ahmed, Dinesh Karthik(w), Suyash Prabhudessai, Wanindu Hasaranga, Harshal Patel, Josh Hazlewood, Mohammed Siraj",,,IPL,2022,"Wankhede Stadium,Mumbai","Apr 16,2022",Delhi Capitals have won the toss and have opted to field,Royal Challengers Bangalore won by 16 runs,Dinesh Karthik,DC,field,RCB,DC,Shahbaz Ahmed, Kuldeep Yadav,6,0,Full toss
19.5," Kuldeep Yadav to Shahbaz Ahmed, wide, well outside off, wide called ",1st Inns,27t,Delhi Capitals,Royal Challengers Bangalore,"Delhi Capitals (Playing XI): Prithvi Shaw, David Warner, Mitchell Marsh, Rishabh Pant(w/c), Rovman Powell, Lalit Yadav, Axar Patel, Shardul Thakur, Kuldeep Yadav, Mustafizur Rahman, Khaleel Ahmed","Royal Challengers Bangalore (Playing XI): Faf du Plessis(c), Anuj Rawat, Virat Kohli, Glenn Maxwell, Shahbaz Ahmed, Dinesh Karthik(w), Suyash Prabhudessai, Wanindu Hasaranga, Harshal Patel, Josh Hazlewood, Mohammed Siraj",,,IPL,2022,"Wankhede Stadium,Mumbai","Apr 16,2022",Delhi Capitals have won the toss and have opted to field,Royal Challengers Bangalore won by 16 runs,Dinesh Karthik,DC,field,RCB,DC,Shahbaz Ahmed, Kuldeep Yadav,wide,1,
19.4," Kuldeep Yadav to Karthik, 1 run, full-toss on the stumps, swung with no timing to deep mid-wicket. Looked a tired shot that one ",1st Inns,27t,Delhi Capitals,Royal Challengers Bangalore,"Delhi Capitals (Playing XI): Prithvi Shaw, David Warner, Mitchell Marsh, Rishabh Pant(w/c), Rovman Powell, Lalit Yadav, Axar Patel, Shardul Thakur, Kuldeep Yadav, Mustafizur Rahman, Khaleel Ahmed","Royal Challengers Bangalore (Playing XI): Faf du Plessis(c), Anuj Rawat, Virat Kohli, Glenn Maxwell, Shahbaz Ahmed, Dinesh Karthik(w), Suyash Prabhudessai, Wanindu Hasaranga, Harshal Patel, Josh Hazlewood, Mohammed Siraj",,,IPL,2022,"Wankhede Stadium,Mumbai","Apr 16,2022",Delhi Capitals have won the toss and have opted to field,Royal Challengers Bangalore won by 16 runs,Dinesh Karthik,DC,field,RCB,DC,Karthik, Kuldeep Yadav,1,0,Full toss
19.3," Kuldeep Yadav to Karthik, FOUR, slower on the stumps, but DK shifts around and then gets an under-edge on the reverse-sweep, runs away wide of short fine ",1st Inns,27t,Delhi Capitals,Royal Challengers Bangalore,"Delhi Capitals (Playing XI): Prithvi Shaw, David Warner, Mitchell Marsh, Rishabh Pant(w/c), Rovman Powell, Lalit Yadav, Axar Patel, Shardul Thakur, Kuldeep Yadav, Mustafizur Rahman, Khaleel Ahmed","Royal Challengers Bangalore (Playing XI): Faf du Plessis(c), Anuj Rawat, Virat Kohli, Glenn Maxwell, Shahbaz Ahmed, Dinesh Karthik(w), Suyash Prabhudessai, Wanindu Hasaranga, Harshal Patel, Josh Hazlewood, Mohammed Siraj",,,IPL,2022,"Wankhede Stadium,Mumbai","Apr 16,2022",Delhi Capitals have won the toss and have opted to field,Royal Challengers Bangalore won by 16 runs,Dinesh Karthik,DC,field,RCB,DC,Karthik, Kuldeep Yadav,4,0,Short
19.2," Kuldeep Yadav to Karthik, 2 runs, tossed up full on off, dragged off a thick inside-edge to deep square but DK comes back for the second ",1st Inns,27t,Delhi Capitals,Royal Challengers Bangalore,"Delhi Capitals (Playing XI): Prithvi Shaw, David Warner, Mitchell Marsh, Rishabh Pant(w/c), Rovman Powell, Lalit Yadav, Axar Patel, Shardul Thakur, Kuldeep Yadav, Mustafizur Rahman, Khaleel Ahmed","Royal Challengers Bangalore (Playing XI): Faf du Plessis(c), Anuj Rawat, Virat Kohli, Glenn Maxwell, Shahbaz Ahmed, Dinesh Karthik(w), Suyash Prabhudessai, Wanindu Hasaranga, Harshal Patel, Josh Hazlewood, Mohammed Siraj",,,IPL,2022,"Wankhede Stadium,Mumbai","Apr 16,2022",Delhi Capitals have won the toss and have opted to field,Royal Challengers Bangalore won by 16 runs,Dinesh Karthik,DC,field,RCB,DC,Karthik, Kuldeep Yadav,2,0,Full toss
19.1," Kuldeep Yadav to Karthik, no run, DK misses out. Full-toss on the stumps, swung straight to the fielder at short fine. Either side would've been a boundary ",1st Inns,27t,Delhi Capitals,Royal Challengers Bangalore,"Delhi Capitals (Playing XI): Prithvi Shaw, David Warner, Mitchell Marsh, Rishabh Pant(w/c), Rovman Powell, Lalit Yadav, Axar Patel, Shardul Thakur, Kuldeep Yadav, Mustafizur Rahman, Khaleel Ahmed","Royal Challengers Bangalore (Playing XI): Faf du Plessis(c), Anuj Rawat, Virat Kohli, Glenn Maxwell, Shahbaz Ahmed, Dinesh Karthik(w), Suyash Prabhudessai, Wanindu Hasaranga, Harshal Patel, Josh Hazlewood, Mohammed Siraj",,,IPL,2022,"Wankhede Stadium,Mumbai","Apr 16,2022",Delhi Capitals have won the toss and have opted to field,Royal Challengers Bangalore won by 16 runs,Dinesh Karthik,DC,field,RCB,DC,Karthik, Kuldeep Yadav,0,0,Full toss
18.6," Thakur to Shahbaz Ahmed, FOUR, Shahbaz Ahmed smashes the slower short ball on the stumps, over deep square and it splits the two fielders in the deep to perfection. Dug into the pitch and Shahbaz Ahmed put that away easily ",1st Inns,27t,Delhi Capitals,Royal Challengers Bangalore,"Delhi Capitals (Playing XI): Prithvi Shaw, David Warner, Mitchell Marsh, Rishabh Pant(w/c), Rovman Powell, Lalit Yadav, Axar Patel, Shardul Thakur, Kuldeep Yadav, Mustafizur Rahman, Khaleel Ahmed","Royal Challengers Bangalore (Playing XI): Faf du Plessis(c), Anuj Rawat, Virat Kohli, Glenn Maxwell, Shahbaz Ahmed, Dinesh Karthik(w), Suyash Prabhudessai, Wanindu Hasaranga, Harshal Patel, Josh Hazlewood, Mohammed Siraj",,,IPL,2022,"Wankhede Stadium,Mumbai","Apr 16,2022",Delhi Capitals have won the toss and have opted to field,Royal Challengers Bangalore won by 16 runs,Dinesh Karthik,DC,field,RCB,DC,Shahbaz Ahmed, Thakur,4,0,Short
18.5," Thakur to Karthik, 1 run, full outside off, swept to deep square and it's just a single ",1st Inns,27t,Delhi Capitals,Royal Challengers Bangalore,"Delhi Capitals (Playing XI): Prithvi Shaw, David Warner, Mitchell Marsh, Rishabh Pant(w/c), Rovman Powell, Lalit Yadav, Axar Patel, Shardul Thakur, Kuldeep Yadav, Mustafizur Rahman, Khaleel Ahmed","Royal Challengers Bangalore (Playing XI): Faf du Plessis(c), Anuj Rawat, Virat Kohli, Glenn Maxwell, Shahbaz Ahmed, Dinesh Karthik(w), Suyash Prabhudessai, Wanindu Hasaranga, Harshal Patel, Josh Hazlewood, Mohammed Siraj",,,IPL,2022,"Wankhede Stadium,Mumbai","Apr 16,2022",Delhi Capitals have won the toss and have opted to field,Royal Challengers Bangalore won by 16 runs,Dinesh Karthik,DC,field,RCB,DC,Karthik, Thakur,1,0,Full
18.4," Thakur to Karthik, no run, very full outside off, Karthik fails to squeeze it out ",1st Inns,27t,Delhi Capitals,Royal Challengers Bangalore,"Delhi Capitals (Playing XI): Prithvi Shaw, David Warner, Mitchell Marsh, Rishabh Pant(w/c), Rovman Powell, Lalit Yadav, Axar Patel, Shardul Thakur, Kuldeep Yadav, Mustafizur Rahman, Khaleel Ahmed","Royal Challengers Bangalore (Playing XI): Faf du Plessis(c), Anuj Rawat, Virat Kohli, Glenn Maxwell, Shahbaz Ahmed, Dinesh Karthik(w), Suyash Prabhudessai, Wanindu Hasaranga, Harshal Patel, Josh Hazlewood, Mohammed Siraj",,,IPL,2022,"Wankhede Stadium,Mumbai","Apr 16,2022",Delhi Capitals have won the toss and have opted to field,Royal Challengers Bangalore won by 16 runs,Dinesh Karthik,DC,field,RCB,DC,Karthik, Thakur,0,0,Full
18.3," Thakur to Karthik, SIX, mowed over wide long-on. Length ball outside off, Karthik was shaping to sit but just swung through once he saw the length, flat-batted over the ropes. Another outstanding hit ",1st Inns,27t,Delhi Capitals,Royal Challengers Bangalore,"Delhi Capitals (Playing XI): Prithvi Shaw, David Warner, Mitchell Marsh, Rishabh Pant(w/c), Rovman Powell, Lalit Yadav, Axar Patel, Shardul Thakur, Kuldeep Yadav, Mustafizur Rahman, Khaleel Ahmed","Royal Challengers Bangalore (Playing XI): Faf du Plessis(c), Anuj Rawat, Virat Kohli, Glenn Maxwell, Shahbaz Ahmed, Dinesh Karthik(w), Suyash Prabhudessai, Wanindu Hasaranga, Harshal Patel, Josh Hazlewood, Mohammed Siraj",,,IPL,2022,"Wankhede Stadium,Mumbai","Apr 16,2022",Delhi Capitals have won the toss and have opted to field,Royal Challengers Bangalore won by 16 runs,Dinesh Karthik,DC,field,RCB,DC,Karthik, Thakur,6,0,Good
18.2," Thakur to Karthik, no run, good ball as Karthik shuffles across to flick, right up there around off, Karthik toe-ends the flick but the umpire gives him out LBW. Karthik immediately takes the review and there's a big toe-end on the replay ",1st Inns,27t,Delhi Capitals,Royal Challengers Bangalore,"Delhi Capitals (Playing XI): Prithvi Shaw, David Warner, Mitchell Marsh, Rishabh Pant(w/c), Rovman Powell, Lalit Yadav, Axar Patel, Shardul Thakur, Kuldeep Yadav, Mustafizur Rahman, Khaleel Ahmed","Royal Challengers Bangalore (Playing XI): Faf du Plessis(c), Anuj Rawat, Virat Kohli, Glenn Maxwell, Shahbaz Ahmed, Dinesh Karthik(w), Suyash Prabhudessai, Wanindu Hasaranga, Harshal Patel, Josh Hazlewood, Mohammed Siraj",,,IPL,2022,"Wankhede Stadium,Mumbai","Apr 16,2022",Delhi Capitals have won the toss and have opted to field,Royal Challengers Bangalore won by 16 runs,Dinesh Karthik,DC,field,RCB,DC,Karthik, Thakur,0,0,Good
18.1," Thakur to Shahbaz Ahmed, leg byes, 1 run, slower delivery pitches outside leg, Shahbaz Ahmed swings and misses, but takes the legbye ",1st Inns,27t,Delhi Capitals,Royal Challengers Bangalore,"Delhi Capitals (Playing XI): Prithvi Shaw, David Warner, Mitchell Marsh, Rishabh Pant(w/c), Rovman Powell, Lalit Yadav, Axar Patel, Shardul Thakur, Kuldeep Yadav, Mustafizur Rahman, Khaleel Ahmed","Royal Challengers Bangalore (Playing XI): Faf du Plessis(c), Anuj Rawat, Virat Kohli, Glenn Maxwell, Shahbaz Ahmed, Dinesh Karthik(w), Suyash Prabhudessai, Wanindu Hasaranga, Harshal Patel, Josh Hazlewood, Mohammed Siraj",,,IPL,2022,"Wankhede Stadium,Mumbai","Apr 16,2022",Delhi Capitals have won the toss and have opted to field,Royal Challengers Bangalore won by 16 runs,Dinesh Karthik,DC,field,RCB,DC,Shahbaz Ahmed, Thakur,byes,1,
17.6," Mustafizur to Karthik, FOUR, 28 off the over. 50 for Karthik. This is actually not a bad ball, low full-toss on the base of middle, Karthik makes room and carves it in the air wide of mid-off, races away and DK gets a well-deserved standing ovation. Sensational assault and RCB have 160 with two overs still left. 200 maybe? ",1st Inns,27t,Delhi Capitals,Royal Challengers Bangalore,"Delhi Capitals (Playing XI): Prithvi Shaw, David Warner, Mitchell Marsh, Rishabh Pant(w/c), Rovman Powell, Lalit Yadav, Axar Patel, Shardul Thakur, Kuldeep Yadav, Mustafizur Rahman, Khaleel Ahmed","Royal Challengers Bangalore (Playing XI): Faf du Plessis(c), Anuj Rawat, Virat Kohli, Glenn Maxwell, Shahbaz Ahmed, Dinesh Karthik(w), Suyash Prabhudessai, Wanindu Hasaranga, Harshal Patel, Josh Hazlewood, Mohammed Siraj",,,IPL,2022,"Wankhede Stadium,Mumbai","Apr 16,2022",Delhi Capitals have won the toss and have opted to field,Royal Challengers Bangalore won by 16 runs,Dinesh Karthik,DC,field,RCB,DC,Karthik, Mustafizur,4,0,Full toss
17.5," Mustafizur to Karthik, SIX, another six. Mustafizur is bowling right into DK's strengths here. Full and in the slot just outside off, lofted beautifully over long-off. This has more elevation and the RCB contingent are already losing their minds in the crowd. This is DK at his very best ",1st Inns,27t,Delhi Capitals,Royal Challengers Bangalore,"Delhi Capitals (Playing XI): Prithvi Shaw, David Warner, Mitchell Marsh, Rishabh Pant(w/c), Rovman Powell, Lalit Yadav, Axar Patel, Shardul Thakur, Kuldeep Yadav, Mustafizur Rahman, Khaleel Ahmed","Royal Challengers Bangalore (Playing XI): Faf du Plessis(c), Anuj Rawat, Virat Kohli, Glenn Maxwell, Shahbaz Ahmed, Dinesh Karthik(w), Suyash Prabhudessai, Wanindu Hasaranga, Harshal Patel, Josh Hazlewood, Mohammed Siraj",,,IPL,2022,"Wankhede Stadium,Mumbai","Apr 16,2022",Delhi Capitals have won the toss and have opted to field,Royal Challengers Bangalore won by 16 runs,Dinesh Karthik,DC,field,RCB,DC,Karthik, Mustafizur,6,0,Full
17.4," Mustafizur to Karthik, SIX, the seam-up ball goes for six. Nothing is working for Mustafizur. Right in the slot outside off, Karthik smashes it straight and flat into the sightscreen. Held his shape and did not try to overhit. Shouts of ""DK"" echo around the Wankhede. Ricky Ponting's face just got a bit redder ",1st Inns,27t,Delhi Capitals,Royal Challengers Bangalore,"Delhi Capitals (Playing XI): Prithvi Shaw, David Warner, Mitchell Marsh, Rishabh Pant(w/c), Rovman Powell, Lalit Yadav, Axar Patel, Shardul Thakur, Kuldeep Yadav, Mustafizur Rahman, Khaleel Ahmed","Royal Challengers Bangalore (Playing XI): Faf du Plessis(c), Anuj Rawat, Virat Kohli, Glenn Maxwell, Shahbaz Ahmed, Dinesh Karthik(w), Suyash Prabhudessai, Wanindu Hasaranga, Harshal Patel, Josh Hazlewood, Mohammed Siraj",,,IPL,2022,"Wankhede Stadium,Mumbai","Apr 16,2022",Delhi Capitals have won the toss and have opted to field,Royal Challengers Bangalore won by 16 runs,Dinesh Karthik,DC,field,RCB,DC,Karthik, Mustafizur,6,0,Slot
17.3," Mustafizur to Karthik, FOUR, sensational from DK. The slower ball outside off, Karthik knows the line is going across him, he moves across and smashes it wide of extra-cover. Was in the air but wide of the fielder ",1st Inns,27t,Delhi Capitals,Royal Challengers Bangalore,"Delhi Capitals (Playing XI): Prithvi Shaw, David Warner, Mitchell Marsh, Rishabh Pant(w/c), Rovman Powell, Lalit Yadav, Axar Patel, Shardul Thakur, Kuldeep Yadav, Mustafizur Rahman, Khaleel Ahmed","Royal Challengers Bangalore (Playing XI): Faf du Plessis(c), Anuj Rawat, Virat Kohli, Glenn Maxwell, Shahbaz Ahmed, Dinesh Karthik(w), Suyash Prabhudessai, Wanindu Hasaranga, Harshal Patel, Josh Hazlewood, Mohammed Siraj",,,IPL,2022,"Wankhede Stadium,Mumbai","Apr 16,2022",Delhi Capitals have won the toss and have opted to field,Royal Challengers Bangalore won by 16 runs,Dinesh Karthik,DC,field,RCB,DC,Karthik, Mustafizur,4,0,
17.2," Mustafizur to Karthik, FOUR, extraordinary from DK! The slower cutter on a good length across Karthik who reverse-hits over short third man. Nearly all the way as it's a one-bounce four. DK generated all the power and managed to nearly get it all the way ",1st Inns,27t,Delhi Capitals,Royal Challengers Bangalore,"Delhi Capitals (Playing XI): Prithvi Shaw, David Warner, Mitchell Marsh, Rishabh Pant(w/c), Rovman Powell, Lalit Yadav, Axar Patel, Shardul Thakur, Kuldeep Yadav, Mustafizur Rahman, Khaleel Ahmed","Royal Challengers Bangalore (Playing XI): Faf du Plessis(c), Anuj Rawat, Virat Kohli, Glenn Maxwell, Shahbaz Ahmed, Dinesh Karthik(w), Suyash Prabhudessai, Wanindu Hasaranga, Harshal Patel, Josh Hazlewood, Mohammed Siraj",,,IPL,2022,"Wankhede Stadium,Mumbai","Apr 16,2022",Delhi Capitals have won the toss and have opted to field,Royal Challengers Bangalore won by 16 runs,Dinesh Karthik,DC,field,RCB,DC,Karthik, Mustafizur,4,0,Good
17.1," Mustafizur to Karthik, FOUR, unorthodox but DK will take it. Full outside off, he shuffles across and looks to lap but the ball flies off the outside-edge and well wide of short third man. DK did not know much about that ",1st Inns,27t,Delhi Capitals,Royal Challengers Bangalore,"Delhi Capitals (Playing XI): Prithvi Shaw, David Warner, Mitchell Marsh, Rishabh Pant(w/c), Rovman Powell, Lalit Yadav, Axar Patel, Shardul Thakur, Kuldeep Yadav, Mustafizur Rahman, Khaleel Ahmed","Royal Challengers Bangalore (Playing XI): Faf du Plessis(c), Anuj Rawat, Virat Kohli, Glenn Maxwell, Shahbaz Ahmed, Dinesh Karthik(w), Suyash Prabhudessai, Wanindu Hasaranga, Harshal Patel, Josh Hazlewood, Mohammed Siraj",,,IPL,2022,"Wankhede Stadium,Mumbai","Apr 16,2022",Delhi Capitals have won the toss and have opted to field,Royal Challengers Bangalore won by 16 runs,Dinesh Karthik,DC,field,RCB,DC,Karthik, Mustafizur,4,0,Full
16.6," Khaleel Ahmed to Shahbaz Ahmed, 2 runs, full and angled in on the pads, flicked wide of deep mid-wicket for an easy two ",1st Inns,27t,Delhi Capitals,Royal Challengers Bangalore,"Delhi Capitals (Playing XI): Prithvi Shaw, David Warner, Mitchell Marsh, Rishabh Pant(w/c), Rovman Powell, Lalit Yadav, Axar Patel, Shardul Thakur, Kuldeep Yadav, Mustafizur Rahman, Khaleel Ahmed","Royal Challengers Bangalore (Playing XI): Faf du Plessis(c), Anuj Rawat, Virat Kohli, Glenn Maxwell, Shahbaz Ahmed, Dinesh Karthik(w), Suyash Prabhudessai, Wanindu Hasaranga, Harshal Patel, Josh Hazlewood, Mohammed Siraj",,,IPL,2022,"Wankhede Stadium,Mumbai","Apr 16,2022",Delhi Capitals have won the toss and have opted to field,Royal Challengers Bangalore won by 16 runs,Dinesh Karthik,DC,field,RCB,DC,Shahbaz Ahmed, Khaleel Ahmed,2,0,Full
16.5," Khaleel Ahmed to Karthik, 1 run, yorker length outside off, Karthik reverse-sweeps but cue-ends it wide of cover. Did not get where he wanted it to go ",1st Inns,27t,Delhi Capitals,Royal Challengers Bangalore,"Delhi Capitals (Playing XI): Prithvi Shaw, David Warner, Mitchell Marsh, Rishabh Pant(w/c), Rovman Powell, Lalit Yadav, Axar Patel, Shardul Thakur, Kuldeep Yadav, Mustafizur Rahman, Khaleel Ahmed","Royal Challengers Bangalore (Playing XI): Faf du Plessis(c), Anuj Rawat, Virat Kohli, Glenn Maxwell, Shahbaz Ahmed, Dinesh Karthik(w), Suyash Prabhudessai, Wanindu Hasaranga, Harshal Patel, Josh Hazlewood, Mohammed Siraj",,,IPL,2022,"Wankhede Stadium,Mumbai","Apr 16,2022",Delhi Capitals have won the toss and have opted to field,Royal Challengers Bangalore won by 16 runs,Dinesh Karthik,DC,field,RCB,DC,Karthik, Khaleel Ahmed,1,0,yorker
16.4," Khaleel Ahmed to Karthik, no run, Khaleel Ahmed follows Karthik who shuffles across outside off, this full ball takes the under-edge as Karthik drives and the ball dribbles to Pant ",1st Inns,27t,Delhi Capitals,Royal Challengers Bangalore,"Delhi Capitals (Playing XI): Prithvi Shaw, David Warner, Mitchell Marsh, Rishabh Pant(w/c), Rovman Powell, Lalit Yadav, Axar Patel, Shardul Thakur, Kuldeep Yadav, Mustafizur Rahman, Khaleel Ahmed","Royal Challengers Bangalore (Playing XI): Faf du Plessis(c), Anuj Rawat, Virat Kohli, Glenn Maxwell, Shahbaz Ahmed, Dinesh Karthik(w), Suyash Prabhudessai, Wanindu Hasaranga, Harshal Patel, Josh Hazlewood, Mohammed Siraj",,,IPL,2022,"Wankhede Stadium,Mumbai","Apr 16,2022",Delhi Capitals have won the toss and have opted to field,Royal Challengers Bangalore won by 16 runs,Dinesh Karthik,DC,field,RCB,DC,Karthik, Khaleel Ahmed,0,0,Full
16.3," Khaleel Ahmed to Karthik, SIX, Karthik is in some form this season. Looks at his best. Slower ball outside off, Karthik sits on his knee and launches this over mid-wicket. Did not get hold of it as the bat turned but clears deep mid-wicket for a 70-metre six ",1st Inns,27t,Delhi Capitals,Royal Challengers Bangalore,"Delhi Capitals (Playing XI): Prithvi Shaw, David Warner, Mitchell Marsh, Rishabh Pant(w/c), Rovman Powell, Lalit Yadav, Axar Patel, Shardul Thakur, Kuldeep Yadav, Mustafizur Rahman, Khaleel Ahmed","Royal Challengers Bangalore (Playing XI): Faf du Plessis(c), Anuj Rawat, Virat Kohli, Glenn Maxwell, Shahbaz Ahmed, Dinesh Karthik(w), Suyash Prabhudessai, Wanindu Hasaranga, Harshal Patel, Josh Hazlewood, Mohammed Siraj",,,IPL,2022,"Wankhede Stadium,Mumbai","Apr 16,2022",Delhi Capitals have won the toss and have opted to field,Royal Challengers Bangalore won by 16 runs,Dinesh Karthik,DC,field,RCB,DC,Karthik, Khaleel Ahmed,6,0,
16.2," Khaleel Ahmed to Karthik, 2 runs, off-cutter outside off, angled across Karthik who steers wide of point and the sweeper comes around to field to prevent the boundary ",1st Inns,27t,Delhi Capitals,Royal Challengers Bangalore,"Delhi Capitals (Playing XI): Prithvi Shaw, David Warner, Mitchell Marsh, Rishabh Pant(w/c), Rovman Powell, Lalit Yadav, Axar Patel, Shardul Thakur, Kuldeep Yadav, Mustafizur Rahman, Khaleel Ahmed","Royal Challengers Bangalore (Playing XI): Faf du Plessis(c), Anuj Rawat, Virat Kohli, Glenn Maxwell, Shahbaz Ahmed, Dinesh Karthik(w), Suyash Prabhudessai, Wanindu Hasaranga, Harshal Patel, Josh Hazlewood, Mohammed Siraj",,,IPL,2022,"Wankhede Stadium,Mumbai","Apr 16,2022",Delhi Capitals have won the toss and have opted to field,Royal Challengers Bangalore won by 16 runs,Dinesh Karthik,DC,field,RCB,DC,Karthik, Khaleel Ahmed,2,0,
16.1," Khaleel Ahmed to Shahbaz Ahmed, 1 run, off-cutter on off, Shahbaz Ahmed makes room to go big then dabs softly in front of point ",1st Inns,27t,Delhi Capitals,Royal Challengers Bangalore,"Delhi Capitals (Playing XI): Prithvi Shaw, David Warner, Mitchell Marsh, Rishabh Pant(w/c), Rovman Powell, Lalit Yadav, Axar Patel, Shardul Thakur, Kuldeep Yadav, Mustafizur Rahman, Khaleel Ahmed","Royal Challengers Bangalore (Playing XI): Faf du Plessis(c), Anuj Rawat, Virat Kohli, Glenn Maxwell, Shahbaz Ahmed, Dinesh Karthik(w), Suyash Prabhudessai, Wanindu Hasaranga, Harshal Patel, Josh Hazlewood, Mohammed Siraj",,,IPL,2022,"Wankhede Stadium,Mumbai","Apr 16,2022",Delhi Capitals have won the toss and have opted to field,Royal Challengers Bangalore won by 16 runs,Dinesh Karthik,DC,field,RCB,DC,Shahbaz Ahmed, Khaleel Ahmed,1,0,
15.6," Mustafizur to Shahbaz Ahmed, 1 run, full outside off, Shahbaz Ahmed drives hard but straight to the fielder at sweeper cover ",1st Inns,27t,Delhi Capitals,Royal Challengers Bangalore,"Delhi Capitals (Playing XI): Prithvi Shaw, David Warner, Mitchell Marsh, Rishabh Pant(w/c), Rovman Powell, Lalit Yadav, Axar Patel, Shardul Thakur, Kuldeep Yadav, Mustafizur Rahman, Khaleel Ahmed","Royal Challengers Bangalore (Playing XI): Faf du Plessis(c), Anuj Rawat, Virat Kohli, Glenn Maxwell, Shahbaz Ahmed, Dinesh Karthik(w), Suyash Prabhudessai, Wanindu Hasaranga, Harshal Patel, Josh Hazlewood, Mohammed Siraj",,,IPL,2022,"Wankhede Stadium,Mumbai","Apr 16,2022",Delhi Capitals have won the toss and have opted to field,Royal Challengers Bangalore won by 16 runs,Dinesh Karthik,DC,field,RCB,DC,Shahbaz Ahmed, Mustafizur,1,0,Full
