ball,Commentary Text,innings,match_no,team_a,team_b,team_a_11,team_b_11,team_a_subs,team_b_subs,series,season,venue,date,toss,win,man_of_the_match,toss_winner,toss_choosen,batting_team,bowling_team
18.2," Bumrah to Rahul, 1 run, low full-toss on off, Rahul drives to the sweeper ",1st Inns,37t,Lucknow Super Giants,Mumbai Indians,"Lucknow Super Giants (Playing XI): Quinton de Kock(w), KL Rahul(c), Manish Pandey, Krunal Pandya, Deepak Hooda, Ayush Badoni, Marcus Stoinis, Jason Holder, Mohsin Khan, Dushmantha Chameera, Ravi Bishnoi","Mumbai Indians (Playing XI): Rohit Sharma(c), Ishan Kishan(w), Dewald Brevis, Suryakumar Yadav, Tilak Varma, Kieron Pollard, Hrithik Shokeen, Daniel Sams, Jaydev Unadkat, Riley Meredith, Jasprit Bumrah",,,IPL,2022,"Wankhede Stadium,Mumbai","Apr 24,2022",Mumbai Indians have won the toss and have opted to field,Lucknow Super Giants won by 36 runs,KL Rahul,MI,field,LSG,MI
18.1," Bumrah to Ayush Badoni, 1 run, very full at 144.8kph, angling in towards the base of off, Ayush Badoni digs it out to long-on ",1st Inns,37t,Lucknow Super Giants,Mumbai Indians,"Lucknow Super Giants (Playing XI): Quinton de Kock(w), KL Rahul(c), Manish Pandey, Krunal Pandya, Deepak Hooda, Ayush Badoni, Marcus Stoinis, Jason Holder, Mohsin Khan, Dushmantha Chameera, Ravi Bishnoi","Mumbai Indians (Playing XI): Rohit Sharma(c), Ishan Kishan(w), Dewald Brevis, Suryakumar Yadav, Tilak Varma, Kieron Pollard, Hrithik Shokeen, Daniel Sams, Jaydev Unadkat, Riley Meredith, Jasprit Bumrah",,,IPL,2022,"Wankhede Stadium,Mumbai","Apr 24,2022",Mumbai Indians have won the toss and have opted to field,Lucknow Super Giants won by 36 runs,KL Rahul,MI,field,LSG,MI
17.6," Unadkat to Rahul, FOUR, hat-trick of fours to end. The 150 is up as well. Another short slower ball on the stumps, Rahul nails the pull through mid-wicket and even though deep square has little ground to cover to his left, he has no chance. Onto 94 now ",1st Inns,37t,Lucknow Super Giants,Mumbai Indians,"Lucknow Super Giants (Playing XI): Quinton de Kock(w), KL Rahul(c), Manish Pandey, Krunal Pandya, Deepak Hooda, Ayush Badoni, Marcus Stoinis, Jason Holder, Mohsin Khan, Dushmantha Chameera, Ravi Bishnoi","Mumbai Indians (Playing XI): Rohit Sharma(c), Ishan Kishan(w), Dewald Brevis, Suryakumar Yadav, Tilak Varma, Kieron Pollard, Hrithik Shokeen, Daniel Sams, Jaydev Unadkat, Riley Meredith, Jasprit Bumrah",,,IPL,2022,"Wankhede Stadium,Mumbai","Apr 24,2022",Mumbai Indians have won the toss and have opted to field,Lucknow Super Giants won by 36 runs,KL Rahul,MI,field,LSG,MI
17.5," Unadkat to Rahul, FOUR, four more. Drilled over Unadkat's left hand. Slower ball full on the stumps, Rahul smashes it powerfully and before Unadkat put his hand up, the ball had rifled past ",1st Inns,37t,Lucknow Super Giants,Mumbai Indians,"Lucknow Super Giants (Playing XI): Quinton de Kock(w), KL Rahul(c), Manish Pandey, Krunal Pandya, Deepak Hooda, Ayush Badoni, Marcus Stoinis, Jason Holder, Mohsin Khan, Dushmantha Chameera, Ravi Bishnoi","Mumbai Indians (Playing XI): Rohit Sharma(c), Ishan Kishan(w), Dewald Brevis, Suryakumar Yadav, Tilak Varma, Kieron Pollard, Hrithik Shokeen, Daniel Sams, Jaydev Unadkat, Riley Meredith, Jasprit Bumrah",,,IPL,2022,"Wankhede Stadium,Mumbai","Apr 24,2022",Mumbai Indians have won the toss and have opted to field,Lucknow Super Giants won by 36 runs,KL Rahul,MI,field,LSG,MI
17.4," Unadkat to Rahul, FOUR, this time Rahul does not make a pre-determined movement, stays on the crease, waits for the slower ball, it is short and he pulls into the gap at deep square ",1st Inns,37t,Lucknow Super Giants,Mumbai Indians,"Lucknow Super Giants (Playing XI): Quinton de Kock(w), KL Rahul(c), Manish Pandey, Krunal Pandya, Deepak Hooda, Ayush Badoni, Marcus Stoinis, Jason Holder, Mohsin Khan, Dushmantha Chameera, Ravi Bishnoi","Mumbai Indians (Playing XI): Rohit Sharma(c), Ishan Kishan(w), Dewald Brevis, Suryakumar Yadav, Tilak Varma, Kieron Pollard, Hrithik Shokeen, Daniel Sams, Jaydev Unadkat, Riley Meredith, Jasprit Bumrah",,,IPL,2022,"Wankhede Stadium,Mumbai","Apr 24,2022",Mumbai Indians have won the toss and have opted to field,Lucknow Super Giants won by 36 runs,KL Rahul,MI,field,LSG,MI
17.3," Unadkat to Ayush Badoni, 1 run, good bowling. Slower ball and follows Ayush Badoni who was backing away outside leg, pushed onto pad and the ball rolls away to the off-side ",1st Inns,37t,Lucknow Super Giants,Mumbai Indians,"Lucknow Super Giants (Playing XI): Quinton de Kock(w), KL Rahul(c), Manish Pandey, Krunal Pandya, Deepak Hooda, Ayush Badoni, Marcus Stoinis, Jason Holder, Mohsin Khan, Dushmantha Chameera, Ravi Bishnoi","Mumbai Indians (Playing XI): Rohit Sharma(c), Ishan Kishan(w), Dewald Brevis, Suryakumar Yadav, Tilak Varma, Kieron Pollard, Hrithik Shokeen, Daniel Sams, Jaydev Unadkat, Riley Meredith, Jasprit Bumrah",,,IPL,2022,"Wankhede Stadium,Mumbai","Apr 24,2022",Mumbai Indians have won the toss and have opted to field,Lucknow Super Giants won by 36 runs,KL Rahul,MI,field,LSG,MI
17.2," Unadkat to Rahul, 1 run, slower delivery outside leg, Rahul backs away and punches it to the sweeper ",1st Inns,37t,Lucknow Super Giants,Mumbai Indians,"Lucknow Super Giants (Playing XI): Quinton de Kock(w), KL Rahul(c), Manish Pandey, Krunal Pandya, Deepak Hooda, Ayush Badoni, Marcus Stoinis, Jason Holder, Mohsin Khan, Dushmantha Chameera, Ravi Bishnoi","Mumbai Indians (Playing XI): Rohit Sharma(c), Ishan Kishan(w), Dewald Brevis, Suryakumar Yadav, Tilak Varma, Kieron Pollard, Hrithik Shokeen, Daniel Sams, Jaydev Unadkat, Riley Meredith, Jasprit Bumrah",,,IPL,2022,"Wankhede Stadium,Mumbai","Apr 24,2022",Mumbai Indians have won the toss and have opted to field,Lucknow Super Giants won by 36 runs,KL Rahul,MI,field,LSG,MI
17.1," Unadkat to Ayush Badoni, 1 run, low full-toss on the pads, Ayush Badoni clips to fine-leg ",1st Inns,37t,Lucknow Super Giants,Mumbai Indians,"Lucknow Super Giants (Playing XI): Quinton de Kock(w), KL Rahul(c), Manish Pandey, Krunal Pandya, Deepak Hooda, Ayush Badoni, Marcus Stoinis, Jason Holder, Mohsin Khan, Dushmantha Chameera, Ravi Bishnoi","Mumbai Indians (Playing XI): Rohit Sharma(c), Ishan Kishan(w), Dewald Brevis, Suryakumar Yadav, Tilak Varma, Kieron Pollard, Hrithik Shokeen, Daniel Sams, Jaydev Unadkat, Riley Meredith, Jasprit Bumrah",,,IPL,2022,"Wankhede Stadium,Mumbai","Apr 24,2022",Mumbai Indians have won the toss and have opted to field,Lucknow Super Giants won by 36 runs,KL Rahul,MI,field,LSG,MI
16.6," Bumrah to Rahul, FOUR, low full-toss on off, Rahul creams the drive and Rohit at extra-cover does not dive as he knows it's a futile effort, races away wide of the sweeper. Good end to the over ",1st Inns,37t,Lucknow Super Giants,Mumbai Indians,"Lucknow Super Giants (Playing XI): Quinton de Kock(w), KL Rahul(c), Manish Pandey, Krunal Pandya, Deepak Hooda, Ayush Badoni, Marcus Stoinis, Jason Holder, Mohsin Khan, Dushmantha Chameera, Ravi Bishnoi","Mumbai Indians (Playing XI): Rohit Sharma(c), Ishan Kishan(w), Dewald Brevis, Suryakumar Yadav, Tilak Varma, Kieron Pollard, Hrithik Shokeen, Daniel Sams, Jaydev Unadkat, Riley Meredith, Jasprit Bumrah",,,IPL,2022,"Wankhede Stadium,Mumbai","Apr 24,2022",Mumbai Indians have won the toss and have opted to field,Lucknow Super Giants won by 36 runs,KL Rahul,MI,field,LSG,MI
16.5," Bumrah to Rahul, no run, yorker on off, Rahul loses his bottom-hand as he drives but finds backward point ",1st Inns,37t,Lucknow Super Giants,Mumbai Indians,"Lucknow Super Giants (Playing XI): Quinton de Kock(w), KL Rahul(c), Manish Pandey, Krunal Pandya, Deepak Hooda, Ayush Badoni, Marcus Stoinis, Jason Holder, Mohsin Khan, Dushmantha Chameera, Ravi Bishnoi","Mumbai Indians (Playing XI): Rohit Sharma(c), Ishan Kishan(w), Dewald Brevis, Suryakumar Yadav, Tilak Varma, Kieron Pollard, Hrithik Shokeen, Daniel Sams, Jaydev Unadkat, Riley Meredith, Jasprit Bumrah",,,IPL,2022,"Wankhede Stadium,Mumbai","Apr 24,2022",Mumbai Indians have won the toss and have opted to field,Lucknow Super Giants won by 36 runs,KL Rahul,MI,field,LSG,MI
16.4," Bumrah to Ayush Badoni, 1 run, low full-toss on off, Ayush Badoni gets forward to drive to long-on ",1st Inns,37t,Lucknow Super Giants,Mumbai Indians,"Lucknow Super Giants (Playing XI): Quinton de Kock(w), KL Rahul(c), Manish Pandey, Krunal Pandya, Deepak Hooda, Ayush Badoni, Marcus Stoinis, Jason Holder, Mohsin Khan, Dushmantha Chameera, Ravi Bishnoi","Mumbai Indians (Playing XI): Rohit Sharma(c), Ishan Kishan(w), Dewald Brevis, Suryakumar Yadav, Tilak Varma, Kieron Pollard, Hrithik Shokeen, Daniel Sams, Jaydev Unadkat, Riley Meredith, Jasprit Bumrah",,,IPL,2022,"Wankhede Stadium,Mumbai","Apr 24,2022",Mumbai Indians have won the toss and have opted to field,Lucknow Super Giants won by 36 runs,KL Rahul,MI,field,LSG,MI
16.3," Bumrah to Ayush Badoni, no run, dug in short outside off, Ayush Badoni tries to ramp but misses. Flies to Ishan Kishan ",1st Inns,37t,Lucknow Super Giants,Mumbai Indians,"Lucknow Super Giants (Playing XI): Quinton de Kock(w), KL Rahul(c), Manish Pandey, Krunal Pandya, Deepak Hooda, Ayush Badoni, Marcus Stoinis, Jason Holder, Mohsin Khan, Dushmantha Chameera, Ravi Bishnoi","Mumbai Indians (Playing XI): Rohit Sharma(c), Ishan Kishan(w), Dewald Brevis, Suryakumar Yadav, Tilak Varma, Kieron Pollard, Hrithik Shokeen, Daniel Sams, Jaydev Unadkat, Riley Meredith, Jasprit Bumrah",,,IPL,2022,"Wankhede Stadium,Mumbai","Apr 24,2022",Mumbai Indians have won the toss and have opted to field,Lucknow Super Giants won by 36 runs,KL Rahul,MI,field,LSG,MI
16.2," Bumrah to Rahul, 1 run, wide full delivery outside off, Rahul mistimes the drive to extra-cover and it's just a single ",1st Inns,37t,Lucknow Super Giants,Mumbai Indians,"Lucknow Super Giants (Playing XI): Quinton de Kock(w), KL Rahul(c), Manish Pandey, Krunal Pandya, Deepak Hooda, Ayush Badoni, Marcus Stoinis, Jason Holder, Mohsin Khan, Dushmantha Chameera, Ravi Bishnoi","Mumbai Indians (Playing XI): Rohit Sharma(c), Ishan Kishan(w), Dewald Brevis, Suryakumar Yadav, Tilak Varma, Kieron Pollard, Hrithik Shokeen, Daniel Sams, Jaydev Unadkat, Riley Meredith, Jasprit Bumrah",,,IPL,2022,"Wankhede Stadium,Mumbai","Apr 24,2022",Mumbai Indians have won the toss and have opted to field,Lucknow Super Giants won by 36 runs,KL Rahul,MI,field,LSG,MI
16.1," Bumrah to Rahul, FOUR, that is the shot of the day so far. The slower delivery on a very full length outside off, Rahul somehow gets under the length and carves it over and wide of backward point, beats the sweeper too ",1st Inns,37t,Lucknow Super Giants,Mumbai Indians,"Lucknow Super Giants (Playing XI): Quinton de Kock(w), KL Rahul(c), Manish Pandey, Krunal Pandya, Deepak Hooda, Ayush Badoni, Marcus Stoinis, Jason Holder, Mohsin Khan, Dushmantha Chameera, Ravi Bishnoi","Mumbai Indians (Playing XI): Rohit Sharma(c), Ishan Kishan(w), Dewald Brevis, Suryakumar Yadav, Tilak Varma, Kieron Pollard, Hrithik Shokeen, Daniel Sams, Jaydev Unadkat, Riley Meredith, Jasprit Bumrah",,,IPL,2022,"Wankhede Stadium,Mumbai","Apr 24,2022",Mumbai Indians have won the toss and have opted to field,Lucknow Super Giants won by 36 runs,KL Rahul,MI,field,LSG,MI
15.6," Meredith to Ayush Badoni, 2 runs, good running. Off-cutter on middle, gently nudged through square leg and they rush back for the second ",1st Inns,37t,Lucknow Super Giants,Mumbai Indians,"Lucknow Super Giants (Playing XI): Quinton de Kock(w), KL Rahul(c), Manish Pandey, Krunal Pandya, Deepak Hooda, Ayush Badoni, Marcus Stoinis, Jason Holder, Mohsin Khan, Dushmantha Chameera, Ravi Bishnoi","Mumbai Indians (Playing XI): Rohit Sharma(c), Ishan Kishan(w), Dewald Brevis, Suryakumar Yadav, Tilak Varma, Kieron Pollard, Hrithik Shokeen, Daniel Sams, Jaydev Unadkat, Riley Meredith, Jasprit Bumrah",,,IPL,2022,"Wankhede Stadium,Mumbai","Apr 24,2022",Mumbai Indians have won the toss and have opted to field,Lucknow Super Giants won by 36 runs,KL Rahul,MI,field,LSG,MI
15.5," Meredith to Rahul, 1 run, slower delivery on off, pushed wide of point ",1st Inns,37t,Lucknow Super Giants,Mumbai Indians,"Lucknow Super Giants (Playing XI): Quinton de Kock(w), KL Rahul(c), Manish Pandey, Krunal Pandya, Deepak Hooda, Ayush Badoni, Marcus Stoinis, Jason Holder, Mohsin Khan, Dushmantha Chameera, Ravi Bishnoi","Mumbai Indians (Playing XI): Rohit Sharma(c), Ishan Kishan(w), Dewald Brevis, Suryakumar Yadav, Tilak Varma, Kieron Pollard, Hrithik Shokeen, Daniel Sams, Jaydev Unadkat, Riley Meredith, Jasprit Bumrah",,,IPL,2022,"Wankhede Stadium,Mumbai","Apr 24,2022",Mumbai Indians have won the toss and have opted to field,Lucknow Super Giants won by 36 runs,KL Rahul,MI,field,LSG,MI
15.5," Meredith to Rahul, wide, bouncer down leg, too high and called a wide ",1st Inns,37t,Lucknow Super Giants,Mumbai Indians,"Lucknow Super Giants (Playing XI): Quinton de Kock(w), KL Rahul(c), Manish Pandey, Krunal Pandya, Deepak Hooda, Ayush Badoni, Marcus Stoinis, Jason Holder, Mohsin Khan, Dushmantha Chameera, Ravi Bishnoi","Mumbai Indians (Playing XI): Rohit Sharma(c), Ishan Kishan(w), Dewald Brevis, Suryakumar Yadav, Tilak Varma, Kieron Pollard, Hrithik Shokeen, Daniel Sams, Jaydev Unadkat, Riley Meredith, Jasprit Bumrah",,,IPL,2022,"Wankhede Stadium,Mumbai","Apr 24,2022",Mumbai Indians have won the toss and have opted to field,Lucknow Super Giants won by 36 runs,KL Rahul,MI,field,LSG,MI
15.4," Meredith to Ayush Badoni, 1 run, good length angled in on middle, swung away to deep square ",1st Inns,37t,Lucknow Super Giants,Mumbai Indians,"Lucknow Super Giants (Playing XI): Quinton de Kock(w), KL Rahul(c), Manish Pandey, Krunal Pandya, Deepak Hooda, Ayush Badoni, Marcus Stoinis, Jason Holder, Mohsin Khan, Dushmantha Chameera, Ravi Bishnoi","Mumbai Indians (Playing XI): Rohit Sharma(c), Ishan Kishan(w), Dewald Brevis, Suryakumar Yadav, Tilak Varma, Kieron Pollard, Hrithik Shokeen, Daniel Sams, Jaydev Unadkat, Riley Meredith, Jasprit Bumrah",,,IPL,2022,"Wankhede Stadium,Mumbai","Apr 24,2022",Mumbai Indians have won the toss and have opted to field,Lucknow Super Giants won by 36 runs,KL Rahul,MI,field,LSG,MI
15.3," Meredith to Hooda, out Caught by Brevis!! That's another soft dismissal. Begging to be hit down leg, the off-cutter and Hooda pulls it to short fine. Either side, up over the fielder would've been a boundary. Hooda gestures in a disappointed way after finding the man. Meredith has a big smile on his face. Hooda c Brevis b Meredith 10(9) [4s-1] ",1st Inns,37t,Lucknow Super Giants,Mumbai Indians,"Lucknow Super Giants (Playing XI): Quinton de Kock(w), KL Rahul(c), Manish Pandey, Krunal Pandya, Deepak Hooda, Ayush Badoni, Marcus Stoinis, Jason Holder, Mohsin Khan, Dushmantha Chameera, Ravi Bishnoi","Mumbai Indians (Playing XI): Rohit Sharma(c), Ishan Kishan(w), Dewald Brevis, Suryakumar Yadav, Tilak Varma, Kieron Pollard, Hrithik Shokeen, Daniel Sams, Jaydev Unadkat, Riley Meredith, Jasprit Bumrah",,,IPL,2022,"Wankhede Stadium,Mumbai","Apr 24,2022",Mumbai Indians have won the toss and have opted to field,Lucknow Super Giants won by 36 runs,KL Rahul,MI,field,LSG,MI
15.2," Meredith to Rahul, leg byes, 1 run, off-cutter and drifting down on the thighs, Rahul pulls and misses, they take a legbye to Ishan Kishan ",1st Inns,37t,Lucknow Super Giants,Mumbai Indians,"Lucknow Super Giants (Playing XI): Quinton de Kock(w), KL Rahul(c), Manish Pandey, Krunal Pandya, Deepak Hooda, Ayush Badoni, Marcus Stoinis, Jason Holder, Mohsin Khan, Dushmantha Chameera, Ravi Bishnoi","Mumbai Indians (Playing XI): Rohit Sharma(c), Ishan Kishan(w), Dewald Brevis, Suryakumar Yadav, Tilak Varma, Kieron Pollard, Hrithik Shokeen, Daniel Sams, Jaydev Unadkat, Riley Meredith, Jasprit Bumrah",,,IPL,2022,"Wankhede Stadium,Mumbai","Apr 24,2022",Mumbai Indians have won the toss and have opted to field,Lucknow Super Giants won by 36 runs,KL Rahul,MI,field,LSG,MI
15.1," Meredith to Rahul, FOUR, how good is he there? Back of a length outside off and rising, Rahul gets on top of the bounce and slashes over backward point. No deep point and he takes the four. Used Meredith's pace so well ",1st Inns,37t,Lucknow Super Giants,Mumbai Indians,"Lucknow Super Giants (Playing XI): Quinton de Kock(w), KL Rahul(c), Manish Pandey, Krunal Pandya, Deepak Hooda, Ayush Badoni, Marcus Stoinis, Jason Holder, Mohsin Khan, Dushmantha Chameera, Ravi Bishnoi","Mumbai Indians (Playing XI): Rohit Sharma(c), Ishan Kishan(w), Dewald Brevis, Suryakumar Yadav, Tilak Varma, Kieron Pollard, Hrithik Shokeen, Daniel Sams, Jaydev Unadkat, Riley Meredith, Jasprit Bumrah",,,IPL,2022,"Wankhede Stadium,Mumbai","Apr 24,2022",Mumbai Indians have won the toss and have opted to field,Lucknow Super Giants won by 36 runs,KL Rahul,MI,field,LSG,MI
