ball,Commentary Text,innings,match_no,team_a,team_b,team_a_11,team_b_11,team_a_subs,team_b_subs,series,season,venue,date,toss
 9.5 ," Ferguson to Abhishek Sharma, 1 run, back of a length outside off, Abhishek Sharma defends to the left of backward point for a quick single ",SRH Inns,40t,Gujarat Titans,Sunrisers Hyderabad,"Gujarat Titans (Playing XI): Wriddhiman Saha(w), Shubman Gill, Hardik Pandya(c), Abhinav Manohar, David Miller, Rahul Tewatia, Rashid Khan, Alzarri Joseph, Lockie Ferguson, Yash Dayal, Mohammed Shami","Sunrisers Hyderabad (Playing XI): Abhishek Sharma, Kane Williamson(c), Rahul Tripathi, Aiden Markram, Nicholas Pooran(w), Shashank Singh, Washington Sundar, Marco Jansen, Bhuvneshwar Kumar, Umran Malik, T Natarajan",,,IPL,2022,"Wankhede Stadium,Mumbai","Apr 27,2022",Gujarat Titans have won the toss and have opted to field
 9.4 ," Ferguson to Abhishek Sharma, no run, short of length and angled in from round the wicket, Abhishek Sharma flicks and misses, off the hip and down to the leg-side ",SRH Inns,40t,Gujarat Titans,Sunrisers Hyderabad,"Gujarat Titans (Playing XI): Wriddhiman Saha(w), Shubman Gill, Hardik Pandya(c), Abhinav Manohar, David Miller, Rahul Tewatia, Rashid Khan, Alzarri Joseph, Lockie Ferguson, Yash Dayal, Mohammed Shami","Sunrisers Hyderabad (Playing XI): Abhishek Sharma, Kane Williamson(c), Rahul Tripathi, Aiden Markram, Nicholas Pooran(w), Shashank Singh, Washington Sundar, Marco Jansen, Bhuvneshwar Kumar, Umran Malik, T Natarajan",,,IPL,2022,"Wankhede Stadium,Mumbai","Apr 27,2022",Gujarat Titans have won the toss and have opted to field
 9.4 ," Ferguson to Abhishek Sharma, wide, short and down leg, wide called ",SRH Inns,40t,Gujarat Titans,Sunrisers Hyderabad,"Gujarat Titans (Playing XI): Wriddhiman Saha(w), Shubman Gill, Hardik Pandya(c), Abhinav Manohar, David Miller, Rahul Tewatia, Rashid Khan, Alzarri Joseph, Lockie Ferguson, Yash Dayal, Mohammed Shami","Sunrisers Hyderabad (Playing XI): Abhishek Sharma, Kane Williamson(c), Rahul Tripathi, Aiden Markram, Nicholas Pooran(w), Shashank Singh, Washington Sundar, Marco Jansen, Bhuvneshwar Kumar, Umran Malik, T Natarajan",,,IPL,2022,"Wankhede Stadium,Mumbai","Apr 27,2022",Gujarat Titans have won the toss and have opted to field
 9.3 ," Ferguson to Markram, 1 run, back of a length outside off, Markram cuts hard but straight to the fielder at sweeper cover ",SRH Inns,40t,Gujarat Titans,Sunrisers Hyderabad,"Gujarat Titans (Playing XI): Wriddhiman Saha(w), Shubman Gill, Hardik Pandya(c), Abhinav Manohar, David Miller, Rahul Tewatia, Rashid Khan, Alzarri Joseph, Lockie Ferguson, Yash Dayal, Mohammed Shami","Sunrisers Hyderabad (Playing XI): Abhishek Sharma, Kane Williamson(c), Rahul Tripathi, Aiden Markram, Nicholas Pooran(w), Shashank Singh, Washington Sundar, Marco Jansen, Bhuvneshwar Kumar, Umran Malik, T Natarajan",,,IPL,2022,"Wankhede Stadium,Mumbai","Apr 27,2022",Gujarat Titans have won the toss and have opted to field
 9.2 ," Ferguson to Markram, 2 runs, off-pace fuller length outside off, Markram pushes wide of the sweeper and comes back for the second ",SRH Inns,40t,Gujarat Titans,Sunrisers Hyderabad,"Gujarat Titans (Playing XI): Wriddhiman Saha(w), Shubman Gill, Hardik Pandya(c), Abhinav Manohar, David Miller, Rahul Tewatia, Rashid Khan, Alzarri Joseph, Lockie Ferguson, Yash Dayal, Mohammed Shami","Sunrisers Hyderabad (Playing XI): Abhishek Sharma, Kane Williamson(c), Rahul Tripathi, Aiden Markram, Nicholas Pooran(w), Shashank Singh, Washington Sundar, Marco Jansen, Bhuvneshwar Kumar, Umran Malik, T Natarajan",,,IPL,2022,"Wankhede Stadium,Mumbai","Apr 27,2022",Gujarat Titans have won the toss and have opted to field
 9.1 ," Ferguson to Abhishek Sharma, 1 run, back of a length outside off, slashed away to the sweeper ",SRH Inns,40t,Gujarat Titans,Sunrisers Hyderabad,"Gujarat Titans (Playing XI): Wriddhiman Saha(w), Shubman Gill, Hardik Pandya(c), Abhinav Manohar, David Miller, Rahul Tewatia, Rashid Khan, Alzarri Joseph, Lockie Ferguson, Yash Dayal, Mohammed Shami","Sunrisers Hyderabad (Playing XI): Abhishek Sharma, Kane Williamson(c), Rahul Tripathi, Aiden Markram, Nicholas Pooran(w), Shashank Singh, Washington Sundar, Marco Jansen, Bhuvneshwar Kumar, Umran Malik, T Natarajan",,,IPL,2022,"Wankhede Stadium,Mumbai","Apr 27,2022",Gujarat Titans have won the toss and have opted to field
 8.6 ," Rashid Khan to Markram, no run, well bowled! Tossed up outside off, holds its line and beats Markram on the forward block, W Saha whips the bails off but Markram's back foot has gone nowhere even as it slides forward ",SRH Inns,40t,Gujarat Titans,Sunrisers Hyderabad,"Gujarat Titans (Playing XI): Wriddhiman Saha(w), Shubman Gill, Hardik Pandya(c), Abhinav Manohar, David Miller, Rahul Tewatia, Rashid Khan, Alzarri Joseph, Lockie Ferguson, Yash Dayal, Mohammed Shami","Sunrisers Hyderabad (Playing XI): Abhishek Sharma, Kane Williamson(c), Rahul Tripathi, Aiden Markram, Nicholas Pooran(w), Shashank Singh, Washington Sundar, Marco Jansen, Bhuvneshwar Kumar, Umran Malik, T Natarajan",,,IPL,2022,"Wankhede Stadium,Mumbai","Apr 27,2022",Gujarat Titans have won the toss and have opted to field
 8.5 ," Rashid Khan to Abhishek Sharma, 1 run, full on off, firm drive by Abhishek Sharma as he gets forward to find long-off ",SRH Inns,40t,Gujarat Titans,Sunrisers Hyderabad,"Gujarat Titans (Playing XI): Wriddhiman Saha(w), Shubman Gill, Hardik Pandya(c), Abhinav Manohar, David Miller, Rahul Tewatia, Rashid Khan, Alzarri Joseph, Lockie Ferguson, Yash Dayal, Mohammed Shami","Sunrisers Hyderabad (Playing XI): Abhishek Sharma, Kane Williamson(c), Rahul Tripathi, Aiden Markram, Nicholas Pooran(w), Shashank Singh, Washington Sundar, Marco Jansen, Bhuvneshwar Kumar, Umran Malik, T Natarajan",,,IPL,2022,"Wankhede Stadium,Mumbai","Apr 27,2022",Gujarat Titans have won the toss and have opted to field
 8.4 ," Rashid Khan to Abhishek Sharma, SIX, right in the slot and smashed over long-on. Full on the stumps, Abhishek Sharma crouches on one knee and swings through the line. The white ball soars over the fence ",SRH Inns,40t,Gujarat Titans,Sunrisers Hyderabad,"Gujarat Titans (Playing XI): Wriddhiman Saha(w), Shubman Gill, Hardik Pandya(c), Abhinav Manohar, David Miller, Rahul Tewatia, Rashid Khan, Alzarri Joseph, Lockie Ferguson, Yash Dayal, Mohammed Shami","Sunrisers Hyderabad (Playing XI): Abhishek Sharma, Kane Williamson(c), Rahul Tripathi, Aiden Markram, Nicholas Pooran(w), Shashank Singh, Washington Sundar, Marco Jansen, Bhuvneshwar Kumar, Umran Malik, T Natarajan",,,IPL,2022,"Wankhede Stadium,Mumbai","Apr 27,2022",Gujarat Titans have won the toss and have opted to field
 8.3 ," Rashid Khan to Markram, 1 run, turns in slightly, Markram rocks back to punch to the sweeper ",SRH Inns,40t,Gujarat Titans,Sunrisers Hyderabad,"Gujarat Titans (Playing XI): Wriddhiman Saha(w), Shubman Gill, Hardik Pandya(c), Abhinav Manohar, David Miller, Rahul Tewatia, Rashid Khan, Alzarri Joseph, Lockie Ferguson, Yash Dayal, Mohammed Shami","Sunrisers Hyderabad (Playing XI): Abhishek Sharma, Kane Williamson(c), Rahul Tripathi, Aiden Markram, Nicholas Pooran(w), Shashank Singh, Washington Sundar, Marco Jansen, Bhuvneshwar Kumar, Umran Malik, T Natarajan",,,IPL,2022,"Wankhede Stadium,Mumbai","Apr 27,2022",Gujarat Titans have won the toss and have opted to field
 8.2 ," Rashid Khan to Abhishek Sharma, 1 run, the googly on a good length on the stumps, Abhishek Sharma guides it wide of point ",SRH Inns,40t,Gujarat Titans,Sunrisers Hyderabad,"Gujarat Titans (Playing XI): Wriddhiman Saha(w), Shubman Gill, Hardik Pandya(c), Abhinav Manohar, David Miller, Rahul Tewatia, Rashid Khan, Alzarri Joseph, Lockie Ferguson, Yash Dayal, Mohammed Shami","Sunrisers Hyderabad (Playing XI): Abhishek Sharma, Kane Williamson(c), Rahul Tripathi, Aiden Markram, Nicholas Pooran(w), Shashank Singh, Washington Sundar, Marco Jansen, Bhuvneshwar Kumar, Umran Malik, T Natarajan",,,IPL,2022,"Wankhede Stadium,Mumbai","Apr 27,2022",Gujarat Titans have won the toss and have opted to field
 8.1 ," Rashid Khan to Markram, 1 run, full on the stumps, Markram gets forward and drives to long-off ",SRH Inns,40t,Gujarat Titans,Sunrisers Hyderabad,"Gujarat Titans (Playing XI): Wriddhiman Saha(w), Shubman Gill, Hardik Pandya(c), Abhinav Manohar, David Miller, Rahul Tewatia, Rashid Khan, Alzarri Joseph, Lockie Ferguson, Yash Dayal, Mohammed Shami","Sunrisers Hyderabad (Playing XI): Abhishek Sharma, Kane Williamson(c), Rahul Tripathi, Aiden Markram, Nicholas Pooran(w), Shashank Singh, Washington Sundar, Marco Jansen, Bhuvneshwar Kumar, Umran Malik, T Natarajan",,,IPL,2022,"Wankhede Stadium,Mumbai","Apr 27,2022",Gujarat Titans have won the toss and have opted to field
 7.6 ," Ferguson to Abhishek Sharma, no run, tight short of length delivery on the stumps, defended to the left of Ferguson ",SRH Inns,40t,Gujarat Titans,Sunrisers Hyderabad,"Gujarat Titans (Playing XI): Wriddhiman Saha(w), Shubman Gill, Hardik Pandya(c), Abhinav Manohar, David Miller, Rahul Tewatia, Rashid Khan, Alzarri Joseph, Lockie Ferguson, Yash Dayal, Mohammed Shami","Sunrisers Hyderabad (Playing XI): Abhishek Sharma, Kane Williamson(c), Rahul Tripathi, Aiden Markram, Nicholas Pooran(w), Shashank Singh, Washington Sundar, Marco Jansen, Bhuvneshwar Kumar, Umran Malik, T Natarajan",,,IPL,2022,"Wankhede Stadium,Mumbai","Apr 27,2022",Gujarat Titans have won the toss and have opted to field
 7.5 ," Ferguson to Markram, 1 run, to long-on, Ferguson is pounding the pitch with his back of a length deliveries, pushed off the back foot to long-on ",SRH Inns,40t,Gujarat Titans,Sunrisers Hyderabad,"Gujarat Titans (Playing XI): Wriddhiman Saha(w), Shubman Gill, Hardik Pandya(c), Abhinav Manohar, David Miller, Rahul Tewatia, Rashid Khan, Alzarri Joseph, Lockie Ferguson, Yash Dayal, Mohammed Shami","Sunrisers Hyderabad (Playing XI): Abhishek Sharma, Kane Williamson(c), Rahul Tripathi, Aiden Markram, Nicholas Pooran(w), Shashank Singh, Washington Sundar, Marco Jansen, Bhuvneshwar Kumar, Umran Malik, T Natarajan",,,IPL,2022,"Wankhede Stadium,Mumbai","Apr 27,2022",Gujarat Titans have won the toss and have opted to field
 7.4 ," Ferguson to Abhishek Sharma, 1 run, Ferguson from round the wicket, short of length on the hips, nudged through mid-wicket ",SRH Inns,40t,Gujarat Titans,Sunrisers Hyderabad,"Gujarat Titans (Playing XI): Wriddhiman Saha(w), Shubman Gill, Hardik Pandya(c), Abhinav Manohar, David Miller, Rahul Tewatia, Rashid Khan, Alzarri Joseph, Lockie Ferguson, Yash Dayal, Mohammed Shami","Sunrisers Hyderabad (Playing XI): Abhishek Sharma, Kane Williamson(c), Rahul Tripathi, Aiden Markram, Nicholas Pooran(w), Shashank Singh, Washington Sundar, Marco Jansen, Bhuvneshwar Kumar, Umran Malik, T Natarajan",,,IPL,2022,"Wankhede Stadium,Mumbai","Apr 27,2022",Gujarat Titans have won the toss and have opted to field
 7.3 ," Ferguson to Markram, 1 run, full outside off, Markram gets forward and drives wide of point ",SRH Inns,40t,Gujarat Titans,Sunrisers Hyderabad,"Gujarat Titans (Playing XI): Wriddhiman Saha(w), Shubman Gill, Hardik Pandya(c), Abhinav Manohar, David Miller, Rahul Tewatia, Rashid Khan, Alzarri Joseph, Lockie Ferguson, Yash Dayal, Mohammed Shami","Sunrisers Hyderabad (Playing XI): Abhishek Sharma, Kane Williamson(c), Rahul Tripathi, Aiden Markram, Nicholas Pooran(w), Shashank Singh, Washington Sundar, Marco Jansen, Bhuvneshwar Kumar, Umran Malik, T Natarajan",,,IPL,2022,"Wankhede Stadium,Mumbai","Apr 27,2022",Gujarat Titans have won the toss and have opted to field
 7.2 ," Ferguson to Markram, FOUR, top shot! That's Markram at his best. Standing tall and punching the back of a length delivery on top of the bounce, no chance for cover this time as it runs wide of the fielder ",SRH Inns,40t,Gujarat Titans,Sunrisers Hyderabad,"Gujarat Titans (Playing XI): Wriddhiman Saha(w), Shubman Gill, Hardik Pandya(c), Abhinav Manohar, David Miller, Rahul Tewatia, Rashid Khan, Alzarri Joseph, Lockie Ferguson, Yash Dayal, Mohammed Shami","Sunrisers Hyderabad (Playing XI): Abhishek Sharma, Kane Williamson(c), Rahul Tripathi, Aiden Markram, Nicholas Pooran(w), Shashank Singh, Washington Sundar, Marco Jansen, Bhuvneshwar Kumar, Umran Malik, T Natarajan",,,IPL,2022,"Wankhede Stadium,Mumbai","Apr 27,2022",Gujarat Titans have won the toss and have opted to field
 7.1 ," Ferguson to Markram, no run, back of a length outside off, Markram punches to the left of cover who goes quickly to stop ",SRH Inns,40t,Gujarat Titans,Sunrisers Hyderabad,"Gujarat Titans (Playing XI): Wriddhiman Saha(w), Shubman Gill, Hardik Pandya(c), Abhinav Manohar, David Miller, Rahul Tewatia, Rashid Khan, Alzarri Joseph, Lockie Ferguson, Yash Dayal, Mohammed Shami","Sunrisers Hyderabad (Playing XI): Abhishek Sharma, Kane Williamson(c), Rahul Tripathi, Aiden Markram, Nicholas Pooran(w), Shashank Singh, Washington Sundar, Marco Jansen, Bhuvneshwar Kumar, Umran Malik, T Natarajan",,,IPL,2022,"Wankhede Stadium,Mumbai","Apr 27,2022",Gujarat Titans have won the toss and have opted to field
 6.6 ," Rashid Khan to Markram, 1 run, another single knocked off by Markram through mid-wicket ",SRH Inns,40t,Gujarat Titans,Sunrisers Hyderabad,"Gujarat Titans (Playing XI): Wriddhiman Saha(w), Shubman Gill, Hardik Pandya(c), Abhinav Manohar, David Miller, Rahul Tewatia, Rashid Khan, Alzarri Joseph, Lockie Ferguson, Yash Dayal, Mohammed Shami","Sunrisers Hyderabad (Playing XI): Abhishek Sharma, Kane Williamson(c), Rahul Tripathi, Aiden Markram, Nicholas Pooran(w), Shashank Singh, Washington Sundar, Marco Jansen, Bhuvneshwar Kumar, Umran Malik, T Natarajan",,,IPL,2022,"Wankhede Stadium,Mumbai","Apr 27,2022",Gujarat Titans have won the toss and have opted to field
 6.5 ," Rashid Khan to Abhishek Sharma, 1 run, tossed up on the stumps, Abhishek Sharma gets forward to flick to deep mid-wicket ",SRH Inns,40t,Gujarat Titans,Sunrisers Hyderabad,"Gujarat Titans (Playing XI): Wriddhiman Saha(w), Shubman Gill, Hardik Pandya(c), Abhinav Manohar, David Miller, Rahul Tewatia, Rashid Khan, Alzarri Joseph, Lockie Ferguson, Yash Dayal, Mohammed Shami","Sunrisers Hyderabad (Playing XI): Abhishek Sharma, Kane Williamson(c), Rahul Tripathi, Aiden Markram, Nicholas Pooran(w), Shashank Singh, Washington Sundar, Marco Jansen, Bhuvneshwar Kumar, Umran Malik, T Natarajan",,,IPL,2022,"Wankhede Stadium,Mumbai","Apr 27,2022",Gujarat Titans have won the toss and have opted to field
 6.4 ," Rashid Khan to Markram, 1 run, shortish on a good length on off, whipped to deep mid-wicket ",SRH Inns,40t,Gujarat Titans,Sunrisers Hyderabad,"Gujarat Titans (Playing XI): Wriddhiman Saha(w), Shubman Gill, Hardik Pandya(c), Abhinav Manohar, David Miller, Rahul Tewatia, Rashid Khan, Alzarri Joseph, Lockie Ferguson, Yash Dayal, Mohammed Shami","Sunrisers Hyderabad (Playing XI): Abhishek Sharma, Kane Williamson(c), Rahul Tripathi, Aiden Markram, Nicholas Pooran(w), Shashank Singh, Washington Sundar, Marco Jansen, Bhuvneshwar Kumar, Umran Malik, T Natarajan",,,IPL,2022,"Wankhede Stadium,Mumbai","Apr 27,2022",Gujarat Titans have won the toss and have opted to field
 6.3 ," Rashid Khan to Abhishek Sharma, 1 run, tossed up on the stumps, Abhishek Sharma heaves to deep mid-wicket, straight to the fielder and just a single ",SRH Inns,40t,Gujarat Titans,Sunrisers Hyderabad,"Gujarat Titans (Playing XI): Wriddhiman Saha(w), Shubman Gill, Hardik Pandya(c), Abhinav Manohar, David Miller, Rahul Tewatia, Rashid Khan, Alzarri Joseph, Lockie Ferguson, Yash Dayal, Mohammed Shami","Sunrisers Hyderabad (Playing XI): Abhishek Sharma, Kane Williamson(c), Rahul Tripathi, Aiden Markram, Nicholas Pooran(w), Shashank Singh, Washington Sundar, Marco Jansen, Bhuvneshwar Kumar, Umran Malik, T Natarajan",,,IPL,2022,"Wankhede Stadium,Mumbai","Apr 27,2022",Gujarat Titans have won the toss and have opted to field
 6.2 ," Rashid Khan to Abhishek Sharma, 2 runs, short on the stumps, Abhishek Sharma pulls wide of deep mid-wicket for a couple ",SRH Inns,40t,Gujarat Titans,Sunrisers Hyderabad,"Gujarat Titans (Playing XI): Wriddhiman Saha(w), Shubman Gill, Hardik Pandya(c), Abhinav Manohar, David Miller, Rahul Tewatia, Rashid Khan, Alzarri Joseph, Lockie Ferguson, Yash Dayal, Mohammed Shami","Sunrisers Hyderabad (Playing XI): Abhishek Sharma, Kane Williamson(c), Rahul Tripathi, Aiden Markram, Nicholas Pooran(w), Shashank Singh, Washington Sundar, Marco Jansen, Bhuvneshwar Kumar, Umran Malik, T Natarajan",,,IPL,2022,"Wankhede Stadium,Mumbai","Apr 27,2022",Gujarat Titans have won the toss and have opted to field
 6.1 ," Rashid Khan to Abhishek Sharma, no run, very full on the stumps, Abhishek Sharma digs it out to cover ",SRH Inns,40t,Gujarat Titans,Sunrisers Hyderabad,"Gujarat Titans (Playing XI): Wriddhiman Saha(w), Shubman Gill, Hardik Pandya(c), Abhinav Manohar, David Miller, Rahul Tewatia, Rashid Khan, Alzarri Joseph, Lockie Ferguson, Yash Dayal, Mohammed Shami","Sunrisers Hyderabad (Playing XI): Abhishek Sharma, Kane Williamson(c), Rahul Tripathi, Aiden Markram, Nicholas Pooran(w), Shashank Singh, Washington Sundar, Marco Jansen, Bhuvneshwar Kumar, Umran Malik, T Natarajan",,,IPL,2022,"Wankhede Stadium,Mumbai","Apr 27,2022",Gujarat Titans have won the toss and have opted to field
 5.6 ," Alzarri Joseph to Markram, no run, full outside off, Markram gets forward and drives to cover ",SRH Inns,40t,Gujarat Titans,Sunrisers Hyderabad,"Gujarat Titans (Playing XI): Wriddhiman Saha(w), Shubman Gill, Hardik Pandya(c), Abhinav Manohar, David Miller, Rahul Tewatia, Rashid Khan, Alzarri Joseph, Lockie Ferguson, Yash Dayal, Mohammed Shami","Sunrisers Hyderabad (Playing XI): Abhishek Sharma, Kane Williamson(c), Rahul Tripathi, Aiden Markram, Nicholas Pooran(w), Shashank Singh, Washington Sundar, Marco Jansen, Bhuvneshwar Kumar, Umran Malik, T Natarajan",,,IPL,2022,"Wankhede Stadium,Mumbai","Apr 27,2022",Gujarat Titans have won the toss and have opted to field
 5.5 ," Alzarri Joseph to Markram, no run, back of a length on off, defended solidly off the back foot ",SRH Inns,40t,Gujarat Titans,Sunrisers Hyderabad,"Gujarat Titans (Playing XI): Wriddhiman Saha(w), Shubman Gill, Hardik Pandya(c), Abhinav Manohar, David Miller, Rahul Tewatia, Rashid Khan, Alzarri Joseph, Lockie Ferguson, Yash Dayal, Mohammed Shami","Sunrisers Hyderabad (Playing XI): Abhishek Sharma, Kane Williamson(c), Rahul Tripathi, Aiden Markram, Nicholas Pooran(w), Shashank Singh, Washington Sundar, Marco Jansen, Bhuvneshwar Kumar, Umran Malik, T Natarajan",,,IPL,2022,"Wankhede Stadium,Mumbai","Apr 27,2022",Gujarat Titans have won the toss and have opted to field
 5.4 ," Alzarri Joseph to Abhishek Sharma, 1 run, back of a length on the stumps, Abhishek Sharma defends through point for an easy single ",SRH Inns,40t,Gujarat Titans,Sunrisers Hyderabad,"Gujarat Titans (Playing XI): Wriddhiman Saha(w), Shubman Gill, Hardik Pandya(c), Abhinav Manohar, David Miller, Rahul Tewatia, Rashid Khan, Alzarri Joseph, Lockie Ferguson, Yash Dayal, Mohammed Shami","Sunrisers Hyderabad (Playing XI): Abhishek Sharma, Kane Williamson(c), Rahul Tripathi, Aiden Markram, Nicholas Pooran(w), Shashank Singh, Washington Sundar, Marco Jansen, Bhuvneshwar Kumar, Umran Malik, T Natarajan",,,IPL,2022,"Wankhede Stadium,Mumbai","Apr 27,2022",Gujarat Titans have won the toss and have opted to field
 5.3 ," Alzarri Joseph to Abhishek Sharma, no run, bit more pace on this one, Alzarri Joseph slides this full across Abhishek Sharma who drives and misses ",SRH Inns,40t,Gujarat Titans,Sunrisers Hyderabad,"Gujarat Titans (Playing XI): Wriddhiman Saha(w), Shubman Gill, Hardik Pandya(c), Abhinav Manohar, David Miller, Rahul Tewatia, Rashid Khan, Alzarri Joseph, Lockie Ferguson, Yash Dayal, Mohammed Shami","Sunrisers Hyderabad (Playing XI): Abhishek Sharma, Kane Williamson(c), Rahul Tripathi, Aiden Markram, Nicholas Pooran(w), Shashank Singh, Washington Sundar, Marco Jansen, Bhuvneshwar Kumar, Umran Malik, T Natarajan",,,IPL,2022,"Wankhede Stadium,Mumbai","Apr 27,2022",Gujarat Titans have won the toss and have opted to field
 5.2 ," Alzarri Joseph to Abhishek Sharma, FOUR, now all along the ground wid eof extra-cover. Full outside off, Abhishek Sharma leans across and then times the drive past a host of fielders on the off-side, right into the gap ",SRH Inns,40t,Gujarat Titans,Sunrisers Hyderabad,"Gujarat Titans (Playing XI): Wriddhiman Saha(w), Shubman Gill, Hardik Pandya(c), Abhinav Manohar, David Miller, Rahul Tewatia, Rashid Khan, Alzarri Joseph, Lockie Ferguson, Yash Dayal, Mohammed Shami","Sunrisers Hyderabad (Playing XI): Abhishek Sharma, Kane Williamson(c), Rahul Tripathi, Aiden Markram, Nicholas Pooran(w), Shashank Singh, Washington Sundar, Marco Jansen, Bhuvneshwar Kumar, Umran Malik, T Natarajan",,,IPL,2022,"Wankhede Stadium,Mumbai","Apr 27,2022",Gujarat Titans have won the toss and have opted to field
 5.1 ," Alzarri Joseph to Abhishek Sharma, FOUR, full and sliding across Abhishek Sharma, who gets forward and lofts over extra-cover. Did not overhit it, just relied on getting it over the infield ",SRH Inns,40t,Gujarat Titans,Sunrisers Hyderabad,"Gujarat Titans (Playing XI): Wriddhiman Saha(w), Shubman Gill, Hardik Pandya(c), Abhinav Manohar, David Miller, Rahul Tewatia, Rashid Khan, Alzarri Joseph, Lockie Ferguson, Yash Dayal, Mohammed Shami","Sunrisers Hyderabad (Playing XI): Abhishek Sharma, Kane Williamson(c), Rahul Tripathi, Aiden Markram, Nicholas Pooran(w), Shashank Singh, Washington Sundar, Marco Jansen, Bhuvneshwar Kumar, Umran Malik, T Natarajan",,,IPL,2022,"Wankhede Stadium,Mumbai","Apr 27,2022",Gujarat Titans have won the toss and have opted to field
 4.6 ," Shami to Tripathi, out Lbw!! Good review from GT and Shami gets Tripathi out. Nip-backer at pace does it for Tripathi. The batter is late in getting his bat down to prevent it from crashing into the pad in front of all three. The ball is close to both bat and pad but the third umpire reckons there was no bat before it hit the pad. Given not out and the onfield call has to be reversed. End of Tripathi's short cameo. Tripathi lbw b Shami 16(10) [4s-2 6s-1] ",SRH Inns,40t,Gujarat Titans,Sunrisers Hyderabad,"Gujarat Titans (Playing XI): Wriddhiman Saha(w), Shubman Gill, Hardik Pandya(c), Abhinav Manohar, David Miller, Rahul Tewatia, Rashid Khan, Alzarri Joseph, Lockie Ferguson, Yash Dayal, Mohammed Shami","Sunrisers Hyderabad (Playing XI): Abhishek Sharma, Kane Williamson(c), Rahul Tripathi, Aiden Markram, Nicholas Pooran(w), Shashank Singh, Washington Sundar, Marco Jansen, Bhuvneshwar Kumar, Umran Malik, T Natarajan",,,IPL,2022,"Wankhede Stadium,Mumbai","Apr 27,2022",Gujarat Titans have won the toss and have opted to field
 4.5 ," Shami to Tripathi, FOUR, suddenly Shami's figures don't look so good anymore. Overpitched on off, Tripathi stays on the crease and drives wide of cover, hits the gap and it races away. Shami doesn't know what to do now ",SRH Inns,40t,Gujarat Titans,Sunrisers Hyderabad,"Gujarat Titans (Playing XI): Wriddhiman Saha(w), Shubman Gill, Hardik Pandya(c), Abhinav Manohar, David Miller, Rahul Tewatia, Rashid Khan, Alzarri Joseph, Lockie Ferguson, Yash Dayal, Mohammed Shami","Sunrisers Hyderabad (Playing XI): Abhishek Sharma, Kane Williamson(c), Rahul Tripathi, Aiden Markram, Nicholas Pooran(w), Shashank Singh, Washington Sundar, Marco Jansen, Bhuvneshwar Kumar, Umran Malik, T Natarajan",,,IPL,2022,"Wankhede Stadium,Mumbai","Apr 27,2022",Gujarat Titans have won the toss and have opted to field
 4.4 ," Shami to Tripathi, FOUR, and again. Action replay of the previous shot. This time over cover-point and it bounces away before the cushions for a four. Great counter-attacking batting this ",SRH Inns,40t,Gujarat Titans,Sunrisers Hyderabad,"Gujarat Titans (Playing XI): Wriddhiman Saha(w), Shubman Gill, Hardik Pandya(c), Abhinav Manohar, David Miller, Rahul Tewatia, Rashid Khan, Alzarri Joseph, Lockie Ferguson, Yash Dayal, Mohammed Shami","Sunrisers Hyderabad (Playing XI): Abhishek Sharma, Kane Williamson(c), Rahul Tripathi, Aiden Markram, Nicholas Pooran(w), Shashank Singh, Washington Sundar, Marco Jansen, Bhuvneshwar Kumar, Umran Malik, T Natarajan",,,IPL,2022,"Wankhede Stadium,Mumbai","Apr 27,2022",Gujarat Titans have won the toss and have opted to field
 4.3 ," Shami to Tripathi, SIX, there goes Tripathi. He upsets Shami by using his feet and then gets to the pitch before opening the face and carves it over extra-cover, goes all the way. Williamson applauds from the dugout ",SRH Inns,40t,Gujarat Titans,Sunrisers Hyderabad,"Gujarat Titans (Playing XI): Wriddhiman Saha(w), Shubman Gill, Hardik Pandya(c), Abhinav Manohar, David Miller, Rahul Tewatia, Rashid Khan, Alzarri Joseph, Lockie Ferguson, Yash Dayal, Mohammed Shami","Sunrisers Hyderabad (Playing XI): Abhishek Sharma, Kane Williamson(c), Rahul Tripathi, Aiden Markram, Nicholas Pooran(w), Shashank Singh, Washington Sundar, Marco Jansen, Bhuvneshwar Kumar, Umran Malik, T Natarajan",,,IPL,2022,"Wankhede Stadium,Mumbai","Apr 27,2022",Gujarat Titans have won the toss and have opted to field
 4.2 ," Shami to Tripathi, no run, right on the money. No room and Tripathi defends the off-stump ball down the pitch ",SRH Inns,40t,Gujarat Titans,Sunrisers Hyderabad,"Gujarat Titans (Playing XI): Wriddhiman Saha(w), Shubman Gill, Hardik Pandya(c), Abhinav Manohar, David Miller, Rahul Tewatia, Rashid Khan, Alzarri Joseph, Lockie Ferguson, Yash Dayal, Mohammed Shami","Sunrisers Hyderabad (Playing XI): Abhishek Sharma, Kane Williamson(c), Rahul Tripathi, Aiden Markram, Nicholas Pooran(w), Shashank Singh, Washington Sundar, Marco Jansen, Bhuvneshwar Kumar, Umran Malik, T Natarajan",,,IPL,2022,"Wankhede Stadium,Mumbai","Apr 27,2022",Gujarat Titans have won the toss and have opted to field
