ball,Commentary Text,innings,match_no,team_a,team_b,team_a_11,team_b_11,team_a_subs,team_b_subs,series,season,venue,date,toss,win,man_of_the_match,toss_winner,toss_choosen
18.3," Chameera to Karthik, FOUR, tries a wide yorker from round the wicket, doesn't miss by much, he's only short of the mark by a few inches but that's enough for Karthik to slice it over short third ",1st Inns,Eli,Lucknow Super Giants,Royal Challengers Bangalore,"Lucknow Super Giants (Playing XI): Quinton de Kock(w), KL Rahul(c), Evin Lewis, Deepak Hooda, Krunal Pandya, Manan Vohra, Marcus Stoinis, Mohsin Khan, Avesh Khan, Dushmantha Chameera, Ravi Bishnoi","Royal Challengers Bangalore (Playing XI): Faf du Plessis(c), Virat Kohli, Rajat Patidar, Glenn Maxwell, Mahipal Lomror, Dinesh Karthik(w), Shahbaz Ahmed, Wanindu Hasaranga, Harshal Patel, Josh Hazlewood, Mohammed Siraj",,,IPL,2022,"Eden Gardens,Kolkata","May 25,2022",Lucknow Super Giants have won the toss and have opted to field,Royal Challengers Bangalore won by 14 runs,Rajat Patidar,LSG,field
18.2," Chameera to Karthik, SIX, another low full toss, and this one has disappeared into the crowd! Karthik doesn't move across this time, stays still in the crease, gets under it and hoists it over long-on ",1st Inns,Eli,Lucknow Super Giants,Royal Challengers Bangalore,"Lucknow Super Giants (Playing XI): Quinton de Kock(w), KL Rahul(c), Evin Lewis, Deepak Hooda, Krunal Pandya, Manan Vohra, Marcus Stoinis, Mohsin Khan, Avesh Khan, Dushmantha Chameera, Ravi Bishnoi","Royal Challengers Bangalore (Playing XI): Faf du Plessis(c), Virat Kohli, Rajat Patidar, Glenn Maxwell, Mahipal Lomror, Dinesh Karthik(w), Shahbaz Ahmed, Wanindu Hasaranga, Harshal Patel, Josh Hazlewood, Mohammed Siraj",,,IPL,2022,"Eden Gardens,Kolkata","May 25,2022",Lucknow Super Giants have won the toss and have opted to field,Royal Challengers Bangalore won by 14 runs,Rajat Patidar,LSG,field
18.1," Chameera to Karthik, no run, Karthik reviews after being given out LBW. This looked dead in real time. Is there bat involved though? Doesn't seem like there is. A low full toss from round the wicket that smashes Karthik low on the pad. Oh UltraEdge has picked up a spike. There's a faint inside edge ",1st Inns,Eli,Lucknow Super Giants,Royal Challengers Bangalore,"Lucknow Super Giants (Playing XI): Quinton de Kock(w), KL Rahul(c), Evin Lewis, Deepak Hooda, Krunal Pandya, Manan Vohra, Marcus Stoinis, Mohsin Khan, Avesh Khan, Dushmantha Chameera, Ravi Bishnoi","Royal Challengers Bangalore (Playing XI): Faf du Plessis(c), Virat Kohli, Rajat Patidar, Glenn Maxwell, Mahipal Lomror, Dinesh Karthik(w), Shahbaz Ahmed, Wanindu Hasaranga, Harshal Patel, Josh Hazlewood, Mohammed Siraj",,,IPL,2022,"Eden Gardens,Kolkata","May 25,2022",Lucknow Super Giants have won the toss and have opted to field,Royal Challengers Bangalore won by 14 runs,Rajat Patidar,LSG,field
17.6," Mohsin Khan to Rajat Patidar, no run, another swing and a miss! An off-cutter outside off, grips and turns past the edge ",1st Inns,Eli,Lucknow Super Giants,Royal Challengers Bangalore,"Lucknow Super Giants (Playing XI): Quinton de Kock(w), KL Rahul(c), Evin Lewis, Deepak Hooda, Krunal Pandya, Manan Vohra, Marcus Stoinis, Mohsin Khan, Avesh Khan, Dushmantha Chameera, Ravi Bishnoi","Royal Challengers Bangalore (Playing XI): Faf du Plessis(c), Virat Kohli, Rajat Patidar, Glenn Maxwell, Mahipal Lomror, Dinesh Karthik(w), Shahbaz Ahmed, Wanindu Hasaranga, Harshal Patel, Josh Hazlewood, Mohammed Siraj",,,IPL,2022,"Eden Gardens,Kolkata","May 25,2022",Lucknow Super Giants have won the toss and have opted to field,Royal Challengers Bangalore won by 14 runs,Rajat Patidar,LSG,field
17.5," Mohsin Khan to Rajat Patidar, no run, back of a length outside off, slower one, Patidar swings and misses ",1st Inns,Eli,Lucknow Super Giants,Royal Challengers Bangalore,"Lucknow Super Giants (Playing XI): Quinton de Kock(w), KL Rahul(c), Evin Lewis, Deepak Hooda, Krunal Pandya, Manan Vohra, Marcus Stoinis, Mohsin Khan, Avesh Khan, Dushmantha Chameera, Ravi Bishnoi","Royal Challengers Bangalore (Playing XI): Faf du Plessis(c), Virat Kohli, Rajat Patidar, Glenn Maxwell, Mahipal Lomror, Dinesh Karthik(w), Shahbaz Ahmed, Wanindu Hasaranga, Harshal Patel, Josh Hazlewood, Mohammed Siraj",,,IPL,2022,"Eden Gardens,Kolkata","May 25,2022",Lucknow Super Giants have won the toss and have opted to field,Royal Challengers Bangalore won by 14 runs,Rajat Patidar,LSG,field
17.4,"Mohsin Khan to Rajat Patidar, SIX, a hundred to remember from Rajat Patidar! And he brings it up in style. Short of length, Patidar gets in position nicely and belts it over midwicket for six. The RCB dugout and the crowd on their feet",1st Inns,Eli,Lucknow Super Giants,Royal Challengers Bangalore,"Lucknow Super Giants (Playing XI): Quinton de Kock(w), KL Rahul(c), Evin Lewis, Deepak Hooda, Krunal Pandya, Manan Vohra, Marcus Stoinis, Mohsin Khan, Avesh Khan, Dushmantha Chameera, Ravi Bishnoi","Royal Challengers Bangalore (Playing XI): Faf du Plessis(c), Virat Kohli, Rajat Patidar, Glenn Maxwell, Mahipal Lomror, Dinesh Karthik(w), Shahbaz Ahmed, Wanindu Hasaranga, Harshal Patel, Josh Hazlewood, Mohammed Siraj",,,IPL,2022,"Eden Gardens,Kolkata","May 25,2022",Lucknow Super Giants have won the toss and have opted to field,Royal Challengers Bangalore won by 14 runs,Rajat Patidar,LSG,field
17.3," Mohsin Khan to Rajat Patidar, 2 runs, this is a tough chance, and it goes down again! Off-cutter once more, this one on a fuller length, and it balloons off a thick edge as Patidar looks to hoick. Vohra runs back from backward point, he dives but fails to hold on ",1st Inns,Eli,Lucknow Super Giants,Royal Challengers Bangalore,"Lucknow Super Giants (Playing XI): Quinton de Kock(w), KL Rahul(c), Evin Lewis, Deepak Hooda, Krunal Pandya, Manan Vohra, Marcus Stoinis, Mohsin Khan, Avesh Khan, Dushmantha Chameera, Ravi Bishnoi","Royal Challengers Bangalore (Playing XI): Faf du Plessis(c), Virat Kohli, Rajat Patidar, Glenn Maxwell, Mahipal Lomror, Dinesh Karthik(w), Shahbaz Ahmed, Wanindu Hasaranga, Harshal Patel, Josh Hazlewood, Mohammed Siraj",,,IPL,2022,"Eden Gardens,Kolkata","May 25,2022",Lucknow Super Giants have won the toss and have opted to field,Royal Challengers Bangalore won by 14 runs,Rajat Patidar,LSG,field
17.2," Mohsin Khan to Rajat Patidar, no run, another short off-cutter outside off, Patidar is through the pull early and it goes through to the keeper ",1st Inns,Eli,Lucknow Super Giants,Royal Challengers Bangalore,"Lucknow Super Giants (Playing XI): Quinton de Kock(w), KL Rahul(c), Evin Lewis, Deepak Hooda, Krunal Pandya, Manan Vohra, Marcus Stoinis, Mohsin Khan, Avesh Khan, Dushmantha Chameera, Ravi Bishnoi","Royal Challengers Bangalore (Playing XI): Faf du Plessis(c), Virat Kohli, Rajat Patidar, Glenn Maxwell, Mahipal Lomror, Dinesh Karthik(w), Shahbaz Ahmed, Wanindu Hasaranga, Harshal Patel, Josh Hazlewood, Mohammed Siraj",,,IPL,2022,"Eden Gardens,Kolkata","May 25,2022",Lucknow Super Giants have won the toss and have opted to field,Royal Challengers Bangalore won by 14 runs,Rajat Patidar,LSG,field
17.1," Mohsin Khan to Rajat Patidar, no run, an off-cutter pounded on a short of length, not much room for Patidar who tries to make some by backing away, slashes hard at it but is beaten by the bounce ",1st Inns,Eli,Lucknow Super Giants,Royal Challengers Bangalore,"Lucknow Super Giants (Playing XI): Quinton de Kock(w), KL Rahul(c), Evin Lewis, Deepak Hooda, Krunal Pandya, Manan Vohra, Marcus Stoinis, Mohsin Khan, Avesh Khan, Dushmantha Chameera, Ravi Bishnoi","Royal Challengers Bangalore (Playing XI): Faf du Plessis(c), Virat Kohli, Rajat Patidar, Glenn Maxwell, Mahipal Lomror, Dinesh Karthik(w), Shahbaz Ahmed, Wanindu Hasaranga, Harshal Patel, Josh Hazlewood, Mohammed Siraj",,,IPL,2022,"Eden Gardens,Kolkata","May 25,2022",Lucknow Super Giants have won the toss and have opted to field,Royal Challengers Bangalore won by 14 runs,Rajat Patidar,LSG,field
16.6," Avesh Khan to Rajat Patidar, 1 run, low full toss tailing in on middle, flicked through midwicket ",1st Inns,Eli,Lucknow Super Giants,Royal Challengers Bangalore,"Lucknow Super Giants (Playing XI): Quinton de Kock(w), KL Rahul(c), Evin Lewis, Deepak Hooda, Krunal Pandya, Manan Vohra, Marcus Stoinis, Mohsin Khan, Avesh Khan, Dushmantha Chameera, Ravi Bishnoi","Royal Challengers Bangalore (Playing XI): Faf du Plessis(c), Virat Kohli, Rajat Patidar, Glenn Maxwell, Mahipal Lomror, Dinesh Karthik(w), Shahbaz Ahmed, Wanindu Hasaranga, Harshal Patel, Josh Hazlewood, Mohammed Siraj",,,IPL,2022,"Eden Gardens,Kolkata","May 25,2022",Lucknow Super Giants have won the toss and have opted to field,Royal Challengers Bangalore won by 14 runs,Rajat Patidar,LSG,field
16.5," Avesh Khan to Karthik, 1 run, nails the yorker outside off, Karthik squeezes wide of backward point who makes a diving stop ",1st Inns,Eli,Lucknow Super Giants,Royal Challengers Bangalore,"Lucknow Super Giants (Playing XI): Quinton de Kock(w), KL Rahul(c), Evin Lewis, Deepak Hooda, Krunal Pandya, Manan Vohra, Marcus Stoinis, Mohsin Khan, Avesh Khan, Dushmantha Chameera, Ravi Bishnoi","Royal Challengers Bangalore (Playing XI): Faf du Plessis(c), Virat Kohli, Rajat Patidar, Glenn Maxwell, Mahipal Lomror, Dinesh Karthik(w), Shahbaz Ahmed, Wanindu Hasaranga, Harshal Patel, Josh Hazlewood, Mohammed Siraj",,,IPL,2022,"Eden Gardens,Kolkata","May 25,2022",Lucknow Super Giants have won the toss and have opted to field,Royal Challengers Bangalore won by 14 runs,Rajat Patidar,LSG,field
16.4," Avesh Khan to Karthik, FOUR, the boundaries are coming from everywhere. Banged in short outside off, Karthik looks to pull and it flies off an edge over the keeper ",1st Inns,Eli,Lucknow Super Giants,Royal Challengers Bangalore,"Lucknow Super Giants (Playing XI): Quinton de Kock(w), KL Rahul(c), Evin Lewis, Deepak Hooda, Krunal Pandya, Manan Vohra, Marcus Stoinis, Mohsin Khan, Avesh Khan, Dushmantha Chameera, Ravi Bishnoi","Royal Challengers Bangalore (Playing XI): Faf du Plessis(c), Virat Kohli, Rajat Patidar, Glenn Maxwell, Mahipal Lomror, Dinesh Karthik(w), Shahbaz Ahmed, Wanindu Hasaranga, Harshal Patel, Josh Hazlewood, Mohammed Siraj",,,IPL,2022,"Eden Gardens,Kolkata","May 25,2022",Lucknow Super Giants have won the toss and have opted to field,Royal Challengers Bangalore won by 14 runs,Rajat Patidar,LSG,field
16.4," Avesh Khan to Karthik, wide, given as a wide because the ball is outside the pitch line. Karthik may have moved a long way outside off, and Avesh was only following him, but if it's outside that line it's a wide no matter what ",1st Inns,Eli,Lucknow Super Giants,Royal Challengers Bangalore,"Lucknow Super Giants (Playing XI): Quinton de Kock(w), KL Rahul(c), Evin Lewis, Deepak Hooda, Krunal Pandya, Manan Vohra, Marcus Stoinis, Mohsin Khan, Avesh Khan, Dushmantha Chameera, Ravi Bishnoi","Royal Challengers Bangalore (Playing XI): Faf du Plessis(c), Virat Kohli, Rajat Patidar, Glenn Maxwell, Mahipal Lomror, Dinesh Karthik(w), Shahbaz Ahmed, Wanindu Hasaranga, Harshal Patel, Josh Hazlewood, Mohammed Siraj",,,IPL,2022,"Eden Gardens,Kolkata","May 25,2022",Lucknow Super Giants have won the toss and have opted to field,Royal Challengers Bangalore won by 14 runs,Rajat Patidar,LSG,field
16.3," Avesh Khan to Karthik, FOUR, floodgates have well and truly opened here! Length ball outside off, plenty of width and Karthik throws his hands at it, crunching it through extra cover ",1st Inns,Eli,Lucknow Super Giants,Royal Challengers Bangalore,"Lucknow Super Giants (Playing XI): Quinton de Kock(w), KL Rahul(c), Evin Lewis, Deepak Hooda, Krunal Pandya, Manan Vohra, Marcus Stoinis, Mohsin Khan, Avesh Khan, Dushmantha Chameera, Ravi Bishnoi","Royal Challengers Bangalore (Playing XI): Faf du Plessis(c), Virat Kohli, Rajat Patidar, Glenn Maxwell, Mahipal Lomror, Dinesh Karthik(w), Shahbaz Ahmed, Wanindu Hasaranga, Harshal Patel, Josh Hazlewood, Mohammed Siraj",,,IPL,2022,"Eden Gardens,Kolkata","May 25,2022",Lucknow Super Giants have won the toss and have opted to field,Royal Challengers Bangalore won by 14 runs,Rajat Patidar,LSG,field
16.2," Avesh Khan to Karthik, FOUR, overpitched outside off, and Karthik breaks the shackles after a slow start. Drills it through extra cover ",1st Inns,Eli,Lucknow Super Giants,Royal Challengers Bangalore,"Lucknow Super Giants (Playing XI): Quinton de Kock(w), KL Rahul(c), Evin Lewis, Deepak Hooda, Krunal Pandya, Manan Vohra, Marcus Stoinis, Mohsin Khan, Avesh Khan, Dushmantha Chameera, Ravi Bishnoi","Royal Challengers Bangalore (Playing XI): Faf du Plessis(c), Virat Kohli, Rajat Patidar, Glenn Maxwell, Mahipal Lomror, Dinesh Karthik(w), Shahbaz Ahmed, Wanindu Hasaranga, Harshal Patel, Josh Hazlewood, Mohammed Siraj",,,IPL,2022,"Eden Gardens,Kolkata","May 25,2022",Lucknow Super Giants have won the toss and have opted to field,Royal Challengers Bangalore won by 14 runs,Rajat Patidar,LSG,field
16.1," Avesh Khan to Karthik, no run, tries a premeditated scoop, Avesh responds with a wide one, Karthik tries to adjust by switching to an off-side scoop but misses ",1st Inns,Eli,Lucknow Super Giants,Royal Challengers Bangalore,"Lucknow Super Giants (Playing XI): Quinton de Kock(w), KL Rahul(c), Evin Lewis, Deepak Hooda, Krunal Pandya, Manan Vohra, Marcus Stoinis, Mohsin Khan, Avesh Khan, Dushmantha Chameera, Ravi Bishnoi","Royal Challengers Bangalore (Playing XI): Faf du Plessis(c), Virat Kohli, Rajat Patidar, Glenn Maxwell, Mahipal Lomror, Dinesh Karthik(w), Shahbaz Ahmed, Wanindu Hasaranga, Harshal Patel, Josh Hazlewood, Mohammed Siraj",,,IPL,2022,"Eden Gardens,Kolkata","May 25,2022",Lucknow Super Giants have won the toss and have opted to field,Royal Challengers Bangalore won by 14 runs,Rajat Patidar,LSG,field
15.6," Ravi Bishnoi to Rajat Patidar, SIX, too full, and disappears again! My word what an over for RCB! Right in the slot, Patidar whacks it over long-on's head. 27 off the over and Patidar races into the 90s ",1st Inns,Eli,Lucknow Super Giants,Royal Challengers Bangalore,"Lucknow Super Giants (Playing XI): Quinton de Kock(w), KL Rahul(c), Evin Lewis, Deepak Hooda, Krunal Pandya, Manan Vohra, Marcus Stoinis, Mohsin Khan, Avesh Khan, Dushmantha Chameera, Ravi Bishnoi","Royal Challengers Bangalore (Playing XI): Faf du Plessis(c), Virat Kohli, Rajat Patidar, Glenn Maxwell, Mahipal Lomror, Dinesh Karthik(w), Shahbaz Ahmed, Wanindu Hasaranga, Harshal Patel, Josh Hazlewood, Mohammed Siraj",,,IPL,2022,"Eden Gardens,Kolkata","May 25,2022",Lucknow Super Giants have won the toss and have opted to field,Royal Challengers Bangalore won by 14 runs,Rajat Patidar,LSG,field
15.5," Ravi Bishnoi to Rajat Patidar, FOUR, flat length ball outside off, and four more for Patidar who's on fire! Smashes the drive wide of long-off ",1st Inns,Eli,Lucknow Super Giants,Royal Challengers Bangalore,"Lucknow Super Giants (Playing XI): Quinton de Kock(w), KL Rahul(c), Evin Lewis, Deepak Hooda, Krunal Pandya, Manan Vohra, Marcus Stoinis, Mohsin Khan, Avesh Khan, Dushmantha Chameera, Ravi Bishnoi","Royal Challengers Bangalore (Playing XI): Faf du Plessis(c), Virat Kohli, Rajat Patidar, Glenn Maxwell, Mahipal Lomror, Dinesh Karthik(w), Shahbaz Ahmed, Wanindu Hasaranga, Harshal Patel, Josh Hazlewood, Mohammed Siraj",,,IPL,2022,"Eden Gardens,Kolkata","May 25,2022",Lucknow Super Giants have won the toss and have opted to field,Royal Challengers Bangalore won by 14 runs,Rajat Patidar,LSG,field
15.4," Ravi Bishnoi to Rajat Patidar, SIX, you have to feel for Bishnoi here. Chance went down the previous ball, and the next one gets smashed for six. Not a great delivery though, it's right in the slot and Patidar launches it down the ground ",1st Inns,Eli,Lucknow Super Giants,Royal Challengers Bangalore,"Lucknow Super Giants (Playing XI): Quinton de Kock(w), KL Rahul(c), Evin Lewis, Deepak Hooda, Krunal Pandya, Manan Vohra, Marcus Stoinis, Mohsin Khan, Avesh Khan, Dushmantha Chameera, Ravi Bishnoi","Royal Challengers Bangalore (Playing XI): Faf du Plessis(c), Virat Kohli, Rajat Patidar, Glenn Maxwell, Mahipal Lomror, Dinesh Karthik(w), Shahbaz Ahmed, Wanindu Hasaranga, Harshal Patel, Josh Hazlewood, Mohammed Siraj",,,IPL,2022,"Eden Gardens,Kolkata","May 25,2022",Lucknow Super Giants have won the toss and have opted to field,Royal Challengers Bangalore won by 14 runs,Rajat Patidar,LSG,field
15.3," Ravi Bishnoi to Rajat Patidar, FOUR, another drop! Oh dear. A short googly on leg, it's pulled in the air to deep midwicket, carries comfortably to Hooda as he slides in but it goes through his hands ",1st Inns,Eli,Lucknow Super Giants,Royal Challengers Bangalore,"Lucknow Super Giants (Playing XI): Quinton de Kock(w), KL Rahul(c), Evin Lewis, Deepak Hooda, Krunal Pandya, Manan Vohra, Marcus Stoinis, Mohsin Khan, Avesh Khan, Dushmantha Chameera, Ravi Bishnoi","Royal Challengers Bangalore (Playing XI): Faf du Plessis(c), Virat Kohli, Rajat Patidar, Glenn Maxwell, Mahipal Lomror, Dinesh Karthik(w), Shahbaz Ahmed, Wanindu Hasaranga, Harshal Patel, Josh Hazlewood, Mohammed Siraj",,,IPL,2022,"Eden Gardens,Kolkata","May 25,2022",Lucknow Super Giants have won the toss and have opted to field,Royal Challengers Bangalore won by 14 runs,Rajat Patidar,LSG,field
15.2," Ravi Bishnoi to Rajat Patidar, SIX, he has smoked this into the stands! Wow! Slightly short, and Patidar is onto it in a flash, swivelling across and hammering it ",1st Inns,Eli,Lucknow Super Giants,Royal Challengers Bangalore,"Lucknow Super Giants (Playing XI): Quinton de Kock(w), KL Rahul(c), Evin Lewis, Deepak Hooda, Krunal Pandya, Manan Vohra, Marcus Stoinis, Mohsin Khan, Avesh Khan, Dushmantha Chameera, Ravi Bishnoi","Royal Challengers Bangalore (Playing XI): Faf du Plessis(c), Virat Kohli, Rajat Patidar, Glenn Maxwell, Mahipal Lomror, Dinesh Karthik(w), Shahbaz Ahmed, Wanindu Hasaranga, Harshal Patel, Josh Hazlewood, Mohammed Siraj",,,IPL,2022,"Eden Gardens,Kolkata","May 25,2022",Lucknow Super Giants have won the toss and have opted to field,Royal Challengers Bangalore won by 14 runs,Rajat Patidar,LSG,field
