ball,Commentary Text,innings,match_no,team_a,team_b,team_a_11,team_b_11,team_a_subs,team_b_subs,series,season,venue,date,toss,winner,player_of_the_match,toss_winner,toss_choosen,batting_team,bowling_team,Batsman,Bowler
19.6," Basil Thampi to Saha, out Saha Run Out!! Top nut to end the innings. Yorker aimed right at the base of off-stump, Saha jams it back to the bowler and Mohit was going for the run as it was the last ball of the innings, Saha responds but always knew he would not make it. Thampi collects the ball, runs back and takes the bails off. Saha run out (Basil Thampi) 10(5) [6s-1] ",1st Inns,26t,Gujarat Lions,Kings XI Punjab,"Gujarat Lions (Playing XI): Aaron Finch, Brendon McCullum, Suresh Raina(c), Dinesh Karthik(w), Dwayne Smith, Ravindra Jadeja, Akshdeep Nath, Andrew Tye, Shubham Agarwal, Basil Thampi, Nathu Singh","Kings XI Punjab (Playing XI): Hashim Amla, Manan Vohra, Glenn Maxwell(c), Wriddhiman Saha(w), Shaun Marsh, Marcus Stoinis, Axar Patel, KC Cariappa, T Natarajan, Mohit Sharma, Sandeep Sharma",,,IPL,2017,"Saurashtra Cricket Association Stadium,Rajkot","Apr 23,2017",Gujarat Lions have won the toss and have opted to field,Kings XI Punjab won by 26 runs,Hashim Amla,GL,field,PBKS,GL,Saha, Basil Thampi
19.5," Basil Thampi to Saha, SIX, this time Thampi does not get away with a full toss. There's the big hit Saha was looking for, heaves it towards cow corner and has made a decent connection for the ball to carry over the fence ",1st Inns,26t,Gujarat Lions,Kings XI Punjab,"Gujarat Lions (Playing XI): Aaron Finch, Brendon McCullum, Suresh Raina(c), Dinesh Karthik(w), Dwayne Smith, Ravindra Jadeja, Akshdeep Nath, Andrew Tye, Shubham Agarwal, Basil Thampi, Nathu Singh","Kings XI Punjab (Playing XI): Hashim Amla, Manan Vohra, Glenn Maxwell(c), Wriddhiman Saha(w), Shaun Marsh, Marcus Stoinis, Axar Patel, KC Cariappa, T Natarajan, Mohit Sharma, Sandeep Sharma",,,IPL,2017,"Saurashtra Cricket Association Stadium,Rajkot","Apr 23,2017",Gujarat Lions have won the toss and have opted to field,Kings XI Punjab won by 26 runs,Hashim Amla,GL,field,PBKS,GL,Saha, Basil Thampi
19.4," Basil Thampi to Saha, 2 runs, Saha missed out there. Low full toss and he swings early, right off the cue-end to the right of deep mid-wicket. Jadeja can't prevent the second. So far so good from Thampi ",1st Inns,26t,Gujarat Lions,Kings XI Punjab,"Gujarat Lions (Playing XI): Aaron Finch, Brendon McCullum, Suresh Raina(c), Dinesh Karthik(w), Dwayne Smith, Ravindra Jadeja, Akshdeep Nath, Andrew Tye, Shubham Agarwal, Basil Thampi, Nathu Singh","Kings XI Punjab (Playing XI): Hashim Amla, Manan Vohra, Glenn Maxwell(c), Wriddhiman Saha(w), Shaun Marsh, Marcus Stoinis, Axar Patel, KC Cariappa, T Natarajan, Mohit Sharma, Sandeep Sharma",,,IPL,2017,"Saurashtra Cricket Association Stadium,Rajkot","Apr 23,2017",Gujarat Lions have won the toss and have opted to field,Kings XI Punjab won by 26 runs,Hashim Amla,GL,field,PBKS,GL,Saha, Basil Thampi
19.3," Basil Thampi to Mohit Sharma, 1 run, low full toss on off, Mohit opens the bat face and drives square. Smith cleans up at sweeper cover ",1st Inns,26t,Gujarat Lions,Kings XI Punjab,"Gujarat Lions (Playing XI): Aaron Finch, Brendon McCullum, Suresh Raina(c), Dinesh Karthik(w), Dwayne Smith, Ravindra Jadeja, Akshdeep Nath, Andrew Tye, Shubham Agarwal, Basil Thampi, Nathu Singh","Kings XI Punjab (Playing XI): Hashim Amla, Manan Vohra, Glenn Maxwell(c), Wriddhiman Saha(w), Shaun Marsh, Marcus Stoinis, Axar Patel, KC Cariappa, T Natarajan, Mohit Sharma, Sandeep Sharma",,,IPL,2017,"Saurashtra Cricket Association Stadium,Rajkot","Apr 23,2017",Gujarat Lions have won the toss and have opted to field,Kings XI Punjab won by 26 runs,Hashim Amla,GL,field,PBKS,GL,Mohit Sharma, Basil Thampi
19.2," Basil Thampi to Mohit Sharma, 2 runs, another yorker right on target, Mohit squeezes it wide of sweeper and hares back for the second ",1st Inns,26t,Gujarat Lions,Kings XI Punjab,"Gujarat Lions (Playing XI): Aaron Finch, Brendon McCullum, Suresh Raina(c), Dinesh Karthik(w), Dwayne Smith, Ravindra Jadeja, Akshdeep Nath, Andrew Tye, Shubham Agarwal, Basil Thampi, Nathu Singh","Kings XI Punjab (Playing XI): Hashim Amla, Manan Vohra, Glenn Maxwell(c), Wriddhiman Saha(w), Shaun Marsh, Marcus Stoinis, Axar Patel, KC Cariappa, T Natarajan, Mohit Sharma, Sandeep Sharma",,,IPL,2017,"Saurashtra Cricket Association Stadium,Rajkot","Apr 23,2017",Gujarat Lions have won the toss and have opted to field,Kings XI Punjab won by 26 runs,Hashim Amla,GL,field,PBKS,GL,Mohit Sharma, Basil Thampi
19.1," Basil Thampi to Saha, 1 run, Saha backs away to the leg-side and Thampi spears the yorker on the stumps, dug out to long-off ",1st Inns,26t,Gujarat Lions,Kings XI Punjab,"Gujarat Lions (Playing XI): Aaron Finch, Brendon McCullum, Suresh Raina(c), Dinesh Karthik(w), Dwayne Smith, Ravindra Jadeja, Akshdeep Nath, Andrew Tye, Shubham Agarwal, Basil Thampi, Nathu Singh","Kings XI Punjab (Playing XI): Hashim Amla, Manan Vohra, Glenn Maxwell(c), Wriddhiman Saha(w), Shaun Marsh, Marcus Stoinis, Axar Patel, KC Cariappa, T Natarajan, Mohit Sharma, Sandeep Sharma",,,IPL,2017,"Saurashtra Cricket Association Stadium,Rajkot","Apr 23,2017",Gujarat Lions have won the toss and have opted to field,Kings XI Punjab won by 26 runs,Hashim Amla,GL,field,PBKS,GL,Saha, Basil Thampi
18.6," Dwayne Smith to Saha, 1 run, finally nails a yorker, Saha squeezes it to extra cover and sets off. Raina decides not to throw at the bowler's end. There might be no one backing up. 18 off the Smith over ",1st Inns,26t,Gujarat Lions,Kings XI Punjab,"Gujarat Lions (Playing XI): Aaron Finch, Brendon McCullum, Suresh Raina(c), Dinesh Karthik(w), Dwayne Smith, Ravindra Jadeja, Akshdeep Nath, Andrew Tye, Shubham Agarwal, Basil Thampi, Nathu Singh","Kings XI Punjab (Playing XI): Hashim Amla, Manan Vohra, Glenn Maxwell(c), Wriddhiman Saha(w), Shaun Marsh, Marcus Stoinis, Axar Patel, KC Cariappa, T Natarajan, Mohit Sharma, Sandeep Sharma",,,IPL,2017,"Saurashtra Cricket Association Stadium,Rajkot","Apr 23,2017",Gujarat Lions have won the toss and have opted to field,Kings XI Punjab won by 26 runs,Hashim Amla,GL,field,PBKS,GL,Saha, Dwayne Smith
18.5," Dwayne Smith to Mohit Sharma, 1 run, back of a length around off, Mohit eases it to sweeper cover ",1st Inns,26t,Gujarat Lions,Kings XI Punjab,"Gujarat Lions (Playing XI): Aaron Finch, Brendon McCullum, Suresh Raina(c), Dinesh Karthik(w), Dwayne Smith, Ravindra Jadeja, Akshdeep Nath, Andrew Tye, Shubham Agarwal, Basil Thampi, Nathu Singh","Kings XI Punjab (Playing XI): Hashim Amla, Manan Vohra, Glenn Maxwell(c), Wriddhiman Saha(w), Shaun Marsh, Marcus Stoinis, Axar Patel, KC Cariappa, T Natarajan, Mohit Sharma, Sandeep Sharma",,,IPL,2017,"Saurashtra Cricket Association Stadium,Rajkot","Apr 23,2017",Gujarat Lions have won the toss and have opted to field,Kings XI Punjab won by 26 runs,Hashim Amla,GL,field,PBKS,GL,Mohit Sharma, Dwayne Smith
18.4," Dwayne Smith to Axar, out Caught by Finch!! And Smith has a wicket. Axar had to keep going. This time he picks out the fielder. Or rather Finch got to the ball. Dug in short and there was not much pace on the ball, Axar pulls it in front of square, Finch runs a long way from long-on to his left, keeps his eyes on the ball and takes it with both hands while on the move. Excellent catch that. A handy knock from Axar ends. Axar c Finch b Dwayne Smith 34(17) [4s-3 6s-2] ",1st Inns,26t,Gujarat Lions,Kings XI Punjab,"Gujarat Lions (Playing XI): Aaron Finch, Brendon McCullum, Suresh Raina(c), Dinesh Karthik(w), Dwayne Smith, Ravindra Jadeja, Akshdeep Nath, Andrew Tye, Shubham Agarwal, Basil Thampi, Nathu Singh","Kings XI Punjab (Playing XI): Hashim Amla, Manan Vohra, Glenn Maxwell(c), Wriddhiman Saha(w), Shaun Marsh, Marcus Stoinis, Axar Patel, KC Cariappa, T Natarajan, Mohit Sharma, Sandeep Sharma",,,IPL,2017,"Saurashtra Cricket Association Stadium,Rajkot","Apr 23,2017",Gujarat Lions have won the toss and have opted to field,Kings XI Punjab won by 26 runs,Hashim Amla,GL,field,PBKS,GL,Axar, Dwayne Smith
18.3,"Dwayne Smith to Axar, SIX, Doctor Smith changes to round the wicket but there is no respite for him. Proving to be a costly injury that to Nathu Singh. Another length ball and Axar nonchalantly puts it into the crowd at cow corner. 16 off the first three balls",1st Inns,26t,Gujarat Lions,Kings XI Punjab,"Gujarat Lions (Playing XI): Aaron Finch, Brendon McCullum, Suresh Raina(c), Dinesh Karthik(w), Dwayne Smith, Ravindra Jadeja, Akshdeep Nath, Andrew Tye, Shubham Agarwal, Basil Thampi, Nathu Singh","Kings XI Punjab (Playing XI): Hashim Amla, Manan Vohra, Glenn Maxwell(c), Wriddhiman Saha(w), Shaun Marsh, Marcus Stoinis, Axar Patel, KC Cariappa, T Natarajan, Mohit Sharma, Sandeep Sharma",,,IPL,2017,"Saurashtra Cricket Association Stadium,Rajkot","Apr 23,2017",Gujarat Lions have won the toss and have opted to field,Kings XI Punjab won by 26 runs,Hashim Amla,GL,field,PBKS,GL,Axar,Dwayne Smith
18.2," Dwayne Smith to Axar, FOUR, streaky! Angled across the left-hander, Axar throws everything he's got at it, the outside edge flies away fine to the third man fence. The man was inside the ring and he had no chance ",1st Inns,26t,Gujarat Lions,Kings XI Punjab,"Gujarat Lions (Playing XI): Aaron Finch, Brendon McCullum, Suresh Raina(c), Dinesh Karthik(w), Dwayne Smith, Ravindra Jadeja, Akshdeep Nath, Andrew Tye, Shubham Agarwal, Basil Thampi, Nathu Singh","Kings XI Punjab (Playing XI): Hashim Amla, Manan Vohra, Glenn Maxwell(c), Wriddhiman Saha(w), Shaun Marsh, Marcus Stoinis, Axar Patel, KC Cariappa, T Natarajan, Mohit Sharma, Sandeep Sharma",,,IPL,2017,"Saurashtra Cricket Association Stadium,Rajkot","Apr 23,2017",Gujarat Lions have won the toss and have opted to field,Kings XI Punjab won by 26 runs,Hashim Amla,GL,field,PBKS,GL,Axar, Dwayne Smith
18.1," Dwayne Smith to Axar, SIX, first ball and it is out of the park. Length delivery right in the slot, Axar crouches a bit and tonks it over deep mid-wicket. Plenty of height and the required distance ",1st Inns,26t,Gujarat Lions,Kings XI Punjab,"Gujarat Lions (Playing XI): Aaron Finch, Brendon McCullum, Suresh Raina(c), Dinesh Karthik(w), Dwayne Smith, Ravindra Jadeja, Akshdeep Nath, Andrew Tye, Shubham Agarwal, Basil Thampi, Nathu Singh","Kings XI Punjab (Playing XI): Hashim Amla, Manan Vohra, Glenn Maxwell(c), Wriddhiman Saha(w), Shaun Marsh, Marcus Stoinis, Axar Patel, KC Cariappa, T Natarajan, Mohit Sharma, Sandeep Sharma",,,IPL,2017,"Saurashtra Cricket Association Stadium,Rajkot","Apr 23,2017",Gujarat Lions have won the toss and have opted to field,Kings XI Punjab won by 26 runs,Hashim Amla,GL,field,PBKS,GL,Axar, Dwayne Smith
17.6," Andrew Tye to Axar, 1 run, slower short of length delivery, Axar delays his pull shot and manages to keep down the ground, single to deep square leg. Tye finishes his quota and why was he dropped in the last game? No idea. Ends with: 4-0-35-2 ",1st Inns,26t,Gujarat Lions,Kings XI Punjab,"Gujarat Lions (Playing XI): Aaron Finch, Brendon McCullum, Suresh Raina(c), Dinesh Karthik(w), Dwayne Smith, Ravindra Jadeja, Akshdeep Nath, Andrew Tye, Shubham Agarwal, Basil Thampi, Nathu Singh","Kings XI Punjab (Playing XI): Hashim Amla, Manan Vohra, Glenn Maxwell(c), Wriddhiman Saha(w), Shaun Marsh, Marcus Stoinis, Axar Patel, KC Cariappa, T Natarajan, Mohit Sharma, Sandeep Sharma",,,IPL,2017,"Saurashtra Cricket Association Stadium,Rajkot","Apr 23,2017",Gujarat Lions have won the toss and have opted to field,Kings XI Punjab won by 26 runs,Hashim Amla,GL,field,PBKS,GL,Axar, Andrew Tye
17.5," Andrew Tye to Stoinis, out Caught by Brendon McCullum!! The dreaded slower delivery from Tye does the trick. He might have got 90% of his wickets with it. Stoinis thought it was in his arc and can for the loft over long-off, but since there was no pace on the ball, it lobbed to McCullum, who takes the dolly. Stoinis c Brendon McCullum b Andrew Tye 7(9) ",1st Inns,26t,Gujarat Lions,Kings XI Punjab,"Gujarat Lions (Playing XI): Aaron Finch, Brendon McCullum, Suresh Raina(c), Dinesh Karthik(w), Dwayne Smith, Ravindra Jadeja, Akshdeep Nath, Andrew Tye, Shubham Agarwal, Basil Thampi, Nathu Singh","Kings XI Punjab (Playing XI): Hashim Amla, Manan Vohra, Glenn Maxwell(c), Wriddhiman Saha(w), Shaun Marsh, Marcus Stoinis, Axar Patel, KC Cariappa, T Natarajan, Mohit Sharma, Sandeep Sharma",,,IPL,2017,"Saurashtra Cricket Association Stadium,Rajkot","Apr 23,2017",Gujarat Lions have won the toss and have opted to field,Kings XI Punjab won by 26 runs,Hashim Amla,GL,field,PBKS,GL,Stoinis, Andrew Tye
17.4," Andrew Tye to Axar, 1 run, knuckle ball on the pads, chipped to deep mid-wicket. Bit of banter between Axar and Jadeja. The latter tells the former to go for the second and takes ages to throw the ball ",1st Inns,26t,Gujarat Lions,Kings XI Punjab,"Gujarat Lions (Playing XI): Aaron Finch, Brendon McCullum, Suresh Raina(c), Dinesh Karthik(w), Dwayne Smith, Ravindra Jadeja, Akshdeep Nath, Andrew Tye, Shubham Agarwal, Basil Thampi, Nathu Singh","Kings XI Punjab (Playing XI): Hashim Amla, Manan Vohra, Glenn Maxwell(c), Wriddhiman Saha(w), Shaun Marsh, Marcus Stoinis, Axar Patel, KC Cariappa, T Natarajan, Mohit Sharma, Sandeep Sharma",,,IPL,2017,"Saurashtra Cricket Association Stadium,Rajkot","Apr 23,2017",Gujarat Lions have won the toss and have opted to field,Kings XI Punjab won by 26 runs,Hashim Amla,GL,field,PBKS,GL,Axar, Andrew Tye
17.3," Andrew Tye to Stoinis, 1 run, off-speed delivery, Stoinis nurdles it square on the leg-side ",1st Inns,26t,Gujarat Lions,Kings XI Punjab,"Gujarat Lions (Playing XI): Aaron Finch, Brendon McCullum, Suresh Raina(c), Dinesh Karthik(w), Dwayne Smith, Ravindra Jadeja, Akshdeep Nath, Andrew Tye, Shubham Agarwal, Basil Thampi, Nathu Singh","Kings XI Punjab (Playing XI): Hashim Amla, Manan Vohra, Glenn Maxwell(c), Wriddhiman Saha(w), Shaun Marsh, Marcus Stoinis, Axar Patel, KC Cariappa, T Natarajan, Mohit Sharma, Sandeep Sharma",,,IPL,2017,"Saurashtra Cricket Association Stadium,Rajkot","Apr 23,2017",Gujarat Lions have won the toss and have opted to field,Kings XI Punjab won by 26 runs,Hashim Amla,GL,field,PBKS,GL,Stoinis, Andrew Tye
17.2," Andrew Tye to Stoinis, 2 runs, fuller and around off, Stoinis drives it gun-barrel straight, missed the stumps at the bowler's end by a whisker. The tag team of Finch and McCullum keeps it to a brace ",1st Inns,26t,Gujarat Lions,Kings XI Punjab,"Gujarat Lions (Playing XI): Aaron Finch, Brendon McCullum, Suresh Raina(c), Dinesh Karthik(w), Dwayne Smith, Ravindra Jadeja, Akshdeep Nath, Andrew Tye, Shubham Agarwal, Basil Thampi, Nathu Singh","Kings XI Punjab (Playing XI): Hashim Amla, Manan Vohra, Glenn Maxwell(c), Wriddhiman Saha(w), Shaun Marsh, Marcus Stoinis, Axar Patel, KC Cariappa, T Natarajan, Mohit Sharma, Sandeep Sharma",,,IPL,2017,"Saurashtra Cricket Association Stadium,Rajkot","Apr 23,2017",Gujarat Lions have won the toss and have opted to field,Kings XI Punjab won by 26 runs,Hashim Amla,GL,field,PBKS,GL,Stoinis, Andrew Tye
17.1," Andrew Tye to Axar, 1 run, short of length on middle, it was the slower delivery and Axar had to wait before tapping it in front of backward point ",1st Inns,26t,Gujarat Lions,Kings XI Punjab,"Gujarat Lions (Playing XI): Aaron Finch, Brendon McCullum, Suresh Raina(c), Dinesh Karthik(w), Dwayne Smith, Ravindra Jadeja, Akshdeep Nath, Andrew Tye, Shubham Agarwal, Basil Thampi, Nathu Singh","Kings XI Punjab (Playing XI): Hashim Amla, Manan Vohra, Glenn Maxwell(c), Wriddhiman Saha(w), Shaun Marsh, Marcus Stoinis, Axar Patel, KC Cariappa, T Natarajan, Mohit Sharma, Sandeep Sharma",,,IPL,2017,"Saurashtra Cricket Association Stadium,Rajkot","Apr 23,2017",Gujarat Lions have won the toss and have opted to field,Kings XI Punjab won by 26 runs,Hashim Amla,GL,field,PBKS,GL,Axar, Andrew Tye
16.6," Basil Thampi to Axar, 1 run, off-cutter and on the pads, nudged to deep mid-wicket and Axar clings onto the strike ",1st Inns,26t,Gujarat Lions,Kings XI Punjab,"Gujarat Lions (Playing XI): Aaron Finch, Brendon McCullum, Suresh Raina(c), Dinesh Karthik(w), Dwayne Smith, Ravindra Jadeja, Akshdeep Nath, Andrew Tye, Shubham Agarwal, Basil Thampi, Nathu Singh","Kings XI Punjab (Playing XI): Hashim Amla, Manan Vohra, Glenn Maxwell(c), Wriddhiman Saha(w), Shaun Marsh, Marcus Stoinis, Axar Patel, KC Cariappa, T Natarajan, Mohit Sharma, Sandeep Sharma",,,IPL,2017,"Saurashtra Cricket Association Stadium,Rajkot","Apr 23,2017",Gujarat Lions have won the toss and have opted to field,Kings XI Punjab won by 26 runs,Hashim Amla,GL,field,PBKS,GL,Axar, Basil Thampi
16.5," Basil Thampi to Axar, 2 runs, off-pace delivery and Axar swings as hard as possible, dragged off the inner part of the bat to deep mid-wicket. Long chase for the fielder and the second was on ",1st Inns,26t,Gujarat Lions,Kings XI Punjab,"Gujarat Lions (Playing XI): Aaron Finch, Brendon McCullum, Suresh Raina(c), Dinesh Karthik(w), Dwayne Smith, Ravindra Jadeja, Akshdeep Nath, Andrew Tye, Shubham Agarwal, Basil Thampi, Nathu Singh","Kings XI Punjab (Playing XI): Hashim Amla, Manan Vohra, Glenn Maxwell(c), Wriddhiman Saha(w), Shaun Marsh, Marcus Stoinis, Axar Patel, KC Cariappa, T Natarajan, Mohit Sharma, Sandeep Sharma",,,IPL,2017,"Saurashtra Cricket Association Stadium,Rajkot","Apr 23,2017",Gujarat Lions have won the toss and have opted to field,Kings XI Punjab won by 26 runs,Hashim Amla,GL,field,PBKS,GL,Axar, Basil Thampi
16.4," Basil Thampi to Axar, FOUR, bang! Axar strikes them really hard. Thampi missed the yorker length by a good couple of inches, Axar pumps the drive straight down the ground. Rocketed to the fence and beat long-off with ease ",1st Inns,26t,Gujarat Lions,Kings XI Punjab,"Gujarat Lions (Playing XI): Aaron Finch, Brendon McCullum, Suresh Raina(c), Dinesh Karthik(w), Dwayne Smith, Ravindra Jadeja, Akshdeep Nath, Andrew Tye, Shubham Agarwal, Basil Thampi, Nathu Singh","Kings XI Punjab (Playing XI): Hashim Amla, Manan Vohra, Glenn Maxwell(c), Wriddhiman Saha(w), Shaun Marsh, Marcus Stoinis, Axar Patel, KC Cariappa, T Natarajan, Mohit Sharma, Sandeep Sharma",,,IPL,2017,"Saurashtra Cricket Association Stadium,Rajkot","Apr 23,2017",Gujarat Lions have won the toss and have opted to field,Kings XI Punjab won by 26 runs,Hashim Amla,GL,field,PBKS,GL,Axar, Basil Thampi
16.4," Basil Thampi to Axar, wide, loopy slower delivery outside off, Axar lets it pass. The ball cuts the tramline after it passes the batsman and umpire Anil Chaudhary signals a wide, Thampi is not happy with the decision ",1st Inns,26t,Gujarat Lions,Kings XI Punjab,"Gujarat Lions (Playing XI): Aaron Finch, Brendon McCullum, Suresh Raina(c), Dinesh Karthik(w), Dwayne Smith, Ravindra Jadeja, Akshdeep Nath, Andrew Tye, Shubham Agarwal, Basil Thampi, Nathu Singh","Kings XI Punjab (Playing XI): Hashim Amla, Manan Vohra, Glenn Maxwell(c), Wriddhiman Saha(w), Shaun Marsh, Marcus Stoinis, Axar Patel, KC Cariappa, T Natarajan, Mohit Sharma, Sandeep Sharma",,,IPL,2017,"Saurashtra Cricket Association Stadium,Rajkot","Apr 23,2017",Gujarat Lions have won the toss and have opted to field,Kings XI Punjab won by 26 runs,Hashim Amla,GL,field,PBKS,GL,Axar, Basil Thampi
16.3," Basil Thampi to Stoinis, 1 run, low full toss curling in on the pads, clipped to deep backward square leg ",1st Inns,26t,Gujarat Lions,Kings XI Punjab,"Gujarat Lions (Playing XI): Aaron Finch, Brendon McCullum, Suresh Raina(c), Dinesh Karthik(w), Dwayne Smith, Ravindra Jadeja, Akshdeep Nath, Andrew Tye, Shubham Agarwal, Basil Thampi, Nathu Singh","Kings XI Punjab (Playing XI): Hashim Amla, Manan Vohra, Glenn Maxwell(c), Wriddhiman Saha(w), Shaun Marsh, Marcus Stoinis, Axar Patel, KC Cariappa, T Natarajan, Mohit Sharma, Sandeep Sharma",,,IPL,2017,"Saurashtra Cricket Association Stadium,Rajkot","Apr 23,2017",Gujarat Lions have won the toss and have opted to field,Kings XI Punjab won by 26 runs,Hashim Amla,GL,field,PBKS,GL,Stoinis, Basil Thampi
16.2," Basil Thampi to Stoinis, no run, full toss and Thampi gets away with it, Stoinis had the width to mow it anywhere he liked, but thumps it straight to Raina at extra cover. A scoring opportunity missed ",1st Inns,26t,Gujarat Lions,Kings XI Punjab,"Gujarat Lions (Playing XI): Aaron Finch, Brendon McCullum, Suresh Raina(c), Dinesh Karthik(w), Dwayne Smith, Ravindra Jadeja, Akshdeep Nath, Andrew Tye, Shubham Agarwal, Basil Thampi, Nathu Singh","Kings XI Punjab (Playing XI): Hashim Amla, Manan Vohra, Glenn Maxwell(c), Wriddhiman Saha(w), Shaun Marsh, Marcus Stoinis, Axar Patel, KC Cariappa, T Natarajan, Mohit Sharma, Sandeep Sharma",,,IPL,2017,"Saurashtra Cricket Association Stadium,Rajkot","Apr 23,2017",Gujarat Lions have won the toss and have opted to field,Kings XI Punjab won by 26 runs,Hashim Amla,GL,field,PBKS,GL,Stoinis, Basil Thampi
16.1," Basil Thampi to Stoinis, no run, right on the money is Thampi. In the blockhole and on the stumps, Stoinis digs it to the right of the bowler, Thampi dives and makes a half stop. Enough to stop the single ",1st Inns,26t,Gujarat Lions,Kings XI Punjab,"Gujarat Lions (Playing XI): Aaron Finch, Brendon McCullum, Suresh Raina(c), Dinesh Karthik(w), Dwayne Smith, Ravindra Jadeja, Akshdeep Nath, Andrew Tye, Shubham Agarwal, Basil Thampi, Nathu Singh","Kings XI Punjab (Playing XI): Hashim Amla, Manan Vohra, Glenn Maxwell(c), Wriddhiman Saha(w), Shaun Marsh, Marcus Stoinis, Axar Patel, KC Cariappa, T Natarajan, Mohit Sharma, Sandeep Sharma",,,IPL,2017,"Saurashtra Cricket Association Stadium,Rajkot","Apr 23,2017",Gujarat Lions have won the toss and have opted to field,Kings XI Punjab won by 26 runs,Hashim Amla,GL,field,PBKS,GL,Stoinis, Basil Thampi
15.6," Andrew Tye to Axar, FOUR, shot! Stand and deliver stuff from Axar. It was the normal speed delivery and right in the slot, Axar didn't have to move much, extends his arms and lofts it straight back over Tye. A much needed boundary for KXIP ",1st Inns,26t,Gujarat Lions,Kings XI Punjab,"Gujarat Lions (Playing XI): Aaron Finch, Brendon McCullum, Suresh Raina(c), Dinesh Karthik(w), Dwayne Smith, Ravindra Jadeja, Akshdeep Nath, Andrew Tye, Shubham Agarwal, Basil Thampi, Nathu Singh","Kings XI Punjab (Playing XI): Hashim Amla, Manan Vohra, Glenn Maxwell(c), Wriddhiman Saha(w), Shaun Marsh, Marcus Stoinis, Axar Patel, KC Cariappa, T Natarajan, Mohit Sharma, Sandeep Sharma",,,IPL,2017,"Saurashtra Cricket Association Stadium,Rajkot","Apr 23,2017",Gujarat Lions have won the toss and have opted to field,Kings XI Punjab won by 26 runs,Hashim Amla,GL,field,PBKS,GL,Axar, Andrew Tye
15.5," Andrew Tye to Stoinis, 1 run, was that a drop? Full and angled in around off, Stoinis jams it down hard, lobbed off the boot to the right of Tye, who tries to get across and catch it, but in vain. It might have bounced before taking the deflection ",1st Inns,26t,Gujarat Lions,Kings XI Punjab,"Gujarat Lions (Playing XI): Aaron Finch, Brendon McCullum, Suresh Raina(c), Dinesh Karthik(w), Dwayne Smith, Ravindra Jadeja, Akshdeep Nath, Andrew Tye, Shubham Agarwal, Basil Thampi, Nathu Singh","Kings XI Punjab (Playing XI): Hashim Amla, Manan Vohra, Glenn Maxwell(c), Wriddhiman Saha(w), Shaun Marsh, Marcus Stoinis, Axar Patel, KC Cariappa, T Natarajan, Mohit Sharma, Sandeep Sharma",,,IPL,2017,"Saurashtra Cricket Association Stadium,Rajkot","Apr 23,2017",Gujarat Lions have won the toss and have opted to field,Kings XI Punjab won by 26 runs,Hashim Amla,GL,field,PBKS,GL,Stoinis, Andrew Tye
15.4," Andrew Tye to Axar, 1 run, this slower delivery is short of length, Axar rides the bounce and steers to short third man ",1st Inns,26t,Gujarat Lions,Kings XI Punjab,"Gujarat Lions (Playing XI): Aaron Finch, Brendon McCullum, Suresh Raina(c), Dinesh Karthik(w), Dwayne Smith, Ravindra Jadeja, Akshdeep Nath, Andrew Tye, Shubham Agarwal, Basil Thampi, Nathu Singh","Kings XI Punjab (Playing XI): Hashim Amla, Manan Vohra, Glenn Maxwell(c), Wriddhiman Saha(w), Shaun Marsh, Marcus Stoinis, Axar Patel, KC Cariappa, T Natarajan, Mohit Sharma, Sandeep Sharma",,,IPL,2017,"Saurashtra Cricket Association Stadium,Rajkot","Apr 23,2017",Gujarat Lions have won the toss and have opted to field,Kings XI Punjab won by 26 runs,Hashim Amla,GL,field,PBKS,GL,Axar, Andrew Tye
