ball,Commentary Text,innings,match_no,team_a,team_b,team_a_11,team_b_11,team_a_subs,team_b_subs,series,season,venue,date,toss,winner,player_of_the_match,toss_winner,toss_choosen,batting_team,bowling_team
19.6," Bumrah to Washington Sundar, no run, dot to finish the innings. RPS end exactly on 160. Yorker around leg-stump, Sundar moved across his sticks to play the lap, missed the ball almost kissed the stumps ",1st Inns,28t,Mumbai Indians,Rising Pune Supergiant,"Mumbai Indians (Playing XI): Parthiv Patel(w), Jos Buttler, Nitish Rana, Rohit Sharma(c), Kieron Pollard, Hardik Pandya, Harbhajan Singh, Karn Sharma, Mitchell McClenaghan, Mitchell Johnson, Jasprit Bumrah","Rising Pune Supergiant (Playing XI): Ajinkya Rahane, Rahul Tripathi, Steven Smith(c), MS Dhoni(w), Ben Stokes, Manoj Tiwary, Daniel Christian, Washington Sundar, Shardul Thakur, Imran Tahir, Jaydev Unadkat",,,IPL,2017,"Wankhede Stadium,Mumbai","Apr 24,2017",Mumbai Indians have won the toss and have opted to field,Rising Pune Supergiant won by 3 runs,Ben Stokes,MI,field,RPS,MI
19.5," Bumrah to Washington Sundar, 2 runs, another off-speed delivery and Sundar is foxed like many others before him, chips the heave towards deep mid-wicket and hares back for the second ",1st Inns,28t,Mumbai Indians,Rising Pune Supergiant,"Mumbai Indians (Playing XI): Parthiv Patel(w), Jos Buttler, Nitish Rana, Rohit Sharma(c), Kieron Pollard, Hardik Pandya, Harbhajan Singh, Karn Sharma, Mitchell McClenaghan, Mitchell Johnson, Jasprit Bumrah","Rising Pune Supergiant (Playing XI): Ajinkya Rahane, Rahul Tripathi, Steven Smith(c), MS Dhoni(w), Ben Stokes, Manoj Tiwary, Daniel Christian, Washington Sundar, Shardul Thakur, Imran Tahir, Jaydev Unadkat",,,IPL,2017,"Wankhede Stadium,Mumbai","Apr 24,2017",Mumbai Indians have won the toss and have opted to field,Rising Pune Supergiant won by 3 runs,Ben Stokes,MI,field,RPS,MI
19.4," Bumrah to Manoj Tiwary, out Lbw!! The apprentice is doing the job for MI. Second wicket for him and both have come in the death overs. The off-cutter and deceived Tiwary completely, he didn't pick it and shuffled across to nudge it to the on-side, missed and is struck in front of middle stump. HawkEye shows it to be clipping leg-stump. Manoj Tiwary lbw b Bumrah 22(13) [4s-4] ",1st Inns,28t,Mumbai Indians,Rising Pune Supergiant,"Mumbai Indians (Playing XI): Parthiv Patel(w), Jos Buttler, Nitish Rana, Rohit Sharma(c), Kieron Pollard, Hardik Pandya, Harbhajan Singh, Karn Sharma, Mitchell McClenaghan, Mitchell Johnson, Jasprit Bumrah","Rising Pune Supergiant (Playing XI): Ajinkya Rahane, Rahul Tripathi, Steven Smith(c), MS Dhoni(w), Ben Stokes, Manoj Tiwary, Daniel Christian, Washington Sundar, Shardul Thakur, Imran Tahir, Jaydev Unadkat",,,IPL,2017,"Wankhede Stadium,Mumbai","Apr 24,2017",Mumbai Indians have won the toss and have opted to field,Rising Pune Supergiant won by 3 runs,Ben Stokes,MI,field,RPS,MI
19.3," Bumrah to Manoj Tiwary, no run, wide yorker and Tiwary can't squeeze it out ",1st Inns,28t,Mumbai Indians,Rising Pune Supergiant,"Mumbai Indians (Playing XI): Parthiv Patel(w), Jos Buttler, Nitish Rana, Rohit Sharma(c), Kieron Pollard, Hardik Pandya, Harbhajan Singh, Karn Sharma, Mitchell McClenaghan, Mitchell Johnson, Jasprit Bumrah","Rising Pune Supergiant (Playing XI): Ajinkya Rahane, Rahul Tripathi, Steven Smith(c), MS Dhoni(w), Ben Stokes, Manoj Tiwary, Daniel Christian, Washington Sundar, Shardul Thakur, Imran Tahir, Jaydev Unadkat",,,IPL,2017,"Wankhede Stadium,Mumbai","Apr 24,2017",Mumbai Indians have won the toss and have opted to field,Rising Pune Supergiant won by 3 runs,Ben Stokes,MI,field,RPS,MI
19.2," Bumrah to Manoj Tiwary, FOUR, Bumrah misses the yorker and Tiwary thrashes it away. He gets underneath the ball and smashes it towards the cow corner fence, one bounce and into the fence. Good start to the over ",1st Inns,28t,Mumbai Indians,Rising Pune Supergiant,"Mumbai Indians (Playing XI): Parthiv Patel(w), Jos Buttler, Nitish Rana, Rohit Sharma(c), Kieron Pollard, Hardik Pandya, Harbhajan Singh, Karn Sharma, Mitchell McClenaghan, Mitchell Johnson, Jasprit Bumrah","Rising Pune Supergiant (Playing XI): Ajinkya Rahane, Rahul Tripathi, Steven Smith(c), MS Dhoni(w), Ben Stokes, Manoj Tiwary, Daniel Christian, Washington Sundar, Shardul Thakur, Imran Tahir, Jaydev Unadkat",,,IPL,2017,"Wankhede Stadium,Mumbai","Apr 24,2017",Mumbai Indians have won the toss and have opted to field,Rising Pune Supergiant won by 3 runs,Ben Stokes,MI,field,RPS,MI
19.1," Bumrah to Manoj Tiwary, FOUR, dug in short and Tiwary fetched the pull from outside off, not off the meat but the key thing was he got it in the gap, between deep mid-wicket and long-on ",1st Inns,28t,Mumbai Indians,Rising Pune Supergiant,"Mumbai Indians (Playing XI): Parthiv Patel(w), Jos Buttler, Nitish Rana, Rohit Sharma(c), Kieron Pollard, Hardik Pandya, Harbhajan Singh, Karn Sharma, Mitchell McClenaghan, Mitchell Johnson, Jasprit Bumrah","Rising Pune Supergiant (Playing XI): Ajinkya Rahane, Rahul Tripathi, Steven Smith(c), MS Dhoni(w), Ben Stokes, Manoj Tiwary, Daniel Christian, Washington Sundar, Shardul Thakur, Imran Tahir, Jaydev Unadkat",,,IPL,2017,"Wankhede Stadium,Mumbai","Apr 24,2017",Mumbai Indians have won the toss and have opted to field,Rising Pune Supergiant won by 3 runs,Ben Stokes,MI,field,RPS,MI
18.6," McClenaghan to Christian, no run, sharp short delivery around off, Christian is beaten by the extra lift. Misses the attempted cut and the ball beats the top-edge ",1st Inns,28t,Mumbai Indians,Rising Pune Supergiant,"Mumbai Indians (Playing XI): Parthiv Patel(w), Jos Buttler, Nitish Rana, Rohit Sharma(c), Kieron Pollard, Hardik Pandya, Harbhajan Singh, Karn Sharma, Mitchell McClenaghan, Mitchell Johnson, Jasprit Bumrah","Rising Pune Supergiant (Playing XI): Ajinkya Rahane, Rahul Tripathi, Steven Smith(c), MS Dhoni(w), Ben Stokes, Manoj Tiwary, Daniel Christian, Washington Sundar, Shardul Thakur, Imran Tahir, Jaydev Unadkat",,,IPL,2017,"Wankhede Stadium,Mumbai","Apr 24,2017",Mumbai Indians have won the toss and have opted to field,Rising Pune Supergiant won by 3 runs,Ben Stokes,MI,field,RPS,MI
18.5," McClenaghan to Christian, FOUR, cracking shot! Brings up the 150. Half volley and not many batsmen miss out. Christian clears his front leg and pumps the drive through extra cover. No one at sweeper cover to stop it ",1st Inns,28t,Mumbai Indians,Rising Pune Supergiant,"Mumbai Indians (Playing XI): Parthiv Patel(w), Jos Buttler, Nitish Rana, Rohit Sharma(c), Kieron Pollard, Hardik Pandya, Harbhajan Singh, Karn Sharma, Mitchell McClenaghan, Mitchell Johnson, Jasprit Bumrah","Rising Pune Supergiant (Playing XI): Ajinkya Rahane, Rahul Tripathi, Steven Smith(c), MS Dhoni(w), Ben Stokes, Manoj Tiwary, Daniel Christian, Washington Sundar, Shardul Thakur, Imran Tahir, Jaydev Unadkat",,,IPL,2017,"Wankhede Stadium,Mumbai","Apr 24,2017",Mumbai Indians have won the toss and have opted to field,Rising Pune Supergiant won by 3 runs,Ben Stokes,MI,field,RPS,MI
18.4," McClenaghan to Manoj Tiwary, 1 run, off-pace delivery and Tiwary goes deep in the crease, punched uppishly to deep mid-wicket. Buttler takes the safer option of collecting it on the bounce ",1st Inns,28t,Mumbai Indians,Rising Pune Supergiant,"Mumbai Indians (Playing XI): Parthiv Patel(w), Jos Buttler, Nitish Rana, Rohit Sharma(c), Kieron Pollard, Hardik Pandya, Harbhajan Singh, Karn Sharma, Mitchell McClenaghan, Mitchell Johnson, Jasprit Bumrah","Rising Pune Supergiant (Playing XI): Ajinkya Rahane, Rahul Tripathi, Steven Smith(c), MS Dhoni(w), Ben Stokes, Manoj Tiwary, Daniel Christian, Washington Sundar, Shardul Thakur, Imran Tahir, Jaydev Unadkat",,,IPL,2017,"Wankhede Stadium,Mumbai","Apr 24,2017",Mumbai Indians have won the toss and have opted to field,Rising Pune Supergiant won by 3 runs,Ben Stokes,MI,field,RPS,MI
18.3," McClenaghan to Christian, byes, 1 run, sloppy from Parthiv. Christian moved well across his stumps, McClenaghan pushes it even further, beats the swishing blade and Parthiv fumbles behind the wicket ",1st Inns,28t,Mumbai Indians,Rising Pune Supergiant,"Mumbai Indians (Playing XI): Parthiv Patel(w), Jos Buttler, Nitish Rana, Rohit Sharma(c), Kieron Pollard, Hardik Pandya, Harbhajan Singh, Karn Sharma, Mitchell McClenaghan, Mitchell Johnson, Jasprit Bumrah","Rising Pune Supergiant (Playing XI): Ajinkya Rahane, Rahul Tripathi, Steven Smith(c), MS Dhoni(w), Ben Stokes, Manoj Tiwary, Daniel Christian, Washington Sundar, Shardul Thakur, Imran Tahir, Jaydev Unadkat",,,IPL,2017,"Wankhede Stadium,Mumbai","Apr 24,2017",Mumbai Indians have won the toss and have opted to field,Rising Pune Supergiant won by 3 runs,Ben Stokes,MI,field,RPS,MI
18.2," McClenaghan to Christian, no run, McClenaghan favourites length - short of length around off, Christian stays leg-side and misses the cut. It is this length that has got him wickets at the death ",1st Inns,28t,Mumbai Indians,Rising Pune Supergiant,"Mumbai Indians (Playing XI): Parthiv Patel(w), Jos Buttler, Nitish Rana, Rohit Sharma(c), Kieron Pollard, Hardik Pandya, Harbhajan Singh, Karn Sharma, Mitchell McClenaghan, Mitchell Johnson, Jasprit Bumrah","Rising Pune Supergiant (Playing XI): Ajinkya Rahane, Rahul Tripathi, Steven Smith(c), MS Dhoni(w), Ben Stokes, Manoj Tiwary, Daniel Christian, Washington Sundar, Shardul Thakur, Imran Tahir, Jaydev Unadkat",,,IPL,2017,"Wankhede Stadium,Mumbai","Apr 24,2017",Mumbai Indians have won the toss and have opted to field,Rising Pune Supergiant won by 3 runs,Ben Stokes,MI,field,RPS,MI
