ball,Commentary Text,innings,match_no,team_a,team_b,team_a_11,team_b_11,team_a_subs,team_b_subs,series,season,venue,date,toss,winner,player_of_the_match,toss_winner,toss_choosen,batting_team,bowling_team,Batsman,Bowler,runs,extra
18.2," P Kumar to Uthappa, out Caught by Brendon McCullum!! A fine knock comes to an end. He had to go and could only manage a miscue to long-on. Might have been the slower one from Pk, the speedgun shows it as 119kph, Uthappa wanted to hit it straight back over him, got it nowhere close to the middle and McCullum running across from long-on takes it with ease. Uthappa c Brendon McCullum b P Kumar 72(48) [4s-8 6s-2] ",1st Inns,23r,Kolkata Knight Riders,Gujarat Lions,"Kolkata Knight Riders (Playing XI): Gautam Gambhir(c), Robin Uthappa(w), Manish Pandey, Yusuf Pathan, Suryakumar Yadav, Shakib Al Hasan, Chris Woakes, Sunil Narine, Nathan Coulter-Nile, Kuldeep Yadav, Umesh Yadav","Gujarat Lions (Playing XI): Dwayne Smith, Brendon McCullum, Suresh Raina(c), Aaron Finch, Dinesh Karthik(w), Ishan Kishan, Ravindra Jadeja, James Faulkner, Praveen Kumar, Basil Thampi, Dhawal Kulkarni",,,IPL,2017,"Eden Gardens,Kolkata","Apr 21,2017",Gujarat Lions have won the toss and have opted to field,Gujarat Lions won by 4 wkts,Suresh Raina,GL,field,KKR,GL,Uthappa, P Kumar,out,out
18.1," P Kumar to M Pandey, 1 run, yorker on middle, Pandey makes room and jams it out to long-on ",1st Inns,23r,Kolkata Knight Riders,Gujarat Lions,"Kolkata Knight Riders (Playing XI): Gautam Gambhir(c), Robin Uthappa(w), Manish Pandey, Yusuf Pathan, Suryakumar Yadav, Shakib Al Hasan, Chris Woakes, Sunil Narine, Nathan Coulter-Nile, Kuldeep Yadav, Umesh Yadav","Gujarat Lions (Playing XI): Dwayne Smith, Brendon McCullum, Suresh Raina(c), Aaron Finch, Dinesh Karthik(w), Ishan Kishan, Ravindra Jadeja, James Faulkner, Praveen Kumar, Basil Thampi, Dhawal Kulkarni",,,IPL,2017,"Eden Gardens,Kolkata","Apr 21,2017",Gujarat Lions have won the toss and have opted to field,Gujarat Lions won by 4 wkts,Suresh Raina,GL,field,KKR,GL,M Pandey, P Kumar,1,0
17.6," Basil Thampi to M Pandey, 1 run, excellent comeback after being hit for 10 runs in his first two deliveries. Pandey backs away and Thampi follows him with a yorker, squeezed out to short fine leg ",1st Inns,23r,Kolkata Knight Riders,Gujarat Lions,"Kolkata Knight Riders (Playing XI): Gautam Gambhir(c), Robin Uthappa(w), Manish Pandey, Yusuf Pathan, Suryakumar Yadav, Shakib Al Hasan, Chris Woakes, Sunil Narine, Nathan Coulter-Nile, Kuldeep Yadav, Umesh Yadav","Gujarat Lions (Playing XI): Dwayne Smith, Brendon McCullum, Suresh Raina(c), Aaron Finch, Dinesh Karthik(w), Ishan Kishan, Ravindra Jadeja, James Faulkner, Praveen Kumar, Basil Thampi, Dhawal Kulkarni",,,IPL,2017,"Eden Gardens,Kolkata","Apr 21,2017",Gujarat Lions have won the toss and have opted to field,Gujarat Lions won by 4 wkts,Suresh Raina,GL,field,KKR,GL,M Pandey, Basil Thampi,1,0
17.5," Basil Thampi to M Pandey, 2 runs, Pandey is not getting his timing right, yet. A full toss and he's missed out, went hard on the slog and the inside edge deflected off the pads towards mid-wicket. No one inside the ring in front of square and the second was on ",1st Inns,23r,Kolkata Knight Riders,Gujarat Lions,"Kolkata Knight Riders (Playing XI): Gautam Gambhir(c), Robin Uthappa(w), Manish Pandey, Yusuf Pathan, Suryakumar Yadav, Shakib Al Hasan, Chris Woakes, Sunil Narine, Nathan Coulter-Nile, Kuldeep Yadav, Umesh Yadav","Gujarat Lions (Playing XI): Dwayne Smith, Brendon McCullum, Suresh Raina(c), Aaron Finch, Dinesh Karthik(w), Ishan Kishan, Ravindra Jadeja, James Faulkner, Praveen Kumar, Basil Thampi, Dhawal Kulkarni",,,IPL,2017,"Eden Gardens,Kolkata","Apr 21,2017",Gujarat Lions have won the toss and have opted to field,Gujarat Lions won by 4 wkts,Suresh Raina,GL,field,KKR,GL,M Pandey, Basil Thampi,2,0
17.4," Basil Thampi to Uthappa, 1 run, very full and attacking the stumps, Uthappa squirts it off the inside edge to square leg ",1st Inns,23r,Kolkata Knight Riders,Gujarat Lions,"Kolkata Knight Riders (Playing XI): Gautam Gambhir(c), Robin Uthappa(w), Manish Pandey, Yusuf Pathan, Suryakumar Yadav, Shakib Al Hasan, Chris Woakes, Sunil Narine, Nathan Coulter-Nile, Kuldeep Yadav, Umesh Yadav","Gujarat Lions (Playing XI): Dwayne Smith, Brendon McCullum, Suresh Raina(c), Aaron Finch, Dinesh Karthik(w), Ishan Kishan, Ravindra Jadeja, James Faulkner, Praveen Kumar, Basil Thampi, Dhawal Kulkarni",,,IPL,2017,"Eden Gardens,Kolkata","Apr 21,2017",Gujarat Lions have won the toss and have opted to field,Gujarat Lions won by 4 wkts,Suresh Raina,GL,field,KKR,GL,Uthappa, Basil Thampi,1,0
17.3," Basil Thampi to Uthappa, no run, shout for LBW and the umpire moves away. That was dead in front. Uthappa's luck in the tournament continues. Full, fast and straight, Uthappa missed the flick and is rapped on the back pad, right in front of middle stump. HawkEye shows it to be crashing into leg-stump ",1st Inns,23r,Kolkata Knight Riders,Gujarat Lions,"Kolkata Knight Riders (Playing XI): Gautam Gambhir(c), Robin Uthappa(w), Manish Pandey, Yusuf Pathan, Suryakumar Yadav, Shakib Al Hasan, Chris Woakes, Sunil Narine, Nathan Coulter-Nile, Kuldeep Yadav, Umesh Yadav","Gujarat Lions (Playing XI): Dwayne Smith, Brendon McCullum, Suresh Raina(c), Aaron Finch, Dinesh Karthik(w), Ishan Kishan, Ravindra Jadeja, James Faulkner, Praveen Kumar, Basil Thampi, Dhawal Kulkarni",,,IPL,2017,"Eden Gardens,Kolkata","Apr 21,2017",Gujarat Lions have won the toss and have opted to field,Gujarat Lions won by 4 wkts,Suresh Raina,GL,field,KKR,GL,Uthappa, Basil Thampi,0,0
17.2," Basil Thampi to Uthappa, SIX, 10 off the first two balls. The back of the hand slower one does not come out right for Thampi, ends up as a nice juicy full toss for Uthappa, who heaves it into the crowd at deep mid-wicket ",1st Inns,23r,Kolkata Knight Riders,Gujarat Lions,"Kolkata Knight Riders (Playing XI): Gautam Gambhir(c), Robin Uthappa(w), Manish Pandey, Yusuf Pathan, Suryakumar Yadav, Shakib Al Hasan, Chris Woakes, Sunil Narine, Nathan Coulter-Nile, Kuldeep Yadav, Umesh Yadav","Gujarat Lions (Playing XI): Dwayne Smith, Brendon McCullum, Suresh Raina(c), Aaron Finch, Dinesh Karthik(w), Ishan Kishan, Ravindra Jadeja, James Faulkner, Praveen Kumar, Basil Thampi, Dhawal Kulkarni",,,IPL,2017,"Eden Gardens,Kolkata","Apr 21,2017",Gujarat Lions have won the toss and have opted to field,Gujarat Lions won by 4 wkts,Suresh Raina,GL,field,KKR,GL,Uthappa, Basil Thampi,6,0
17.1," Basil Thampi to Uthappa, FOUR, the ball hits the turf and zips off. McCullum had a few yards to cover and he couldn't get there. Very full and just outside off, Uthappa lofts it wide of long-off, one bounce four ",1st Inns,23r,Kolkata Knight Riders,Gujarat Lions,"Kolkata Knight Riders (Playing XI): Gautam Gambhir(c), Robin Uthappa(w), Manish Pandey, Yusuf Pathan, Suryakumar Yadav, Shakib Al Hasan, Chris Woakes, Sunil Narine, Nathan Coulter-Nile, Kuldeep Yadav, Umesh Yadav","Gujarat Lions (Playing XI): Dwayne Smith, Brendon McCullum, Suresh Raina(c), Aaron Finch, Dinesh Karthik(w), Ishan Kishan, Ravindra Jadeja, James Faulkner, Praveen Kumar, Basil Thampi, Dhawal Kulkarni",,,IPL,2017,"Eden Gardens,Kolkata","Apr 21,2017",Gujarat Lions have won the toss and have opted to field,Gujarat Lions won by 4 wkts,Suresh Raina,GL,field,KKR,GL,Uthappa, Basil Thampi,4,0
16.6," Faulkner to M Pandey, no run, yes, he can. Only 5 runs off the 17th over. Faulkner finishes his spell, came back well after getting a pasting from Narine, 4-0-38-1. Off-pace delivery outside off, Pandey swishes and misses. He was aiming for the cow corner fence there ",1st Inns,23r,Kolkata Knight Riders,Gujarat Lions,"Kolkata Knight Riders (Playing XI): Gautam Gambhir(c), Robin Uthappa(w), Manish Pandey, Yusuf Pathan, Suryakumar Yadav, Shakib Al Hasan, Chris Woakes, Sunil Narine, Nathan Coulter-Nile, Kuldeep Yadav, Umesh Yadav","Gujarat Lions (Playing XI): Dwayne Smith, Brendon McCullum, Suresh Raina(c), Aaron Finch, Dinesh Karthik(w), Ishan Kishan, Ravindra Jadeja, James Faulkner, Praveen Kumar, Basil Thampi, Dhawal Kulkarni",,,IPL,2017,"Eden Gardens,Kolkata","Apr 21,2017",Gujarat Lions have won the toss and have opted to field,Gujarat Lions won by 4 wkts,Suresh Raina,GL,field,KKR,GL,M Pandey, Faulkner,0,0
16.5," Faulkner to Uthappa, 1 run, yorker length aimed at the base of middle, dug out towards cover. So far so good from Faulkner, can he finish it now? ",1st Inns,23r,Kolkata Knight Riders,Gujarat Lions,"Kolkata Knight Riders (Playing XI): Gautam Gambhir(c), Robin Uthappa(w), Manish Pandey, Yusuf Pathan, Suryakumar Yadav, Shakib Al Hasan, Chris Woakes, Sunil Narine, Nathan Coulter-Nile, Kuldeep Yadav, Umesh Yadav","Gujarat Lions (Playing XI): Dwayne Smith, Brendon McCullum, Suresh Raina(c), Aaron Finch, Dinesh Karthik(w), Ishan Kishan, Ravindra Jadeja, James Faulkner, Praveen Kumar, Basil Thampi, Dhawal Kulkarni",,,IPL,2017,"Eden Gardens,Kolkata","Apr 21,2017",Gujarat Lions have won the toss and have opted to field,Gujarat Lions won by 4 wkts,Suresh Raina,GL,field,KKR,GL,Uthappa, Faulkner,1,0
16.4," Faulkner to M Pandey, 1 run, advances and Faulkner slips in the slower delivery, driven square on the off-side, for just a single ",1st Inns,23r,Kolkata Knight Riders,Gujarat Lions,"Kolkata Knight Riders (Playing XI): Gautam Gambhir(c), Robin Uthappa(w), Manish Pandey, Yusuf Pathan, Suryakumar Yadav, Shakib Al Hasan, Chris Woakes, Sunil Narine, Nathan Coulter-Nile, Kuldeep Yadav, Umesh Yadav","Gujarat Lions (Playing XI): Dwayne Smith, Brendon McCullum, Suresh Raina(c), Aaron Finch, Dinesh Karthik(w), Ishan Kishan, Ravindra Jadeja, James Faulkner, Praveen Kumar, Basil Thampi, Dhawal Kulkarni",,,IPL,2017,"Eden Gardens,Kolkata","Apr 21,2017",Gujarat Lions have won the toss and have opted to field,Gujarat Lions won by 4 wkts,Suresh Raina,GL,field,KKR,GL,M Pandey, Faulkner,1,0
16.3," Faulkner to Uthappa, 1 run, the fast full delivery, Uthappa lifts it to long-off. Just the three runs off the first three balls ",1st Inns,23r,Kolkata Knight Riders,Gujarat Lions,"Kolkata Knight Riders (Playing XI): Gautam Gambhir(c), Robin Uthappa(w), Manish Pandey, Yusuf Pathan, Suryakumar Yadav, Shakib Al Hasan, Chris Woakes, Sunil Narine, Nathan Coulter-Nile, Kuldeep Yadav, Umesh Yadav","Gujarat Lions (Playing XI): Dwayne Smith, Brendon McCullum, Suresh Raina(c), Aaron Finch, Dinesh Karthik(w), Ishan Kishan, Ravindra Jadeja, James Faulkner, Praveen Kumar, Basil Thampi, Dhawal Kulkarni",,,IPL,2017,"Eden Gardens,Kolkata","Apr 21,2017",Gujarat Lions have won the toss and have opted to field,Gujarat Lions won by 4 wkts,Suresh Raina,GL,field,KKR,GL,Uthappa, Faulkner,1,0
16.2," Faulkner to Uthappa, 2 runs, once more no pace from Faulkner, Uthappa moves across and scoops, since it was an off-pace delivery the ball doesn't have much to travel the distance, short fine leg keeps it to a brace ",1st Inns,23r,Kolkata Knight Riders,Gujarat Lions,"Kolkata Knight Riders (Playing XI): Gautam Gambhir(c), Robin Uthappa(w), Manish Pandey, Yusuf Pathan, Suryakumar Yadav, Shakib Al Hasan, Chris Woakes, Sunil Narine, Nathan Coulter-Nile, Kuldeep Yadav, Umesh Yadav","Gujarat Lions (Playing XI): Dwayne Smith, Brendon McCullum, Suresh Raina(c), Aaron Finch, Dinesh Karthik(w), Ishan Kishan, Ravindra Jadeja, James Faulkner, Praveen Kumar, Basil Thampi, Dhawal Kulkarni",,,IPL,2017,"Eden Gardens,Kolkata","Apr 21,2017",Gujarat Lions have won the toss and have opted to field,Gujarat Lions won by 4 wkts,Suresh Raina,GL,field,KKR,GL,Uthappa, Faulkner,2,0
16.1," Faulkner to Uthappa, no run, dot ball. The Faulkner special - back of the hand slower ball on leg-stump, Uthappa shuffles across and swings hard, off the pad and to the right of Karthik. He missed out there ",1st Inns,23r,Kolkata Knight Riders,Gujarat Lions,"Kolkata Knight Riders (Playing XI): Gautam Gambhir(c), Robin Uthappa(w), Manish Pandey, Yusuf Pathan, Suryakumar Yadav, Shakib Al Hasan, Chris Woakes, Sunil Narine, Nathan Coulter-Nile, Kuldeep Yadav, Umesh Yadav","Gujarat Lions (Playing XI): Dwayne Smith, Brendon McCullum, Suresh Raina(c), Aaron Finch, Dinesh Karthik(w), Ishan Kishan, Ravindra Jadeja, James Faulkner, Praveen Kumar, Basil Thampi, Dhawal Kulkarni",,,IPL,2017,"Eden Gardens,Kolkata","Apr 21,2017",Gujarat Lions have won the toss and have opted to field,Gujarat Lions won by 4 wkts,Suresh Raina,GL,field,KKR,GL,Uthappa, Faulkner,0,0
15.6," Basil Thampi to M Pandey, 2 runs, full toss to end the over, Pandey clears his front leg and swings as hard as possible, off the inner part of the willow and down to wide long-on. Jadeja with his mighty strong arm can't prevent the second ",1st Inns,23r,Kolkata Knight Riders,Gujarat Lions,"Kolkata Knight Riders (Playing XI): Gautam Gambhir(c), Robin Uthappa(w), Manish Pandey, Yusuf Pathan, Suryakumar Yadav, Shakib Al Hasan, Chris Woakes, Sunil Narine, Nathan Coulter-Nile, Kuldeep Yadav, Umesh Yadav","Gujarat Lions (Playing XI): Dwayne Smith, Brendon McCullum, Suresh Raina(c), Aaron Finch, Dinesh Karthik(w), Ishan Kishan, Ravindra Jadeja, James Faulkner, Praveen Kumar, Basil Thampi, Dhawal Kulkarni",,,IPL,2017,"Eden Gardens,Kolkata","Apr 21,2017",Gujarat Lions have won the toss and have opted to field,Gujarat Lions won by 4 wkts,Suresh Raina,GL,field,KKR,GL,M Pandey, Basil Thampi,2,0
15.5," Basil Thampi to Uthappa, 1 run, very full and outside off, Uthappa lofts it on the bounce to Baz at long-off ",1st Inns,23r,Kolkata Knight Riders,Gujarat Lions,"Kolkata Knight Riders (Playing XI): Gautam Gambhir(c), Robin Uthappa(w), Manish Pandey, Yusuf Pathan, Suryakumar Yadav, Shakib Al Hasan, Chris Woakes, Sunil Narine, Nathan Coulter-Nile, Kuldeep Yadav, Umesh Yadav","Gujarat Lions (Playing XI): Dwayne Smith, Brendon McCullum, Suresh Raina(c), Aaron Finch, Dinesh Karthik(w), Ishan Kishan, Ravindra Jadeja, James Faulkner, Praveen Kumar, Basil Thampi, Dhawal Kulkarni",,,IPL,2017,"Eden Gardens,Kolkata","Apr 21,2017",Gujarat Lions have won the toss and have opted to field,Gujarat Lions won by 4 wkts,Suresh Raina,GL,field,KKR,GL,Uthappa, Basil Thampi,1,0
15.4," Basil Thampi to Uthappa, no run, the back of the hand loopy slower delivery, it was a low full toss and Uthappa went down to swipe it across the line, the ball dipped on him and took the top-edge, straight into the helmet grille. He's fine though ",1st Inns,23r,Kolkata Knight Riders,Gujarat Lions,"Kolkata Knight Riders (Playing XI): Gautam Gambhir(c), Robin Uthappa(w), Manish Pandey, Yusuf Pathan, Suryakumar Yadav, Shakib Al Hasan, Chris Woakes, Sunil Narine, Nathan Coulter-Nile, Kuldeep Yadav, Umesh Yadav","Gujarat Lions (Playing XI): Dwayne Smith, Brendon McCullum, Suresh Raina(c), Aaron Finch, Dinesh Karthik(w), Ishan Kishan, Ravindra Jadeja, James Faulkner, Praveen Kumar, Basil Thampi, Dhawal Kulkarni",,,IPL,2017,"Eden Gardens,Kolkata","Apr 21,2017",Gujarat Lions have won the toss and have opted to field,Gujarat Lions won by 4 wkts,Suresh Raina,GL,field,KKR,GL,Uthappa, Basil Thampi,0,0
15.3," Basil Thampi to Uthappa, FOUR, that might be the commentators curse. Thampi missed the yorker by a few yards, low full toss on middle, Uthappa flicks it to the fine leg fence. The fast outfield on display again ",1st Inns,23r,Kolkata Knight Riders,Gujarat Lions,"Kolkata Knight Riders (Playing XI): Gautam Gambhir(c), Robin Uthappa(w), Manish Pandey, Yusuf Pathan, Suryakumar Yadav, Shakib Al Hasan, Chris Woakes, Sunil Narine, Nathan Coulter-Nile, Kuldeep Yadav, Umesh Yadav","Gujarat Lions (Playing XI): Dwayne Smith, Brendon McCullum, Suresh Raina(c), Aaron Finch, Dinesh Karthik(w), Ishan Kishan, Ravindra Jadeja, James Faulkner, Praveen Kumar, Basil Thampi, Dhawal Kulkarni",,,IPL,2017,"Eden Gardens,Kolkata","Apr 21,2017",Gujarat Lions have won the toss and have opted to field,Gujarat Lions won by 4 wkts,Suresh Raina,GL,field,KKR,GL,Uthappa, Basil Thampi,4,0
