ball,Commentary Text,innings,match_no,team_a,team_b,team_a_11,team_b_11,team_a_subs,team_b_subs,series,season,venue,date,toss,winner,player_of_the_match,toss_winner,toss_choosen
 19.2 ," Bhuvneshwar to Munaf Patel, out Bowled!! You don't need to be a genius at this. Anyone can see that Munaf Patel has no chance against the swinging and pacy Bhuvneshwar. Especially at the death. Munaf Patel doesn't get in line, just stands outside leg and wafts his bat through the line. The late reverse swing takes the leg stump out and sends it out of its groove. That's clinical execution at the death. Perhaps the best exponent with the ball when bowling at the end in the world. Munaf Patel b Bhuvneshwar 0(1) ",GL Inns,53r,Gujarat Lions,Sunrisers Hyderabad,"Gujarat Lions (Playing XI): Dwayne Smith, Ishan Kishan, Suresh Raina(c), Dinesh Karthik(w), Aaron Finch, Ravindra Jadeja, James Faulkner, Pradeep Sangwan, Munaf Patel, Praveen Kumar, Ankit Soni","Sunrisers Hyderabad (Playing XI): David Warner(c), Shikhar Dhawan, Moises Henriques, Vijay Shankar, Deepak Hooda, Mohammad Nabi, Naman Ojha(w), Bhuvneshwar Kumar, Rashid Khan, Siddarth Kaul, Mohammed Siraj",,,IPL,2017,"Green Park,Kanpur","May 13,2017",Sunrisers Hyderabad have won the toss and have opted to field,Sunrisers Hyderabad won by 8 wkts,Mohammed Siraj,RCB,bat
 19.1 ," Bhuvneshwar to P Kumar, out Bowled!! Exceptional from Bhuvneshwar. Jadeja is on his haunches at the other end. Looking disappointed. Full and swinging back in, through the attempted whip of Praveen Kumar. Rushed past the bat. I predict a first baller for Munaf too. LBW or bowled. P Kumar b Bhuvneshwar 1(2) ",GL Inns,53r,Gujarat Lions,Sunrisers Hyderabad,"Gujarat Lions (Playing XI): Dwayne Smith, Ishan Kishan, Suresh Raina(c), Dinesh Karthik(w), Aaron Finch, Ravindra Jadeja, James Faulkner, Pradeep Sangwan, Munaf Patel, Praveen Kumar, Ankit Soni","Sunrisers Hyderabad (Playing XI): David Warner(c), Shikhar Dhawan, Moises Henriques, Vijay Shankar, Deepak Hooda, Mohammad Nabi, Naman Ojha(w), Bhuvneshwar Kumar, Rashid Khan, Siddarth Kaul, Mohammed Siraj",,,IPL,2017,"Green Park,Kanpur","May 13,2017",Sunrisers Hyderabad have won the toss and have opted to field,Sunrisers Hyderabad won by 8 wkts,Mohammed Siraj,RCB,bat
 18.6 ," S Kaul to P Kumar, 1 run, this single isn't good for GL. A thick inside edge on the push and they can only get one to deep backward square leg ",GL Inns,53r,Gujarat Lions,Sunrisers Hyderabad,"Gujarat Lions (Playing XI): Dwayne Smith, Ishan Kishan, Suresh Raina(c), Dinesh Karthik(w), Aaron Finch, Ravindra Jadeja, James Faulkner, Pradeep Sangwan, Munaf Patel, Praveen Kumar, Ankit Soni","Sunrisers Hyderabad (Playing XI): David Warner(c), Shikhar Dhawan, Moises Henriques, Vijay Shankar, Deepak Hooda, Mohammad Nabi, Naman Ojha(w), Bhuvneshwar Kumar, Rashid Khan, Siddarth Kaul, Mohammed Siraj",,,IPL,2017,"Green Park,Kanpur","May 13,2017",Sunrisers Hyderabad have won the toss and have opted to field,Sunrisers Hyderabad won by 8 wkts,Mohammed Siraj,RCB,bat
 18.5 ," S Kaul to Ankit Soni, out Bowled!! Brilliant yorker from Kaul. Late swing back in, Ankit Soni tried to squeeze it out, but the ball escaped past the bat, may have even kissed it, not too sure about that and then hit the off stump. Too good for a tailender. Ankit Soni b S Kaul 0(6) ",GL Inns,53r,Gujarat Lions,Sunrisers Hyderabad,"Gujarat Lions (Playing XI): Dwayne Smith, Ishan Kishan, Suresh Raina(c), Dinesh Karthik(w), Aaron Finch, Ravindra Jadeja, James Faulkner, Pradeep Sangwan, Munaf Patel, Praveen Kumar, Ankit Soni","Sunrisers Hyderabad (Playing XI): David Warner(c), Shikhar Dhawan, Moises Henriques, Vijay Shankar, Deepak Hooda, Mohammad Nabi, Naman Ojha(w), Bhuvneshwar Kumar, Rashid Khan, Siddarth Kaul, Mohammed Siraj",,,IPL,2017,"Green Park,Kanpur","May 13,2017",Sunrisers Hyderabad have won the toss and have opted to field,Sunrisers Hyderabad won by 8 wkts,Mohammed Siraj,RCB,bat
 18.4 ," S Kaul to Ankit Soni, no run, hit back to Kaul without any timing and he almost allows the ball to slip away. But recovers and Jadeja doesn't want to risk the quick single ",GL Inns,53r,Gujarat Lions,Sunrisers Hyderabad,"Gujarat Lions (Playing XI): Dwayne Smith, Ishan Kishan, Suresh Raina(c), Dinesh Karthik(w), Aaron Finch, Ravindra Jadeja, James Faulkner, Pradeep Sangwan, Munaf Patel, Praveen Kumar, Ankit Soni","Sunrisers Hyderabad (Playing XI): David Warner(c), Shikhar Dhawan, Moises Henriques, Vijay Shankar, Deepak Hooda, Mohammad Nabi, Naman Ojha(w), Bhuvneshwar Kumar, Rashid Khan, Siddarth Kaul, Mohammed Siraj",,,IPL,2017,"Green Park,Kanpur","May 13,2017",Sunrisers Hyderabad have won the toss and have opted to field,Sunrisers Hyderabad won by 8 wkts,Mohammed Siraj,RCB,bat
 18.3 ," S Kaul to Jadeja, 1 run, cut to sweeper cover, Jadeja wants two, but Henriques got the throw back in quickly and prevented the two ",GL Inns,53r,Gujarat Lions,Sunrisers Hyderabad,"Gujarat Lions (Playing XI): Dwayne Smith, Ishan Kishan, Suresh Raina(c), Dinesh Karthik(w), Aaron Finch, Ravindra Jadeja, James Faulkner, Pradeep Sangwan, Munaf Patel, Praveen Kumar, Ankit Soni","Sunrisers Hyderabad (Playing XI): David Warner(c), Shikhar Dhawan, Moises Henriques, Vijay Shankar, Deepak Hooda, Mohammad Nabi, Naman Ojha(w), Bhuvneshwar Kumar, Rashid Khan, Siddarth Kaul, Mohammed Siraj",,,IPL,2017,"Green Park,Kanpur","May 13,2017",Sunrisers Hyderabad have won the toss and have opted to field,Sunrisers Hyderabad won by 8 wkts,Mohammed Siraj,RCB,bat
 18.2 ," S Kaul to Ankit Soni, byes, 1 run, sloppy from Naman Ojha. He should've kept Ankit Soni on strike. The batsman swung and missed, Ojha didn't glove it cleanly and they cross over ",GL Inns,53r,Gujarat Lions,Sunrisers Hyderabad,"Gujarat Lions (Playing XI): Dwayne Smith, Ishan Kishan, Suresh Raina(c), Dinesh Karthik(w), Aaron Finch, Ravindra Jadeja, James Faulkner, Pradeep Sangwan, Munaf Patel, Praveen Kumar, Ankit Soni","Sunrisers Hyderabad (Playing XI): David Warner(c), Shikhar Dhawan, Moises Henriques, Vijay Shankar, Deepak Hooda, Mohammad Nabi, Naman Ojha(w), Bhuvneshwar Kumar, Rashid Khan, Siddarth Kaul, Mohammed Siraj",,,IPL,2017,"Green Park,Kanpur","May 13,2017",Sunrisers Hyderabad have won the toss and have opted to field,Sunrisers Hyderabad won by 8 wkts,Mohammed Siraj,RCB,bat
 18.1 ," S Kaul to Jadeja, 1 run, length ball outside off, cut to sweeper cover, just a single ",GL Inns,53r,Gujarat Lions,Sunrisers Hyderabad,"Gujarat Lions (Playing XI): Dwayne Smith, Ishan Kishan, Suresh Raina(c), Dinesh Karthik(w), Aaron Finch, Ravindra Jadeja, James Faulkner, Pradeep Sangwan, Munaf Patel, Praveen Kumar, Ankit Soni","Sunrisers Hyderabad (Playing XI): David Warner(c), Shikhar Dhawan, Moises Henriques, Vijay Shankar, Deepak Hooda, Mohammad Nabi, Naman Ojha(w), Bhuvneshwar Kumar, Rashid Khan, Siddarth Kaul, Mohammed Siraj",,,IPL,2017,"Green Park,Kanpur","May 13,2017",Sunrisers Hyderabad have won the toss and have opted to field,Sunrisers Hyderabad won by 8 wkts,Mohammed Siraj,RCB,bat
 17.6 ," Bhuvneshwar to Ankit Soni, no run, Jadeja doesn't want Ankit Soni to be on strike. Declines the call of a leg-bye. Again going down after striking the pad ",GL Inns,53r,Gujarat Lions,Sunrisers Hyderabad,"Gujarat Lions (Playing XI): Dwayne Smith, Ishan Kishan, Suresh Raina(c), Dinesh Karthik(w), Aaron Finch, Ravindra Jadeja, James Faulkner, Pradeep Sangwan, Munaf Patel, Praveen Kumar, Ankit Soni","Sunrisers Hyderabad (Playing XI): David Warner(c), Shikhar Dhawan, Moises Henriques, Vijay Shankar, Deepak Hooda, Mohammad Nabi, Naman Ojha(w), Bhuvneshwar Kumar, Rashid Khan, Siddarth Kaul, Mohammed Siraj",,,IPL,2017,"Green Park,Kanpur","May 13,2017",Sunrisers Hyderabad have won the toss and have opted to field,Sunrisers Hyderabad won by 8 wkts,Mohammed Siraj,RCB,bat
 17.5 ," Bhuvneshwar to Ankit Soni, no run, through Ankit Soni and almost hits off. Late swing back in, from a fuller length, past the flashy drive ",GL Inns,53r,Gujarat Lions,Sunrisers Hyderabad,"Gujarat Lions (Playing XI): Dwayne Smith, Ishan Kishan, Suresh Raina(c), Dinesh Karthik(w), Aaron Finch, Ravindra Jadeja, James Faulkner, Pradeep Sangwan, Munaf Patel, Praveen Kumar, Ankit Soni","Sunrisers Hyderabad (Playing XI): David Warner(c), Shikhar Dhawan, Moises Henriques, Vijay Shankar, Deepak Hooda, Mohammad Nabi, Naman Ojha(w), Bhuvneshwar Kumar, Rashid Khan, Siddarth Kaul, Mohammed Siraj",,,IPL,2017,"Green Park,Kanpur","May 13,2017",Sunrisers Hyderabad have won the toss and have opted to field,Sunrisers Hyderabad won by 8 wkts,Mohammed Siraj,RCB,bat
