ball,Commentary Text,innings,match_no,team_a,team_b,team_a_11,team_b_11,team_a_subs,team_b_subs,series,season,venue,date,toss,winner,player_of_the_match,toss_winner,toss_choosen,batting_team,bowling_team,Batsman,Bowler
19.3,"Aravind to Kuldeep Yadav, out Bowled!! A failure to last the duration. A massively long banana peel here that Kolkata just couldn't get rid of. And the innings ends with the light up of the zing bails. Kuldeep exposes his stumps, gallops away and whips angrily. To connect with nothing but thin air. The full slower ball meanwhile makes a real mess of the furniture. Kuldeep Yadav b Aravind 4(7)",1st Inns,27t,Kolkata Knight Riders,Royal Challengers Bangalore,"Kolkata Knight Riders (Playing XI): Gautam Gambhir(c), Sunil Narine, Robin Uthappa(w), Manish Pandey, Yusuf Pathan, Suryakumar Yadav, Colin de Grandhomme, Chris Woakes, Nathan Coulter-Nile, Umesh Yadav, Kuldeep Yadav","Royal Challengers Bangalore (Playing XI): Chris Gayle, Virat Kohli(c), AB de Villiers, Kedar Jadhav(w), Mandeep Singh, Stuart Binny, Pawan Negi, Tymal Mills, Sreenath Aravind, Samuel Badree, Yuzvendra Chahal",,,IPL,2017,"Eden Gardens,Kolkata","Apr 23,2017",Royal Challengers Bangalore have won the toss and have opted to field,Kolkata Knight Riders won by 82 runs,Nathan Coulter-Nile,RCB,field,KKR,RCB,Kuldeep Yadav,Aravind
19.2," Aravind to Kuldeep Yadav, no run, gets the connection after charging down and cramping it out. Not past extra cover though ",1st Inns,27t,Kolkata Knight Riders,Royal Challengers Bangalore,"Kolkata Knight Riders (Playing XI): Gautam Gambhir(c), Sunil Narine, Robin Uthappa(w), Manish Pandey, Yusuf Pathan, Suryakumar Yadav, Colin de Grandhomme, Chris Woakes, Nathan Coulter-Nile, Umesh Yadav, Kuldeep Yadav","Royal Challengers Bangalore (Playing XI): Chris Gayle, Virat Kohli(c), AB de Villiers, Kedar Jadhav(w), Mandeep Singh, Stuart Binny, Pawan Negi, Tymal Mills, Sreenath Aravind, Samuel Badree, Yuzvendra Chahal",,,IPL,2017,"Eden Gardens,Kolkata","Apr 23,2017",Royal Challengers Bangalore have won the toss and have opted to field,Kolkata Knight Riders won by 82 runs,Nathan Coulter-Nile,RCB,field,KKR,RCB,Kuldeep Yadav, Aravind
19.1," Aravind to Kuldeep Yadav, no run, the off-cutter going across. Once again the ball evades the bat, third time in a row. After Kuldeep backs away looking to slice it away. Beaten big time ",1st Inns,27t,Kolkata Knight Riders,Royal Challengers Bangalore,"Kolkata Knight Riders (Playing XI): Gautam Gambhir(c), Sunil Narine, Robin Uthappa(w), Manish Pandey, Yusuf Pathan, Suryakumar Yadav, Colin de Grandhomme, Chris Woakes, Nathan Coulter-Nile, Umesh Yadav, Kuldeep Yadav","Royal Challengers Bangalore (Playing XI): Chris Gayle, Virat Kohli(c), AB de Villiers, Kedar Jadhav(w), Mandeep Singh, Stuart Binny, Pawan Negi, Tymal Mills, Sreenath Aravind, Samuel Badree, Yuzvendra Chahal",,,IPL,2017,"Eden Gardens,Kolkata","Apr 23,2017",Royal Challengers Bangalore have won the toss and have opted to field,Kolkata Knight Riders won by 82 runs,Nathan Coulter-Nile,RCB,field,KKR,RCB,Kuldeep Yadav, Aravind
18.6," Tymal Mills to U Yadav, no run, back with all his pace. A wide yorker. Yadav stands his ground outside leg and his ambitious swinging heave gets nothing to show for ",1st Inns,27t,Kolkata Knight Riders,Royal Challengers Bangalore,"Kolkata Knight Riders (Playing XI): Gautam Gambhir(c), Sunil Narine, Robin Uthappa(w), Manish Pandey, Yusuf Pathan, Suryakumar Yadav, Colin de Grandhomme, Chris Woakes, Nathan Coulter-Nile, Umesh Yadav, Kuldeep Yadav","Royal Challengers Bangalore (Playing XI): Chris Gayle, Virat Kohli(c), AB de Villiers, Kedar Jadhav(w), Mandeep Singh, Stuart Binny, Pawan Negi, Tymal Mills, Sreenath Aravind, Samuel Badree, Yuzvendra Chahal",,,IPL,2017,"Eden Gardens,Kolkata","Apr 23,2017",Royal Challengers Bangalore have won the toss and have opted to field,Kolkata Knight Riders won by 82 runs,Nathan Coulter-Nile,RCB,field,KKR,RCB,U Yadav, Tymal Mills
18.5," Tymal Mills to U Yadav, no run, through everything. An attempt to go downtown with the tonk ruined with the ball sneaking under the bal and lobbing just on top of the sticks. The agony ",1st Inns,27t,Kolkata Knight Riders,Royal Challengers Bangalore,"Kolkata Knight Riders (Playing XI): Gautam Gambhir(c), Sunil Narine, Robin Uthappa(w), Manish Pandey, Yusuf Pathan, Suryakumar Yadav, Colin de Grandhomme, Chris Woakes, Nathan Coulter-Nile, Umesh Yadav, Kuldeep Yadav","Royal Challengers Bangalore (Playing XI): Chris Gayle, Virat Kohli(c), AB de Villiers, Kedar Jadhav(w), Mandeep Singh, Stuart Binny, Pawan Negi, Tymal Mills, Sreenath Aravind, Samuel Badree, Yuzvendra Chahal",,,IPL,2017,"Eden Gardens,Kolkata","Apr 23,2017",Royal Challengers Bangalore have won the toss and have opted to field,Kolkata Knight Riders won by 82 runs,Nathan Coulter-Nile,RCB,field,KKR,RCB,U Yadav, Tymal Mills
18.4," Tymal Mills to U Yadav, 2 runs, the loopy bouncer now. All tricks of the trade being shown here. Umesh plays a couple of strokes before standing up to get on top of the bounce as he pulls it somehow to long leg ",1st Inns,27t,Kolkata Knight Riders,Royal Challengers Bangalore,"Kolkata Knight Riders (Playing XI): Gautam Gambhir(c), Sunil Narine, Robin Uthappa(w), Manish Pandey, Yusuf Pathan, Suryakumar Yadav, Colin de Grandhomme, Chris Woakes, Nathan Coulter-Nile, Umesh Yadav, Kuldeep Yadav","Royal Challengers Bangalore (Playing XI): Chris Gayle, Virat Kohli(c), AB de Villiers, Kedar Jadhav(w), Mandeep Singh, Stuart Binny, Pawan Negi, Tymal Mills, Sreenath Aravind, Samuel Badree, Yuzvendra Chahal",,,IPL,2017,"Eden Gardens,Kolkata","Apr 23,2017",Royal Challengers Bangalore have won the toss and have opted to field,Kolkata Knight Riders won by 82 runs,Nathan Coulter-Nile,RCB,field,KKR,RCB,U Yadav, Tymal Mills
18.3," Tymal Mills to U Yadav, no run, back to his trusted ally. The slower back of the hand stuff. Yadav jabs and is fortunate for the lack of bounce to not get the nurdle carry to the keeper ",1st Inns,27t,Kolkata Knight Riders,Royal Challengers Bangalore,"Kolkata Knight Riders (Playing XI): Gautam Gambhir(c), Sunil Narine, Robin Uthappa(w), Manish Pandey, Yusuf Pathan, Suryakumar Yadav, Colin de Grandhomme, Chris Woakes, Nathan Coulter-Nile, Umesh Yadav, Kuldeep Yadav","Royal Challengers Bangalore (Playing XI): Chris Gayle, Virat Kohli(c), AB de Villiers, Kedar Jadhav(w), Mandeep Singh, Stuart Binny, Pawan Negi, Tymal Mills, Sreenath Aravind, Samuel Badree, Yuzvendra Chahal",,,IPL,2017,"Eden Gardens,Kolkata","Apr 23,2017",Royal Challengers Bangalore have won the toss and have opted to field,Kolkata Knight Riders won by 82 runs,Nathan Coulter-Nile,RCB,field,KKR,RCB,U Yadav, Tymal Mills
18.2," Tymal Mills to Kuldeep Yadav, 1 run, on a good length and arrowing in on the top of off. More of the wristy knocks in front of square ",1st Inns,27t,Kolkata Knight Riders,Royal Challengers Bangalore,"Kolkata Knight Riders (Playing XI): Gautam Gambhir(c), Sunil Narine, Robin Uthappa(w), Manish Pandey, Yusuf Pathan, Suryakumar Yadav, Colin de Grandhomme, Chris Woakes, Nathan Coulter-Nile, Umesh Yadav, Kuldeep Yadav","Royal Challengers Bangalore (Playing XI): Chris Gayle, Virat Kohli(c), AB de Villiers, Kedar Jadhav(w), Mandeep Singh, Stuart Binny, Pawan Negi, Tymal Mills, Sreenath Aravind, Samuel Badree, Yuzvendra Chahal",,,IPL,2017,"Eden Gardens,Kolkata","Apr 23,2017",Royal Challengers Bangalore have won the toss and have opted to field,Kolkata Knight Riders won by 82 runs,Nathan Coulter-Nile,RCB,field,KKR,RCB,Kuldeep Yadav, Tymal Mills
18.1," Tymal Mills to Kuldeep Yadav, 2 runs, walks deep inside the crease and into the line as he gets his body behind in whipping it through mid-wicket ",1st Inns,27t,Kolkata Knight Riders,Royal Challengers Bangalore,"Kolkata Knight Riders (Playing XI): Gautam Gambhir(c), Sunil Narine, Robin Uthappa(w), Manish Pandey, Yusuf Pathan, Suryakumar Yadav, Colin de Grandhomme, Chris Woakes, Nathan Coulter-Nile, Umesh Yadav, Kuldeep Yadav","Royal Challengers Bangalore (Playing XI): Chris Gayle, Virat Kohli(c), AB de Villiers, Kedar Jadhav(w), Mandeep Singh, Stuart Binny, Pawan Negi, Tymal Mills, Sreenath Aravind, Samuel Badree, Yuzvendra Chahal",,,IPL,2017,"Eden Gardens,Kolkata","Apr 23,2017",Royal Challengers Bangalore have won the toss and have opted to field,Kolkata Knight Riders won by 82 runs,Nathan Coulter-Nile,RCB,field,KKR,RCB,Kuldeep Yadav, Tymal Mills
17.6," Negi to Kuldeep Yadav, 1 run, keeps his grip soft in tapping it lovingly towards mid-wicket ",1st Inns,27t,Kolkata Knight Riders,Royal Challengers Bangalore,"Kolkata Knight Riders (Playing XI): Gautam Gambhir(c), Sunil Narine, Robin Uthappa(w), Manish Pandey, Yusuf Pathan, Suryakumar Yadav, Colin de Grandhomme, Chris Woakes, Nathan Coulter-Nile, Umesh Yadav, Kuldeep Yadav","Royal Challengers Bangalore (Playing XI): Chris Gayle, Virat Kohli(c), AB de Villiers, Kedar Jadhav(w), Mandeep Singh, Stuart Binny, Pawan Negi, Tymal Mills, Sreenath Aravind, Samuel Badree, Yuzvendra Chahal",,,IPL,2017,"Eden Gardens,Kolkata","Apr 23,2017",Royal Challengers Bangalore have won the toss and have opted to field,Kolkata Knight Riders won by 82 runs,Nathan Coulter-Nile,RCB,field,KKR,RCB,Kuldeep Yadav, Negi
