ball,Commentary Text,innings,match_no,team_a,team_b,team_a_11,team_b_11,team_a_subs,team_b_subs,series,season,venue,date,toss,winner,player_of_the_match,toss_winner,toss_choosen,batting_team,bowling_team,Batsman,Bowler,runs,extra,ball_length,ball_line,ball_destination
15.5," Zampa to Mohit Sharma, out Caught by Christian!! That's curtains. Mohit doesn't believe in knocking the ball around and playing out his quota of overs. Apparently. Buries down with a stoop looking to slog it out of the park. Done in the flight and the agricultural hoick manages only a miscue off the under edge to tonk high in the air. Only towards extra cover. Mohit Sharma c Christian b Zampa 6(12) ",1st Inns,55t,Rising Pune Supergiant,Kings XI Punjab,"Rising Pune Supergiant (Playing XI): Ajinkya Rahane, Rahul Tripathi, Steven Smith(c), Manoj Tiwary, Ben Stokes, MS Dhoni(w), Daniel Christian, Washington Sundar, Shardul Thakur, Jaydev Unadkat, Adam Zampa","Kings XI Punjab (Playing XI): Martin Guptill, Wriddhiman Saha(w), Glenn Maxwell(c), Shaun Marsh, Eoin Morgan, Axar Patel, Rahul Tewatia, Swapnil Singh, Mohit Sharma, Ishant Sharma, Sandeep Sharma",,,IPL,2017,"Maharashtra Cricket Association Stadium,Pune","May 14,2017",Rising Pune Supergiant have won the toss and have opted to field,Rising Pune Supergiant won by 9 wkts,Jaydev Unadkat,RPS,field,PBKS,RPS,Mohit Sharma, Zampa,out,out,,,extra cover
15.4," Zampa to Mohit Sharma, no run, goes flat. And for the slider. Coming in onto a back tracking Mohit. All he does is get his bat in the way. Somehow ",1st Inns,55t,Rising Pune Supergiant,Kings XI Punjab,"Rising Pune Supergiant (Playing XI): Ajinkya Rahane, Rahul Tripathi, Steven Smith(c), Manoj Tiwary, Ben Stokes, MS Dhoni(w), Daniel Christian, Washington Sundar, Shardul Thakur, Jaydev Unadkat, Adam Zampa","Kings XI Punjab (Playing XI): Martin Guptill, Wriddhiman Saha(w), Glenn Maxwell(c), Shaun Marsh, Eoin Morgan, Axar Patel, Rahul Tewatia, Swapnil Singh, Mohit Sharma, Ishant Sharma, Sandeep Sharma",,,IPL,2017,"Maharashtra Cricket Association Stadium,Pune","May 14,2017",Rising Pune Supergiant have won the toss and have opted to field,Rising Pune Supergiant won by 9 wkts,Jaydev Unadkat,RPS,field,PBKS,RPS,Mohit Sharma, Zampa,0,0,,,
15.3," Zampa to Mohit Sharma, no run, weaves the bat inside the line looking to poke. Saved by the away rip ",1st Inns,55t,Rising Pune Supergiant,Kings XI Punjab,"Rising Pune Supergiant (Playing XI): Ajinkya Rahane, Rahul Tripathi, Steven Smith(c), Manoj Tiwary, Ben Stokes, MS Dhoni(w), Daniel Christian, Washington Sundar, Shardul Thakur, Jaydev Unadkat, Adam Zampa","Kings XI Punjab (Playing XI): Martin Guptill, Wriddhiman Saha(w), Glenn Maxwell(c), Shaun Marsh, Eoin Morgan, Axar Patel, Rahul Tewatia, Swapnil Singh, Mohit Sharma, Ishant Sharma, Sandeep Sharma",,,IPL,2017,"Maharashtra Cricket Association Stadium,Pune","May 14,2017",Rising Pune Supergiant have won the toss and have opted to field,Rising Pune Supergiant won by 9 wkts,Jaydev Unadkat,RPS,field,PBKS,RPS,Mohit Sharma, Zampa,0,0,,,
15.2," Zampa to Mohit Sharma, 2 runs, some use of the feet. Down, away and flays it away through sweeper. A brace pocketed ",1st Inns,55t,Rising Pune Supergiant,Kings XI Punjab,"Rising Pune Supergiant (Playing XI): Ajinkya Rahane, Rahul Tripathi, Steven Smith(c), Manoj Tiwary, Ben Stokes, MS Dhoni(w), Daniel Christian, Washington Sundar, Shardul Thakur, Jaydev Unadkat, Adam Zampa","Kings XI Punjab (Playing XI): Martin Guptill, Wriddhiman Saha(w), Glenn Maxwell(c), Shaun Marsh, Eoin Morgan, Axar Patel, Rahul Tewatia, Swapnil Singh, Mohit Sharma, Ishant Sharma, Sandeep Sharma",,,IPL,2017,"Maharashtra Cricket Association Stadium,Pune","May 14,2017",Rising Pune Supergiant have won the toss and have opted to field,Rising Pune Supergiant won by 9 wkts,Jaydev Unadkat,RPS,field,PBKS,RPS,Mohit Sharma, Zampa,2,0,,,sweeper
15.1," Zampa to Ishant, out Caught by Smith!! All too easy. All too familiar. The tried and tested ploy to a tail-ender and for the umpteenth time in history, it pays off. Zampa lets out one of the floatiest of leg-breaks tossing it very wide outside the sticks. Ishant sinks on a knee, slogs it big time. It grows big on him, takes the outside half of the bat and all it finds is cover. Ishant c Smith b Zampa 1(5) ",1st Inns,55t,Rising Pune Supergiant,Kings XI Punjab,"Rising Pune Supergiant (Playing XI): Ajinkya Rahane, Rahul Tripathi, Steven Smith(c), Manoj Tiwary, Ben Stokes, MS Dhoni(w), Daniel Christian, Washington Sundar, Shardul Thakur, Jaydev Unadkat, Adam Zampa","Kings XI Punjab (Playing XI): Martin Guptill, Wriddhiman Saha(w), Glenn Maxwell(c), Shaun Marsh, Eoin Morgan, Axar Patel, Rahul Tewatia, Swapnil Singh, Mohit Sharma, Ishant Sharma, Sandeep Sharma",,,IPL,2017,"Maharashtra Cricket Association Stadium,Pune","May 14,2017",Rising Pune Supergiant have won the toss and have opted to field,Rising Pune Supergiant won by 9 wkts,Jaydev Unadkat,RPS,field,PBKS,RPS,Ishant, Zampa,out,out,,wide,cover
14.6," Stokes to Ishant, 1 run, the flashy blade is back. Throwing his hands at it is Ishant and he wouldn't mind an outside edge running down to third man ",1st Inns,55t,Rising Pune Supergiant,Kings XI Punjab,"Rising Pune Supergiant (Playing XI): Ajinkya Rahane, Rahul Tripathi, Steven Smith(c), Manoj Tiwary, Ben Stokes, MS Dhoni(w), Daniel Christian, Washington Sundar, Shardul Thakur, Jaydev Unadkat, Adam Zampa","Kings XI Punjab (Playing XI): Martin Guptill, Wriddhiman Saha(w), Glenn Maxwell(c), Shaun Marsh, Eoin Morgan, Axar Patel, Rahul Tewatia, Swapnil Singh, Mohit Sharma, Ishant Sharma, Sandeep Sharma",,,IPL,2017,"Maharashtra Cricket Association Stadium,Pune","May 14,2017",Rising Pune Supergiant have won the toss and have opted to field,Rising Pune Supergiant won by 9 wkts,Jaydev Unadkat,RPS,field,PBKS,RPS,Ishant, Stokes,1,0,,,third man
14.5," Stokes to Ishant, no run, pushed through on middle. A mistimed bunt back to the bowler ",1st Inns,55t,Rising Pune Supergiant,Kings XI Punjab,"Rising Pune Supergiant (Playing XI): Ajinkya Rahane, Rahul Tripathi, Steven Smith(c), Manoj Tiwary, Ben Stokes, MS Dhoni(w), Daniel Christian, Washington Sundar, Shardul Thakur, Jaydev Unadkat, Adam Zampa","Kings XI Punjab (Playing XI): Martin Guptill, Wriddhiman Saha(w), Glenn Maxwell(c), Shaun Marsh, Eoin Morgan, Axar Patel, Rahul Tewatia, Swapnil Singh, Mohit Sharma, Ishant Sharma, Sandeep Sharma",,,IPL,2017,"Maharashtra Cricket Association Stadium,Pune","May 14,2017",Rising Pune Supergiant have won the toss and have opted to field,Rising Pune Supergiant won by 9 wkts,Jaydev Unadkat,RPS,field,PBKS,RPS,Ishant, Stokes,0,0,,stump line,
14.4," Stokes to Mohit Sharma, 1 run, on the hips. A glance through square leg follows ",1st Inns,55t,Rising Pune Supergiant,Kings XI Punjab,"Rising Pune Supergiant (Playing XI): Ajinkya Rahane, Rahul Tripathi, Steven Smith(c), Manoj Tiwary, Ben Stokes, MS Dhoni(w), Daniel Christian, Washington Sundar, Shardul Thakur, Jaydev Unadkat, Adam Zampa","Kings XI Punjab (Playing XI): Martin Guptill, Wriddhiman Saha(w), Glenn Maxwell(c), Shaun Marsh, Eoin Morgan, Axar Patel, Rahul Tewatia, Swapnil Singh, Mohit Sharma, Ishant Sharma, Sandeep Sharma",,,IPL,2017,"Maharashtra Cricket Association Stadium,Pune","May 14,2017",Rising Pune Supergiant have won the toss and have opted to field,Rising Pune Supergiant won by 9 wkts,Jaydev Unadkat,RPS,field,PBKS,RPS,Mohit Sharma, Stokes,1,0,,stump line,square leg
14.3," Stokes to Mohit Sharma, no run, ah jaffa. Darts it cross-seamed. Another feet-clad-in-cement swish of the bat. An obvious miss with the ball holding its line in the channel just around the fourth stump line ",1st Inns,55t,Rising Pune Supergiant,Kings XI Punjab,"Rising Pune Supergiant (Playing XI): Ajinkya Rahane, Rahul Tripathi, Steven Smith(c), Manoj Tiwary, Ben Stokes, MS Dhoni(w), Daniel Christian, Washington Sundar, Shardul Thakur, Jaydev Unadkat, Adam Zampa","Kings XI Punjab (Playing XI): Martin Guptill, Wriddhiman Saha(w), Glenn Maxwell(c), Shaun Marsh, Eoin Morgan, Axar Patel, Rahul Tewatia, Swapnil Singh, Mohit Sharma, Ishant Sharma, Sandeep Sharma",,,IPL,2017,"Maharashtra Cricket Association Stadium,Pune","May 14,2017",Rising Pune Supergiant have won the toss and have opted to field,Rising Pune Supergiant won by 9 wkts,Jaydev Unadkat,RPS,field,PBKS,RPS,Mohit Sharma, Stokes,0,0,,,
14.2," Stokes to Mohit Sharma, no run, nipping in on the body. Keeps the wrists very soft and nudges it away in a dropping defence into the on-side ",1st Inns,55t,Rising Pune Supergiant,Kings XI Punjab,"Rising Pune Supergiant (Playing XI): Ajinkya Rahane, Rahul Tripathi, Steven Smith(c), Manoj Tiwary, Ben Stokes, MS Dhoni(w), Daniel Christian, Washington Sundar, Shardul Thakur, Jaydev Unadkat, Adam Zampa","Kings XI Punjab (Playing XI): Martin Guptill, Wriddhiman Saha(w), Glenn Maxwell(c), Shaun Marsh, Eoin Morgan, Axar Patel, Rahul Tewatia, Swapnil Singh, Mohit Sharma, Ishant Sharma, Sandeep Sharma",,,IPL,2017,"Maharashtra Cricket Association Stadium,Pune","May 14,2017",Rising Pune Supergiant have won the toss and have opted to field,Rising Pune Supergiant won by 9 wkts,Jaydev Unadkat,RPS,field,PBKS,RPS,Mohit Sharma, Stokes,0,0,,,defence
