ball,Commentary Text,innings,match_no,team_a,team_b,team_a_11,team_b_11,team_a_subs,team_b_subs,series,season,venue,date,toss,winner,player_of_the_match,toss_winner,toss_choosen,batting_team,bowling_team,Batsman,Bowler,runs,extra,ball_length,ball_line
14.2," Karn Sharma to Jaggi, 1 run, opens himself up. Swivels. And murders this rank long hop through square leg. A running slide in the end keeps it down to a single ",1st Inns,Qua,Mumbai Indians,Kolkata Knight Riders,"Mumbai Indians (Playing XI): Lendl Simmons, Parthiv Patel(w), Rohit Sharma(c), Ambati Rayudu, Kieron Pollard, Hardik Pandya, Krunal Pandya, Karn Sharma, Mitchell Johnson, Jasprit Bumrah, Lasith Malinga","Kolkata Knight Riders (Playing XI): Chris Lynn, Sunil Narine, Gautam Gambhir(c), Robin Uthappa(w), Ishank Jaggi, Suryakumar Yadav, Colin de Grandhomme, Nathan Coulter-Nile, Piyush Chawla, Umesh Yadav, Ankit Rajpoot",,,IPL,2017,"M.Chinnaswamy Stadium,Bengaluru","May 19,2017",Mumbai Indians have won the toss and have opted to field,Mumbai Indians won by 6 wkts,,MI,field,KKR,MI,Jaggi, Karn Sharma,1,0,,
14.1," Karn Sharma to Suryakumar Yadav, 1 run, very full. Helped away with a wrist roll in front of square ",1st Inns,Qua,Mumbai Indians,Kolkata Knight Riders,"Mumbai Indians (Playing XI): Lendl Simmons, Parthiv Patel(w), Rohit Sharma(c), Ambati Rayudu, Kieron Pollard, Hardik Pandya, Krunal Pandya, Karn Sharma, Mitchell Johnson, Jasprit Bumrah, Lasith Malinga","Kolkata Knight Riders (Playing XI): Chris Lynn, Sunil Narine, Gautam Gambhir(c), Robin Uthappa(w), Ishank Jaggi, Suryakumar Yadav, Colin de Grandhomme, Nathan Coulter-Nile, Piyush Chawla, Umesh Yadav, Ankit Rajpoot",,,IPL,2017,"M.Chinnaswamy Stadium,Bengaluru","May 19,2017",Mumbai Indians have won the toss and have opted to field,Mumbai Indians won by 6 wkts,,MI,field,KKR,MI,Suryakumar Yadav, Karn Sharma,1,0,Full,
13.6,"Malinga to Jaggi, FOUR, a ground version of the helicopter. Not only does he share the same state, he shares the same shots too with the big man. The slower yorker, takes an eternity to dip down. Enough for the adjustment and a chopper to be unleashed. Talk about the precision in the placement too. Surgical in bisecting the two men at the fence",1st Inns,Qua,Mumbai Indians,Kolkata Knight Riders,"Mumbai Indians (Playing XI): Lendl Simmons, Parthiv Patel(w), Rohit Sharma(c), Ambati Rayudu, Kieron Pollard, Hardik Pandya, Krunal Pandya, Karn Sharma, Mitchell Johnson, Jasprit Bumrah, Lasith Malinga","Kolkata Knight Riders (Playing XI): Chris Lynn, Sunil Narine, Gautam Gambhir(c), Robin Uthappa(w), Ishank Jaggi, Suryakumar Yadav, Colin de Grandhomme, Nathan Coulter-Nile, Piyush Chawla, Umesh Yadav, Ankit Rajpoot",,,IPL,2017,"M.Chinnaswamy Stadium,Bengaluru","May 19,2017",Mumbai Indians have won the toss and have opted to field,Mumbai Indians won by 6 wkts,,MI,field,KKR,MI,Jaggi,Malinga,4,0,yorker,
13.5," Malinga to Suryakumar Yadav, 1 run, more of his tried and trusted slower cutters. A wait, a shape up and a punch through the covers ",1st Inns,Qua,Mumbai Indians,Kolkata Knight Riders,"Mumbai Indians (Playing XI): Lendl Simmons, Parthiv Patel(w), Rohit Sharma(c), Ambati Rayudu, Kieron Pollard, Hardik Pandya, Krunal Pandya, Karn Sharma, Mitchell Johnson, Jasprit Bumrah, Lasith Malinga","Kolkata Knight Riders (Playing XI): Chris Lynn, Sunil Narine, Gautam Gambhir(c), Robin Uthappa(w), Ishank Jaggi, Suryakumar Yadav, Colin de Grandhomme, Nathan Coulter-Nile, Piyush Chawla, Umesh Yadav, Ankit Rajpoot",,,IPL,2017,"M.Chinnaswamy Stadium,Bengaluru","May 19,2017",Mumbai Indians have won the toss and have opted to field,Mumbai Indians won by 6 wkts,,MI,field,KKR,MI,Suryakumar Yadav, Malinga,1,0,,
13.4," Malinga to Jaggi, leg byes, 1 run, too straight. Too leg-sidish. Takes the outside of the pad to pop down to long leg ",1st Inns,Qua,Mumbai Indians,Kolkata Knight Riders,"Mumbai Indians (Playing XI): Lendl Simmons, Parthiv Patel(w), Rohit Sharma(c), Ambati Rayudu, Kieron Pollard, Hardik Pandya, Krunal Pandya, Karn Sharma, Mitchell Johnson, Jasprit Bumrah, Lasith Malinga","Kolkata Knight Riders (Playing XI): Chris Lynn, Sunil Narine, Gautam Gambhir(c), Robin Uthappa(w), Ishank Jaggi, Suryakumar Yadav, Colin de Grandhomme, Nathan Coulter-Nile, Piyush Chawla, Umesh Yadav, Ankit Rajpoot",,,IPL,2017,"M.Chinnaswamy Stadium,Bengaluru","May 19,2017",Mumbai Indians have won the toss and have opted to field,Mumbai Indians won by 6 wkts,,MI,field,KKR,MI,Jaggi, Malinga,byes,1,,
13.3," Malinga to Suryakumar Yadav, 1 run, keeps it on a good length around the top of off. Cutting in just a touch. A calming nudge follows ",1st Inns,Qua,Mumbai Indians,Kolkata Knight Riders,"Mumbai Indians (Playing XI): Lendl Simmons, Parthiv Patel(w), Rohit Sharma(c), Ambati Rayudu, Kieron Pollard, Hardik Pandya, Krunal Pandya, Karn Sharma, Mitchell Johnson, Jasprit Bumrah, Lasith Malinga","Kolkata Knight Riders (Playing XI): Chris Lynn, Sunil Narine, Gautam Gambhir(c), Robin Uthappa(w), Ishank Jaggi, Suryakumar Yadav, Colin de Grandhomme, Nathan Coulter-Nile, Piyush Chawla, Umesh Yadav, Ankit Rajpoot",,,IPL,2017,"M.Chinnaswamy Stadium,Bengaluru","May 19,2017",Mumbai Indians have won the toss and have opted to field,Mumbai Indians won by 6 wkts,,MI,field,KKR,MI,Suryakumar Yadav, Malinga,1,0,Good,
13.2," Malinga to Jaggi, 1 run, a fumble now. The pressure switching sides. A room making angry drive this through the covers, where the man perched refuses to collect cleanly. Hence the single ",1st Inns,Qua,Mumbai Indians,Kolkata Knight Riders,"Mumbai Indians (Playing XI): Lendl Simmons, Parthiv Patel(w), Rohit Sharma(c), Ambati Rayudu, Kieron Pollard, Hardik Pandya, Krunal Pandya, Karn Sharma, Mitchell Johnson, Jasprit Bumrah, Lasith Malinga","Kolkata Knight Riders (Playing XI): Chris Lynn, Sunil Narine, Gautam Gambhir(c), Robin Uthappa(w), Ishank Jaggi, Suryakumar Yadav, Colin de Grandhomme, Nathan Coulter-Nile, Piyush Chawla, Umesh Yadav, Ankit Rajpoot",,,IPL,2017,"M.Chinnaswamy Stadium,Bengaluru","May 19,2017",Mumbai Indians have won the toss and have opted to field,Mumbai Indians won by 6 wkts,,MI,field,KKR,MI,Jaggi, Malinga,1,0,,
13.1," Malinga to Jaggi, FOUR, picks the bones out of this disguise. The literacy means that he reads the slower one, waits on it and mows it through mid-wicket. A serious move on this ",1st Inns,Qua,Mumbai Indians,Kolkata Knight Riders,"Mumbai Indians (Playing XI): Lendl Simmons, Parthiv Patel(w), Rohit Sharma(c), Ambati Rayudu, Kieron Pollard, Hardik Pandya, Krunal Pandya, Karn Sharma, Mitchell Johnson, Jasprit Bumrah, Lasith Malinga","Kolkata Knight Riders (Playing XI): Chris Lynn, Sunil Narine, Gautam Gambhir(c), Robin Uthappa(w), Ishank Jaggi, Suryakumar Yadav, Colin de Grandhomme, Nathan Coulter-Nile, Piyush Chawla, Umesh Yadav, Ankit Rajpoot",,,IPL,2017,"M.Chinnaswamy Stadium,Bengaluru","May 19,2017",Mumbai Indians have won the toss and have opted to field,Mumbai Indians won by 6 wkts,,MI,field,KKR,MI,Jaggi, Malinga,4,0,,
12.6," Krunal Pandya to Suryakumar Yadav, no run, the slider. The one that refuses to turn away. A rip searching flick follows, plays all around it in the end and takes it on his pad ",1st Inns,Qua,Mumbai Indians,Kolkata Knight Riders,"Mumbai Indians (Playing XI): Lendl Simmons, Parthiv Patel(w), Rohit Sharma(c), Ambati Rayudu, Kieron Pollard, Hardik Pandya, Krunal Pandya, Karn Sharma, Mitchell Johnson, Jasprit Bumrah, Lasith Malinga","Kolkata Knight Riders (Playing XI): Chris Lynn, Sunil Narine, Gautam Gambhir(c), Robin Uthappa(w), Ishank Jaggi, Suryakumar Yadav, Colin de Grandhomme, Nathan Coulter-Nile, Piyush Chawla, Umesh Yadav, Ankit Rajpoot",,,IPL,2017,"M.Chinnaswamy Stadium,Bengaluru","May 19,2017",Mumbai Indians have won the toss and have opted to field,Mumbai Indians won by 6 wkts,,MI,field,KKR,MI,Suryakumar Yadav, Krunal Pandya,0,0,,
12.5," Krunal Pandya to Suryakumar Yadav, no run, leans forward, gets close, a touch too close for his liking and pushes it out. Only as far as the bowler ",1st Inns,Qua,Mumbai Indians,Kolkata Knight Riders,"Mumbai Indians (Playing XI): Lendl Simmons, Parthiv Patel(w), Rohit Sharma(c), Ambati Rayudu, Kieron Pollard, Hardik Pandya, Krunal Pandya, Karn Sharma, Mitchell Johnson, Jasprit Bumrah, Lasith Malinga","Kolkata Knight Riders (Playing XI): Chris Lynn, Sunil Narine, Gautam Gambhir(c), Robin Uthappa(w), Ishank Jaggi, Suryakumar Yadav, Colin de Grandhomme, Nathan Coulter-Nile, Piyush Chawla, Umesh Yadav, Ankit Rajpoot",,,IPL,2017,"M.Chinnaswamy Stadium,Bengaluru","May 19,2017",Mumbai Indians have won the toss and have opted to field,Mumbai Indians won by 6 wkts,,MI,field,KKR,MI,Suryakumar Yadav, Krunal Pandya,0,0,,
