ball,Commentary Text,innings,match_no,team_a,team_b,team_a_11,team_b_11,team_a_subs,team_b_subs,series,season,venue,date,toss,winner,player_of_the_match,toss_winner,toss_choosen,batting_team,bowling_team,Batsman,Bowler,runs,extra,ball_length,ball_line,ball_destination,shot_name,ball_speed,out_type
3.4,"Shami to Raina, FOUR, this man is great with his inside-out lofted drives over the cover region. Can't really say that this is a bad ball from the bowler. Middle and leg line on a good length, Raina moved leg-side and played that easily over extra-cover",1st Inns,42nd,Delhi Daredevils,Gujarat Lions,"Delhi Daredevils (Playing XI): Sanju Samson, Karun Nair(c), Rishabh Pant(w), Shreyas Iyer, Marlon Samuels, Corey Anderson, Pat Cummins, Kagiso Rabada, Shahbaz Nadeem, Amit Mishra, Mohammed Shami","Gujarat Lions (Playing XI): Ishan Kishan, Brendon McCullum, Suresh Raina(c), Aaron Finch, Dwayne Smith, Dinesh Karthik(w), Ravindra Jadeja, James Faulkner, Pradeep Sangwan, Basil Thampi, Ankit Soni",,,IPL,2017,"Arun Jaitley Stadium,Delhi","May 04,2017",Delhi Daredevils have won the toss and have opted to field,Delhi Daredevils won by 7 wkts,Rishabh Pant,DD,field,GL,DD,Raina,Shami,4,0,Good,,cover,cover drive,,
3.3," Shami to Raina, no run, slower delivery and Raina played that nicely by delaying his cut shot, but straight to backward point, would have been four more if it was in the gap ",1st Inns,42nd,Delhi Daredevils,Gujarat Lions,"Delhi Daredevils (Playing XI): Sanju Samson, Karun Nair(c), Rishabh Pant(w), Shreyas Iyer, Marlon Samuels, Corey Anderson, Pat Cummins, Kagiso Rabada, Shahbaz Nadeem, Amit Mishra, Mohammed Shami","Gujarat Lions (Playing XI): Ishan Kishan, Brendon McCullum, Suresh Raina(c), Aaron Finch, Dwayne Smith, Dinesh Karthik(w), Ravindra Jadeja, James Faulkner, Pradeep Sangwan, Basil Thampi, Ankit Soni",,,IPL,2017,"Arun Jaitley Stadium,Delhi","May 04,2017",Delhi Daredevils have won the toss and have opted to field,Delhi Daredevils won by 7 wkts,Rishabh Pant,DD,field,GL,DD,Raina, Shami,0,0,,,straight,cut shot,,
3.2," Shami to Raina, FOUR, the short ball but Raina backed away early to free his arms. Slashed at it with an open bat face to deliberately hit over the top through point for four ",1st Inns,42nd,Delhi Daredevils,Gujarat Lions,"Delhi Daredevils (Playing XI): Sanju Samson, Karun Nair(c), Rishabh Pant(w), Shreyas Iyer, Marlon Samuels, Corey Anderson, Pat Cummins, Kagiso Rabada, Shahbaz Nadeem, Amit Mishra, Mohammed Shami","Gujarat Lions (Playing XI): Ishan Kishan, Brendon McCullum, Suresh Raina(c), Aaron Finch, Dwayne Smith, Dinesh Karthik(w), Ravindra Jadeja, James Faulkner, Pradeep Sangwan, Basil Thampi, Ankit Soni",,,IPL,2017,"Arun Jaitley Stadium,Delhi","May 04,2017",Delhi Daredevils have won the toss and have opted to field,Delhi Daredevils won by 7 wkts,Rishabh Pant,DD,field,GL,DD,Raina, Shami,4,0,Short,,point,,,
3.1,"Shami to Raina, SIX, why on earth did they remove Rabada after that brilliant over? Raina was never comfortable against him. This Delhi team does strange things! Shami serves up a length ball on the leg stump, Raina is good when he connects those slogs and he has done decently well this time, flew over wide mid-on",1st Inns,42nd,Delhi Daredevils,Gujarat Lions,"Delhi Daredevils (Playing XI): Sanju Samson, Karun Nair(c), Rishabh Pant(w), Shreyas Iyer, Marlon Samuels, Corey Anderson, Pat Cummins, Kagiso Rabada, Shahbaz Nadeem, Amit Mishra, Mohammed Shami","Gujarat Lions (Playing XI): Ishan Kishan, Brendon McCullum, Suresh Raina(c), Aaron Finch, Dwayne Smith, Dinesh Karthik(w), Ravindra Jadeja, James Faulkner, Pradeep Sangwan, Basil Thampi, Ankit Soni",,,IPL,2017,"Arun Jaitley Stadium,Delhi","May 04,2017",Delhi Daredevils have won the toss and have opted to field,Delhi Daredevils won by 7 wkts,Rishabh Pant,DD,field,GL,DD,Raina,Shami,6,0,Good,stump line,mid-on,slog shot,,
2.6,"Pat Cummins to Karthik, 2 runs, off the inside edge, good length delivery angled in, Karthik tries to work it on the on-side, gets a thick edge that goes to the left of the man at short fine leg",1st Inns,42nd,Delhi Daredevils,Gujarat Lions,"Delhi Daredevils (Playing XI): Sanju Samson, Karun Nair(c), Rishabh Pant(w), Shreyas Iyer, Marlon Samuels, Corey Anderson, Pat Cummins, Kagiso Rabada, Shahbaz Nadeem, Amit Mishra, Mohammed Shami","Gujarat Lions (Playing XI): Ishan Kishan, Brendon McCullum, Suresh Raina(c), Aaron Finch, Dwayne Smith, Dinesh Karthik(w), Ravindra Jadeja, James Faulkner, Pradeep Sangwan, Basil Thampi, Ankit Soni",,,IPL,2017,"Arun Jaitley Stadium,Delhi","May 04,2017",Delhi Daredevils have won the toss and have opted to field,Delhi Daredevils won by 7 wkts,Rishabh Pant,DD,field,GL,DD,Karthik,Pat Cummins,2,0,Good,,short fine leg,edge,,
2.5," Pat Cummins to Karthik, no run, beaten, good length delivery outside off stump, maybe left the batsman very late, Karthik tries to drive through the off-side but the ball went through to the keeper. Could so easily have been an edge ",1st Inns,42nd,Delhi Daredevils,Gujarat Lions,"Delhi Daredevils (Playing XI): Sanju Samson, Karun Nair(c), Rishabh Pant(w), Shreyas Iyer, Marlon Samuels, Corey Anderson, Pat Cummins, Kagiso Rabada, Shahbaz Nadeem, Amit Mishra, Mohammed Shami","Gujarat Lions (Playing XI): Ishan Kishan, Brendon McCullum, Suresh Raina(c), Aaron Finch, Dwayne Smith, Dinesh Karthik(w), Ravindra Jadeja, James Faulkner, Pradeep Sangwan, Basil Thampi, Ankit Soni",,,IPL,2017,"Arun Jaitley Stadium,Delhi","May 04,2017",Delhi Daredevils have won the toss and have opted to field,Delhi Daredevils won by 7 wkts,Rishabh Pant,DD,field,GL,DD,Karthik, Pat Cummins,0,0,Good,off side,off-side,edge,,
2.4," Pat Cummins to Karthik, no run, short of length delivery on the off stump, Karthik stands tall and defends into the on-side ",1st Inns,42nd,Delhi Daredevils,Gujarat Lions,"Delhi Daredevils (Playing XI): Sanju Samson, Karun Nair(c), Rishabh Pant(w), Shreyas Iyer, Marlon Samuels, Corey Anderson, Pat Cummins, Kagiso Rabada, Shahbaz Nadeem, Amit Mishra, Mohammed Shami","Gujarat Lions (Playing XI): Ishan Kishan, Brendon McCullum, Suresh Raina(c), Aaron Finch, Dwayne Smith, Dinesh Karthik(w), Ravindra Jadeja, James Faulkner, Pradeep Sangwan, Basil Thampi, Ankit Soni",,,IPL,2017,"Arun Jaitley Stadium,Delhi","May 04,2017",Delhi Daredevils have won the toss and have opted to field,Delhi Daredevils won by 7 wkts,Rishabh Pant,DD,field,GL,DD,Karthik, Pat Cummins,0,0,Short,off side,,defend,,
2.3," Pat Cummins to Raina, 1 run, another flick in the air, short of length and climing on the batsman, Raina was on the hop as he tried to play this one, goes through backward square leg ",1st Inns,42nd,Delhi Daredevils,Gujarat Lions,"Delhi Daredevils (Playing XI): Sanju Samson, Karun Nair(c), Rishabh Pant(w), Shreyas Iyer, Marlon Samuels, Corey Anderson, Pat Cummins, Kagiso Rabada, Shahbaz Nadeem, Amit Mishra, Mohammed Shami","Gujarat Lions (Playing XI): Ishan Kishan, Brendon McCullum, Suresh Raina(c), Aaron Finch, Dwayne Smith, Dinesh Karthik(w), Ravindra Jadeja, James Faulkner, Pradeep Sangwan, Basil Thampi, Ankit Soni",,,IPL,2017,"Arun Jaitley Stadium,Delhi","May 04,2017",Delhi Daredevils have won the toss and have opted to field,Delhi Daredevils won by 7 wkts,Rishabh Pant,DD,field,GL,DD,Raina, Pat Cummins,1,0,Short,,square leg,flick shot,,
2.2," Pat Cummins to Raina, FOUR, uppish, but not convincing. Short of a length delivery on the leg stump, Raina chips it over the infield, more towards square leg, luckily for the visitors, the ball went in the gap ",1st Inns,42nd,Delhi Daredevils,Gujarat Lions,"Delhi Daredevils (Playing XI): Sanju Samson, Karun Nair(c), Rishabh Pant(w), Shreyas Iyer, Marlon Samuels, Corey Anderson, Pat Cummins, Kagiso Rabada, Shahbaz Nadeem, Amit Mishra, Mohammed Shami","Gujarat Lions (Playing XI): Ishan Kishan, Brendon McCullum, Suresh Raina(c), Aaron Finch, Dwayne Smith, Dinesh Karthik(w), Ravindra Jadeja, James Faulkner, Pradeep Sangwan, Basil Thampi, Ankit Soni",,,IPL,2017,"Arun Jaitley Stadium,Delhi","May 04,2017",Delhi Daredevils have won the toss and have opted to field,Delhi Daredevils won by 7 wkts,Rishabh Pant,DD,field,GL,DD,Raina, Pat Cummins,4,0,Short,stump line,square leg,,,
2.1," Pat Cummins to Raina, no run, Raina wants to break the shackles, tries to swing right across the line and gets an inside edge onto pad. This is looking very edgy out there for Gujarat and mind you, this is not even a pacy wicket. Look what one over of sensible, yet exceptional bowling can do ",1st Inns,42nd,Delhi Daredevils,Gujarat Lions,"Delhi Daredevils (Playing XI): Sanju Samson, Karun Nair(c), Rishabh Pant(w), Shreyas Iyer, Marlon Samuels, Corey Anderson, Pat Cummins, Kagiso Rabada, Shahbaz Nadeem, Amit Mishra, Mohammed Shami","Gujarat Lions (Playing XI): Ishan Kishan, Brendon McCullum, Suresh Raina(c), Aaron Finch, Dwayne Smith, Dinesh Karthik(w), Ravindra Jadeja, James Faulkner, Pradeep Sangwan, Basil Thampi, Ankit Soni",,,IPL,2017,"Arun Jaitley Stadium,Delhi","May 04,2017",Delhi Daredevils have won the toss and have opted to field,Delhi Daredevils won by 7 wkts,Rishabh Pant,DD,field,GL,DD,Raina, Pat Cummins,0,0,,,,edge,,
1.6,"Rabada to Raina, 1 run, it's dropped this time. Gee, this is a crazy over. Two wickets, one just escaped the fielder and then one was put down. This time Rabada does what most fast bowlers with pace do to Raina. Bowl that bouncer and have him jumping around in the crease. It was down the leg-side, Raina could back away or duck, tried to pull, the ball went off the back of the bat, a lob it was to first slip. Easiest of chances, but Shreyas Iyer spills it. Rabada is very disappointed",1st Inns,42nd,Delhi Daredevils,Gujarat Lions,"Delhi Daredevils (Playing XI): Sanju Samson, Karun Nair(c), Rishabh Pant(w), Shreyas Iyer, Marlon Samuels, Corey Anderson, Pat Cummins, Kagiso Rabada, Shahbaz Nadeem, Amit Mishra, Mohammed Shami","Gujarat Lions (Playing XI): Ishan Kishan, Brendon McCullum, Suresh Raina(c), Aaron Finch, Dwayne Smith, Dinesh Karthik(w), Ravindra Jadeja, James Faulkner, Pradeep Sangwan, Basil Thampi, Ankit Soni",,,IPL,2017,"Arun Jaitley Stadium,Delhi","May 04,2017",Delhi Daredevils have won the toss and have opted to field,Delhi Daredevils won by 7 wkts,Rishabh Pant,DD,field,GL,DD,Raina,Rabada,1,0,Back of Length,,slip,pull shot,,
1.5," Rabada to Raina, no run, this is ugly from Raina. Stays leg-side of the ball, maybe he was expecting the bumper, Rabada fires a fast yorker around the base of off stump, somehow dug out by the batsman ",1st Inns,42nd,Delhi Daredevils,Gujarat Lions,"Delhi Daredevils (Playing XI): Sanju Samson, Karun Nair(c), Rishabh Pant(w), Shreyas Iyer, Marlon Samuels, Corey Anderson, Pat Cummins, Kagiso Rabada, Shahbaz Nadeem, Amit Mishra, Mohammed Shami","Gujarat Lions (Playing XI): Ishan Kishan, Brendon McCullum, Suresh Raina(c), Aaron Finch, Dwayne Smith, Dinesh Karthik(w), Ravindra Jadeja, James Faulkner, Pradeep Sangwan, Basil Thampi, Ankit Soni",,,IPL,2017,"Arun Jaitley Stadium,Delhi","May 04,2017",Delhi Daredevils have won the toss and have opted to field,Delhi Daredevils won by 7 wkts,Rishabh Pant,DD,field,GL,DD,Raina, Rabada,0,0,yorker,off side,,,,
