ball,Commentary Text,innings,match_no,team_a,team_b,team_a_11,team_b_11,team_a_subs,team_b_subs,series,season,venue,date,toss,winner,player_of_the_match,toss_winner,toss_choosen,batting_team,bowling_team
19.6," Unadkat to Mishra, 2 runs, the reverse sweep from Mishra, got into a clumsy position as he played the shot, gets a fat top-edge that just about clears Sundar at short third man, back for the second run and DD finish with 168 ",1st Inns,52n,Delhi Daredevils,Rising Pune Supergiant,"Delhi Daredevils (Playing XI): Sanju Samson, Karun Nair, Rishabh Pant(w), Shreyas Iyer, Marlon Samuels, Corey Anderson, Shahbaz Nadeem, Pat Cummins, Mohammed Shami, Amit Mishra, Zaheer Khan(c)","Rising Pune Supergiant (Playing XI): Ajinkya Rahane, Rahul Tripathi, Steven Smith(c), Ben Stokes, MS Dhoni(w), Daniel Christian, Manoj Tiwary, Washington Sundar, Shardul Thakur, Jaydev Unadkat, Adam Zampa",,,IPL,2017,"Arun Jaitley Stadium,Delhi","May 12,2017",Delhi Daredevils have won the toss and have opted to bat,Delhi Daredevils won by 7 runs,Karun Nair,DD,bat,DD,RPS
19.5," Unadkat to Shami, out Caught by Stokes!! That's a superb catch from Stokes - he hasn't just saved a six, but he has got Unadkat a wicket as well. Watches the ball all the way at the deep mid-wicket boundary, lunges behind, holds onto the overhead catch - realises that he was going over the ropes, chucks the ball back into play, crosses the ropes, comes back in and takes the catch. Coming to the ball, it was a length delivery on the stumps, Shami backed away and swung hard - looked like he had got plenty behind it - only for Stokes to spoil his party. Shami c Stokes b Unadkat 2(4) ",1st Inns,52n,Delhi Daredevils,Rising Pune Supergiant,"Delhi Daredevils (Playing XI): Sanju Samson, Karun Nair, Rishabh Pant(w), Shreyas Iyer, Marlon Samuels, Corey Anderson, Shahbaz Nadeem, Pat Cummins, Mohammed Shami, Amit Mishra, Zaheer Khan(c)","Rising Pune Supergiant (Playing XI): Ajinkya Rahane, Rahul Tripathi, Steven Smith(c), Ben Stokes, MS Dhoni(w), Daniel Christian, Manoj Tiwary, Washington Sundar, Shardul Thakur, Jaydev Unadkat, Adam Zampa",,,IPL,2017,"Arun Jaitley Stadium,Delhi","May 12,2017",Delhi Daredevils have won the toss and have opted to bat,Delhi Daredevils won by 7 runs,Karun Nair,DD,bat,DD,RPS
19.4," Unadkat to Shami, 2 runs, that's a chance and Sundar has dropped it, very similar to that of Unadkat's catch, this was another top-edge that went high and behind the keeper. Sundar ran across, got to the ball, seemed to have slipped at the last moment and drops it ",1st Inns,52n,Delhi Daredevils,Rising Pune Supergiant,"Delhi Daredevils (Playing XI): Sanju Samson, Karun Nair, Rishabh Pant(w), Shreyas Iyer, Marlon Samuels, Corey Anderson, Shahbaz Nadeem, Pat Cummins, Mohammed Shami, Amit Mishra, Zaheer Khan(c)","Rising Pune Supergiant (Playing XI): Ajinkya Rahane, Rahul Tripathi, Steven Smith(c), Ben Stokes, MS Dhoni(w), Daniel Christian, Manoj Tiwary, Washington Sundar, Shardul Thakur, Jaydev Unadkat, Adam Zampa",,,IPL,2017,"Arun Jaitley Stadium,Delhi","May 12,2017",Delhi Daredevils have won the toss and have opted to bat,Delhi Daredevils won by 7 runs,Karun Nair,DD,bat,DD,RPS
19.3," Unadkat to Shami, no run, another good length delivery outside off, Shami is nowhere near the ball as he swishes and misses ",1st Inns,52n,Delhi Daredevils,Rising Pune Supergiant,"Delhi Daredevils (Playing XI): Sanju Samson, Karun Nair, Rishabh Pant(w), Shreyas Iyer, Marlon Samuels, Corey Anderson, Shahbaz Nadeem, Pat Cummins, Mohammed Shami, Amit Mishra, Zaheer Khan(c)","Rising Pune Supergiant (Playing XI): Ajinkya Rahane, Rahul Tripathi, Steven Smith(c), Ben Stokes, MS Dhoni(w), Daniel Christian, Manoj Tiwary, Washington Sundar, Shardul Thakur, Jaydev Unadkat, Adam Zampa",,,IPL,2017,"Arun Jaitley Stadium,Delhi","May 12,2017",Delhi Daredevils have won the toss and have opted to bat,Delhi Daredevils won by 7 runs,Karun Nair,DD,bat,DD,RPS
19.2," Unadkat to Shami, no run, another slower ball - this time by Unadkat, Shami swings across the line and missed ",1st Inns,52n,Delhi Daredevils,Rising Pune Supergiant,"Delhi Daredevils (Playing XI): Sanju Samson, Karun Nair, Rishabh Pant(w), Shreyas Iyer, Marlon Samuels, Corey Anderson, Shahbaz Nadeem, Pat Cummins, Mohammed Shami, Amit Mishra, Zaheer Khan(c)","Rising Pune Supergiant (Playing XI): Ajinkya Rahane, Rahul Tripathi, Steven Smith(c), Ben Stokes, MS Dhoni(w), Daniel Christian, Manoj Tiwary, Washington Sundar, Shardul Thakur, Jaydev Unadkat, Adam Zampa",,,IPL,2017,"Arun Jaitley Stadium,Delhi","May 12,2017",Delhi Daredevils have won the toss and have opted to bat,Delhi Daredevils won by 7 runs,Karun Nair,DD,bat,DD,RPS
19.1," Unadkat to Mishra, 1 run, back of a length and on the stumps, Mishra backs away and dabs it towards backward point ",1st Inns,52n,Delhi Daredevils,Rising Pune Supergiant,"Delhi Daredevils (Playing XI): Sanju Samson, Karun Nair, Rishabh Pant(w), Shreyas Iyer, Marlon Samuels, Corey Anderson, Shahbaz Nadeem, Pat Cummins, Mohammed Shami, Amit Mishra, Zaheer Khan(c)","Rising Pune Supergiant (Playing XI): Ajinkya Rahane, Rahul Tripathi, Steven Smith(c), Ben Stokes, MS Dhoni(w), Daniel Christian, Manoj Tiwary, Washington Sundar, Shardul Thakur, Jaydev Unadkat, Adam Zampa",,,IPL,2017,"Arun Jaitley Stadium,Delhi","May 12,2017",Delhi Daredevils have won the toss and have opted to bat,Delhi Daredevils won by 7 runs,Karun Nair,DD,bat,DD,RPS
18.6," Stokes to Mishra, leg byes, 1 run, fuller length delivery on Mishra's pads, he was looking to flick and missed, sneaks in a leg-bye ",1st Inns,52n,Delhi Daredevils,Rising Pune Supergiant,"Delhi Daredevils (Playing XI): Sanju Samson, Karun Nair, Rishabh Pant(w), Shreyas Iyer, Marlon Samuels, Corey Anderson, Shahbaz Nadeem, Pat Cummins, Mohammed Shami, Amit Mishra, Zaheer Khan(c)","Rising Pune Supergiant (Playing XI): Ajinkya Rahane, Rahul Tripathi, Steven Smith(c), Ben Stokes, MS Dhoni(w), Daniel Christian, Manoj Tiwary, Washington Sundar, Shardul Thakur, Jaydev Unadkat, Adam Zampa",,,IPL,2017,"Arun Jaitley Stadium,Delhi","May 12,2017",Delhi Daredevils have won the toss and have opted to bat,Delhi Daredevils won by 7 runs,Karun Nair,DD,bat,DD,RPS
18.5," Stokes to Nair, out Caught by Unadkat!! Excellent catch from Unadkat - he seemed to have lost it under the lights, puts in the full-stretch dive and just about holds on. Second wicket for Stokes and Pune are finishing strong. It was a length ball from Stokes, Nair backed away on the heave, ended up getting a fat top-edge that spiralled in the air and behind Dhoni. Unadkat ran across to his left from short third man, called for the catch, seemed to have misjudged it - but held on with a dive. Nair c Unadkat b Stokes 64(45) [4s-9] ",1st Inns,52n,Delhi Daredevils,Rising Pune Supergiant,"Delhi Daredevils (Playing XI): Sanju Samson, Karun Nair, Rishabh Pant(w), Shreyas Iyer, Marlon Samuels, Corey Anderson, Shahbaz Nadeem, Pat Cummins, Mohammed Shami, Amit Mishra, Zaheer Khan(c)","Rising Pune Supergiant (Playing XI): Ajinkya Rahane, Rahul Tripathi, Steven Smith(c), Ben Stokes, MS Dhoni(w), Daniel Christian, Manoj Tiwary, Washington Sundar, Shardul Thakur, Jaydev Unadkat, Adam Zampa",,,IPL,2017,"Arun Jaitley Stadium,Delhi","May 12,2017",Delhi Daredevils have won the toss and have opted to bat,Delhi Daredevils won by 7 runs,Karun Nair,DD,bat,DD,RPS
18.4," Stokes to Nair, no run, this is turning out to be a good over from Stokes, slips in the slower ball on the stumps, Karun went right across on the scoop and missed ",1st Inns,52n,Delhi Daredevils,Rising Pune Supergiant,"Delhi Daredevils (Playing XI): Sanju Samson, Karun Nair, Rishabh Pant(w), Shreyas Iyer, Marlon Samuels, Corey Anderson, Shahbaz Nadeem, Pat Cummins, Mohammed Shami, Amit Mishra, Zaheer Khan(c)","Rising Pune Supergiant (Playing XI): Ajinkya Rahane, Rahul Tripathi, Steven Smith(c), Ben Stokes, MS Dhoni(w), Daniel Christian, Manoj Tiwary, Washington Sundar, Shardul Thakur, Jaydev Unadkat, Adam Zampa",,,IPL,2017,"Arun Jaitley Stadium,Delhi","May 12,2017",Delhi Daredevils have won the toss and have opted to bat,Delhi Daredevils won by 7 runs,Karun Nair,DD,bat,DD,RPS
18.3," Stokes to Nair, no run, excellent bowling from Stokes, yorker at the base of middle, dug out by Karun ",1st Inns,52n,Delhi Daredevils,Rising Pune Supergiant,"Delhi Daredevils (Playing XI): Sanju Samson, Karun Nair, Rishabh Pant(w), Shreyas Iyer, Marlon Samuels, Corey Anderson, Shahbaz Nadeem, Pat Cummins, Mohammed Shami, Amit Mishra, Zaheer Khan(c)","Rising Pune Supergiant (Playing XI): Ajinkya Rahane, Rahul Tripathi, Steven Smith(c), Ben Stokes, MS Dhoni(w), Daniel Christian, Manoj Tiwary, Washington Sundar, Shardul Thakur, Jaydev Unadkat, Adam Zampa",,,IPL,2017,"Arun Jaitley Stadium,Delhi","May 12,2017",Delhi Daredevils have won the toss and have opted to bat,Delhi Daredevils won by 7 runs,Karun Nair,DD,bat,DD,RPS
18.2," Stokes to Mishra, 1 run, full-toss outside off, Mishra thumps it straight to mlong-off, just a single ",1st Inns,52n,Delhi Daredevils,Rising Pune Supergiant,"Delhi Daredevils (Playing XI): Sanju Samson, Karun Nair, Rishabh Pant(w), Shreyas Iyer, Marlon Samuels, Corey Anderson, Shahbaz Nadeem, Pat Cummins, Mohammed Shami, Amit Mishra, Zaheer Khan(c)","Rising Pune Supergiant (Playing XI): Ajinkya Rahane, Rahul Tripathi, Steven Smith(c), Ben Stokes, MS Dhoni(w), Daniel Christian, Manoj Tiwary, Washington Sundar, Shardul Thakur, Jaydev Unadkat, Adam Zampa",,,IPL,2017,"Arun Jaitley Stadium,Delhi","May 12,2017",Delhi Daredevils have won the toss and have opted to bat,Delhi Daredevils won by 7 runs,Karun Nair,DD,bat,DD,RPS
18.2," Stokes to Mishra, wide, Stokes angles this one down the leg-side, Mishra was looking to flick and missed, called as a wide ",1st Inns,52n,Delhi Daredevils,Rising Pune Supergiant,"Delhi Daredevils (Playing XI): Sanju Samson, Karun Nair, Rishabh Pant(w), Shreyas Iyer, Marlon Samuels, Corey Anderson, Shahbaz Nadeem, Pat Cummins, Mohammed Shami, Amit Mishra, Zaheer Khan(c)","Rising Pune Supergiant (Playing XI): Ajinkya Rahane, Rahul Tripathi, Steven Smith(c), Ben Stokes, MS Dhoni(w), Daniel Christian, Manoj Tiwary, Washington Sundar, Shardul Thakur, Jaydev Unadkat, Adam Zampa",,,IPL,2017,"Arun Jaitley Stadium,Delhi","May 12,2017",Delhi Daredevils have won the toss and have opted to bat,Delhi Daredevils won by 7 runs,Karun Nair,DD,bat,DD,RPS
18.1," Stokes to Mishra, no run, Stokes slips in the slower ball outside off, Mishra was looking to dab it towards third man and missed ",1st Inns,52n,Delhi Daredevils,Rising Pune Supergiant,"Delhi Daredevils (Playing XI): Sanju Samson, Karun Nair, Rishabh Pant(w), Shreyas Iyer, Marlon Samuels, Corey Anderson, Shahbaz Nadeem, Pat Cummins, Mohammed Shami, Amit Mishra, Zaheer Khan(c)","Rising Pune Supergiant (Playing XI): Ajinkya Rahane, Rahul Tripathi, Steven Smith(c), Ben Stokes, MS Dhoni(w), Daniel Christian, Manoj Tiwary, Washington Sundar, Shardul Thakur, Jaydev Unadkat, Adam Zampa",,,IPL,2017,"Arun Jaitley Stadium,Delhi","May 12,2017",Delhi Daredevils have won the toss and have opted to bat,Delhi Daredevils won by 7 runs,Karun Nair,DD,bat,DD,RPS
17.6," Unadkat to Nair, FOUR, expensive over from Unadkat, topo short and at his pace it's easy pickings for the batsman. Karun waits on it and pulls it in front of square on the on-side. Long-on has no chance of cutting it off ",1st Inns,52n,Delhi Daredevils,Rising Pune Supergiant,"Delhi Daredevils (Playing XI): Sanju Samson, Karun Nair, Rishabh Pant(w), Shreyas Iyer, Marlon Samuels, Corey Anderson, Shahbaz Nadeem, Pat Cummins, Mohammed Shami, Amit Mishra, Zaheer Khan(c)","Rising Pune Supergiant (Playing XI): Ajinkya Rahane, Rahul Tripathi, Steven Smith(c), Ben Stokes, MS Dhoni(w), Daniel Christian, Manoj Tiwary, Washington Sundar, Shardul Thakur, Jaydev Unadkat, Adam Zampa",,,IPL,2017,"Arun Jaitley Stadium,Delhi","May 12,2017",Delhi Daredevils have won the toss and have opted to bat,Delhi Daredevils won by 7 runs,Karun Nair,DD,bat,DD,RPS
17.5,"Unadkat to Mishra, 1 run, was that a chance? It was a tough one and Zampa can't hang on, slower ball from Unadkat, Mishra went right across his stumps and lapped it in the air - Zampa moved across from short fine, lunged one-handed to his left and can't hold on",1st Inns,52n,Delhi Daredevils,Rising Pune Supergiant,"Delhi Daredevils (Playing XI): Sanju Samson, Karun Nair, Rishabh Pant(w), Shreyas Iyer, Marlon Samuels, Corey Anderson, Shahbaz Nadeem, Pat Cummins, Mohammed Shami, Amit Mishra, Zaheer Khan(c)","Rising Pune Supergiant (Playing XI): Ajinkya Rahane, Rahul Tripathi, Steven Smith(c), Ben Stokes, MS Dhoni(w), Daniel Christian, Manoj Tiwary, Washington Sundar, Shardul Thakur, Jaydev Unadkat, Adam Zampa",,,IPL,2017,"Arun Jaitley Stadium,Delhi","May 12,2017",Delhi Daredevils have won the toss and have opted to bat,Delhi Daredevils won by 7 runs,Karun Nair,DD,bat,DD,RPS
17.4," Unadkat to Mishra, SIX, cracking shot, back of a length and just outside off, Mishra was prodding forward, uses the bottom hand and smashes it high and over long-off, has enough to clear the ropes on the full ",1st Inns,52n,Delhi Daredevils,Rising Pune Supergiant,"Delhi Daredevils (Playing XI): Sanju Samson, Karun Nair, Rishabh Pant(w), Shreyas Iyer, Marlon Samuels, Corey Anderson, Shahbaz Nadeem, Pat Cummins, Mohammed Shami, Amit Mishra, Zaheer Khan(c)","Rising Pune Supergiant (Playing XI): Ajinkya Rahane, Rahul Tripathi, Steven Smith(c), Ben Stokes, MS Dhoni(w), Daniel Christian, Manoj Tiwary, Washington Sundar, Shardul Thakur, Jaydev Unadkat, Adam Zampa",,,IPL,2017,"Arun Jaitley Stadium,Delhi","May 12,2017",Delhi Daredevils have won the toss and have opted to bat,Delhi Daredevils won by 7 runs,Karun Nair,DD,bat,DD,RPS
17.3," Unadkat to Nair, 3 runs, short of a length and just outside off, Karun plays with soft hands and works it towards mid-wicket, wants the second run and it's an easy one. The fielder in the deep has a shy at the bowler's end and ends up conceding another run ",1st Inns,52n,Delhi Daredevils,Rising Pune Supergiant,"Delhi Daredevils (Playing XI): Sanju Samson, Karun Nair, Rishabh Pant(w), Shreyas Iyer, Marlon Samuels, Corey Anderson, Shahbaz Nadeem, Pat Cummins, Mohammed Shami, Amit Mishra, Zaheer Khan(c)","Rising Pune Supergiant (Playing XI): Ajinkya Rahane, Rahul Tripathi, Steven Smith(c), Ben Stokes, MS Dhoni(w), Daniel Christian, Manoj Tiwary, Washington Sundar, Shardul Thakur, Jaydev Unadkat, Adam Zampa",,,IPL,2017,"Arun Jaitley Stadium,Delhi","May 12,2017",Delhi Daredevils have won the toss and have opted to bat,Delhi Daredevils won by 7 runs,Karun Nair,DD,bat,DD,RPS
17.2," Unadkat to Nair, FOUR, lovely shot, width on offer from Unadkat, Karun arches back, waits on the ball and cuts it late - gets it into the gap behind point and beats the fielder getting across to his left from deep point ",1st Inns,52n,Delhi Daredevils,Rising Pune Supergiant,"Delhi Daredevils (Playing XI): Sanju Samson, Karun Nair, Rishabh Pant(w), Shreyas Iyer, Marlon Samuels, Corey Anderson, Shahbaz Nadeem, Pat Cummins, Mohammed Shami, Amit Mishra, Zaheer Khan(c)","Rising Pune Supergiant (Playing XI): Ajinkya Rahane, Rahul Tripathi, Steven Smith(c), Ben Stokes, MS Dhoni(w), Daniel Christian, Manoj Tiwary, Washington Sundar, Shardul Thakur, Jaydev Unadkat, Adam Zampa",,,IPL,2017,"Arun Jaitley Stadium,Delhi","May 12,2017",Delhi Daredevils have won the toss and have opted to bat,Delhi Daredevils won by 7 runs,Karun Nair,DD,bat,DD,RPS
