ball,Commentary Text,innings,match_no,team_a,team_b,team_a_11,team_b_11,team_a_subs,team_b_subs,series,season,venue,date,toss,winner,player_of_the_match,toss_winner,toss_choosen,batting_team,bowling_team,Batsman,Bowler,runs,extra,ball_length,ball_line,ball_destination
18.1," Stokes to Basil Thampi, no run, outside off yorker, Thampi can't make connection. Beaten by pace ",1st Inns,39t,Rising Pune Supergiant,Gujarat Lions,"Rising Pune Supergiant (Playing XI): Ajinkya Rahane, Rahul Tripathi, Steven Smith(c), Manoj Tiwary, MS Dhoni(w), Ben Stokes, Daniel Christian, Washington Sundar, Jaydev Unadkat, Shardul Thakur, Imran Tahir","Gujarat Lions (Playing XI): Ishan Kishan, Brendon McCullum, Suresh Raina(c), Aaron Finch, Dwayne Smith, Dinesh Karthik(w), Ravindra Jadeja, James Faulkner, Ankit Soni, Pradeep Sangwan, Basil Thampi",,,IPL,2017,"Maharashtra Cricket Association Stadium,Pune","May 01,2017",Rising Pune Supergiant have won the toss and have opted to field,Rising Pune Supergiant won by 5 wkts,Ben Stokes,RPS,field,GL,RPS,Basil Thampi, Stokes,0,0,yorker,off side,
17.6," Unadkat to Karthik, no run, shortish and outside off, Karthik slashes and misses ",1st Inns,39t,Rising Pune Supergiant,Gujarat Lions,"Rising Pune Supergiant (Playing XI): Ajinkya Rahane, Rahul Tripathi, Steven Smith(c), Manoj Tiwary, MS Dhoni(w), Ben Stokes, Daniel Christian, Washington Sundar, Jaydev Unadkat, Shardul Thakur, Imran Tahir","Gujarat Lions (Playing XI): Ishan Kishan, Brendon McCullum, Suresh Raina(c), Aaron Finch, Dwayne Smith, Dinesh Karthik(w), Ravindra Jadeja, James Faulkner, Ankit Soni, Pradeep Sangwan, Basil Thampi",,,IPL,2017,"Maharashtra Cricket Association Stadium,Pune","May 01,2017",Rising Pune Supergiant have won the toss and have opted to field,Rising Pune Supergiant won by 5 wkts,Ben Stokes,RPS,field,GL,RPS,Karthik, Unadkat,0,0,Short,off side,
17.5," Unadkat to Sangwan, out Caught by Tripathi!! Another one bites the dust. Sangwan was completely undone by the lack of pace. Unadkat bowled it around 117kph on a short of a good length. Sangwan is early into his stroke - to drive down the ground - and ends up chipping it high in the air off the outside part of the bat. Tripathi at mid-wicket settles under it and takes it with ease. Sangwan c Tripathi b Unadkat 1(2) ",1st Inns,39t,Rising Pune Supergiant,Gujarat Lions,"Rising Pune Supergiant (Playing XI): Ajinkya Rahane, Rahul Tripathi, Steven Smith(c), Manoj Tiwary, MS Dhoni(w), Ben Stokes, Daniel Christian, Washington Sundar, Jaydev Unadkat, Shardul Thakur, Imran Tahir","Gujarat Lions (Playing XI): Ishan Kishan, Brendon McCullum, Suresh Raina(c), Aaron Finch, Dwayne Smith, Dinesh Karthik(w), Ravindra Jadeja, James Faulkner, Ankit Soni, Pradeep Sangwan, Basil Thampi",,,IPL,2017,"Maharashtra Cricket Association Stadium,Pune","May 01,2017",Rising Pune Supergiant have won the toss and have opted to field,Rising Pune Supergiant won by 5 wkts,Ben Stokes,RPS,field,GL,RPS,Sangwan, Unadkat,out,out,Short,,mid-wicket
17.4," Unadkat to Karthik, 1 run, a walk forward followed by a push to long-off ",1st Inns,39t,Rising Pune Supergiant,Gujarat Lions,"Rising Pune Supergiant (Playing XI): Ajinkya Rahane, Rahul Tripathi, Steven Smith(c), Manoj Tiwary, MS Dhoni(w), Ben Stokes, Daniel Christian, Washington Sundar, Jaydev Unadkat, Shardul Thakur, Imran Tahir","Gujarat Lions (Playing XI): Ishan Kishan, Brendon McCullum, Suresh Raina(c), Aaron Finch, Dwayne Smith, Dinesh Karthik(w), Ravindra Jadeja, James Faulkner, Ankit Soni, Pradeep Sangwan, Basil Thampi",,,IPL,2017,"Maharashtra Cricket Association Stadium,Pune","May 01,2017",Rising Pune Supergiant have won the toss and have opted to field,Rising Pune Supergiant won by 5 wkts,Ben Stokes,RPS,field,GL,RPS,Karthik, Unadkat,1,0,,,long-off
17.3," Unadkat to Sangwan, 1 run, Sangwan gets off the mark straightaway by forcing this length ball through point ",1st Inns,39t,Rising Pune Supergiant,Gujarat Lions,"Rising Pune Supergiant (Playing XI): Ajinkya Rahane, Rahul Tripathi, Steven Smith(c), Manoj Tiwary, MS Dhoni(w), Ben Stokes, Daniel Christian, Washington Sundar, Jaydev Unadkat, Shardul Thakur, Imran Tahir","Gujarat Lions (Playing XI): Ishan Kishan, Brendon McCullum, Suresh Raina(c), Aaron Finch, Dwayne Smith, Dinesh Karthik(w), Ravindra Jadeja, James Faulkner, Ankit Soni, Pradeep Sangwan, Basil Thampi",,,IPL,2017,"Maharashtra Cricket Association Stadium,Pune","May 01,2017",Rising Pune Supergiant have won the toss and have opted to field,Rising Pune Supergiant won by 5 wkts,Ben Stokes,RPS,field,GL,RPS,Sangwan, Unadkat,1,0,Good,,point
17.2," Unadkat to Faulkner, out Caught by Manoj Tiwary!! He dropped twice in the previous game, did Manoj Tiwary, but not today. Faulkner couldn't have hit it straighter to the fielder. He went deep in his crease and backed away to manufacture room. Slaps (middles) this short of length delivery straight to Tiwary at short cover. Faulkner c Manoj Tiwary b Unadkat 6(7) ",1st Inns,39t,Rising Pune Supergiant,Gujarat Lions,"Rising Pune Supergiant (Playing XI): Ajinkya Rahane, Rahul Tripathi, Steven Smith(c), Manoj Tiwary, MS Dhoni(w), Ben Stokes, Daniel Christian, Washington Sundar, Jaydev Unadkat, Shardul Thakur, Imran Tahir","Gujarat Lions (Playing XI): Ishan Kishan, Brendon McCullum, Suresh Raina(c), Aaron Finch, Dwayne Smith, Dinesh Karthik(w), Ravindra Jadeja, James Faulkner, Ankit Soni, Pradeep Sangwan, Basil Thampi",,,IPL,2017,"Maharashtra Cricket Association Stadium,Pune","May 01,2017",Rising Pune Supergiant have won the toss and have opted to field,Rising Pune Supergiant won by 5 wkts,Ben Stokes,RPS,field,GL,RPS,Faulkner, Unadkat,out,out,Short,,straight
17.1," Unadkat to Faulkner, no run, short of length delivery slanting away, Faulkner hops and pushes it straight to short cover ",1st Inns,39t,Rising Pune Supergiant,Gujarat Lions,"Rising Pune Supergiant (Playing XI): Ajinkya Rahane, Rahul Tripathi, Steven Smith(c), Manoj Tiwary, MS Dhoni(w), Ben Stokes, Daniel Christian, Washington Sundar, Jaydev Unadkat, Shardul Thakur, Imran Tahir","Gujarat Lions (Playing XI): Ishan Kishan, Brendon McCullum, Suresh Raina(c), Aaron Finch, Dwayne Smith, Dinesh Karthik(w), Ravindra Jadeja, James Faulkner, Ankit Soni, Pradeep Sangwan, Basil Thampi",,,IPL,2017,"Maharashtra Cricket Association Stadium,Pune","May 01,2017",Rising Pune Supergiant have won the toss and have opted to field,Rising Pune Supergiant won by 5 wkts,Ben Stokes,RPS,field,GL,RPS,Faulkner, Unadkat,0,0,Short,,straight
16.6," Christian to Karthik, no run, wonderful ball to finish the over. Just six runs off the over. Christian completely foxes Karthik with this slow bouncer. DK spots it very late and can't make any connection ",1st Inns,39t,Rising Pune Supergiant,Gujarat Lions,"Rising Pune Supergiant (Playing XI): Ajinkya Rahane, Rahul Tripathi, Steven Smith(c), Manoj Tiwary, MS Dhoni(w), Ben Stokes, Daniel Christian, Washington Sundar, Jaydev Unadkat, Shardul Thakur, Imran Tahir","Gujarat Lions (Playing XI): Ishan Kishan, Brendon McCullum, Suresh Raina(c), Aaron Finch, Dwayne Smith, Dinesh Karthik(w), Ravindra Jadeja, James Faulkner, Ankit Soni, Pradeep Sangwan, Basil Thampi",,,IPL,2017,"Maharashtra Cricket Association Stadium,Pune","May 01,2017",Rising Pune Supergiant have won the toss and have opted to field,Rising Pune Supergiant won by 5 wkts,Ben Stokes,RPS,field,GL,RPS,Karthik, Christian,0,0,,,
16.5," Christian to Faulkner, 1 run, worked round the corner off the hips and has to settle for a single ",1st Inns,39t,Rising Pune Supergiant,Gujarat Lions,"Rising Pune Supergiant (Playing XI): Ajinkya Rahane, Rahul Tripathi, Steven Smith(c), Manoj Tiwary, MS Dhoni(w), Ben Stokes, Daniel Christian, Washington Sundar, Jaydev Unadkat, Shardul Thakur, Imran Tahir","Gujarat Lions (Playing XI): Ishan Kishan, Brendon McCullum, Suresh Raina(c), Aaron Finch, Dwayne Smith, Dinesh Karthik(w), Ravindra Jadeja, James Faulkner, Ankit Soni, Pradeep Sangwan, Basil Thampi",,,IPL,2017,"Maharashtra Cricket Association Stadium,Pune","May 01,2017",Rising Pune Supergiant have won the toss and have opted to field,Rising Pune Supergiant won by 5 wkts,Ben Stokes,RPS,field,GL,RPS,Faulkner, Christian,1,0,,stump line,
16.4," Christian to Karthik, leg byes, 1 run, misses the flick due to the lack of pace and the ball rolls on the leg-side off Karthik's pads. They sneak through a leg-bye ",1st Inns,39t,Rising Pune Supergiant,Gujarat Lions,"Rising Pune Supergiant (Playing XI): Ajinkya Rahane, Rahul Tripathi, Steven Smith(c), Manoj Tiwary, MS Dhoni(w), Ben Stokes, Daniel Christian, Washington Sundar, Jaydev Unadkat, Shardul Thakur, Imran Tahir","Gujarat Lions (Playing XI): Ishan Kishan, Brendon McCullum, Suresh Raina(c), Aaron Finch, Dwayne Smith, Dinesh Karthik(w), Ravindra Jadeja, James Faulkner, Ankit Soni, Pradeep Sangwan, Basil Thampi",,,IPL,2017,"Maharashtra Cricket Association Stadium,Pune","May 01,2017",Rising Pune Supergiant have won the toss and have opted to field,Rising Pune Supergiant won by 5 wkts,Ben Stokes,RPS,field,GL,RPS,Karthik, Christian,byes,1,,,
