ball,Commentary Text,innings,match_no,team_a,team_b,team_a_11,team_b_11,team_a_subs,team_b_subs,series,season,venue,date,toss,winner,player_of_the_match,toss_winner,toss_choosen,batting_team,bowling_team,Batsman,Bowler,runs,extra,ball_length
18.3," Stokes to Southee, 1 run, full toss and Southee bunts it away to long-off ",1st Inns,2nd,Rising Pune Supergiant,Mumbai Indians,"Rising Pune Supergiant (Playing XI): Ajinkya Rahane, Mayank Agarwal, Steven Smith(c), Manoj Tiwary, MS Dhoni(w), Ben Stokes, Rajat Bhatia, Deepak Chahar, Adam Zampa, Imran Tahir, Ashok Dinda","Mumbai Indians (Playing XI): Rohit Sharma(c), Parthiv Patel(w), Ambati Rayudu, Kieron Pollard, Nitish Rana, Jos Buttler, Hardik Pandya, Krunal Pandya, Mitchell McClenaghan, Tim Southee, Jasprit Bumrah",,,IPL,2017,"Maharashtra Cricket Association Stadium,Pune","Apr 06,2017",Rising Pune Supergiant have won the toss and have opted to field,Rising Pune Supergiant won by 7 wkts,Steven Smith,RPS,field,MI,RPS,Southee, Stokes,1,0,Full
18.2," Stokes to Pollard, out Caught by Mayank Agarwal!! Stokes gets the better of the West Indian. But credit has to go to Mayank Agarwal, he's pulled off a stunner. Length delivery and Pollard miscued his loft, came more off the base of the bat. It was dropping in front of long-on before Mayank dived full length and grasped it inches from the ground. He didn't allow it to pop out even as he hit the ground. Pollard c Mayank Agarwal b Stokes 27(17) [4s-3 6s-1] ",1st Inns,2nd,Rising Pune Supergiant,Mumbai Indians,"Rising Pune Supergiant (Playing XI): Ajinkya Rahane, Mayank Agarwal, Steven Smith(c), Manoj Tiwary, MS Dhoni(w), Ben Stokes, Rajat Bhatia, Deepak Chahar, Adam Zampa, Imran Tahir, Ashok Dinda","Mumbai Indians (Playing XI): Rohit Sharma(c), Parthiv Patel(w), Ambati Rayudu, Kieron Pollard, Nitish Rana, Jos Buttler, Hardik Pandya, Krunal Pandya, Mitchell McClenaghan, Tim Southee, Jasprit Bumrah",,,IPL,2017,"Maharashtra Cricket Association Stadium,Pune","Apr 06,2017",Rising Pune Supergiant have won the toss and have opted to field,Rising Pune Supergiant won by 7 wkts,Steven Smith,RPS,field,MI,RPS,Pollard, Stokes,out,out,Good
18.1," Stokes to Hardik Pandya, 1 run, full and outside off, Pandya drives to long-off and Rahane slides to keep it to a single ",1st Inns,2nd,Rising Pune Supergiant,Mumbai Indians,"Rising Pune Supergiant (Playing XI): Ajinkya Rahane, Mayank Agarwal, Steven Smith(c), Manoj Tiwary, MS Dhoni(w), Ben Stokes, Rajat Bhatia, Deepak Chahar, Adam Zampa, Imran Tahir, Ashok Dinda","Mumbai Indians (Playing XI): Rohit Sharma(c), Parthiv Patel(w), Ambati Rayudu, Kieron Pollard, Nitish Rana, Jos Buttler, Hardik Pandya, Krunal Pandya, Mitchell McClenaghan, Tim Southee, Jasprit Bumrah",,,IPL,2017,"Maharashtra Cricket Association Stadium,Pune","Apr 06,2017",Rising Pune Supergiant have won the toss and have opted to field,Rising Pune Supergiant won by 7 wkts,Steven Smith,RPS,field,MI,RPS,Hardik Pandya, Stokes,1,0,Full
17.6," Dinda to Pollard, FOUR, unlucky and Dinda have been synonyms today. Full and outside off, Pollard throws everything he's got at that and the outside edge flies away fine and Dinda just stands there in his teapot position ",1st Inns,2nd,Rising Pune Supergiant,Mumbai Indians,"Rising Pune Supergiant (Playing XI): Ajinkya Rahane, Mayank Agarwal, Steven Smith(c), Manoj Tiwary, MS Dhoni(w), Ben Stokes, Rajat Bhatia, Deepak Chahar, Adam Zampa, Imran Tahir, Ashok Dinda","Mumbai Indians (Playing XI): Rohit Sharma(c), Parthiv Patel(w), Ambati Rayudu, Kieron Pollard, Nitish Rana, Jos Buttler, Hardik Pandya, Krunal Pandya, Mitchell McClenaghan, Tim Southee, Jasprit Bumrah",,,IPL,2017,"Maharashtra Cricket Association Stadium,Pune","Apr 06,2017",Rising Pune Supergiant have won the toss and have opted to field,Rising Pune Supergiant won by 7 wkts,Steven Smith,RPS,field,MI,RPS,Pollard, Dinda,4,0,Full
17.5," Dinda to Hardik Pandya, 1 run, low full toss and Pandya had no chance of getting underneath that, driven to long-off ",1st Inns,2nd,Rising Pune Supergiant,Mumbai Indians,"Rising Pune Supergiant (Playing XI): Ajinkya Rahane, Mayank Agarwal, Steven Smith(c), Manoj Tiwary, MS Dhoni(w), Ben Stokes, Rajat Bhatia, Deepak Chahar, Adam Zampa, Imran Tahir, Ashok Dinda","Mumbai Indians (Playing XI): Rohit Sharma(c), Parthiv Patel(w), Ambati Rayudu, Kieron Pollard, Nitish Rana, Jos Buttler, Hardik Pandya, Krunal Pandya, Mitchell McClenaghan, Tim Southee, Jasprit Bumrah",,,IPL,2017,"Maharashtra Cricket Association Stadium,Pune","Apr 06,2017",Rising Pune Supergiant have won the toss and have opted to field,Rising Pune Supergiant won by 7 wkts,Steven Smith,RPS,field,MI,RPS,Hardik Pandya, Dinda,1,0,Full
17.5," Dinda to Hardik Pandya, wide, fires it way outside off, wide called ",1st Inns,2nd,Rising Pune Supergiant,Mumbai Indians,"Rising Pune Supergiant (Playing XI): Ajinkya Rahane, Mayank Agarwal, Steven Smith(c), Manoj Tiwary, MS Dhoni(w), Ben Stokes, Rajat Bhatia, Deepak Chahar, Adam Zampa, Imran Tahir, Ashok Dinda","Mumbai Indians (Playing XI): Rohit Sharma(c), Parthiv Patel(w), Ambati Rayudu, Kieron Pollard, Nitish Rana, Jos Buttler, Hardik Pandya, Krunal Pandya, Mitchell McClenaghan, Tim Southee, Jasprit Bumrah",,,IPL,2017,"Maharashtra Cricket Association Stadium,Pune","Apr 06,2017",Rising Pune Supergiant have won the toss and have opted to field,Rising Pune Supergiant won by 7 wkts,Steven Smith,RPS,field,MI,RPS,Hardik Pandya, Dinda,wide,1,
17.4," Dinda to Pollard, 1 run, short of length and cramping Pollard for room, he somehow manages to get the pull away to long-on ",1st Inns,2nd,Rising Pune Supergiant,Mumbai Indians,"Rising Pune Supergiant (Playing XI): Ajinkya Rahane, Mayank Agarwal, Steven Smith(c), Manoj Tiwary, MS Dhoni(w), Ben Stokes, Rajat Bhatia, Deepak Chahar, Adam Zampa, Imran Tahir, Ashok Dinda","Mumbai Indians (Playing XI): Rohit Sharma(c), Parthiv Patel(w), Ambati Rayudu, Kieron Pollard, Nitish Rana, Jos Buttler, Hardik Pandya, Krunal Pandya, Mitchell McClenaghan, Tim Southee, Jasprit Bumrah",,,IPL,2017,"Maharashtra Cricket Association Stadium,Pune","Apr 06,2017",Rising Pune Supergiant have won the toss and have opted to field,Rising Pune Supergiant won by 7 wkts,Steven Smith,RPS,field,MI,RPS,Pollard, Dinda,1,0,Short
17.3," Dinda to Pollard, no run, was that a drop? Need another look. Wide yorker outside off, Pollard bends down to squeeze it out, the ball takes the under-edge and goes low to Dhoni's right. The former skipper goes with one hand and spills it. Tough one for Dhoni and Dinda's unlucky day continues, second drop off his bowling ",1st Inns,2nd,Rising Pune Supergiant,Mumbai Indians,"Rising Pune Supergiant (Playing XI): Ajinkya Rahane, Mayank Agarwal, Steven Smith(c), Manoj Tiwary, MS Dhoni(w), Ben Stokes, Rajat Bhatia, Deepak Chahar, Adam Zampa, Imran Tahir, Ashok Dinda","Mumbai Indians (Playing XI): Rohit Sharma(c), Parthiv Patel(w), Ambati Rayudu, Kieron Pollard, Nitish Rana, Jos Buttler, Hardik Pandya, Krunal Pandya, Mitchell McClenaghan, Tim Southee, Jasprit Bumrah",,,IPL,2017,"Maharashtra Cricket Association Stadium,Pune","Apr 06,2017",Rising Pune Supergiant have won the toss and have opted to field,Rising Pune Supergiant won by 7 wkts,Steven Smith,RPS,field,MI,RPS,Pollard, Dinda,0,0,yorker
17.2," Dinda to Hardik Pandya, 1 run, direct hit and Pandya would have been struggling. Back of length and he punches it to Smith at cover, had to go for the single to get Pollard on strike, Smith shies and misses at the bowler's end ",1st Inns,2nd,Rising Pune Supergiant,Mumbai Indians,"Rising Pune Supergiant (Playing XI): Ajinkya Rahane, Mayank Agarwal, Steven Smith(c), Manoj Tiwary, MS Dhoni(w), Ben Stokes, Rajat Bhatia, Deepak Chahar, Adam Zampa, Imran Tahir, Ashok Dinda","Mumbai Indians (Playing XI): Rohit Sharma(c), Parthiv Patel(w), Ambati Rayudu, Kieron Pollard, Nitish Rana, Jos Buttler, Hardik Pandya, Krunal Pandya, Mitchell McClenaghan, Tim Southee, Jasprit Bumrah",,,IPL,2017,"Maharashtra Cricket Association Stadium,Pune","Apr 06,2017",Rising Pune Supergiant have won the toss and have opted to field,Rising Pune Supergiant won by 7 wkts,Steven Smith,RPS,field,MI,RPS,Hardik Pandya, Dinda,1,0,Back of Length
17.1," Dinda to Hardik Pandya, no run, full and outside off, Pandya creams the drive straight to cover ",1st Inns,2nd,Rising Pune Supergiant,Mumbai Indians,"Rising Pune Supergiant (Playing XI): Ajinkya Rahane, Mayank Agarwal, Steven Smith(c), Manoj Tiwary, MS Dhoni(w), Ben Stokes, Rajat Bhatia, Deepak Chahar, Adam Zampa, Imran Tahir, Ashok Dinda","Mumbai Indians (Playing XI): Rohit Sharma(c), Parthiv Patel(w), Ambati Rayudu, Kieron Pollard, Nitish Rana, Jos Buttler, Hardik Pandya, Krunal Pandya, Mitchell McClenaghan, Tim Southee, Jasprit Bumrah",,,IPL,2017,"Maharashtra Cricket Association Stadium,Pune","Apr 06,2017",Rising Pune Supergiant have won the toss and have opted to field,Rising Pune Supergiant won by 7 wkts,Steven Smith,RPS,field,MI,RPS,Hardik Pandya, Dinda,0,0,Full
