ball,Commentary Text,innings,match_no,team_a,team_b,team_a_11,team_b_11,team_a_subs,team_b_subs,series,season,venue,date,toss,winner,player_of_the_match,toss_winner,toss_choosen,batting_team,bowling_team,runs,extra
18.2," Siraj to Klaasen, SIX, this is the class of Klaasen. This is what he can do. This was a full length delivery outside off, Klaasen frees his arms and carves it over third man. Beautiful shot! ",1st Inns,53r,Rajasthan Royals,Royal Challengers Bangalore,"Rajasthan Royals (Playing XI): Rahul Tripathi, Ajinkya Rahane(c), Sanju Samson, Heinrich Klaasen(w), Stuart Binny, Krishnappa Gowtham, Jofra Archer, Shreyas Gopal, Ish Sodhi, Jaydev Unadkat, Ben Laughlin","Royal Challengers Bangalore (Playing XI): Parthiv Patel(w), Virat Kohli(c), AB de Villiers, Moeen Ali, Colin de Grandhomme, Mandeep Singh, Sarfaraz Khan, Tim Southee, Umesh Yadav, Mohammed Siraj, Yuzvendra Chahal",,,IPL,2018,"Sawai Mansingh Stadium,Jaipur","May 19,2018",Rajasthan Royals have won the toss and have opted to bat,Rajasthan Royals won by 30 runs,Shreyas Gopal,RR,bat,RR,RCB,6,0
18.1," Siraj to R Tripathi, 1 run, this is exhibition of death bowling by RCB. Siraj fires this one right into the blockhole, Tripathi squeezes it away to sweeper cover ",1st Inns,53r,Rajasthan Royals,Royal Challengers Bangalore,"Rajasthan Royals (Playing XI): Rahul Tripathi, Ajinkya Rahane(c), Sanju Samson, Heinrich Klaasen(w), Stuart Binny, Krishnappa Gowtham, Jofra Archer, Shreyas Gopal, Ish Sodhi, Jaydev Unadkat, Ben Laughlin","Royal Challengers Bangalore (Playing XI): Parthiv Patel(w), Virat Kohli(c), AB de Villiers, Moeen Ali, Colin de Grandhomme, Mandeep Singh, Sarfaraz Khan, Tim Southee, Umesh Yadav, Mohammed Siraj, Yuzvendra Chahal",,,IPL,2018,"Sawai Mansingh Stadium,Jaipur","May 19,2018",Rajasthan Royals have won the toss and have opted to bat,Rajasthan Royals won by 30 runs,Shreyas Gopal,RR,bat,RR,RCB,1,0
17.6," Southee to R Tripathi, 1 run, 7 runs in this Southee over. Just what his skipper would have expected of him. This was a full length, again slow in pace and Tripathi slugged it to wide long-on. Quick work by the fielder in the deep who denies them the second run. Only 35 runs have come in the last 5 overs. RCB clawing their way back in this game, slowly and steadily. Can they restrict the Royals to 160 or less? ",1st Inns,53r,Rajasthan Royals,Royal Challengers Bangalore,"Rajasthan Royals (Playing XI): Rahul Tripathi, Ajinkya Rahane(c), Sanju Samson, Heinrich Klaasen(w), Stuart Binny, Krishnappa Gowtham, Jofra Archer, Shreyas Gopal, Ish Sodhi, Jaydev Unadkat, Ben Laughlin","Royal Challengers Bangalore (Playing XI): Parthiv Patel(w), Virat Kohli(c), AB de Villiers, Moeen Ali, Colin de Grandhomme, Mandeep Singh, Sarfaraz Khan, Tim Southee, Umesh Yadav, Mohammed Siraj, Yuzvendra Chahal",,,IPL,2018,"Sawai Mansingh Stadium,Jaipur","May 19,2018",Rajasthan Royals have won the toss and have opted to bat,Rajasthan Royals won by 30 runs,Shreyas Gopal,RR,bat,RR,RCB,1,0
17.5," Southee to R Tripathi, 2 runs, Kohli covers a lot of ground and puts in a dive at deep mid-wicket, saves two for his team. It was slower delivery and Tripathi slogged it to the right of Kohli in the deep ",1st Inns,53r,Rajasthan Royals,Royal Challengers Bangalore,"Rajasthan Royals (Playing XI): Rahul Tripathi, Ajinkya Rahane(c), Sanju Samson, Heinrich Klaasen(w), Stuart Binny, Krishnappa Gowtham, Jofra Archer, Shreyas Gopal, Ish Sodhi, Jaydev Unadkat, Ben Laughlin","Royal Challengers Bangalore (Playing XI): Parthiv Patel(w), Virat Kohli(c), AB de Villiers, Moeen Ali, Colin de Grandhomme, Mandeep Singh, Sarfaraz Khan, Tim Southee, Umesh Yadav, Mohammed Siraj, Yuzvendra Chahal",,,IPL,2018,"Sawai Mansingh Stadium,Jaipur","May 19,2018",Rajasthan Royals have won the toss and have opted to bat,Rajasthan Royals won by 30 runs,Shreyas Gopal,RR,bat,RR,RCB,2,0
17.4," Southee to R Tripathi, no run, done by the slower delivery there. Rolls his fingers and bowls a slower one outside off, Tripathi tries to slog, gets beaten all ends up ",1st Inns,53r,Rajasthan Royals,Royal Challengers Bangalore,"Rajasthan Royals (Playing XI): Rahul Tripathi, Ajinkya Rahane(c), Sanju Samson, Heinrich Klaasen(w), Stuart Binny, Krishnappa Gowtham, Jofra Archer, Shreyas Gopal, Ish Sodhi, Jaydev Unadkat, Ben Laughlin","Royal Challengers Bangalore (Playing XI): Parthiv Patel(w), Virat Kohli(c), AB de Villiers, Moeen Ali, Colin de Grandhomme, Mandeep Singh, Sarfaraz Khan, Tim Southee, Umesh Yadav, Mohammed Siraj, Yuzvendra Chahal",,,IPL,2018,"Sawai Mansingh Stadium,Jaipur","May 19,2018",Rajasthan Royals have won the toss and have opted to bat,Rajasthan Royals won by 30 runs,Shreyas Gopal,RR,bat,RR,RCB,0,0
17.3,"Southee to Klaasen, 1 run, plays that with hard hands. Whips the yorker length delivery to long-on and moves over to the other end",1st Inns,53r,Rajasthan Royals,Royal Challengers Bangalore,"Rajasthan Royals (Playing XI): Rahul Tripathi, Ajinkya Rahane(c), Sanju Samson, Heinrich Klaasen(w), Stuart Binny, Krishnappa Gowtham, Jofra Archer, Shreyas Gopal, Ish Sodhi, Jaydev Unadkat, Ben Laughlin","Royal Challengers Bangalore (Playing XI): Parthiv Patel(w), Virat Kohli(c), AB de Villiers, Moeen Ali, Colin de Grandhomme, Mandeep Singh, Sarfaraz Khan, Tim Southee, Umesh Yadav, Mohammed Siraj, Yuzvendra Chahal",,,IPL,2018,"Sawai Mansingh Stadium,Jaipur","May 19,2018",Rajasthan Royals have won the toss and have opted to bat,Rajasthan Royals won by 30 runs,Shreyas Gopal,RR,bat,RR,RCB,1,0
17.3," Southee to Klaasen, wide, slower delivery gone wrong. Sprays it outside off as Klaasen is far away from it. Lifts his bat and waits for the umpire to give his call ",1st Inns,53r,Rajasthan Royals,Royal Challengers Bangalore,"Rajasthan Royals (Playing XI): Rahul Tripathi, Ajinkya Rahane(c), Sanju Samson, Heinrich Klaasen(w), Stuart Binny, Krishnappa Gowtham, Jofra Archer, Shreyas Gopal, Ish Sodhi, Jaydev Unadkat, Ben Laughlin","Royal Challengers Bangalore (Playing XI): Parthiv Patel(w), Virat Kohli(c), AB de Villiers, Moeen Ali, Colin de Grandhomme, Mandeep Singh, Sarfaraz Khan, Tim Southee, Umesh Yadav, Mohammed Siraj, Yuzvendra Chahal",,,IPL,2018,"Sawai Mansingh Stadium,Jaipur","May 19,2018",Rajasthan Royals have won the toss and have opted to bat,Rajasthan Royals won by 30 runs,Shreyas Gopal,RR,bat,RR,RCB,wide,1
17.2," Southee to R Tripathi, 1 run, top stuff by Southee. Bowls another yorker length ball around off, Tripathi drills it down to long-off with a squeeze ",1st Inns,53r,Rajasthan Royals,Royal Challengers Bangalore,"Rajasthan Royals (Playing XI): Rahul Tripathi, Ajinkya Rahane(c), Sanju Samson, Heinrich Klaasen(w), Stuart Binny, Krishnappa Gowtham, Jofra Archer, Shreyas Gopal, Ish Sodhi, Jaydev Unadkat, Ben Laughlin","Royal Challengers Bangalore (Playing XI): Parthiv Patel(w), Virat Kohli(c), AB de Villiers, Moeen Ali, Colin de Grandhomme, Mandeep Singh, Sarfaraz Khan, Tim Southee, Umesh Yadav, Mohammed Siraj, Yuzvendra Chahal",,,IPL,2018,"Sawai Mansingh Stadium,Jaipur","May 19,2018",Rajasthan Royals have won the toss and have opted to bat,Rajasthan Royals won by 30 runs,Shreyas Gopal,RR,bat,RR,RCB,1,0
17.1," Southee to Klaasen, 1 run, fires in a yorker on leg, Klaasen flicks it away to deep mid-wicket, only for a run ",1st Inns,53r,Rajasthan Royals,Royal Challengers Bangalore,"Rajasthan Royals (Playing XI): Rahul Tripathi, Ajinkya Rahane(c), Sanju Samson, Heinrich Klaasen(w), Stuart Binny, Krishnappa Gowtham, Jofra Archer, Shreyas Gopal, Ish Sodhi, Jaydev Unadkat, Ben Laughlin","Royal Challengers Bangalore (Playing XI): Parthiv Patel(w), Virat Kohli(c), AB de Villiers, Moeen Ali, Colin de Grandhomme, Mandeep Singh, Sarfaraz Khan, Tim Southee, Umesh Yadav, Mohammed Siraj, Yuzvendra Chahal",,,IPL,2018,"Sawai Mansingh Stadium,Jaipur","May 19,2018",Rajasthan Royals have won the toss and have opted to bat,Rajasthan Royals won by 30 runs,Shreyas Gopal,RR,bat,RR,RCB,1,0
16.6," Chahal to R Tripathi, no run, a forward defensive shot to end the over. Fine over by Chahal at this stage of the innings, concedes only 5 singles in it ",1st Inns,53r,Rajasthan Royals,Royal Challengers Bangalore,"Rajasthan Royals (Playing XI): Rahul Tripathi, Ajinkya Rahane(c), Sanju Samson, Heinrich Klaasen(w), Stuart Binny, Krishnappa Gowtham, Jofra Archer, Shreyas Gopal, Ish Sodhi, Jaydev Unadkat, Ben Laughlin","Royal Challengers Bangalore (Playing XI): Parthiv Patel(w), Virat Kohli(c), AB de Villiers, Moeen Ali, Colin de Grandhomme, Mandeep Singh, Sarfaraz Khan, Tim Southee, Umesh Yadav, Mohammed Siraj, Yuzvendra Chahal",,,IPL,2018,"Sawai Mansingh Stadium,Jaipur","May 19,2018",Rajasthan Royals have won the toss and have opted to bat,Rajasthan Royals won by 30 runs,Shreyas Gopal,RR,bat,RR,RCB,0,0
