ball,Commentary Text,innings,match_no,team_a,team_b,team_a_11,team_b_11,team_a_subs,team_b_subs,series,season,venue,date,toss,winner,player_of_the_match,toss_winner,toss_choosen,batting_team,bowling_team,runs,extra,ball_length,ball_line,ball_destination,shot_name,Batsman,Bowler,out_type
17.2," Rajpoot to Karthik, FOUR, cheeky and four, this is excellent cricket from Karthik, fraction too short and wide of off, Karthik waits on it, opens the face of the bat and runs it past the keeper ",1st Inns,18th,Kolkata Knight Riders,Kings XI Punjab,"Kolkata Knight Riders (Playing XI): Sunil Narine, Chris Lynn, Robin Uthappa, Nitish Rana, Dinesh Karthik(w/c), Andre Russell, Shubman Gill, Tom Curran, Piyush Chawla, Shivam Mavi, Kuldeep Yadav","Kings XI Punjab (Playing XI): Lokesh Rahul(w), Chris Gayle, Mayank Agarwal, Karun Nair, Aaron Finch, Yuvraj Singh, Ravichandran Ashwin(c), Andrew Tye, Barinder Sran, Ankit Rajpoot, Mujeeb Ur Rahman",,,IPL,2018,"Eden Gardens,Kolkata","Apr 21,2018",Kings XI Punjab have won the toss and have opted to field,Kings XI Punjab won by 9 wkts (DLS method),KL Rahul,PBKS,field,KKR,PBKS,4,0,Short,wide,keeper,,Karthik, Rajpoot,
17.1," Rajpoot to Karthik, FOUR, that's a poor start from Rajpoot, short and wide of off, Karthik waited on that, played with an open face and beat Mujeeb's dive at short third man ",1st Inns,18th,Kolkata Knight Riders,Kings XI Punjab,"Kolkata Knight Riders (Playing XI): Sunil Narine, Chris Lynn, Robin Uthappa, Nitish Rana, Dinesh Karthik(w/c), Andre Russell, Shubman Gill, Tom Curran, Piyush Chawla, Shivam Mavi, Kuldeep Yadav","Kings XI Punjab (Playing XI): Lokesh Rahul(w), Chris Gayle, Mayank Agarwal, Karun Nair, Aaron Finch, Yuvraj Singh, Ravichandran Ashwin(c), Andrew Tye, Barinder Sran, Ankit Rajpoot, Mujeeb Ur Rahman",,,IPL,2018,"Eden Gardens,Kolkata","Apr 21,2018",Kings XI Punjab have won the toss and have opted to field,Kings XI Punjab won by 9 wkts (DLS method),KL Rahul,PBKS,field,KKR,PBKS,4,0,Short,wide,short third man,,Karthik, Rajpoot,
16.6," Barinder to Shubman Gill, FOUR, cracking shot, short and wide of off, Gill gets on top of the bounce and cuts it square past point, beat the diving fielder and raced away to the fence in a hurry ",1st Inns,18th,Kolkata Knight Riders,Kings XI Punjab,"Kolkata Knight Riders (Playing XI): Sunil Narine, Chris Lynn, Robin Uthappa, Nitish Rana, Dinesh Karthik(w/c), Andre Russell, Shubman Gill, Tom Curran, Piyush Chawla, Shivam Mavi, Kuldeep Yadav","Kings XI Punjab (Playing XI): Lokesh Rahul(w), Chris Gayle, Mayank Agarwal, Karun Nair, Aaron Finch, Yuvraj Singh, Ravichandran Ashwin(c), Andrew Tye, Barinder Sran, Ankit Rajpoot, Mujeeb Ur Rahman",,,IPL,2018,"Eden Gardens,Kolkata","Apr 21,2018",Kings XI Punjab have won the toss and have opted to field,Kings XI Punjab won by 9 wkts (DLS method),KL Rahul,PBKS,field,KKR,PBKS,4,0,Short,wide,square,cut shot,Shubman Gill, Barinder,
16.5," Barinder to A Russell, out Caught by Nair!! That's a big wicket for KXIP! That might turn out to be a difference of 20-30 runs. This was another yorker from Sran, he missed his length by a bit, Russell brought his bat down like a sledge-hammer and heaved it back over the bowler's head. Only the timing wasn't as great as it normally is. Good captaincy from Ashwin to have long-off fine as well, straight down the throat of Karun and KKR have lost their fifth wicket. A Russell c Nair b Barinder 10(7) [4s-2] ",1st Inns,18th,Kolkata Knight Riders,Kings XI Punjab,"Kolkata Knight Riders (Playing XI): Sunil Narine, Chris Lynn, Robin Uthappa, Nitish Rana, Dinesh Karthik(w/c), Andre Russell, Shubman Gill, Tom Curran, Piyush Chawla, Shivam Mavi, Kuldeep Yadav","Kings XI Punjab (Playing XI): Lokesh Rahul(w), Chris Gayle, Mayank Agarwal, Karun Nair, Aaron Finch, Yuvraj Singh, Ravichandran Ashwin(c), Andrew Tye, Barinder Sran, Ankit Rajpoot, Mujeeb Ur Rahman",,,IPL,2018,"Eden Gardens,Kolkata","Apr 21,2018",Kings XI Punjab have won the toss and have opted to field,Kings XI Punjab won by 9 wkts (DLS method),KL Rahul,PBKS,field,KKR,PBKS,out,out,yorker,,long-off,edge,A Russell, Barinder,"Catch out , nair"
16.5," Barinder to A Russell, wide, short and angling down the leg-side, Russell gets his body inside the line and lets it go, called as a wide ",1st Inns,18th,Kolkata Knight Riders,Kings XI Punjab,"Kolkata Knight Riders (Playing XI): Sunil Narine, Chris Lynn, Robin Uthappa, Nitish Rana, Dinesh Karthik(w/c), Andre Russell, Shubman Gill, Tom Curran, Piyush Chawla, Shivam Mavi, Kuldeep Yadav","Kings XI Punjab (Playing XI): Lokesh Rahul(w), Chris Gayle, Mayank Agarwal, Karun Nair, Aaron Finch, Yuvraj Singh, Ravichandran Ashwin(c), Andrew Tye, Barinder Sran, Ankit Rajpoot, Mujeeb Ur Rahman",,,IPL,2018,"Eden Gardens,Kolkata","Apr 21,2018",Kings XI Punjab have won the toss and have opted to field,Kings XI Punjab won by 9 wkts (DLS method),KL Rahul,PBKS,field,KKR,PBKS,wide,1,Short,wide,,wide,A Russell, Barinder,
16.4," Barinder to A Russell, FOUR, back-to-back boundaries for Russell, the slower short ball from Sran, but it was short and way down the leg-side, Russell swivels across and pulls it over backward square leg, couple of bounces and over the ropes ",1st Inns,18th,Kolkata Knight Riders,Kings XI Punjab,"Kolkata Knight Riders (Playing XI): Sunil Narine, Chris Lynn, Robin Uthappa, Nitish Rana, Dinesh Karthik(w/c), Andre Russell, Shubman Gill, Tom Curran, Piyush Chawla, Shivam Mavi, Kuldeep Yadav","Kings XI Punjab (Playing XI): Lokesh Rahul(w), Chris Gayle, Mayank Agarwal, Karun Nair, Aaron Finch, Yuvraj Singh, Ravichandran Ashwin(c), Andrew Tye, Barinder Sran, Ankit Rajpoot, Mujeeb Ur Rahman",,,IPL,2018,"Eden Gardens,Kolkata","Apr 21,2018",Kings XI Punjab have won the toss and have opted to field,Kings XI Punjab won by 9 wkts (DLS method),KL Rahul,PBKS,field,KKR,PBKS,4,0,Short,,square leg,pull shot,A Russell, Barinder,
16.3,"Barinder to A Russell, FOUR, easy pickings for Russell, Barinder misses the yorker by an inch, turns out to be a swinging full-toss, Russell cleared his left leg, got his bat down and punched it back past the non-striker",1st Inns,18th,Kolkata Knight Riders,Kings XI Punjab,"Kolkata Knight Riders (Playing XI): Sunil Narine, Chris Lynn, Robin Uthappa, Nitish Rana, Dinesh Karthik(w/c), Andre Russell, Shubman Gill, Tom Curran, Piyush Chawla, Shivam Mavi, Kuldeep Yadav","Kings XI Punjab (Playing XI): Lokesh Rahul(w), Chris Gayle, Mayank Agarwal, Karun Nair, Aaron Finch, Yuvraj Singh, Ravichandran Ashwin(c), Andrew Tye, Barinder Sran, Ankit Rajpoot, Mujeeb Ur Rahman",,,IPL,2018,"Eden Gardens,Kolkata","Apr 21,2018",Kings XI Punjab have won the toss and have opted to field,Kings XI Punjab won by 9 wkts (DLS method),KL Rahul,PBKS,field,KKR,PBKS,4,0,yorker,,,beaten,A Russell,Barinder,
16.2," Barinder to Karthik, 1 run, on a good length and on the stumps, Karthik prods across and works it towards long-on for a single ",1st Inns,18th,Kolkata Knight Riders,Kings XI Punjab,"Kolkata Knight Riders (Playing XI): Sunil Narine, Chris Lynn, Robin Uthappa, Nitish Rana, Dinesh Karthik(w/c), Andre Russell, Shubman Gill, Tom Curran, Piyush Chawla, Shivam Mavi, Kuldeep Yadav","Kings XI Punjab (Playing XI): Lokesh Rahul(w), Chris Gayle, Mayank Agarwal, Karun Nair, Aaron Finch, Yuvraj Singh, Ravichandran Ashwin(c), Andrew Tye, Barinder Sran, Ankit Rajpoot, Mujeeb Ur Rahman",,,IPL,2018,"Eden Gardens,Kolkata","Apr 21,2018",Kings XI Punjab have won the toss and have opted to field,Kings XI Punjab won by 9 wkts (DLS method),KL Rahul,PBKS,field,KKR,PBKS,1,0,Good,stump line,long-on,,Karthik, Barinder,
16.1," Barinder to A Russell, 1 run, very full and on Russell's pads, clipped away to deep mid-wicket for a single ",1st Inns,18th,Kolkata Knight Riders,Kings XI Punjab,"Kolkata Knight Riders (Playing XI): Sunil Narine, Chris Lynn, Robin Uthappa, Nitish Rana, Dinesh Karthik(w/c), Andre Russell, Shubman Gill, Tom Curran, Piyush Chawla, Shivam Mavi, Kuldeep Yadav","Kings XI Punjab (Playing XI): Lokesh Rahul(w), Chris Gayle, Mayank Agarwal, Karun Nair, Aaron Finch, Yuvraj Singh, Ravichandran Ashwin(c), Andrew Tye, Barinder Sran, Ankit Rajpoot, Mujeeb Ur Rahman",,,IPL,2018,"Eden Gardens,Kolkata","Apr 21,2018",Kings XI Punjab have won the toss and have opted to field,Kings XI Punjab won by 9 wkts (DLS method),KL Rahul,PBKS,field,KKR,PBKS,1,0,Full,,mid-wicket,,A Russell, Barinder,
15.6," Andrew Tye to Karthik, no run, excellent over from Tye, just two runs and a wicket. Caps it off with another slower bouncer, Karthik was way too early on the pull and missed ",1st Inns,18th,Kolkata Knight Riders,Kings XI Punjab,"Kolkata Knight Riders (Playing XI): Sunil Narine, Chris Lynn, Robin Uthappa, Nitish Rana, Dinesh Karthik(w/c), Andre Russell, Shubman Gill, Tom Curran, Piyush Chawla, Shivam Mavi, Kuldeep Yadav","Kings XI Punjab (Playing XI): Lokesh Rahul(w), Chris Gayle, Mayank Agarwal, Karun Nair, Aaron Finch, Yuvraj Singh, Ravichandran Ashwin(c), Andrew Tye, Barinder Sran, Ankit Rajpoot, Mujeeb Ur Rahman",,,IPL,2018,"Eden Gardens,Kolkata","Apr 21,2018",Kings XI Punjab have won the toss and have opted to field,Kings XI Punjab won by 9 wkts (DLS method),KL Rahul,PBKS,field,KKR,PBKS,0,0,,,,beaten,Karthik, Andrew Tye,
15.5," Andrew Tye to A Russell, 1 run, Tye goes for the yorker and offers a low full-toss on Russell's pads, whipped away to deep mid-wicket for a single ",1st Inns,18th,Kolkata Knight Riders,Kings XI Punjab,"Kolkata Knight Riders (Playing XI): Sunil Narine, Chris Lynn, Robin Uthappa, Nitish Rana, Dinesh Karthik(w/c), Andre Russell, Shubman Gill, Tom Curran, Piyush Chawla, Shivam Mavi, Kuldeep Yadav","Kings XI Punjab (Playing XI): Lokesh Rahul(w), Chris Gayle, Mayank Agarwal, Karun Nair, Aaron Finch, Yuvraj Singh, Ravichandran Ashwin(c), Andrew Tye, Barinder Sran, Ankit Rajpoot, Mujeeb Ur Rahman",,,IPL,2018,"Eden Gardens,Kolkata","Apr 21,2018",Kings XI Punjab have won the toss and have opted to field,Kings XI Punjab won by 9 wkts (DLS method),KL Rahul,PBKS,field,KKR,PBKS,1,0,yorker,,mid-wicket,,A Russell, Andrew Tye,
15.4," Andrew Tye to A Russell, no run, the slower short ball outside off, Russell was looking to waft it through point and missed ",1st Inns,18th,Kolkata Knight Riders,Kings XI Punjab,"Kolkata Knight Riders (Playing XI): Sunil Narine, Chris Lynn, Robin Uthappa, Nitish Rana, Dinesh Karthik(w/c), Andre Russell, Shubman Gill, Tom Curran, Piyush Chawla, Shivam Mavi, Kuldeep Yadav","Kings XI Punjab (Playing XI): Lokesh Rahul(w), Chris Gayle, Mayank Agarwal, Karun Nair, Aaron Finch, Yuvraj Singh, Ravichandran Ashwin(c), Andrew Tye, Barinder Sran, Ankit Rajpoot, Mujeeb Ur Rahman",,,IPL,2018,"Eden Gardens,Kolkata","Apr 21,2018",Kings XI Punjab have won the toss and have opted to field,Kings XI Punjab won by 9 wkts (DLS method),KL Rahul,PBKS,field,KKR,PBKS,0,0,Short,off side,point,beaten,A Russell, Andrew Tye,
15.3," Andrew Tye to A Russell, no run, short of a good length and just outside off, Russell shuffles across and defends it back at the bowler ",1st Inns,18th,Kolkata Knight Riders,Kings XI Punjab,"Kolkata Knight Riders (Playing XI): Sunil Narine, Chris Lynn, Robin Uthappa, Nitish Rana, Dinesh Karthik(w/c), Andre Russell, Shubman Gill, Tom Curran, Piyush Chawla, Shivam Mavi, Kuldeep Yadav","Kings XI Punjab (Playing XI): Lokesh Rahul(w), Chris Gayle, Mayank Agarwal, Karun Nair, Aaron Finch, Yuvraj Singh, Ravichandran Ashwin(c), Andrew Tye, Barinder Sran, Ankit Rajpoot, Mujeeb Ur Rahman",,,IPL,2018,"Eden Gardens,Kolkata","Apr 21,2018",Kings XI Punjab have won the toss and have opted to field,Kings XI Punjab won by 9 wkts (DLS method),KL Rahul,PBKS,field,KKR,PBKS,0,0,Short,off side,,defend,A Russell, Andrew Tye,
15.2,"Andrew Tye to Chris Lynn, out Caught by Rahul!! Edged and caught! A pre-meditated slog from Lynn as he shuffled right across the stumps, Tye saw it coming and fired it wide of off, Lynn was aiming for the mid-wicket fence, gets a thick and audible edge through, KL doesn't drop those and it's a much needed wicket for KXIP. They have got rid of one dangerman, but here comes the bigger danger - it's Andre Russell. Chris Lynn c Rahul b Andrew Tye 74(41) [4s-6 6s-4]",1st Inns,18th,Kolkata Knight Riders,Kings XI Punjab,"Kolkata Knight Riders (Playing XI): Sunil Narine, Chris Lynn, Robin Uthappa, Nitish Rana, Dinesh Karthik(w/c), Andre Russell, Shubman Gill, Tom Curran, Piyush Chawla, Shivam Mavi, Kuldeep Yadav","Kings XI Punjab (Playing XI): Lokesh Rahul(w), Chris Gayle, Mayank Agarwal, Karun Nair, Aaron Finch, Yuvraj Singh, Ravichandran Ashwin(c), Andrew Tye, Barinder Sran, Ankit Rajpoot, Mujeeb Ur Rahman",,,IPL,2018,"Eden Gardens,Kolkata","Apr 21,2018",Kings XI Punjab have won the toss and have opted to field,Kings XI Punjab won by 9 wkts (DLS method),KL Rahul,PBKS,field,KKR,PBKS,out,out,,wide,mid-wicket,edge,Chris Lynn,Andrew Tye,"Catch out , rahul"
15.1," Andrew Tye to Karthik, 1 run, slower short ball on off, Karthik waits on it and runs it down towards short third man ",1st Inns,18th,Kolkata Knight Riders,Kings XI Punjab,"Kolkata Knight Riders (Playing XI): Sunil Narine, Chris Lynn, Robin Uthappa, Nitish Rana, Dinesh Karthik(w/c), Andre Russell, Shubman Gill, Tom Curran, Piyush Chawla, Shivam Mavi, Kuldeep Yadav","Kings XI Punjab (Playing XI): Lokesh Rahul(w), Chris Gayle, Mayank Agarwal, Karun Nair, Aaron Finch, Yuvraj Singh, Ravichandran Ashwin(c), Andrew Tye, Barinder Sran, Ankit Rajpoot, Mujeeb Ur Rahman",,,IPL,2018,"Eden Gardens,Kolkata","Apr 21,2018",Kings XI Punjab have won the toss and have opted to field,Kings XI Punjab won by 9 wkts (DLS method),KL Rahul,PBKS,field,KKR,PBKS,1,0,Short,off side,short third man,,Karthik, Andrew Tye,
14.6," Ashwin to Chris Lynn, 2 runs, the carrom ball from Ashwin, but the length is way too short, allows Lynn to stay back and flap it wide of long-on, comes back for the second run ",1st Inns,18th,Kolkata Knight Riders,Kings XI Punjab,"Kolkata Knight Riders (Playing XI): Sunil Narine, Chris Lynn, Robin Uthappa, Nitish Rana, Dinesh Karthik(w/c), Andre Russell, Shubman Gill, Tom Curran, Piyush Chawla, Shivam Mavi, Kuldeep Yadav","Kings XI Punjab (Playing XI): Lokesh Rahul(w), Chris Gayle, Mayank Agarwal, Karun Nair, Aaron Finch, Yuvraj Singh, Ravichandran Ashwin(c), Andrew Tye, Barinder Sran, Ankit Rajpoot, Mujeeb Ur Rahman",,,IPL,2018,"Eden Gardens,Kolkata","Apr 21,2018",Kings XI Punjab have won the toss and have opted to field,Kings XI Punjab won by 9 wkts (DLS method),KL Rahul,PBKS,field,KKR,PBKS,2,0,Short,wide,long-on,,Chris Lynn, Ashwin,
14.5,"Ashwin to Chris Lynn, FOUR, dropped short and wide of off, Lynn makes room and cuts it square past point. Sran has a lot of distance to cover, he slides and pulls the ball back in. The third umpire has several looks and reckons that his boot was touching the ropes as he pushed it back into play, given as a boundary",1st Inns,18th,Kolkata Knight Riders,Kings XI Punjab,"Kolkata Knight Riders (Playing XI): Sunil Narine, Chris Lynn, Robin Uthappa, Nitish Rana, Dinesh Karthik(w/c), Andre Russell, Shubman Gill, Tom Curran, Piyush Chawla, Shivam Mavi, Kuldeep Yadav","Kings XI Punjab (Playing XI): Lokesh Rahul(w), Chris Gayle, Mayank Agarwal, Karun Nair, Aaron Finch, Yuvraj Singh, Ravichandran Ashwin(c), Andrew Tye, Barinder Sran, Ankit Rajpoot, Mujeeb Ur Rahman",,,IPL,2018,"Eden Gardens,Kolkata","Apr 21,2018",Kings XI Punjab have won the toss and have opted to field,Kings XI Punjab won by 9 wkts (DLS method),KL Rahul,PBKS,field,KKR,PBKS,4,0,Short,wide,square,pull shot,Chris Lynn,Ashwin,
14.4," Ashwin to Karthik, 1 run, the off-break on off, Karthik prods forward and gets an inside edge past mid-wicket, just a single ",1st Inns,18th,Kolkata Knight Riders,Kings XI Punjab,"Kolkata Knight Riders (Playing XI): Sunil Narine, Chris Lynn, Robin Uthappa, Nitish Rana, Dinesh Karthik(w/c), Andre Russell, Shubman Gill, Tom Curran, Piyush Chawla, Shivam Mavi, Kuldeep Yadav","Kings XI Punjab (Playing XI): Lokesh Rahul(w), Chris Gayle, Mayank Agarwal, Karun Nair, Aaron Finch, Yuvraj Singh, Ravichandran Ashwin(c), Andrew Tye, Barinder Sran, Ankit Rajpoot, Mujeeb Ur Rahman",,,IPL,2018,"Eden Gardens,Kolkata","Apr 21,2018",Kings XI Punjab have won the toss and have opted to field,Kings XI Punjab won by 9 wkts (DLS method),KL Rahul,PBKS,field,KKR,PBKS,1,0,,off side,mid-wicket,edge,Karthik, Ashwin,
14.3," Ashwin to Chris Lynn, 1 run, the leg-break from Ashwin, his first of the day, punched down towards long-off for a single ",1st Inns,18th,Kolkata Knight Riders,Kings XI Punjab,"Kolkata Knight Riders (Playing XI): Sunil Narine, Chris Lynn, Robin Uthappa, Nitish Rana, Dinesh Karthik(w/c), Andre Russell, Shubman Gill, Tom Curran, Piyush Chawla, Shivam Mavi, Kuldeep Yadav","Kings XI Punjab (Playing XI): Lokesh Rahul(w), Chris Gayle, Mayank Agarwal, Karun Nair, Aaron Finch, Yuvraj Singh, Ravichandran Ashwin(c), Andrew Tye, Barinder Sran, Ankit Rajpoot, Mujeeb Ur Rahman",,,IPL,2018,"Eden Gardens,Kolkata","Apr 21,2018",Kings XI Punjab have won the toss and have opted to field,Kings XI Punjab won by 9 wkts (DLS method),KL Rahul,PBKS,field,KKR,PBKS,1,0,,,long-off,,Chris Lynn, Ashwin,
14.2," Ashwin to Karthik, 1 run, flighted wide of off, Karthik reaches out and drives it to long-off for a single ",1st Inns,18th,Kolkata Knight Riders,Kings XI Punjab,"Kolkata Knight Riders (Playing XI): Sunil Narine, Chris Lynn, Robin Uthappa, Nitish Rana, Dinesh Karthik(w/c), Andre Russell, Shubman Gill, Tom Curran, Piyush Chawla, Shivam Mavi, Kuldeep Yadav","Kings XI Punjab (Playing XI): Lokesh Rahul(w), Chris Gayle, Mayank Agarwal, Karun Nair, Aaron Finch, Yuvraj Singh, Ravichandran Ashwin(c), Andrew Tye, Barinder Sran, Ankit Rajpoot, Mujeeb Ur Rahman",,,IPL,2018,"Eden Gardens,Kolkata","Apr 21,2018",Kings XI Punjab have won the toss and have opted to field,Kings XI Punjab won by 9 wkts (DLS method),KL Rahul,PBKS,field,KKR,PBKS,1,0,,wide,long-off,off drive,Karthik, Ashwin,
14.1," Ashwin to Karthik, no run, Ashwin drops one short and wide of off, cracked straight to the fielder at point ",1st Inns,18th,Kolkata Knight Riders,Kings XI Punjab,"Kolkata Knight Riders (Playing XI): Sunil Narine, Chris Lynn, Robin Uthappa, Nitish Rana, Dinesh Karthik(w/c), Andre Russell, Shubman Gill, Tom Curran, Piyush Chawla, Shivam Mavi, Kuldeep Yadav","Kings XI Punjab (Playing XI): Lokesh Rahul(w), Chris Gayle, Mayank Agarwal, Karun Nair, Aaron Finch, Yuvraj Singh, Ravichandran Ashwin(c), Andrew Tye, Barinder Sran, Ankit Rajpoot, Mujeeb Ur Rahman",,,IPL,2018,"Eden Gardens,Kolkata","Apr 21,2018",Kings XI Punjab have won the toss and have opted to field,Kings XI Punjab won by 9 wkts (DLS method),KL Rahul,PBKS,field,KKR,PBKS,0,0,Short,wide,straight,,Karthik, Ashwin,
14.1," Ashwin to Karthik, wide, Ashwin tosses this one wide of off and it's called by the umpire. Tough for a bowler in T20 cricket ",1st Inns,18th,Kolkata Knight Riders,Kings XI Punjab,"Kolkata Knight Riders (Playing XI): Sunil Narine, Chris Lynn, Robin Uthappa, Nitish Rana, Dinesh Karthik(w/c), Andre Russell, Shubman Gill, Tom Curran, Piyush Chawla, Shivam Mavi, Kuldeep Yadav","Kings XI Punjab (Playing XI): Lokesh Rahul(w), Chris Gayle, Mayank Agarwal, Karun Nair, Aaron Finch, Yuvraj Singh, Ravichandran Ashwin(c), Andrew Tye, Barinder Sran, Ankit Rajpoot, Mujeeb Ur Rahman",,,IPL,2018,"Eden Gardens,Kolkata","Apr 21,2018",Kings XI Punjab have won the toss and have opted to field,Kings XI Punjab won by 9 wkts (DLS method),KL Rahul,PBKS,field,KKR,PBKS,wide,1,Full toss,wide,,wide,Karthik, Ashwin,
13.6," Mujeeb to Chris Lynn, 2 runs, slower and wider of off, Lynn went hard on the drive once again and mistimed it wide of long-off, that actually allowed the batsmen to come back for the second run ",1st Inns,18th,Kolkata Knight Riders,Kings XI Punjab,"Kolkata Knight Riders (Playing XI): Sunil Narine, Chris Lynn, Robin Uthappa, Nitish Rana, Dinesh Karthik(w/c), Andre Russell, Shubman Gill, Tom Curran, Piyush Chawla, Shivam Mavi, Kuldeep Yadav","Kings XI Punjab (Playing XI): Lokesh Rahul(w), Chris Gayle, Mayank Agarwal, Karun Nair, Aaron Finch, Yuvraj Singh, Ravichandran Ashwin(c), Andrew Tye, Barinder Sran, Ankit Rajpoot, Mujeeb Ur Rahman",,,IPL,2018,"Eden Gardens,Kolkata","Apr 21,2018",Kings XI Punjab have won the toss and have opted to field,Kings XI Punjab won by 9 wkts (DLS method),KL Rahul,PBKS,field,KKR,PBKS,2,0,,wide,long-off,off drive,Chris Lynn, Mujeeb,
13.5," Mujeeb to Chris Lynn, no run, Rahman drifts this one on Lynn's pads, he was looking to pulverise it over square leg, went too hard and gets beaten ",1st Inns,18th,Kolkata Knight Riders,Kings XI Punjab,"Kolkata Knight Riders (Playing XI): Sunil Narine, Chris Lynn, Robin Uthappa, Nitish Rana, Dinesh Karthik(w/c), Andre Russell, Shubman Gill, Tom Curran, Piyush Chawla, Shivam Mavi, Kuldeep Yadav","Kings XI Punjab (Playing XI): Lokesh Rahul(w), Chris Gayle, Mayank Agarwal, Karun Nair, Aaron Finch, Yuvraj Singh, Ravichandran Ashwin(c), Andrew Tye, Barinder Sran, Ankit Rajpoot, Mujeeb Ur Rahman",,,IPL,2018,"Eden Gardens,Kolkata","Apr 21,2018",Kings XI Punjab have won the toss and have opted to field,Kings XI Punjab won by 9 wkts (DLS method),KL Rahul,PBKS,field,KKR,PBKS,0,0,,,square leg,beaten,Chris Lynn, Mujeeb,
13.4," Mujeeb to Karthik, 1 run, fraction short and wide of off, chopped to the right of point where Ashwin makes a tumbling stop, saved three runs for his team ",1st Inns,18th,Kolkata Knight Riders,Kings XI Punjab,"Kolkata Knight Riders (Playing XI): Sunil Narine, Chris Lynn, Robin Uthappa, Nitish Rana, Dinesh Karthik(w/c), Andre Russell, Shubman Gill, Tom Curran, Piyush Chawla, Shivam Mavi, Kuldeep Yadav","Kings XI Punjab (Playing XI): Lokesh Rahul(w), Chris Gayle, Mayank Agarwal, Karun Nair, Aaron Finch, Yuvraj Singh, Ravichandran Ashwin(c), Andrew Tye, Barinder Sran, Ankit Rajpoot, Mujeeb Ur Rahman",,,IPL,2018,"Eden Gardens,Kolkata","Apr 21,2018",Kings XI Punjab have won the toss and have opted to field,Kings XI Punjab won by 9 wkts (DLS method),KL Rahul,PBKS,field,KKR,PBKS,1,0,Short,wide,point,,Karthik, Mujeeb,
13.3," Mujeeb to Chris Lynn, 1 run, the wrong 'un from Rahman, Lynn spotted it late and then dabbed it towards short third man. An overeager Rajpoot rushed forward and fumbled, allows a single ",1st Inns,18th,Kolkata Knight Riders,Kings XI Punjab,"Kolkata Knight Riders (Playing XI): Sunil Narine, Chris Lynn, Robin Uthappa, Nitish Rana, Dinesh Karthik(w/c), Andre Russell, Shubman Gill, Tom Curran, Piyush Chawla, Shivam Mavi, Kuldeep Yadav","Kings XI Punjab (Playing XI): Lokesh Rahul(w), Chris Gayle, Mayank Agarwal, Karun Nair, Aaron Finch, Yuvraj Singh, Ravichandran Ashwin(c), Andrew Tye, Barinder Sran, Ankit Rajpoot, Mujeeb Ur Rahman",,,IPL,2018,"Eden Gardens,Kolkata","Apr 21,2018",Kings XI Punjab have won the toss and have opted to field,Kings XI Punjab won by 9 wkts (DLS method),KL Rahul,PBKS,field,KKR,PBKS,1,0,Short,,short third man,dab,Chris Lynn, Mujeeb,
13.2," Mujeeb to Karthik, 1 run, tossed up just outside off, Karthik prods half-forward and drives it down to long-off ",1st Inns,18th,Kolkata Knight Riders,Kings XI Punjab,"Kolkata Knight Riders (Playing XI): Sunil Narine, Chris Lynn, Robin Uthappa, Nitish Rana, Dinesh Karthik(w/c), Andre Russell, Shubman Gill, Tom Curran, Piyush Chawla, Shivam Mavi, Kuldeep Yadav","Kings XI Punjab (Playing XI): Lokesh Rahul(w), Chris Gayle, Mayank Agarwal, Karun Nair, Aaron Finch, Yuvraj Singh, Ravichandran Ashwin(c), Andrew Tye, Barinder Sran, Ankit Rajpoot, Mujeeb Ur Rahman",,,IPL,2018,"Eden Gardens,Kolkata","Apr 21,2018",Kings XI Punjab have won the toss and have opted to field,Kings XI Punjab won by 9 wkts (DLS method),KL Rahul,PBKS,field,KKR,PBKS,1,0,Full toss,off side,long-off,off drive,Karthik, Mujeeb,
13.1," Mujeeb to Karthik, FOUR, the boundaries are flowing for KKR, fraction short and sliding down the leg-side, Karthik went half-way down and pulled it behind square on the on-side, the man in the deep was square and has no chance ",1st Inns,18th,Kolkata Knight Riders,Kings XI Punjab,"Kolkata Knight Riders (Playing XI): Sunil Narine, Chris Lynn, Robin Uthappa, Nitish Rana, Dinesh Karthik(w/c), Andre Russell, Shubman Gill, Tom Curran, Piyush Chawla, Shivam Mavi, Kuldeep Yadav","Kings XI Punjab (Playing XI): Lokesh Rahul(w), Chris Gayle, Mayank Agarwal, Karun Nair, Aaron Finch, Yuvraj Singh, Ravichandran Ashwin(c), Andrew Tye, Barinder Sran, Ankit Rajpoot, Mujeeb Ur Rahman",,,IPL,2018,"Eden Gardens,Kolkata","Apr 21,2018",Kings XI Punjab have won the toss and have opted to field,Kings XI Punjab won by 9 wkts (DLS method),KL Rahul,PBKS,field,KKR,PBKS,4,0,Short,,square,pull shot,Karthik, Mujeeb,
