ball,Commentary Text,innings,match_no,team_a,team_b,team_a_11,team_b_11,team_a_subs,team_b_subs,series,season,venue,date,toss,winner,player_of_the_match,toss_winner,toss_choosen
 18.4 ," Mustafizur to Y Pathan, out Caught by Hardik Pandya!! Good catch and that's the end of the innings. Pathan really smashed the pull but Rohit has kept all his athletic fielders on the fence. Hardik at deep mid judges it to a nicety as he takes it reverse-cup over his head. A smile breaks out after he completes the catch. Pathan can't believe that he hasn't cleared the fielder. Y Pathan c Hardik Pandya b Mustafizur 29(33) [4s-2 6s-1] ",SRH Inns,23r,Mumbai Indians,Sunrisers Hyderabad,"Mumbai Indians (Playing XI): Suryakumar Yadav, Evin Lewis, Ishan Kishan(w), Rohit Sharma(c), Kieron Pollard, Krunal Pandya, Hardik Pandya, Mitchell McClenaghan, Mayank Markande, Jasprit Bumrah, Mustafizur Rahman","Sunrisers Hyderabad (Playing XI): Wriddhiman Saha(w), Shikhar Dhawan, Kane Williamson(c), Manish Pandey, Shakib Al Hasan, Yusuf Pathan, Mohammad Nabi, Rashid Khan, Basil Thampi, Sandeep Sharma, Siddarth Kaul",,,IPL,2018,"Wankhede Stadium,Mumbai","Apr 24,2018",Mumbai Indians have won the toss and have opted to field,Sunrisers Hyderabad won by 31 runs,Rashid Khan,MI,field
 18.3 ," Mustafizur to Y Pathan, SIX, a smile from KW after that big hit. On a length and around off, too predictable these cutters from Mustafizur, Pathan stays back and lofts cleanly miles into the stands at long-on ",SRH Inns,23r,Mumbai Indians,Sunrisers Hyderabad,"Mumbai Indians (Playing XI): Suryakumar Yadav, Evin Lewis, Ishan Kishan(w), Rohit Sharma(c), Kieron Pollard, Krunal Pandya, Hardik Pandya, Mitchell McClenaghan, Mayank Markande, Jasprit Bumrah, Mustafizur Rahman","Sunrisers Hyderabad (Playing XI): Wriddhiman Saha(w), Shikhar Dhawan, Kane Williamson(c), Manish Pandey, Shakib Al Hasan, Yusuf Pathan, Mohammad Nabi, Rashid Khan, Basil Thampi, Sandeep Sharma, Siddarth Kaul",,,IPL,2018,"Wankhede Stadium,Mumbai","Apr 24,2018",Mumbai Indians have won the toss and have opted to field,Sunrisers Hyderabad won by 31 runs,Rashid Khan,MI,field
 18.2 ," Mustafizur to Y Pathan, no run, low full-toss outside off, Pathan thrashes it between extra cover and long-off, Markande runs and then dives to field the ball. Pathan isn't quick to come back for two, so he stays at his end ",SRH Inns,23r,Mumbai Indians,Sunrisers Hyderabad,"Mumbai Indians (Playing XI): Suryakumar Yadav, Evin Lewis, Ishan Kishan(w), Rohit Sharma(c), Kieron Pollard, Krunal Pandya, Hardik Pandya, Mitchell McClenaghan, Mayank Markande, Jasprit Bumrah, Mustafizur Rahman","Sunrisers Hyderabad (Playing XI): Wriddhiman Saha(w), Shikhar Dhawan, Kane Williamson(c), Manish Pandey, Shakib Al Hasan, Yusuf Pathan, Mohammad Nabi, Rashid Khan, Basil Thampi, Sandeep Sharma, Siddarth Kaul",,,IPL,2018,"Wankhede Stadium,Mumbai","Apr 24,2018",Mumbai Indians have won the toss and have opted to field,Sunrisers Hyderabad won by 31 runs,Rashid Khan,MI,field
 18.1 ," Mustafizur to Y Pathan, no run, looks to paddle the cutter angled across him, misses. There's a gap at deep backward square leg ",SRH Inns,23r,Mumbai Indians,Sunrisers Hyderabad,"Mumbai Indians (Playing XI): Suryakumar Yadav, Evin Lewis, Ishan Kishan(w), Rohit Sharma(c), Kieron Pollard, Krunal Pandya, Hardik Pandya, Mitchell McClenaghan, Mayank Markande, Jasprit Bumrah, Mustafizur Rahman","Sunrisers Hyderabad (Playing XI): Wriddhiman Saha(w), Shikhar Dhawan, Kane Williamson(c), Manish Pandey, Shakib Al Hasan, Yusuf Pathan, Mohammad Nabi, Rashid Khan, Basil Thampi, Sandeep Sharma, Siddarth Kaul",,,IPL,2018,"Wankhede Stadium,Mumbai","Apr 24,2018",Mumbai Indians have won the toss and have opted to field,Sunrisers Hyderabad won by 31 runs,Rashid Khan,MI,field
 17.6 ," Bumrah to Y Pathan, 1 run, had Evin Lewis hit direct, Sandeep Sharma would've been out. Steered to the West Indian and his throw misses to give Sandeep Sharma a reprieve. More importantly for SRH, Pathan is on strike ",SRH Inns,23r,Mumbai Indians,Sunrisers Hyderabad,"Mumbai Indians (Playing XI): Suryakumar Yadav, Evin Lewis, Ishan Kishan(w), Rohit Sharma(c), Kieron Pollard, Krunal Pandya, Hardik Pandya, Mitchell McClenaghan, Mayank Markande, Jasprit Bumrah, Mustafizur Rahman","Sunrisers Hyderabad (Playing XI): Wriddhiman Saha(w), Shikhar Dhawan, Kane Williamson(c), Manish Pandey, Shakib Al Hasan, Yusuf Pathan, Mohammad Nabi, Rashid Khan, Basil Thampi, Sandeep Sharma, Siddarth Kaul",,,IPL,2018,"Wankhede Stadium,Mumbai","Apr 24,2018",Mumbai Indians have won the toss and have opted to field,Sunrisers Hyderabad won by 31 runs,Rashid Khan,MI,field
 17.5 ," Bumrah to Y Pathan, no run, what fielding by Markande. At short third. Saved four. Dives to his left and comes up with the ball. Appreciated by Bumrah. Yorker length outside off, Pathan wanted to get it wide of the leggie, but failed to ",SRH Inns,23r,Mumbai Indians,Sunrisers Hyderabad,"Mumbai Indians (Playing XI): Suryakumar Yadav, Evin Lewis, Ishan Kishan(w), Rohit Sharma(c), Kieron Pollard, Krunal Pandya, Hardik Pandya, Mitchell McClenaghan, Mayank Markande, Jasprit Bumrah, Mustafizur Rahman","Sunrisers Hyderabad (Playing XI): Wriddhiman Saha(w), Shikhar Dhawan, Kane Williamson(c), Manish Pandey, Shakib Al Hasan, Yusuf Pathan, Mohammad Nabi, Rashid Khan, Basil Thampi, Sandeep Sharma, Siddarth Kaul",,,IPL,2018,"Wankhede Stadium,Mumbai","Apr 24,2018",Mumbai Indians have won the toss and have opted to field,Sunrisers Hyderabad won by 31 runs,Rashid Khan,MI,field
 17.4 ," Bumrah to Y Pathan, 2 runs, flat-bats the slower delivery straight down the ground, the ball has gone to Pollard at long-off. In the end he has to dive back to make it for two. Pathan didn't realise that the throw was coming to his end and then had to put in the dive. Anyway Ishan Kishan didn't collect the throw properly. Pathan was looking to see if Sandeep Sharma was safe or not ",SRH Inns,23r,Mumbai Indians,Sunrisers Hyderabad,"Mumbai Indians (Playing XI): Suryakumar Yadav, Evin Lewis, Ishan Kishan(w), Rohit Sharma(c), Kieron Pollard, Krunal Pandya, Hardik Pandya, Mitchell McClenaghan, Mayank Markande, Jasprit Bumrah, Mustafizur Rahman","Sunrisers Hyderabad (Playing XI): Wriddhiman Saha(w), Shikhar Dhawan, Kane Williamson(c), Manish Pandey, Shakib Al Hasan, Yusuf Pathan, Mohammad Nabi, Rashid Khan, Basil Thampi, Sandeep Sharma, Siddarth Kaul",,,IPL,2018,"Wankhede Stadium,Mumbai","Apr 24,2018",Mumbai Indians have won the toss and have opted to field,Sunrisers Hyderabad won by 31 runs,Rashid Khan,MI,field
 17.3 ," Bumrah to Y Pathan, no run, back of a length around off, Pathan muscles the pull in front of long-on. Again he can't place it to get back for two ",SRH Inns,23r,Mumbai Indians,Sunrisers Hyderabad,"Mumbai Indians (Playing XI): Suryakumar Yadav, Evin Lewis, Ishan Kishan(w), Rohit Sharma(c), Kieron Pollard, Krunal Pandya, Hardik Pandya, Mitchell McClenaghan, Mayank Markande, Jasprit Bumrah, Mustafizur Rahman","Sunrisers Hyderabad (Playing XI): Wriddhiman Saha(w), Shikhar Dhawan, Kane Williamson(c), Manish Pandey, Shakib Al Hasan, Yusuf Pathan, Mohammad Nabi, Rashid Khan, Basil Thampi, Sandeep Sharma, Siddarth Kaul",,,IPL,2018,"Wankhede Stadium,Mumbai","Apr 24,2018",Mumbai Indians have won the toss and have opted to field,Sunrisers Hyderabad won by 31 runs,Rashid Khan,MI,field
 17.2 ," Bumrah to Y Pathan, no run, short of length and at pace, angling in, defended with an open face to backward point ",SRH Inns,23r,Mumbai Indians,Sunrisers Hyderabad,"Mumbai Indians (Playing XI): Suryakumar Yadav, Evin Lewis, Ishan Kishan(w), Rohit Sharma(c), Kieron Pollard, Krunal Pandya, Hardik Pandya, Mitchell McClenaghan, Mayank Markande, Jasprit Bumrah, Mustafizur Rahman","Sunrisers Hyderabad (Playing XI): Wriddhiman Saha(w), Shikhar Dhawan, Kane Williamson(c), Manish Pandey, Shakib Al Hasan, Yusuf Pathan, Mohammad Nabi, Rashid Khan, Basil Thampi, Sandeep Sharma, Siddarth Kaul",,,IPL,2018,"Wankhede Stadium,Mumbai","Apr 24,2018",Mumbai Indians have won the toss and have opted to field,Sunrisers Hyderabad won by 31 runs,Rashid Khan,MI,field
 17.1 ," Bumrah to Y Pathan, no run, slower delivery outside off, crashed to sweeper cover and he won't take the single ",SRH Inns,23r,Mumbai Indians,Sunrisers Hyderabad,"Mumbai Indians (Playing XI): Suryakumar Yadav, Evin Lewis, Ishan Kishan(w), Rohit Sharma(c), Kieron Pollard, Krunal Pandya, Hardik Pandya, Mitchell McClenaghan, Mayank Markande, Jasprit Bumrah, Mustafizur Rahman","Sunrisers Hyderabad (Playing XI): Wriddhiman Saha(w), Shikhar Dhawan, Kane Williamson(c), Manish Pandey, Shakib Al Hasan, Yusuf Pathan, Mohammad Nabi, Rashid Khan, Basil Thampi, Sandeep Sharma, Siddarth Kaul",,,IPL,2018,"Wankhede Stadium,Mumbai","Apr 24,2018",Mumbai Indians have won the toss and have opted to field,Sunrisers Hyderabad won by 31 runs,Rashid Khan,MI,field
 16.6 ," Mustafizur to Sandeep Sharma, no run, yes he can. Angled in on a good length, on off, Sandeep Sharma defends it back down the track ",SRH Inns,23r,Mumbai Indians,Sunrisers Hyderabad,"Mumbai Indians (Playing XI): Suryakumar Yadav, Evin Lewis, Ishan Kishan(w), Rohit Sharma(c), Kieron Pollard, Krunal Pandya, Hardik Pandya, Mitchell McClenaghan, Mayank Markande, Jasprit Bumrah, Mustafizur Rahman","Sunrisers Hyderabad (Playing XI): Wriddhiman Saha(w), Shikhar Dhawan, Kane Williamson(c), Manish Pandey, Shakib Al Hasan, Yusuf Pathan, Mohammad Nabi, Rashid Khan, Basil Thampi, Sandeep Sharma, Siddarth Kaul",,,IPL,2018,"Wankhede Stadium,Mumbai","Apr 24,2018",Mumbai Indians have won the toss and have opted to field,Sunrisers Hyderabad won by 31 runs,Rashid Khan,MI,field
 16.5 ," Mustafizur to S Kaul, out S Kaul Run Out!! Confusion. Chaos. Gone. Long way out too. Finally Kaul gets bat on ball, driven to backward point where there's a slight fumble, Kaul is desperate to get to the other end, Pathan sends him back but Pandya has all the time to direct his throw back to Ishan Kishan who does the rest, even as he almost lost the ball while attempting the run-out. After he flicked the bails off, the ball slipped out. The third umpire completes the formalities. S Kaul run out (Hardik Pandya/Ishan Kishan) 2(9) ",SRH Inns,23r,Mumbai Indians,Sunrisers Hyderabad,"Mumbai Indians (Playing XI): Suryakumar Yadav, Evin Lewis, Ishan Kishan(w), Rohit Sharma(c), Kieron Pollard, Krunal Pandya, Hardik Pandya, Mitchell McClenaghan, Mayank Markande, Jasprit Bumrah, Mustafizur Rahman","Sunrisers Hyderabad (Playing XI): Wriddhiman Saha(w), Shikhar Dhawan, Kane Williamson(c), Manish Pandey, Shakib Al Hasan, Yusuf Pathan, Mohammad Nabi, Rashid Khan, Basil Thampi, Sandeep Sharma, Siddarth Kaul",,,IPL,2018,"Wankhede Stadium,Mumbai","Apr 24,2018",Mumbai Indians have won the toss and have opted to field,Sunrisers Hyderabad won by 31 runs,Rashid Khan,MI,field
 16.4 ," Mustafizur to S Kaul, no run, this is closer to the edge than the previous two, so close that it makes Mustafizur go up in a mild appeal for caught behind. Third cutter and you know the rest ",SRH Inns,23r,Mumbai Indians,Sunrisers Hyderabad,"Mumbai Indians (Playing XI): Suryakumar Yadav, Evin Lewis, Ishan Kishan(w), Rohit Sharma(c), Kieron Pollard, Krunal Pandya, Hardik Pandya, Mitchell McClenaghan, Mayank Markande, Jasprit Bumrah, Mustafizur Rahman","Sunrisers Hyderabad (Playing XI): Wriddhiman Saha(w), Shikhar Dhawan, Kane Williamson(c), Manish Pandey, Shakib Al Hasan, Yusuf Pathan, Mohammad Nabi, Rashid Khan, Basil Thampi, Sandeep Sharma, Siddarth Kaul",,,IPL,2018,"Wankhede Stadium,Mumbai","Apr 24,2018",Mumbai Indians have won the toss and have opted to field,Sunrisers Hyderabad won by 31 runs,Rashid Khan,MI,field
 16.3 ," Mustafizur to S Kaul, no run, he will bowl that all night, if he has to. Easy for Mustafizur, to bowl the cutter and beat Kaul with the natural angle across the batsman ",SRH Inns,23r,Mumbai Indians,Sunrisers Hyderabad,"Mumbai Indians (Playing XI): Suryakumar Yadav, Evin Lewis, Ishan Kishan(w), Rohit Sharma(c), Kieron Pollard, Krunal Pandya, Hardik Pandya, Mitchell McClenaghan, Mayank Markande, Jasprit Bumrah, Mustafizur Rahman","Sunrisers Hyderabad (Playing XI): Wriddhiman Saha(w), Shikhar Dhawan, Kane Williamson(c), Manish Pandey, Shakib Al Hasan, Yusuf Pathan, Mohammad Nabi, Rashid Khan, Basil Thampi, Sandeep Sharma, Siddarth Kaul",,,IPL,2018,"Wankhede Stadium,Mumbai","Apr 24,2018",Mumbai Indians have won the toss and have opted to field,Sunrisers Hyderabad won by 31 runs,Rashid Khan,MI,field
 16.2 ," Mustafizur to S Kaul, no run, cutter, angled across Kaul who drives and misses ",SRH Inns,23r,Mumbai Indians,Sunrisers Hyderabad,"Mumbai Indians (Playing XI): Suryakumar Yadav, Evin Lewis, Ishan Kishan(w), Rohit Sharma(c), Kieron Pollard, Krunal Pandya, Hardik Pandya, Mitchell McClenaghan, Mayank Markande, Jasprit Bumrah, Mustafizur Rahman","Sunrisers Hyderabad (Playing XI): Wriddhiman Saha(w), Shikhar Dhawan, Kane Williamson(c), Manish Pandey, Shakib Al Hasan, Yusuf Pathan, Mohammad Nabi, Rashid Khan, Basil Thampi, Sandeep Sharma, Siddarth Kaul",,,IPL,2018,"Wankhede Stadium,Mumbai","Apr 24,2018",Mumbai Indians have won the toss and have opted to field,Sunrisers Hyderabad won by 31 runs,Rashid Khan,MI,field
 16.1 ," Mustafizur to Y Pathan, 1 run, fullish around off, Pathan gets forward to drive to sweeper cover and takes the single on offer ",SRH Inns,23r,Mumbai Indians,Sunrisers Hyderabad,"Mumbai Indians (Playing XI): Suryakumar Yadav, Evin Lewis, Ishan Kishan(w), Rohit Sharma(c), Kieron Pollard, Krunal Pandya, Hardik Pandya, Mitchell McClenaghan, Mayank Markande, Jasprit Bumrah, Mustafizur Rahman","Sunrisers Hyderabad (Playing XI): Wriddhiman Saha(w), Shikhar Dhawan, Kane Williamson(c), Manish Pandey, Shakib Al Hasan, Yusuf Pathan, Mohammad Nabi, Rashid Khan, Basil Thampi, Sandeep Sharma, Siddarth Kaul",,,IPL,2018,"Wankhede Stadium,Mumbai","Apr 24,2018",Mumbai Indians have won the toss and have opted to field,Sunrisers Hyderabad won by 31 runs,Rashid Khan,MI,field
 15.6 ," Markande to S Kaul, no run, beaten. Lovely tossed up leggie, Kaul is beaten as he is ages late on the attempted front foot push to the off-side ",SRH Inns,23r,Mumbai Indians,Sunrisers Hyderabad,"Mumbai Indians (Playing XI): Suryakumar Yadav, Evin Lewis, Ishan Kishan(w), Rohit Sharma(c), Kieron Pollard, Krunal Pandya, Hardik Pandya, Mitchell McClenaghan, Mayank Markande, Jasprit Bumrah, Mustafizur Rahman","Sunrisers Hyderabad (Playing XI): Wriddhiman Saha(w), Shikhar Dhawan, Kane Williamson(c), Manish Pandey, Shakib Al Hasan, Yusuf Pathan, Mohammad Nabi, Rashid Khan, Basil Thampi, Sandeep Sharma, Siddarth Kaul",,,IPL,2018,"Wankhede Stadium,Mumbai","Apr 24,2018",Mumbai Indians have won the toss and have opted to field,Sunrisers Hyderabad won by 31 runs,Rashid Khan,MI,field
 15.5 ," Markande to S Kaul, no run, quicker leggie now, Kaul defends off the back foot to backward point ",SRH Inns,23r,Mumbai Indians,Sunrisers Hyderabad,"Mumbai Indians (Playing XI): Suryakumar Yadav, Evin Lewis, Ishan Kishan(w), Rohit Sharma(c), Kieron Pollard, Krunal Pandya, Hardik Pandya, Mitchell McClenaghan, Mayank Markande, Jasprit Bumrah, Mustafizur Rahman","Sunrisers Hyderabad (Playing XI): Wriddhiman Saha(w), Shikhar Dhawan, Kane Williamson(c), Manish Pandey, Shakib Al Hasan, Yusuf Pathan, Mohammad Nabi, Rashid Khan, Basil Thampi, Sandeep Sharma, Siddarth Kaul",,,IPL,2018,"Wankhede Stadium,Mumbai","Apr 24,2018",Mumbai Indians have won the toss and have opted to field,Sunrisers Hyderabad won by 31 runs,Rashid Khan,MI,field
 15.4 ," Markande to S Kaul, no run, quicker googly, Kaul somehow manages to get bat to prevent the ball from crashing into off ",SRH Inns,23r,Mumbai Indians,Sunrisers Hyderabad,"Mumbai Indians (Playing XI): Suryakumar Yadav, Evin Lewis, Ishan Kishan(w), Rohit Sharma(c), Kieron Pollard, Krunal Pandya, Hardik Pandya, Mitchell McClenaghan, Mayank Markande, Jasprit Bumrah, Mustafizur Rahman","Sunrisers Hyderabad (Playing XI): Wriddhiman Saha(w), Shikhar Dhawan, Kane Williamson(c), Manish Pandey, Shakib Al Hasan, Yusuf Pathan, Mohammad Nabi, Rashid Khan, Basil Thampi, Sandeep Sharma, Siddarth Kaul",,,IPL,2018,"Wankhede Stadium,Mumbai","Apr 24,2018",Mumbai Indians have won the toss and have opted to field,Sunrisers Hyderabad won by 31 runs,Rashid Khan,MI,field
 15.3 ," Markande to S Kaul, 2 runs, googly, spins appreciably into Kaul, who nudges it to the right of fine leg, scampers back for the second ",SRH Inns,23r,Mumbai Indians,Sunrisers Hyderabad,"Mumbai Indians (Playing XI): Suryakumar Yadav, Evin Lewis, Ishan Kishan(w), Rohit Sharma(c), Kieron Pollard, Krunal Pandya, Hardik Pandya, Mitchell McClenaghan, Mayank Markande, Jasprit Bumrah, Mustafizur Rahman","Sunrisers Hyderabad (Playing XI): Wriddhiman Saha(w), Shikhar Dhawan, Kane Williamson(c), Manish Pandey, Shakib Al Hasan, Yusuf Pathan, Mohammad Nabi, Rashid Khan, Basil Thampi, Sandeep Sharma, Siddarth Kaul",,,IPL,2018,"Wankhede Stadium,Mumbai","Apr 24,2018",Mumbai Indians have won the toss and have opted to field,Sunrisers Hyderabad won by 31 runs,Rashid Khan,MI,field
 15.2 ," Markande to S Kaul, no run, full on the middle and leg line, Kaul nudges to the right of short mid, Pathan doesn't want to take a quick single especially after what happened with his hammy in the last game against CSK ",SRH Inns,23r,Mumbai Indians,Sunrisers Hyderabad,"Mumbai Indians (Playing XI): Suryakumar Yadav, Evin Lewis, Ishan Kishan(w), Rohit Sharma(c), Kieron Pollard, Krunal Pandya, Hardik Pandya, Mitchell McClenaghan, Mayank Markande, Jasprit Bumrah, Mustafizur Rahman","Sunrisers Hyderabad (Playing XI): Wriddhiman Saha(w), Shikhar Dhawan, Kane Williamson(c), Manish Pandey, Shakib Al Hasan, Yusuf Pathan, Mohammad Nabi, Rashid Khan, Basil Thampi, Sandeep Sharma, Siddarth Kaul",,,IPL,2018,"Wankhede Stadium,Mumbai","Apr 24,2018",Mumbai Indians have won the toss and have opted to field,Sunrisers Hyderabad won by 31 runs,Rashid Khan,MI,field
 15.1 ," Markande to Basil Thampi, out Bowled!! Looks like Basil Thampi has only one shot in his arsenal. The cut. Very risky against a promising Markande. The leg-spinner fizzes off the deck and beats the late-cut, knocks the off-stump back. Not a very wise shot when he should be looking to give the strike to Pathan. Basil Thampi b Markande 3(6) ",SRH Inns,23r,Mumbai Indians,Sunrisers Hyderabad,"Mumbai Indians (Playing XI): Suryakumar Yadav, Evin Lewis, Ishan Kishan(w), Rohit Sharma(c), Kieron Pollard, Krunal Pandya, Hardik Pandya, Mitchell McClenaghan, Mayank Markande, Jasprit Bumrah, Mustafizur Rahman","Sunrisers Hyderabad (Playing XI): Wriddhiman Saha(w), Shikhar Dhawan, Kane Williamson(c), Manish Pandey, Shakib Al Hasan, Yusuf Pathan, Mohammad Nabi, Rashid Khan, Basil Thampi, Sandeep Sharma, Siddarth Kaul",,,IPL,2018,"Wankhede Stadium,Mumbai","Apr 24,2018",Mumbai Indians have won the toss and have opted to field,Sunrisers Hyderabad won by 31 runs,Rashid Khan,MI,field
 14.6 ," Mustafizur to Y Pathan, no run, the late dab to third man doesn't come off and Pathan has to be off strike for the next over. This cutter pitches around off and then grips the surface before bouncing over the attempted shot ",SRH Inns,23r,Mumbai Indians,Sunrisers Hyderabad,"Mumbai Indians (Playing XI): Suryakumar Yadav, Evin Lewis, Ishan Kishan(w), Rohit Sharma(c), Kieron Pollard, Krunal Pandya, Hardik Pandya, Mitchell McClenaghan, Mayank Markande, Jasprit Bumrah, Mustafizur Rahman","Sunrisers Hyderabad (Playing XI): Wriddhiman Saha(w), Shikhar Dhawan, Kane Williamson(c), Manish Pandey, Shakib Al Hasan, Yusuf Pathan, Mohammad Nabi, Rashid Khan, Basil Thampi, Sandeep Sharma, Siddarth Kaul",,,IPL,2018,"Wankhede Stadium,Mumbai","Apr 24,2018",Mumbai Indians have won the toss and have opted to field,Sunrisers Hyderabad won by 31 runs,Rashid Khan,MI,field
 14.5 ," Mustafizur to Basil Thampi, 1 run, Basil Thampi is living a charmed life. This sliced lofted hit eludes Evin Lewis at backward point, went over his head and then fell in front of Mitch M at sweeper cover. All this for a single ",SRH Inns,23r,Mumbai Indians,Sunrisers Hyderabad,"Mumbai Indians (Playing XI): Suryakumar Yadav, Evin Lewis, Ishan Kishan(w), Rohit Sharma(c), Kieron Pollard, Krunal Pandya, Hardik Pandya, Mitchell McClenaghan, Mayank Markande, Jasprit Bumrah, Mustafizur Rahman","Sunrisers Hyderabad (Playing XI): Wriddhiman Saha(w), Shikhar Dhawan, Kane Williamson(c), Manish Pandey, Shakib Al Hasan, Yusuf Pathan, Mohammad Nabi, Rashid Khan, Basil Thampi, Sandeep Sharma, Siddarth Kaul",,,IPL,2018,"Wankhede Stadium,Mumbai","Apr 24,2018",Mumbai Indians have won the toss and have opted to field,Sunrisers Hyderabad won by 31 runs,Rashid Khan,MI,field
