ball,Commentary Text,innings,match_no,team_a,team_b,team_a_11,team_b_11,team_a_subs,team_b_subs,series,season,venue,date,toss,winner,player_of_the_match,toss_winner,toss_choosen,batting_team,bowling_team,Batsman,Bowler
19.6," Corey Anderson to Rahul Tewatia, no run, dot to end. Anderson leaks only 11 runs off the last over. Much better from him. It was the wide yorker and Tewatia can't lay bat on that, they also don't try to risk a bye. Should have gone for it ",1st Inns,19t,Royal Challengers Bangalore,Delhi Daredevils,"Royal Challengers Bangalore (Playing XI): Quinton de Kock(w), Manan Vohra, Virat Kohli(c), AB de Villiers, Mandeep Singh, Corey Anderson, Washington Sundar, Chris Woakes, Umesh Yadav, Mohammed Siraj, Yuzvendra Chahal","Delhi Daredevils (Playing XI): Gautam Gambhir(c), Jason Roy, Shreyas Iyer, Rishabh Pant(w), Glenn Maxwell, Rahul Tewatia, Vijay Shankar, Chris Morris, Shahbaz Nadeem, Harshal Patel, Trent Boult",,,IPL,2018,"M.Chinnaswamy Stadium,Bengaluru","Apr 21,2018",Royal Challengers Bangalore have won the toss and have opted to field,Royal Challengers Bangalore won by 6 wkts,AB de Villiers,RCB,field,DD,RCB,Rahul Tewatia, Corey Anderson
19.5," Corey Anderson to Rahul Tewatia, FOUR, premeditation from Tewatia. Walked across his stumps even before Anderson bowled the ball, it was outside off and he still managed to lap it over short fine. Umesh gives chase and can only escort it to the fence ",1st Inns,19t,Royal Challengers Bangalore,Delhi Daredevils,"Royal Challengers Bangalore (Playing XI): Quinton de Kock(w), Manan Vohra, Virat Kohli(c), AB de Villiers, Mandeep Singh, Corey Anderson, Washington Sundar, Chris Woakes, Umesh Yadav, Mohammed Siraj, Yuzvendra Chahal","Delhi Daredevils (Playing XI): Gautam Gambhir(c), Jason Roy, Shreyas Iyer, Rishabh Pant(w), Glenn Maxwell, Rahul Tewatia, Vijay Shankar, Chris Morris, Shahbaz Nadeem, Harshal Patel, Trent Boult",,,IPL,2018,"M.Chinnaswamy Stadium,Bengaluru","Apr 21,2018",Royal Challengers Bangalore have won the toss and have opted to field,Royal Challengers Bangalore won by 6 wkts,AB de Villiers,RCB,field,DD,RCB,Rahul Tewatia, Corey Anderson
19.4," Corey Anderson to Pant, out Caught by de Villiers!! AB clings on to the skier and a fine knock comes to an end. He has put his team in the ascendancy here. The cross seamer from Anderson, seemed to have held up on the surface, Pant went for the loft back over the bowler, skewed it off the base of the bat to long-on. AB ain't dropping those. Tewatia also pats his partner on the back as he walks off. Pant c de Villiers b Corey Anderson 85(48) [4s-6 6s-7] ",1st Inns,19t,Royal Challengers Bangalore,Delhi Daredevils,"Royal Challengers Bangalore (Playing XI): Quinton de Kock(w), Manan Vohra, Virat Kohli(c), AB de Villiers, Mandeep Singh, Corey Anderson, Washington Sundar, Chris Woakes, Umesh Yadav, Mohammed Siraj, Yuzvendra Chahal","Delhi Daredevils (Playing XI): Gautam Gambhir(c), Jason Roy, Shreyas Iyer, Rishabh Pant(w), Glenn Maxwell, Rahul Tewatia, Vijay Shankar, Chris Morris, Shahbaz Nadeem, Harshal Patel, Trent Boult",,,IPL,2018,"M.Chinnaswamy Stadium,Bengaluru","Apr 21,2018",Royal Challengers Bangalore have won the toss and have opted to field,Royal Challengers Bangalore won by 6 wkts,AB de Villiers,RCB,field,DD,RCB,Pant, Corey Anderson
19.3," Corey Anderson to Pant, no run, why? Anderson fires in a wide yorker, keeps it just inside the tramline and beats Pant's attempted reverse scoop, he would have been better off hammering it straight back over the bowler ",1st Inns,19t,Royal Challengers Bangalore,Delhi Daredevils,"Royal Challengers Bangalore (Playing XI): Quinton de Kock(w), Manan Vohra, Virat Kohli(c), AB de Villiers, Mandeep Singh, Corey Anderson, Washington Sundar, Chris Woakes, Umesh Yadav, Mohammed Siraj, Yuzvendra Chahal","Delhi Daredevils (Playing XI): Gautam Gambhir(c), Jason Roy, Shreyas Iyer, Rishabh Pant(w), Glenn Maxwell, Rahul Tewatia, Vijay Shankar, Chris Morris, Shahbaz Nadeem, Harshal Patel, Trent Boult",,,IPL,2018,"M.Chinnaswamy Stadium,Bengaluru","Apr 21,2018",Royal Challengers Bangalore have won the toss and have opted to field,Royal Challengers Bangalore won by 6 wkts,AB de Villiers,RCB,field,DD,RCB,Pant, Corey Anderson
19.2," Corey Anderson to Pant, SIX, smoked! Pant is smashing them to all parts. Small shimmy to convert it into a length delivery, once he did that the rest was easy, went through with the shot and pummeled it over long-on for half a dozen ",1st Inns,19t,Royal Challengers Bangalore,Delhi Daredevils,"Royal Challengers Bangalore (Playing XI): Quinton de Kock(w), Manan Vohra, Virat Kohli(c), AB de Villiers, Mandeep Singh, Corey Anderson, Washington Sundar, Chris Woakes, Umesh Yadav, Mohammed Siraj, Yuzvendra Chahal","Delhi Daredevils (Playing XI): Gautam Gambhir(c), Jason Roy, Shreyas Iyer, Rishabh Pant(w), Glenn Maxwell, Rahul Tewatia, Vijay Shankar, Chris Morris, Shahbaz Nadeem, Harshal Patel, Trent Boult",,,IPL,2018,"M.Chinnaswamy Stadium,Bengaluru","Apr 21,2018",Royal Challengers Bangalore have won the toss and have opted to field,Royal Challengers Bangalore won by 6 wkts,AB de Villiers,RCB,field,DD,RCB,Pant, Corey Anderson
19.1," Corey Anderson to Rahul Tewatia, leg byes, 1 run, fired in and Tewatia misses the heave, off the pad and into the off-side to get Pant back on strike ",1st Inns,19t,Royal Challengers Bangalore,Delhi Daredevils,"Royal Challengers Bangalore (Playing XI): Quinton de Kock(w), Manan Vohra, Virat Kohli(c), AB de Villiers, Mandeep Singh, Corey Anderson, Washington Sundar, Chris Woakes, Umesh Yadav, Mohammed Siraj, Yuzvendra Chahal","Delhi Daredevils (Playing XI): Gautam Gambhir(c), Jason Roy, Shreyas Iyer, Rishabh Pant(w), Glenn Maxwell, Rahul Tewatia, Vijay Shankar, Chris Morris, Shahbaz Nadeem, Harshal Patel, Trent Boult",,,IPL,2018,"M.Chinnaswamy Stadium,Bengaluru","Apr 21,2018",Royal Challengers Bangalore have won the toss and have opted to field,Royal Challengers Bangalore won by 6 wkts,AB de Villiers,RCB,field,DD,RCB,Rahul Tewatia, Corey Anderson
18.6," Woakes to Pant, FOUR, another costly death over for RCB, 18 off it. The off-pace short of length delivery, Pant spotted it early, shuffled across to get inside the line and pulled it over short fine, once it cleared the fielder there was no stopping that ",1st Inns,19t,Royal Challengers Bangalore,Delhi Daredevils,"Royal Challengers Bangalore (Playing XI): Quinton de Kock(w), Manan Vohra, Virat Kohli(c), AB de Villiers, Mandeep Singh, Corey Anderson, Washington Sundar, Chris Woakes, Umesh Yadav, Mohammed Siraj, Yuzvendra Chahal","Delhi Daredevils (Playing XI): Gautam Gambhir(c), Jason Roy, Shreyas Iyer, Rishabh Pant(w), Glenn Maxwell, Rahul Tewatia, Vijay Shankar, Chris Morris, Shahbaz Nadeem, Harshal Patel, Trent Boult",,,IPL,2018,"M.Chinnaswamy Stadium,Bengaluru","Apr 21,2018",Royal Challengers Bangalore have won the toss and have opted to field,Royal Challengers Bangalore won by 6 wkts,AB de Villiers,RCB,field,DD,RCB,Pant, Woakes
18.5," Woakes to Pant, FOUR, geez! AB would be proud of that shot. The reverse scoop. Yes, he has played a reverse scoop off a fast bowler. Woakes went full and wide outside off, Pant kept his balance and spooned it over short third man. Even Kohli seemed impressed with that shot ",1st Inns,19t,Royal Challengers Bangalore,Delhi Daredevils,"Royal Challengers Bangalore (Playing XI): Quinton de Kock(w), Manan Vohra, Virat Kohli(c), AB de Villiers, Mandeep Singh, Corey Anderson, Washington Sundar, Chris Woakes, Umesh Yadav, Mohammed Siraj, Yuzvendra Chahal","Delhi Daredevils (Playing XI): Gautam Gambhir(c), Jason Roy, Shreyas Iyer, Rishabh Pant(w), Glenn Maxwell, Rahul Tewatia, Vijay Shankar, Chris Morris, Shahbaz Nadeem, Harshal Patel, Trent Boult",,,IPL,2018,"M.Chinnaswamy Stadium,Bengaluru","Apr 21,2018",Royal Challengers Bangalore have won the toss and have opted to field,Royal Challengers Bangalore won by 6 wkts,AB de Villiers,RCB,field,DD,RCB,Pant, Woakes
18.4," Woakes to Pant, leg byes, FOUR, does not matter how they come as long as the runs keep coming for DD. The back of a length delivery on middle and leg, Pant swivels to play the pull, misses and the ball lobs off thigh pad over de Kock ",1st Inns,19t,Royal Challengers Bangalore,Delhi Daredevils,"Royal Challengers Bangalore (Playing XI): Quinton de Kock(w), Manan Vohra, Virat Kohli(c), AB de Villiers, Mandeep Singh, Corey Anderson, Washington Sundar, Chris Woakes, Umesh Yadav, Mohammed Siraj, Yuzvendra Chahal","Delhi Daredevils (Playing XI): Gautam Gambhir(c), Jason Roy, Shreyas Iyer, Rishabh Pant(w), Glenn Maxwell, Rahul Tewatia, Vijay Shankar, Chris Morris, Shahbaz Nadeem, Harshal Patel, Trent Boult",,,IPL,2018,"M.Chinnaswamy Stadium,Bengaluru","Apr 21,2018",Royal Challengers Bangalore have won the toss and have opted to field,Royal Challengers Bangalore won by 6 wkts,AB de Villiers,RCB,field,DD,RCB,Pant, Woakes
18.3," Woakes to Pant, no run, now the wide yorker, just aim for more that, does Woakes. Fired it outside off and Pant bends down to squeeze it out, misses it by a fair margin. Two dots after conceding a six ",1st Inns,19t,Royal Challengers Bangalore,Delhi Daredevils,"Royal Challengers Bangalore (Playing XI): Quinton de Kock(w), Manan Vohra, Virat Kohli(c), AB de Villiers, Mandeep Singh, Corey Anderson, Washington Sundar, Chris Woakes, Umesh Yadav, Mohammed Siraj, Yuzvendra Chahal","Delhi Daredevils (Playing XI): Gautam Gambhir(c), Jason Roy, Shreyas Iyer, Rishabh Pant(w), Glenn Maxwell, Rahul Tewatia, Vijay Shankar, Chris Morris, Shahbaz Nadeem, Harshal Patel, Trent Boult",,,IPL,2018,"M.Chinnaswamy Stadium,Bengaluru","Apr 21,2018",Royal Challengers Bangalore have won the toss and have opted to field,Royal Challengers Bangalore won by 6 wkts,AB de Villiers,RCB,field,DD,RCB,Pant, Woakes
