ball,Commentary Text,innings,match_no,team_a,team_b,team_a_11,team_b_11,team_a_subs,team_b_subs,series,season,venue,date,toss,winner,player_of_the_match,toss_winner,toss_choosen,batting_team,bowling_team,runs,extra,ball_length,ball_line,ball_destination,shot_name,Batsman,Bowler,out_type
5.6," Siraj to Finch, 1 run, stays his crease and pushes the ball away into the covers with soft hands for a single ",1st Inns,48th,Kings XI Punjab,Royal Challengers Bangalore,"Kings XI Punjab (Playing XI): Lokesh Rahul(w), Chris Gayle, Mayank Agarwal, Karun Nair, Aaron Finch, Marcus Stoinis, Axar Patel, Ravichandran Ashwin(c), Andrew Tye, Ankit Rajpoot, Mohit Sharma","Royal Challengers Bangalore (Playing XI): Parthiv Patel(w), Moeen Ali, Virat Kohli(c), AB de Villiers, Mandeep Singh, Sarfaraz Khan, Colin de Grandhomme, Tim Southee, Umesh Yadav, Mohammed Siraj, Yuzvendra Chahal",,,IPL,2018,"Holkar Cricket Stadium,Indore","May 14,2018",Royal Challengers Bangalore have won the toss and have opted to field,Royal Challengers Bangalore won by 10 wkts,Umesh Yadav,RCB,field,PBKS,RCB,1,0,,,covers,push shot,Finch, Siraj,
5.5," Siraj to Finch, FOUR, tries to land it on a length and is greeted with a drive on the up. Lovely timing and placement on it takes it away to the fence. Finch is away ",1st Inns,48th,Kings XI Punjab,Royal Challengers Bangalore,"Kings XI Punjab (Playing XI): Lokesh Rahul(w), Chris Gayle, Mayank Agarwal, Karun Nair, Aaron Finch, Marcus Stoinis, Axar Patel, Ravichandran Ashwin(c), Andrew Tye, Ankit Rajpoot, Mohit Sharma","Royal Challengers Bangalore (Playing XI): Parthiv Patel(w), Moeen Ali, Virat Kohli(c), AB de Villiers, Mandeep Singh, Sarfaraz Khan, Colin de Grandhomme, Tim Southee, Umesh Yadav, Mohammed Siraj, Yuzvendra Chahal",,,IPL,2018,"Holkar Cricket Stadium,Indore","May 14,2018",Royal Challengers Bangalore have won the toss and have opted to field,Royal Challengers Bangalore won by 10 wkts,Umesh Yadav,RCB,field,PBKS,RCB,4,0,Good,,,drive,Finch, Siraj,
5.4," Siraj to Finch, no run, pushes the ball out in front of the wicket as the ball was again delivered on a short of length spot ",1st Inns,48th,Kings XI Punjab,Royal Challengers Bangalore,"Kings XI Punjab (Playing XI): Lokesh Rahul(w), Chris Gayle, Mayank Agarwal, Karun Nair, Aaron Finch, Marcus Stoinis, Axar Patel, Ravichandran Ashwin(c), Andrew Tye, Ankit Rajpoot, Mohit Sharma","Royal Challengers Bangalore (Playing XI): Parthiv Patel(w), Moeen Ali, Virat Kohli(c), AB de Villiers, Mandeep Singh, Sarfaraz Khan, Colin de Grandhomme, Tim Southee, Umesh Yadav, Mohammed Siraj, Yuzvendra Chahal",,,IPL,2018,"Holkar Cricket Stadium,Indore","May 14,2018",Royal Challengers Bangalore have won the toss and have opted to field,Royal Challengers Bangalore won by 10 wkts,Umesh Yadav,RCB,field,PBKS,RCB,0,0,Short,,,push shot,Finch, Siraj,
5.3," Siraj to Stoinis, 1 run, again, back of a length delivery and just outside off with a little nip into the batsman. The batsman forces the ball away off the back foot to get it towards deep third man ",1st Inns,48th,Kings XI Punjab,Royal Challengers Bangalore,"Kings XI Punjab (Playing XI): Lokesh Rahul(w), Chris Gayle, Mayank Agarwal, Karun Nair, Aaron Finch, Marcus Stoinis, Axar Patel, Ravichandran Ashwin(c), Andrew Tye, Ankit Rajpoot, Mohit Sharma","Royal Challengers Bangalore (Playing XI): Parthiv Patel(w), Moeen Ali, Virat Kohli(c), AB de Villiers, Mandeep Singh, Sarfaraz Khan, Colin de Grandhomme, Tim Southee, Umesh Yadav, Mohammed Siraj, Yuzvendra Chahal",,,IPL,2018,"Holkar Cricket Stadium,Indore","May 14,2018",Royal Challengers Bangalore have won the toss and have opted to field,Royal Challengers Bangalore won by 10 wkts,Umesh Yadav,RCB,field,PBKS,RCB,1,0,Back of Length,off side,third man,,Stoinis, Siraj,
5.2," Siraj to Nair, out Caught by Kohli!! Catching practice! And taken to his left at slip by the skipper. That was an away going short of length delivery and the batsman just opened his bat face to run it down. Cardinal sin it was with a slip in place. RCB are all over KXIP like a rash. The battle of the reds certainly has seen the visitors having the upper hand in the powerplay period. Nair c Kohli b Siraj 1(3) ",1st Inns,48th,Kings XI Punjab,Royal Challengers Bangalore,"Kings XI Punjab (Playing XI): Lokesh Rahul(w), Chris Gayle, Mayank Agarwal, Karun Nair, Aaron Finch, Marcus Stoinis, Axar Patel, Ravichandran Ashwin(c), Andrew Tye, Ankit Rajpoot, Mohit Sharma","Royal Challengers Bangalore (Playing XI): Parthiv Patel(w), Moeen Ali, Virat Kohli(c), AB de Villiers, Mandeep Singh, Sarfaraz Khan, Colin de Grandhomme, Tim Southee, Umesh Yadav, Mohammed Siraj, Yuzvendra Chahal",,,IPL,2018,"Holkar Cricket Stadium,Indore","May 14,2018",Royal Challengers Bangalore have won the toss and have opted to field,Royal Challengers Bangalore won by 10 wkts,Umesh Yadav,RCB,field,PBKS,RCB,out,out,Short,,slip,upper cut,Nair, Siraj,"Catch out , kohli"
5.1," Siraj to Nair, no run, fuller length delivery and has been pushed out into the off-side ",1st Inns,48th,Kings XI Punjab,Royal Challengers Bangalore,"Kings XI Punjab (Playing XI): Lokesh Rahul(w), Chris Gayle, Mayank Agarwal, Karun Nair, Aaron Finch, Marcus Stoinis, Axar Patel, Ravichandran Ashwin(c), Andrew Tye, Ankit Rajpoot, Mohit Sharma","Royal Challengers Bangalore (Playing XI): Parthiv Patel(w), Moeen Ali, Virat Kohli(c), AB de Villiers, Mandeep Singh, Sarfaraz Khan, Colin de Grandhomme, Tim Southee, Umesh Yadav, Mohammed Siraj, Yuzvendra Chahal",,,IPL,2018,"Holkar Cricket Stadium,Indore","May 14,2018",Royal Challengers Bangalore have won the toss and have opted to field,Royal Challengers Bangalore won by 10 wkts,Umesh Yadav,RCB,field,PBKS,RCB,0,0,Full,,off-side,push shot,Nair, Siraj,
4.6,"U Yadav to Gayle, out Caught by Siraj!! The short ball is doing the trick here. The batsman got a huge top edge and Siraj at deep square leg gobbles it up. Banged in short at a good pace and again the batsman never got a lot of distance on it. The ball went really high and the fielder did well to munch on it. KXIP have already got their back broken. And RCB are looking to inflict more wounds. Gayle c Siraj b U Yadav 18(14) [4s-4]",1st Inns,48th,Kings XI Punjab,Royal Challengers Bangalore,"Kings XI Punjab (Playing XI): Lokesh Rahul(w), Chris Gayle, Mayank Agarwal, Karun Nair, Aaron Finch, Marcus Stoinis, Axar Patel, Ravichandran Ashwin(c), Andrew Tye, Ankit Rajpoot, Mohit Sharma","Royal Challengers Bangalore (Playing XI): Parthiv Patel(w), Moeen Ali, Virat Kohli(c), AB de Villiers, Mandeep Singh, Sarfaraz Khan, Colin de Grandhomme, Tim Southee, Umesh Yadav, Mohammed Siraj, Yuzvendra Chahal",,,IPL,2018,"Holkar Cricket Stadium,Indore","May 14,2018",Royal Challengers Bangalore have won the toss and have opted to field,Royal Challengers Bangalore won by 10 wkts,Umesh Yadav,RCB,field,PBKS,RCB,out,out,Short,,deep square,edge,Gayle,U Yadav,"Catch out , siraj"
4.5," U Yadav to Gayle, FOUR, clears his front leg again, the typical Gayle template to get the boundaries away and is successful. The men at cover and mid-off had no chance. The length ball also helped the cause of the batsman ",1st Inns,48th,Kings XI Punjab,Royal Challengers Bangalore,"Kings XI Punjab (Playing XI): Lokesh Rahul(w), Chris Gayle, Mayank Agarwal, Karun Nair, Aaron Finch, Marcus Stoinis, Axar Patel, Ravichandran Ashwin(c), Andrew Tye, Ankit Rajpoot, Mohit Sharma","Royal Challengers Bangalore (Playing XI): Parthiv Patel(w), Moeen Ali, Virat Kohli(c), AB de Villiers, Mandeep Singh, Sarfaraz Khan, Colin de Grandhomme, Tim Southee, Umesh Yadav, Mohammed Siraj, Yuzvendra Chahal",,,IPL,2018,"Holkar Cricket Stadium,Indore","May 14,2018",Royal Challengers Bangalore have won the toss and have opted to field,Royal Challengers Bangalore won by 10 wkts,Umesh Yadav,RCB,field,PBKS,RCB,4,0,Good,,cover,,Gayle, U Yadav,
4.4," U Yadav to Nair, 1 run, back of a length delivery outside off and has been guided away towards deep third man for a single ",1st Inns,48th,Kings XI Punjab,Royal Challengers Bangalore,"Kings XI Punjab (Playing XI): Lokesh Rahul(w), Chris Gayle, Mayank Agarwal, Karun Nair, Aaron Finch, Marcus Stoinis, Axar Patel, Ravichandran Ashwin(c), Andrew Tye, Ankit Rajpoot, Mohit Sharma","Royal Challengers Bangalore (Playing XI): Parthiv Patel(w), Moeen Ali, Virat Kohli(c), AB de Villiers, Mandeep Singh, Sarfaraz Khan, Colin de Grandhomme, Tim Southee, Umesh Yadav, Mohammed Siraj, Yuzvendra Chahal",,,IPL,2018,"Holkar Cricket Stadium,Indore","May 14,2018",Royal Challengers Bangalore have won the toss and have opted to field,Royal Challengers Bangalore won by 10 wkts,Umesh Yadav,RCB,field,PBKS,RCB,1,0,Back of Length,off side,third man,,Nair, U Yadav,
4.3,"U Yadav to Rahul, out Caught by de Grandhomme!! The short ball does it. You live by the sword and you die by it as well. The short balls had been disappearing but not this one. This came on slightly quicker on to the batsman, skidded on and Rahul went for it by hitting it flat. The man at deep square leg raced to his right and took it really well as the momentum on the ball threatened a drop from CDG. But that is a huge wicket!! Rahul c de Grandhomme b U Yadav 21(15) [6s-3]",1st Inns,48th,Kings XI Punjab,Royal Challengers Bangalore,"Kings XI Punjab (Playing XI): Lokesh Rahul(w), Chris Gayle, Mayank Agarwal, Karun Nair, Aaron Finch, Marcus Stoinis, Axar Patel, Ravichandran Ashwin(c), Andrew Tye, Ankit Rajpoot, Mohit Sharma","Royal Challengers Bangalore (Playing XI): Parthiv Patel(w), Moeen Ali, Virat Kohli(c), AB de Villiers, Mandeep Singh, Sarfaraz Khan, Colin de Grandhomme, Tim Southee, Umesh Yadav, Mohammed Siraj, Yuzvendra Chahal",,,IPL,2018,"Holkar Cricket Stadium,Indore","May 14,2018",Royal Challengers Bangalore have won the toss and have opted to field,Royal Challengers Bangalore won by 10 wkts,Umesh Yadav,RCB,field,PBKS,RCB,out,out,Short,,deep square,,Rahul,U Yadav,"Catch out , de grandhomme"
4.2," U Yadav to Rahul, SIX, picks the slower short ball like dead meat and picks the bones out of it by smacking it over deep mid-wicket. He waited on it and then smashed it out of his sight. Third six of the evening for Rahul ",1st Inns,48th,Kings XI Punjab,Royal Challengers Bangalore,"Kings XI Punjab (Playing XI): Lokesh Rahul(w), Chris Gayle, Mayank Agarwal, Karun Nair, Aaron Finch, Marcus Stoinis, Axar Patel, Ravichandran Ashwin(c), Andrew Tye, Ankit Rajpoot, Mohit Sharma","Royal Challengers Bangalore (Playing XI): Parthiv Patel(w), Moeen Ali, Virat Kohli(c), AB de Villiers, Mandeep Singh, Sarfaraz Khan, Colin de Grandhomme, Tim Southee, Umesh Yadav, Mohammed Siraj, Yuzvendra Chahal",,,IPL,2018,"Holkar Cricket Stadium,Indore","May 14,2018",Royal Challengers Bangalore have won the toss and have opted to field,Royal Challengers Bangalore won by 10 wkts,Umesh Yadav,RCB,field,PBKS,RCB,6,0,Short,,mid-wicket,,Rahul, U Yadav,
4.1," U Yadav to Rahul, 2 runs, tucked away into the on-side as the ball was dropped slightly on the shorter side. Before deep square cut it off, they ambled back for a couple ",1st Inns,48th,Kings XI Punjab,Royal Challengers Bangalore,"Kings XI Punjab (Playing XI): Lokesh Rahul(w), Chris Gayle, Mayank Agarwal, Karun Nair, Aaron Finch, Marcus Stoinis, Axar Patel, Ravichandran Ashwin(c), Andrew Tye, Ankit Rajpoot, Mohit Sharma","Royal Challengers Bangalore (Playing XI): Parthiv Patel(w), Moeen Ali, Virat Kohli(c), AB de Villiers, Mandeep Singh, Sarfaraz Khan, Colin de Grandhomme, Tim Southee, Umesh Yadav, Mohammed Siraj, Yuzvendra Chahal",,,IPL,2018,"Holkar Cricket Stadium,Indore","May 14,2018",Royal Challengers Bangalore have won the toss and have opted to field,Royal Challengers Bangalore won by 10 wkts,Umesh Yadav,RCB,field,PBKS,RCB,2,0,Short,,deep square,cut shot,Rahul, U Yadav,
3.6," Southee to Gayle, FOUR, absolute gift! Full toss, little dip on it but the batsman lifts the ball away easily over mid-off's head for a four. This will break the shackles ",1st Inns,48th,Kings XI Punjab,Royal Challengers Bangalore,"Kings XI Punjab (Playing XI): Lokesh Rahul(w), Chris Gayle, Mayank Agarwal, Karun Nair, Aaron Finch, Marcus Stoinis, Axar Patel, Ravichandran Ashwin(c), Andrew Tye, Ankit Rajpoot, Mohit Sharma","Royal Challengers Bangalore (Playing XI): Parthiv Patel(w), Moeen Ali, Virat Kohli(c), AB de Villiers, Mandeep Singh, Sarfaraz Khan, Colin de Grandhomme, Tim Southee, Umesh Yadav, Mohammed Siraj, Yuzvendra Chahal",,,IPL,2018,"Holkar Cricket Stadium,Indore","May 14,2018",Royal Challengers Bangalore have won the toss and have opted to field,Royal Challengers Bangalore won by 10 wkts,Umesh Yadav,RCB,field,PBKS,RCB,4,0,Full,,mid-off,,Gayle, Southee,
3.5," Southee to Gayle, FOUR, that is typical Gayle! Clears his front leg, moves to the leg-side and then the long tentacles get into the act. Fetches the short of length delivery and clubs the pull away towards the deep mid area for a four ",1st Inns,48th,Kings XI Punjab,Royal Challengers Bangalore,"Kings XI Punjab (Playing XI): Lokesh Rahul(w), Chris Gayle, Mayank Agarwal, Karun Nair, Aaron Finch, Marcus Stoinis, Axar Patel, Ravichandran Ashwin(c), Andrew Tye, Ankit Rajpoot, Mohit Sharma","Royal Challengers Bangalore (Playing XI): Parthiv Patel(w), Moeen Ali, Virat Kohli(c), AB de Villiers, Mandeep Singh, Sarfaraz Khan, Colin de Grandhomme, Tim Southee, Umesh Yadav, Mohammed Siraj, Yuzvendra Chahal",,,IPL,2018,"Holkar Cricket Stadium,Indore","May 14,2018",Royal Challengers Bangalore have won the toss and have opted to field,Royal Challengers Bangalore won by 10 wkts,Umesh Yadav,RCB,field,PBKS,RCB,4,0,Short,,,pull shot,Gayle, Southee,
3.4," Southee to Rahul, leg byes, 1 run, poor delivery from Southee, angling in too much and was straying down the leg-side. The batsman misses the tuck and the ball clips the pads to dribble away into the on-side ",1st Inns,48th,Kings XI Punjab,Royal Challengers Bangalore,"Kings XI Punjab (Playing XI): Lokesh Rahul(w), Chris Gayle, Mayank Agarwal, Karun Nair, Aaron Finch, Marcus Stoinis, Axar Patel, Ravichandran Ashwin(c), Andrew Tye, Ankit Rajpoot, Mohit Sharma","Royal Challengers Bangalore (Playing XI): Parthiv Patel(w), Moeen Ali, Virat Kohli(c), AB de Villiers, Mandeep Singh, Sarfaraz Khan, Colin de Grandhomme, Tim Southee, Umesh Yadav, Mohammed Siraj, Yuzvendra Chahal",,,IPL,2018,"Holkar Cricket Stadium,Indore","May 14,2018",Royal Challengers Bangalore have won the toss and have opted to field,Royal Challengers Bangalore won by 10 wkts,Umesh Yadav,RCB,field,PBKS,RCB,byes,1,,,,beaten,Rahul, Southee,
3.3," Southee to Gayle, 1 run, back of a length delivery on the pads, tucked away into the on-side for a single ",1st Inns,48th,Kings XI Punjab,Royal Challengers Bangalore,"Kings XI Punjab (Playing XI): Lokesh Rahul(w), Chris Gayle, Mayank Agarwal, Karun Nair, Aaron Finch, Marcus Stoinis, Axar Patel, Ravichandran Ashwin(c), Andrew Tye, Ankit Rajpoot, Mohit Sharma","Royal Challengers Bangalore (Playing XI): Parthiv Patel(w), Moeen Ali, Virat Kohli(c), AB de Villiers, Mandeep Singh, Sarfaraz Khan, Colin de Grandhomme, Tim Southee, Umesh Yadav, Mohammed Siraj, Yuzvendra Chahal",,,IPL,2018,"Holkar Cricket Stadium,Indore","May 14,2018",Royal Challengers Bangalore have won the toss and have opted to field,Royal Challengers Bangalore won by 10 wkts,Umesh Yadav,RCB,field,PBKS,RCB,1,0,Back of Length,stump line,,,Gayle, Southee,
3.2," Southee to Gayle, no run, too full, the batsman was already deep in his crease and just jams the ball back to the bowler ",1st Inns,48th,Kings XI Punjab,Royal Challengers Bangalore,"Kings XI Punjab (Playing XI): Lokesh Rahul(w), Chris Gayle, Mayank Agarwal, Karun Nair, Aaron Finch, Marcus Stoinis, Axar Patel, Ravichandran Ashwin(c), Andrew Tye, Ankit Rajpoot, Mohit Sharma","Royal Challengers Bangalore (Playing XI): Parthiv Patel(w), Moeen Ali, Virat Kohli(c), AB de Villiers, Mandeep Singh, Sarfaraz Khan, Colin de Grandhomme, Tim Southee, Umesh Yadav, Mohammed Siraj, Yuzvendra Chahal",,,IPL,2018,"Holkar Cricket Stadium,Indore","May 14,2018",Royal Challengers Bangalore have won the toss and have opted to field,Royal Challengers Bangalore won by 10 wkts,Umesh Yadav,RCB,field,PBKS,RCB,0,0,Full,,,,Gayle, Southee,
3.1," Southee to Gayle, FOUR, powers the ball away! That is a four. Little backing away movement and the batsman gatecrashes that one past cover for a four. The lack of pace did not help ",1st Inns,48th,Kings XI Punjab,Royal Challengers Bangalore,"Kings XI Punjab (Playing XI): Lokesh Rahul(w), Chris Gayle, Mayank Agarwal, Karun Nair, Aaron Finch, Marcus Stoinis, Axar Patel, Ravichandran Ashwin(c), Andrew Tye, Ankit Rajpoot, Mohit Sharma","Royal Challengers Bangalore (Playing XI): Parthiv Patel(w), Moeen Ali, Virat Kohli(c), AB de Villiers, Mandeep Singh, Sarfaraz Khan, Colin de Grandhomme, Tim Southee, Umesh Yadav, Mohammed Siraj, Yuzvendra Chahal",,,IPL,2018,"Holkar Cricket Stadium,Indore","May 14,2018",Royal Challengers Bangalore have won the toss and have opted to field,Royal Challengers Bangalore won by 10 wkts,Umesh Yadav,RCB,field,PBKS,RCB,4,0,,,cover,,Gayle, Southee,
2.6," U Yadav to Rahul, no run, oh, almost a chance! Steps out and looks to forehand the ball away. The disconcerting pace and the angle with a little steep bounce ensures the higher part of the bat makes contact. AB from mid-off came charging in and dived forward, but the ball landed just short of him ",1st Inns,48th,Kings XI Punjab,Royal Challengers Bangalore,"Kings XI Punjab (Playing XI): Lokesh Rahul(w), Chris Gayle, Mayank Agarwal, Karun Nair, Aaron Finch, Marcus Stoinis, Axar Patel, Ravichandran Ashwin(c), Andrew Tye, Ankit Rajpoot, Mohit Sharma","Royal Challengers Bangalore (Playing XI): Parthiv Patel(w), Moeen Ali, Virat Kohli(c), AB de Villiers, Mandeep Singh, Sarfaraz Khan, Colin de Grandhomme, Tim Southee, Umesh Yadav, Mohammed Siraj, Yuzvendra Chahal",,,IPL,2018,"Holkar Cricket Stadium,Indore","May 14,2018",Royal Challengers Bangalore have won the toss and have opted to field,Royal Challengers Bangalore won by 10 wkts,Umesh Yadav,RCB,field,PBKS,RCB,0,0,Short,,mid-off,,Rahul, U Yadav,
2.5," U Yadav to Rahul, SIX, short ball, journey ball and goes the distance. The batsman this time stayed firm on the back foot and hammered the pull over deep fine leg for a sixer. Into the second tier ",1st Inns,48th,Kings XI Punjab,Royal Challengers Bangalore,"Kings XI Punjab (Playing XI): Lokesh Rahul(w), Chris Gayle, Mayank Agarwal, Karun Nair, Aaron Finch, Marcus Stoinis, Axar Patel, Ravichandran Ashwin(c), Andrew Tye, Ankit Rajpoot, Mohit Sharma","Royal Challengers Bangalore (Playing XI): Parthiv Patel(w), Moeen Ali, Virat Kohli(c), AB de Villiers, Mandeep Singh, Sarfaraz Khan, Colin de Grandhomme, Tim Southee, Umesh Yadav, Mohammed Siraj, Yuzvendra Chahal",,,IPL,2018,"Holkar Cricket Stadium,Indore","May 14,2018",Royal Challengers Bangalore have won the toss and have opted to field,Royal Challengers Bangalore won by 10 wkts,Umesh Yadav,RCB,field,PBKS,RCB,6,0,Short,,fine leg,pull shot,Rahul, U Yadav,
2.4," U Yadav to Gayle, 1 run, too full, the batsman opens the face of the bat and runs it down to third man to open his account ",1st Inns,48th,Kings XI Punjab,Royal Challengers Bangalore,"Kings XI Punjab (Playing XI): Lokesh Rahul(w), Chris Gayle, Mayank Agarwal, Karun Nair, Aaron Finch, Marcus Stoinis, Axar Patel, Ravichandran Ashwin(c), Andrew Tye, Ankit Rajpoot, Mohit Sharma","Royal Challengers Bangalore (Playing XI): Parthiv Patel(w), Moeen Ali, Virat Kohli(c), AB de Villiers, Mandeep Singh, Sarfaraz Khan, Colin de Grandhomme, Tim Southee, Umesh Yadav, Mohammed Siraj, Yuzvendra Chahal",,,IPL,2018,"Holkar Cricket Stadium,Indore","May 14,2018",Royal Challengers Bangalore have won the toss and have opted to field,Royal Challengers Bangalore won by 10 wkts,Umesh Yadav,RCB,field,PBKS,RCB,1,0,Full,,third man,,Gayle, U Yadav,
2.3," U Yadav to Gayle, no run, shortish delivery, no room and the batsman just taps the ball out with a horizontally held bat. That was quick again from Yadav ",1st Inns,48th,Kings XI Punjab,Royal Challengers Bangalore,"Kings XI Punjab (Playing XI): Lokesh Rahul(w), Chris Gayle, Mayank Agarwal, Karun Nair, Aaron Finch, Marcus Stoinis, Axar Patel, Ravichandran Ashwin(c), Andrew Tye, Ankit Rajpoot, Mohit Sharma","Royal Challengers Bangalore (Playing XI): Parthiv Patel(w), Moeen Ali, Virat Kohli(c), AB de Villiers, Mandeep Singh, Sarfaraz Khan, Colin de Grandhomme, Tim Southee, Umesh Yadav, Mohammed Siraj, Yuzvendra Chahal",,,IPL,2018,"Holkar Cricket Stadium,Indore","May 14,2018",Royal Challengers Bangalore have won the toss and have opted to field,Royal Challengers Bangalore won by 10 wkts,Umesh Yadav,RCB,field,PBKS,RCB,0,0,Short,,,,Gayle, U Yadav,
2.2," U Yadav to Gayle, no run, looks to play the pull and is little late on it. The ball hits him high on the pad and dies down on the on-side. Gayle wanted a quick single but was sent back ",1st Inns,48th,Kings XI Punjab,Royal Challengers Bangalore,"Kings XI Punjab (Playing XI): Lokesh Rahul(w), Chris Gayle, Mayank Agarwal, Karun Nair, Aaron Finch, Marcus Stoinis, Axar Patel, Ravichandran Ashwin(c), Andrew Tye, Ankit Rajpoot, Mohit Sharma","Royal Challengers Bangalore (Playing XI): Parthiv Patel(w), Moeen Ali, Virat Kohli(c), AB de Villiers, Mandeep Singh, Sarfaraz Khan, Colin de Grandhomme, Tim Southee, Umesh Yadav, Mohammed Siraj, Yuzvendra Chahal",,,IPL,2018,"Holkar Cricket Stadium,Indore","May 14,2018",Royal Challengers Bangalore have won the toss and have opted to field,Royal Challengers Bangalore won by 10 wkts,Umesh Yadav,RCB,field,PBKS,RCB,0,0,,stump line,,pull shot,Gayle, U Yadav,
2.1," U Yadav to Gayle, no run, did he edge it? Some fishing outside off and the ball dies on its way to the keeper as he picks it on the bounce. That again nipped across the southpaw ",1st Inns,48th,Kings XI Punjab,Royal Challengers Bangalore,"Kings XI Punjab (Playing XI): Lokesh Rahul(w), Chris Gayle, Mayank Agarwal, Karun Nair, Aaron Finch, Marcus Stoinis, Axar Patel, Ravichandran Ashwin(c), Andrew Tye, Ankit Rajpoot, Mohit Sharma","Royal Challengers Bangalore (Playing XI): Parthiv Patel(w), Moeen Ali, Virat Kohli(c), AB de Villiers, Mandeep Singh, Sarfaraz Khan, Colin de Grandhomme, Tim Southee, Umesh Yadav, Mohammed Siraj, Yuzvendra Chahal",,,IPL,2018,"Holkar Cricket Stadium,Indore","May 14,2018",Royal Challengers Bangalore have won the toss and have opted to field,Royal Challengers Bangalore won by 10 wkts,Umesh Yadav,RCB,field,PBKS,RCB,0,0,,off side,keeper,edge,Gayle, U Yadav,
1.6," Southee to Rahul, SIX, hello says the batsman as he was greeted with a short ball. The batsman did not waste time to transfer his weight on the back foot and hammers it over deep backward square leg off the front foot. Terrific hit ",1st Inns,48th,Kings XI Punjab,Royal Challengers Bangalore,"Kings XI Punjab (Playing XI): Lokesh Rahul(w), Chris Gayle, Mayank Agarwal, Karun Nair, Aaron Finch, Marcus Stoinis, Axar Patel, Ravichandran Ashwin(c), Andrew Tye, Ankit Rajpoot, Mohit Sharma","Royal Challengers Bangalore (Playing XI): Parthiv Patel(w), Moeen Ali, Virat Kohli(c), AB de Villiers, Mandeep Singh, Sarfaraz Khan, Colin de Grandhomme, Tim Southee, Umesh Yadav, Mohammed Siraj, Yuzvendra Chahal",,,IPL,2018,"Holkar Cricket Stadium,Indore","May 14,2018",Royal Challengers Bangalore have won the toss and have opted to field,Royal Challengers Bangalore won by 10 wkts,Umesh Yadav,RCB,field,PBKS,RCB,6,0,Short,,deep backward square,,Rahul, Southee,
1.5," Southee to Rahul, no run, length ball, again nipping in slightly, more with the angle I reckon and has been blocked out into the deck ",1st Inns,48th,Kings XI Punjab,Royal Challengers Bangalore,"Kings XI Punjab (Playing XI): Lokesh Rahul(w), Chris Gayle, Mayank Agarwal, Karun Nair, Aaron Finch, Marcus Stoinis, Axar Patel, Ravichandran Ashwin(c), Andrew Tye, Ankit Rajpoot, Mohit Sharma","Royal Challengers Bangalore (Playing XI): Parthiv Patel(w), Moeen Ali, Virat Kohli(c), AB de Villiers, Mandeep Singh, Sarfaraz Khan, Colin de Grandhomme, Tim Southee, Umesh Yadav, Mohammed Siraj, Yuzvendra Chahal",,,IPL,2018,"Holkar Cricket Stadium,Indore","May 14,2018",Royal Challengers Bangalore have won the toss and have opted to field,Royal Challengers Bangalore won by 10 wkts,Umesh Yadav,RCB,field,PBKS,RCB,0,0,Good,,,defend,Rahul, Southee,
1.4,"Southee to Rahul, no run, no swing from the bowler but does well to cramp the batsman up. Rahul decided to shimmy down the track and then pushes the ball back to the bowler as the ball angled into him",1st Inns,48th,Kings XI Punjab,Royal Challengers Bangalore,"Kings XI Punjab (Playing XI): Lokesh Rahul(w), Chris Gayle, Mayank Agarwal, Karun Nair, Aaron Finch, Marcus Stoinis, Axar Patel, Ravichandran Ashwin(c), Andrew Tye, Ankit Rajpoot, Mohit Sharma","Royal Challengers Bangalore (Playing XI): Parthiv Patel(w), Moeen Ali, Virat Kohli(c), AB de Villiers, Mandeep Singh, Sarfaraz Khan, Colin de Grandhomme, Tim Southee, Umesh Yadav, Mohammed Siraj, Yuzvendra Chahal",,,IPL,2018,"Holkar Cricket Stadium,Indore","May 14,2018",Royal Challengers Bangalore have won the toss and have opted to field,Royal Challengers Bangalore won by 10 wkts,Umesh Yadav,RCB,field,PBKS,RCB,0,0,,,,push shot,Rahul,Southee,
1.3," Southee to Rahul, no run, 130.5kph delivery outside off and it stays a tad low after landing on a length. The batsman stays behind the line of the ball and blocks it into the off-side ",1st Inns,48th,Kings XI Punjab,Royal Challengers Bangalore,"Kings XI Punjab (Playing XI): Lokesh Rahul(w), Chris Gayle, Mayank Agarwal, Karun Nair, Aaron Finch, Marcus Stoinis, Axar Patel, Ravichandran Ashwin(c), Andrew Tye, Ankit Rajpoot, Mohit Sharma","Royal Challengers Bangalore (Playing XI): Parthiv Patel(w), Moeen Ali, Virat Kohli(c), AB de Villiers, Mandeep Singh, Sarfaraz Khan, Colin de Grandhomme, Tim Southee, Umesh Yadav, Mohammed Siraj, Yuzvendra Chahal",,,IPL,2018,"Holkar Cricket Stadium,Indore","May 14,2018",Royal Challengers Bangalore have won the toss and have opted to field,Royal Challengers Bangalore won by 10 wkts,Umesh Yadav,RCB,field,PBKS,RCB,0,0,Good,off side,off-side,defend,Rahul, Southee,
