ball,Commentary Text,innings,match_no,team_a,team_b,team_a_11,team_b_11,team_a_subs,team_b_subs,series,season,venue,date,toss,winner,player_of_the_match,toss_winner,toss_choosen,batting_team,bowling_team,runs,extra
18.3,"Jofra Archer to Hardik Pandya, FOUR, ouch. Take cover Rod Tucker, Hardik knocked off his head nearly. Very full on off, the slower ball at 123.1 kph, Hardik gets under it and hammered it straight down the ground ferociously. Tucker take evasive action and is on the floor",1st Inns,21s,Rajasthan Royals,Mumbai Indians,"Rajasthan Royals (Playing XI): Ajinkya Rahane(c), Heinrich Klaasen, Sanju Samson, Ben Stokes, Jos Buttler(w), Rahul Tripathi, Krishnappa Gowtham, Jofra Archer, Dhawal Kulkarni, Shreyas Gopal, Jaydev Unadkat","Mumbai Indians (Playing XI): Suryakumar Yadav, Evin Lewis, Ishan Kishan(w), Rohit Sharma(c), Krunal Pandya, Kieron Pollard, Hardik Pandya, Mitchell McClenaghan, Mayank Markande, Jasprit Bumrah, Mustafizur Rahman",,,IPL,2018,"Sawai Mansingh Stadium,Jaipur","Apr 22,2018",Mumbai Indians have won the toss and have opted to bat,Rajasthan Royals won by 3 wkts,Jofra Archer,MI,bat,MI,RR,4,0
18.2,"Jofra Archer to Pollard, 1 run, oh, almost had two in two here. Archer drops a tough chance. Fuller ball at 145.1kph just outside off, Pollard smacked it straight back at him, Archer got both hands but it slipped out",1st Inns,21s,Rajasthan Royals,Mumbai Indians,"Rajasthan Royals (Playing XI): Ajinkya Rahane(c), Heinrich Klaasen, Sanju Samson, Ben Stokes, Jos Buttler(w), Rahul Tripathi, Krishnappa Gowtham, Jofra Archer, Dhawal Kulkarni, Shreyas Gopal, Jaydev Unadkat","Mumbai Indians (Playing XI): Suryakumar Yadav, Evin Lewis, Ishan Kishan(w), Rohit Sharma(c), Krunal Pandya, Kieron Pollard, Hardik Pandya, Mitchell McClenaghan, Mayank Markande, Jasprit Bumrah, Mustafizur Rahman",,,IPL,2018,"Sawai Mansingh Stadium,Jaipur","Apr 22,2018",Mumbai Indians have won the toss and have opted to bat,Rajasthan Royals won by 3 wkts,Jofra Archer,MI,bat,MI,RR,1,0
18.1," Jofra Archer to Krunal Pandya, out Caught by Klaasen!! Maiden IPL wicket for Archer. Archer will be chuffed to bits. Krunal loses shape as he winds up for a slog. Archer slips in a knuckle ball that holds up a touch on the pitch. Krunal went for the longer boundary - the deep mid-wicket area. Lacked timing and power, straight to Klaasen. Look at Archer, he breaks into a jig. Krunal Pandya c Klaasen b Jofra Archer 7(6) [4s-1] ",1st Inns,21s,Rajasthan Royals,Mumbai Indians,"Rajasthan Royals (Playing XI): Ajinkya Rahane(c), Heinrich Klaasen, Sanju Samson, Ben Stokes, Jos Buttler(w), Rahul Tripathi, Krishnappa Gowtham, Jofra Archer, Dhawal Kulkarni, Shreyas Gopal, Jaydev Unadkat","Mumbai Indians (Playing XI): Suryakumar Yadav, Evin Lewis, Ishan Kishan(w), Rohit Sharma(c), Krunal Pandya, Kieron Pollard, Hardik Pandya, Mitchell McClenaghan, Mayank Markande, Jasprit Bumrah, Mustafizur Rahman",,,IPL,2018,"Sawai Mansingh Stadium,Jaipur","Apr 22,2018",Mumbai Indians have won the toss and have opted to bat,Rajasthan Royals won by 3 wkts,Jofra Archer,MI,bat,MI,RR,out,out
17.6," Unadkat to Pollard, no run, top-class yorker from Unadkat. Double-bluff, eh? Pollard was expecting a slower ball again, but Unadkat outfoxes him and unleashes a wide yorker outside off that slides under Pollard's bat ",1st Inns,21s,Rajasthan Royals,Mumbai Indians,"Rajasthan Royals (Playing XI): Ajinkya Rahane(c), Heinrich Klaasen, Sanju Samson, Ben Stokes, Jos Buttler(w), Rahul Tripathi, Krishnappa Gowtham, Jofra Archer, Dhawal Kulkarni, Shreyas Gopal, Jaydev Unadkat","Mumbai Indians (Playing XI): Suryakumar Yadav, Evin Lewis, Ishan Kishan(w), Rohit Sharma(c), Krunal Pandya, Kieron Pollard, Hardik Pandya, Mitchell McClenaghan, Mayank Markande, Jasprit Bumrah, Mustafizur Rahman",,,IPL,2018,"Sawai Mansingh Stadium,Jaipur","Apr 22,2018",Mumbai Indians have won the toss and have opted to bat,Rajasthan Royals won by 3 wkts,Jofra Archer,MI,bat,MI,RR,0,0
17.5," Unadkat to Krunal Pandya, 1 run, slower balls on loop. This cutter squares up Krunal as he closes his bat face a little early and pops a leading edge towards mid-off ",1st Inns,21s,Rajasthan Royals,Mumbai Indians,"Rajasthan Royals (Playing XI): Ajinkya Rahane(c), Heinrich Klaasen, Sanju Samson, Ben Stokes, Jos Buttler(w), Rahul Tripathi, Krishnappa Gowtham, Jofra Archer, Dhawal Kulkarni, Shreyas Gopal, Jaydev Unadkat","Mumbai Indians (Playing XI): Suryakumar Yadav, Evin Lewis, Ishan Kishan(w), Rohit Sharma(c), Krunal Pandya, Kieron Pollard, Hardik Pandya, Mitchell McClenaghan, Mayank Markande, Jasprit Bumrah, Mustafizur Rahman",,,IPL,2018,"Sawai Mansingh Stadium,Jaipur","Apr 22,2018",Mumbai Indians have won the toss and have opted to bat,Rajasthan Royals won by 3 wkts,Jofra Archer,MI,bat,MI,RR,1,0
17.4," Unadkat to Pollard, 1 run, slower delivery on leg, Pollard swivels and helps it behind square on the leg-side ",1st Inns,21s,Rajasthan Royals,Mumbai Indians,"Rajasthan Royals (Playing XI): Ajinkya Rahane(c), Heinrich Klaasen, Sanju Samson, Ben Stokes, Jos Buttler(w), Rahul Tripathi, Krishnappa Gowtham, Jofra Archer, Dhawal Kulkarni, Shreyas Gopal, Jaydev Unadkat","Mumbai Indians (Playing XI): Suryakumar Yadav, Evin Lewis, Ishan Kishan(w), Rohit Sharma(c), Krunal Pandya, Kieron Pollard, Hardik Pandya, Mitchell McClenaghan, Mayank Markande, Jasprit Bumrah, Mustafizur Rahman",,,IPL,2018,"Sawai Mansingh Stadium,Jaipur","Apr 22,2018",Mumbai Indians have won the toss and have opted to bat,Rajasthan Royals won by 3 wkts,Jofra Archer,MI,bat,MI,RR,1,0
17.3," Unadkat to Pollard, SIX, pure muscle from Pollard. Finally, gets going. Cutter slanted wide of off, Pollard waited and waited before butchering it over long-on. Flat-batted powerfully! ",1st Inns,21s,Rajasthan Royals,Mumbai Indians,"Rajasthan Royals (Playing XI): Ajinkya Rahane(c), Heinrich Klaasen, Sanju Samson, Ben Stokes, Jos Buttler(w), Rahul Tripathi, Krishnappa Gowtham, Jofra Archer, Dhawal Kulkarni, Shreyas Gopal, Jaydev Unadkat","Mumbai Indians (Playing XI): Suryakumar Yadav, Evin Lewis, Ishan Kishan(w), Rohit Sharma(c), Krunal Pandya, Kieron Pollard, Hardik Pandya, Mitchell McClenaghan, Mayank Markande, Jasprit Bumrah, Mustafizur Rahman",,,IPL,2018,"Sawai Mansingh Stadium,Jaipur","Apr 22,2018",Mumbai Indians have won the toss and have opted to bat,Rajasthan Royals won by 3 wkts,Jofra Archer,MI,bat,MI,RR,6,0
17.2," Unadkat to Krunal Pandya, 1 run, angling on middle and leg, Krunal nudges it to mid-wicket ",1st Inns,21s,Rajasthan Royals,Mumbai Indians,"Rajasthan Royals (Playing XI): Ajinkya Rahane(c), Heinrich Klaasen, Sanju Samson, Ben Stokes, Jos Buttler(w), Rahul Tripathi, Krishnappa Gowtham, Jofra Archer, Dhawal Kulkarni, Shreyas Gopal, Jaydev Unadkat","Mumbai Indians (Playing XI): Suryakumar Yadav, Evin Lewis, Ishan Kishan(w), Rohit Sharma(c), Krunal Pandya, Kieron Pollard, Hardik Pandya, Mitchell McClenaghan, Mayank Markande, Jasprit Bumrah, Mustafizur Rahman",,,IPL,2018,"Sawai Mansingh Stadium,Jaipur","Apr 22,2018",Mumbai Indians have won the toss and have opted to bat,Rajasthan Royals won by 3 wkts,Jofra Archer,MI,bat,MI,RR,1,0
17.1," Unadkat to Krunal Pandya, FOUR, excellent from the senior Pandya. How late he played that? Didn't have any room there at all to free his arms. So, he stayed back, opened his bat face and glided it in the gap between short third man and backward point ",1st Inns,21s,Rajasthan Royals,Mumbai Indians,"Rajasthan Royals (Playing XI): Ajinkya Rahane(c), Heinrich Klaasen, Sanju Samson, Ben Stokes, Jos Buttler(w), Rahul Tripathi, Krishnappa Gowtham, Jofra Archer, Dhawal Kulkarni, Shreyas Gopal, Jaydev Unadkat","Mumbai Indians (Playing XI): Suryakumar Yadav, Evin Lewis, Ishan Kishan(w), Rohit Sharma(c), Krunal Pandya, Kieron Pollard, Hardik Pandya, Mitchell McClenaghan, Mayank Markande, Jasprit Bumrah, Mustafizur Rahman",,,IPL,2018,"Sawai Mansingh Stadium,Jaipur","Apr 22,2018",Mumbai Indians have won the toss and have opted to bat,Rajasthan Royals won by 3 wkts,Jofra Archer,MI,bat,MI,RR,4,0
16.6,"Jofra Archer to Pollard, 1 run, leg-cutter from Archer, Pollard nudges it through square leg. Spots the fielder a little slow towards the ball and races back for the second. Oh wait, they cross over twice but the umpire has given it a run short, so just the single off this ball",1st Inns,21s,Rajasthan Royals,Mumbai Indians,"Rajasthan Royals (Playing XI): Ajinkya Rahane(c), Heinrich Klaasen, Sanju Samson, Ben Stokes, Jos Buttler(w), Rahul Tripathi, Krishnappa Gowtham, Jofra Archer, Dhawal Kulkarni, Shreyas Gopal, Jaydev Unadkat","Mumbai Indians (Playing XI): Suryakumar Yadav, Evin Lewis, Ishan Kishan(w), Rohit Sharma(c), Krunal Pandya, Kieron Pollard, Hardik Pandya, Mitchell McClenaghan, Mayank Markande, Jasprit Bumrah, Mustafizur Rahman",,,IPL,2018,"Sawai Mansingh Stadium,Jaipur","Apr 22,2018",Mumbai Indians have won the toss and have opted to bat,Rajasthan Royals won by 3 wkts,Jofra Archer,MI,bat,MI,RR,1,0
16.5," Jofra Archer to Krunal Pandya, 1 run, shifts his line wide of off, Pandya waits and dabs it to short third man ",1st Inns,21s,Rajasthan Royals,Mumbai Indians,"Rajasthan Royals (Playing XI): Ajinkya Rahane(c), Heinrich Klaasen, Sanju Samson, Ben Stokes, Jos Buttler(w), Rahul Tripathi, Krishnappa Gowtham, Jofra Archer, Dhawal Kulkarni, Shreyas Gopal, Jaydev Unadkat","Mumbai Indians (Playing XI): Suryakumar Yadav, Evin Lewis, Ishan Kishan(w), Rohit Sharma(c), Krunal Pandya, Kieron Pollard, Hardik Pandya, Mitchell McClenaghan, Mayank Markande, Jasprit Bumrah, Mustafizur Rahman",,,IPL,2018,"Sawai Mansingh Stadium,Jaipur","Apr 22,2018",Mumbai Indians have won the toss and have opted to bat,Rajasthan Royals won by 3 wkts,Jofra Archer,MI,bat,MI,RR,1,0
16.4," Jofra Archer to Pollard, 1 run, very full delivery, at 146kph. Nails Pollard on the pad. Rolls to point ",1st Inns,21s,Rajasthan Royals,Mumbai Indians,"Rajasthan Royals (Playing XI): Ajinkya Rahane(c), Heinrich Klaasen, Sanju Samson, Ben Stokes, Jos Buttler(w), Rahul Tripathi, Krishnappa Gowtham, Jofra Archer, Dhawal Kulkarni, Shreyas Gopal, Jaydev Unadkat","Mumbai Indians (Playing XI): Suryakumar Yadav, Evin Lewis, Ishan Kishan(w), Rohit Sharma(c), Krunal Pandya, Kieron Pollard, Hardik Pandya, Mitchell McClenaghan, Mayank Markande, Jasprit Bumrah, Mustafizur Rahman",,,IPL,2018,"Sawai Mansingh Stadium,Jaipur","Apr 22,2018",Mumbai Indians have won the toss and have opted to bat,Rajasthan Royals won by 3 wkts,Jofra Archer,MI,bat,MI,RR,1,0
16.3," Jofra Archer to Pollard, no run, slower ball from Archer and Pollard does a 360. Spindles too early aiming for the pull and gets hit on the forearm. He's really struggling here ",1st Inns,21s,Rajasthan Royals,Mumbai Indians,"Rajasthan Royals (Playing XI): Ajinkya Rahane(c), Heinrich Klaasen, Sanju Samson, Ben Stokes, Jos Buttler(w), Rahul Tripathi, Krishnappa Gowtham, Jofra Archer, Dhawal Kulkarni, Shreyas Gopal, Jaydev Unadkat","Mumbai Indians (Playing XI): Suryakumar Yadav, Evin Lewis, Ishan Kishan(w), Rohit Sharma(c), Krunal Pandya, Kieron Pollard, Hardik Pandya, Mitchell McClenaghan, Mayank Markande, Jasprit Bumrah, Mustafizur Rahman",,,IPL,2018,"Sawai Mansingh Stadium,Jaipur","Apr 22,2018",Mumbai Indians have won the toss and have opted to bat,Rajasthan Royals won by 3 wkts,Jofra Archer,MI,bat,MI,RR,0,0
16.2,"Jofra Archer to Pollard, no run, bangs it short, steep bounce for Archer. Loops over Pollard's head. One-bouncer called for the over",1st Inns,21s,Rajasthan Royals,Mumbai Indians,"Rajasthan Royals (Playing XI): Ajinkya Rahane(c), Heinrich Klaasen, Sanju Samson, Ben Stokes, Jos Buttler(w), Rahul Tripathi, Krishnappa Gowtham, Jofra Archer, Dhawal Kulkarni, Shreyas Gopal, Jaydev Unadkat","Mumbai Indians (Playing XI): Suryakumar Yadav, Evin Lewis, Ishan Kishan(w), Rohit Sharma(c), Krunal Pandya, Kieron Pollard, Hardik Pandya, Mitchell McClenaghan, Mayank Markande, Jasprit Bumrah, Mustafizur Rahman",,,IPL,2018,"Sawai Mansingh Stadium,Jaipur","Apr 22,2018",Mumbai Indians have won the toss and have opted to bat,Rajasthan Royals won by 3 wkts,Jofra Archer,MI,bat,MI,RR,0,0
16.1," Jofra Archer to Pollard, no run, full and snaking in, Pollard presses forward and blocks ",1st Inns,21s,Rajasthan Royals,Mumbai Indians,"Rajasthan Royals (Playing XI): Ajinkya Rahane(c), Heinrich Klaasen, Sanju Samson, Ben Stokes, Jos Buttler(w), Rahul Tripathi, Krishnappa Gowtham, Jofra Archer, Dhawal Kulkarni, Shreyas Gopal, Jaydev Unadkat","Mumbai Indians (Playing XI): Suryakumar Yadav, Evin Lewis, Ishan Kishan(w), Rohit Sharma(c), Krunal Pandya, Kieron Pollard, Hardik Pandya, Mitchell McClenaghan, Mayank Markande, Jasprit Bumrah, Mustafizur Rahman",,,IPL,2018,"Sawai Mansingh Stadium,Jaipur","Apr 22,2018",Mumbai Indians have won the toss and have opted to bat,Rajasthan Royals won by 3 wkts,Jofra Archer,MI,bat,MI,RR,0,0
15.6," Unadkat to Krunal Pandya, no run, short of length delivery rising just outside off, Pandya with an open bat face guided it to the left of Buttler, wanted a single but Pollard sends him back ",1st Inns,21s,Rajasthan Royals,Mumbai Indians,"Rajasthan Royals (Playing XI): Ajinkya Rahane(c), Heinrich Klaasen, Sanju Samson, Ben Stokes, Jos Buttler(w), Rahul Tripathi, Krishnappa Gowtham, Jofra Archer, Dhawal Kulkarni, Shreyas Gopal, Jaydev Unadkat","Mumbai Indians (Playing XI): Suryakumar Yadav, Evin Lewis, Ishan Kishan(w), Rohit Sharma(c), Krunal Pandya, Kieron Pollard, Hardik Pandya, Mitchell McClenaghan, Mayank Markande, Jasprit Bumrah, Mustafizur Rahman",,,IPL,2018,"Sawai Mansingh Stadium,Jaipur","Apr 22,2018",Mumbai Indians have won the toss and have opted to bat,Rajasthan Royals won by 3 wkts,Jofra Archer,MI,bat,MI,RR,0,0
15.5," Unadkat to Pollard, 1 run, a yes-no again, but no harm done in the end. Pollard patted it to point, a slight hesitation between the two. They take the single eventually ",1st Inns,21s,Rajasthan Royals,Mumbai Indians,"Rajasthan Royals (Playing XI): Ajinkya Rahane(c), Heinrich Klaasen, Sanju Samson, Ben Stokes, Jos Buttler(w), Rahul Tripathi, Krishnappa Gowtham, Jofra Archer, Dhawal Kulkarni, Shreyas Gopal, Jaydev Unadkat","Mumbai Indians (Playing XI): Suryakumar Yadav, Evin Lewis, Ishan Kishan(w), Rohit Sharma(c), Krunal Pandya, Kieron Pollard, Hardik Pandya, Mitchell McClenaghan, Mayank Markande, Jasprit Bumrah, Mustafizur Rahman",,,IPL,2018,"Sawai Mansingh Stadium,Jaipur","Apr 22,2018",Mumbai Indians have won the toss and have opted to bat,Rajasthan Royals won by 3 wkts,Jofra Archer,MI,bat,MI,RR,1,0
15.4," Unadkat to Rohit, out Rohit Run Out!! Now, now. Two wickets in a span of three balls and this is a prized scalp for Rajasthan. Rohit is livid with himself, punches his bat in anger. It was his call and he has to pay the price. You just cannot underestimate Rahane in the field. A meeky tap to the right of Rahane. He moved across in a flash, picked it up with one-hand and released the throw in one-motion to break the stumps. Only one stump to aim at and bingo! Rohit wasn't even in the frame. Goner! Rohit run out (Rahane) 0(1) ",1st Inns,21s,Rajasthan Royals,Mumbai Indians,"Rajasthan Royals (Playing XI): Ajinkya Rahane(c), Heinrich Klaasen, Sanju Samson, Ben Stokes, Jos Buttler(w), Rahul Tripathi, Krishnappa Gowtham, Jofra Archer, Dhawal Kulkarni, Shreyas Gopal, Jaydev Unadkat","Mumbai Indians (Playing XI): Suryakumar Yadav, Evin Lewis, Ishan Kishan(w), Rohit Sharma(c), Krunal Pandya, Kieron Pollard, Hardik Pandya, Mitchell McClenaghan, Mayank Markande, Jasprit Bumrah, Mustafizur Rahman",,,IPL,2018,"Sawai Mansingh Stadium,Jaipur","Apr 22,2018",Mumbai Indians have won the toss and have opted to bat,Rajasthan Royals won by 3 wkts,Jofra Archer,MI,bat,MI,RR,out,out
15.3," Unadkat to Pollard, 1 run, an extention of forward defence to long-off ",1st Inns,21s,Rajasthan Royals,Mumbai Indians,"Rajasthan Royals (Playing XI): Ajinkya Rahane(c), Heinrich Klaasen, Sanju Samson, Ben Stokes, Jos Buttler(w), Rahul Tripathi, Krishnappa Gowtham, Jofra Archer, Dhawal Kulkarni, Shreyas Gopal, Jaydev Unadkat","Mumbai Indians (Playing XI): Suryakumar Yadav, Evin Lewis, Ishan Kishan(w), Rohit Sharma(c), Krunal Pandya, Kieron Pollard, Hardik Pandya, Mitchell McClenaghan, Mayank Markande, Jasprit Bumrah, Mustafizur Rahman",,,IPL,2018,"Sawai Mansingh Stadium,Jaipur","Apr 22,2018",Mumbai Indians have won the toss and have opted to bat,Rajasthan Royals won by 3 wkts,Jofra Archer,MI,bat,MI,RR,1,0
