ball,Commentary Text,innings,match_no,team_a,team_b,team_a_11,team_b_11,team_a_subs,team_b_subs,series,season,venue,date,toss,winner,player_of_the_match,toss_winner,toss_choosen,batting_team,bowling_team,Batsman,Bowler
19.6," Hardik Pandya to Stoinis, FOUR, wow! This has been a morale-boosting over for Punjab. Banged short, at the stumps. Stoinis is too strong to miss out. Pulls it witheringly to the cow corner fence ",1st Inns,34t,Kings XI Punjab,Mumbai Indians,"Kings XI Punjab (Playing XI): Lokesh Rahul(w), Chris Gayle, Mayank Agarwal, Karun Nair, Yuvraj Singh, Marcus Stoinis, Ravichandran Ashwin(c), Axar Patel, Andrew Tye, Ankit Rajpoot, Mujeeb Ur Rahman","Mumbai Indians (Playing XI): Suryakumar Yadav, Evin Lewis, Ishan Kishan(w), Jean-Paul Duminy, Rohit Sharma(c), Hardik Pandya, Krunal Pandya, Ben Cutting, Mitchell McClenaghan, Mayank Markande, Jasprit Bumrah",,,IPL,2018,"Holkar Cricket Stadium,Indore","May 04,2018",Mumbai Indians have won the toss and have opted to field,Mumbai Indians won by 6 wkts,Suryakumar Yadav,MI,field,PBKS,MI,Stoinis, Hardik Pandya
19.5," Hardik Pandya to Stoinis, SIX, awful from Hardik. Cannot bowl short with third man inside the ring. Stoinis knew the fielder was in, so went back and ramped it over short third man. Such is the timing that it went all the way for a maximum ",1st Inns,34t,Kings XI Punjab,Mumbai Indians,"Kings XI Punjab (Playing XI): Lokesh Rahul(w), Chris Gayle, Mayank Agarwal, Karun Nair, Yuvraj Singh, Marcus Stoinis, Ravichandran Ashwin(c), Axar Patel, Andrew Tye, Ankit Rajpoot, Mujeeb Ur Rahman","Mumbai Indians (Playing XI): Suryakumar Yadav, Evin Lewis, Ishan Kishan(w), Jean-Paul Duminy, Rohit Sharma(c), Hardik Pandya, Krunal Pandya, Ben Cutting, Mitchell McClenaghan, Mayank Markande, Jasprit Bumrah",,,IPL,2018,"Holkar Cricket Stadium,Indore","May 04,2018",Mumbai Indians have won the toss and have opted to field,Mumbai Indians won by 6 wkts,Suryakumar Yadav,MI,field,PBKS,MI,Stoinis, Hardik Pandya
19.4," Hardik Pandya to Mayank Agarwal, out Caught by Krunal Pandya!! Caught by Senior Pandya. Mayank combusts. Had to go for it simply; full and outside off, Agarwal was backing away and had to reach out for it. Threw his bat and lost his shape. Slices it up in the air to short third man. The ball was swirling and Krunal judges it well to hold onto it without much fuss. Mayank Agarwal c Krunal Pandya b Hardik Pandya 11(7) [6s-1] ",1st Inns,34t,Kings XI Punjab,Mumbai Indians,"Kings XI Punjab (Playing XI): Lokesh Rahul(w), Chris Gayle, Mayank Agarwal, Karun Nair, Yuvraj Singh, Marcus Stoinis, Ravichandran Ashwin(c), Axar Patel, Andrew Tye, Ankit Rajpoot, Mujeeb Ur Rahman","Mumbai Indians (Playing XI): Suryakumar Yadav, Evin Lewis, Ishan Kishan(w), Jean-Paul Duminy, Rohit Sharma(c), Hardik Pandya, Krunal Pandya, Ben Cutting, Mitchell McClenaghan, Mayank Markande, Jasprit Bumrah",,,IPL,2018,"Holkar Cricket Stadium,Indore","May 04,2018",Mumbai Indians have won the toss and have opted to field,Mumbai Indians won by 6 wkts,Suryakumar Yadav,MI,field,PBKS,MI,Mayank Agarwal, Hardik Pandya
19.3," Hardik Pandya to Stoinis, 1 run, biffed away to long-off, some respite for Hardik ",1st Inns,34t,Kings XI Punjab,Mumbai Indians,"Kings XI Punjab (Playing XI): Lokesh Rahul(w), Chris Gayle, Mayank Agarwal, Karun Nair, Yuvraj Singh, Marcus Stoinis, Ravichandran Ashwin(c), Axar Patel, Andrew Tye, Ankit Rajpoot, Mujeeb Ur Rahman","Mumbai Indians (Playing XI): Suryakumar Yadav, Evin Lewis, Ishan Kishan(w), Jean-Paul Duminy, Rohit Sharma(c), Hardik Pandya, Krunal Pandya, Ben Cutting, Mitchell McClenaghan, Mayank Markande, Jasprit Bumrah",,,IPL,2018,"Holkar Cricket Stadium,Indore","May 04,2018",Mumbai Indians have won the toss and have opted to field,Mumbai Indians won by 6 wkts,Suryakumar Yadav,MI,field,PBKS,MI,Stoinis, Hardik Pandya
19.2," Hardik Pandya to Stoinis, FOUR, Stoinis is playing a blinder for Punjab. Sees a short ball, backs away and bludgeons it powerfully wide of long-on. Evades the fielder comfortably ",1st Inns,34t,Kings XI Punjab,Mumbai Indians,"Kings XI Punjab (Playing XI): Lokesh Rahul(w), Chris Gayle, Mayank Agarwal, Karun Nair, Yuvraj Singh, Marcus Stoinis, Ravichandran Ashwin(c), Axar Patel, Andrew Tye, Ankit Rajpoot, Mujeeb Ur Rahman","Mumbai Indians (Playing XI): Suryakumar Yadav, Evin Lewis, Ishan Kishan(w), Jean-Paul Duminy, Rohit Sharma(c), Hardik Pandya, Krunal Pandya, Ben Cutting, Mitchell McClenaghan, Mayank Markande, Jasprit Bumrah",,,IPL,2018,"Holkar Cricket Stadium,Indore","May 04,2018",Mumbai Indians have won the toss and have opted to field,Mumbai Indians won by 6 wkts,Suryakumar Yadav,MI,field,PBKS,MI,Stoinis, Hardik Pandya
19.1," Hardik Pandya to Stoinis, SIX, ""That's the 500th six of the tournament,"" informs Sanjay Manjrekar on air. Hardik offers a full ball in the slot, Stoinis sets up a solid base of off and launches it over long-off ",1st Inns,34t,Kings XI Punjab,Mumbai Indians,"Kings XI Punjab (Playing XI): Lokesh Rahul(w), Chris Gayle, Mayank Agarwal, Karun Nair, Yuvraj Singh, Marcus Stoinis, Ravichandran Ashwin(c), Axar Patel, Andrew Tye, Ankit Rajpoot, Mujeeb Ur Rahman","Mumbai Indians (Playing XI): Suryakumar Yadav, Evin Lewis, Ishan Kishan(w), Jean-Paul Duminy, Rohit Sharma(c), Hardik Pandya, Krunal Pandya, Ben Cutting, Mitchell McClenaghan, Mayank Markande, Jasprit Bumrah",,,IPL,2018,"Holkar Cricket Stadium,Indore","May 04,2018",Mumbai Indians have won the toss and have opted to field,Mumbai Indians won by 6 wkts,Suryakumar Yadav,MI,field,PBKS,MI,Stoinis, Hardik Pandya
19.1," Hardik Pandya to Stoinis, wide, awry from Hardik. Loses control and throws it miles outside off. Has to rebowl ",1st Inns,34t,Kings XI Punjab,Mumbai Indians,"Kings XI Punjab (Playing XI): Lokesh Rahul(w), Chris Gayle, Mayank Agarwal, Karun Nair, Yuvraj Singh, Marcus Stoinis, Ravichandran Ashwin(c), Axar Patel, Andrew Tye, Ankit Rajpoot, Mujeeb Ur Rahman","Mumbai Indians (Playing XI): Suryakumar Yadav, Evin Lewis, Ishan Kishan(w), Jean-Paul Duminy, Rohit Sharma(c), Hardik Pandya, Krunal Pandya, Ben Cutting, Mitchell McClenaghan, Mayank Markande, Jasprit Bumrah",,,IPL,2018,"Holkar Cricket Stadium,Indore","May 04,2018",Mumbai Indians have won the toss and have opted to field,Mumbai Indians won by 6 wkts,Suryakumar Yadav,MI,field,PBKS,MI,Stoinis, Hardik Pandya
18.6," Bumrah to Stoinis, 1 run, shortish outside off, punched through cover. Just 6 runs off it and Bumrah finishes a fine spell: 4-0-19-1 ",1st Inns,34t,Kings XI Punjab,Mumbai Indians,"Kings XI Punjab (Playing XI): Lokesh Rahul(w), Chris Gayle, Mayank Agarwal, Karun Nair, Yuvraj Singh, Marcus Stoinis, Ravichandran Ashwin(c), Axar Patel, Andrew Tye, Ankit Rajpoot, Mujeeb Ur Rahman","Mumbai Indians (Playing XI): Suryakumar Yadav, Evin Lewis, Ishan Kishan(w), Jean-Paul Duminy, Rohit Sharma(c), Hardik Pandya, Krunal Pandya, Ben Cutting, Mitchell McClenaghan, Mayank Markande, Jasprit Bumrah",,,IPL,2018,"Holkar Cricket Stadium,Indore","May 04,2018",Mumbai Indians have won the toss and have opted to field,Mumbai Indians won by 6 wkts,Suryakumar Yadav,MI,field,PBKS,MI,Stoinis, Bumrah
18.5," Bumrah to Stoinis, 2 runs, pacy short ball, climbs and rushes onto Stoinis. He was looking to pull over mid-wicket, ends up cross-batting it over the bowler's head. They will race back for the second ",1st Inns,34t,Kings XI Punjab,Mumbai Indians,"Kings XI Punjab (Playing XI): Lokesh Rahul(w), Chris Gayle, Mayank Agarwal, Karun Nair, Yuvraj Singh, Marcus Stoinis, Ravichandran Ashwin(c), Axar Patel, Andrew Tye, Ankit Rajpoot, Mujeeb Ur Rahman","Mumbai Indians (Playing XI): Suryakumar Yadav, Evin Lewis, Ishan Kishan(w), Jean-Paul Duminy, Rohit Sharma(c), Hardik Pandya, Krunal Pandya, Ben Cutting, Mitchell McClenaghan, Mayank Markande, Jasprit Bumrah",,,IPL,2018,"Holkar Cricket Stadium,Indore","May 04,2018",Mumbai Indians have won the toss and have opted to field,Mumbai Indians won by 6 wkts,Suryakumar Yadav,MI,field,PBKS,MI,Stoinis, Bumrah
18.4," Bumrah to Mayank Agarwal, 1 run, very full on off, Agarwal clears his front leg and smashes it on the bounce to Hardik at long-off ",1st Inns,34t,Kings XI Punjab,Mumbai Indians,"Kings XI Punjab (Playing XI): Lokesh Rahul(w), Chris Gayle, Mayank Agarwal, Karun Nair, Yuvraj Singh, Marcus Stoinis, Ravichandran Ashwin(c), Axar Patel, Andrew Tye, Ankit Rajpoot, Mujeeb Ur Rahman","Mumbai Indians (Playing XI): Suryakumar Yadav, Evin Lewis, Ishan Kishan(w), Jean-Paul Duminy, Rohit Sharma(c), Hardik Pandya, Krunal Pandya, Ben Cutting, Mitchell McClenaghan, Mayank Markande, Jasprit Bumrah",,,IPL,2018,"Holkar Cricket Stadium,Indore","May 04,2018",Mumbai Indians have won the toss and have opted to field,Mumbai Indians won by 6 wkts,Suryakumar Yadav,MI,field,PBKS,MI,Mayank Agarwal, Bumrah
