ball,Commentary Text,innings,match_no,team_a,team_b,team_a_11,team_b_11,team_a_subs,team_b_subs,series,season,venue,date,toss,winner,player_of_the_match,toss_winner,toss_choosen,batting_team,bowling_team
19.6," Cutting to Abhishek Sharma, byes, 1 run, on a good length and slanting across the left-hander, Abhishek swipes across the line and misses. They want a bye and the keeper shies at the striker's end and misses. Cutting has another chance at the bowler's end, but with no one backing up, he decides against having a shy. DD end up with 174 ",1st Inns,55t,Delhi Daredevils,Mumbai Indians,"Delhi Daredevils (Playing XI): Prithvi Shaw, Shreyas Iyer(c), Rishabh Pant(w), Glenn Maxwell, Vijay Shankar, Abhishek Sharma, Harshal Patel, Amit Mishra, Liam Plunkett, Sandeep Lamichhane, Trent Boult","Mumbai Indians (Playing XI): Suryakumar Yadav, Evin Lewis, Ishan Kishan(w), Rohit Sharma(c), Krunal Pandya, Kieron Pollard, Hardik Pandya, Ben Cutting, Mayank Markande, Jasprit Bumrah, Mustafizur Rahman",,,IPL,2018,"Arun Jaitley Stadium,Delhi","May 20,2018",Delhi Daredevils have won the toss and have opted to bat,Delhi Daredevils won by 11 runs,Amit Mishra,DD,bat,DD,MI
19.5," Cutting to Vijay Shankar, 1 run, on a good length and well outside off, slapped away hard and straight to long-off for a single ",1st Inns,55t,Delhi Daredevils,Mumbai Indians,"Delhi Daredevils (Playing XI): Prithvi Shaw, Shreyas Iyer(c), Rishabh Pant(w), Glenn Maxwell, Vijay Shankar, Abhishek Sharma, Harshal Patel, Amit Mishra, Liam Plunkett, Sandeep Lamichhane, Trent Boult","Mumbai Indians (Playing XI): Suryakumar Yadav, Evin Lewis, Ishan Kishan(w), Rohit Sharma(c), Krunal Pandya, Kieron Pollard, Hardik Pandya, Ben Cutting, Mayank Markande, Jasprit Bumrah, Mustafizur Rahman",,,IPL,2018,"Arun Jaitley Stadium,Delhi","May 20,2018",Delhi Daredevils have won the toss and have opted to bat,Delhi Daredevils won by 11 runs,Amit Mishra,DD,bat,DD,MI
19.4," Cutting to Vijay Shankar, SIX, beautifully played, length delivery on the stumps, Vijay Shankar leans forward, presents the full face of the bat, high elbow and the ball sails over the sightscreen for a maximum ",1st Inns,55t,Delhi Daredevils,Mumbai Indians,"Delhi Daredevils (Playing XI): Prithvi Shaw, Shreyas Iyer(c), Rishabh Pant(w), Glenn Maxwell, Vijay Shankar, Abhishek Sharma, Harshal Patel, Amit Mishra, Liam Plunkett, Sandeep Lamichhane, Trent Boult","Mumbai Indians (Playing XI): Suryakumar Yadav, Evin Lewis, Ishan Kishan(w), Rohit Sharma(c), Krunal Pandya, Kieron Pollard, Hardik Pandya, Ben Cutting, Mayank Markande, Jasprit Bumrah, Mustafizur Rahman",,,IPL,2018,"Arun Jaitley Stadium,Delhi","May 20,2018",Delhi Daredevils have won the toss and have opted to bat,Delhi Daredevils won by 11 runs,Amit Mishra,DD,bat,DD,MI
19.3," Cutting to Abhishek Sharma, 1 run, on a good length and angling across the left-hander, Abhishek slogs and gets a toe-edge towards backward point ",1st Inns,55t,Delhi Daredevils,Mumbai Indians,"Delhi Daredevils (Playing XI): Prithvi Shaw, Shreyas Iyer(c), Rishabh Pant(w), Glenn Maxwell, Vijay Shankar, Abhishek Sharma, Harshal Patel, Amit Mishra, Liam Plunkett, Sandeep Lamichhane, Trent Boult","Mumbai Indians (Playing XI): Suryakumar Yadav, Evin Lewis, Ishan Kishan(w), Rohit Sharma(c), Krunal Pandya, Kieron Pollard, Hardik Pandya, Ben Cutting, Mayank Markande, Jasprit Bumrah, Mustafizur Rahman",,,IPL,2018,"Arun Jaitley Stadium,Delhi","May 20,2018",Delhi Daredevils have won the toss and have opted to bat,Delhi Daredevils won by 11 runs,Amit Mishra,DD,bat,DD,MI
19.2," Cutting to Vijay Shankar, 1 run, on a good length and angling across the right-hander, Vijay Shankar doesn't get hold of the lofted on-drive, one bounce and to the fielder at long-on ",1st Inns,55t,Delhi Daredevils,Mumbai Indians,"Delhi Daredevils (Playing XI): Prithvi Shaw, Shreyas Iyer(c), Rishabh Pant(w), Glenn Maxwell, Vijay Shankar, Abhishek Sharma, Harshal Patel, Amit Mishra, Liam Plunkett, Sandeep Lamichhane, Trent Boult","Mumbai Indians (Playing XI): Suryakumar Yadav, Evin Lewis, Ishan Kishan(w), Rohit Sharma(c), Krunal Pandya, Kieron Pollard, Hardik Pandya, Ben Cutting, Mayank Markande, Jasprit Bumrah, Mustafizur Rahman",,,IPL,2018,"Arun Jaitley Stadium,Delhi","May 20,2018",Delhi Daredevils have won the toss and have opted to bat,Delhi Daredevils won by 11 runs,Amit Mishra,DD,bat,DD,MI
19.1," Cutting to Vijay Shankar, FOUR, another poor ball from Cutting, full-toss on Vijay Shankar's hips and all he had to do was to clip, he does so and beats the tumbling dive from Rahul Chahar - running across from fine leg ",1st Inns,55t,Delhi Daredevils,Mumbai Indians,"Delhi Daredevils (Playing XI): Prithvi Shaw, Shreyas Iyer(c), Rishabh Pant(w), Glenn Maxwell, Vijay Shankar, Abhishek Sharma, Harshal Patel, Amit Mishra, Liam Plunkett, Sandeep Lamichhane, Trent Boult","Mumbai Indians (Playing XI): Suryakumar Yadav, Evin Lewis, Ishan Kishan(w), Rohit Sharma(c), Krunal Pandya, Kieron Pollard, Hardik Pandya, Ben Cutting, Mayank Markande, Jasprit Bumrah, Mustafizur Rahman",,,IPL,2018,"Arun Jaitley Stadium,Delhi","May 20,2018",Delhi Daredevils have won the toss and have opted to bat,Delhi Daredevils won by 11 runs,Amit Mishra,DD,bat,DD,MI
19.1," Cutting to Vijay Shankar, wide, Cutting comes from round the wicket and this slower ball is wide of off, called by the umpire ",1st Inns,55t,Delhi Daredevils,Mumbai Indians,"Delhi Daredevils (Playing XI): Prithvi Shaw, Shreyas Iyer(c), Rishabh Pant(w), Glenn Maxwell, Vijay Shankar, Abhishek Sharma, Harshal Patel, Amit Mishra, Liam Plunkett, Sandeep Lamichhane, Trent Boult","Mumbai Indians (Playing XI): Suryakumar Yadav, Evin Lewis, Ishan Kishan(w), Rohit Sharma(c), Krunal Pandya, Kieron Pollard, Hardik Pandya, Ben Cutting, Mayank Markande, Jasprit Bumrah, Mustafizur Rahman",,,IPL,2018,"Arun Jaitley Stadium,Delhi","May 20,2018",Delhi Daredevils have won the toss and have opted to bat,Delhi Daredevils won by 11 runs,Amit Mishra,DD,bat,DD,MI
18.6," Bumrah to Vijay Shankar, 1 run, chance and dropped, Rohit is wriggling in pain, but he gets up and it seems to be all OK. Coming to the ball, it was a high full-toss that was sliced to the left of backward point. Rohit tumbled across and think the ball hit him high on the arm ",1st Inns,55t,Delhi Daredevils,Mumbai Indians,"Delhi Daredevils (Playing XI): Prithvi Shaw, Shreyas Iyer(c), Rishabh Pant(w), Glenn Maxwell, Vijay Shankar, Abhishek Sharma, Harshal Patel, Amit Mishra, Liam Plunkett, Sandeep Lamichhane, Trent Boult","Mumbai Indians (Playing XI): Suryakumar Yadav, Evin Lewis, Ishan Kishan(w), Rohit Sharma(c), Krunal Pandya, Kieron Pollard, Hardik Pandya, Ben Cutting, Mayank Markande, Jasprit Bumrah, Mustafizur Rahman",,,IPL,2018,"Arun Jaitley Stadium,Delhi","May 20,2018",Delhi Daredevils have won the toss and have opted to bat,Delhi Daredevils won by 11 runs,Amit Mishra,DD,bat,DD,MI
18.6," Bumrah to Vijay Shankar, wide, very full and slipping down the leg-side, Vijay Shankar was looking to flick and missed, called as a wide ",1st Inns,55t,Delhi Daredevils,Mumbai Indians,"Delhi Daredevils (Playing XI): Prithvi Shaw, Shreyas Iyer(c), Rishabh Pant(w), Glenn Maxwell, Vijay Shankar, Abhishek Sharma, Harshal Patel, Amit Mishra, Liam Plunkett, Sandeep Lamichhane, Trent Boult","Mumbai Indians (Playing XI): Suryakumar Yadav, Evin Lewis, Ishan Kishan(w), Rohit Sharma(c), Krunal Pandya, Kieron Pollard, Hardik Pandya, Ben Cutting, Mayank Markande, Jasprit Bumrah, Mustafizur Rahman",,,IPL,2018,"Arun Jaitley Stadium,Delhi","May 20,2018",Delhi Daredevils have won the toss and have opted to bat,Delhi Daredevils won by 11 runs,Amit Mishra,DD,bat,DD,MI
18.5," Bumrah to Abhishek Sharma, 1 run, another perfect yorker from Bumrah, Sharma just about manages to dig it back at the bowler. Bumrah can't stop it on his followthrough and concedes a single ",1st Inns,55t,Delhi Daredevils,Mumbai Indians,"Delhi Daredevils (Playing XI): Prithvi Shaw, Shreyas Iyer(c), Rishabh Pant(w), Glenn Maxwell, Vijay Shankar, Abhishek Sharma, Harshal Patel, Amit Mishra, Liam Plunkett, Sandeep Lamichhane, Trent Boult","Mumbai Indians (Playing XI): Suryakumar Yadav, Evin Lewis, Ishan Kishan(w), Rohit Sharma(c), Krunal Pandya, Kieron Pollard, Hardik Pandya, Ben Cutting, Mayank Markande, Jasprit Bumrah, Mustafizur Rahman",,,IPL,2018,"Arun Jaitley Stadium,Delhi","May 20,2018",Delhi Daredevils have won the toss and have opted to bat,Delhi Daredevils won by 11 runs,Amit Mishra,DD,bat,DD,MI
