ball,Commentary Text,innings,match_no,team_a,team_b,team_a_11,team_b_11,team_a_subs,team_b_subs,series,season,venue,date,toss,winner,player_of_the_match,toss_winner,toss_choosen,batting_team,bowling_team,runs,extra
17.5," Unadkat to Billings, 1 run, outside off, with not much pace, slapped to mid-off by Billings. The Englishman is failing to read Unadkat's slower ones ",1st Inns,43r,Rajasthan Royals,Chennai Super Kings,"Rajasthan Royals (Playing XI): Ajinkya Rahane(c), Jos Buttler(w), Prashant Chopra, Sanju Samson, Ben Stokes, Stuart Binny, Krishnappa Gowtham, Jofra Archer, Ankit Sharma, Jaydev Unadkat, Ish Sodhi","Chennai Super Kings (Playing XI): Shane Watson, Ambati Rayudu, Suresh Raina, Sam Billings, MS Dhoni(w/c), Dwayne Bravo, Ravindra Jadeja, Karn Sharma, David Willey, Harbhajan Singh, Shardul Thakur",,,IPL,2018,"Sawai Mansingh Stadium,Jaipur","May 11,2018",Chennai Super Kings have won the toss and have opted to bat,Rajasthan Royals won by 4 wkts,Jos Buttler,CSK,bat,CSK,RR,1,0
17.4," Unadkat to Dhoni, 1 run, wide and on a length around off, Dhoni goes at it with hard hands only to whip it down to long-on ",1st Inns,43r,Rajasthan Royals,Chennai Super Kings,"Rajasthan Royals (Playing XI): Ajinkya Rahane(c), Jos Buttler(w), Prashant Chopra, Sanju Samson, Ben Stokes, Stuart Binny, Krishnappa Gowtham, Jofra Archer, Ankit Sharma, Jaydev Unadkat, Ish Sodhi","Chennai Super Kings (Playing XI): Shane Watson, Ambati Rayudu, Suresh Raina, Sam Billings, MS Dhoni(w/c), Dwayne Bravo, Ravindra Jadeja, Karn Sharma, David Willey, Harbhajan Singh, Shardul Thakur",,,IPL,2018,"Sawai Mansingh Stadium,Jaipur","May 11,2018",Chennai Super Kings have won the toss and have opted to bat,Rajasthan Royals won by 4 wkts,Jos Buttler,CSK,bat,CSK,RR,1,0
17.4," Unadkat to Dhoni, wide, pressure on the bowler, goes for a full delivery but well outside off, left alone by Dhoni ",1st Inns,43r,Rajasthan Royals,Chennai Super Kings,"Rajasthan Royals (Playing XI): Ajinkya Rahane(c), Jos Buttler(w), Prashant Chopra, Sanju Samson, Ben Stokes, Stuart Binny, Krishnappa Gowtham, Jofra Archer, Ankit Sharma, Jaydev Unadkat, Ish Sodhi","Chennai Super Kings (Playing XI): Shane Watson, Ambati Rayudu, Suresh Raina, Sam Billings, MS Dhoni(w/c), Dwayne Bravo, Ravindra Jadeja, Karn Sharma, David Willey, Harbhajan Singh, Shardul Thakur",,,IPL,2018,"Sawai Mansingh Stadium,Jaipur","May 11,2018",Chennai Super Kings have won the toss and have opted to bat,Rajasthan Royals won by 4 wkts,Jos Buttler,CSK,bat,CSK,RR,wide,1
17.3," Unadkat to Dhoni, SIX, finally! Too many slower deliveries, one had to go big. Dhoni picks it up nicely and deposits it well over the mid-wicket fence. First one of the night for MS ",1st Inns,43r,Rajasthan Royals,Chennai Super Kings,"Rajasthan Royals (Playing XI): Ajinkya Rahane(c), Jos Buttler(w), Prashant Chopra, Sanju Samson, Ben Stokes, Stuart Binny, Krishnappa Gowtham, Jofra Archer, Ankit Sharma, Jaydev Unadkat, Ish Sodhi","Chennai Super Kings (Playing XI): Shane Watson, Ambati Rayudu, Suresh Raina, Sam Billings, MS Dhoni(w/c), Dwayne Bravo, Ravindra Jadeja, Karn Sharma, David Willey, Harbhajan Singh, Shardul Thakur",,,IPL,2018,"Sawai Mansingh Stadium,Jaipur","May 11,2018",Chennai Super Kings have won the toss and have opted to bat,Rajasthan Royals won by 4 wkts,Jos Buttler,CSK,bat,CSK,RR,6,0
17.2," Unadkat to Billings, 1 run, haven't seen so many slower ones bowled in succession. Billings shuffles across and tries to scoop it but the lack of pace makes it catch the bottom edge and roll to the off side ",1st Inns,43r,Rajasthan Royals,Chennai Super Kings,"Rajasthan Royals (Playing XI): Ajinkya Rahane(c), Jos Buttler(w), Prashant Chopra, Sanju Samson, Ben Stokes, Stuart Binny, Krishnappa Gowtham, Jofra Archer, Ankit Sharma, Jaydev Unadkat, Ish Sodhi","Chennai Super Kings (Playing XI): Shane Watson, Ambati Rayudu, Suresh Raina, Sam Billings, MS Dhoni(w/c), Dwayne Bravo, Ravindra Jadeja, Karn Sharma, David Willey, Harbhajan Singh, Shardul Thakur",,,IPL,2018,"Sawai Mansingh Stadium,Jaipur","May 11,2018",Chennai Super Kings have won the toss and have opted to bat,Rajasthan Royals won by 4 wkts,Jos Buttler,CSK,bat,CSK,RR,1,0
17.1," Unadkat to Dhoni, 1 run, Unadkat is continuing to bowl at the same pace. Shortish around off and whipped down to long-on by Dhoni, on a bounce to the fielder ",1st Inns,43r,Rajasthan Royals,Chennai Super Kings,"Rajasthan Royals (Playing XI): Ajinkya Rahane(c), Jos Buttler(w), Prashant Chopra, Sanju Samson, Ben Stokes, Stuart Binny, Krishnappa Gowtham, Jofra Archer, Ankit Sharma, Jaydev Unadkat, Ish Sodhi","Chennai Super Kings (Playing XI): Shane Watson, Ambati Rayudu, Suresh Raina, Sam Billings, MS Dhoni(w/c), Dwayne Bravo, Ravindra Jadeja, Karn Sharma, David Willey, Harbhajan Singh, Shardul Thakur",,,IPL,2018,"Sawai Mansingh Stadium,Jaipur","May 11,2018",Chennai Super Kings have won the toss and have opted to bat,Rajasthan Royals won by 4 wkts,Jos Buttler,CSK,bat,CSK,RR,1,0
16.6," Jofra Archer to Dhoni, 1 run, CSK struggling to get the boundaries. This was bowled outside off and Dhoni played it with soft hands to ease it into the off side. Last boundary came in the 14th over ",1st Inns,43r,Rajasthan Royals,Chennai Super Kings,"Rajasthan Royals (Playing XI): Ajinkya Rahane(c), Jos Buttler(w), Prashant Chopra, Sanju Samson, Ben Stokes, Stuart Binny, Krishnappa Gowtham, Jofra Archer, Ankit Sharma, Jaydev Unadkat, Ish Sodhi","Chennai Super Kings (Playing XI): Shane Watson, Ambati Rayudu, Suresh Raina, Sam Billings, MS Dhoni(w/c), Dwayne Bravo, Ravindra Jadeja, Karn Sharma, David Willey, Harbhajan Singh, Shardul Thakur",,,IPL,2018,"Sawai Mansingh Stadium,Jaipur","May 11,2018",Chennai Super Kings have won the toss and have opted to bat,Rajasthan Royals won by 4 wkts,Jos Buttler,CSK,bat,CSK,RR,1,0
16.5," Jofra Archer to Billings, 1 run, the knuckle delivery, full outside off, Billings tries to scoop it down to fine leg but the ball flicks his gloves before it rolls it to point ",1st Inns,43r,Rajasthan Royals,Chennai Super Kings,"Rajasthan Royals (Playing XI): Ajinkya Rahane(c), Jos Buttler(w), Prashant Chopra, Sanju Samson, Ben Stokes, Stuart Binny, Krishnappa Gowtham, Jofra Archer, Ankit Sharma, Jaydev Unadkat, Ish Sodhi","Chennai Super Kings (Playing XI): Shane Watson, Ambati Rayudu, Suresh Raina, Sam Billings, MS Dhoni(w/c), Dwayne Bravo, Ravindra Jadeja, Karn Sharma, David Willey, Harbhajan Singh, Shardul Thakur",,,IPL,2018,"Sawai Mansingh Stadium,Jaipur","May 11,2018",Chennai Super Kings have won the toss and have opted to bat,Rajasthan Royals won by 4 wkts,Jos Buttler,CSK,bat,CSK,RR,1,0
16.4," Jofra Archer to Dhoni, 1 run, shortish in length and very slow in pace, Dhoni has to wait for ages as he drags it away to deep square leg once again ",1st Inns,43r,Rajasthan Royals,Chennai Super Kings,"Rajasthan Royals (Playing XI): Ajinkya Rahane(c), Jos Buttler(w), Prashant Chopra, Sanju Samson, Ben Stokes, Stuart Binny, Krishnappa Gowtham, Jofra Archer, Ankit Sharma, Jaydev Unadkat, Ish Sodhi","Chennai Super Kings (Playing XI): Shane Watson, Ambati Rayudu, Suresh Raina, Sam Billings, MS Dhoni(w/c), Dwayne Bravo, Ravindra Jadeja, Karn Sharma, David Willey, Harbhajan Singh, Shardul Thakur",,,IPL,2018,"Sawai Mansingh Stadium,Jaipur","May 11,2018",Chennai Super Kings have won the toss and have opted to bat,Rajasthan Royals won by 4 wkts,Jos Buttler,CSK,bat,CSK,RR,1,0
16.3," Jofra Archer to Dhoni, 2 runs, Unadkat saves two with a dive near short fine leg. Was a full length delivery on leg and Dhoni timed his flick but the fielder did equally well to stop it ",1st Inns,43r,Rajasthan Royals,Chennai Super Kings,"Rajasthan Royals (Playing XI): Ajinkya Rahane(c), Jos Buttler(w), Prashant Chopra, Sanju Samson, Ben Stokes, Stuart Binny, Krishnappa Gowtham, Jofra Archer, Ankit Sharma, Jaydev Unadkat, Ish Sodhi","Chennai Super Kings (Playing XI): Shane Watson, Ambati Rayudu, Suresh Raina, Sam Billings, MS Dhoni(w/c), Dwayne Bravo, Ravindra Jadeja, Karn Sharma, David Willey, Harbhajan Singh, Shardul Thakur",,,IPL,2018,"Sawai Mansingh Stadium,Jaipur","May 11,2018",Chennai Super Kings have won the toss and have opted to bat,Rajasthan Royals won by 4 wkts,Jos Buttler,CSK,bat,CSK,RR,2,0
16.3," Jofra Archer to Dhoni, wide, the slower bouncer gone wrong. Way above the batsman's head but Archer isn't happy with the call ",1st Inns,43r,Rajasthan Royals,Chennai Super Kings,"Rajasthan Royals (Playing XI): Ajinkya Rahane(c), Jos Buttler(w), Prashant Chopra, Sanju Samson, Ben Stokes, Stuart Binny, Krishnappa Gowtham, Jofra Archer, Ankit Sharma, Jaydev Unadkat, Ish Sodhi","Chennai Super Kings (Playing XI): Shane Watson, Ambati Rayudu, Suresh Raina, Sam Billings, MS Dhoni(w/c), Dwayne Bravo, Ravindra Jadeja, Karn Sharma, David Willey, Harbhajan Singh, Shardul Thakur",,,IPL,2018,"Sawai Mansingh Stadium,Jaipur","May 11,2018",Chennai Super Kings have won the toss and have opted to bat,Rajasthan Royals won by 4 wkts,Jos Buttler,CSK,bat,CSK,RR,wide,1
16.2," Jofra Archer to Billings, 1 run, yorker at 145 kph, around off, Billings moves away and squeezes it to mid-off to scamper across ",1st Inns,43r,Rajasthan Royals,Chennai Super Kings,"Rajasthan Royals (Playing XI): Ajinkya Rahane(c), Jos Buttler(w), Prashant Chopra, Sanju Samson, Ben Stokes, Stuart Binny, Krishnappa Gowtham, Jofra Archer, Ankit Sharma, Jaydev Unadkat, Ish Sodhi","Chennai Super Kings (Playing XI): Shane Watson, Ambati Rayudu, Suresh Raina, Sam Billings, MS Dhoni(w/c), Dwayne Bravo, Ravindra Jadeja, Karn Sharma, David Willey, Harbhajan Singh, Shardul Thakur",,,IPL,2018,"Sawai Mansingh Stadium,Jaipur","May 11,2018",Chennai Super Kings have won the toss and have opted to bat,Rajasthan Royals won by 4 wkts,Jos Buttler,CSK,bat,CSK,RR,1,0
16.1," Jofra Archer to Dhoni, 1 run, shortish in length, slower one too, Dhoni works it away to square leg and moves over to the other end ",1st Inns,43r,Rajasthan Royals,Chennai Super Kings,"Rajasthan Royals (Playing XI): Ajinkya Rahane(c), Jos Buttler(w), Prashant Chopra, Sanju Samson, Ben Stokes, Stuart Binny, Krishnappa Gowtham, Jofra Archer, Ankit Sharma, Jaydev Unadkat, Ish Sodhi","Chennai Super Kings (Playing XI): Shane Watson, Ambati Rayudu, Suresh Raina, Sam Billings, MS Dhoni(w/c), Dwayne Bravo, Ravindra Jadeja, Karn Sharma, David Willey, Harbhajan Singh, Shardul Thakur",,,IPL,2018,"Sawai Mansingh Stadium,Jaipur","May 11,2018",Chennai Super Kings have won the toss and have opted to bat,Rajasthan Royals won by 4 wkts,Jos Buttler,CSK,bat,CSK,RR,1,0
15.6," Unadkat to Billings, 2 runs, 7 runs off the over. Billings charges down the track and nudges this one to wide long-on. Calls for two and gets it with ease ",1st Inns,43r,Rajasthan Royals,Chennai Super Kings,"Rajasthan Royals (Playing XI): Ajinkya Rahane(c), Jos Buttler(w), Prashant Chopra, Sanju Samson, Ben Stokes, Stuart Binny, Krishnappa Gowtham, Jofra Archer, Ankit Sharma, Jaydev Unadkat, Ish Sodhi","Chennai Super Kings (Playing XI): Shane Watson, Ambati Rayudu, Suresh Raina, Sam Billings, MS Dhoni(w/c), Dwayne Bravo, Ravindra Jadeja, Karn Sharma, David Willey, Harbhajan Singh, Shardul Thakur",,,IPL,2018,"Sawai Mansingh Stadium,Jaipur","May 11,2018",Chennai Super Kings have won the toss and have opted to bat,Rajasthan Royals won by 4 wkts,Jos Buttler,CSK,bat,CSK,RR,2,0
15.5," Unadkat to Billings, no run, this was bowled at 113kph, slower and full outside off, Billings gets beaten in his attempt to drag it down ",1st Inns,43r,Rajasthan Royals,Chennai Super Kings,"Rajasthan Royals (Playing XI): Ajinkya Rahane(c), Jos Buttler(w), Prashant Chopra, Sanju Samson, Ben Stokes, Stuart Binny, Krishnappa Gowtham, Jofra Archer, Ankit Sharma, Jaydev Unadkat, Ish Sodhi","Chennai Super Kings (Playing XI): Shane Watson, Ambati Rayudu, Suresh Raina, Sam Billings, MS Dhoni(w/c), Dwayne Bravo, Ravindra Jadeja, Karn Sharma, David Willey, Harbhajan Singh, Shardul Thakur",,,IPL,2018,"Sawai Mansingh Stadium,Jaipur","May 11,2018",Chennai Super Kings have won the toss and have opted to bat,Rajasthan Royals won by 4 wkts,Jos Buttler,CSK,bat,CSK,RR,0,0
15.4," Unadkat to Dhoni, 1 run, Unadkat is giving nothing away. No pace at all. Bowls another slow and short delivery, Dhoni whips it down to short fine leg ",1st Inns,43r,Rajasthan Royals,Chennai Super Kings,"Rajasthan Royals (Playing XI): Ajinkya Rahane(c), Jos Buttler(w), Prashant Chopra, Sanju Samson, Ben Stokes, Stuart Binny, Krishnappa Gowtham, Jofra Archer, Ankit Sharma, Jaydev Unadkat, Ish Sodhi","Chennai Super Kings (Playing XI): Shane Watson, Ambati Rayudu, Suresh Raina, Sam Billings, MS Dhoni(w/c), Dwayne Bravo, Ravindra Jadeja, Karn Sharma, David Willey, Harbhajan Singh, Shardul Thakur",,,IPL,2018,"Sawai Mansingh Stadium,Jaipur","May 11,2018",Chennai Super Kings have won the toss and have opted to bat,Rajasthan Royals won by 4 wkts,Jos Buttler,CSK,bat,CSK,RR,1,0
15.3," Unadkat to Dhoni, 2 runs, walks down the wicket again and flicks the length delivery to wide long-on for a brace. Played that with soft hands, hence the fielder had to cover quite some ground to reach towards the ball ",1st Inns,43r,Rajasthan Royals,Chennai Super Kings,"Rajasthan Royals (Playing XI): Ajinkya Rahane(c), Jos Buttler(w), Prashant Chopra, Sanju Samson, Ben Stokes, Stuart Binny, Krishnappa Gowtham, Jofra Archer, Ankit Sharma, Jaydev Unadkat, Ish Sodhi","Chennai Super Kings (Playing XI): Shane Watson, Ambati Rayudu, Suresh Raina, Sam Billings, MS Dhoni(w/c), Dwayne Bravo, Ravindra Jadeja, Karn Sharma, David Willey, Harbhajan Singh, Shardul Thakur",,,IPL,2018,"Sawai Mansingh Stadium,Jaipur","May 11,2018",Chennai Super Kings have won the toss and have opted to bat,Rajasthan Royals won by 4 wkts,Jos Buttler,CSK,bat,CSK,RR,2,0
15.2," Unadkat to Billings, 1 run, short and slow around off, pulled to the man at deep mid-wicket by Billings ",1st Inns,43r,Rajasthan Royals,Chennai Super Kings,"Rajasthan Royals (Playing XI): Ajinkya Rahane(c), Jos Buttler(w), Prashant Chopra, Sanju Samson, Ben Stokes, Stuart Binny, Krishnappa Gowtham, Jofra Archer, Ankit Sharma, Jaydev Unadkat, Ish Sodhi","Chennai Super Kings (Playing XI): Shane Watson, Ambati Rayudu, Suresh Raina, Sam Billings, MS Dhoni(w/c), Dwayne Bravo, Ravindra Jadeja, Karn Sharma, David Willey, Harbhajan Singh, Shardul Thakur",,,IPL,2018,"Sawai Mansingh Stadium,Jaipur","May 11,2018",Chennai Super Kings have won the toss and have opted to bat,Rajasthan Royals won by 4 wkts,Jos Buttler,CSK,bat,CSK,RR,1,0
