ball,Commentary Text,innings,match_no,team_a,team_b,team_a_11,team_b_11,team_a_subs,team_b_subs,series,season,venue,date,toss,winner,player_of_the_match,toss_winner,toss_choosen,batting_team,bowling_team,runs,extra
18.3," Woakes to Tripathi, 1 run, Woakes' yorkers have been bang on today, most of the time. Another perfect one and Tripathi can only jam it towards cover. Gets off strike ",1st Inns,11t,Royal Challengers Bangalore,Rajasthan Royals,"Royal Challengers Bangalore (Playing XI): Quinton de Kock(w), Brendon McCullum, Virat Kohli(c), AB de Villiers, Mandeep Singh, Washington Sundar, Chris Woakes, Pawan Negi, Kulwant Khejroliya, Umesh Yadav, Yuzvendra Chahal","Rajasthan Royals (Playing XI): Ajinkya Rahane(c), D Arcy Short, Ben Stokes, Sanju Samson, Jos Buttler(w), Rahul Tripathi, Krishnappa Gowtham, Shreyas Gopal, Dhawal Kulkarni, Jaydev Unadkat, Ben Laughlin",,,IPL,2018,"M.Chinnaswamy Stadium,Bengaluru","Apr 15,2018",Royal Challengers Bangalore have won the toss and have opted to field,Rajasthan Royals won by 19 runs,Sanju Samson,RCB,field,RR,RCB,1,0
18.2," Woakes to Buttler, out Caught by Kohli!! Soft dismissal! Woakes tried the yorker but ended up delivering a pacy low full toss. Buttler just tried to check the lofted stroke, perhaps got a touch late on it and ended up chipping it straight to mid-off where the RCB skipper swallowed it up. He's wearing an animated look on his face as well. Vital wicket this for RCB, Buttler could easily have a made a difference of about 10 runs. Buttler c Kohli b Woakes 23(14) [4s-2 6s-1] ",1st Inns,11t,Royal Challengers Bangalore,Rajasthan Royals,"Royal Challengers Bangalore (Playing XI): Quinton de Kock(w), Brendon McCullum, Virat Kohli(c), AB de Villiers, Mandeep Singh, Washington Sundar, Chris Woakes, Pawan Negi, Kulwant Khejroliya, Umesh Yadav, Yuzvendra Chahal","Rajasthan Royals (Playing XI): Ajinkya Rahane(c), D Arcy Short, Ben Stokes, Sanju Samson, Jos Buttler(w), Rahul Tripathi, Krishnappa Gowtham, Shreyas Gopal, Dhawal Kulkarni, Jaydev Unadkat, Ben Laughlin",,,IPL,2018,"M.Chinnaswamy Stadium,Bengaluru","Apr 15,2018",Royal Challengers Bangalore have won the toss and have opted to field,Rajasthan Royals won by 19 runs,Sanju Samson,RCB,field,RR,RCB,out,out
18.1," Woakes to Buttler, 2 runs, full toss outside off, Buttler carves it over point with a slice. Sweeper cover has a bit of work to do and Jos eggs Samson back for the second ",1st Inns,11t,Royal Challengers Bangalore,Rajasthan Royals,"Royal Challengers Bangalore (Playing XI): Quinton de Kock(w), Brendon McCullum, Virat Kohli(c), AB de Villiers, Mandeep Singh, Washington Sundar, Chris Woakes, Pawan Negi, Kulwant Khejroliya, Umesh Yadav, Yuzvendra Chahal","Rajasthan Royals (Playing XI): Ajinkya Rahane(c), D Arcy Short, Ben Stokes, Sanju Samson, Jos Buttler(w), Rahul Tripathi, Krishnappa Gowtham, Shreyas Gopal, Dhawal Kulkarni, Jaydev Unadkat, Ben Laughlin",,,IPL,2018,"M.Chinnaswamy Stadium,Bengaluru","Apr 15,2018",Royal Challengers Bangalore have won the toss and have opted to field,Rajasthan Royals won by 19 runs,Sanju Samson,RCB,field,RR,RCB,2,0
17.6," Khejroliya to Samson, SIX, Samsonnnnnnnnnnnnnnnnn! What quality strokeplay! Fullish ball around middle and leg, Samson makes room by backing away lot and just goes through with the extension of the loft down the ground. Such timing and over long-off again it is, deeper this time. 16 off the over! ",1st Inns,11t,Royal Challengers Bangalore,Rajasthan Royals,"Royal Challengers Bangalore (Playing XI): Quinton de Kock(w), Brendon McCullum, Virat Kohli(c), AB de Villiers, Mandeep Singh, Washington Sundar, Chris Woakes, Pawan Negi, Kulwant Khejroliya, Umesh Yadav, Yuzvendra Chahal","Rajasthan Royals (Playing XI): Ajinkya Rahane(c), D Arcy Short, Ben Stokes, Sanju Samson, Jos Buttler(w), Rahul Tripathi, Krishnappa Gowtham, Shreyas Gopal, Dhawal Kulkarni, Jaydev Unadkat, Ben Laughlin",,,IPL,2018,"M.Chinnaswamy Stadium,Bengaluru","Apr 15,2018",Royal Challengers Bangalore have won the toss and have opted to field,Rajasthan Royals won by 19 runs,Sanju Samson,RCB,field,RR,RCB,6,0
17.5," Khejroliya to Samson, SIX, what a beautiful shot! Jeepers, this kid is such a delight to watch when on song. Such class! Full and outside off, his bat face did turn in his hands but he got it dead straight even then. Cleared long-off easily ",1st Inns,11t,Royal Challengers Bangalore,Rajasthan Royals,"Royal Challengers Bangalore (Playing XI): Quinton de Kock(w), Brendon McCullum, Virat Kohli(c), AB de Villiers, Mandeep Singh, Washington Sundar, Chris Woakes, Pawan Negi, Kulwant Khejroliya, Umesh Yadav, Yuzvendra Chahal","Rajasthan Royals (Playing XI): Ajinkya Rahane(c), D Arcy Short, Ben Stokes, Sanju Samson, Jos Buttler(w), Rahul Tripathi, Krishnappa Gowtham, Shreyas Gopal, Dhawal Kulkarni, Jaydev Unadkat, Ben Laughlin",,,IPL,2018,"M.Chinnaswamy Stadium,Bengaluru","Apr 15,2018",Royal Challengers Bangalore have won the toss and have opted to field,Rajasthan Royals won by 19 runs,Sanju Samson,RCB,field,RR,RCB,6,0
17.4," Khejroliya to Buttler, 1 run, low full toss quite wide outside off, almost the perfect wide yorker and Buttler can only dig it out to sweeper cover ",1st Inns,11t,Royal Challengers Bangalore,Rajasthan Royals,"Royal Challengers Bangalore (Playing XI): Quinton de Kock(w), Brendon McCullum, Virat Kohli(c), AB de Villiers, Mandeep Singh, Washington Sundar, Chris Woakes, Pawan Negi, Kulwant Khejroliya, Umesh Yadav, Yuzvendra Chahal","Rajasthan Royals (Playing XI): Ajinkya Rahane(c), D Arcy Short, Ben Stokes, Sanju Samson, Jos Buttler(w), Rahul Tripathi, Krishnappa Gowtham, Shreyas Gopal, Dhawal Kulkarni, Jaydev Unadkat, Ben Laughlin",,,IPL,2018,"M.Chinnaswamy Stadium,Bengaluru","Apr 15,2018",Royal Challengers Bangalore have won the toss and have opted to field,Rajasthan Royals won by 19 runs,Sanju Samson,RCB,field,RR,RCB,1,0
17.3," Khejroliya to Samson, 1 run, very full and on middle and leg, Samson cannot quite get under it. Drills it down to long-on ",1st Inns,11t,Royal Challengers Bangalore,Rajasthan Royals,"Royal Challengers Bangalore (Playing XI): Quinton de Kock(w), Brendon McCullum, Virat Kohli(c), AB de Villiers, Mandeep Singh, Washington Sundar, Chris Woakes, Pawan Negi, Kulwant Khejroliya, Umesh Yadav, Yuzvendra Chahal","Rajasthan Royals (Playing XI): Ajinkya Rahane(c), D Arcy Short, Ben Stokes, Sanju Samson, Jos Buttler(w), Rahul Tripathi, Krishnappa Gowtham, Shreyas Gopal, Dhawal Kulkarni, Jaydev Unadkat, Ben Laughlin",,,IPL,2018,"M.Chinnaswamy Stadium,Bengaluru","Apr 15,2018",Royal Challengers Bangalore have won the toss and have opted to field,Rajasthan Royals won by 19 runs,Sanju Samson,RCB,field,RR,RCB,1,0
17.2," Khejroliya to Samson, 2 runs, full and on the pads, heaved away towards the right of deep mid-wicket. A couple of taken ",1st Inns,11t,Royal Challengers Bangalore,Rajasthan Royals,"Royal Challengers Bangalore (Playing XI): Quinton de Kock(w), Brendon McCullum, Virat Kohli(c), AB de Villiers, Mandeep Singh, Washington Sundar, Chris Woakes, Pawan Negi, Kulwant Khejroliya, Umesh Yadav, Yuzvendra Chahal","Rajasthan Royals (Playing XI): Ajinkya Rahane(c), D Arcy Short, Ben Stokes, Sanju Samson, Jos Buttler(w), Rahul Tripathi, Krishnappa Gowtham, Shreyas Gopal, Dhawal Kulkarni, Jaydev Unadkat, Ben Laughlin",,,IPL,2018,"M.Chinnaswamy Stadium,Bengaluru","Apr 15,2018",Royal Challengers Bangalore have won the toss and have opted to field,Rajasthan Royals won by 19 runs,Sanju Samson,RCB,field,RR,RCB,2,0
17.1," Khejroliya to Samson, no run, sharp work by de Kock, he's been kepy busy behind the stumps today due to some good balls and equally bizarre ones. This was a full toss, close to being a waist high no ball and Samson somehow failed to connect. Good diving take by the keeper ",1st Inns,11t,Royal Challengers Bangalore,Rajasthan Royals,"Royal Challengers Bangalore (Playing XI): Quinton de Kock(w), Brendon McCullum, Virat Kohli(c), AB de Villiers, Mandeep Singh, Washington Sundar, Chris Woakes, Pawan Negi, Kulwant Khejroliya, Umesh Yadav, Yuzvendra Chahal","Rajasthan Royals (Playing XI): Ajinkya Rahane(c), D Arcy Short, Ben Stokes, Sanju Samson, Jos Buttler(w), Rahul Tripathi, Krishnappa Gowtham, Shreyas Gopal, Dhawal Kulkarni, Jaydev Unadkat, Ben Laughlin",,,IPL,2018,"M.Chinnaswamy Stadium,Bengaluru","Apr 15,2018",Royal Challengers Bangalore have won the toss and have opted to field,Rajasthan Royals won by 19 runs,Sanju Samson,RCB,field,RR,RCB,0,0
16.6,"Woakes to Buttler, SIX, deep into the crowd! Buttler has activated the beast mode, danger signs for RCB if they don't get him quickly. Back of a length around middle and off, Buttler sat on the back foot and smoked it way over deep mid-wicket. Huge biggie",1st Inns,11t,Royal Challengers Bangalore,Rajasthan Royals,"Royal Challengers Bangalore (Playing XI): Quinton de Kock(w), Brendon McCullum, Virat Kohli(c), AB de Villiers, Mandeep Singh, Washington Sundar, Chris Woakes, Pawan Negi, Kulwant Khejroliya, Umesh Yadav, Yuzvendra Chahal","Rajasthan Royals (Playing XI): Ajinkya Rahane(c), D Arcy Short, Ben Stokes, Sanju Samson, Jos Buttler(w), Rahul Tripathi, Krishnappa Gowtham, Shreyas Gopal, Dhawal Kulkarni, Jaydev Unadkat, Ben Laughlin",,,IPL,2018,"M.Chinnaswamy Stadium,Bengaluru","Apr 15,2018",Royal Challengers Bangalore have won the toss and have opted to field,Rajasthan Royals won by 19 runs,Sanju Samson,RCB,field,RR,RCB,6,0
16.5," Woakes to Samson, 1 run, another excellent yorker, it's been a top over from Woakes thus far. Samson squeezes it out towards point to get to his 8th IPL fifty! Is this the breakthrough season he wanted? Has definitely started that way ",1st Inns,11t,Royal Challengers Bangalore,Rajasthan Royals,"Royal Challengers Bangalore (Playing XI): Quinton de Kock(w), Brendon McCullum, Virat Kohli(c), AB de Villiers, Mandeep Singh, Washington Sundar, Chris Woakes, Pawan Negi, Kulwant Khejroliya, Umesh Yadav, Yuzvendra Chahal","Rajasthan Royals (Playing XI): Ajinkya Rahane(c), D Arcy Short, Ben Stokes, Sanju Samson, Jos Buttler(w), Rahul Tripathi, Krishnappa Gowtham, Shreyas Gopal, Dhawal Kulkarni, Jaydev Unadkat, Ben Laughlin",,,IPL,2018,"M.Chinnaswamy Stadium,Bengaluru","Apr 15,2018",Royal Challengers Bangalore have won the toss and have opted to field,Rajasthan Royals won by 19 runs,Sanju Samson,RCB,field,RR,RCB,1,0
16.4," Woakes to Buttler, 1 run, fine wide yorker outside off, Buttler still managed to get a fair chunk on it as he sliced this through point. Couldn't get the placement well enough though, sweeper cover tidies up ",1st Inns,11t,Royal Challengers Bangalore,Rajasthan Royals,"Royal Challengers Bangalore (Playing XI): Quinton de Kock(w), Brendon McCullum, Virat Kohli(c), AB de Villiers, Mandeep Singh, Washington Sundar, Chris Woakes, Pawan Negi, Kulwant Khejroliya, Umesh Yadav, Yuzvendra Chahal","Rajasthan Royals (Playing XI): Ajinkya Rahane(c), D Arcy Short, Ben Stokes, Sanju Samson, Jos Buttler(w), Rahul Tripathi, Krishnappa Gowtham, Shreyas Gopal, Dhawal Kulkarni, Jaydev Unadkat, Ben Laughlin",,,IPL,2018,"M.Chinnaswamy Stadium,Bengaluru","Apr 15,2018",Royal Challengers Bangalore have won the toss and have opted to field,Rajasthan Royals won by 19 runs,Sanju Samson,RCB,field,RR,RCB,1,0
16.3," Woakes to Samson, 1 run, very full and wide outside off, Samson opens the bat face to slice it down to third man ",1st Inns,11t,Royal Challengers Bangalore,Rajasthan Royals,"Royal Challengers Bangalore (Playing XI): Quinton de Kock(w), Brendon McCullum, Virat Kohli(c), AB de Villiers, Mandeep Singh, Washington Sundar, Chris Woakes, Pawan Negi, Kulwant Khejroliya, Umesh Yadav, Yuzvendra Chahal","Rajasthan Royals (Playing XI): Ajinkya Rahane(c), D Arcy Short, Ben Stokes, Sanju Samson, Jos Buttler(w), Rahul Tripathi, Krishnappa Gowtham, Shreyas Gopal, Dhawal Kulkarni, Jaydev Unadkat, Ben Laughlin",,,IPL,2018,"M.Chinnaswamy Stadium,Bengaluru","Apr 15,2018",Royal Challengers Bangalore have won the toss and have opted to field,Rajasthan Royals won by 19 runs,Sanju Samson,RCB,field,RR,RCB,1,0
16.2," Woakes to Samson, SIX, just over deep mid-wicket! Slower and a fraction short from Woakes, Samson sits on the back foot and went through with the pull shot. Didn't quite middle this as much as he would have wanted, still got it over McCullum who tried with all his might ",1st Inns,11t,Royal Challengers Bangalore,Rajasthan Royals,"Royal Challengers Bangalore (Playing XI): Quinton de Kock(w), Brendon McCullum, Virat Kohli(c), AB de Villiers, Mandeep Singh, Washington Sundar, Chris Woakes, Pawan Negi, Kulwant Khejroliya, Umesh Yadav, Yuzvendra Chahal","Rajasthan Royals (Playing XI): Ajinkya Rahane(c), D Arcy Short, Ben Stokes, Sanju Samson, Jos Buttler(w), Rahul Tripathi, Krishnappa Gowtham, Shreyas Gopal, Dhawal Kulkarni, Jaydev Unadkat, Ben Laughlin",,,IPL,2018,"M.Chinnaswamy Stadium,Bengaluru","Apr 15,2018",Royal Challengers Bangalore have won the toss and have opted to field,Rajasthan Royals won by 19 runs,Sanju Samson,RCB,field,RR,RCB,6,0
16.1," Woakes to Samson, no run, lovely yorker, off-stump line and Samson cannot do much except dig it out ",1st Inns,11t,Royal Challengers Bangalore,Rajasthan Royals,"Royal Challengers Bangalore (Playing XI): Quinton de Kock(w), Brendon McCullum, Virat Kohli(c), AB de Villiers, Mandeep Singh, Washington Sundar, Chris Woakes, Pawan Negi, Kulwant Khejroliya, Umesh Yadav, Yuzvendra Chahal","Rajasthan Royals (Playing XI): Ajinkya Rahane(c), D Arcy Short, Ben Stokes, Sanju Samson, Jos Buttler(w), Rahul Tripathi, Krishnappa Gowtham, Shreyas Gopal, Dhawal Kulkarni, Jaydev Unadkat, Ben Laughlin",,,IPL,2018,"M.Chinnaswamy Stadium,Bengaluru","Apr 15,2018",Royal Challengers Bangalore have won the toss and have opted to field,Rajasthan Royals won by 19 runs,Sanju Samson,RCB,field,RR,RCB,0,0
15.6," U Yadav to Samson, 1 run, near escape for Samson! A direct hit at the bowler's end could have been curtains for him. Fuller ball on the pads, he clipped this straight to square leg and egged Buttler across for the run. Survives in the end as the shy missed the target ",1st Inns,11t,Royal Challengers Bangalore,Rajasthan Royals,"Royal Challengers Bangalore (Playing XI): Quinton de Kock(w), Brendon McCullum, Virat Kohli(c), AB de Villiers, Mandeep Singh, Washington Sundar, Chris Woakes, Pawan Negi, Kulwant Khejroliya, Umesh Yadav, Yuzvendra Chahal","Rajasthan Royals (Playing XI): Ajinkya Rahane(c), D Arcy Short, Ben Stokes, Sanju Samson, Jos Buttler(w), Rahul Tripathi, Krishnappa Gowtham, Shreyas Gopal, Dhawal Kulkarni, Jaydev Unadkat, Ben Laughlin",,,IPL,2018,"M.Chinnaswamy Stadium,Bengaluru","Apr 15,2018",Royal Challengers Bangalore have won the toss and have opted to field,Rajasthan Royals won by 19 runs,Sanju Samson,RCB,field,RR,RCB,1,0
15.5," U Yadav to Buttler, 1 run, back of a length and Buttler rises on his toes to push it towards mid-off who is on the edge of the circle ",1st Inns,11t,Royal Challengers Bangalore,Rajasthan Royals,"Royal Challengers Bangalore (Playing XI): Quinton de Kock(w), Brendon McCullum, Virat Kohli(c), AB de Villiers, Mandeep Singh, Washington Sundar, Chris Woakes, Pawan Negi, Kulwant Khejroliya, Umesh Yadav, Yuzvendra Chahal","Rajasthan Royals (Playing XI): Ajinkya Rahane(c), D Arcy Short, Ben Stokes, Sanju Samson, Jos Buttler(w), Rahul Tripathi, Krishnappa Gowtham, Shreyas Gopal, Dhawal Kulkarni, Jaydev Unadkat, Ben Laughlin",,,IPL,2018,"M.Chinnaswamy Stadium,Bengaluru","Apr 15,2018",Royal Challengers Bangalore have won the toss and have opted to field,Rajasthan Royals won by 19 runs,Sanju Samson,RCB,field,RR,RCB,1,0
15.4," U Yadav to Buttler, 2 runs, very full and on middle and leg, lovely wristwork by Buttler as he bisected long-on and deep mid-wicket nicely. McCullum stationed at the former position got across to parry it to Negi who tagged well in the effort. A couple of runs saved ",1st Inns,11t,Royal Challengers Bangalore,Rajasthan Royals,"Royal Challengers Bangalore (Playing XI): Quinton de Kock(w), Brendon McCullum, Virat Kohli(c), AB de Villiers, Mandeep Singh, Washington Sundar, Chris Woakes, Pawan Negi, Kulwant Khejroliya, Umesh Yadav, Yuzvendra Chahal","Rajasthan Royals (Playing XI): Ajinkya Rahane(c), D Arcy Short, Ben Stokes, Sanju Samson, Jos Buttler(w), Rahul Tripathi, Krishnappa Gowtham, Shreyas Gopal, Dhawal Kulkarni, Jaydev Unadkat, Ben Laughlin",,,IPL,2018,"M.Chinnaswamy Stadium,Bengaluru","Apr 15,2018",Royal Challengers Bangalore have won the toss and have opted to field,Rajasthan Royals won by 19 runs,Sanju Samson,RCB,field,RR,RCB,2,0
