ball,Commentary Text,innings,match_no,team_a,team_b,team_a_11,team_b_11,team_a_subs,team_b_subs,series,season,venue,date,toss,winner,player_of_the_match,toss_winner,toss_choosen,batting_team,bowling_team,runs,extra,ball_length
10.4,"Shakib to Narine, out Caught by Williamson!! This is just a culmination of what was brewing. Shakib's getting the ball to drift away, Narine's throwing his bat and getting lucky. Not this time. Off the toe-end, there's Williamson at wide long-on, having covered some ground from mid-wicket and tumbling behind to take this one. Lovely catch. He's on fire in the field, is Williamson, this IPL. Narine c Williamson b Shakib 9(10) [4s-1]",1st Inns,10t,Kolkata Knight Riders,Sunrisers Hyderabad,"Kolkata Knight Riders (Playing XI): Chris Lynn, Sunil Narine, Robin Uthappa, Nitish Rana, Dinesh Karthik(w/c), Shubman Gill, Andre Russell, Mitchell Johnson, Shivam Mavi, Piyush Chawla, Kuldeep Yadav","Sunrisers Hyderabad (Playing XI): Wriddhiman Saha(w), Shikhar Dhawan, Kane Williamson(c), Manish Pandey, Shakib Al Hasan, Deepak Hooda, Yusuf Pathan, Bhuvneshwar Kumar, Rashid Khan, Siddarth Kaul, Billy Stanlake",,,IPL,2018,"Eden Gardens,Kolkata","Apr 14,2018",Sunrisers Hyderabad have won the toss and have opted to field,Sunrisers Hyderabad won by 5 wkts,Billy Stanlake,SRH,field,KKR,SRH,out,out,
10.3," Shakib to Narine, FOUR, throws his hands at another ball drifting away and shoots an outside edge over the two fielders behind square on the off-side ",1st Inns,10t,Kolkata Knight Riders,Sunrisers Hyderabad,"Kolkata Knight Riders (Playing XI): Chris Lynn, Sunil Narine, Robin Uthappa, Nitish Rana, Dinesh Karthik(w/c), Shubman Gill, Andre Russell, Mitchell Johnson, Shivam Mavi, Piyush Chawla, Kuldeep Yadav","Sunrisers Hyderabad (Playing XI): Wriddhiman Saha(w), Shikhar Dhawan, Kane Williamson(c), Manish Pandey, Shakib Al Hasan, Deepak Hooda, Yusuf Pathan, Bhuvneshwar Kumar, Rashid Khan, Siddarth Kaul, Billy Stanlake",,,IPL,2018,"Eden Gardens,Kolkata","Apr 14,2018",Sunrisers Hyderabad have won the toss and have opted to field,Sunrisers Hyderabad won by 5 wkts,Billy Stanlake,SRH,field,KKR,SRH,4,0,
10.2," Shakib to Narine, no run, stumping appeal. Narine seems to be out here. or is he? An arm-ball that drifts away, Narine is out of the crease to meet that. Totally misses the slog. Back foot just on the line, it seems. The curious case of a missing frame, and Narine gets the benefit of doubt. Not out ",1st Inns,10t,Kolkata Knight Riders,Sunrisers Hyderabad,"Kolkata Knight Riders (Playing XI): Chris Lynn, Sunil Narine, Robin Uthappa, Nitish Rana, Dinesh Karthik(w/c), Shubman Gill, Andre Russell, Mitchell Johnson, Shivam Mavi, Piyush Chawla, Kuldeep Yadav","Sunrisers Hyderabad (Playing XI): Wriddhiman Saha(w), Shikhar Dhawan, Kane Williamson(c), Manish Pandey, Shakib Al Hasan, Deepak Hooda, Yusuf Pathan, Bhuvneshwar Kumar, Rashid Khan, Siddarth Kaul, Billy Stanlake",,,IPL,2018,"Eden Gardens,Kolkata","Apr 14,2018",Sunrisers Hyderabad have won the toss and have opted to field,Sunrisers Hyderabad won by 5 wkts,Billy Stanlake,SRH,field,KKR,SRH,0,0,
10.2,"Shakib to Narine, 3 wides, drifting full toss down leg, Billy covers a lot of ground and puts a sliding stop at fine leg",1st Inns,10t,Kolkata Knight Riders,Sunrisers Hyderabad,"Kolkata Knight Riders (Playing XI): Chris Lynn, Sunil Narine, Robin Uthappa, Nitish Rana, Dinesh Karthik(w/c), Shubman Gill, Andre Russell, Mitchell Johnson, Shivam Mavi, Piyush Chawla, Kuldeep Yadav","Sunrisers Hyderabad (Playing XI): Wriddhiman Saha(w), Shikhar Dhawan, Kane Williamson(c), Manish Pandey, Shakib Al Hasan, Deepak Hooda, Yusuf Pathan, Bhuvneshwar Kumar, Rashid Khan, Siddarth Kaul, Billy Stanlake",,,IPL,2018,"Eden Gardens,Kolkata","Apr 14,2018",Sunrisers Hyderabad have won the toss and have opted to field,Sunrisers Hyderabad won by 5 wkts,Billy Stanlake,SRH,field,KKR,SRH,wide,3,Full
10.1," Shakib to Narine, 2 runs, diving stop by Yusuf at long-on to stop this shimmying on-the-up lift-drive from Narine ",1st Inns,10t,Kolkata Knight Riders,Sunrisers Hyderabad,"Kolkata Knight Riders (Playing XI): Chris Lynn, Sunil Narine, Robin Uthappa, Nitish Rana, Dinesh Karthik(w/c), Shubman Gill, Andre Russell, Mitchell Johnson, Shivam Mavi, Piyush Chawla, Kuldeep Yadav","Sunrisers Hyderabad (Playing XI): Wriddhiman Saha(w), Shikhar Dhawan, Kane Williamson(c), Manish Pandey, Shakib Al Hasan, Deepak Hooda, Yusuf Pathan, Bhuvneshwar Kumar, Rashid Khan, Siddarth Kaul, Billy Stanlake",,,IPL,2018,"Eden Gardens,Kolkata","Apr 14,2018",Sunrisers Hyderabad have won the toss and have opted to field,Sunrisers Hyderabad won by 5 wkts,Billy Stanlake,SRH,field,KKR,SRH,2,0,
9.6," S Kaul to Chris Lynn, no run, short and quick around off, swings hard and almost chips it to the man at cover, on the bounce ",1st Inns,10t,Kolkata Knight Riders,Sunrisers Hyderabad,"Kolkata Knight Riders (Playing XI): Chris Lynn, Sunil Narine, Robin Uthappa, Nitish Rana, Dinesh Karthik(w/c), Shubman Gill, Andre Russell, Mitchell Johnson, Shivam Mavi, Piyush Chawla, Kuldeep Yadav","Sunrisers Hyderabad (Playing XI): Wriddhiman Saha(w), Shikhar Dhawan, Kane Williamson(c), Manish Pandey, Shakib Al Hasan, Deepak Hooda, Yusuf Pathan, Bhuvneshwar Kumar, Rashid Khan, Siddarth Kaul, Billy Stanlake",,,IPL,2018,"Eden Gardens,Kolkata","Apr 14,2018",Sunrisers Hyderabad have won the toss and have opted to field,Sunrisers Hyderabad won by 5 wkts,Billy Stanlake,SRH,field,KKR,SRH,0,0,Short
9.5," S Kaul to Chris Lynn, FOUR, another inside edge and Lynn survives. Fullish around off, Lynn swings hard at it and gets an inside edge past the leg-stump, moves on to 46* with that boundary ",1st Inns,10t,Kolkata Knight Riders,Sunrisers Hyderabad,"Kolkata Knight Riders (Playing XI): Chris Lynn, Sunil Narine, Robin Uthappa, Nitish Rana, Dinesh Karthik(w/c), Shubman Gill, Andre Russell, Mitchell Johnson, Shivam Mavi, Piyush Chawla, Kuldeep Yadav","Sunrisers Hyderabad (Playing XI): Wriddhiman Saha(w), Shikhar Dhawan, Kane Williamson(c), Manish Pandey, Shakib Al Hasan, Deepak Hooda, Yusuf Pathan, Bhuvneshwar Kumar, Rashid Khan, Siddarth Kaul, Billy Stanlake",,,IPL,2018,"Eden Gardens,Kolkata","Apr 14,2018",Sunrisers Hyderabad have won the toss and have opted to field,Sunrisers Hyderabad won by 5 wkts,Billy Stanlake,SRH,field,KKR,SRH,4,0,Full
9.4," S Kaul to Chris Lynn, no run, full in length around off, drilled to the man at cover by Lynn ",1st Inns,10t,Kolkata Knight Riders,Sunrisers Hyderabad,"Kolkata Knight Riders (Playing XI): Chris Lynn, Sunil Narine, Robin Uthappa, Nitish Rana, Dinesh Karthik(w/c), Shubman Gill, Andre Russell, Mitchell Johnson, Shivam Mavi, Piyush Chawla, Kuldeep Yadav","Sunrisers Hyderabad (Playing XI): Wriddhiman Saha(w), Shikhar Dhawan, Kane Williamson(c), Manish Pandey, Shakib Al Hasan, Deepak Hooda, Yusuf Pathan, Bhuvneshwar Kumar, Rashid Khan, Siddarth Kaul, Billy Stanlake",,,IPL,2018,"Eden Gardens,Kolkata","Apr 14,2018",Sunrisers Hyderabad have won the toss and have opted to field,Sunrisers Hyderabad won by 5 wkts,Billy Stanlake,SRH,field,KKR,SRH,0,0,Full
9.3," S Kaul to Chris Lynn, SIX, that's high, miles up in the air... Was the knuckle ball and Lynn went hard at it, towers it up towards long-off where Rashid settles underneath but goes for it only with his left hand, gets a bit on that and eventually parries it over the fence. Was a very tough chance that, difficult to spot those in the night sky ",1st Inns,10t,Kolkata Knight Riders,Sunrisers Hyderabad,"Kolkata Knight Riders (Playing XI): Chris Lynn, Sunil Narine, Robin Uthappa, Nitish Rana, Dinesh Karthik(w/c), Shubman Gill, Andre Russell, Mitchell Johnson, Shivam Mavi, Piyush Chawla, Kuldeep Yadav","Sunrisers Hyderabad (Playing XI): Wriddhiman Saha(w), Shikhar Dhawan, Kane Williamson(c), Manish Pandey, Shakib Al Hasan, Deepak Hooda, Yusuf Pathan, Bhuvneshwar Kumar, Rashid Khan, Siddarth Kaul, Billy Stanlake",,,IPL,2018,"Eden Gardens,Kolkata","Apr 14,2018",Sunrisers Hyderabad have won the toss and have opted to field,Sunrisers Hyderabad won by 5 wkts,Billy Stanlake,SRH,field,KKR,SRH,6,0,
9.2," S Kaul to Narine, 1 run, hurries the batsman with a short one and Narine goes ahead with the pull shot, gets a top edge that falls well short of the fielder at deep square leg ",1st Inns,10t,Kolkata Knight Riders,Sunrisers Hyderabad,"Kolkata Knight Riders (Playing XI): Chris Lynn, Sunil Narine, Robin Uthappa, Nitish Rana, Dinesh Karthik(w/c), Shubman Gill, Andre Russell, Mitchell Johnson, Shivam Mavi, Piyush Chawla, Kuldeep Yadav","Sunrisers Hyderabad (Playing XI): Wriddhiman Saha(w), Shikhar Dhawan, Kane Williamson(c), Manish Pandey, Shakib Al Hasan, Deepak Hooda, Yusuf Pathan, Bhuvneshwar Kumar, Rashid Khan, Siddarth Kaul, Billy Stanlake",,,IPL,2018,"Eden Gardens,Kolkata","Apr 14,2018",Sunrisers Hyderabad have won the toss and have opted to field,Sunrisers Hyderabad won by 5 wkts,Billy Stanlake,SRH,field,KKR,SRH,1,0,Short
9.1," S Kaul to Narine, no run, how did that miss the stump? Pitched outside leg on a length, Narine clears his front leg, swings hard at it and gets an inside edge as the ball goes past the leg-stump and Saha gathers it with a dive to right ",1st Inns,10t,Kolkata Knight Riders,Sunrisers Hyderabad,"Kolkata Knight Riders (Playing XI): Chris Lynn, Sunil Narine, Robin Uthappa, Nitish Rana, Dinesh Karthik(w/c), Shubman Gill, Andre Russell, Mitchell Johnson, Shivam Mavi, Piyush Chawla, Kuldeep Yadav","Sunrisers Hyderabad (Playing XI): Wriddhiman Saha(w), Shikhar Dhawan, Kane Williamson(c), Manish Pandey, Shakib Al Hasan, Deepak Hooda, Yusuf Pathan, Bhuvneshwar Kumar, Rashid Khan, Siddarth Kaul, Billy Stanlake",,,IPL,2018,"Eden Gardens,Kolkata","Apr 14,2018",Sunrisers Hyderabad have won the toss and have opted to field,Sunrisers Hyderabad won by 5 wkts,Billy Stanlake,SRH,field,KKR,SRH,0,0,Good
8.6," Shakib to Narine, 1 run, Manish Pandey is on fire in the field tonight, as he almost pulls off yet another stunner. Leaps up in the air near the boundary, takes the catch and parries it away as he's about to hit the ground. Narine walked down the track and lofted that to long-on where Pandey plucked it, parried it and tried to take it on the second attempt with a desperate dive, but hard luck. Could have been six on any other day. ",1st Inns,10t,Kolkata Knight Riders,Sunrisers Hyderabad,"Kolkata Knight Riders (Playing XI): Chris Lynn, Sunil Narine, Robin Uthappa, Nitish Rana, Dinesh Karthik(w/c), Shubman Gill, Andre Russell, Mitchell Johnson, Shivam Mavi, Piyush Chawla, Kuldeep Yadav","Sunrisers Hyderabad (Playing XI): Wriddhiman Saha(w), Shikhar Dhawan, Kane Williamson(c), Manish Pandey, Shakib Al Hasan, Deepak Hooda, Yusuf Pathan, Bhuvneshwar Kumar, Rashid Khan, Siddarth Kaul, Billy Stanlake",,,IPL,2018,"Eden Gardens,Kolkata","Apr 14,2018",Sunrisers Hyderabad have won the toss and have opted to field,Sunrisers Hyderabad won by 5 wkts,Billy Stanlake,SRH,field,KKR,SRH,1,0,
8.5," Shakib to Chris Lynn, 1 run, backs away and drills the shortish delivery down to long-off ",1st Inns,10t,Kolkata Knight Riders,Sunrisers Hyderabad,"Kolkata Knight Riders (Playing XI): Chris Lynn, Sunil Narine, Robin Uthappa, Nitish Rana, Dinesh Karthik(w/c), Shubman Gill, Andre Russell, Mitchell Johnson, Shivam Mavi, Piyush Chawla, Kuldeep Yadav","Sunrisers Hyderabad (Playing XI): Wriddhiman Saha(w), Shikhar Dhawan, Kane Williamson(c), Manish Pandey, Shakib Al Hasan, Deepak Hooda, Yusuf Pathan, Bhuvneshwar Kumar, Rashid Khan, Siddarth Kaul, Billy Stanlake",,,IPL,2018,"Eden Gardens,Kolkata","Apr 14,2018",Sunrisers Hyderabad have won the toss and have opted to field,Sunrisers Hyderabad won by 5 wkts,Billy Stanlake,SRH,field,KKR,SRH,1,0,Short
8.4," Shakib to Narine, 1 run, straighter delivery around off, Narine tries to flick that to the on side, ends up getting a leading edge in front of cover ",1st Inns,10t,Kolkata Knight Riders,Sunrisers Hyderabad,"Kolkata Knight Riders (Playing XI): Chris Lynn, Sunil Narine, Robin Uthappa, Nitish Rana, Dinesh Karthik(w/c), Shubman Gill, Andre Russell, Mitchell Johnson, Shivam Mavi, Piyush Chawla, Kuldeep Yadav","Sunrisers Hyderabad (Playing XI): Wriddhiman Saha(w), Shikhar Dhawan, Kane Williamson(c), Manish Pandey, Shakib Al Hasan, Deepak Hooda, Yusuf Pathan, Bhuvneshwar Kumar, Rashid Khan, Siddarth Kaul, Billy Stanlake",,,IPL,2018,"Eden Gardens,Kolkata","Apr 14,2018",Sunrisers Hyderabad have won the toss and have opted to field,Sunrisers Hyderabad won by 5 wkts,Billy Stanlake,SRH,field,KKR,SRH,1,0,
8.3," Shakib to Chris Lynn, 1 run, well outside off and it's been cut away to sweeper cover ",1st Inns,10t,Kolkata Knight Riders,Sunrisers Hyderabad,"Kolkata Knight Riders (Playing XI): Chris Lynn, Sunil Narine, Robin Uthappa, Nitish Rana, Dinesh Karthik(w/c), Shubman Gill, Andre Russell, Mitchell Johnson, Shivam Mavi, Piyush Chawla, Kuldeep Yadav","Sunrisers Hyderabad (Playing XI): Wriddhiman Saha(w), Shikhar Dhawan, Kane Williamson(c), Manish Pandey, Shakib Al Hasan, Deepak Hooda, Yusuf Pathan, Bhuvneshwar Kumar, Rashid Khan, Siddarth Kaul, Billy Stanlake",,,IPL,2018,"Eden Gardens,Kolkata","Apr 14,2018",Sunrisers Hyderabad have won the toss and have opted to field,Sunrisers Hyderabad won by 5 wkts,Billy Stanlake,SRH,field,KKR,SRH,1,0,
8.2," Shakib to Chris Lynn, no run, this is darted outside off and Lynn cuts it hard to cover-point, dot ball again ",1st Inns,10t,Kolkata Knight Riders,Sunrisers Hyderabad,"Kolkata Knight Riders (Playing XI): Chris Lynn, Sunil Narine, Robin Uthappa, Nitish Rana, Dinesh Karthik(w/c), Shubman Gill, Andre Russell, Mitchell Johnson, Shivam Mavi, Piyush Chawla, Kuldeep Yadav","Sunrisers Hyderabad (Playing XI): Wriddhiman Saha(w), Shikhar Dhawan, Kane Williamson(c), Manish Pandey, Shakib Al Hasan, Deepak Hooda, Yusuf Pathan, Bhuvneshwar Kumar, Rashid Khan, Siddarth Kaul, Billy Stanlake",,,IPL,2018,"Eden Gardens,Kolkata","Apr 14,2018",Sunrisers Hyderabad have won the toss and have opted to field,Sunrisers Hyderabad won by 5 wkts,Billy Stanlake,SRH,field,KKR,SRH,0,0,
8.1," Shakib to Chris Lynn, no run, floated outside off, Lynn goes ahead with powerful drive, can't beat the man at cover though ",1st Inns,10t,Kolkata Knight Riders,Sunrisers Hyderabad,"Kolkata Knight Riders (Playing XI): Chris Lynn, Sunil Narine, Robin Uthappa, Nitish Rana, Dinesh Karthik(w/c), Shubman Gill, Andre Russell, Mitchell Johnson, Shivam Mavi, Piyush Chawla, Kuldeep Yadav","Sunrisers Hyderabad (Playing XI): Wriddhiman Saha(w), Shikhar Dhawan, Kane Williamson(c), Manish Pandey, Shakib Al Hasan, Deepak Hooda, Yusuf Pathan, Bhuvneshwar Kumar, Rashid Khan, Siddarth Kaul, Billy Stanlake",,,IPL,2018,"Eden Gardens,Kolkata","Apr 14,2018",Sunrisers Hyderabad have won the toss and have opted to field,Sunrisers Hyderabad won by 5 wkts,Billy Stanlake,SRH,field,KKR,SRH,0,0,
7.6," Stanlake to Narine, no run, short and quick again, bit of away movement on that and Narine thinks it's better to leave that, lifts his bats and lets it through to the keeper ",1st Inns,10t,Kolkata Knight Riders,Sunrisers Hyderabad,"Kolkata Knight Riders (Playing XI): Chris Lynn, Sunil Narine, Robin Uthappa, Nitish Rana, Dinesh Karthik(w/c), Shubman Gill, Andre Russell, Mitchell Johnson, Shivam Mavi, Piyush Chawla, Kuldeep Yadav","Sunrisers Hyderabad (Playing XI): Wriddhiman Saha(w), Shikhar Dhawan, Kane Williamson(c), Manish Pandey, Shakib Al Hasan, Deepak Hooda, Yusuf Pathan, Bhuvneshwar Kumar, Rashid Khan, Siddarth Kaul, Billy Stanlake",,,IPL,2018,"Eden Gardens,Kolkata","Apr 14,2018",Sunrisers Hyderabad have won the toss and have opted to field,Sunrisers Hyderabad won by 5 wkts,Billy Stanlake,SRH,field,KKR,SRH,0,0,Short
7.5," Stanlake to Narine, no run, welcomes Narine by pitching it short around off, the batsman has to hop a bit in order to block that ",1st Inns,10t,Kolkata Knight Riders,Sunrisers Hyderabad,"Kolkata Knight Riders (Playing XI): Chris Lynn, Sunil Narine, Robin Uthappa, Nitish Rana, Dinesh Karthik(w/c), Shubman Gill, Andre Russell, Mitchell Johnson, Shivam Mavi, Piyush Chawla, Kuldeep Yadav","Sunrisers Hyderabad (Playing XI): Wriddhiman Saha(w), Shikhar Dhawan, Kane Williamson(c), Manish Pandey, Shakib Al Hasan, Deepak Hooda, Yusuf Pathan, Bhuvneshwar Kumar, Rashid Khan, Siddarth Kaul, Billy Stanlake",,,IPL,2018,"Eden Gardens,Kolkata","Apr 14,2018",Sunrisers Hyderabad have won the toss and have opted to field,Sunrisers Hyderabad won by 5 wkts,Billy Stanlake,SRH,field,KKR,SRH,0,0,Short
7.4," Stanlake to Nitish Rana, out Caught by Manish Pandey!! Excellent grab by Manish that, fumbles on the first attempt but manages to hold on as he's about to hit the ground. Was short and wide outside off, Rana cut that hard to point where a rather sharp Manish pulled off a screamer. Replays confirm that the catch was taken and SRH strike right aftter the break. Stanlake is absolutely loving this, bounce and pace has helped him put the pressure on Rana as he gets his scalp. Nitish Rana c Manish Pandey b Stanlake 18(16) [4s-2 6s-1] ",1st Inns,10t,Kolkata Knight Riders,Sunrisers Hyderabad,"Kolkata Knight Riders (Playing XI): Chris Lynn, Sunil Narine, Robin Uthappa, Nitish Rana, Dinesh Karthik(w/c), Shubman Gill, Andre Russell, Mitchell Johnson, Shivam Mavi, Piyush Chawla, Kuldeep Yadav","Sunrisers Hyderabad (Playing XI): Wriddhiman Saha(w), Shikhar Dhawan, Kane Williamson(c), Manish Pandey, Shakib Al Hasan, Deepak Hooda, Yusuf Pathan, Bhuvneshwar Kumar, Rashid Khan, Siddarth Kaul, Billy Stanlake",,,IPL,2018,"Eden Gardens,Kolkata","Apr 14,2018",Sunrisers Hyderabad have won the toss and have opted to field,Sunrisers Hyderabad won by 5 wkts,Billy Stanlake,SRH,field,KKR,SRH,out,out,Short
7.3," Stanlake to Nitish Rana, no run, that's a shooter. Bangs it short on leg and aims at Rana's helmet who does well to duck underneath that, sharp take by Saha ",1st Inns,10t,Kolkata Knight Riders,Sunrisers Hyderabad,"Kolkata Knight Riders (Playing XI): Chris Lynn, Sunil Narine, Robin Uthappa, Nitish Rana, Dinesh Karthik(w/c), Shubman Gill, Andre Russell, Mitchell Johnson, Shivam Mavi, Piyush Chawla, Kuldeep Yadav","Sunrisers Hyderabad (Playing XI): Wriddhiman Saha(w), Shikhar Dhawan, Kane Williamson(c), Manish Pandey, Shakib Al Hasan, Deepak Hooda, Yusuf Pathan, Bhuvneshwar Kumar, Rashid Khan, Siddarth Kaul, Billy Stanlake",,,IPL,2018,"Eden Gardens,Kolkata","Apr 14,2018",Sunrisers Hyderabad have won the toss and have opted to field,Sunrisers Hyderabad won by 5 wkts,Billy Stanlake,SRH,field,KKR,SRH,0,0,Short
7.2," Stanlake to Chris Lynn, 1 run, length ball angled into the batsman, Lynn plays it with soft hands, fends it on the pitch and scurries across to the other end ",1st Inns,10t,Kolkata Knight Riders,Sunrisers Hyderabad,"Kolkata Knight Riders (Playing XI): Chris Lynn, Sunil Narine, Robin Uthappa, Nitish Rana, Dinesh Karthik(w/c), Shubman Gill, Andre Russell, Mitchell Johnson, Shivam Mavi, Piyush Chawla, Kuldeep Yadav","Sunrisers Hyderabad (Playing XI): Wriddhiman Saha(w), Shikhar Dhawan, Kane Williamson(c), Manish Pandey, Shakib Al Hasan, Deepak Hooda, Yusuf Pathan, Bhuvneshwar Kumar, Rashid Khan, Siddarth Kaul, Billy Stanlake",,,IPL,2018,"Eden Gardens,Kolkata","Apr 14,2018",Sunrisers Hyderabad have won the toss and have opted to field,Sunrisers Hyderabad won by 5 wkts,Billy Stanlake,SRH,field,KKR,SRH,1,0,Good
7.1," Stanlake to Chris Lynn, 2 runs, sloppy work by Yusuf at third man. Was a short delivery outside off, Lynn steered it away to third man and put the pressure on the fielder there, managed to get two as a result of that fumble ",1st Inns,10t,Kolkata Knight Riders,Sunrisers Hyderabad,"Kolkata Knight Riders (Playing XI): Chris Lynn, Sunil Narine, Robin Uthappa, Nitish Rana, Dinesh Karthik(w/c), Shubman Gill, Andre Russell, Mitchell Johnson, Shivam Mavi, Piyush Chawla, Kuldeep Yadav","Sunrisers Hyderabad (Playing XI): Wriddhiman Saha(w), Shikhar Dhawan, Kane Williamson(c), Manish Pandey, Shakib Al Hasan, Deepak Hooda, Yusuf Pathan, Bhuvneshwar Kumar, Rashid Khan, Siddarth Kaul, Billy Stanlake",,,IPL,2018,"Eden Gardens,Kolkata","Apr 14,2018",Sunrisers Hyderabad have won the toss and have opted to field,Sunrisers Hyderabad won by 5 wkts,Billy Stanlake,SRH,field,KKR,SRH,2,0,Short
6.6," Shakib to Chris Lynn, 1 run, retains strike as he eases the flighted delivery down to long-on. Tidy over by Shakib as he concedes only three singles off it ",1st Inns,10t,Kolkata Knight Riders,Sunrisers Hyderabad,"Kolkata Knight Riders (Playing XI): Chris Lynn, Sunil Narine, Robin Uthappa, Nitish Rana, Dinesh Karthik(w/c), Shubman Gill, Andre Russell, Mitchell Johnson, Shivam Mavi, Piyush Chawla, Kuldeep Yadav","Sunrisers Hyderabad (Playing XI): Wriddhiman Saha(w), Shikhar Dhawan, Kane Williamson(c), Manish Pandey, Shakib Al Hasan, Deepak Hooda, Yusuf Pathan, Bhuvneshwar Kumar, Rashid Khan, Siddarth Kaul, Billy Stanlake",,,IPL,2018,"Eden Gardens,Kolkata","Apr 14,2018",Sunrisers Hyderabad have won the toss and have opted to field,Sunrisers Hyderabad won by 5 wkts,Billy Stanlake,SRH,field,KKR,SRH,1,0,
6.5," Shakib to Chris Lynn, no run, pushed through again, sliding on with the arm around leg, Lynn tries flicking that away, gets an inside edge on to his pads ",1st Inns,10t,Kolkata Knight Riders,Sunrisers Hyderabad,"Kolkata Knight Riders (Playing XI): Chris Lynn, Sunil Narine, Robin Uthappa, Nitish Rana, Dinesh Karthik(w/c), Shubman Gill, Andre Russell, Mitchell Johnson, Shivam Mavi, Piyush Chawla, Kuldeep Yadav","Sunrisers Hyderabad (Playing XI): Wriddhiman Saha(w), Shikhar Dhawan, Kane Williamson(c), Manish Pandey, Shakib Al Hasan, Deepak Hooda, Yusuf Pathan, Bhuvneshwar Kumar, Rashid Khan, Siddarth Kaul, Billy Stanlake",,,IPL,2018,"Eden Gardens,Kolkata","Apr 14,2018",Sunrisers Hyderabad have won the toss and have opted to field,Sunrisers Hyderabad won by 5 wkts,Billy Stanlake,SRH,field,KKR,SRH,0,0,
6.4," Shakib to Nitish Rana, 1 run, darted outside off, Rana cuts it away to deep point and gets a single ",1st Inns,10t,Kolkata Knight Riders,Sunrisers Hyderabad,"Kolkata Knight Riders (Playing XI): Chris Lynn, Sunil Narine, Robin Uthappa, Nitish Rana, Dinesh Karthik(w/c), Shubman Gill, Andre Russell, Mitchell Johnson, Shivam Mavi, Piyush Chawla, Kuldeep Yadav","Sunrisers Hyderabad (Playing XI): Wriddhiman Saha(w), Shikhar Dhawan, Kane Williamson(c), Manish Pandey, Shakib Al Hasan, Deepak Hooda, Yusuf Pathan, Bhuvneshwar Kumar, Rashid Khan, Siddarth Kaul, Billy Stanlake",,,IPL,2018,"Eden Gardens,Kolkata","Apr 14,2018",Sunrisers Hyderabad have won the toss and have opted to field,Sunrisers Hyderabad won by 5 wkts,Billy Stanlake,SRH,field,KKR,SRH,1,0,
6.3," Shakib to Nitish Rana, no run, pushed through delivery outside off, Rana pokes at it only to get beaten ",1st Inns,10t,Kolkata Knight Riders,Sunrisers Hyderabad,"Kolkata Knight Riders (Playing XI): Chris Lynn, Sunil Narine, Robin Uthappa, Nitish Rana, Dinesh Karthik(w/c), Shubman Gill, Andre Russell, Mitchell Johnson, Shivam Mavi, Piyush Chawla, Kuldeep Yadav","Sunrisers Hyderabad (Playing XI): Wriddhiman Saha(w), Shikhar Dhawan, Kane Williamson(c), Manish Pandey, Shakib Al Hasan, Deepak Hooda, Yusuf Pathan, Bhuvneshwar Kumar, Rashid Khan, Siddarth Kaul, Billy Stanlake",,,IPL,2018,"Eden Gardens,Kolkata","Apr 14,2018",Sunrisers Hyderabad have won the toss and have opted to field,Sunrisers Hyderabad won by 5 wkts,Billy Stanlake,SRH,field,KKR,SRH,0,0,
6.2," Shakib to Chris Lynn, 1 run, skidding on, Lynn goes ahead with a cut shot and gets it off the inside half towards short mid-wicket ",1st Inns,10t,Kolkata Knight Riders,Sunrisers Hyderabad,"Kolkata Knight Riders (Playing XI): Chris Lynn, Sunil Narine, Robin Uthappa, Nitish Rana, Dinesh Karthik(w/c), Shubman Gill, Andre Russell, Mitchell Johnson, Shivam Mavi, Piyush Chawla, Kuldeep Yadav","Sunrisers Hyderabad (Playing XI): Wriddhiman Saha(w), Shikhar Dhawan, Kane Williamson(c), Manish Pandey, Shakib Al Hasan, Deepak Hooda, Yusuf Pathan, Bhuvneshwar Kumar, Rashid Khan, Siddarth Kaul, Billy Stanlake",,,IPL,2018,"Eden Gardens,Kolkata","Apr 14,2018",Sunrisers Hyderabad have won the toss and have opted to field,Sunrisers Hyderabad won by 5 wkts,Billy Stanlake,SRH,field,KKR,SRH,1,0,Short
6.1," Shakib to Chris Lynn, no run, flat and quick around off, knocked to the man at cover ",1st Inns,10t,Kolkata Knight Riders,Sunrisers Hyderabad,"Kolkata Knight Riders (Playing XI): Chris Lynn, Sunil Narine, Robin Uthappa, Nitish Rana, Dinesh Karthik(w/c), Shubman Gill, Andre Russell, Mitchell Johnson, Shivam Mavi, Piyush Chawla, Kuldeep Yadav","Sunrisers Hyderabad (Playing XI): Wriddhiman Saha(w), Shikhar Dhawan, Kane Williamson(c), Manish Pandey, Shakib Al Hasan, Deepak Hooda, Yusuf Pathan, Bhuvneshwar Kumar, Rashid Khan, Siddarth Kaul, Billy Stanlake",,,IPL,2018,"Eden Gardens,Kolkata","Apr 14,2018",Sunrisers Hyderabad have won the toss and have opted to field,Sunrisers Hyderabad won by 5 wkts,Billy Stanlake,SRH,field,KKR,SRH,0,0,
