ball,Commentary Text,innings,match_no,team_a,team_b,team_a_11,team_b_11,team_a_subs,team_b_subs,series,season,venue,date,toss,winner,player_of_the_match,toss_winner,toss_choosen,batting_team,bowling_team,runs,extra,ball_length
10.2," S Kaul to Mayank Agarwal, out Caught by Deepak Hooda!! Such a soft dismissal! Often been the story with Agarwal, gets a good looking start and then weirdly, throws it away. Slower ball from Kaul and it was a bit short, Agarwal was in two minds whether to go hard at it or just use his touch. In the end, all he managed was to spoon it straight to Hooda at backward point. A dolly that is and once again, SRH get a wicket at just about the right time. Mayank Agarwal c Deepak Hooda b S Kaul 18(9) [4s-2 6s-1] ",1st Inns,16t,Kings XI Punjab,Sunrisers Hyderabad,"Kings XI Punjab (Playing XI): Lokesh Rahul(w), Chris Gayle, Mayank Agarwal, Yuvraj Singh, Aaron Finch, Karun Nair, Ravichandran Ashwin(c), Andrew Tye, Barinder Sran, Mohit Sharma, Mujeeb Ur Rahman","Sunrisers Hyderabad (Playing XI): Wriddhiman Saha(w), Shikhar Dhawan, Kane Williamson(c), Manish Pandey, Shakib Al Hasan, Deepak Hooda, Yusuf Pathan, Bhuvneshwar Kumar, Rashid Khan, Siddarth Kaul, Chris Jordan",,,IPL,2018,"Punjab Cricket Association IS Bindra Stadium,Mohali","Apr 19,2018",Kings XI Punjab have won the toss and have opted to bat,Kings XI Punjab won by 15 runs,Chris Gayle,PBKS,bat,PBKS,SRH,out,out,Good
10.1," S Kaul to Gayle, 1 run, slower and short outside off, very wide and Gayle reaches out to slap it to sweeper cover ",1st Inns,16t,Kings XI Punjab,Sunrisers Hyderabad,"Kings XI Punjab (Playing XI): Lokesh Rahul(w), Chris Gayle, Mayank Agarwal, Yuvraj Singh, Aaron Finch, Karun Nair, Ravichandran Ashwin(c), Andrew Tye, Barinder Sran, Mohit Sharma, Mujeeb Ur Rahman","Sunrisers Hyderabad (Playing XI): Wriddhiman Saha(w), Shikhar Dhawan, Kane Williamson(c), Manish Pandey, Shakib Al Hasan, Deepak Hooda, Yusuf Pathan, Bhuvneshwar Kumar, Rashid Khan, Siddarth Kaul, Chris Jordan",,,IPL,2018,"Punjab Cricket Association IS Bindra Stadium,Mohali","Apr 19,2018",Kings XI Punjab have won the toss and have opted to bat,Kings XI Punjab won by 15 runs,Chris Gayle,PBKS,bat,PBKS,SRH,1,0,Short
9.6," Shakib to Gayle, 1 run, speared in around leg, tickled away through backward square leg for a run ",1st Inns,16t,Kings XI Punjab,Sunrisers Hyderabad,"Kings XI Punjab (Playing XI): Lokesh Rahul(w), Chris Gayle, Mayank Agarwal, Yuvraj Singh, Aaron Finch, Karun Nair, Ravichandran Ashwin(c), Andrew Tye, Barinder Sran, Mohit Sharma, Mujeeb Ur Rahman","Sunrisers Hyderabad (Playing XI): Wriddhiman Saha(w), Shikhar Dhawan, Kane Williamson(c), Manish Pandey, Shakib Al Hasan, Deepak Hooda, Yusuf Pathan, Bhuvneshwar Kumar, Rashid Khan, Siddarth Kaul, Chris Jordan",,,IPL,2018,"Punjab Cricket Association IS Bindra Stadium,Mohali","Apr 19,2018",Kings XI Punjab have won the toss and have opted to bat,Kings XI Punjab won by 15 runs,Chris Gayle,PBKS,bat,PBKS,SRH,1,0,
9.5," Shakib to Mayank Agarwal, 1 run, wanted to repeat the shot but didn't time it well and this went to long-on after a few bounces. Fuller on middle and leg, heaved away by Agarwal ",1st Inns,16t,Kings XI Punjab,Sunrisers Hyderabad,"Kings XI Punjab (Playing XI): Lokesh Rahul(w), Chris Gayle, Mayank Agarwal, Yuvraj Singh, Aaron Finch, Karun Nair, Ravichandran Ashwin(c), Andrew Tye, Barinder Sran, Mohit Sharma, Mujeeb Ur Rahman","Sunrisers Hyderabad (Playing XI): Wriddhiman Saha(w), Shikhar Dhawan, Kane Williamson(c), Manish Pandey, Shakib Al Hasan, Deepak Hooda, Yusuf Pathan, Bhuvneshwar Kumar, Rashid Khan, Siddarth Kaul, Chris Jordan",,,IPL,2018,"Punjab Cricket Association IS Bindra Stadium,Mohali","Apr 19,2018",Kings XI Punjab have won the toss and have opted to bat,Kings XI Punjab won by 15 runs,Chris Gayle,PBKS,bat,PBKS,SRH,1,0,Full
9.4," Shakib to Mayank Agarwal, SIX, clobbered away! Agarwal is wasting no time in switching to top gear. Floated up around off, he just clears his front leg and deposits this over the long-on fielder for a maximum. Good proactive batting ",1st Inns,16t,Kings XI Punjab,Sunrisers Hyderabad,"Kings XI Punjab (Playing XI): Lokesh Rahul(w), Chris Gayle, Mayank Agarwal, Yuvraj Singh, Aaron Finch, Karun Nair, Ravichandran Ashwin(c), Andrew Tye, Barinder Sran, Mohit Sharma, Mujeeb Ur Rahman","Sunrisers Hyderabad (Playing XI): Wriddhiman Saha(w), Shikhar Dhawan, Kane Williamson(c), Manish Pandey, Shakib Al Hasan, Deepak Hooda, Yusuf Pathan, Bhuvneshwar Kumar, Rashid Khan, Siddarth Kaul, Chris Jordan",,,IPL,2018,"Punjab Cricket Association IS Bindra Stadium,Mohali","Apr 19,2018",Kings XI Punjab have won the toss and have opted to bat,Kings XI Punjab won by 15 runs,Chris Gayle,PBKS,bat,PBKS,SRH,6,0,Good
9.3," Shakib to Gayle, 1 run, fired away on leg stump, Gayle gets across and whips it away down to long-on ",1st Inns,16t,Kings XI Punjab,Sunrisers Hyderabad,"Kings XI Punjab (Playing XI): Lokesh Rahul(w), Chris Gayle, Mayank Agarwal, Yuvraj Singh, Aaron Finch, Karun Nair, Ravichandran Ashwin(c), Andrew Tye, Barinder Sran, Mohit Sharma, Mujeeb Ur Rahman","Sunrisers Hyderabad (Playing XI): Wriddhiman Saha(w), Shikhar Dhawan, Kane Williamson(c), Manish Pandey, Shakib Al Hasan, Deepak Hooda, Yusuf Pathan, Bhuvneshwar Kumar, Rashid Khan, Siddarth Kaul, Chris Jordan",,,IPL,2018,"Punjab Cricket Association IS Bindra Stadium,Mohali","Apr 19,2018",Kings XI Punjab have won the toss and have opted to bat,Kings XI Punjab won by 15 runs,Chris Gayle,PBKS,bat,PBKS,SRH,1,0,
9.2," Shakib to Mayank Agarwal, 1 run, slower and just outside off, punchy drive down the ground towards long-off ",1st Inns,16t,Kings XI Punjab,Sunrisers Hyderabad,"Kings XI Punjab (Playing XI): Lokesh Rahul(w), Chris Gayle, Mayank Agarwal, Yuvraj Singh, Aaron Finch, Karun Nair, Ravichandran Ashwin(c), Andrew Tye, Barinder Sran, Mohit Sharma, Mujeeb Ur Rahman","Sunrisers Hyderabad (Playing XI): Wriddhiman Saha(w), Shikhar Dhawan, Kane Williamson(c), Manish Pandey, Shakib Al Hasan, Deepak Hooda, Yusuf Pathan, Bhuvneshwar Kumar, Rashid Khan, Siddarth Kaul, Chris Jordan",,,IPL,2018,"Punjab Cricket Association IS Bindra Stadium,Mohali","Apr 19,2018",Kings XI Punjab have won the toss and have opted to bat,Kings XI Punjab won by 15 runs,Chris Gayle,PBKS,bat,PBKS,SRH,1,0,
9.1," Shakib to Mayank Agarwal, FOUR, beautiful placement! Tossed up generously from Shakib but it's too wide and Agarwal executes the inside out lofted stroke with finesse. There was a man at long-off but he's got this well wide of that man ",1st Inns,16t,Kings XI Punjab,Sunrisers Hyderabad,"Kings XI Punjab (Playing XI): Lokesh Rahul(w), Chris Gayle, Mayank Agarwal, Yuvraj Singh, Aaron Finch, Karun Nair, Ravichandran Ashwin(c), Andrew Tye, Barinder Sran, Mohit Sharma, Mujeeb Ur Rahman","Sunrisers Hyderabad (Playing XI): Wriddhiman Saha(w), Shikhar Dhawan, Kane Williamson(c), Manish Pandey, Shakib Al Hasan, Deepak Hooda, Yusuf Pathan, Bhuvneshwar Kumar, Rashid Khan, Siddarth Kaul, Chris Jordan",,,IPL,2018,"Punjab Cricket Association IS Bindra Stadium,Mohali","Apr 19,2018",Kings XI Punjab have won the toss and have opted to bat,Kings XI Punjab won by 15 runs,Chris Gayle,PBKS,bat,PBKS,SRH,4,0,Full toss
8.6," Deepak Hooda to Mayank Agarwal, 1 run, slower and outside off, Agarwal gets across on the front foot and sweeps nicely to deep mid-wicket ",1st Inns,16t,Kings XI Punjab,Sunrisers Hyderabad,"Kings XI Punjab (Playing XI): Lokesh Rahul(w), Chris Gayle, Mayank Agarwal, Yuvraj Singh, Aaron Finch, Karun Nair, Ravichandran Ashwin(c), Andrew Tye, Barinder Sran, Mohit Sharma, Mujeeb Ur Rahman","Sunrisers Hyderabad (Playing XI): Wriddhiman Saha(w), Shikhar Dhawan, Kane Williamson(c), Manish Pandey, Shakib Al Hasan, Deepak Hooda, Yusuf Pathan, Bhuvneshwar Kumar, Rashid Khan, Siddarth Kaul, Chris Jordan",,,IPL,2018,"Punjab Cricket Association IS Bindra Stadium,Mohali","Apr 19,2018",Kings XI Punjab have won the toss and have opted to bat,Kings XI Punjab won by 15 runs,Chris Gayle,PBKS,bat,PBKS,SRH,1,0,
8.5," Deepak Hooda to Gayle, 1 run, he is winding up to hit every ball for a six, such is the mood but doesn't get hold of this. Fired in around middle and off, Gayle swings wildly and gets this off the inner half to the left of deep mid-wicket ",1st Inns,16t,Kings XI Punjab,Sunrisers Hyderabad,"Kings XI Punjab (Playing XI): Lokesh Rahul(w), Chris Gayle, Mayank Agarwal, Yuvraj Singh, Aaron Finch, Karun Nair, Ravichandran Ashwin(c), Andrew Tye, Barinder Sran, Mohit Sharma, Mujeeb Ur Rahman","Sunrisers Hyderabad (Playing XI): Wriddhiman Saha(w), Shikhar Dhawan, Kane Williamson(c), Manish Pandey, Shakib Al Hasan, Deepak Hooda, Yusuf Pathan, Bhuvneshwar Kumar, Rashid Khan, Siddarth Kaul, Chris Jordan",,,IPL,2018,"Punjab Cricket Association IS Bindra Stadium,Mohali","Apr 19,2018",Kings XI Punjab have won the toss and have opted to bat,Kings XI Punjab won by 15 runs,Chris Gayle,PBKS,bat,PBKS,SRH,1,0,
8.4," Deepak Hooda to Mayank Agarwal, 1 run, drifting in around middle and leg, wristed away down the ground towards long-on ",1st Inns,16t,Kings XI Punjab,Sunrisers Hyderabad,"Kings XI Punjab (Playing XI): Lokesh Rahul(w), Chris Gayle, Mayank Agarwal, Yuvraj Singh, Aaron Finch, Karun Nair, Ravichandran Ashwin(c), Andrew Tye, Barinder Sran, Mohit Sharma, Mujeeb Ur Rahman","Sunrisers Hyderabad (Playing XI): Wriddhiman Saha(w), Shikhar Dhawan, Kane Williamson(c), Manish Pandey, Shakib Al Hasan, Deepak Hooda, Yusuf Pathan, Bhuvneshwar Kumar, Rashid Khan, Siddarth Kaul, Chris Jordan",,,IPL,2018,"Punjab Cricket Association IS Bindra Stadium,Mohali","Apr 19,2018",Kings XI Punjab have won the toss and have opted to bat,Kings XI Punjab won by 15 runs,Chris Gayle,PBKS,bat,PBKS,SRH,1,0,
8.3," Deepak Hooda to Mayank Agarwal, FOUR, almost carried to backward point! Reprieve for Agarwal, he went after this flighted delivery on seeing the width but couldn't connect the drive well. Sliced it in the air and it just fell short of the diving fielder. Sneaked past him eventually and sped to the fence ",1st Inns,16t,Kings XI Punjab,Sunrisers Hyderabad,"Kings XI Punjab (Playing XI): Lokesh Rahul(w), Chris Gayle, Mayank Agarwal, Yuvraj Singh, Aaron Finch, Karun Nair, Ravichandran Ashwin(c), Andrew Tye, Barinder Sran, Mohit Sharma, Mujeeb Ur Rahman","Sunrisers Hyderabad (Playing XI): Wriddhiman Saha(w), Shikhar Dhawan, Kane Williamson(c), Manish Pandey, Shakib Al Hasan, Deepak Hooda, Yusuf Pathan, Bhuvneshwar Kumar, Rashid Khan, Siddarth Kaul, Chris Jordan",,,IPL,2018,"Punjab Cricket Association IS Bindra Stadium,Mohali","Apr 19,2018",Kings XI Punjab have won the toss and have opted to bat,Kings XI Punjab won by 15 runs,Chris Gayle,PBKS,bat,PBKS,SRH,4,0,Short
8.2," Deepak Hooda to Gayle, leg byes, 1 run, flatter and around leg, Gayle was down the track but couldn't connect the flick. Off the pads and rolls towards short fine leg ",1st Inns,16t,Kings XI Punjab,Sunrisers Hyderabad,"Kings XI Punjab (Playing XI): Lokesh Rahul(w), Chris Gayle, Mayank Agarwal, Yuvraj Singh, Aaron Finch, Karun Nair, Ravichandran Ashwin(c), Andrew Tye, Barinder Sran, Mohit Sharma, Mujeeb Ur Rahman","Sunrisers Hyderabad (Playing XI): Wriddhiman Saha(w), Shikhar Dhawan, Kane Williamson(c), Manish Pandey, Shakib Al Hasan, Deepak Hooda, Yusuf Pathan, Bhuvneshwar Kumar, Rashid Khan, Siddarth Kaul, Chris Jordan",,,IPL,2018,"Punjab Cricket Association IS Bindra Stadium,Mohali","Apr 19,2018",Kings XI Punjab have won the toss and have opted to bat,Kings XI Punjab won by 15 runs,Chris Gayle,PBKS,bat,PBKS,SRH,byes,1,Short
8.1," Deepak Hooda to Gayle, SIX, booooooom! Cannot bowl it in his arc when he is in this mood. Full and in the slot on off, he just lofts it down the ground effortlessly. Crashes into the sightscreen ",1st Inns,16t,Kings XI Punjab,Sunrisers Hyderabad,"Kings XI Punjab (Playing XI): Lokesh Rahul(w), Chris Gayle, Mayank Agarwal, Yuvraj Singh, Aaron Finch, Karun Nair, Ravichandran Ashwin(c), Andrew Tye, Barinder Sran, Mohit Sharma, Mujeeb Ur Rahman","Sunrisers Hyderabad (Playing XI): Wriddhiman Saha(w), Shikhar Dhawan, Kane Williamson(c), Manish Pandey, Shakib Al Hasan, Deepak Hooda, Yusuf Pathan, Bhuvneshwar Kumar, Rashid Khan, Siddarth Kaul, Chris Jordan",,,IPL,2018,"Punjab Cricket Association IS Bindra Stadium,Mohali","Apr 19,2018",Kings XI Punjab have won the toss and have opted to bat,Kings XI Punjab won by 15 runs,Chris Gayle,PBKS,bat,PBKS,SRH,6,0,Full
8.1," Deepak Hooda to Gayle, wide, looped up fuller outside off, a bit wide and Gayle lets it through expecting the wide. Gets it ",1st Inns,16t,Kings XI Punjab,Sunrisers Hyderabad,"Kings XI Punjab (Playing XI): Lokesh Rahul(w), Chris Gayle, Mayank Agarwal, Yuvraj Singh, Aaron Finch, Karun Nair, Ravichandran Ashwin(c), Andrew Tye, Barinder Sran, Mohit Sharma, Mujeeb Ur Rahman","Sunrisers Hyderabad (Playing XI): Wriddhiman Saha(w), Shikhar Dhawan, Kane Williamson(c), Manish Pandey, Shakib Al Hasan, Deepak Hooda, Yusuf Pathan, Bhuvneshwar Kumar, Rashid Khan, Siddarth Kaul, Chris Jordan",,,IPL,2018,"Punjab Cricket Association IS Bindra Stadium,Mohali","Apr 19,2018",Kings XI Punjab have won the toss and have opted to bat,Kings XI Punjab won by 15 runs,Chris Gayle,PBKS,bat,PBKS,SRH,wide,1,Full
7.6," Rashid Khan to Mayank Agarwal, no run, floats the googly around off, fuller length and Agarwal defends off the front foot. Stifled LBW shout from Rashid who thought it was pad first but that was totally bat and nothing else. Top over though! ",1st Inns,16t,Kings XI Punjab,Sunrisers Hyderabad,"Kings XI Punjab (Playing XI): Lokesh Rahul(w), Chris Gayle, Mayank Agarwal, Yuvraj Singh, Aaron Finch, Karun Nair, Ravichandran Ashwin(c), Andrew Tye, Barinder Sran, Mohit Sharma, Mujeeb Ur Rahman","Sunrisers Hyderabad (Playing XI): Wriddhiman Saha(w), Shikhar Dhawan, Kane Williamson(c), Manish Pandey, Shakib Al Hasan, Deepak Hooda, Yusuf Pathan, Bhuvneshwar Kumar, Rashid Khan, Siddarth Kaul, Chris Jordan",,,IPL,2018,"Punjab Cricket Association IS Bindra Stadium,Mohali","Apr 19,2018",Kings XI Punjab have won the toss and have opted to bat,Kings XI Punjab won by 15 runs,Chris Gayle,PBKS,bat,PBKS,SRH,0,0,Full
7.5," Rashid Khan to Rahul, out Lbw!! Rashid draws first blood! SRH needed this and not surprisingly, it's their star spinner who does the job. The slider that shoots through a touch low, Rahul wasn't anticipating the lack of bounce and went through with a pull. Got pinged on the pad and that's as plumb as it gets. End of a smooth opening stand but KXIP haven't really been allowed to get away. Rahul lbw b Rashid Khan 18(21) [4s-3] ",1st Inns,16t,Kings XI Punjab,Sunrisers Hyderabad,"Kings XI Punjab (Playing XI): Lokesh Rahul(w), Chris Gayle, Mayank Agarwal, Yuvraj Singh, Aaron Finch, Karun Nair, Ravichandran Ashwin(c), Andrew Tye, Barinder Sran, Mohit Sharma, Mujeeb Ur Rahman","Sunrisers Hyderabad (Playing XI): Wriddhiman Saha(w), Shikhar Dhawan, Kane Williamson(c), Manish Pandey, Shakib Al Hasan, Deepak Hooda, Yusuf Pathan, Bhuvneshwar Kumar, Rashid Khan, Siddarth Kaul, Chris Jordan",,,IPL,2018,"Punjab Cricket Association IS Bindra Stadium,Mohali","Apr 19,2018",Kings XI Punjab have won the toss and have opted to bat,Kings XI Punjab won by 15 runs,Chris Gayle,PBKS,bat,PBKS,SRH,out,out,
7.4," Rashid Khan to Rahul, no run, flattish leg break outside off, Rahul stays back and stabs it towards the man at backward point ",1st Inns,16t,Kings XI Punjab,Sunrisers Hyderabad,"Kings XI Punjab (Playing XI): Lokesh Rahul(w), Chris Gayle, Mayank Agarwal, Yuvraj Singh, Aaron Finch, Karun Nair, Ravichandran Ashwin(c), Andrew Tye, Barinder Sran, Mohit Sharma, Mujeeb Ur Rahman","Sunrisers Hyderabad (Playing XI): Wriddhiman Saha(w), Shikhar Dhawan, Kane Williamson(c), Manish Pandey, Shakib Al Hasan, Deepak Hooda, Yusuf Pathan, Bhuvneshwar Kumar, Rashid Khan, Siddarth Kaul, Chris Jordan",,,IPL,2018,"Punjab Cricket Association IS Bindra Stadium,Mohali","Apr 19,2018",Kings XI Punjab have won the toss and have opted to bat,Kings XI Punjab won by 15 runs,Chris Gayle,PBKS,bat,PBKS,SRH,0,0,
7.3," Rashid Khan to Gayle, 1 run, another googly on off, Gayle winds up for a big hit but drags it off the inner half towards deep mid-wicket ",1st Inns,16t,Kings XI Punjab,Sunrisers Hyderabad,"Kings XI Punjab (Playing XI): Lokesh Rahul(w), Chris Gayle, Mayank Agarwal, Yuvraj Singh, Aaron Finch, Karun Nair, Ravichandran Ashwin(c), Andrew Tye, Barinder Sran, Mohit Sharma, Mujeeb Ur Rahman","Sunrisers Hyderabad (Playing XI): Wriddhiman Saha(w), Shikhar Dhawan, Kane Williamson(c), Manish Pandey, Shakib Al Hasan, Deepak Hooda, Yusuf Pathan, Bhuvneshwar Kumar, Rashid Khan, Siddarth Kaul, Chris Jordan",,,IPL,2018,"Punjab Cricket Association IS Bindra Stadium,Mohali","Apr 19,2018",Kings XI Punjab have won the toss and have opted to bat,Kings XI Punjab won by 15 runs,Chris Gayle,PBKS,bat,PBKS,SRH,1,0,
7.2," Rashid Khan to Gayle, no run, flatter googly around off, Gayle backs away and mistimes the drive back to Rashid who in a show of aggression fires a direct hit at the keeper's end. Gayle was never out of the crease though ",1st Inns,16t,Kings XI Punjab,Sunrisers Hyderabad,"Kings XI Punjab (Playing XI): Lokesh Rahul(w), Chris Gayle, Mayank Agarwal, Yuvraj Singh, Aaron Finch, Karun Nair, Ravichandran Ashwin(c), Andrew Tye, Barinder Sran, Mohit Sharma, Mujeeb Ur Rahman","Sunrisers Hyderabad (Playing XI): Wriddhiman Saha(w), Shikhar Dhawan, Kane Williamson(c), Manish Pandey, Shakib Al Hasan, Deepak Hooda, Yusuf Pathan, Bhuvneshwar Kumar, Rashid Khan, Siddarth Kaul, Chris Jordan",,,IPL,2018,"Punjab Cricket Association IS Bindra Stadium,Mohali","Apr 19,2018",Kings XI Punjab have won the toss and have opted to bat,Kings XI Punjab won by 15 runs,Chris Gayle,PBKS,bat,PBKS,SRH,0,0,
7.1," Rashid Khan to Rahul, 1 run, tossed up around off, Rahul gets across and clips it through mid-wicket for a run ",1st Inns,16t,Kings XI Punjab,Sunrisers Hyderabad,"Kings XI Punjab (Playing XI): Lokesh Rahul(w), Chris Gayle, Mayank Agarwal, Yuvraj Singh, Aaron Finch, Karun Nair, Ravichandran Ashwin(c), Andrew Tye, Barinder Sran, Mohit Sharma, Mujeeb Ur Rahman","Sunrisers Hyderabad (Playing XI): Wriddhiman Saha(w), Shikhar Dhawan, Kane Williamson(c), Manish Pandey, Shakib Al Hasan, Deepak Hooda, Yusuf Pathan, Bhuvneshwar Kumar, Rashid Khan, Siddarth Kaul, Chris Jordan",,,IPL,2018,"Punjab Cricket Association IS Bindra Stadium,Mohali","Apr 19,2018",Kings XI Punjab have won the toss and have opted to bat,Kings XI Punjab won by 15 runs,Chris Gayle,PBKS,bat,PBKS,SRH,1,0,Full toss
6.6," Deepak Hooda to Gayle, no run, another mild appeal for LBW, closer than the previous shout but again perhaps just going down leg with the angle. This skids off the deck as Gayle tries to defend off the front foot, got pinged on the front pad ",1st Inns,16t,Kings XI Punjab,Sunrisers Hyderabad,"Kings XI Punjab (Playing XI): Lokesh Rahul(w), Chris Gayle, Mayank Agarwal, Yuvraj Singh, Aaron Finch, Karun Nair, Ravichandran Ashwin(c), Andrew Tye, Barinder Sran, Mohit Sharma, Mujeeb Ur Rahman","Sunrisers Hyderabad (Playing XI): Wriddhiman Saha(w), Shikhar Dhawan, Kane Williamson(c), Manish Pandey, Shakib Al Hasan, Deepak Hooda, Yusuf Pathan, Bhuvneshwar Kumar, Rashid Khan, Siddarth Kaul, Chris Jordan",,,IPL,2018,"Punjab Cricket Association IS Bindra Stadium,Mohali","Apr 19,2018",Kings XI Punjab have won the toss and have opted to bat,Kings XI Punjab won by 15 runs,Chris Gayle,PBKS,bat,PBKS,SRH,0,0,
6.5," Deepak Hooda to Gayle, no run, tossed up very full outside off, Gayle squeezes the drive towards mid-off ",1st Inns,16t,Kings XI Punjab,Sunrisers Hyderabad,"Kings XI Punjab (Playing XI): Lokesh Rahul(w), Chris Gayle, Mayank Agarwal, Yuvraj Singh, Aaron Finch, Karun Nair, Ravichandran Ashwin(c), Andrew Tye, Barinder Sran, Mohit Sharma, Mujeeb Ur Rahman","Sunrisers Hyderabad (Playing XI): Wriddhiman Saha(w), Shikhar Dhawan, Kane Williamson(c), Manish Pandey, Shakib Al Hasan, Deepak Hooda, Yusuf Pathan, Bhuvneshwar Kumar, Rashid Khan, Siddarth Kaul, Chris Jordan",,,IPL,2018,"Punjab Cricket Association IS Bindra Stadium,Mohali","Apr 19,2018",Kings XI Punjab have won the toss and have opted to bat,Kings XI Punjab won by 15 runs,Chris Gayle,PBKS,bat,PBKS,SRH,0,0,Full toss
6.4," Deepak Hooda to Gayle, no run, stifled LBW appeal, especially from Saha but this is going down leg. The slider around leg, Gayle missed the paddle and was rapped on the pad ",1st Inns,16t,Kings XI Punjab,Sunrisers Hyderabad,"Kings XI Punjab (Playing XI): Lokesh Rahul(w), Chris Gayle, Mayank Agarwal, Yuvraj Singh, Aaron Finch, Karun Nair, Ravichandran Ashwin(c), Andrew Tye, Barinder Sran, Mohit Sharma, Mujeeb Ur Rahman","Sunrisers Hyderabad (Playing XI): Wriddhiman Saha(w), Shikhar Dhawan, Kane Williamson(c), Manish Pandey, Shakib Al Hasan, Deepak Hooda, Yusuf Pathan, Bhuvneshwar Kumar, Rashid Khan, Siddarth Kaul, Chris Jordan",,,IPL,2018,"Punjab Cricket Association IS Bindra Stadium,Mohali","Apr 19,2018",Kings XI Punjab have won the toss and have opted to bat,Kings XI Punjab won by 15 runs,Chris Gayle,PBKS,bat,PBKS,SRH,0,0,
6.3," Deepak Hooda to Rahul, 1 run, crashed away hard but straight to sweeper cover. Rahul skipped down the track and as the length was shortened, flexed his arms to bash it on the up through cover ",1st Inns,16t,Kings XI Punjab,Sunrisers Hyderabad,"Kings XI Punjab (Playing XI): Lokesh Rahul(w), Chris Gayle, Mayank Agarwal, Yuvraj Singh, Aaron Finch, Karun Nair, Ravichandran Ashwin(c), Andrew Tye, Barinder Sran, Mohit Sharma, Mujeeb Ur Rahman","Sunrisers Hyderabad (Playing XI): Wriddhiman Saha(w), Shikhar Dhawan, Kane Williamson(c), Manish Pandey, Shakib Al Hasan, Deepak Hooda, Yusuf Pathan, Bhuvneshwar Kumar, Rashid Khan, Siddarth Kaul, Chris Jordan",,,IPL,2018,"Punjab Cricket Association IS Bindra Stadium,Mohali","Apr 19,2018",Kings XI Punjab have won the toss and have opted to bat,Kings XI Punjab won by 15 runs,Chris Gayle,PBKS,bat,PBKS,SRH,1,0,Short
6.2," Deepak Hooda to Gayle, 1 run, saw Gayle giving the charge and smartly shortened the length around middle and leg, eased away down to long-on. 50 up for KXIP ",1st Inns,16t,Kings XI Punjab,Sunrisers Hyderabad,"Kings XI Punjab (Playing XI): Lokesh Rahul(w), Chris Gayle, Mayank Agarwal, Yuvraj Singh, Aaron Finch, Karun Nair, Ravichandran Ashwin(c), Andrew Tye, Barinder Sran, Mohit Sharma, Mujeeb Ur Rahman","Sunrisers Hyderabad (Playing XI): Wriddhiman Saha(w), Shikhar Dhawan, Kane Williamson(c), Manish Pandey, Shakib Al Hasan, Deepak Hooda, Yusuf Pathan, Bhuvneshwar Kumar, Rashid Khan, Siddarth Kaul, Chris Jordan",,,IPL,2018,"Punjab Cricket Association IS Bindra Stadium,Mohali","Apr 19,2018",Kings XI Punjab have won the toss and have opted to bat,Kings XI Punjab won by 15 runs,Chris Gayle,PBKS,bat,PBKS,SRH,1,0,Short
6.1," Deepak Hooda to Gayle, no run, slower and fuller around off, pushed softly off the front foot towards cover ",1st Inns,16t,Kings XI Punjab,Sunrisers Hyderabad,"Kings XI Punjab (Playing XI): Lokesh Rahul(w), Chris Gayle, Mayank Agarwal, Yuvraj Singh, Aaron Finch, Karun Nair, Ravichandran Ashwin(c), Andrew Tye, Barinder Sran, Mohit Sharma, Mujeeb Ur Rahman","Sunrisers Hyderabad (Playing XI): Wriddhiman Saha(w), Shikhar Dhawan, Kane Williamson(c), Manish Pandey, Shakib Al Hasan, Deepak Hooda, Yusuf Pathan, Bhuvneshwar Kumar, Rashid Khan, Siddarth Kaul, Chris Jordan",,,IPL,2018,"Punjab Cricket Association IS Bindra Stadium,Mohali","Apr 19,2018",Kings XI Punjab have won the toss and have opted to bat,Kings XI Punjab won by 15 runs,Chris Gayle,PBKS,bat,PBKS,SRH,0,0,Full
5.6," S Kaul to Rahul, FOUR, over the infield this time! Rahul also joins in the fun. Another half volley from Kaul and this is lofted straight over mid-off. Comfortably over the fielder and away she goes to the fence ",1st Inns,16t,Kings XI Punjab,Sunrisers Hyderabad,"Kings XI Punjab (Playing XI): Lokesh Rahul(w), Chris Gayle, Mayank Agarwal, Yuvraj Singh, Aaron Finch, Karun Nair, Ravichandran Ashwin(c), Andrew Tye, Barinder Sran, Mohit Sharma, Mujeeb Ur Rahman","Sunrisers Hyderabad (Playing XI): Wriddhiman Saha(w), Shikhar Dhawan, Kane Williamson(c), Manish Pandey, Shakib Al Hasan, Deepak Hooda, Yusuf Pathan, Bhuvneshwar Kumar, Rashid Khan, Siddarth Kaul, Chris Jordan",,,IPL,2018,"Punjab Cricket Association IS Bindra Stadium,Mohali","Apr 19,2018",Kings XI Punjab have won the toss and have opted to bat,Kings XI Punjab won by 15 runs,Chris Gayle,PBKS,bat,PBKS,SRH,4,0,
