ball,Commentary Text,innings,match_no,team_a,team_b,team_a_11,team_b_11,team_a_subs,team_b_subs,series,season,venue,date,toss,winner,player_of_the_match,toss_winner,toss_choosen,batting_team,bowling_team
18.4," Lungi Ngidi to Bhuvneshwar, no run, swing and a miss. Back of a length and just outside off, Bhuvneshwar swings off his feet and only connects with thin air. The pace and bounce that Ngidi extracts making life difficult ",1st Inns,Qua,Sunrisers Hyderabad,Chennai Super Kings,"Sunrisers Hyderabad (Playing XI): Shikhar Dhawan, Shreevats Goswami(w), Kane Williamson(c), Manish Pandey, Shakib Al Hasan, Yusuf Pathan, Carlos Brathwaite, Rashid Khan, Bhuvneshwar Kumar, Siddarth Kaul, Sandeep Sharma","Chennai Super Kings (Playing XI): Ambati Rayudu, Shane Watson, Suresh Raina, Faf du Plessis, MS Dhoni(w/c), Ravindra Jadeja, Dwayne Bravo, Harbhajan Singh, Deepak Chahar, Shardul Thakur, Lungi Ngidi",,,IPL,2018,"Wankhede Stadium,Mumbai","May 22,2018",Chennai Super Kings have won the toss and have opted to field,Chennai Super Kings won by 2 wkts,Faf du Plessis,CSK,field,SRH,CSK
18.3," Lungi Ngidi to Brathwaite, 1 run, back of a length close to off, Brathwaite steers it to third man ",1st Inns,Qua,Sunrisers Hyderabad,Chennai Super Kings,"Sunrisers Hyderabad (Playing XI): Shikhar Dhawan, Shreevats Goswami(w), Kane Williamson(c), Manish Pandey, Shakib Al Hasan, Yusuf Pathan, Carlos Brathwaite, Rashid Khan, Bhuvneshwar Kumar, Siddarth Kaul, Sandeep Sharma","Chennai Super Kings (Playing XI): Ambati Rayudu, Shane Watson, Suresh Raina, Faf du Plessis, MS Dhoni(w/c), Ravindra Jadeja, Dwayne Bravo, Harbhajan Singh, Deepak Chahar, Shardul Thakur, Lungi Ngidi",,,IPL,2018,"Wankhede Stadium,Mumbai","May 22,2018",Chennai Super Kings have won the toss and have opted to field,Chennai Super Kings won by 2 wkts,Faf du Plessis,CSK,field,SRH,CSK
18.2," Lungi Ngidi to Brathwaite, no run, once again misses on the paddle. Brathwaite needs to play to his strengths. Walks across his sticks to play the scoop and fails to connect, the back of a length delivery flies over the stumps. He is disappointed and remains on his knee for some time ",1st Inns,Qua,Sunrisers Hyderabad,Chennai Super Kings,"Sunrisers Hyderabad (Playing XI): Shikhar Dhawan, Shreevats Goswami(w), Kane Williamson(c), Manish Pandey, Shakib Al Hasan, Yusuf Pathan, Carlos Brathwaite, Rashid Khan, Bhuvneshwar Kumar, Siddarth Kaul, Sandeep Sharma","Chennai Super Kings (Playing XI): Ambati Rayudu, Shane Watson, Suresh Raina, Faf du Plessis, MS Dhoni(w/c), Ravindra Jadeja, Dwayne Bravo, Harbhajan Singh, Deepak Chahar, Shardul Thakur, Lungi Ngidi",,,IPL,2018,"Wankhede Stadium,Mumbai","May 22,2018",Chennai Super Kings have won the toss and have opted to field,Chennai Super Kings won by 2 wkts,Faf du Plessis,CSK,field,SRH,CSK
18.1," Lungi Ngidi to Bhuvneshwar, 1 run, slower short of length outside off, Bhuvneshwar wanted to carve it over the off-side but ends up dragging it off the cue-end to long-on. Brathwaite is back on strike ",1st Inns,Qua,Sunrisers Hyderabad,Chennai Super Kings,"Sunrisers Hyderabad (Playing XI): Shikhar Dhawan, Shreevats Goswami(w), Kane Williamson(c), Manish Pandey, Shakib Al Hasan, Yusuf Pathan, Carlos Brathwaite, Rashid Khan, Bhuvneshwar Kumar, Siddarth Kaul, Sandeep Sharma","Chennai Super Kings (Playing XI): Ambati Rayudu, Shane Watson, Suresh Raina, Faf du Plessis, MS Dhoni(w/c), Ravindra Jadeja, Dwayne Bravo, Harbhajan Singh, Deepak Chahar, Shardul Thakur, Lungi Ngidi",,,IPL,2018,"Wankhede Stadium,Mumbai","May 22,2018",Chennai Super Kings have won the toss and have opted to field,Chennai Super Kings won by 2 wkts,Faf du Plessis,CSK,field,SRH,CSK
17.6,"SN Thakur to Brathwaite, 2 runs, MS misses another one of his deflections onto the stumps. Brathwaite slices the full delivery off the toe-end towards deep extra cover, Bhajji fires a flat throw to the striker's end and Dhoni tries to parry it on the stumps, misses and Brathwaite is safe",1st Inns,Qua,Sunrisers Hyderabad,Chennai Super Kings,"Sunrisers Hyderabad (Playing XI): Shikhar Dhawan, Shreevats Goswami(w), Kane Williamson(c), Manish Pandey, Shakib Al Hasan, Yusuf Pathan, Carlos Brathwaite, Rashid Khan, Bhuvneshwar Kumar, Siddarth Kaul, Sandeep Sharma","Chennai Super Kings (Playing XI): Ambati Rayudu, Shane Watson, Suresh Raina, Faf du Plessis, MS Dhoni(w/c), Ravindra Jadeja, Dwayne Bravo, Harbhajan Singh, Deepak Chahar, Shardul Thakur, Lungi Ngidi",,,IPL,2018,"Wankhede Stadium,Mumbai","May 22,2018",Chennai Super Kings have won the toss and have opted to field,Chennai Super Kings won by 2 wkts,Faf du Plessis,CSK,field,SRH,CSK
17.6," SN Thakur to Brathwaite, wide, Thakur sprays it well outside off and Brathwaite lets it go to pocket a wide ",1st Inns,Qua,Sunrisers Hyderabad,Chennai Super Kings,"Sunrisers Hyderabad (Playing XI): Shikhar Dhawan, Shreevats Goswami(w), Kane Williamson(c), Manish Pandey, Shakib Al Hasan, Yusuf Pathan, Carlos Brathwaite, Rashid Khan, Bhuvneshwar Kumar, Siddarth Kaul, Sandeep Sharma","Chennai Super Kings (Playing XI): Ambati Rayudu, Shane Watson, Suresh Raina, Faf du Plessis, MS Dhoni(w/c), Ravindra Jadeja, Dwayne Bravo, Harbhajan Singh, Deepak Chahar, Shardul Thakur, Lungi Ngidi",,,IPL,2018,"Wankhede Stadium,Mumbai","May 22,2018",Chennai Super Kings have won the toss and have opted to field,Chennai Super Kings won by 2 wkts,Faf du Plessis,CSK,field,SRH,CSK
17.5," SN Thakur to Bhuvneshwar, 1 run, good length ball and Bhuvi has missed out, winds up for the big hit and slices it uppishly to mid-off, on the bounce to the fielder. That was another delivery right in the swinging zone ",1st Inns,Qua,Sunrisers Hyderabad,Chennai Super Kings,"Sunrisers Hyderabad (Playing XI): Shikhar Dhawan, Shreevats Goswami(w), Kane Williamson(c), Manish Pandey, Shakib Al Hasan, Yusuf Pathan, Carlos Brathwaite, Rashid Khan, Bhuvneshwar Kumar, Siddarth Kaul, Sandeep Sharma","Chennai Super Kings (Playing XI): Ambati Rayudu, Shane Watson, Suresh Raina, Faf du Plessis, MS Dhoni(w/c), Ravindra Jadeja, Dwayne Bravo, Harbhajan Singh, Deepak Chahar, Shardul Thakur, Lungi Ngidi",,,IPL,2018,"Wankhede Stadium,Mumbai","May 22,2018",Chennai Super Kings have won the toss and have opted to field,Chennai Super Kings won by 2 wkts,Faf du Plessis,CSK,field,SRH,CSK
17.4," SN Thakur to Brathwaite, 1 run, very full and close to yorker range, squeezed out to extra cover and Brathwaite had to hurry ",1st Inns,Qua,Sunrisers Hyderabad,Chennai Super Kings,"Sunrisers Hyderabad (Playing XI): Shikhar Dhawan, Shreevats Goswami(w), Kane Williamson(c), Manish Pandey, Shakib Al Hasan, Yusuf Pathan, Carlos Brathwaite, Rashid Khan, Bhuvneshwar Kumar, Siddarth Kaul, Sandeep Sharma","Chennai Super Kings (Playing XI): Ambati Rayudu, Shane Watson, Suresh Raina, Faf du Plessis, MS Dhoni(w/c), Ravindra Jadeja, Dwayne Bravo, Harbhajan Singh, Deepak Chahar, Shardul Thakur, Lungi Ngidi",,,IPL,2018,"Wankhede Stadium,Mumbai","May 22,2018",Chennai Super Kings have won the toss and have opted to field,Chennai Super Kings won by 2 wkts,Faf du Plessis,CSK,field,SRH,CSK
17.3," SN Thakur to Brathwaite, no run, needless. That is a very poor shot selection. Why go for the cheeky scoop when you have all the power? Brathwaite sat down and missed the full delivery by quite some distance ",1st Inns,Qua,Sunrisers Hyderabad,Chennai Super Kings,"Sunrisers Hyderabad (Playing XI): Shikhar Dhawan, Shreevats Goswami(w), Kane Williamson(c), Manish Pandey, Shakib Al Hasan, Yusuf Pathan, Carlos Brathwaite, Rashid Khan, Bhuvneshwar Kumar, Siddarth Kaul, Sandeep Sharma","Chennai Super Kings (Playing XI): Ambati Rayudu, Shane Watson, Suresh Raina, Faf du Plessis, MS Dhoni(w/c), Ravindra Jadeja, Dwayne Bravo, Harbhajan Singh, Deepak Chahar, Shardul Thakur, Lungi Ngidi",,,IPL,2018,"Wankhede Stadium,Mumbai","May 22,2018",Chennai Super Kings have won the toss and have opted to field,Chennai Super Kings won by 2 wkts,Faf du Plessis,CSK,field,SRH,CSK
17.2," SN Thakur to Brathwaite, SIX, back to back sixes. Thakur overcorrects by dragging the length back, but Brathwaite was up for it. In fact, he might have been waiting for it, stands tall and murders the pull over deep mid-wicket ",1st Inns,Qua,Sunrisers Hyderabad,Chennai Super Kings,"Sunrisers Hyderabad (Playing XI): Shikhar Dhawan, Shreevats Goswami(w), Kane Williamson(c), Manish Pandey, Shakib Al Hasan, Yusuf Pathan, Carlos Brathwaite, Rashid Khan, Bhuvneshwar Kumar, Siddarth Kaul, Sandeep Sharma","Chennai Super Kings (Playing XI): Ambati Rayudu, Shane Watson, Suresh Raina, Faf du Plessis, MS Dhoni(w/c), Ravindra Jadeja, Dwayne Bravo, Harbhajan Singh, Deepak Chahar, Shardul Thakur, Lungi Ngidi",,,IPL,2018,"Wankhede Stadium,Mumbai","May 22,2018",Chennai Super Kings have won the toss and have opted to field,Chennai Super Kings won by 2 wkts,Faf du Plessis,CSK,field,SRH,CSK
