ball,Commentary Text,innings,match_no,team_a,team_b,team_a_11,team_b_11,team_a_subs,team_b_subs,series,season,venue,date,toss,winner,player_of_the_match,toss_winner,toss_choosen,batting_team,bowling_team,runs,extra
18.2," Mark Wood to Krunal Pandya, FOUR, pitched up outside off, Krunal Pandya clears his front leg and hammers it straight past the non-striker. No-one's stopping that ",1st Inns,1st,Mumbai Indians,Chennai Super Kings,"Mumbai Indians (Playing XI): Evin Lewis, Ishan Kishan(w), Rohit Sharma(c), Hardik Pandya, Kieron Pollard, Suryakumar Yadav, Krunal Pandya, Mayank Markande, Mitchell McClenaghan, Mustafizur Rahman, Jasprit Bumrah","Chennai Super Kings (Playing XI): Shane Watson, Ambati Rayudu, Suresh Raina, Kedar Jadhav, MS Dhoni(w/c), Dwayne Bravo, Ravindra Jadeja, Harbhajan Singh, Deepak Chahar, Imran Tahir, Mark Wood",,,IPL,2018,"Wankhede Stadium,Mumbai","Apr 07,2018",Chennai Super Kings have won the toss and have opted to field,Chennai Super Kings won by 1 wkt,Dwayne Bravo,CSK,field,MI,CSK,4,0
18.1," Mark Wood to Hardik Pandya, 1 run, low full toss on middle, should have been dispatched but Hardik Pandya clubs it to the man sweeping the square leg fence, only a single ",1st Inns,1st,Mumbai Indians,Chennai Super Kings,"Mumbai Indians (Playing XI): Evin Lewis, Ishan Kishan(w), Rohit Sharma(c), Hardik Pandya, Kieron Pollard, Suryakumar Yadav, Krunal Pandya, Mayank Markande, Mitchell McClenaghan, Mustafizur Rahman, Jasprit Bumrah","Chennai Super Kings (Playing XI): Shane Watson, Ambati Rayudu, Suresh Raina, Kedar Jadhav, MS Dhoni(w/c), Dwayne Bravo, Ravindra Jadeja, Harbhajan Singh, Deepak Chahar, Imran Tahir, Mark Wood",,,IPL,2018,"Wankhede Stadium,Mumbai","Apr 07,2018",Chennai Super Kings have won the toss and have opted to field,Chennai Super Kings won by 1 wkt,Dwayne Bravo,CSK,field,MI,CSK,1,0
17.6," Dwayne Bravo to Krunal Pandya, no run, another away angler, bowled full and right in the channel outside off stump, Krunal Pandya can't lay bat on ball. Dwayne Bravo's bowling figures keep getting better and better ",1st Inns,1st,Mumbai Indians,Chennai Super Kings,"Mumbai Indians (Playing XI): Evin Lewis, Ishan Kishan(w), Rohit Sharma(c), Hardik Pandya, Kieron Pollard, Suryakumar Yadav, Krunal Pandya, Mayank Markande, Mitchell McClenaghan, Mustafizur Rahman, Jasprit Bumrah","Chennai Super Kings (Playing XI): Shane Watson, Ambati Rayudu, Suresh Raina, Kedar Jadhav, MS Dhoni(w/c), Dwayne Bravo, Ravindra Jadeja, Harbhajan Singh, Deepak Chahar, Imran Tahir, Mark Wood",,,IPL,2018,"Wankhede Stadium,Mumbai","Apr 07,2018",Chennai Super Kings have won the toss and have opted to field,Chennai Super Kings won by 1 wkt,Dwayne Bravo,CSK,field,MI,CSK,0,0
17.5," Dwayne Bravo to Krunal Pandya, no run, this one refuses to arrive. Slower ball, fizzes ever so slowly and defeats Krunal Pandya for the angle (wide of off) ",1st Inns,1st,Mumbai Indians,Chennai Super Kings,"Mumbai Indians (Playing XI): Evin Lewis, Ishan Kishan(w), Rohit Sharma(c), Hardik Pandya, Kieron Pollard, Suryakumar Yadav, Krunal Pandya, Mayank Markande, Mitchell McClenaghan, Mustafizur Rahman, Jasprit Bumrah","Chennai Super Kings (Playing XI): Shane Watson, Ambati Rayudu, Suresh Raina, Kedar Jadhav, MS Dhoni(w/c), Dwayne Bravo, Ravindra Jadeja, Harbhajan Singh, Deepak Chahar, Imran Tahir, Mark Wood",,,IPL,2018,"Wankhede Stadium,Mumbai","Apr 07,2018",Chennai Super Kings have won the toss and have opted to field,Chennai Super Kings won by 1 wkt,Dwayne Bravo,CSK,field,MI,CSK,0,0
17.4," Dwayne Bravo to Krunal Pandya, no run, Deeejay Bravo unveiling his bag of tricks...rolls his fingers over the delivery and lands it in the blockhole, dug out back to the bowler ",1st Inns,1st,Mumbai Indians,Chennai Super Kings,"Mumbai Indians (Playing XI): Evin Lewis, Ishan Kishan(w), Rohit Sharma(c), Hardik Pandya, Kieron Pollard, Suryakumar Yadav, Krunal Pandya, Mayank Markande, Mitchell McClenaghan, Mustafizur Rahman, Jasprit Bumrah","Chennai Super Kings (Playing XI): Shane Watson, Ambati Rayudu, Suresh Raina, Kedar Jadhav, MS Dhoni(w/c), Dwayne Bravo, Ravindra Jadeja, Harbhajan Singh, Deepak Chahar, Imran Tahir, Mark Wood",,,IPL,2018,"Wankhede Stadium,Mumbai","Apr 07,2018",Chennai Super Kings have won the toss and have opted to field,Chennai Super Kings won by 1 wkt,Dwayne Bravo,CSK,field,MI,CSK,0,0
17.3," Dwayne Bravo to Hardik Pandya, 1 run, bowls full on the pads, whipped nonchalantly through mid-wicket ",1st Inns,1st,Mumbai Indians,Chennai Super Kings,"Mumbai Indians (Playing XI): Evin Lewis, Ishan Kishan(w), Rohit Sharma(c), Hardik Pandya, Kieron Pollard, Suryakumar Yadav, Krunal Pandya, Mayank Markande, Mitchell McClenaghan, Mustafizur Rahman, Jasprit Bumrah","Chennai Super Kings (Playing XI): Shane Watson, Ambati Rayudu, Suresh Raina, Kedar Jadhav, MS Dhoni(w/c), Dwayne Bravo, Ravindra Jadeja, Harbhajan Singh, Deepak Chahar, Imran Tahir, Mark Wood",,,IPL,2018,"Wankhede Stadium,Mumbai","Apr 07,2018",Chennai Super Kings have won the toss and have opted to field,Chennai Super Kings won by 1 wkt,Dwayne Bravo,CSK,field,MI,CSK,1,0
17.2," Dwayne Bravo to Krunal Pandya, 1 run, well played by Krunal. Unlike his brother, he picked the slower ball early and nudged in the gap at mid-wicket, wanted a second but Hardik wasn't keen. Aborts at the last moment ",1st Inns,1st,Mumbai Indians,Chennai Super Kings,"Mumbai Indians (Playing XI): Evin Lewis, Ishan Kishan(w), Rohit Sharma(c), Hardik Pandya, Kieron Pollard, Suryakumar Yadav, Krunal Pandya, Mayank Markande, Mitchell McClenaghan, Mustafizur Rahman, Jasprit Bumrah","Chennai Super Kings (Playing XI): Shane Watson, Ambati Rayudu, Suresh Raina, Kedar Jadhav, MS Dhoni(w/c), Dwayne Bravo, Ravindra Jadeja, Harbhajan Singh, Deepak Chahar, Imran Tahir, Mark Wood",,,IPL,2018,"Wankhede Stadium,Mumbai","Apr 07,2018",Chennai Super Kings have won the toss and have opted to field,Chennai Super Kings won by 1 wkt,Dwayne Bravo,CSK,field,MI,CSK,1,0
17.1," Dwayne Bravo to Hardik Pandya, 1 run, looks to fetch a wide delivery, there's no pace on that and hence he drags it off the bottom half into the leg-side ",1st Inns,1st,Mumbai Indians,Chennai Super Kings,"Mumbai Indians (Playing XI): Evin Lewis, Ishan Kishan(w), Rohit Sharma(c), Hardik Pandya, Kieron Pollard, Suryakumar Yadav, Krunal Pandya, Mayank Markande, Mitchell McClenaghan, Mustafizur Rahman, Jasprit Bumrah","Chennai Super Kings (Playing XI): Shane Watson, Ambati Rayudu, Suresh Raina, Kedar Jadhav, MS Dhoni(w/c), Dwayne Bravo, Ravindra Jadeja, Harbhajan Singh, Deepak Chahar, Imran Tahir, Mark Wood",,,IPL,2018,"Wankhede Stadium,Mumbai","Apr 07,2018",Chennai Super Kings have won the toss and have opted to field,Chennai Super Kings won by 1 wkt,Dwayne Bravo,CSK,field,MI,CSK,1,0
16.6," Mark Wood to Krunal Pandya, FOUR, what do you do when your big brother plays shots like that. Just stand and admire at the other end. Hardik Pandya restricted to a spectator role this over and rightly so. Half-volley from Mark Wood, deserved to be punished, Krunal Pandya lashes it through covers making life difficult for the fielders inside the ring ",1st Inns,1st,Mumbai Indians,Chennai Super Kings,"Mumbai Indians (Playing XI): Evin Lewis, Ishan Kishan(w), Rohit Sharma(c), Hardik Pandya, Kieron Pollard, Suryakumar Yadav, Krunal Pandya, Mayank Markande, Mitchell McClenaghan, Mustafizur Rahman, Jasprit Bumrah","Chennai Super Kings (Playing XI): Shane Watson, Ambati Rayudu, Suresh Raina, Kedar Jadhav, MS Dhoni(w/c), Dwayne Bravo, Ravindra Jadeja, Harbhajan Singh, Deepak Chahar, Imran Tahir, Mark Wood",,,IPL,2018,"Wankhede Stadium,Mumbai","Apr 07,2018",Chennai Super Kings have won the toss and have opted to field,Chennai Super Kings won by 1 wkt,Dwayne Bravo,CSK,field,MI,CSK,4,0
16.5," Mark Wood to Krunal Pandya, 2 runs, goes round the wicket and delivers a slower ball on middle, Krunal Pandya diffuses it in the gap at mid-wicket (did that deliberately) to squeeze a couple of runs out of nothing ",1st Inns,1st,Mumbai Indians,Chennai Super Kings,"Mumbai Indians (Playing XI): Evin Lewis, Ishan Kishan(w), Rohit Sharma(c), Hardik Pandya, Kieron Pollard, Suryakumar Yadav, Krunal Pandya, Mayank Markande, Mitchell McClenaghan, Mustafizur Rahman, Jasprit Bumrah","Chennai Super Kings (Playing XI): Shane Watson, Ambati Rayudu, Suresh Raina, Kedar Jadhav, MS Dhoni(w/c), Dwayne Bravo, Ravindra Jadeja, Harbhajan Singh, Deepak Chahar, Imran Tahir, Mark Wood",,,IPL,2018,"Wankhede Stadium,Mumbai","Apr 07,2018",Chennai Super Kings have won the toss and have opted to field,Chennai Super Kings won by 1 wkt,Dwayne Bravo,CSK,field,MI,CSK,2,0
16.5," Mark Wood to Krunal Pandya, wide, down leg once again, MSD isn't amused, Pandya flicks and misses ",1st Inns,1st,Mumbai Indians,Chennai Super Kings,"Mumbai Indians (Playing XI): Evin Lewis, Ishan Kishan(w), Rohit Sharma(c), Hardik Pandya, Kieron Pollard, Suryakumar Yadav, Krunal Pandya, Mayank Markande, Mitchell McClenaghan, Mustafizur Rahman, Jasprit Bumrah","Chennai Super Kings (Playing XI): Shane Watson, Ambati Rayudu, Suresh Raina, Kedar Jadhav, MS Dhoni(w/c), Dwayne Bravo, Ravindra Jadeja, Harbhajan Singh, Deepak Chahar, Imran Tahir, Mark Wood",,,IPL,2018,"Wankhede Stadium,Mumbai","Apr 07,2018",Chennai Super Kings have won the toss and have opted to field,Chennai Super Kings won by 1 wkt,Dwayne Bravo,CSK,field,MI,CSK,wide,1
16.4," Mark Wood to Krunal Pandya, FOUR, pace can be your enemy sometimes, like on this occasion when you lose your radar. Short and slipping down leg, Krunal Pandya gets inside the line and tickles it away past a diving short fine to his left ",1st Inns,1st,Mumbai Indians,Chennai Super Kings,"Mumbai Indians (Playing XI): Evin Lewis, Ishan Kishan(w), Rohit Sharma(c), Hardik Pandya, Kieron Pollard, Suryakumar Yadav, Krunal Pandya, Mayank Markande, Mitchell McClenaghan, Mustafizur Rahman, Jasprit Bumrah","Chennai Super Kings (Playing XI): Shane Watson, Ambati Rayudu, Suresh Raina, Kedar Jadhav, MS Dhoni(w/c), Dwayne Bravo, Ravindra Jadeja, Harbhajan Singh, Deepak Chahar, Imran Tahir, Mark Wood",,,IPL,2018,"Wankhede Stadium,Mumbai","Apr 07,2018",Chennai Super Kings have won the toss and have opted to field,Chennai Super Kings won by 1 wkt,Dwayne Bravo,CSK,field,MI,CSK,4,0
16.3," Mark Wood to Hardik Pandya, 1 run, hops wide of the crease and sprinkles a full ball on off, Hardik Pandya sits deep inside the crease to dab it late wide of third man ",1st Inns,1st,Mumbai Indians,Chennai Super Kings,"Mumbai Indians (Playing XI): Evin Lewis, Ishan Kishan(w), Rohit Sharma(c), Hardik Pandya, Kieron Pollard, Suryakumar Yadav, Krunal Pandya, Mayank Markande, Mitchell McClenaghan, Mustafizur Rahman, Jasprit Bumrah","Chennai Super Kings (Playing XI): Shane Watson, Ambati Rayudu, Suresh Raina, Kedar Jadhav, MS Dhoni(w/c), Dwayne Bravo, Ravindra Jadeja, Harbhajan Singh, Deepak Chahar, Imran Tahir, Mark Wood",,,IPL,2018,"Wankhede Stadium,Mumbai","Apr 07,2018",Chennai Super Kings have won the toss and have opted to field,Chennai Super Kings won by 1 wkt,Dwayne Bravo,CSK,field,MI,CSK,1,0
16.2," Mark Wood to Krunal Pandya, 1 run, fuller now, biff-driven with a closed bat face towards long-on ",1st Inns,1st,Mumbai Indians,Chennai Super Kings,"Mumbai Indians (Playing XI): Evin Lewis, Ishan Kishan(w), Rohit Sharma(c), Hardik Pandya, Kieron Pollard, Suryakumar Yadav, Krunal Pandya, Mayank Markande, Mitchell McClenaghan, Mustafizur Rahman, Jasprit Bumrah","Chennai Super Kings (Playing XI): Shane Watson, Ambati Rayudu, Suresh Raina, Kedar Jadhav, MS Dhoni(w/c), Dwayne Bravo, Ravindra Jadeja, Harbhajan Singh, Deepak Chahar, Imran Tahir, Mark Wood",,,IPL,2018,"Wankhede Stadium,Mumbai","Apr 07,2018",Chennai Super Kings have won the toss and have opted to field,Chennai Super Kings won by 1 wkt,Dwayne Bravo,CSK,field,MI,CSK,1,0
16.1," Mark Wood to Krunal Pandya, SIX, Krunal Pandya second guessed Mark Wood there. Waits for the slower short ball and marmalizes it into the mid-wicket stands with zero tolerance... ",1st Inns,1st,Mumbai Indians,Chennai Super Kings,"Mumbai Indians (Playing XI): Evin Lewis, Ishan Kishan(w), Rohit Sharma(c), Hardik Pandya, Kieron Pollard, Suryakumar Yadav, Krunal Pandya, Mayank Markande, Mitchell McClenaghan, Mustafizur Rahman, Jasprit Bumrah","Chennai Super Kings (Playing XI): Shane Watson, Ambati Rayudu, Suresh Raina, Kedar Jadhav, MS Dhoni(w/c), Dwayne Bravo, Ravindra Jadeja, Harbhajan Singh, Deepak Chahar, Imran Tahir, Mark Wood",,,IPL,2018,"Wankhede Stadium,Mumbai","Apr 07,2018",Chennai Super Kings have won the toss and have opted to field,Chennai Super Kings won by 1 wkt,Dwayne Bravo,CSK,field,MI,CSK,6,0
15.6," Dwayne Bravo to Krunal Pandya, 1 run, too full, speared at the pads, Krunal Pandya falls over slightly but manages to deflect the ball off his pads square on the on-side. Good comeback from DJ, conceded 14 in his first over and now just 4 ",1st Inns,1st,Mumbai Indians,Chennai Super Kings,"Mumbai Indians (Playing XI): Evin Lewis, Ishan Kishan(w), Rohit Sharma(c), Hardik Pandya, Kieron Pollard, Suryakumar Yadav, Krunal Pandya, Mayank Markande, Mitchell McClenaghan, Mustafizur Rahman, Jasprit Bumrah","Chennai Super Kings (Playing XI): Shane Watson, Ambati Rayudu, Suresh Raina, Kedar Jadhav, MS Dhoni(w/c), Dwayne Bravo, Ravindra Jadeja, Harbhajan Singh, Deepak Chahar, Imran Tahir, Mark Wood",,,IPL,2018,"Wankhede Stadium,Mumbai","Apr 07,2018",Chennai Super Kings have won the toss and have opted to field,Chennai Super Kings won by 1 wkt,Dwayne Bravo,CSK,field,MI,CSK,1,0
15.5," Dwayne Bravo to Krunal Pandya, no run, looks to play across the line, the ball skids through and hits the bottom half before rolling into the leg-side ",1st Inns,1st,Mumbai Indians,Chennai Super Kings,"Mumbai Indians (Playing XI): Evin Lewis, Ishan Kishan(w), Rohit Sharma(c), Hardik Pandya, Kieron Pollard, Suryakumar Yadav, Krunal Pandya, Mayank Markande, Mitchell McClenaghan, Mustafizur Rahman, Jasprit Bumrah","Chennai Super Kings (Playing XI): Shane Watson, Ambati Rayudu, Suresh Raina, Kedar Jadhav, MS Dhoni(w/c), Dwayne Bravo, Ravindra Jadeja, Harbhajan Singh, Deepak Chahar, Imran Tahir, Mark Wood",,,IPL,2018,"Wankhede Stadium,Mumbai","Apr 07,2018",Chennai Super Kings have won the toss and have opted to field,Chennai Super Kings won by 1 wkt,Dwayne Bravo,CSK,field,MI,CSK,0,0
15.4," Dwayne Bravo to Hardik Pandya, 1 run, full toss, no real pace to force it, Hardik Pandya waits till the last moment and pushes down the ground for a single ",1st Inns,1st,Mumbai Indians,Chennai Super Kings,"Mumbai Indians (Playing XI): Evin Lewis, Ishan Kishan(w), Rohit Sharma(c), Hardik Pandya, Kieron Pollard, Suryakumar Yadav, Krunal Pandya, Mayank Markande, Mitchell McClenaghan, Mustafizur Rahman, Jasprit Bumrah","Chennai Super Kings (Playing XI): Shane Watson, Ambati Rayudu, Suresh Raina, Kedar Jadhav, MS Dhoni(w/c), Dwayne Bravo, Ravindra Jadeja, Harbhajan Singh, Deepak Chahar, Imran Tahir, Mark Wood",,,IPL,2018,"Wankhede Stadium,Mumbai","Apr 07,2018",Chennai Super Kings have won the toss and have opted to field,Chennai Super Kings won by 1 wkt,Dwayne Bravo,CSK,field,MI,CSK,1,0
15.3," Dwayne Bravo to Krunal Pandya, 1 run, this one skids and arrives much quicker, Pandya arrests his momentum to steer the ball past backward point. Slight fumble by Mark Wood there enables a single ",1st Inns,1st,Mumbai Indians,Chennai Super Kings,"Mumbai Indians (Playing XI): Evin Lewis, Ishan Kishan(w), Rohit Sharma(c), Hardik Pandya, Kieron Pollard, Suryakumar Yadav, Krunal Pandya, Mayank Markande, Mitchell McClenaghan, Mustafizur Rahman, Jasprit Bumrah","Chennai Super Kings (Playing XI): Shane Watson, Ambati Rayudu, Suresh Raina, Kedar Jadhav, MS Dhoni(w/c), Dwayne Bravo, Ravindra Jadeja, Harbhajan Singh, Deepak Chahar, Imran Tahir, Mark Wood",,,IPL,2018,"Wankhede Stadium,Mumbai","Apr 07,2018",Chennai Super Kings have won the toss and have opted to field,Chennai Super Kings won by 1 wkt,Dwayne Bravo,CSK,field,MI,CSK,1,0
15.2," Dwayne Bravo to Krunal Pandya, no run, full and slanting away outside off, Krunal Pandya has a carefree swing at that, slices thin air ",1st Inns,1st,Mumbai Indians,Chennai Super Kings,"Mumbai Indians (Playing XI): Evin Lewis, Ishan Kishan(w), Rohit Sharma(c), Hardik Pandya, Kieron Pollard, Suryakumar Yadav, Krunal Pandya, Mayank Markande, Mitchell McClenaghan, Mustafizur Rahman, Jasprit Bumrah","Chennai Super Kings (Playing XI): Shane Watson, Ambati Rayudu, Suresh Raina, Kedar Jadhav, MS Dhoni(w/c), Dwayne Bravo, Ravindra Jadeja, Harbhajan Singh, Deepak Chahar, Imran Tahir, Mark Wood",,,IPL,2018,"Wankhede Stadium,Mumbai","Apr 07,2018",Chennai Super Kings have won the toss and have opted to field,Chennai Super Kings won by 1 wkt,Dwayne Bravo,CSK,field,MI,CSK,0,0
