ball,Commentary Text,innings,match_no,team_a,team_b,team_a_11,team_b_11,team_a_subs,team_b_subs,series,season,venue,date,toss,winner,player_of_the_match,toss_winner,toss_choosen,batting_team,bowling_team,Batsman,Bowler
19.6," Mohit Sharma to Markande, 1 run, shuffles to off and scoops the slower ball, falls short of Gayle at short fine, they complete the single meanwhile ",1st Inns,50t,Mumbai Indians,Kings XI Punjab,"Mumbai Indians (Playing XI): Suryakumar Yadav, Evin Lewis, Rohit Sharma(c), Ishan Kishan(w), Hardik Pandya, Krunal Pandya, Kieron Pollard, Ben Cutting, Mitchell McClenaghan, Mayank Markande, Jasprit Bumrah","Kings XI Punjab (Playing XI): Lokesh Rahul(w), Chris Gayle, Aaron Finch, Yuvraj Singh, Manoj Tiwary, Marcus Stoinis, Axar Patel, Ravichandran Ashwin(c), Andrew Tye, Mohit Sharma, Ankit Rajpoot",,,IPL,2018,"Wankhede Stadium,Mumbai","May 16,2018",Kings XI Punjab have won the toss and have opted to field,Mumbai Indians won by 3 runs,Jasprit Bumrah,PBKS,field,MI,PBKS,Markande, Mohit Sharma
19.5," Mohit Sharma to McClenaghan, leg byes, 1 run, too full and aiming for off-stump, McClenaghan walks across and misses the flick. Hits the toe and dribbles into the leg-side ",1st Inns,50t,Mumbai Indians,Kings XI Punjab,"Mumbai Indians (Playing XI): Suryakumar Yadav, Evin Lewis, Rohit Sharma(c), Ishan Kishan(w), Hardik Pandya, Krunal Pandya, Kieron Pollard, Ben Cutting, Mitchell McClenaghan, Mayank Markande, Jasprit Bumrah","Kings XI Punjab (Playing XI): Lokesh Rahul(w), Chris Gayle, Aaron Finch, Yuvraj Singh, Manoj Tiwary, Marcus Stoinis, Axar Patel, Ravichandran Ashwin(c), Andrew Tye, Mohit Sharma, Ankit Rajpoot",,,IPL,2018,"Wankhede Stadium,Mumbai","May 16,2018",Kings XI Punjab have won the toss and have opted to field,Mumbai Indians won by 3 runs,Jasprit Bumrah,PBKS,field,MI,PBKS,McClenaghan, Mohit Sharma
19.4," Mohit Sharma to Markande, leg byes, 1 run, looks to scoop, but the lack of pace means it lobs up off the pad towards the keeper ",1st Inns,50t,Mumbai Indians,Kings XI Punjab,"Mumbai Indians (Playing XI): Suryakumar Yadav, Evin Lewis, Rohit Sharma(c), Ishan Kishan(w), Hardik Pandya, Krunal Pandya, Kieron Pollard, Ben Cutting, Mitchell McClenaghan, Mayank Markande, Jasprit Bumrah","Kings XI Punjab (Playing XI): Lokesh Rahul(w), Chris Gayle, Aaron Finch, Yuvraj Singh, Manoj Tiwary, Marcus Stoinis, Axar Patel, Ravichandran Ashwin(c), Andrew Tye, Mohit Sharma, Ankit Rajpoot",,,IPL,2018,"Wankhede Stadium,Mumbai","May 16,2018",Kings XI Punjab have won the toss and have opted to field,Mumbai Indians won by 3 runs,Jasprit Bumrah,PBKS,field,MI,PBKS,Markande, Mohit Sharma
19.4," Mohit Sharma to McClenaghan, no ball, 1 run, the umpire's arm went up straightaway and tbh, it's a fifty-fifty call. Goes in batsman's favour eventually. McClenaghan stood way outside off stump and swiped at a full toss, straight into the lap of short fine. Free hit coming up ",1st Inns,50t,Mumbai Indians,Kings XI Punjab,"Mumbai Indians (Playing XI): Suryakumar Yadav, Evin Lewis, Rohit Sharma(c), Ishan Kishan(w), Hardik Pandya, Krunal Pandya, Kieron Pollard, Ben Cutting, Mitchell McClenaghan, Mayank Markande, Jasprit Bumrah","Kings XI Punjab (Playing XI): Lokesh Rahul(w), Chris Gayle, Aaron Finch, Yuvraj Singh, Manoj Tiwary, Marcus Stoinis, Axar Patel, Ravichandran Ashwin(c), Andrew Tye, Mohit Sharma, Ankit Rajpoot",,,IPL,2018,"Wankhede Stadium,Mumbai","May 16,2018",Kings XI Punjab have won the toss and have opted to field,Mumbai Indians won by 3 runs,Jasprit Bumrah,PBKS,field,MI,PBKS,McClenaghan, Mohit Sharma
19.3," Mohit Sharma to McClenaghan, no run, gets it right, from round the wicket and the cutter dipped just inside the tramline. McClenaghan swings and misses ",1st Inns,50t,Mumbai Indians,Kings XI Punjab,"Mumbai Indians (Playing XI): Suryakumar Yadav, Evin Lewis, Rohit Sharma(c), Ishan Kishan(w), Hardik Pandya, Krunal Pandya, Kieron Pollard, Ben Cutting, Mitchell McClenaghan, Mayank Markande, Jasprit Bumrah","Kings XI Punjab (Playing XI): Lokesh Rahul(w), Chris Gayle, Aaron Finch, Yuvraj Singh, Manoj Tiwary, Marcus Stoinis, Axar Patel, Ravichandran Ashwin(c), Andrew Tye, Mohit Sharma, Ankit Rajpoot",,,IPL,2018,"Wankhede Stadium,Mumbai","May 16,2018",Kings XI Punjab have won the toss and have opted to field,Mumbai Indians won by 3 runs,Jasprit Bumrah,PBKS,field,MI,PBKS,McClenaghan, Mohit Sharma
19.3," Mohit Sharma to McClenaghan, wide, bowls full and errs in line, too far outside off stump ",1st Inns,50t,Mumbai Indians,Kings XI Punjab,"Mumbai Indians (Playing XI): Suryakumar Yadav, Evin Lewis, Rohit Sharma(c), Ishan Kishan(w), Hardik Pandya, Krunal Pandya, Kieron Pollard, Ben Cutting, Mitchell McClenaghan, Mayank Markande, Jasprit Bumrah","Kings XI Punjab (Playing XI): Lokesh Rahul(w), Chris Gayle, Aaron Finch, Yuvraj Singh, Manoj Tiwary, Marcus Stoinis, Axar Patel, Ravichandran Ashwin(c), Andrew Tye, Mohit Sharma, Ankit Rajpoot",,,IPL,2018,"Wankhede Stadium,Mumbai","May 16,2018",Kings XI Punjab have won the toss and have opted to field,Mumbai Indians won by 3 runs,Jasprit Bumrah,PBKS,field,MI,PBKS,McClenaghan, Mohit Sharma
19.2," Mohit Sharma to Markande, 1 run, slower ball, Markande second guessed the bowler here, stayed still in the crease and tapped it into the leg-side to claim a quick single ",1st Inns,50t,Mumbai Indians,Kings XI Punjab,"Mumbai Indians (Playing XI): Suryakumar Yadav, Evin Lewis, Rohit Sharma(c), Ishan Kishan(w), Hardik Pandya, Krunal Pandya, Kieron Pollard, Ben Cutting, Mitchell McClenaghan, Mayank Markande, Jasprit Bumrah","Kings XI Punjab (Playing XI): Lokesh Rahul(w), Chris Gayle, Aaron Finch, Yuvraj Singh, Manoj Tiwary, Marcus Stoinis, Axar Patel, Ravichandran Ashwin(c), Andrew Tye, Mohit Sharma, Ankit Rajpoot",,,IPL,2018,"Wankhede Stadium,Mumbai","May 16,2018",Kings XI Punjab have won the toss and have opted to field,Mumbai Indians won by 3 runs,Jasprit Bumrah,PBKS,field,MI,PBKS,Markande, Mohit Sharma
19.1," Mohit Sharma to Markande, FOUR, seam-up short ball wide of off-stump, Markande waits and opens the bat face to ramp it over short third. Smart batting ",1st Inns,50t,Mumbai Indians,Kings XI Punjab,"Mumbai Indians (Playing XI): Suryakumar Yadav, Evin Lewis, Rohit Sharma(c), Ishan Kishan(w), Hardik Pandya, Krunal Pandya, Kieron Pollard, Ben Cutting, Mitchell McClenaghan, Mayank Markande, Jasprit Bumrah","Kings XI Punjab (Playing XI): Lokesh Rahul(w), Chris Gayle, Aaron Finch, Yuvraj Singh, Manoj Tiwary, Marcus Stoinis, Axar Patel, Ravichandran Ashwin(c), Andrew Tye, Mohit Sharma, Ankit Rajpoot",,,IPL,2018,"Wankhede Stadium,Mumbai","May 16,2018",Kings XI Punjab have won the toss and have opted to field,Mumbai Indians won by 3 runs,Jasprit Bumrah,PBKS,field,MI,PBKS,Markande, Mohit Sharma
18.6," Andrew Tye to McClenaghan, no run, another swing and a miss. All hands on this occasion, lost his shape in the process, no pace on that and McClenaghan was way too early into the shot ",1st Inns,50t,Mumbai Indians,Kings XI Punjab,"Mumbai Indians (Playing XI): Suryakumar Yadav, Evin Lewis, Rohit Sharma(c), Ishan Kishan(w), Hardik Pandya, Krunal Pandya, Kieron Pollard, Ben Cutting, Mitchell McClenaghan, Mayank Markande, Jasprit Bumrah","Kings XI Punjab (Playing XI): Lokesh Rahul(w), Chris Gayle, Aaron Finch, Yuvraj Singh, Manoj Tiwary, Marcus Stoinis, Axar Patel, Ravichandran Ashwin(c), Andrew Tye, Mohit Sharma, Ankit Rajpoot",,,IPL,2018,"Wankhede Stadium,Mumbai","May 16,2018",Kings XI Punjab have won the toss and have opted to field,Mumbai Indians won by 3 runs,Jasprit Bumrah,PBKS,field,MI,PBKS,McClenaghan, Andrew Tye
18.5," Andrew Tye to McClenaghan, no run, slower ball angling away from the batsman, McClenaghan swings hard and misses ",1st Inns,50t,Mumbai Indians,Kings XI Punjab,"Mumbai Indians (Playing XI): Suryakumar Yadav, Evin Lewis, Rohit Sharma(c), Ishan Kishan(w), Hardik Pandya, Krunal Pandya, Kieron Pollard, Ben Cutting, Mitchell McClenaghan, Mayank Markande, Jasprit Bumrah","Kings XI Punjab (Playing XI): Lokesh Rahul(w), Chris Gayle, Aaron Finch, Yuvraj Singh, Manoj Tiwary, Marcus Stoinis, Axar Patel, Ravichandran Ashwin(c), Andrew Tye, Mohit Sharma, Ankit Rajpoot",,,IPL,2018,"Wankhede Stadium,Mumbai","May 16,2018",Kings XI Punjab have won the toss and have opted to field,Mumbai Indians won by 3 runs,Jasprit Bumrah,PBKS,field,MI,PBKS,McClenaghan, Andrew Tye
