ball,Commentary Text,innings,match_no,team_a,team_b,team_a_11,team_b_11,team_a_subs,team_b_subs,series,season,venue,date,toss,winner,player_of_the_match,toss_winner,toss_choosen,batting_team,bowling_team,Batsman,Bowler,runs,extra
14.5," Ravi Bishnoi to Shivam Dube, 1 run, quicker and outside off, Dube chops it towards cover ",1st Inns,31s,Royal Challengers Bangalore,Kings XI Punjab,"Royal Challengers Bangalore (Playing XI): Devdutt Padikkal, Aaron Finch, Virat Kohli(c), AB de Villiers(w), Washington Sundar, Shivam Dube, Chris Morris, Isuru Udana, Navdeep Saini, Mohammed Siraj, Yuzvendra Chahal","Kings XI Punjab (Playing XI): Chris Gayle, KL Rahul(w/c), Mayank Agarwal, Nicholas Pooran, Glenn Maxwell, Deepak Hooda, Chris Jordan, Murugan Ashwin, Mohammed Shami, Ravi Bishnoi, Arshdeep Singh",,,IPL,2020,"Sharjah Cricket Stadium,Sharjah","Oct 15,2020",Royal Challengers Bangalore have won the toss and have opted to bat,Kings XI Punjab won by 8 wkts,KL Rahul,RCB,bat,RCB,PBKS,Shivam Dube, Ravi Bishnoi,1,0
14.4," Ravi Bishnoi to Kohli, 1 run, spinning away and Kohli angles it towards backward point, quick single ",1st Inns,31s,Royal Challengers Bangalore,Kings XI Punjab,"Royal Challengers Bangalore (Playing XI): Devdutt Padikkal, Aaron Finch, Virat Kohli(c), AB de Villiers(w), Washington Sundar, Shivam Dube, Chris Morris, Isuru Udana, Navdeep Saini, Mohammed Siraj, Yuzvendra Chahal","Kings XI Punjab (Playing XI): Chris Gayle, KL Rahul(w/c), Mayank Agarwal, Nicholas Pooran, Glenn Maxwell, Deepak Hooda, Chris Jordan, Murugan Ashwin, Mohammed Shami, Ravi Bishnoi, Arshdeep Singh",,,IPL,2020,"Sharjah Cricket Stadium,Sharjah","Oct 15,2020",Royal Challengers Bangalore have won the toss and have opted to bat,Kings XI Punjab won by 8 wkts,KL Rahul,RCB,bat,RCB,PBKS,Kohli, Ravi Bishnoi,1,0
14.4," Ravi Bishnoi to Shivam Dube, 2 wides, fired it down leg and Dube is happy to let it pass, Rahul doesn't gather it cleanly and Kohli cross over, two bonus runs ",1st Inns,31s,Royal Challengers Bangalore,Kings XI Punjab,"Royal Challengers Bangalore (Playing XI): Devdutt Padikkal, Aaron Finch, Virat Kohli(c), AB de Villiers(w), Washington Sundar, Shivam Dube, Chris Morris, Isuru Udana, Navdeep Saini, Mohammed Siraj, Yuzvendra Chahal","Kings XI Punjab (Playing XI): Chris Gayle, KL Rahul(w/c), Mayank Agarwal, Nicholas Pooran, Glenn Maxwell, Deepak Hooda, Chris Jordan, Murugan Ashwin, Mohammed Shami, Ravi Bishnoi, Arshdeep Singh",,,IPL,2020,"Sharjah Cricket Stadium,Sharjah","Oct 15,2020",Royal Challengers Bangalore have won the toss and have opted to bat,Kings XI Punjab won by 8 wkts,KL Rahul,RCB,bat,RCB,PBKS,Shivam Dube, Ravi Bishnoi,wide,2
14.3," Ravi Bishnoi to Shivam Dube, SIX, Dube has been given the signal now. It was the wrong 'un around leg-stump, Dube sits down and smokes the slog sweep over deep mid-wicket. Back to back sixes and Kohli is enjoying it from the other end.. ",1st Inns,31s,Royal Challengers Bangalore,Kings XI Punjab,"Royal Challengers Bangalore (Playing XI): Devdutt Padikkal, Aaron Finch, Virat Kohli(c), AB de Villiers(w), Washington Sundar, Shivam Dube, Chris Morris, Isuru Udana, Navdeep Saini, Mohammed Siraj, Yuzvendra Chahal","Kings XI Punjab (Playing XI): Chris Gayle, KL Rahul(w/c), Mayank Agarwal, Nicholas Pooran, Glenn Maxwell, Deepak Hooda, Chris Jordan, Murugan Ashwin, Mohammed Shami, Ravi Bishnoi, Arshdeep Singh",,,IPL,2020,"Sharjah Cricket Stadium,Sharjah","Oct 15,2020",Royal Challengers Bangalore have won the toss and have opted to bat,Kings XI Punjab won by 8 wkts,KL Rahul,RCB,bat,RCB,PBKS,Shivam Dube, Ravi Bishnoi,6,0
14.2," Ravi Bishnoi to Shivam Dube, SIX, Dube can strike them big. He picks the length early on this flatter delivery, rocked back and pulls it out of the ground over long-on. That's 91 meters long ",1st Inns,31s,Royal Challengers Bangalore,Kings XI Punjab,"Royal Challengers Bangalore (Playing XI): Devdutt Padikkal, Aaron Finch, Virat Kohli(c), AB de Villiers(w), Washington Sundar, Shivam Dube, Chris Morris, Isuru Udana, Navdeep Saini, Mohammed Siraj, Yuzvendra Chahal","Kings XI Punjab (Playing XI): Chris Gayle, KL Rahul(w/c), Mayank Agarwal, Nicholas Pooran, Glenn Maxwell, Deepak Hooda, Chris Jordan, Murugan Ashwin, Mohammed Shami, Ravi Bishnoi, Arshdeep Singh",,,IPL,2020,"Sharjah Cricket Stadium,Sharjah","Oct 15,2020",Royal Challengers Bangalore have won the toss and have opted to bat,Kings XI Punjab won by 8 wkts,KL Rahul,RCB,bat,RCB,PBKS,Shivam Dube, Ravi Bishnoi,6,0
14.1," Ravi Bishnoi to Kohli, 1 run, comes down the track and nudges it to deep square leg ",1st Inns,31s,Royal Challengers Bangalore,Kings XI Punjab,"Royal Challengers Bangalore (Playing XI): Devdutt Padikkal, Aaron Finch, Virat Kohli(c), AB de Villiers(w), Washington Sundar, Shivam Dube, Chris Morris, Isuru Udana, Navdeep Saini, Mohammed Siraj, Yuzvendra Chahal","Kings XI Punjab (Playing XI): Chris Gayle, KL Rahul(w/c), Mayank Agarwal, Nicholas Pooran, Glenn Maxwell, Deepak Hooda, Chris Jordan, Murugan Ashwin, Mohammed Shami, Ravi Bishnoi, Arshdeep Singh",,,IPL,2020,"Sharjah Cricket Stadium,Sharjah","Oct 15,2020",Royal Challengers Bangalore have won the toss and have opted to bat,Kings XI Punjab won by 8 wkts,KL Rahul,RCB,bat,RCB,PBKS,Kohli, Ravi Bishnoi,1,0
13.6," Jordan to Kohli, 1 run, advances and yorks himself, jams it out into the off-side and crosses over ",1st Inns,31s,Royal Challengers Bangalore,Kings XI Punjab,"Royal Challengers Bangalore (Playing XI): Devdutt Padikkal, Aaron Finch, Virat Kohli(c), AB de Villiers(w), Washington Sundar, Shivam Dube, Chris Morris, Isuru Udana, Navdeep Saini, Mohammed Siraj, Yuzvendra Chahal","Kings XI Punjab (Playing XI): Chris Gayle, KL Rahul(w/c), Mayank Agarwal, Nicholas Pooran, Glenn Maxwell, Deepak Hooda, Chris Jordan, Murugan Ashwin, Mohammed Shami, Ravi Bishnoi, Arshdeep Singh",,,IPL,2020,"Sharjah Cricket Stadium,Sharjah","Oct 15,2020",Royal Challengers Bangalore have won the toss and have opted to bat,Kings XI Punjab won by 8 wkts,KL Rahul,RCB,bat,RCB,PBKS,Kohli, Jordan,1,0
13.5," Jordan to Shivam Dube, 1 run, bit of width on offer and Dube flat-bats it in front of square on the off-side, sweeper tidies up ",1st Inns,31s,Royal Challengers Bangalore,Kings XI Punjab,"Royal Challengers Bangalore (Playing XI): Devdutt Padikkal, Aaron Finch, Virat Kohli(c), AB de Villiers(w), Washington Sundar, Shivam Dube, Chris Morris, Isuru Udana, Navdeep Saini, Mohammed Siraj, Yuzvendra Chahal","Kings XI Punjab (Playing XI): Chris Gayle, KL Rahul(w/c), Mayank Agarwal, Nicholas Pooran, Glenn Maxwell, Deepak Hooda, Chris Jordan, Murugan Ashwin, Mohammed Shami, Ravi Bishnoi, Arshdeep Singh",,,IPL,2020,"Sharjah Cricket Stadium,Sharjah","Oct 15,2020",Royal Challengers Bangalore have won the toss and have opted to bat,Kings XI Punjab won by 8 wkts,KL Rahul,RCB,bat,RCB,PBKS,Shivam Dube, Jordan,1,0
13.4," Jordan to Shivam Dube, no run, cramps the left hander for room and Dube tucks it straight to mid-wicket ",1st Inns,31s,Royal Challengers Bangalore,Kings XI Punjab,"Royal Challengers Bangalore (Playing XI): Devdutt Padikkal, Aaron Finch, Virat Kohli(c), AB de Villiers(w), Washington Sundar, Shivam Dube, Chris Morris, Isuru Udana, Navdeep Saini, Mohammed Siraj, Yuzvendra Chahal","Kings XI Punjab (Playing XI): Chris Gayle, KL Rahul(w/c), Mayank Agarwal, Nicholas Pooran, Glenn Maxwell, Deepak Hooda, Chris Jordan, Murugan Ashwin, Mohammed Shami, Ravi Bishnoi, Arshdeep Singh",,,IPL,2020,"Sharjah Cricket Stadium,Sharjah","Oct 15,2020",Royal Challengers Bangalore have won the toss and have opted to bat,Kings XI Punjab won by 8 wkts,KL Rahul,RCB,bat,RCB,PBKS,Shivam Dube, Jordan,0,0
13.3," Jordan to Kohli, 1 run, short of length around off, Kohli punches it square towards cover-point ",1st Inns,31s,Royal Challengers Bangalore,Kings XI Punjab,"Royal Challengers Bangalore (Playing XI): Devdutt Padikkal, Aaron Finch, Virat Kohli(c), AB de Villiers(w), Washington Sundar, Shivam Dube, Chris Morris, Isuru Udana, Navdeep Saini, Mohammed Siraj, Yuzvendra Chahal","Kings XI Punjab (Playing XI): Chris Gayle, KL Rahul(w/c), Mayank Agarwal, Nicholas Pooran, Glenn Maxwell, Deepak Hooda, Chris Jordan, Murugan Ashwin, Mohammed Shami, Ravi Bishnoi, Arshdeep Singh",,,IPL,2020,"Sharjah Cricket Stadium,Sharjah","Oct 15,2020",Royal Challengers Bangalore have won the toss and have opted to bat,Kings XI Punjab won by 8 wkts,KL Rahul,RCB,bat,RCB,PBKS,Kohli, Jordan,1,0
