ball,Commentary Text,innings,match_no,team_a,team_b,team_a_11,team_b_11,team_a_subs,team_b_subs,series,season,venue,date,toss,winner,player_of_the_match,toss_winner,toss_choosen,batting_team,bowling_team,Batsman,Bowler,runs,extra
19.6," Russell to Hetmyer, 1 run, woah! That's a brilliant final over, just the 7 runs off it. This was a yorker and Hetmyer can only squeeze it out to long-off. Iyer did not face a single delivery in that over ",1st Inns,16t,Delhi Capitals,Kolkata Knight Riders,"Delhi Capitals (Playing XI): Prithvi Shaw, Shikhar Dhawan, Shreyas Iyer(c), Rishabh Pant(w), Shimron Hetmyer, Marcus Stoinis, Ravichandran Ashwin, Harshal Patel, Kagiso Rabada, Anrich Nortje, Amit Mishra","Kolkata Knight Riders (Playing XI): Shubman Gill, Sunil Narine, Nitish Rana, Dinesh Karthik(w/c), Eoin Morgan, Rahul Tripathi, Andre Russell, Pat Cummins, Kamlesh Nagarkoti, Shivam Mavi, Varun Chakravarthy",,,IPL,2020,"Sharjah Cricket Stadium,Sharjah","Oct 03,2020",Kolkata Knight Riders have won the toss and have opted to field,Delhi Capitals won by 18 runs,Shreyas Iyer,KKR,field,DC,KKR,Hetmyer, Russell,1,0
19.5," Russell to Hetmyer, no run, this is excellent stuff from Russell. Another short ball that is banged into the surface, he slants it across the left hander and Hetmyer cannot connect with the pull, the ball flies under his bat ",1st Inns,16t,Delhi Capitals,Kolkata Knight Riders,"Delhi Capitals (Playing XI): Prithvi Shaw, Shikhar Dhawan, Shreyas Iyer(c), Rishabh Pant(w), Shimron Hetmyer, Marcus Stoinis, Ravichandran Ashwin, Harshal Patel, Kagiso Rabada, Anrich Nortje, Amit Mishra","Kolkata Knight Riders (Playing XI): Shubman Gill, Sunil Narine, Nitish Rana, Dinesh Karthik(w/c), Eoin Morgan, Rahul Tripathi, Andre Russell, Pat Cummins, Kamlesh Nagarkoti, Shivam Mavi, Varun Chakravarthy",,,IPL,2020,"Sharjah Cricket Stadium,Sharjah","Oct 03,2020",Kolkata Knight Riders have won the toss and have opted to field,Delhi Capitals won by 18 runs,Shreyas Iyer,KKR,field,DC,KKR,Hetmyer, Russell,0,0
19.4," Russell to Hetmyer, no run, slower short of length delivery outside off, Hetmyer swings across the line and misses. He asks for a wide from the umpire but gets nothing in return, this was just inside the tramline ",1st Inns,16t,Delhi Capitals,Kolkata Knight Riders,"Delhi Capitals (Playing XI): Prithvi Shaw, Shikhar Dhawan, Shreyas Iyer(c), Rishabh Pant(w), Shimron Hetmyer, Marcus Stoinis, Ravichandran Ashwin, Harshal Patel, Kagiso Rabada, Anrich Nortje, Amit Mishra","Kolkata Knight Riders (Playing XI): Shubman Gill, Sunil Narine, Nitish Rana, Dinesh Karthik(w/c), Eoin Morgan, Rahul Tripathi, Andre Russell, Pat Cummins, Kamlesh Nagarkoti, Shivam Mavi, Varun Chakravarthy",,,IPL,2020,"Sharjah Cricket Stadium,Sharjah","Oct 03,2020",Kolkata Knight Riders have won the toss and have opted to field,Delhi Capitals won by 18 runs,Shreyas Iyer,KKR,field,DC,KKR,Hetmyer, Russell,0,0
19.3," Russell to Hetmyer, SIX, high and long. Right into the KKR dugout. Russell misses the yorker and it is a full delivery, Hetmyer doesn't get hold of the loft but you don't need much to clear the fences here ",1st Inns,16t,Delhi Capitals,Kolkata Knight Riders,"Delhi Capitals (Playing XI): Prithvi Shaw, Shikhar Dhawan, Shreyas Iyer(c), Rishabh Pant(w), Shimron Hetmyer, Marcus Stoinis, Ravichandran Ashwin, Harshal Patel, Kagiso Rabada, Anrich Nortje, Amit Mishra","Kolkata Knight Riders (Playing XI): Shubman Gill, Sunil Narine, Nitish Rana, Dinesh Karthik(w/c), Eoin Morgan, Rahul Tripathi, Andre Russell, Pat Cummins, Kamlesh Nagarkoti, Shivam Mavi, Varun Chakravarthy",,,IPL,2020,"Sharjah Cricket Stadium,Sharjah","Oct 03,2020",Kolkata Knight Riders have won the toss and have opted to field,Delhi Capitals won by 18 runs,Shreyas Iyer,KKR,field,DC,KKR,Hetmyer, Russell,6,0
19.2," Russell to Hetmyer, no run, nice. Sharp bumper angled across the left hander, Hetmyer hooks and misses. The ball flies over the top-edge. That's two dots now.. ",1st Inns,16t,Delhi Capitals,Kolkata Knight Riders,"Delhi Capitals (Playing XI): Prithvi Shaw, Shikhar Dhawan, Shreyas Iyer(c), Rishabh Pant(w), Shimron Hetmyer, Marcus Stoinis, Ravichandran Ashwin, Harshal Patel, Kagiso Rabada, Anrich Nortje, Amit Mishra","Kolkata Knight Riders (Playing XI): Shubman Gill, Sunil Narine, Nitish Rana, Dinesh Karthik(w/c), Eoin Morgan, Rahul Tripathi, Andre Russell, Pat Cummins, Kamlesh Nagarkoti, Shivam Mavi, Varun Chakravarthy",,,IPL,2020,"Sharjah Cricket Stadium,Sharjah","Oct 03,2020",Kolkata Knight Riders have won the toss and have opted to field,Delhi Capitals won by 18 runs,Shreyas Iyer,KKR,field,DC,KKR,Hetmyer, Russell,0,0
19.1," Russell to Stoinis, out Caught by Chakravarthy!! Stoinis cannot believe it. He moved across his stumps and reaches out for a slow delivery way down leg, the cue-end balloons towards short fine and Chakravarthy takes a dolly. It would have been a wide had he let go but at this stage batsmen want to put bat on ball all the time. Stoinis c Chakravarthy b Russell 1(3) ",1st Inns,16t,Delhi Capitals,Kolkata Knight Riders,"Delhi Capitals (Playing XI): Prithvi Shaw, Shikhar Dhawan, Shreyas Iyer(c), Rishabh Pant(w), Shimron Hetmyer, Marcus Stoinis, Ravichandran Ashwin, Harshal Patel, Kagiso Rabada, Anrich Nortje, Amit Mishra","Kolkata Knight Riders (Playing XI): Shubman Gill, Sunil Narine, Nitish Rana, Dinesh Karthik(w/c), Eoin Morgan, Rahul Tripathi, Andre Russell, Pat Cummins, Kamlesh Nagarkoti, Shivam Mavi, Varun Chakravarthy",,,IPL,2020,"Sharjah Cricket Stadium,Sharjah","Oct 03,2020",Kolkata Knight Riders have won the toss and have opted to field,Delhi Capitals won by 18 runs,Shreyas Iyer,KKR,field,DC,KKR,Stoinis, Russell,out,out
18.6," Chakravarthy to Shreyas Iyer, SIX, 20 off the over. So the move didn't work. This flighted delivery lands right in the arc, Iyer clears his front leg to get a golf-like swing and he smashes it over deep mid-wicket. Can he get a hundred? ",1st Inns,16t,Delhi Capitals,Kolkata Knight Riders,"Delhi Capitals (Playing XI): Prithvi Shaw, Shikhar Dhawan, Shreyas Iyer(c), Rishabh Pant(w), Shimron Hetmyer, Marcus Stoinis, Ravichandran Ashwin, Harshal Patel, Kagiso Rabada, Anrich Nortje, Amit Mishra","Kolkata Knight Riders (Playing XI): Shubman Gill, Sunil Narine, Nitish Rana, Dinesh Karthik(w/c), Eoin Morgan, Rahul Tripathi, Andre Russell, Pat Cummins, Kamlesh Nagarkoti, Shivam Mavi, Varun Chakravarthy",,,IPL,2020,"Sharjah Cricket Stadium,Sharjah","Oct 03,2020",Kolkata Knight Riders have won the toss and have opted to field,Delhi Capitals won by 18 runs,Shreyas Iyer,KKR,field,DC,KKR,Shreyas Iyer, Chakravarthy,6,0
18.5," Chakravarthy to Stoinis, 1 run, carrom ball on a shortish length, Stoinis makes room and lifts it on the bounce to long-off ",1st Inns,16t,Delhi Capitals,Kolkata Knight Riders,"Delhi Capitals (Playing XI): Prithvi Shaw, Shikhar Dhawan, Shreyas Iyer(c), Rishabh Pant(w), Shimron Hetmyer, Marcus Stoinis, Ravichandran Ashwin, Harshal Patel, Kagiso Rabada, Anrich Nortje, Amit Mishra","Kolkata Knight Riders (Playing XI): Shubman Gill, Sunil Narine, Nitish Rana, Dinesh Karthik(w/c), Eoin Morgan, Rahul Tripathi, Andre Russell, Pat Cummins, Kamlesh Nagarkoti, Shivam Mavi, Varun Chakravarthy",,,IPL,2020,"Sharjah Cricket Stadium,Sharjah","Oct 03,2020",Kolkata Knight Riders have won the toss and have opted to field,Delhi Capitals won by 18 runs,Shreyas Iyer,KKR,field,DC,KKR,Stoinis, Chakravarthy,1,0
18.4," Chakravarthy to Shreyas Iyer, 1 run, tad slower and on the shortish length, Iyer is through the pull and mistimes it to deep mid-wicket ",1st Inns,16t,Delhi Capitals,Kolkata Knight Riders,"Delhi Capitals (Playing XI): Prithvi Shaw, Shikhar Dhawan, Shreyas Iyer(c), Rishabh Pant(w), Shimron Hetmyer, Marcus Stoinis, Ravichandran Ashwin, Harshal Patel, Kagiso Rabada, Anrich Nortje, Amit Mishra","Kolkata Knight Riders (Playing XI): Shubman Gill, Sunil Narine, Nitish Rana, Dinesh Karthik(w/c), Eoin Morgan, Rahul Tripathi, Andre Russell, Pat Cummins, Kamlesh Nagarkoti, Shivam Mavi, Varun Chakravarthy",,,IPL,2020,"Sharjah Cricket Stadium,Sharjah","Oct 03,2020",Kolkata Knight Riders have won the toss and have opted to field,Delhi Capitals won by 18 runs,Shreyas Iyer,KKR,field,DC,KKR,Shreyas Iyer, Chakravarthy,1,0
18.3," Chakravarthy to Shreyas Iyer, SIX, 12 off 3 balls. This delivery had width on it and Iyer picks his spot - deep extra cover, extends his arms and launches it with a clean bat swing over the rope ",1st Inns,16t,Delhi Capitals,Kolkata Knight Riders,"Delhi Capitals (Playing XI): Prithvi Shaw, Shikhar Dhawan, Shreyas Iyer(c), Rishabh Pant(w), Shimron Hetmyer, Marcus Stoinis, Ravichandran Ashwin, Harshal Patel, Kagiso Rabada, Anrich Nortje, Amit Mishra","Kolkata Knight Riders (Playing XI): Shubman Gill, Sunil Narine, Nitish Rana, Dinesh Karthik(w/c), Eoin Morgan, Rahul Tripathi, Andre Russell, Pat Cummins, Kamlesh Nagarkoti, Shivam Mavi, Varun Chakravarthy",,,IPL,2020,"Sharjah Cricket Stadium,Sharjah","Oct 03,2020",Kolkata Knight Riders have won the toss and have opted to field,Delhi Capitals won by 18 runs,Shreyas Iyer,KKR,field,DC,KKR,Shreyas Iyer, Chakravarthy,6,0
