ball,Commentary Text,innings,match_no,team_a,team_b,team_a_11,team_b_11,team_a_subs,team_b_subs,series,season,venue,date,toss,winner,player_of_the_match,toss_winner,toss_choosen,batting_team,bowling_team,Batsman,Bowler,runs,extra,ball_length,ball_line,ball_destination
5.4," Jayant Yadav to Pant, 1 run, streaky, nice loopy delivery wide of off, Pant was early into the push and squirts an inside edge past the leg-stump ",1st Inns,51s,Delhi Capitals,Mumbai Indians,"Delhi Capitals (Playing XI): Prithvi Shaw, Shikhar Dhawan, Shreyas Iyer(c), Rishabh Pant(w), Shimron Hetmyer, Marcus Stoinis, Harshal Patel, Praveen Dubey, Kagiso Rabada, Ravichandran Ashwin, Anrich Nortje","Mumbai Indians (Playing XI): Quinton de Kock(w), Ishan Kishan, Suryakumar Yadav, Saurabh Tiwary, Krunal Pandya, Kieron Pollard(c), Jayant Yadav, Nathan Coulter-Nile, Rahul Chahar, Trent Boult, Jasprit Bumrah",,,IPL,2020,"Dubai International Cricket Stadium,Dubai","Oct 31,2020",Mumbai Indians have won the toss and have opted to field,Mumbai Indians won by 9 wkts,Ishan Kishan,MI,field,DC,MI,Pant, Jayant Yadav,1,0,,wide,
5.3," Jayant Yadav to Shreyas Iyer, 1 run, Shreyas is struggling for timing - backs away toa faster delivery and can't get the cut past cover-point, just a single ",1st Inns,51s,Delhi Capitals,Mumbai Indians,"Delhi Capitals (Playing XI): Prithvi Shaw, Shikhar Dhawan, Shreyas Iyer(c), Rishabh Pant(w), Shimron Hetmyer, Marcus Stoinis, Harshal Patel, Praveen Dubey, Kagiso Rabada, Ravichandran Ashwin, Anrich Nortje","Mumbai Indians (Playing XI): Quinton de Kock(w), Ishan Kishan, Suryakumar Yadav, Saurabh Tiwary, Krunal Pandya, Kieron Pollard(c), Jayant Yadav, Nathan Coulter-Nile, Rahul Chahar, Trent Boult, Jasprit Bumrah",,,IPL,2020,"Dubai International Cricket Stadium,Dubai","Oct 31,2020",Mumbai Indians have won the toss and have opted to field,Mumbai Indians won by 9 wkts,Ishan Kishan,MI,field,DC,MI,Shreyas Iyer, Jayant Yadav,1,0,,,cover
5.2," Jayant Yadav to Shreyas Iyer, no run, pushed through flatter and just outside off, dabbed straight to backward point, wanted a run and is sent back ",1st Inns,51s,Delhi Capitals,Mumbai Indians,"Delhi Capitals (Playing XI): Prithvi Shaw, Shikhar Dhawan, Shreyas Iyer(c), Rishabh Pant(w), Shimron Hetmyer, Marcus Stoinis, Harshal Patel, Praveen Dubey, Kagiso Rabada, Ravichandran Ashwin, Anrich Nortje","Mumbai Indians (Playing XI): Quinton de Kock(w), Ishan Kishan, Suryakumar Yadav, Saurabh Tiwary, Krunal Pandya, Kieron Pollard(c), Jayant Yadav, Nathan Coulter-Nile, Rahul Chahar, Trent Boult, Jasprit Bumrah",,,IPL,2020,"Dubai International Cricket Stadium,Dubai","Oct 31,2020",Mumbai Indians have won the toss and have opted to field,Mumbai Indians won by 9 wkts,Ishan Kishan,MI,field,DC,MI,Shreyas Iyer, Jayant Yadav,0,0,,off side,straight
5.1," Jayant Yadav to Shreyas Iyer, no run, slower and at the stumps, Shreyas clips it straight to backward square leg ",1st Inns,51s,Delhi Capitals,Mumbai Indians,"Delhi Capitals (Playing XI): Prithvi Shaw, Shikhar Dhawan, Shreyas Iyer(c), Rishabh Pant(w), Shimron Hetmyer, Marcus Stoinis, Harshal Patel, Praveen Dubey, Kagiso Rabada, Ravichandran Ashwin, Anrich Nortje","Mumbai Indians (Playing XI): Quinton de Kock(w), Ishan Kishan, Suryakumar Yadav, Saurabh Tiwary, Krunal Pandya, Kieron Pollard(c), Jayant Yadav, Nathan Coulter-Nile, Rahul Chahar, Trent Boult, Jasprit Bumrah",,,IPL,2020,"Dubai International Cricket Stadium,Dubai","Oct 31,2020",Mumbai Indians have won the toss and have opted to field,Mumbai Indians won by 9 wkts,Ishan Kishan,MI,field,DC,MI,Shreyas Iyer, Jayant Yadav,0,0,,stump line,straight
4.6," Boult to Pant, no run, fraction fuller and around off, Pant gets across and pushes it back at the bowler ",1st Inns,51s,Delhi Capitals,Mumbai Indians,"Delhi Capitals (Playing XI): Prithvi Shaw, Shikhar Dhawan, Shreyas Iyer(c), Rishabh Pant(w), Shimron Hetmyer, Marcus Stoinis, Harshal Patel, Praveen Dubey, Kagiso Rabada, Ravichandran Ashwin, Anrich Nortje","Mumbai Indians (Playing XI): Quinton de Kock(w), Ishan Kishan, Suryakumar Yadav, Saurabh Tiwary, Krunal Pandya, Kieron Pollard(c), Jayant Yadav, Nathan Coulter-Nile, Rahul Chahar, Trent Boult, Jasprit Bumrah",,,IPL,2020,"Dubai International Cricket Stadium,Dubai","Oct 31,2020",Mumbai Indians have won the toss and have opted to field,Mumbai Indians won by 9 wkts,Ishan Kishan,MI,field,DC,MI,Pant, Boult,0,0,Full,,
4.5," Boult to Pant, no run, on a good length and just outside off, Pant drops it in front of cover-point and wants a single, sent back by his partner ",1st Inns,51s,Delhi Capitals,Mumbai Indians,"Delhi Capitals (Playing XI): Prithvi Shaw, Shikhar Dhawan, Shreyas Iyer(c), Rishabh Pant(w), Shimron Hetmyer, Marcus Stoinis, Harshal Patel, Praveen Dubey, Kagiso Rabada, Ravichandran Ashwin, Anrich Nortje","Mumbai Indians (Playing XI): Quinton de Kock(w), Ishan Kishan, Suryakumar Yadav, Saurabh Tiwary, Krunal Pandya, Kieron Pollard(c), Jayant Yadav, Nathan Coulter-Nile, Rahul Chahar, Trent Boult, Jasprit Bumrah",,,IPL,2020,"Dubai International Cricket Stadium,Dubai","Oct 31,2020",Mumbai Indians have won the toss and have opted to field,Mumbai Indians won by 9 wkts,Ishan Kishan,MI,field,DC,MI,Pant, Boult,0,0,Good,off side,cover
4.4," Boult to Pant, no run, short of a good length and just outside off, Pant prods forward and finds backward point with the drive ",1st Inns,51s,Delhi Capitals,Mumbai Indians,"Delhi Capitals (Playing XI): Prithvi Shaw, Shikhar Dhawan, Shreyas Iyer(c), Rishabh Pant(w), Shimron Hetmyer, Marcus Stoinis, Harshal Patel, Praveen Dubey, Kagiso Rabada, Ravichandran Ashwin, Anrich Nortje","Mumbai Indians (Playing XI): Quinton de Kock(w), Ishan Kishan, Suryakumar Yadav, Saurabh Tiwary, Krunal Pandya, Kieron Pollard(c), Jayant Yadav, Nathan Coulter-Nile, Rahul Chahar, Trent Boult, Jasprit Bumrah",,,IPL,2020,"Dubai International Cricket Stadium,Dubai","Oct 31,2020",Mumbai Indians have won the toss and have opted to field,Mumbai Indians won by 9 wkts,Ishan Kishan,MI,field,DC,MI,Pant, Boult,0,0,Short,off side,backward point
4.3," Boult to Shreyas Iyer, 1 run, short of a good length and on the pads, worked wide of square leg for a single ",1st Inns,51s,Delhi Capitals,Mumbai Indians,"Delhi Capitals (Playing XI): Prithvi Shaw, Shikhar Dhawan, Shreyas Iyer(c), Rishabh Pant(w), Shimron Hetmyer, Marcus Stoinis, Harshal Patel, Praveen Dubey, Kagiso Rabada, Ravichandran Ashwin, Anrich Nortje","Mumbai Indians (Playing XI): Quinton de Kock(w), Ishan Kishan, Suryakumar Yadav, Saurabh Tiwary, Krunal Pandya, Kieron Pollard(c), Jayant Yadav, Nathan Coulter-Nile, Rahul Chahar, Trent Boult, Jasprit Bumrah",,,IPL,2020,"Dubai International Cricket Stadium,Dubai","Oct 31,2020",Mumbai Indians have won the toss and have opted to field,Mumbai Indians won by 9 wkts,Ishan Kishan,MI,field,DC,MI,Shreyas Iyer, Boult,1,0,Short,stump line,square leg
4.2," Boult to Shreyas Iyer, no run, Boult shortens his length and angles one across the right-hander, Shreyas was a tad early into the tuck, the ball rolled off the front-edge towards backward point ",1st Inns,51s,Delhi Capitals,Mumbai Indians,"Delhi Capitals (Playing XI): Prithvi Shaw, Shikhar Dhawan, Shreyas Iyer(c), Rishabh Pant(w), Shimron Hetmyer, Marcus Stoinis, Harshal Patel, Praveen Dubey, Kagiso Rabada, Ravichandran Ashwin, Anrich Nortje","Mumbai Indians (Playing XI): Quinton de Kock(w), Ishan Kishan, Suryakumar Yadav, Saurabh Tiwary, Krunal Pandya, Kieron Pollard(c), Jayant Yadav, Nathan Coulter-Nile, Rahul Chahar, Trent Boult, Jasprit Bumrah",,,IPL,2020,"Dubai International Cricket Stadium,Dubai","Oct 31,2020",Mumbai Indians have won the toss and have opted to field,Mumbai Indians won by 9 wkts,Ishan Kishan,MI,field,DC,MI,Shreyas Iyer, Boult,0,0,Short,,backward point
4.1,"Boult to Shreyas Iyer, no run, a noise and everyone looks confused. Boult was interested, so was de Kock and Pollard decides to review. A definite noise there, the ball is pretty close to Shreyas Iyer's outside edge, but there's nothing on UltraEdge. NOT OUT is the call and MI lose their review. Short of a length and angling across the right-hander, lures Shreyas into a loose waft, beats him on the outside edge",1st Inns,51s,Delhi Capitals,Mumbai Indians,"Delhi Capitals (Playing XI): Prithvi Shaw, Shikhar Dhawan, Shreyas Iyer(c), Rishabh Pant(w), Shimron Hetmyer, Marcus Stoinis, Harshal Patel, Praveen Dubey, Kagiso Rabada, Ravichandran Ashwin, Anrich Nortje","Mumbai Indians (Playing XI): Quinton de Kock(w), Ishan Kishan, Suryakumar Yadav, Saurabh Tiwary, Krunal Pandya, Kieron Pollard(c), Jayant Yadav, Nathan Coulter-Nile, Rahul Chahar, Trent Boult, Jasprit Bumrah",,,IPL,2020,"Dubai International Cricket Stadium,Dubai","Oct 31,2020",Mumbai Indians have won the toss and have opted to field,Mumbai Indians won by 9 wkts,Ishan Kishan,MI,field,DC,MI,Shreyas Iyer,Boult,0,0,Short,,
3.6," Jayant Yadav to Pant, no run, slower and angling into the pads, Pant leans across and turns it to square leg ",1st Inns,51s,Delhi Capitals,Mumbai Indians,"Delhi Capitals (Playing XI): Prithvi Shaw, Shikhar Dhawan, Shreyas Iyer(c), Rishabh Pant(w), Shimron Hetmyer, Marcus Stoinis, Harshal Patel, Praveen Dubey, Kagiso Rabada, Ravichandran Ashwin, Anrich Nortje","Mumbai Indians (Playing XI): Quinton de Kock(w), Ishan Kishan, Suryakumar Yadav, Saurabh Tiwary, Krunal Pandya, Kieron Pollard(c), Jayant Yadav, Nathan Coulter-Nile, Rahul Chahar, Trent Boult, Jasprit Bumrah",,,IPL,2020,"Dubai International Cricket Stadium,Dubai","Oct 31,2020",Mumbai Indians have won the toss and have opted to field,Mumbai Indians won by 9 wkts,Ishan Kishan,MI,field,DC,MI,Pant, Jayant Yadav,0,0,,,square leg
